Date,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,px,sbac,stz,unp,wlk
2017-07-24,103.104668,110.809998,251.999893,113.769997,348.079987,39.470001,7.54,69.279999,12.3,166.0,980.340027,90.019997,74.309998,42.099998,86.383186,102.367905,33.880001,55.133926,2002.01001,134.411362,136.179993,195.474152,103.06015,70.122627
2017-07-25,105.223328,112.260002,253.26474,113.959999,348.0,39.75,8.63,70.589996,12.1,165.279999,950.700012,89.849998,75.690002,42.240002,87.076225,102.716743,34.159096,55.590397,2016.910034,135.047546,135.449997,193.150391,104.352623,70.80072
2017-07-26,106.632431,114.080002,255.963715,115.709999,348.769989,39.349998,8.45,70.919998,12.4,165.610001,947.799988,90.120003,75.980003,42.610001,86.47229,102.696808,33.760387,55.233158,2033.209961,134.222504,135.570007,192.861176,103.81575,70.282188
2017-07-27,110.270126,111.519997,249.92836,122.839996,366.899994,39.43,8.47,72.239998,12.65,170.440002,934.090027,93.339996,77.0,45.82,85.670334,103.713409,33.28194,55.719402,2025.089966,131.916382,136.0,193.938278,100.813225,69.903244
2017-07-28,110.140213,111.5,249.350723,121.18,370.26001,39.52,8.4,71.800003,12.4,172.449997,941.530029,94.489998,76.480003,45.759998,88.996956,102.995804,33.032749,54.558372,2024.060059,131.469055,137.639999,194.067932,102.702232,70.80072
2017-07-31,111.939072,110.790001,245.655838,120.660004,391.970001,40.450001,8.12,72.080002,12.6,169.25,930.5,99.18,77.400002,46.130001,89.194969,103.842979,32.823433,55.560631,2028.5,129.381622,137.550003,192.831268,102.364197,70.162521
2017-08-01,113.977783,111.379997,247.378784,119.82,387.420013,40.34,7.83,73.010002,12.25,169.860001,930.830017,99.879997,77.830002,45.639999,88.373215,104.779846,32.305115,56.096485,2024.589966,129.928345,137.429993,194.227493,101.389877,70.212379
2017-08-02,114.407509,109.129997,252.328552,118.760002,385.540009,40.009998,7.58,72.970001,12.05,169.300003,930.390015,99.550003,77.860001,44.830002,87.492058,103.145309,31.876505,55.769016,2021.369995,129.819,138.0,192.990829,101.737846,71.129799
2017-08-03,110.460007,107.879997,249.271042,119.790001,384.299988,39.700001,7.42,73.529999,11.7,168.589996,923.650024,99.559998,77.910004,44.549999,87.868286,103.314751,31.457865,55.461395,2027.97998,129.54068,138.360001,192.522079,101.956573,69.23513
2017-08-04,110.939705,108.389999,248.155609,120.029999,384.630005,39.599998,7.05,74.110001,11.85,169.619995,927.960022,99.239998,78.370003,44.0,87.89798,104.670212,31.68712,55.362164,2032.77002,129.371674,139.960007,193.300003,101.886978,69.773613
2017-08-07,109.420662,109.82,251.412308,119.529999,381.019989,39.610001,7.31,75.529999,11.75,171.979996,929.359985,98.459999,78.32,43.889999,88.234612,105.816383,31.756895,54.478989,2042.640015,129.441269,139.520004,194.970001,101.976456,70.212379
2017-08-08,109.320732,108.349998,250.3367,118.82,389.75,39.919998,7.24,75.75,11.75,171.229996,926.789978,99.870003,77.209999,43.950001,87.848488,103.603775,31.447897,54.022514,2049.0,127.811073,138.220001,194.679993,102.463615,69.374733
2017-08-09,109.110863,107.449997,248.155609,117.639999,400.899994,40.630001,7.18,74.919998,11.75,171.179993,922.900024,102.769997,78.339996,43.009998,88.313812,101.012436,31.38809,52.583637,1906.800049,128.089401,139.029999,195.389999,103.16951,70.042854
2017-08-10,106.06279,104.980003,239.730057,116.059998,398.679993,40.73,7.19,73.080002,11.7,167.399994,907.23999,101.82,77.010002,42.700001,86.729706,99.18853,30.411263,51.809616,1849.619995,126.856819,139.020004,194.690002,102.095764,68.965889
2017-08-11,107.272026,108.010002,243.175964,115.82,394.48999,41.110001,7.25,73.5,11.7,168.080002,914.390015,101.639999,77.260002,43.240002,86.323784,99.068932,30.491003,51.759998,1854.170044,126.677895,138.270004,195.649994,102.970673,69.145378
2017-08-14,109.250771,108.900002,249.888535,116.410004,401.079987,41.900002,7.03,74.620003,12.2,170.75,922.669983,103.089996,77.720001,43.41,87.155434,99.736702,30.889709,52.310001,1873.949951,130.276245,140.490005,197.190002,104.123962,69.673897
2017-08-15,87.024857,109.800003,252.657211,117.029999,397.730011,41.5,6.86,73.440002,11.9,171.0,922.219971,101.580002,74.300003,43.43,87.076225,100.065605,31.487768,51.889999,1860.839966,130.683792,141.300003,198.699997,104.243263,69.992996
2017-08-16,91.452057,110.489998,252.388306,117.75,400.779999,41.240002,6.65,74.440002,11.8,170.0,926.960022,102.470001,75.349998,43.27,86.789116,99.965942,31.198706,51.060001,1855.719971,132.791107,143.720001,198.570007,105.237473,70.830635
2017-08-17,92.791199,107.889999,245.944656,116.870003,393.359985,40.27,6.62,74.339996,11.75,166.910004,910.97998,100.370003,74.120003,42.299999,85.373322,97.514122,30.411263,49.700001,1812.969971,131.001877,142.210007,197.080002,102.582924,69.504372
2017-08-18,93.200943,108.559998,248.354797,116.300003,392.970001,40.52,6.81,74.25,11.7,167.410004,910.669983,100.139999,73.639999,42.080002,86.47229,97.703499,30.610615,50.110001,1810.0,131.508835,142.899994,197.880005,103.298759,70.082741
2017-08-21,95.129723,109.75,248.603775,116.760002,396.450012,40.799999,6.54,74.25,11.8,167.779999,906.659973,101.459999,73.849998,42.59,87.224739,98.75,31.009321,49.450001,1801.540039,130.425354,144.059998,198.119995,103.706383,70.631203
2017-08-22,95.739342,111.010002,254.151108,116.889999,397.049988,41.349998,6.93,74.949997,12.0,169.639999,924.690002,101.800003,75.82,43.610001,87.888084,102.0,31.497736,49.669998,1818.199951,131.956131,145.589996,196.740005,105.59539,71.438927
2017-08-23,93.480766,110.650002,255.874084,116.089996,390.329987,40.650002,6.87,74.32,11.9,168.710007,927.0,100.190002,73.010002,43.299999,88.472221,100.43,31.218641,50.169998,1813.02002,131.588348,146.229996,196.729996,104.432167,72.196793
2017-08-24,93.041046,110.610001,254.011673,115.870003,389.230011,40.139999,6.89,78.5,11.95,167.740005,921.280029,99.879997,72.610001,43.369999,88.620735,99.949997,31.447897,51.130001,1815.51001,131.359726,148.080002,196.880005,103.964882,72.495949
2017-08-25,95.739342,114.970001,244.590179,116.489998,388.790009,40.200001,7.24,80.389999,12.0,166.320007,915.890015,99.260002,73.349998,43.389999,89.363281,100.660004,31.72699,51.720001,1793.47998,131.628113,152.100006,198.320007,104.640945,73.064346
2017-08-28,94.60006,111.480003,242.25972,115.809998,389.230011,40.34,7.16,80.379997,11.9,167.240005,913.809998,99.349998,73.800003,43.34,89.422684,100.709999,31.587444,52.52,1789.910034,131.290146,152.360001,197.880005,103.945,74.629944
2017-08-29,95.059769,111.269997,240.745895,116.849998,388.820007,40.16,7.17,79.699997,11.95,168.050003,921.289978,99.050003,73.449997,43.450001,88.709839,100.230003,31.936312,51.43,1807.060059,130.097321,152.0,198.399994,104.970001,74.610001
2017-08-30,96.748695,113.290001,245.018448,117.760002,393.369995,40.82,7.36,79.720001,12.0,169.919998,929.570007,100.459999,73.910004,44.150002,89.432587,103.639999,32.016052,52.330002,1813.0,129.858749,153.039993,199.539993,104.940002,76.360001
2017-08-31,97.838005,114.459999,251.043823,118.370003,398.540009,40.610001,7.8,79.639999,11.9,171.970001,939.330017,101.529999,73.889999,44.700001,89.690002,103.580002,32.853333,52.450001,1852.079956,130.753372,153.550003,200.100006,105.300003,76.910004
2017-09-01,97.997902,113.709999,251.701111,118.629997,392.480011,41.060001,7.74,81.059998,11.75,172.020004,937.340027,100.489998,74.650002,44.529999,90.25,103.800003,33.102524,54.279999,1850.819946,130.246429,150.899994,200.229996,105.470001,77.699997
2017-09-05,96.668747,113.769997,248.036102,118.839996,393.320007,40.669998,7.69,82.489998,11.85,170.720001,928.450012,101.510002,75.68,43.209999,89.389999,102.279999,33.032749,51.790001,1842.890015,129.520798,151.160004,201.089996,104.099998,76.639999
2017-09-06,95.549454,113.790001,248.364761,119.449997,402.5,41.169998,7.89,82.730003,11.75,172.089996,927.809998,103.550003,77.470001,43.299999,91.720001,101.800003,33.660713,52.369999,1842.449951,130.981995,150.5,202.520004,105.010002,78.330002
2017-09-07,93.470772,114.050003,245.54628,121.209999,395.640015,38.599998,7.99,83.230003,11.85,173.210007,935.950012,102.550003,77.68,43.02,91.720001,101.760002,33.880001,52.630001,1845.369995,132.240005,150.649994,202.210007,105.489998,76.980003
2017-09-08,93.970459,114.440002,243.116211,121.489998,392.899994,38.209999,7.66,82.830002,11.85,170.949997,926.5,101.709999,78.559998,42.560001,91.599998,103.43,33.25,53.419998,1838.569946,132.460007,149.449997,202.389999,107.209999,76.580002
2017-09-11,94.340225,116.480003,246.731445,121.629997,381.01001,37.830002,7.47,83.400002,11.85,173.509995,929.080017,99.889999,77.5,42.720001,93.660004,104.629997,33.080002,53.75,1868.859985,135.009995,150.130005,203.699997,108.099998,77.449997
2017-09-12,97.19841,116.160004,246.133881,121.699997,381.570007,37.900002,8.12,83.980003,12.1,172.960007,932.070007,100.339996,78.660004,43.0,94.580002,105.080002,32.75,53.77,1868.640015,134.820007,149.740005,204.619995,108.480003,79.419998
2017-09-13,100.036613,116.18,245.237549,121.400002,385.130005,37.959999,8.3,84.410004,12.05,173.050003,935.090027,101.529999,77.860001,41.799999,94.169998,106.769997,32.59,53.209999,1871.170044,134.149994,149.149994,204.449997,108.660004,79.290001
2017-09-14,99.956657,115.470001,245.944656,121.739998,376.0,37.599998,8.42,83.459999,12.2,170.960007,925.109985,99.489998,78.459999,41.66,94.43,106.389999,32.060001,52.34,1845.290039,134.089996,148.770004,204.380005,110.860001,79.150002
2017-09-15,99.446991,114.129997,249.529999,120.860001,369.470001,36.93,8.51,83.480003,12.3,171.639999,920.289978,98.269997,77.989998,42.279999,95.169998,105.389999,31.92,52.959999,1843.199951,134.220001,149.990005,203.399994,113.400002,79.459999
2017-09-18,98.517578,113.839996,249.820007,120.169998,368.170013,37.110001,8.86,83.190002,12.5,170.009995,915.0,98.0,77.669998,42.0,95.580002,105.540001,31.68,53.580002,1854.180054,134.740005,150.529999,203.899994,112.029999,80.769997
2017-09-19,94.789932,113.080002,249.759995,120.080002,364.019989,37.299999,9.2,83.43,12.25,172.520004,921.809998,96.830002,77.489998,42.040001,96.559998,107.349998,32.560001,54.200001,1859.780029,136.509995,145.419998,202.330002,113.0,81.300003
2017-09-20,94.690002,112.730003,242.910004,118.099998,367.01001,37.459999,9.9,83.419998,12.3,172.169998,931.580017,96.910004,77.910004,42.169998,96.050003,107.690002,33.080002,54.43,1866.209961,137.990005,146.080002,201.770004,115.0,81.169998
2017-09-21,93.68,112.290001,240.380005,116.980003,361.079987,37.470001,10.19,83.139999,12.45,171.110001,932.450012,95.260002,78.040001,42.18,95.790001,107.57,33.060001,54.369999,1866.349976,138.570007,145.009995,201.020004,115.440002,80.739998
2017-09-22,95.589996,111.779999,239.240005,116.389999,360.299988,38.099998,10.18,84.620003,12.55,170.539993,928.530029,95.620003,78.230003,42.630001,96.870003,107.879997,32.380001,54.73,1862.130005,137.600006,142.619995,201.809998,115.339996,80.790001
