curr_date,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
2017-03-02,-0.010293180872,-0.0222167974174,-0.00463633749506,-0.007873999473,-0.0340784340755,0.0230264045187,-0.0053223142125,-0.00134528928785,-0.0117399754469,-0.0279877971613,-0.0170411973271,-0.00164061030296,-0.00978882787751,-0.00918972392691,-0.00871033998314,-0.00724859687273,-0.00198466118514,0.0,0.000713582285595,-0.00408456040029,-0.0116218903167,0.0328811755035,-0.00665506346484,-0.0315904343534,-0.00770875237192,-0.0102401153518,-0.0131782635659,-0.0231344976185,-0.00185696752901,-0.0217133757156,-0.015609945853,0.0246696035242,-0.0126611420963,0.0035731538828,-0.0220420253691,0.00466204351204,-0.00976922712452,0.00215670384897,-0.0204671908304,0.00659692917645,0.00865833147401,-0.0338524023747,-0.0112104236425,-0.0111940298507,-0.00174680719268,-0.0708556149733,0.000686565136296,-0.00544346796143,0.0142775556825,-0.00381054251669,-0.0118456056553,-0.012443438914,-0.0112260835371,-0.00150647790017,0.000816494239712,-0.00448127688104,-0.0106405613688,0.00158734131183,-0.00590376916658,-0.0217425616716,-0.0113224094996,-0.00680673876293,-0.00291709468594,-0.000529253756834,0.00945658175261,-0.0392357229354,0.00346302733629,-0.000953758949906,0.00367478180983,-0.0154694140833,0.00150747672641,-0.022667006292,-0.0238971314744,-0.0301431801055,-0.00870118863967,-0.00992237451735,-0.00129189463176,-0.027708375,-0.00387828151235,-0.000974801998294,-0.00962671864838,0.00381158458769,-0.00366409160305,-0.0161032210474,0.00184799912079,-0.0156258487638,-0.0221457330529,-0.0156740049271,-0.00258847277673,-0.00861370226818,-0.00517927928349,-0.024602002523,0.000158000631212,-0.00372436818303,-0.0105882352941,-0.00456617504126,-0.029093204502,0.00805453561541,-0.00316882377201,-0.0128912834705,-0.00479409467845,-0.0188740435917,-0.00405263865226,0.00207503018935,0.0,-0.00236406619385,-0.00735423804659,-0.0118027407875,-0.0207834655285,0.0041095375305,-0.000556637907042,0.00819423343872,-0.0146218560378,-0.00977019176741,0.00337275367524,-0.0113177445432,-0.0160447313496,0.0242840566787,-0.00145180027444,-0.00837852036633
2017-03-03,-0.00669626706371,-0.00274657934448,0.0013101019495,0.00297619047619,0.000379381631651,-0.0064309536364,-0.0148632583207,0.00273513218833,0.0138085087584,0.0315228852555,-0.000541803006373,0.0024101775023,-0.00941630979954,-0.00126467121689,0.00226763044976,-0.0122040884885,0.00482948849916,-0.00231864848232,-0.00142624197766,0.00225572646627,-0.002457002457,-0.0175088745527,-0.00786486991757,-0.00562429683635,0.00334646834819,-0.00344866140462,-0.0045561821035,-0.00139312746691,0.0012942166455,-0.00746960907528,-0.000150940127287,-0.00687876182287,-0.00489622300994,-0.0187515067944,-0.0108441210046,-0.0104408735328,0.0104137292182,-0.0129124287271,0.00168843390273,-0.0144632655367,-0.000946258890428,-0.0157673785646,0.0104932451818,0.0,-0.00356450414327,-0.0625899280576,0.000420891160539,0.00020267584826,-0.0256193412162,0.00373402539889,-0.00386699528486,0.0194730813288,0.00124179530321,-0.0187084797438,-0.00543921675279,0.0132227184258,-0.00258126467708,-0.00198099574774,-0.001142051191,0.0223886668992,0.0118842483121,-0.0027413603339,0.00468110005851,-0.0021181360588,-0.0063197472119,-0.004261328125,0.00408679498604,0.0119615315116,-0.0045766590389,0.00668783672368,-0.00060204694154,0.00257690210592,0.00451981184632,-0.000777000777001,-0.00877756387877,0.00435732052489,0.000506164220931,0.0177844875845,-0.0144488490319,-0.00158552266339,-0.000275158176749,-0.0020342013028,-0.00459702713463,-0.00187408793261,-0.00326351195311,0.00772986200749,-0.00615653034301,0.0225380205781,-0.0190311075957,-0.000202101426466,0.00288407816338,0.00123640784702,-0.00305440519803,-0.00614152186538,0.00832346413,0.00167609384548,0.0240594701649,-0.00405655818209,0.0129599827245,0.0159203727383,-0.0146704188601,0.00591910555738,0.00587758408093,-0.0103538048256,-0.0025332488917,-0.000789889415482,-0.00240787173892,0.0116165414204,0.00976701691334,0.00306959418604,-0.000278418267892,-0.043648433364,-0.00607251381477,-0.00545754855318,-0.0100840812695,0.00081768196311,-0.00308832624169,-0.00310658927404,-0.0029077639694,0.00307246740757
2017-03-06,-0.014056263274,-0.00475709832588,-0.00188976592688,-0.00478076162216,0.0100492601422,-0.018338684718,-0.0197143234704,-0.0133127221163,-0.0162242867546,-0.0324116566959,-0.00748043164528,-0.00371580327869,-0.00142104313262,-0.010130856474,0.0036764987648,-0.00549099278219,-0.0104608145451,-0.00398409681328,-0.00119016906404,-0.0072634168798,-0.0103800140746,-0.0121507487991,-0.0176160300171,-0.00226251126103,-0.0128647294651,-0.00868091944745,-0.0096275408834,-0.00999758242258,-0.000646271906889,-0.00150520351189,0.0123101650235,-0.0025974025974,-0.00702902999063,-0.0469278664731,-0.00795352536543,-0.00508014849551,-0.000271168979419,0.000726762341447,0.00558363897142,0.00332493690295,-0.00460045334687,-0.0138839088644,0.000596836961051,0.0,-0.00279670243902,0.000767459708365,-0.00281829005109,-0.00729631130928,-0.0369835008095,-0.00435528540382,0.00465834627329,-0.0134831460674,0.000177214744458,-0.00738010455105,-0.0103910582445,-0.0148549217667,-0.00733232709365,0.000132354108774,-0.00182936199405,0.007803758436,-0.00555203905394,-0.0146035988453,-0.0122306930693,-0.00543905566884,-0.00239425375507,0.00677599833181,-0.00841173133885,-0.00410649285416,0.000459770114943,0.00976509004212,0.00451798179163,-0.0110930738932,-0.00524930633671,0.0147744945568,-0.0218142121342,0.00086766840168,-0.0120299005679,0.00105261052632,0.00254580800471,-0.00390911307221,0.0037608054603,0.00271782865704,0.0104679802956,0.000876204792542,-0.00355897204217,-0.0155877681713,-0.00973457943065,-0.00335419246027,0.00123455024278,-0.00909460388036,-0.000149421117814,-0.0102906066495,-0.00216578101702,0.00591074675146,-0.00746859247372,-0.00334658731801,-0.0322511533533,-0.0020982350814,-0.0138805193453,-0.00808035014691,-0.0262222222222,0.000817260542661,-0.00512405618706,-0.021795990298,-0.0120634920635,-0.0102766798419,-0.0126253432487,-0.00113219307352,-0.0119047437465,-0.0210812308739,-0.00919225575531,-0.0339943028014,-0.0138270429158,-0.000914518475481,0.00448706044733,-0.00919119708315,0.000247881050107,-0.0126291616758,-0.00291636036989,-0.00501996941223
2017-03-07,-0.000581855475371,0.00100631446541,-0.0375764906743,-0.00496933915801,0.000375464614229,-0.0323077142857,-0.00615637184486,-0.0113879971473,-0.0126234853113,-0.00683620463271,-0.00349535761348,-0.00394911127911,-0.00563837178912,-0.00255872057319,-0.01070726905,-0.00700788914844,-0.00428577142857,-0.00466663333333,-0.00190653007404,0.00164876337955,-0.0140444622222,-0.00861004545347,-0.00627612092875,0.0113378689949,-0.0124291898481,-0.00325417440548,-0.00318726693227,0.0105682709926,0.000970034766551,0.00236882495684,-0.00373022997696,-0.0164930555556,0.0,0.00279177650803,-0.00325031405199,-0.00785542057563,0.00298426470471,-0.00526508695479,-0.00419061301804,-0.00777054033206,-0.00754435507564,-0.0259928149461,-0.0130025524752,-0.0188679245283,0.00756580320271,0.000766871165644,0.00361227835978,-0.00918744385463,-0.0210021289528,0.00747288779351,-0.00482998473068,-0.0546697038724,0.00496012391568,-0.0117719644291,-0.00911848602151,-0.0111330469438,-0.00803821438276,0.00688007391161,-0.00962203850529,-0.0222028922598,-0.00515348937084,0.00505624623011,-0.0170989986497,0.000400146720019,0.000375031870171,-0.0173574211831,-0.00282766586229,-0.0115903372276,-0.00597431066176,-0.00681701880082,-0.00299844095943,-0.0109438443487,0.00490007520166,-0.0153256704981,-0.0194303594738,-0.0108366017332,-0.00210523470839,-0.0103049003219,-0.0387040115246,-0.00171693645184,-0.00977793109751,-0.000948638013977,-0.0258988726386,-0.00575286400391,-0.00585761104873,-0.0151388714325,-0.00670239082674,-0.00697108206592,-0.00387530385767,-0.0040790741195,0.00493055429206,-0.0153884377359,0.00100583380643,-0.000534214757858,-0.0015841980198,-0.0120173192899,-0.010373007937,-0.000494743364125,-0.00599752776001,-0.00222168608572,0.00753085349156,0.0452392617998,0.00171684289721,-0.01711228225,-0.0244215938303,-0.00479233226837,-0.00676946220384,-0.011657990892,-0.000752955586464,0.00347337605164,0.0064660950239,0.00391000313099,-0.0221259556311,-0.00645446979289,-0.00374266561046,-0.00474127003675,-0.0095391971068,-0.0232558467898,0.00029254168741,-0.00521635017588
2017-03-08,0.00189232636199,-0.00678563692421,-0.0180085194307,0.0111536873647,-0.0429724330461,0.0254372706209,0.022919698534,-0.000667796310489,-0.00226828543702,0.0110132573102,-0.0157843028899,0.0011013105363,0.00118179219208,0.0123985041641,-0.000569666745381,-0.00395631963076,-0.00573876646994,-0.00200944400504,-0.00262657586852,0.00185185190901,-0.0019834295345,0.00206782464847,0.0171428571429,0.0257847993625,-0.013807393148,0.00326479862962,0.00223820946824,-0.00255637932969,0.00218037628716,-0.000572908912725,-0.0518945062398,-0.0229479258605,0.00424728635566,0.0253100493703,-0.000652152173913,0.0269200712589,0.00595071663644,0.00766559577175,0.0172540657363,0.0118622477977,0.0061634979821,-0.00481838398814,0.00809772801783,-0.0153846153846,-0.0023950997513,0.0130268199234,0.00404848321176,0.00453329908373,0.000919368650954,-0.00750793285822,0.00931865693336,0.0132530120482,0.0183324519655,-0.00971786833856,-0.0540993571082,0.00171017533733,-0.00591329391152,-0.00341658353263,-0.00208191071016,0.000484832323232,0.0012949923896,0.00650533431776,0.0143971205759,-0.0227999866667,-0.00772228940912,-0.0674116438356,-0.000182921697768,0.00225501177543,-0.0157188171853,-0.00175586418861,-0.00390980451128,-0.022268339325,0.00300075018755,-0.0747081712062,-0.0074307138032,-0.00876421090171,0.00376318839767,-0.0418614738236,-0.0102021771744,0.0100736975412,-0.0152270393574,-0.00759626956598,0.0025023460276,-0.003522,-0.00524535467767,-0.0105396469716,-0.0105712328064,0.0610022013798,-0.000707356334348,-0.00245756696877,-0.00490636320191,0.00625156696161,0.00222115928333,-0.00828426019691,0.00198337968994,-0.0196762099933,0.00111505352364,0.00284621959773,-0.000123162173663,0.00606143028508,0.00498294428163,-0.00015621875,-0.000180452821753,-0.00217626046747,0.00395256916996,0.00561797752809,0.0011359522908,0.00786368761691,0.0128107757042,0.0129802702143,-0.00502793310134,0.0311587481713,0.00438247525688,0.00042166907103,-0.0180562052129,-0.00352108540847,-0.0231394505243,-0.023809473194,-0.00526318698061,-0.00447007642964
2017-03-09,0.00159819757343,0.00328949894624,0.0141778242284,-0.00839647650983,0.00411762745098,-0.0106313173585,-0.0123133021334,0.00309050699056,0.000206716964143,-0.0122549152436,-0.00322976942611,0.00693065991352,-0.00260977756517,-0.00211152871622,-0.00427475064121,-0.00214712824161,-0.0028860892995,-0.00469795317778,0.00406988269093,-0.000308061213023,0.0092141466744,-0.00412715641766,-0.00325254287404,-0.00109287431694,-0.00817737589118,-0.00396425667015,0.00207371194885,0.0104846463413,0.0149073249784,-0.00702204079997,0.00900402014846,-0.000903342366757,-0.00328954409564,-0.01802021812,-0.0163149876808,-0.00809564348128,0.00510895415727,-0.000905614941236,0.00465401789939,-0.00705671514846,-0.00204194802671,-0.0134078212291,0.0136674133237,0.0,0.000129803386349,0.00832072617247,0.00340125497365,-0.00635899487179,-0.00551132884262,0.00510388256376,0.00230811685678,-0.0118906064209,0.00346202181063,-0.002849002849,0.0191627959412,-0.00896282530996,-0.00440625698185,0.00461505826029,0.0152990267802,0.00105002828608,0.00625136896425,-0.00870391236898,-0.00236540508575,-0.00191020600477,0.0027200678782,0.0301507139486,-0.00256181145759,0.00641241425589,-0.000939455099133,-0.0245052574337,0.00603867771856,-0.0118829251129,0.00037397157816,0.0277544154752,0.0174681480278,-0.00663129509427,0.00204499553689,-0.0037702816589,-0.00588999610197,0.00693261971622,-0.00496672294037,0.00287040716947,0.00249616232437,-0.00946730611629,0.00902918218681,-0.00117086839186,0.00977485747784,-0.00547574695525,-0.00265434445777,-0.0104700884925,0.00358580605265,-0.0185542690072,0.00205793367257,0.00727566674008,0.00356294536817,0.00392299969051,-0.0347515490032,-0.00419550833915,0.00911336240567,-0.00196734287551,0.000901532587368,-0.00750123433345,0.00171420973346,0.00327155579789,-0.00131233595801,-0.0023942537909,-0.00132375186604,0.016986313256,-0.0102306365413,0.00375877334288,0.00561485136482,-0.0075542650299,-0.0127578938746,0.000421489780205,0.00789829702454,-0.0297235703653,0.00768244577932,-0.00557491269774,0.00146972369195,-0.00336758489539
2017-03-10,-0.00188585584199,0.00100875153813,-0.00334298748953,0.00547901378051,-0.00917783653931,-0.00492493865793,-0.000817514817086,0.00403864196965,0.00320277917964,-0.00275716842077,0.00324023463687,-0.000218474819387,0.00105313721536,0.00761743578576,0.0226102181629,0.00279722440443,0.0150506806093,0.0209036075523,0.0097758466804,0.00123269648141,0.0109201573412,0.00580194802329,0.00652628319568,-0.00218824940507,-0.00137415360247,0.00891053840823,0.00923276026743,0.00507265402519,0.0020643271631,0.00137106362576,-0.00821920156556,0.00813743218807,0.00377190022498,0.0170940175237,0.0172489823695,0.0198212203653,0.0197966286839,0.00598263234228,0.0107062076457,0.0165062131249,0.00156875602131,0.0128350320876,-0.00224721458614,0.0,0.00162200734374,0.0435108777194,0.00275516792924,0.0047481214853,-0.00246299261084,0.00235765326766,0.00767601213441,-0.00361010830325,0.0115576675598,0.00634923809524,-0.00752094301417,0.00430656018912,0.00376193856521,0.00341245561327,0.00114152970643,-0.0171050666919,-0.00407022279349,-0.00130402504828,0.00237101349312,0.00628843455124,0.00889150732996,-0.00300187617261,0.00522838943024,0.0140845295561,0.0108133521392,0.00467174814078,0.00870351140456,0.00486763077645,0.0,0.00981996726678,0.00802677850733,-0.00445040067083,0.0076530954984,0.0140249561008,0.0111090912176,0.00301968833169,0.000941787530608,0.0121302843616,0.00840339220655,-0.0117242001819,-0.00143172021717,0.00669029029362,0.0139577448878,0.00022936453315,0.00124199784879,0.0132779872764,-7.43970541938e-05,0.015825474494,0.00689843623692,-0.00160516314593,-0.00157794871795,0.00517993452217,0.0131548574588,-0.00371741029928,0.00122039294068,0.00505117666752,0.00360279216393,-0.0229884907255,-0.000990732243454,0.00289855067213,-0.0065703022339,0.0024,0.00984663870769,-0.00903058440895,0.0109002445198,0.0221276425532,0.00251256281407,0.00634313332245,0.0223385564501,0.00244959734937,-0.000734627176065,0.0128534490146,-0.000127001275489,0.00245268036256,0.00557669503962,0.00675791902197
2017-03-13,0.000726759561705,-0.00214157226537,-0.00442129924814,-0.0117239595158,-0.00295628683657,-0.0191226767351,0.0,-0.0020733983514,0.00401647794061,-0.0344207649666,0.00434345690674,-0.00360618503757,-0.00260306290672,0.00419995817723,-0.00811645675903,0.00997747033556,-0.00370690048474,-0.0138705411535,0.000472278652764,0.00225711498659,0.00850008839206,-0.0300782447466,-0.00736811081639,-0.0175438384888,-0.00225168871024,0.0054168571695,0.00851730257043,0.0486349850883,0.00372396009606,-0.00684583824037,0.0169692900624,-0.0116591928251,-0.000234899002588,-0.0160652005948,0.00478263043478,0.00838410823171,0.00839454376691,0.00162191379989,0.00875943165614,0.00293191249436,0.00394951975691,-0.00111818859486,-0.00260789470593,-0.01953125,0.00148980433055,0.0265995686556,0.00734221376404,-0.00246556410378,0.0135801843469,0.00434228329707,-0.0125690349484,0.024154589372,-0.00306957713284,0.00283911662968,0.00582911670565,0.00571758155686,0.00374775124013,-0.0104642907965,0.00820982933682,0.00131343785914,-0.0049473863219,-0.0141886929193,0.0106445890006,0.00638501553614,-0.00112027784839,-0.00639819345126,-0.00164241268884,-0.00214946536431,0.00046511627907,0.00485398099439,0.0133888719611,-0.000854893835165,0.00672897196262,0.00486223662885,-0.00376018588277,-0.00223510918116,0.00264416877637,0.00900109789245,-0.00512723855404,-0.00180638244453,0.00159952955965,-0.00484783181126,0.00617271566835,0.00928425495999,-0.002724238199,-0.00178927858354,-0.00754884530309,-0.00206422027818,0.0042530214425,0.00429973382473,0.00197274619262,0.00707365052632,0.0016212383696,-0.000535932475884,-0.000395100766302,-0.011391402121,-0.034852002968,0.000497512425435,0.00621650406855,0.0,0.0152568992596,-0.00112810638401,0.00540929508491,-0.00307084532025,0.00595238095238,0.000798084596967,-0.000750065600973,0.00346774193548,0.0198921728966,0.00766026657219,-0.0208855472013,-0.026158209896,0.00996191447735,0.000202351869921,-0.0023281827922,0.00613369302313,-0.00127088572192,-0.0291856338835,-0.00467016956627,0.00602413957033
2017-03-14,-0.000290530905084,0.00605987887969,-0.00781013746661,-0.00651627423613,-0.0116623838703,0.00412846349213,0.00654530592238,-0.00498648256771,-0.00389780498303,-0.047244024259,-0.0177422710135,-0.00131610002193,-0.00201171819082,-0.0117106231702,0.00479689629788,-0.000849808804438,-0.006868861101,-0.010716677471,-0.00660842592892,0.00501584594092,-0.00228272164561,0.00679694108764,0.0,0.00669640639947,-0.00514047128534,-0.00767157436377,-0.00437908984015,-0.00437543216748,0.00292076886644,-0.0118996801386,-0.00271638326505,-0.00181488203267,-0.00328870096312,0.001004697287,-0.0157940065817,-0.0113378311163,-0.00442245068737,0.0097156707551,-0.00252423260779,-0.00640880354376,-0.0018313030782,-0.00485070913622,0.00380318521278,0.0119521912351,-0.0013583015241,-0.0126050420168,0.00106388078077,-0.0125643668911,-0.0234470158343,-0.00225184657499,-0.00829315364679,-0.0129716981132,-0.00410533705278,-0.0132117013774,-0.00347722419457,0.000710673668126,0.00109824294088,-0.00409789810713,-0.00791671585426,-0.0158222655561,-0.00151316478656,-0.0199558675497,-0.00877700409596,-0.00296977583775,-0.00149552858174,-0.00492424242424,-0.000639868361581,-0.00513674666992,-0.021850255695,-0.00738789103175,-0.00352325297935,-0.0357905904374,-0.00519862606758,-0.0314516129032,0.0102131214429,-0.00403228603924,0.00319824933678,-0.0339424942111,0.00450946053711,-0.00446377131697,-0.0195396341815,-0.00338294984079,-0.00828208639767,-0.0117541719083,-0.00136584716148,-0.00463767887832,-0.000671208038675,-0.0287290291303,0.0107640907275,0.00346589201765,-0.00442067681251,-0.0137970905192,-0.0062134606054,0.00294908855091,0.000790553390931,-0.0181984182569,-0.0273778623408,-0.00683743145606,0.000605632927718,0.00441284617767,-0.00154696132597,0.00774441755405,0.007083940291,-0.00797244080399,0.00723208415516,0.000797448165869,-0.00713081240137,0.00200916177771,0.00674442204257,-0.00677573977114,0.000568828213879,0.00161815533981,-0.0151677062587,-0.00110482574932,-0.00528125780598,-0.018288816481,-0.00267208309821,0.00198021605725,0.000586539623844,-0.013858023715
2017-03-15,-0.00363164095175,-0.00577235523222,0.00524766159519,0.0225361591412,0.04,0.0127912520053,0.0170697016271,0.0050950136366,0.00813511473448,0.0243425233204,0.0260780870156,0.00856575902846,-0.00562241678017,0.0287769796351,0.0390339500412,-0.00106314057119,0.0210374345522,0.00744749467002,0.0118793062485,0.013546567529,0.0130236008448,0.00717299547793,0.0207838776722,0.0144124618365,0.00907374944105,0.0165240663887,-0.00219918316054,0.00900900940492,0.0150334825258,0.0132913209946,0.0242801167315,0.0281818181818,0.013198255951,-0.00326215825657,0.0371509766036,0.0477828746177,0.0169845309642,0.0190662868686,0.00323919421764,0.0152766544548,0.00536825889187,0.0221222347207,0.016812668918,0.0157480314961,0.00213731873591,-0.00851063829787,-0.00057660825325,0.0212765961885,0.0289990645463,0.0148957393219,0.00933496730202,0.0346475507766,0.00515285116536,0.0213579846555,0.0212271015187,0.00298251651853,0.00877573458641,0.00438017012902,0.0157318281867,0.011828387876,-0.00736092243691,-0.000720731610429,0.0,0.0178716352847,0.0109331067585,0.0331175866007,0.0161880836359,0.0137686601646,0.0294676316793,0.0119003926385,0.0194460524292,0.015527875679,0.00559910393434,0.0457951706911,0.00879125274725,0.0206928156791,-0.0073829187968,0.0108107878013,0.00247362340864,0.00945232705231,0.0115933598277,0.00393754232349,0.0111350750922,0.00258571435257,0.00158365248465,-0.00888973540921,0.00761137262643,0.0106483914173,0.00663409578621,0.0146281589876,0.00537314179104,0.00754620980929,0.00457098193064,0.00908847901631,-0.00552922590837,0.0141579357847,0.0213540650656,-0.00200270374268,0.0145279059208,0.0162313274047,0.0137228640992,0.0108869678336,-0.00391768326806,-0.00328767123288,-0.0189295039164,0.00796812749004,0.013608032508,0.0176451475778,0.0141227231577,0.0472545939186,-0.00227407617965,-0.0203554436073,0.011102215818,-0.00752468006532,0.0124707003944,0.00770877927818,0.0238581662615,0.0352137800934,0.00351708685572,0.0117973630447
