curr_date,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
2017-03-23,-0.0010671026937,0.00123454320988,-0.0119439446262,-0.00282722654304,0.00168425263158,-0.00732379967118,0.000296885888726,-0.00332366259216,-0.0041900460744,-0.00042980873787,0.00529411764706,0.0,0.0020593997023,-0.00346458267717,-0.00285125926103,0.00193799736594,-0.00121587092772,-0.00246034141874,-0.000398755974502
2017-03-24,-0.000726382887102,0.000246658452445,-0.00537129621996,-0.00311879784519,-0.00504417801412,-0.0139723161668,-0.00771794805195,0.002796923438,0.000410519285498,0.00580518172296,-0.000780183343086,0.000720240061453,-0.00822084532528,-0.00158026235114,-0.00333597294145,-0.00322372650327,0.00129845803199,0.00169569901207,0.016912668798
2017-03-27,-0.00102625128815,0.00320507881644,0.00403524551509,0.0065414960182,0.000422475707647,0.000860746898139,-0.000972286991849,0.000536322671784,-0.00143626380479,-0.000142432667591,0.00312315049776,-0.00455849328215,-0.000888069890114,0.000158262108262,0.00255020714336,-0.0219923018632,0.0119954938887,0.00184664503632,0.00258886010364
2017-03-28,0.00727677114397,0.00884738286673,0.00252828824309,0.00593385153811,0.0160472550676,0.00608675512088,0.0073363938114,0.00289486446536,0.014279916346,0.0102621716659,-0.00136211327811,0.00168712934745,0.00503697777778,0.00237380918458,-0.0011128696078,0.0205026989551,-0.00344386510136,0.00291863296217,-0.000391259771723
2017-03-29,0.000934823305804,-0.00462845321872,0.0109917442216,-0.000842640496778,0.00997506275873,-0.000920720678339,-0.00326993540558,0.0,-0.0159019442145,0.00627820987155,-0.0101325214341,-0.00264677568222,0.0150354372073,0.00473632775497,-0.00588895413373,-0.00583285791749,-0.00273249216427,0.00275693057502,0.0010175890411
2017-03-30,0.00318424317743,0.00464997541238,-0.000458911365614,0.00506044419455,0.00658436241088,0.00809590638236,0.00857448212699,0.00192431043485,-0.0038081822228,-0.00168236950644,0.00669291351758,0.0074788176724,0.00261399941911,-0.00298551230335,-0.0020812840551,0.0130378101579,0.00201466683906,0.00366577052595,0.00641226164558
2017-03-31,-0.00232759684468,-0.00560289904027,-0.00197767109238,0.00895104895105,0.0147179482714,-0.0043092451212,-0.0108671653071,-0.00490822658015,-0.00681892750471,-0.00252791931668,0.000391102862556,-0.00502871192666,0.0,0.00141843969396,-0.000882408121854,0.00257406702345,0.000723853972136,0.00228278804265,-0.00264177162335
2017-04-03,-0.00173924937548,-0.0063694022538,0.0105567493827,0.00249514832271,-0.00523767123288,-0.00478685901639,0.004035825769,-0.00117949815184,-0.0170602210671,0.00161911999396,-0.01368258405,0.000481371852741,-0.00347618771727,-0.00110166822314,0.00112403851167,-0.0256739402908,-0.00305390179217,-0.00470692370624,0.000467411962703
2017-04-04,0.000637377407711,-0.00147931455919,-0.00487889466005,0.00331855641593,0.0234912505674,-0.00243796527804,0.00327529039351,0.00504563596252,-0.0214837447663,-0.00386563820541,-0.00653979402576,0.00288667308155,0.0113371795734,0.00315104768944,-8.02149317473e-05,0.000658695634817,0.00580406273751,0.00274599529767,0.00365987390842
2017-04-05,-0.00297264334942,0.00444444444444,-0.00429294247974,-0.00165374866741,-0.000395726157499,-0.00957725929632,-0.00957110483433,-0.00694298204626,-0.0180618431545,0.000846750888217,-0.00917620169208,-0.00431760624413,-0.00574880696324,-0.00157056703536,0.000962487969201,-0.0184331014523,-0.00472867687895,-0.00258641400032,-0.00868959584677
2017-04-06,0.00281118699158,-0.000737413962635,-0.00448810488883,-0.00524577566964,0.0186064924782,0.00533513181731,0.000486830454135,-0.00258145635601,0.00969266428359,-0.00479385245849,0.00442925324861,-0.0219224293868,0.00404741254698,-0.00519109642913,0.00200320508005,0.0221327154071,0.000966363343534,0.00259312088448,0.00853098556463
2017-04-07,-0.0010194328773,-0.00196806878386,-0.00354987585516,0.0,0.00233194714341,0.014660079602,0.0116806790282,0.00280378509208,0.00130907606216,-0.00276261957587,-0.000400881948304,-0.000246256169766,0.00345516844227,-0.00173942119736,-0.0010396241254,-0.0104986224606,0.0102976586412,-0.000760733268185,0.00341457392973
2017-04-10,0.000595278526994,0.00616218880947,-0.000474960232038,-0.00638356942502,0.00426518013706,-0.0113102178401,-0.00444070588444,0.00139805358421,-0.00457563999809,0.00184681063963,0.00922404269549,-0.00517366346391,0.00688671488589,-0.00918742263286,-0.00464298758634,0.00265246677314,0.00270740559472,-0.00228381546894,-0.00386697593503
2017-04-11,-0.00118978010523,0.00734931406173,-0.00216229888803,-0.00167589390156,0.00694980694981,0.00555452636526,0.00460911424231,0.0148195549349,0.00623836030738,-0.00794097458584,0.00933830680158,-0.00173353140828,0.00797945283557,0.000479664276254,-0.000965055524049,0.00330687839436,-0.00682973327239,-0.000762948279612,-0.0121894407099
2017-04-12,-0.00438187391721,-0.00364781137276,0.00188124135661,-0.00307781180314,-0.0138037193252,-0.00473466802694,-0.00651192907696,-0.00645503703704,-0.0270829339334,-0.0024299314241,-0.0187008074547,0.00620193484987,0.00226186039756,0.00751033852636,0.00949928345275,-0.0112063022072,0.000719686561965,-0.00381795950742,-0.00840995814486
2017-04-13,-0.00649490769716,-0.0197705877527,-0.00152120001727,-0.0106651975676,-0.0279937413683,0.00264284099202,-0.00189940777254,-0.0141655236358,-0.000447098952949,-0.0013612480103,-0.00581739240993,-0.00690340219666,-0.0129759939922,-0.00697855681171,-0.00326956932584,-0.01599996,-0.00559332791701,-0.00429259523413,-0.00784722549628
2017-04-17,0.00885992762287,0.0107071713147,0.0177938205201,0.00652482269504,0.02839996,0.00981881383855,0.00701494402985,0.0180424053164,0.0130857616336,0.0145634479845,0.0173526429106,0.000496524342019,0.00114309796267,0.00303462700791,0.00584049133275,0.0203252024258,0.00498194467614,0.00816021592734,0.0172565633499
2017-04-18,-0.0029843044514,-0.0105937423011,-0.00133314816851,0.00817361894025,-0.00816798942699,-0.00241457836027,-0.00407590773537,-0.00254701254759,0.0019871935971,-0.00325265879299,-0.00277665619899,-0.00124067000597,-0.0102769343499,-0.00843947465668,-0.0310213249203,0.00265600255023,-0.0164707603742,-0.00137452651002,0.000785345153768
2017-04-19,-0.00183854597186,-0.0107071713147,0.00295087767949,0.00391389432485,0.0164705882353,6.54804757469e-05,0.00316246001623,0.0095754975971,0.00385631326892,0.00929339482794,0.00178997616925,0.0,-0.0152869636739,0.00594185000803,-0.0036939500903,0.00728480794702,-0.000731680339295,-0.00535246987846,0.0685866593424
2017-04-20,0.00813912209695,0.00755094387113,0.00416808555454,0.00751879699248,0.0123456790123,0.00732597438102,0.00823350872986,0.0263462959885,0.0132806386425,0.0107541924298,0.0127059561784,0.00273294409938,0.000292999422759,-0.00143678163213,0.00411963407466,0.0177514654404,0.00284737232098,0.00707255524181,0.0234266214794
2017-04-21,-0.0031869490029,-0.00224831382084,-0.00131383705895,0.00386954118297,-0.00990853658537,0.000259694805195,0.00456130208803,0.00143751926725,-0.00563254982669,-0.000834561874105,0.00705745959841,-0.0106541374962,-0.00439244483792,-0.0105515589217,-0.0009026093156,-0.00645994815349,-0.0081933562471,0.0137404885496,0.00444887338943
2017-04-24,0.0109979483268,0.0222835008083,0.0232609357016,0.0118392070485,0.00577363356428,0.0129187619477,0.0114247868677,0.0223520970199,0.032897569731,0.0124582968208,0.0122639870014,0.0022539444027,0.0132353235294,0.00403942485118,0.00928052711431,0.018855604191,0.0072795680144,0.0170180265958,0.0180740039455
2017-04-25,0.00581865716287,0.01004163556,0.0112751118734,0.00326527891156,0.0145427100858,-0.00012820611503,-0.0224104927472,0.00190555613184,0.0183505378612,0.00701178244991,0.0146153461538,-0.00199902548726,0.00609576179693,0.00257483106815,0.00439418182435,0.00574352280137,0.0192447824727,0.00577519629461,0.0228054179638
2017-04-26,-0.000628841672496,-0.00145494658317,0.000337505052526,0.0016273664667,0.00829875518672,-0.00474322815022,0.00122219470204,0.0109108706524,0.00807785849374,0.000477800516151,0.00398034510919,0.0125187784807,0.0,0.00642057795218,0.000648156850036,-0.0406091989616,-0.00254939457973,-0.00132502948542,-0.00171514824764
2017-04-27,0.000838983150896,0.00607090820787,0.00258675457318,0.0135391280802,-0.0142162364385,0.0063759320828,0.00292217119463,0.00861474420467,0.00174651743359,0.00777837756248,0.0273739281221,-0.0131058114022,-0.00750138488171,-0.0019138596186,0.00186216497673,-0.0271163366962,-0.00982424943668,0.00648673134345,0.0102398807725
2017-04-28,-0.00217945565367,-0.00627569394159,0.0371085187178,-0.0341971146139,-0.0231499051233,-0.00671949336745,-0.00623295311096,0.00863927931829,-0.0136396469359,0.0172647464576,-0.00992276772961,-0.00701576046104,-0.00232563939967,-0.00399488641755,-0.00218197029549,0.0027191977137,0.000645333543234,0.00278309665079,-0.0146258095238
2017-05-01,0.00252019252154,0.00267187285265,0.00897761738031,0.00442597485887,0.0120434731935,-0.0072804906194,-0.00378555930441,0.0167412987491,0.000831794551882,0.0147088652246,-0.00389760571831,-0.0133737821505,0.0,0.000802165865485,-0.00105292782819,0.00813556610169,8.05723479103e-05,0.0138767895688,0.030169104722
2017-05-02,0.000377095280235,0.0031492491073,0.00457753904071,0.0181768102953,-0.0203454518367,0.0134994935942,0.00394887690512,-0.00995597367371,-0.020153770618,0.00209885862067,-0.00857087790463,-0.00383624060543,0.0125291375291,0.00512984922844,0.00291876935037,0.00336247487189,-0.00193453170941,-0.0015848003697,0.000670191658825
2017-05-03,-0.00121456848956,0.00507121468244,0.0121226186094,0.000270462529876,-0.00313475705329,0.00461066202329,0.000408237797627,0.000580206934446,-0.00254450805768,-0.00641442601397,0.0152227215791,-0.014120641486,-0.00172664748201,0.0148325356486,-0.00299106717036,0.00871316377247,-0.00314973348409,-0.00317461746719,0.00508970643164
2017-05-04,0.00117404685688,0.0283517546456,0.00661074270723,-0.00351546782044,-0.00943396189332,0.00637429862397,0.00337538568156,-0.142346371985,-0.0123299742277,-0.00625821463258,0.014624231766,-0.0101563536377,-0.010665869434,-0.00392896426326,0.00502712227314,-0.00332225913621,0.00834480272219,-0.00390856966101,0.00353144318322
2017-05-05,0.00393706390813,-0.00280371501878,-0.00465051757046,-0.000814057031971,-0.0361111096781,0.00969089784359,0.00931569593303,-0.00383094084507,0.00247529062581,-0.00404375853986,0.0094873379039,0.0144699560363,0.0285547494172,0.00930893011504,-0.00354977822226,-0.00400004,-0.0164711153501,0.00276125571171,-0.00199191951403
2017-05-08,-0.000166819181906,0.000234278350515,0.00884999446831,-0.00760453557849,-0.0111157261789,0.00131730126548,-0.00194117496957,-0.0296346893051,-0.0146001177756,0.00545788719855,-0.00885599100466,0.00025931015925,0.00368274797968,0.000625308728696,-0.00210510886398,-0.0120481129337,-0.0330855556544,-0.000869536231884,-0.00791699165614
2017-05-09,-0.000918025178401,0.00515345526244,-0.00206529743282,-0.00465249029413,-0.00582851790175,0.00275656567963,0.00502750458716,-0.00104911993182,0.00152520970122,-0.00383954725062,0.0,-0.00907438423645,-0.00225802991815,-0.0112482577332,-0.000324551724138,0.00203243894177,0.0147008869998,0.00145052215113,0.00952251909611
2017-05-10,0.00179583974842,0.0121183873223,-0.00195461002498,-0.00989829557048,0.0142378565426,-0.00537299144537,-0.00777743103986,-0.00315049019197,0.0265419667138,-0.00126264623239,-0.00893512035011,0.00601779157463,-0.00961810521177,0.0102701531005,-0.00324649787555,-0.00608515237668,-0.00349706916731,0.00391073285181,-0.00923342011847
2017-05-11,-0.00204270981593,0.00322357817177,0.00109964807749,-0.00888639316225,-0.0140379857159,-0.00169600505709,0.00128801800574,-0.0035116820789,0.00180139869234,-0.00166345073953,-0.00441576833177,-0.000260130032246,0.00571268241718,0.00766345022933,0.00317562907215,-0.0231292108844,-0.00133692346257,-0.0122637285316,0.00516261502498
2017-05-12,-0.00167102503059,0.00367225154923,-0.00078460909543,-0.00448304859857,-0.0171691799485,-0.0027055497322,-0.00305040983572,-0.00352396347436,-0.00581767499664,0.0019328779894,-0.0105340970147,0.00130080648545,0.00511218418382,-0.0133478193388,0.00357144489216,-0.00696378800987,-0.00167333504869,-0.00116859481695,-0.00226784955
2017-05-15,0.0055234398639,0.0114337983078,0.00427157896845,0.00281457930804,0.0115040908182,0.0100315205047,0.00401827014605,0.0146174463134,0.0108522611097,-0.000931284495027,0.00859168829676,0.00259802532616,0.00904210254428,-0.00094387289602,0.0270947834608,0.014726436968,-0.00234662252766,0.000731251860102,0.0112983151317
2017-05-16,-0.000915517210679,0.00406963599367,0.00561916365688,0.00533255668446,0.000421229991575,-0.00206134679396,-0.00257026614495,-0.0051121528988,0.0137880009728,-0.00272989542939,0.00925925925926,-0.0103654055455,0.0148418654394,0.00440880190234,0.00614220814461,-0.00760186613965,0.00268817202043,0.0143212626041,0.00852775808745
2017-05-17,-0.017744053815,-0.0294979058771,-0.0232632901887,-0.0217755164712,-0.0362105684211,-0.0153980475525,-0.00887172484164,-0.0228891634785,-0.0433970203488,-0.0329148953994,-0.0196330275229,-0.0191149520585,-0.00193167759759,-0.0123844017497,-0.00860921206721,-0.0487465160691,-0.0189343413293,-0.0278058044774,-0.0346748431394
2017-05-18,0.00402849144493,0.00046406034636,0.00884131011421,0.00513698615477,-0.0100480126714,0.00375076915924,-0.00713112119786,0.014581104687,0.019318417835,0.0193993640566,-0.0076735916152,0.0130806730668,0.00940005581421,0.014126968254,0.00236838244838,0.0219619316854,0.00256194709756,0.00340835788048,0.0172471917635
2017-05-19,0.00650415775082,0.00533392869513,0.00436614834298,0.00511076078618,0.00132396293027,0.0151371208762,0.0204623741462,0.00918834973717,-0.00670780465732,0.00270888520361,0.0149000565824,0.00764165987769,0.0117776232143,-0.00172170921461,0.000236268408,0.00716332347436,-0.0040034241226,-0.000295333042318,0.0172885390466
2017-05-22,0.0050774811936,0.00115349486291,0.00986747264776,0.0104519203135,0.0154252968081,0.00567758301521,0.0155430545845,0.00303492478195,0.00439485470688,0.00121577064995,0.000929195299588,0.000261453961221,0.00054141853117,0.00407654443519,0.00204725984252,0.00853483605114,-0.0104336012999,0.0112275812904,0.00334652244146
2017-05-23,0.00221276991098,0.000921589819282,0.00672148386834,0.00251610287951,-0.00998272526117,0.00179908180658,0.00480087356893,-0.00116371465146,-0.0127000537684,-0.00114677546051,0.00501299656493,0.00156865359477,-0.000811661277372,0.00796380374822,0.00204302212725,-0.017630464947,0.0138276641071,0.00336016084851,0.00340062119153
2017-05-24,0.00233286681606,-0.0039134209004,0.00727422295326,0.00725036231873,-0.00219197729908,0.00408721213989,0.00607128571299,0.000116439470664,0.00594525984336,0.0133044229545,0.00295584698031,-0.00417642902176,-0.000812293528297,0.00588686262338,-7.83798638264e-05,0.00574301491047,0.00375076299976,0.00131038147932,-0.00358461855629
2017-05-25,0.00477943587641,0.00254220013866,0.0145763650317,0.00387594141406,-0.00483304042179,0.00598249664477,0.00717732578514,0.0205032861372,-0.0116053623814,0.0127966814821,0.00386809718423,0.00209693304865,-0.0135501347669,0.00169414754351,0.000156826913076,0.000713704466222,-0.00857751167728,0.012360128502,0.00667182735898
2017-05-26,-0.000206763892327,-0.00530195930609,0.0014216069015,0.0,-0.00309050772627,0.00116487032576,0.00563708434827,-0.00182643839786,-0.00630572930075,0.00111870223854,-0.00788990825688,-0.00287734763275,0.000274670314578,-0.00184506454728,-0.00478319614823,0.0121255210307,0.000342650339946,0.00488359645718,0.00792723227786
2017-05-30,-0.00086880185382,0.00602544583891,0.0029196119299,-0.00220623288507,-0.00575726306466,-0.00281694422259,-0.0125506718678,-0.00491765771003,-0.00656454033776,0.00164333130732,0.00573332716849,0.0112801681868,-0.00384509750069,-0.000616158367719,0.00149702964855,-0.0260746875014,-0.0141291489478,0.00643231855964,0.0112815888113
2017-05-31,-0.000248464066546,0.00184293941488,-0.00911486609209,-0.00193474295191,-0.0075723827362,0.00718496087411,0.00371312440591,0.000344776454551,-0.00297361223655,-0.00603752441142,0.00901062874199,-0.000518806757946,-0.00330846429556,0.00354506798143,0.00896860192771,-0.0188132422232,-0.00625373941424,-0.00809555414881,-0.0108369800101
2017-06-01,0.00795227819138,0.00735799000423,0.0012156449434,0.000276876203908,0.0201974407452,-0.0047558016205,-0.000604752239093,0.0156250113095,0.0218712362959,0.000462115388652,0.00674326602412,0.00882429298791,0.00248962641828,0.00230380890334,0.00413254580897,0.0353981400266,0.0174809888128,0.00372282381001,0.00818459764368
2017-06-02,0.00332836276238,-0.000456516766571,0.00792279308128,0.00553712639915,-0.00439951605807,0.000306334627368,0.00284744812652,0.0237556329467,0.0122148629939,0.0137266680771,0.0182838154133,0.0,-0.00910601495,0.00321788221827,0.0100947585813,-0.00925917418486,0.0199295500411,0.0236805142277,0.0147021412081
2017-06-05,-0.000737113167168,0.00274032877962,0.00779023615523,0.000550660792952,0.00618652258889,-0.0115752083022,-0.00578508284408,0.00408843093923,0.0112131889279,0.000130225895904,-0.00142225777778,-0.00154355548093,0.00473411306043,-0.00610968373133,0.00215251380454,-0.00718907229954,-0.00530619880469,0.00724633480361,0.00976431870466
2017-06-06,-0.00319686644053,0.0079708039171,-0.00717218389064,-0.00577872867364,0.00570926657883,-0.0099139104648,-0.0116017561203,-0.0195884994083,0.10106663637,-0.00533754457666,-0.0160227529294,-0.00206135011437,0.00443458955462,-0.00614725680037,0.00360540807299,0.00941338119855,-0.0103302372622,0.00332039296237,0.00449187118001
2017-06-07,0.00185024556986,0.000225982838951,0.00483606276222,0.00359803477448,-0.00960698689956,0.00569499993657,0.00180583643084,0.0323269180526,-0.0213888639672,0.00202864343994,0.00995114890537,0.000774541698941,-0.0226270406939,-0.00943250377091,-0.000611495824941,-0.0172166004541,0.00590351657863,-0.00179258143102,0.00801197466033
2017-06-08,0.000492456649589,0.0,0.0027758652022,0.00606734727343,0.0158730599647,-0.00143121346791,0.000865202955058,-0.00195715992218,0.00980103900618,0.0103840912482,0.00985308133286,-0.00670789508297,-0.000282269919948,-0.013424867731,-0.00152961376673,0.0182481751825,-0.00433785829718,-0.00607821530706,0.0164510040089
2017-06-09,-0.00151773242452,-0.00135534221821,-0.0340144511626,-0.0211074835526,0.0282118043311,0.00292890258036,-0.0022332505265,-0.0313759338558,-0.00660002918179,-0.033029544107,-0.00585414237811,0.00753249350649,0.01186111268,0.0188290819806,0.00750667160077,0.0286738351254,0.00965320365032,-0.0226545805137,-0.0435836937408
2017-06-12,-0.000205428675649,-0.00995247704032,-0.0085659475558,0.00056009522711,0.00802017695145,-0.00366593757095,-0.000397057761733,0.00168703175404,0.0145578703382,-0.00775403712216,0.00142751603448,0.00721832928027,-0.000558219338084,0.0,0.0022048810325,0.00278741463415,0.0098146711259,-0.00767919510808,-0.0207250856935
2017-06-13,0.00488993319103,0.00205622572538,0.0090350506005,0.00419818080045,0.008375251607,0.00642344222924,0.00530885882613,0.0204356505824,0.0201271579402,0.01509021133,0.012829668796,-0.00998208343998,0.00614347930345,-0.0173939900201,0.00151719761326,0.00833920813089,0.00226229580666,0.0124677989749,0.0039479646608
2017-06-14,-0.00126765021935,-0.00410398987451,-0.00264812673879,-0.0097547934851,0.00290697674419,0.00669229127859,0.00696940330702,-0.00583185538617,-0.0012271972057,-0.00285368343493,0.000351882477129,0.00103415201655,-0.0183180687848,0.00158051209104,0.00568095725857,-0.0179187173845,0.0118709075772,-0.00537869765382,-0.0152784623285
2017-06-15,-0.00192433497464,0.00297621336996,-0.00800677740751,-0.00619189434821,-0.00248447204969,0.000861744392268,0.00224760980011,0.00553403443351,-0.00198494323294,-0.00299498835275,-0.00105525851116,0.00309914764723,-0.00367534644262,-0.00284046083068,0.00203350901458,-0.00631574736842,-0.003552544584,-0.00526533393761,-0.0279541996727
2017-06-16,0.000218464753661,0.00433688645659,-0.00162469329852,-0.0028321154678,0.00207550850976,-0.000246051651437,0.000640700546346,0.0028618932936,-0.00435646384531,0.00560744982095,-0.00105628522986,0.00308957260556,0.0215663438385,-0.00348153194305,0.00984676089092,0.0155367083812,0.0145095762001,0.00143058651129,-0.00181835268907
2017-06-19,0.00832509159516,0.00409090909091,0.0173165342749,0.008520278572,0.00911358778432,0.0104576588393,0.00423322921098,0.0216222256435,0.013316865214,0.01480347859,0.013746880023,-0.00128334192206,0.00111113888889,0.011275194358,-0.00208410113506,0.00904034745368,0.0228833195253,0.0124286142857,0.0188245925931
2017-06-20,-0.00674409025658,-0.0153915799004,-0.00638828283388,-0.0183046194483,0.00205250402083,-0.00237428474292,0.00209007093546,-0.00214874297059,-0.0103257205513,-0.004055701055,-0.0126912204451,-0.00642508352609,-0.0294117916367,0.0133479742462,0.00111877371648,-0.00068922119824,0.00846913523589,-0.0135459144823,-0.00589403311258
2017-06-21,-0.000246921185444,-0.000689632183908,0.00990726127109,-0.00803209959747,-0.0020482998771,-0.00231885037892,0.000353405898755,0.00646001312855,0.0151759366404,0.0109031461412,-0.00598696943147,-0.01319187791,-0.00943390508862,0.0144119016645,0.00514083590269,-0.00551726896552,0.0523688872416,0.00514937747679,0.00539602288058
2017-06-22,-0.00045274411388,-0.0036806992482,-0.00201313312587,-0.00636208754412,0.00738916225824,-0.0148633367526,-0.00904624577004,-0.00203254165492,0.00102774923879,-0.00331368973261,-0.00318868019152,-0.00131072077008,-0.00144311679982,0.00855481222968,0.00845007016678,-0.00277386970247,0.00639908896486,-0.0001422370916,-0.00583093699749
2017-06-23,0.00119422716842,0.00115446776369,0.00969674187349,-0.0049476715673,-0.00122253458751,0.00807154486616,0.000748928450032,0.00696753127916,0.00746689385353,0.0108866562276,0.00159944908477,-0.00393692934052,0.00693647438939,0.00212067564923,0.00279301721147,-0.0118219607282,0.0047127845077,0.0135211638622,0.0115969480217
2017-06-26,0.00065802263683,0.0126844784897,-0.0141974866561,-0.00350976904094,-0.00734394124847,-0.00184776421626,-0.00334949739794,-0.00468386193988,0.00796739840713,-0.00954414737339,0.00691978341164,0.00527011843821,0.00114813432836,-0.00362765999833,-0.000659657000789,0.00281487672844,-0.00342485300312,-0.00954922074918,-0.0183818290841
2017-06-27,-0.0080561509552,0.00455479389661,-0.0246890713138,-0.0123275022014,-0.0164406083025,-0.00555346174939,-0.0066858238104,-0.011764684492,-0.0135110382304,-0.0195975914994,-0.00828195594714,-0.0117955694996,0.00774085413587,-0.00576451777198,-0.009755031825,0.00771934035088,-0.0224131480427,-0.0187154405036,-0.0293308937066
