curr_date,GOOGL,AAPL,ACN,XLV,IAI,ICLR,MSFT,PPA,SONVY,PCLN,$US,AMT,GRMN,SAFM,EWO,INTC,LPX,PYPL,IXG,AMGN,ANTM,FXI,EWT,RHHBY,EZU,EBAY,UL,SH
2017-03-20,-0.00511253484824,0.0105007639653,-0.00662835005088,-0.00146355766559,-0.00696665398293,-0.0106582821317,0.000924880487519,-0.00291416716175,0.00147823360969,-0.00405615609559,0.0,-0.000258589772285,0.00553859806076,0.00137243452943,-0.00163833979456,0.00453643322937,-0.00931182148535,0.00185696370209,-0.00226352472962,0.00373645689024,-0.00404117183001,0.0117526574285,0.0135176024777,-0.00315252216748,-0.00214770469799,0.00326409485863,0.00560903467985,0.00116575339068
2017-03-21,-0.0204744254045,-0.0114520777593,0.00200980787853,-0.00786147869974,-0.0326128542809,-0.0141952214399,-0.0110888803327,-0.0173111735612,0.00110697416974,-0.0103656463044,0.0,0.00655281065995,-0.0214625253006,0.0020031945599,-0.00492341329741,-0.0110075924358,-0.0241111575035,-0.0120482159407,-0.0189596178733,-0.0141219506582,-0.00358011226398,-0.010858586407,-0.00859516842945,-0.00664139763942,-0.00161412438064,-0.0183378285023,-0.00318725093252,0.0122271331719
2017-03-22,-0.000399965880914,0.0112986416275,0.0147625482571,0.000268654314648,-0.00392003136025,0.00385707127613,0.0127705966792,-0.000457561209278,0.00294876531326,0.00277595095892,0.0,0.0134486896256,-0.00601710015528,0.0321969377925,-0.00604733336738,0.00941775087278,-0.00544384444907,0.0128986869817,-0.00429471416758,0.00359599028123,-0.00329362826236,0.00306364580361,0.00627799682278,0.00445714740528,0.00134731874569,0.0102440497211,0.00219826134696,-0.00143799252229
2017-03-23,-0.0119439446262,-0.00353556786219,-0.0452245482632,-0.00308811749108,0.00275480125935,-0.00614759205565,-0.00246034141874,0.000686701778135,0.00918779894112,-0.00208907243814,0.0,0.0054095090087,0.00527242736326,0.0103976046972,0.00387168141593,-0.00282722654304,0.00168425263158,-0.00115767541463,0.00182481754852,-0.00842044804575,-0.00636864327843,-0.00127256296074,-0.00356503267974,0.00570526167053,0.00403662540366,-0.000298210566603,-0.00279170477401,0.000576065651611
2017-03-24,-0.00537129621996,-0.00198693587833,-0.0147399716009,0.000538734006734,-0.00745677016202,0.0172680932286,0.00169569901207,-0.00800553504104,0.000364166072985,0.00273405428054,0.0,0.00311057595067,-0.00738154623155,0.012409150149,0.00661157024793,-0.00311879784519,-0.00504417801412,-0.000231757075377,0.00165595299977,-0.00180672134815,-0.0159027991322,0.000254791016575,0.00387587943125,0.00567286479672,0.00348426685917,-0.00357989260143,0.00319936025592,0.000287795032366
2017-03-27,0.00403524551509,0.00170652731589,0.00344592359777,0.0026921119573,-0.0106761759321,0.0003800227925,0.00184664503632,-0.00322801483117,0.00109213691635,0.0107751454054,0.0,0.00578278578612,-0.00645788674982,0.0240159845344,-0.00109469074986,0.0065414960182,0.000422475707647,-0.0011592626673,-0.00214913201689,-0.00500784949295,-0.00344084792627,-0.0048407388535,0.00504906474898,0.0103416483861,0.00507483987914,0.000898143658794,0.00259120998968,0.00172664748201
2017-03-28,0.00252828824309,0.0207268448067,0.016416777087,0.000671271329609,0.0143884289691,0.0155754841639,0.00291863296217,0.0092528568124,-0.00763632727273,0.00928326805869,0.0,0.00316637774908,0.00472716170967,0.00457377375294,-0.00219183561644,0.00593385153811,0.0160472550676,0.00162488386143,0.0117627400304,-0.00121276450882,0.014859140331,0.00435225283276,0.0,-0.00651374029071,0.00425192654127,0.00299129524379,-0.0023856660514,-0.0071818440913
2017-03-29,0.0109917442216,0.00222525725538,-0.00304899057353,0.000268272065089,-0.00137901896686,0.00648384064154,0.00275693057502,-0.00114597751213,-0.0029315499109,-0.00190103278993,0.0,0.00539913618572,-0.000980180395224,0.00600595739593,0.00384415177618,-0.000842640496778,0.00997506275873,0.00208574729614,-0.00278365809727,-0.0100176609184,0.00230856613699,-0.00356869742544,-0.00472813238771,0.00343428046938,-0.003175522541,0.00357897415983,-0.00239137106417,-0.0011574363091
2017-03-30,-0.000458911365614,-0.00131835974599,-0.00380233086951,0.000134146999307,0.0134148749934,-0.0055748760459,0.00366577052595,0.00344189979615,0.00183759653942,0.00232480988548,0.0,-0.0010740003216,0.00255104008146,-0.00500718353408,-0.00273528431426,0.00506044419455,0.00658436241088,0.00693799690389,0.00541868619315,0.00809522271673,0.0127288522907,-0.00741880276286,-0.00564127078385,0.00311148111735,-0.00451282211377,0.00148585429505,-0.00858969219757,-0.0031865585168
2017-03-31,-0.00197767109238,-0.00187583556681,-0.00531032207045,-0.00281613249296,-0.00214134713143,-0.0068518253464,0.00228278804265,-0.0041161902584,0.0165076669112,-0.00515871912183,0.0,0.00521046215498,0.000391485613623,0.00493558492334,-0.003291278113,0.00895104895105,0.0147179482714,-0.011943063575,-0.00538948227993,-0.00188586196965,-0.0101747485016,-0.00798961360798,-0.00776357075165,-0.00651374029071,0.00266661333333,-0.0038575963247,-0.00584326000719,0.00232496367335
2017-04-03,0.0105567493827,0.000278386460298,-0.0186853358029,0.000806845067148,-0.00780329722213,0.00501758649,-0.00470692370624,-0.00642936868954,0.00108267777274,-0.00335959656479,0.0,-0.00320881188737,-0.0170220892776,-0.00385202249045,0.00330214639516,0.00249514832271,-0.00523767123288,-0.00906552766155,-0.00541875187459,-0.0010971414172,0.00671181501053,0.00597555178095,0.00782431537767,0.00249772096465,-0.00265952141806,0.00565975573429,-0.00243208350223,0.00144966648596
2017-04-04,-0.00487889466005,0.00744611706568,0.00340022104216,-0.000537503373757,-0.00491545409132,-0.0014977907577,0.00274599529767,0.00300443725445,0.00432591925018,-0.00372605541027,0.0,-0.00338426738119,-0.00497611445159,0.000386707262438,0.00383976961053,0.00331855641593,0.0234912505674,0.00211118925378,-0.000495278190523,0.00286778938842,-0.00474507763995,0.00258261873495,-0.00388178537583,0.00124574894906,0.00186666666667,0.0112559544583,0.0,-0.000289577293296
2017-04-05,-0.00429294247974,-0.00518063120313,-0.00338869871748,-0.00309216199619,-0.0116577946718,-0.003125,-0.00258641400032,-0.00783412406294,-0.0100502867893,-0.0031741815479,0.0,-0.000828217671496,-0.00340072000797,0.00183605522315,0.0010929508794,-0.00165374866741,-0.000395726157499,0.00397935383943,-0.00842421525563,-0.0128984910386,-0.00573323486542,0.0020608449253,0.00719415446061,-0.00404360783555,-0.00718661165824,-0.00966602254441,-0.00223486383107,0.00289609044008
2017-04-06,-0.00448810488883,-0.00249965275657,-0.00705543188588,0.00175316246114,0.00899642143143,0.00902822570533,0.00259312088448,0.0055735716309,0.00507610587382,0.0066694289644,0.0,0.0108587368274,0.00521882778001,0.0123468604678,0.00163755458515,-0.00524577566964,0.0186064924782,0.0002332245333,0.00349830090785,6.16062604288e-05,0.00710165705615,-0.00462727482636,-0.00565470271754,0.000312273579013,0.00428954435093,0.0103519369905,0.0089594378139,-0.00202136869704
2017-04-07,-0.00354987585516,-0.00222753717868,0.00539340819097,0.00175020196217,-0.000198177131005,-0.00385233001302,-0.000760733268185,0.00762129347855,-0.0104617247641,-0.00223282565482,0.0,0.00139406317493,0.00579067468887,-0.00533585532165,-0.000544959128065,0.0,0.00233194714341,0.00326337980124,-0.00332006961089,0.00696459167951,0.00204916227157,0.000516554738725,-0.00508823705477,-0.00343424924865,-0.00186865995378,-0.00731850117096,0.0117053887327,0.000578732622143
2017-04-10,-0.000474960232038,-0.0011859774295,0.00340594340249,-0.00188156151692,-0.00515255658249,-0.00773456797732,-0.00228381546894,0.0,0.0109369303682,0.00362231955191,0.0,0.00294792000619,0.00337506458954,0.0142733788128,0.00109056706652,-0.00638356942502,0.00426518013706,0.000232295533636,-0.00149900064126,-0.00361128646067,0.00709735977076,-0.00593711895007,-0.00361019833874,-0.0078320802005,-0.00508151925867,0.00442350339133,0.00259319763429,-0.000289242319882
2017-04-11,-0.00216229888803,-0.0107563946463,-0.014935455361,-0.00134642525972,-0.00438248995254,-0.00917780979158,-0.000762948279612,0.00389635562924,0.00288492607285,-0.00426242961515,0.0,0.0022860793039,-0.0108824493296,0.00859467345848,-0.00272342033097,-0.00167589390156,0.00694980694981,-0.00836236953223,-0.000500467047532,0.00196577193784,-5.9776635693e-05,-0.00493373175454,-0.00271739138639,0.0126302494474,0.00215048381316,-0.00205516729139,0.00338245138808,0.000578536303153
2017-04-12,0.00188124135661,0.00120029650497,-0.00430737415046,0.0,-0.00960384153661,-0.00304527351974,-0.00381795950742,-0.00958899565272,0.000359618855074,-0.0103992387189,0.0,-0.00317692239855,-0.0140028200039,0.00243470360114,-0.00163833979456,-0.00307781180314,-0.0138037193252,-0.00468486776025,-0.0068424568372,-0.000367837653315,-0.0059726455343,0.00104386743215,0.00726615220303,0.00498908637356,-0.000804694227594,0.00823765765003,0.00733688280785,0.0046256143394
2017-04-13,-0.00152120001727,-0.00528913952139,-0.00622946000641,-0.00256161527738,-0.00989903030303,-0.0126002036401,-0.00429259523413,-0.00553254943447,0.00611071171819,-0.00642281469007,0.0,0.00187950473451,-0.0121728948636,0.00411018204269,-0.00765875231626,-0.0106651975676,-0.0279937413683,0.00141202629268,-0.0112585787686,-0.00883165883781,-0.00865221450799,-0.00260696030743,-0.00270513976555,-0.00961836798014,-0.00751675167785,0.00175086081121,-0.00787395684791,0.00661870503597
2017-04-17,0.0177938205201,0.00552994670975,0.00748737587074,0.003649594337,0.0138747404152,0.00309355496021,0.00816021592734,0.0106629348786,0.00178638799571,0.0183117747797,0.0,0.0134584178378,0.00595606913034,0.00930319116761,0.00606400253936,0.00652482269504,0.02839996,0.0129259462497,0.0130863528212,0.00309386793457,0.0118188795739,0.00522741794184,0.00120557564798,0.00626563283208,0.00622126031319,0.00320410700821,0.00496031726348,-0.00886226415094
2017-04-18,-0.00133314816851,-0.00444197272168,0.00449357929058,-0.0109090639731,-0.00523242111556,-0.0100231174505,-0.00137452651002,-0.00137607804477,0.0,-0.00412283114963,0.0,0.00490946478873,0.00571657819518,0.0052539405522,-0.00383561643836,0.00817361894025,-0.00816798942699,-0.000231972168537,-0.00671031694833,-0.00530504592372,-0.0034144422737,-0.0171606868737,-0.0108368449477,-0.0118306043534,-0.00537637082322,-0.0121950932693,-0.000197492588451,0.00288439589757
2017-04-19,0.00295087767949,-0.0036827479536,0.00610804380778,0.00299566985306,0.00364153348169,0.0154465470477,-0.00535246987846,0.000459347715679,0.00499283149098,-6.24439243897e-05,0.0,-0.00152172832355,0.00649622438068,0.0114615809914,-0.001100110011,0.00391389432485,0.0164705882353,0.00487349733117,-0.00304002707381,6.19844961241e-05,0.00252448165308,-0.005820026609,-0.0103469564715,0.00189032766226,0.000270216216216,-0.00499711934156,-0.00849131138411,0.00172568306011
2017-04-20,0.00416808555454,0.0125107270939,0.0193245152456,0.00624489512653,0.0183430554658,0.0245430004649,0.00707255524181,0.00757571148816,0.0127750532292,-0.00136110598156,0.0,-0.00296779502635,0.00806772859751,0.00933730413085,0.00881057268722,0.00751879699248,0.0123456790123,0.00900692861448,0.0142300527567,0.0048368970866,0.00767440526243,0.0133049487331,0.00768757687577,-0.00157229564693,0.00999737962699,-0.0389955414473,0.00458076089585,-0.00717771994386
2017-04-21,-0.00131383705895,-0.00119347091837,0.000167804715777,-0.00593635971655,-0.00791767616785,-0.00349343721788,0.0137404885496,0.0068352701489,-0.00840931995763,-0.00499207107871,0.0,0.00104583263767,-0.000600220088035,0.0189509706826,-0.000545906113537,0.00386954118297,-0.00990853658537,0.00274666978134,-0.00267245703478,-0.010059177181,-0.00160649722589,-0.0031513391202,0.00579795544706,-0.00472440944882,0.000267469227729,-0.0107592686984,-0.00674070195759,0.00260254467307
2017-04-24,0.0232609357016,0.0096295421486,0.00109031281329,0.00990776330076,0.0185554672497,-0.00375614108841,0.0170180265958,0.014709233191,0.0229682693628,0.0266037207173,0.0,-0.00466127139757,0.00680680667053,-0.00564124298743,0.0447842733361,0.0118392070485,0.00577363356428,0.0104998628053,0.0272986271529,0.0170188575022,0.00363528598983,0.005532112896,0.0124393207658,0.0129746202532,0.0516181078261,-0.00403980733375,0.025748523982,-0.0103835310288
2017-04-25,0.0112751118734,0.00619604571287,-0.00561326235244,0.00430048357476,0.00587657210336,-0.027648573583,0.00577519629461,0.00111505352364,0.00794469748032,0.000261295327143,0.0,0.00072671781553,0.00894812072086,0.00638242188427,0.0104548358837,0.00326527891156,0.0145427100858,0.00993898802801,0.00766222693186,0.00956232689446,0.0240484704222,0.0133613315882,0.0110878936496,0.0124961582316,0.00712100712106,0.0237130116603,0.00194596228733,-0.00641215370411
2017-04-26,0.000337505052526,-0.00588117349949,0.00244334817687,0.00548636402437,0.00214218119346,-0.00697946205327,-0.00132502948542,0.0,-0.00171353666895,0.00279587407804,0.0,-0.00911734695631,-0.00335045315923,0.00660618344584,-0.00206927056389,0.0016273664667,0.00829875518672,-0.00670988608163,-0.00404465290334,-0.000546423810803,0.0380957423944,0.00051708893485,-0.000296443373062,-0.00647945078679,-0.0065656063922,0.00609561090839,-0.00524375586546,0.000293282487533
2017-04-27,0.00258675457318,0.000765590237744,0.0126911662626,0.00212941179305,-0.0147687138509,0.0825197948062,0.00648673134345,0.00467807985471,0.00583590819897,0.0175986076802,0.0,0.0241022640518,0.0126557049634,0.00918798572968,0.00103670290116,0.0135391280802,-0.0142162364385,0.0616978608422,-0.00194935019575,-0.0114816839106,-0.00407750658592,-0.00413436681823,-0.00474355173436,0.0167702168705,-0.00152519064565,0.00151478349075,-0.00117143691583,-0.000293196498135
2017-04-28,0.0371085187178,-0.000973635209788,0.00672259119798,0.00265600255023,0.000394477309774,0.0158711077521,0.00278309665079,-0.00620838165004,0.00750856680917,0.00596444793467,0.0,0.00135171347742,-0.00722513195128,0.00390182079421,0.0145003114708,-0.0341971146139,-0.0231499051233,0.0120890556908,-0.00439454759757,0.00368735248471,-0.00229951762816,-0.000259522567215,0.00565975573429,-0.00122177756739,-0.00101825359008,0.010586781289,0.00351837372948,0.00234667057788
2017-05-01,0.00897761738031,0.0203968543152,-0.000412225876037,0.00225162913907,0.00611194782902,0.00911355211536,0.0138767895688,-0.00200803212851,0.000677540650407,0.0125080401314,0.0,0.0124662535737,0.019472895358,-0.00768699263851,0.00357325165901,0.00442597485887,0.0120434731935,-0.00377200327385,0.00539483424538,-0.00440852907874,0.00736409020948,0.00181674024959,0.00355459144281,0.00458706407991,0.00637104962431,-0.00299308590242,-0.00253215816128,-0.00263377246905
2017-05-02,0.00457753904071,0.00634461036506,-0.00470103092783,0.00277519499868,0.00137172254305,-0.00304951904646,-0.0015848003697,0.00156492287056,0.01286387905,0.00566867874058,0.0,0.00313702449789,-0.0113833682661,0.00496126734234,0.0030518311292,0.0181768102953,-0.0203454518367,0.0317626833874,0.000162569105691,0.00547354838351,0.0115513785416,-0.00336779810196,0.0141676501131,0.010350107175,0.00734355495854,0.00600411269877,0.0115211874931,-0.000586883768375
2017-05-03,0.0121226186094,-0.00305062040033,-0.00314879847531,-0.00487605448904,0.00528377711482,0.00223531764706,-0.00317461746719,-0.000892879484216,0.00167108957219,-0.00198348380253,0.0,-0.00875617985283,-0.0109290003541,-0.00528322367299,-0.00557799216927,0.000270462529876,-0.00313475705329,-0.000611600420216,0.00341412789511,0.00195726338133,-0.00733713229244,-0.00467897050484,-0.00203725256003,0.00813498066089,-0.00301656618946,-0.00746046000958,-0.00733592678255,0.0014679976081
2017-05-04,0.00661074270723,-0.0036039644173,0.00432250197034,0.00662163934256,-0.00136266305943,0.00422585974349,-0.00390856966101,0.00424492869727,0.0180180519859,0.0179135621467,0.0,0.00473221859191,0.0146013812155,0.00931649994456,0.0163181531709,-0.00351546782044,-0.00943396189332,-0.00224398204814,0.00421255663946,0.00293019355265,-0.00027788707038,-0.0141029246774,-0.00524934367893,0.0131501199387,0.0224407211296,0.00751653683202,0.00700118658114,-0.00117270591695
2017-05-05,-0.00465051757046,0.0165836894601,0.0057937179275,-0.000526259688824,-0.00272902539433,0.0047924720704,0.00276125571171,0.00711899872928,0.00655519501803,-0.00353851261231,0.0,0.0102049062737,0.0208091023263,0.00155279505785,0.0150526843954,-0.000814057031971,-0.0361111096781,0.00797380903701,0.00532431429493,-0.00292163260364,0.00227919285274,0.000529801324503,0.00263852235009,0.00943949796817,0.0160296428121,-0.000298358716703,-0.00135187333627,-0.00381570296448
2017-05-08,0.00884999446831,0.0271884251455,-0.00337389738415,-0.00618666570769,-0.00488663017983,0.015355979704,-0.000869536231884,-0.00176719681909,-0.0224682195529,0.000136584979761,0.0,0.00139865566247,-0.0100972181331,-0.0192936868095,-0.00939194265942,-0.00760453557849,-0.0111157261789,-0.00263693717316,-0.00593808367938,-0.00476160801858,-0.00260677200322,-0.00317707175007,-0.00380119871926,-0.0140268552301,-0.0160194170869,-0.00776113432836,0.0104428739208,-0.000294608140678
2017-05-09,-0.00206529743282,0.00640487570763,-0.000330286513663,0.001192,0.00216067570222,0.00641609769038,0.00145052215113,-0.00154901530314,-0.020652898068,0.00379218076015,0.0,-0.00605260363361,0.00096225944885,0.00245914278536,0.000997904141821,-0.00465249029413,-0.00582851790175,0.00101694126569,-0.00387468524176,0.00116544195035,-0.0116777288364,0.0172641956301,0.00675077781039,0.00177821566223,-0.00394671919224,0.0144404022599,-0.00133971291866,0.00147362216328
2017-05-10,-0.00195461002498,-0.00474063235468,0.00107373420335,-0.00291034543777,0.000392022736182,0.00865211788033,0.00391073285181,-0.00177300535844,0.0112244897959,-0.0451879175012,0.0,-0.00772892521599,0.0117285334254,-0.0124408446858,-0.000498504511391,-0.00989829557048,0.0142378565426,0.0115806580337,0.00437601289504,-0.0166033940902,0.0135036800428,0.00992169738699,0.000874723057572,-0.0186390833917,0.000742917267387,0.0047449583409,0.0095822154082,-0.00176580341377
2017-05-11,0.00109964807749,0.00450216640031,-0.00330028060974,0.000530728385403,-0.00626959235365,0.004966173927,-0.0122637285316,0.000444049723711,0.00369996636394,-0.00614321853008,0.0,-0.00645160513693,-0.00494104912469,-0.00745212910351,0.000997556159479,-0.00888639316225,-0.0140379857159,-0.00180759184962,-0.00419561071171,-0.00267891728487,0.0143784818082,-0.000775542916236,0.00291284573767,0.00331627997083,-0.00395941598614,0.00708376602468,0.00246774867122,0.0020637972915
2017-05-12,-0.00078460909543,0.0139656319707,0.00132447016578,-0.00172397550861,-0.0057176852185,-0.0151617136662,-0.00116859481695,-0.00510428306471,0.0318364946381,0.0025474728433,0.0,-0.00126699399166,-0.00401067601202,0.00732928156943,0.00697553562531,-0.00448304859857,-0.0171691799485,-0.00663987914205,-0.00145843463715,0.000874556460838,-0.00700524842926,0.0106079942764,0.000290415335463,0.0141226266263,0.00944101863354,-0.00146538691282,-0.000757451225952,0.00147099138152
2017-05-15,0.00427157896845,-0.00256251751842,0.010664690895,0.00650900646266,0.0128891929407,0.00957916502271,0.000731251860102,0.00669192475164,-0.00649564772668,-0.00240349958212,0.0,0.014351387226,0.00460205159724,0.00683233381098,0.0197922820283,0.00281457930804,0.0115040908182,0.00810210670654,0.00941256100962,-0.00156035450281,0.00473986436574,0.0130568097016,0.00783972148199,0.00414811851852,0.00713750905396,0.00322864690343,0.00776956604131,-0.00499418316703
2017-05-16,0.00561916365688,-0.00147717408113,0.00728015541922,-0.00382729327546,-0.000978915388453,-0.000564735124418,0.0143212626041,0.0,0.0323635174894,0.00881569154425,0.0,0.00343934182756,0.00400837953824,0.00202693221092,0.00776317284021,0.00533255668446,0.000421229991575,0.0114526823388,0.00209004819791,0.000125048445802,-0.0081733679401,-0.00227445034117,-0.00460962271995,0.014458601784,0.00953086556847,0.0184318607373,0.00601729973674,0.000590493079141
2017-05-17,-0.0232632901887,-0.0335756156585,-0.0219262386059,-0.0131161229551,-0.0386047038723,-0.0237342442224,-0.0278058044774,-0.0177265451423,-0.0155161494617,-0.0186414400954,0.0,0.0184623361557,-0.0285171113505,0.00589275301388,-0.0105922484352,-0.0217755164712,-0.0362105684211,-0.0256257647994,-0.0253489804156,-0.0183136877832,-0.0259388476958,-0.0141844478217,-0.0150506516657,-0.0104712329706,-0.0157347127636,-0.0353346442018,0.000934560747664,0.0177044266068
2017-05-18,0.00884131011421,0.01524121797,-0.000332115570706,0.00443015181716,0.00489192815141,0.0156286877389,0.00340835788048,-0.000225625976737,0.00418137664844,0.000189391270862,0.0,-0.0211106156834,-0.00195690810007,0.0201101245053,-0.00048652070494,0.00513698615477,-0.0100480126714,0.00122328238987,-0.000987670781893,0.00573035153101,0.00323646954453,0.0030833249272,0.00176317959927,-0.00646681363904,-0.000245892769306,0.00446688478458,-0.00597570506024,-0.00347935613341
2017-05-19,0.00436614834298,0.0034089748516,0.00481728397313,0.00280672280139,0.00730225166942,0.0262167550593,-0.000295333042318,0.0119584386282,0.0227418649181,0.00682059865492,0.0,0.00265669629653,0.00431374509804,-0.0117424789876,0.0292111962409,0.00511076078618,0.00132396293027,0.00570144561797,0.0116988467902,-0.00917961468563,-0.00158468502366,0.0102458501474,0.0126136696979,0.0147928998459,0.0140221149313,0.00296477912837,0.0120232763479,-0.00669188265033
