,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,6.45036113917e-05,7.06756498882e-05,6.92583756031e-05,6.93827451597e-05,8.57928752839e-05,4.53054611604e-05,4.15780401417e-05,6.01786106464e-05,7.30800327086e-05,7.17075475721e-05,8.2488277781e-05,3.9896831398e-05,7.78993740729e-05,6.07819838962e-05,4.47171714563e-05,9.22925000192e-05,9.07772536858e-05,7.70808972228e-05,8.6550438716e-05
HSBC,7.06756498882e-05,0.000193568367418,6.32045159598e-05,7.9620386886e-05,9.46957926913e-05,3.54800287471e-05,3.58117857418e-05,5.37060909068e-05,9.08703103988e-05,7.0192935146e-05,9.31941800182e-05,3.3623527329e-05,0.000125530177972,5.67753560344e-05,3.3832790521e-05,0.000136196889341,8.91574289935e-05,8.80182056251e-05,9.23796682138e-05
GOOGL,6.92583756031e-05,6.32045159598e-05,0.000203489150705,6.9575915626e-05,8.66950845357e-05,4.42739890215e-05,4.08293273282e-05,8.75548464025e-05,6.66567943613e-05,0.00013939682406,8.1355550841e-05,3.72072018162e-05,4.66537476041e-05,6.3830180711e-05,4.75430608774e-05,7.73036727934e-05,0.000101068507256,0.00012052236205,0.000100096038727
INTC,6.93827451597e-05,7.9620386886e-05,6.9575915626e-05,0.000178286823187,9.40336542191e-05,5.10881951845e-05,4.01673628813e-05,5.33721531122e-05,7.22531921489e-05,7.49460961269e-05,8.743022416e-05,4.21003243084e-05,9.37653916574e-05,6.66113380431e-05,4.67673896256e-05,8.94284267814e-05,8.94695068672e-05,0.00010156775129,0.000125305299945
LPX,8.57928752839e-05,9.46957926913e-05,8.66950845357e-05,9.40336542191e-05,0.000358365988727,4.79886827424e-05,4.61307459792e-05,9.12681813756e-05,0.000128011068521,9.96977078462e-05,0.000132448769196,4.42709561714e-05,0.000106708192371,6.7372871746e-05,4.90766016451e-05,0.000143672245991,0.000120930701298,0.000109648053829,0.00013642935616
RTN,4.53054611604e-05,3.54800287471e-05,4.42739890215e-05,5.10881951845e-05,4.79886827424e-05,0.000118491540112,7.33913194318e-05,3.65323596814e-05,4.42594296315e-05,5.45562273158e-05,7.32210699683e-05,3.04048855456e-05,3.62660088076e-05,5.48541283327e-05,4.18549457274e-05,5.44039104421e-05,6.75450484753e-05,5.44532167496e-05,5.9558156279e-05
LMT,4.15780401417e-05,3.58117857418e-05,4.08293273282e-05,4.01673628813e-05,4.61307459792e-05,7.33913194318e-05,9.47577396464e-05,3.52779145041e-05,4.16136251395e-05,4.19470924935e-05,5.31565174301e-05,2.95092250672e-05,3.42162518975e-05,4.97653695633e-05,3.52239937376e-05,5.34965789937e-05,6.80520387455e-05,4.36719579531e-05,4.76765320767e-05
MASI,6.01786106464e-05,5.37060909068e-05,8.75548464025e-05,5.33721531122e-05,9.12681813756e-05,3.65323596814e-05,3.52779145041e-05,0.00031040615896,8.1832819625e-05,7.31438091805e-05,8.28841031829e-05,2.86851133661e-05,4.55658939152e-05,4.98938278639e-05,4.67939725225e-05,8.85821471299e-05,0.000111262899731,7.15721723818e-05,0.000100681771777
THO,7.30800327086e-05,9.08703103988e-05,6.66567943613e-05,7.22531921489e-05,0.000128011068521,4.42594296315e-05,4.16136251395e-05,8.1832819625e-05,0.000275043574463,8.01679321144e-05,0.000109911028211,4.5374011482e-05,8.51015960015e-05,5.51970971727e-05,3.77458709815e-05,0.000130995868588,9.55809791733e-05,8.56851440236e-05,0.000106266075728
FB,7.17075475721e-05,7.0192935146e-05,0.00013939682406,7.49460961269e-05,9.96977078462e-05,5.45562273158e-05,4.19470924935e-05,7.31438091805e-05,8.01679321144e-05,0.000242210659385,0.000101115477823,3.58050660281e-05,6.0917909122e-05,5.66161769824e-05,4.57139448708e-05,8.87465866887e-05,9.61967174125e-05,0.000108504548325,0.000114819202284
