Date,AAL,ADM,AES,AGN,ALKS,AMAT,AMD,AMGN,APD,ARNC,AVT,AXP,AXS,BAC,BC,BEN,CA,CAH,CASY,CELG,CL,CMCSA,COLM,CRI,CSCO,CVS,CVX,CXO,DIS,DISH,EGN,ETR,F,FCNCA,FLS,FSLR,FTI,GE,GPC,GPS,GRMN,GWR,GWW,HAIN,HAS,HD,HHC,HOG,HPE,HRL,INTC,JLL,JNJ,JWN,KHC,KMB,KMI,KSS,LAZ,LEG,LLY,LMT,LNG,LOW,LPX,LUK,LVLT,LYB,M,MAS,MD,MDLZ,MDT,MLM,MMM,MO,MS,MUR,NFX,NKE,NUAN,NWL,NWS,OTEX,PAG,PCLN,PDCO,PEP,PM,QCOM,RPM,RTN,S,SEE,SJM,SKX,SLB,SNA,SON,STX,SWKS,T,TAP,TGT,TRIP,TWTR,UAL,UHS,UNP,VIA,VMC,VRSK,VSAT,WAB,WHR,WPX,WTM,XOM,XRAY,Y
2017-07-06,51.944633,40.78648,10.565368,240.818481,59.470001,42.012772,13.02,170.569672,142.130005,22.865211,38.021725,83.739998,63.529999,24.584249,61.591995,44.718021,33.634506,76.889999,103.430908,131.949997,73.043243,38.25,56.606625,86.565567,30.719999,78.201469,102.787254,121.769997,103.349998,63.400002,47.349998,74.662148,11.038242,376.342896,46.113262,38.669998,26.959999,26.049719,86.05368,22.709999,49.990093,68.209999,179.724243,38.09,110.526054,151.156128,119.529999,52.432938,12.722855,32.977238,33.379429,122.949997,131.682343,46.986938,82.223244,125.361061,19.012436,37.760601,46.135098,51.73856,81.082855,279.300537,46.91,76.164726,23.83,26.504614,59.34,82.224915,22.468662,37.582886,57.889999,42.8265,86.744331,225.534897,206.830368,73.535309,45.885719,24.562723,26.24,56.964249,17.17,52.796753,13.549999,30.890589,42.99482,1872.300049,43.885265,114.329933,117.231812,54.189766,53.90834,163.559998,8.04,44.557346,114.37278,28.57,64.617241,153.596878,50.893105,36.589142,97.482574,37.18,85.805069,50.866901,36.66,17.92,77.709999,119.628014,107.136429,37.603638,129.166046,83.480003,63.860001,90.441246,188.467529,9.27,853.450012,79.350868,64.195351,588.599976
2017-07-07,52.922649,40.925419,10.644508,239.96109,59.529999,43.439468,13.36,170.281601,144.009995,23.074709,38.808041,84.330002,64.129997,24.703638,62.259846,45.215771,34.07106,77.190002,104.019493,132.559998,72.933846,38.57,57.364307,87.461685,30.9,78.13192,102.460533,120.75,103.32,63.889999,47.630001,74.929085,11.117228,382.897034,46.10331,39.400002,26.74,25.891302,86.172737,22.639999,50.176403,68.860001,177.878571,38.860001,111.331726,151.335052,120.07,52.095558,12.823217,33.026978,33.627563,126.190002,131.702209,47.145611,82.441666,125.777679,19.052191,37.711292,46.17474,52.442959,81.768478,283.515503,47.240002,76.721626,23.969999,26.644005,58.93,83.096169,22.301498,38.330956,58.43,42.98563,87.440193,227.430984,208.391373,73.466049,45.806141,24.235882,26.09,57.781437,17.24,53.015705,13.649267,31.249084,43.798744,1918.5,44.133766,114.707298,116.786072,54.743626,54.813446,165.869995,8.13,45.155163,114.650986,29.219999,64.567642,155.259048,51.160965,37.48204,99.386566,36.98,85.73539,50.501026,36.639999,18.02,78.940002,121.925873,107.723007,37.852337,127.888847,83.650002,64.07,90.850571,190.861862,9.29,859.900024,79.449905,64.50489,595.549988
2017-07-10,52.553402,40.498695,10.822576,240.439621,58.099998,44.107922,13.81,171.046448,143.5,23.773035,38.559208,84.300003,64.120003,24.763332,60.704845,45.335236,34.031372,76.68,101.914566,131.929993,72.675293,38.759998,56.467052,85.798874,30.98,77.635155,102.015015,121.57,103.589996,64.300003,48.18,74.454536,11.196213,382.827118,46.172997,39.540001,27.17,25.782393,84.426659,21.209999,49.284073,68.449997,176.697754,38.580002,111.530647,150.291229,117.769997,52.085636,12.92358,32.479843,33.399281,126.57,130.718475,45.836563,82.173607,125.985985,18.962744,36.12355,46.680195,52.026268,81.758545,283.883301,47.48,76.492897,24.5,26.494656,58.759998,83.36348,20.728201,38.640156,57.779999,42.816551,86.684685,224.277496,209.28624,72.911964,45.74646,24.364639,26.360001,58.52887,17.450001,53.145084,13.450733,31.328751,43.044445,1921.819946,43.736164,113.475906,117.043617,55.030453,55.052151,166.039993,8.23,45.673271,113.677269,28.959999,64.83551,153.417725,51.091518,37.668468,99.735474,36.830002,85.217781,49.620941,36.189999,18.08,78.260002,121.636139,107.872139,38.399479,125.643784,83.449997,63.049999,90.351395,191.577194,9.59,856.73999,79.39048,64.145416,595.049988
2017-07-11,51.505527,39.982662,10.812684,241.386749,57.419998,45.295174,13.89,172.158951,142.770004,23.962582,38.748318,84.160004,63.669998,24.47481,61.84119,45.195866,34.041294,76.660004,102.483192,132.25,71.999062,38.77,55.509987,84.942581,31.09,77.138382,102.094215,123.57,103.839996,64.779999,48.349998,74.326012,11.235705,380.42923,45.555759,39.810001,27.58,26.119026,83.603226,21.200001,49.323296,68.110001,175.169617,39.009998,111.699745,149.714645,118.620003,51.589489,12.95446,32.360466,33.667263,125.690002,130.400482,46.064655,83.146545,124.795654,19.101883,36.399681,45.758484,52.125484,81.828102,284.728302,47.509998,75.826622,25.02,26.434916,58.450001,83.620903,20.816698,38.700001,57.849998,42.756878,86.744331,220.265762,208.460983,72.654701,45.239159,24.34483,26.83,57.980755,17.41,52.727085,13.649267,31.438293,43.471218,1929.150024,43.100002,112.949593,116.102585,54.72385,55.529572,166.550003,8.14,45.234875,113.717003,28.01,65.272049,152.760803,50.47644,37.992268,100.413338,36.599998,85.526352,49.848377,36.41,18.639999,76.919998,122.025772,107.961617,38.747665,124.815605,83.480003,63.59,90.730766,190.007462,9.67,852.0,79.826256,64.005623,596.5
2017-07-12,53.691093,40.588009,10.98086,244.846237,57.869999,45.175449,14.29,172.109283,143.729996,24.132175,39.415192,84.82,63.869999,24.226082,61.801319,45.773254,34.051216,77.309998,103.859879,133.559998,71.879723,39.02,55.709377,85.739136,31.16,76.949608,102.856552,123.040001,104.379997,65.190002,48.98,74.830223,11.324565,381.828003,46.053528,41.790001,27.610001,26.317049,83.335365,21.57,49.323296,68.419998,167.509109,38.91,112.366165,151.692947,119.970001,49.96212,12.962181,32.449997,33.994808,125.970001,131.394165,46.223328,84.089699,123.694603,19.290714,36.636364,45.332317,52.700905,82.97081,284.66864,48.049999,75.796791,25.360001,26.474743,57.41,84.868385,20.875696,38.66,58.240002,43.005524,87.291077,224.62677,210.091599,73.109848,44.721912,24.48349,26.6,58.020618,17.870001,52.766895,13.500366,32.065666,43.967464,1946.180054,43.200001,113.972435,117.112953,55.584316,55.450001,166.979996,8.23,45.713127,114.422462,28.309999,65.063705,152.223343,51.131203,38.95385,101.410194,36.830002,86.352554,50.303253,37.310001,19.25,80.529999,122.695145,108.578033,39.046104,125.883263,84.550003,63.700001,91.818985,191.010895,9.6,864.900024,80.1828,64.305183,599.98999
2017-07-13,53.701073,41.06435,10.901718,243.390671,58.790001,45.195404,13.53,173.867416,144.369995,24.391554,39.604305,85.370003,63.970001,24.494709,62.578819,46.111725,34.170277,77.559998,104.24894,134.470001,71.830002,39.310001,55.928699,85.938271,31.27,77.416573,103.09417,123.660004,104.290001,64.650002,48.75,74.207375,11.452916,382.657257,45.575672,41.529999,27.530001,26.524973,83.037735,22.780001,49.264465,68.080002,168.689941,39.529999,111.142738,152.388824,120.949997,51.023876,13.193786,32.709999,33.984882,126.110001,131.026505,46.937355,84.238617,122.901062,19.211206,38.39175,45.59,52.740589,83.487511,285.066284,47.41,76.095116,25.360001,26.594221,57.77,84.630775,21.731178,38.84,57.900002,43.055252,87.291077,223.878311,209.882797,72.704178,45.27895,24.750906,26.67,57.741573,17.5,53.194843,13.599633,32.842411,44.761459,1940.699951,43.130001,113.227646,116.399757,55.613987,54.900002,166.130005,8.2,45.693199,115.594902,28.379999,65.966537,153.557068,51.289936,37.599785,102.426979,36.209999,86.591454,52.716072,38.029999,19.32,80.169998,122.954903,108.220116,39.145584,125.055084,84.400002,64.370003,90.09182,191.000961,9.71,856.950012,80.192703,64.794464,600.619995
2017-07-14,54.110245,41.163586,10.91161,245.105453,58.860001,46.013508,13.92,175.94342,145.570007,24.331696,39.445053,85.279999,63.900002,24.086794,63.216766,46.061951,34.209961,78.110001,104.618057,134.570007,72.489998,39.200001,55.689438,85.520081,31.42,77.426514,103.401085,124.790001,105.089996,66.0,49.490002,74.632492,11.531902,373.365601,45.963928,42.939999,28.08,26.515072,82.690506,23.280001,49.323296,68.290001,170.565384,39.93,112.535255,151.981247,120.879997,51.222336,13.270988,32.830002,34.421604,127.110001,131.761841,46.461334,85.03286,123.506142,19.419918,38.273411,45.837772,52.800117,83.815422,286.428192,48.099998,75.637672,25.629999,26.584267,58.119999,85.016899,21.986839,38.919998,58.540001,43.383461,88.046593,222.810516,210.558914,73.149422,44.960644,25.176792,27.040001,57.801369,17.450001,53.553127,13.897436,32.832455,43.788815,1950.869995,43.400002,114.131325,118.00444,56.187637,55.029999,167.029999,8.55,45.882507,116.002281,28.76,66.323708,155.010223,51.309776,38.757607,103.663078,36.299999,87.487328,52.636959,38.130001,19.639999,79.849998,124.043892,108.896179,39.444027,124.68589,85.440002,64.68,89.692474,191.040695,9.9,852.5,80.499725,65.014137,599.72998
2017-07-17,53.760952,41.282669,11.000644,246.780365,59.66,46.043442,13.8,176.211609,145.550003,24.89036,39.743652,85.220001,63.740002,23.897762,62.987503,45.942493,34.229805,78.089996,103.869858,134.869995,72.589996,39.200001,55.779163,85.808838,31.5,77.794121,103.17337,126.019997,104.790001,65.870003,49.540001,74.751129,11.591141,373.685272,45.695137,42.720001,27.809999,26.554674,83.404808,23.360001,49.61747,68.610001,170.882919,39.900002,112.236855,152.985306,121.540001,51.599411,13.301868,33.189999,34.213169,125.199997,131.314667,47.016689,84.983215,123.684692,19.429853,39.318752,46.640553,52.681061,83.109924,286.786041,47.349998,76.005623,25.67,26.484699,58.009998,84.79908,22.665323,38.740002,58.450001,43.453079,85.551422,223.319473,210.469421,72.595337,45.089954,24.899471,26.9,57.592091,17.280001,53.642696,13.996704,32.683079,44.165962,1945.459961,43.099998,114.131325,117.875671,55.841469,55.189999,167.009995,8.39,45.952251,117.810623,28.67,66.303864,158.274857,51.369297,38.33569,102.975258,36.389999,87.109077,53.13139,38.0,19.940001,79.779999,123.98394,108.418961,39.841949,124.406509,85.239998,64.989998,89.113434,194.24971,9.96,863.200012,80.083763,64.964211,607.25
2017-07-18,53.042412,40.865875,11.119356,244.985809,58.009998,46.512356,13.48,176.291077,145.240005,24.820524,39.126549,85.519997,63.75,23.778372,62.449238,46.032089,33.793255,76.970001,103.90976,134.270004,72.519997,39.18,56.12809,85.121803,31.51,77.496056,102.688248,124.379997,105.75,65.529999,49.18,74.780785,11.601014,374.28476,45.914154,44.02,27.809999,26.623981,82.353195,23.07,49.235046,68.5,173.135406,40.130001,112.793869,151.275406,121.43,48.572906,13.240108,32.830002,34.27272,125.470001,133.610077,45.886147,84.983215,123.565659,19.380161,39.160965,46.402691,51.837769,83.16954,285.0961,46.580002,75.538231,25.41,26.454828,57.18,84.403053,22.301498,38.57,57.450001,43.562485,85.342659,220.146011,210.101532,72.555763,44.900959,24.433968,26.190001,57.452572,17.35,53.592934,13.94707,32.683079,43.530769,1976.23999,42.970001,114.21077,118.509628,55.673332,55.110001,167.960007,8.45,45.613487,115.734009,28.74,65.658981,155.955765,51.131203,38.100201,103.503586,35.990002,87.218575,53.13139,38.279999,19.98,78.900002,123.344543,108.617798,39.74247,122.760124,85.870003,64.839996,89.412933,194.925293,9.7,861.609985,79.826256,64.904305,606.98999
2017-07-19,52.503502,40.965111,11.198498,245.663757,57.619999,47.071064,13.55,177.979675,146.210007,25.059954,39.604305,85.93,64.32,23.937557,62.758244,46.360603,34.319103,77.0,105.316368,135.0,72.489998,39.34,56.945587,85.898445,31.9,76.889999,103.420883,127.639999,106.82,65.089996,51.389999,75.037834,11.679999,375.054077,46.332279,45.669998,28.68,26.673489,82.303589,23.290001,50.656891,68.059998,160.940125,41.740002,113.430443,152.398773,122.739998,48.394295,13.641556,32.619999,34.302498,128.440002,134.355347,46.550587,85.072571,122.950653,19.549118,39.180691,46.809036,52.175087,83.69619,288.953186,46.75,76.403404,25.639999,26.454828,57.709999,86.294083,22.606325,39.02,56.93,43.900642,85.143845,223.48912,210.887024,72.773438,46.373123,26.078087,27.879999,57.572159,17.549999,53.503361,14.244872,32.842411,44.136189,1992.099976,43.02,114.538467,120.470924,56.157963,55.650002,168.979996,8.41,45.852615,116.012215,28.57,66.909065,156.970993,52.668907,38.502495,105.078621,36.130001,88.124397,53.497269,39.599998,20.120001,74.239998,123.564339,107.215958,40.787014,125.194771,85.989998,65.730003,90.051888,197.051392,10.3,866.599976,80.073853,64.514877,608.0
2017-07-20,52.234047,41.104042,11.247961,248.315704,57.529999,47.1409,13.8,178.118759,146.009995,24.690836,39.435097,85.349998,64.720001,23.818169,59.458851,46.599525,34.36871,77.32,106.493538,136.309998,72.089996,39.490002,57.773056,86.794571,31.860001,77.160004,103.589195,126.470001,107.360001,65.089996,50.720001,75.601364,11.7,373.455505,46.382057,46.27,28.42,26.425961,81.04364,23.51,50.333302,66.639999,164.681076,42.790001,114.285851,146.165634,124.059998,48.394295,13.81912,32.93,34.491081,129.020004,135.706741,46.709259,85.281052,122.712593,20.433647,39.437096,46.60091,52.155247,84.212891,287.959106,45.549999,72.157104,25.08,26.305479,58.48,86.155464,22.68499,38.299999,57.610001,43.572433,85.163727,224.317413,211.235016,72.813011,46.263702,25.592775,26.799999,58.897602,16.85,52.846512,14.244872,32.941994,44.245365,1999.219971,42.939999,114.707298,118.727547,53.37875,54.59,168.779999,8.38,45.364399,117.492676,28.309999,66.492363,149.635529,51.349457,38.679108,107.301605,36.52,87.138939,53.971924,37.889999,20.530001,72.080002,124.883102,105.525795,40.588051,125.025146,86.269997,65.669998,88.125053,188.507278,10.13,869.630005,80.083763,62.937199,611.969971
2017-07-21,51.80492,40.945263,11.297424,250.209946,57.73,46.70192,13.88,179.002792,145.639999,25.149736,39.066826,85.589996,65.0,23.678881,60.007088,46.460152,34.150433,76.290001,106.453629,137.740005,73.269997,39.630001,57.464001,88.268196,31.84,77.029999,102.222923,127.199997,107.089996,64.720001,50.389999,76.303299,11.53,371.956848,46.023663,45.150002,27.889999,25.653677,82.055573,23.780001,50.588249,67.269997,163.668945,43.759998,115.330231,145.787857,123.93,47.888218,13.904042,33.23,34.47123,130.690002,134.454697,47.04644,85.539185,124.269928,20.562849,39.900597,46.977524,52.234615,84.123466,287.412323,45.150002,73.43,25.43,26.33535,58.66,86.006966,22.970152,38.299999,58.110001,43.791237,84.666679,224.207642,209.952408,72.644806,46.343281,25.117367,26.49,59.744694,17.200001,52.647472,14.344139,32.922077,43.987316,1994.890015,42.889999,115.819504,118.450195,53.250172,54.669998,169.369995,8.53,45.533779,117.721207,28.5,66.006226,149.297119,49.047859,38.836105,107.132141,36.509998,87.57692,54.229023,37.540001,20.110001,71.57,124.303642,104.243263,40.886494,125.913193,86.510002,65.809998,87.346336,189.977646,10.0,868.440002,79.350868,62.827362,614.539978
2017-07-24,51.176193,41.06435,11.198498,252.752228,58.630001,46.671986,14.16,179.847092,144.940002,25.109833,38.827946,85.0,65.160004,23.788321,59.737953,46.450199,34.458004,77.07,106.663124,137.839996,71.849998,39.470001,56.477024,87.471642,31.860001,77.099998,102.173416,128.380005,107.0,64.330002,51.259998,75.443176,11.29,376.482788,46.033619,44.98,28.040001,25.178427,81.162689,23.17,50.676502,67.339996,165.593994,43.790001,104.438766,143.730042,125.68,48.106525,13.772799,33.310001,34.242943,132.419998,132.169235,46.510921,85.598747,122.811783,20.205061,38.815807,47.582085,52.958855,84.20295,288.565491,46.02,74.309998,25.370001,26.68383,57.779999,86.383186,22.311333,37.720001,58.099998,43.512756,84.587151,226.532837,208.799026,71.873047,46.462646,24.721193,26.66,58.748119,17.450001,52.3489,14.344139,33.02166,43.322346,2002.01001,43.0,115.322983,117.766716,52.636963,50.869999,169.460007,8.54,45.135235,118.843964,28.120001,65.897087,146.818787,48.432777,39.012718,105.527206,36.23,87.557007,53.447826,37.27,20.0,70.43,124.21373,103.06015,41.582859,126.222511,87.110001,65.970001,86.80722,188.845062,10.21,865.150024,79.103264,62.597702,615.549988
2017-07-25,50.507549,41.639923,11.119356,253.848892,57.990002,46.292866,14.11,179.678238,145.039993,25.85804,39.156406,85.410004,65.519997,24.355419,60.664974,47.06741,34.755653,77.690002,108.239334,136.440002,72.050003,39.75,57.224735,87.5513,32.119999,78.910004,103.351585,131.699997,106.419998,64.440002,53.18,74.563286,11.27,379.589996,47.039112,45.459999,27.559999,25.188328,82.660744,23.969999,51.539417,68.129997,167.757187,43.799999,105.751709,146.105988,126.769997,47.769146,13.803679,34.110001,34.411674,132.869995,131.046387,47.691048,86.7901,123.674767,20.125553,39.417374,47.463154,53.375542,81.669113,288.118134,46.049999,75.690002,25.18,26.972574,58.150002,87.076225,23.09798,37.740002,57.279999,44.000099,85.422195,227.630585,198.24971,71.477264,47.35788,25.473921,27.84,59.186611,17.389999,52.697231,14.443407,33.200909,43.342194,2016.910034,43.0,115.640755,116.706825,52.686417,52.52,169.589996,8.7,45.035599,120.244926,29.389999,66.482445,149.237396,49.147068,32.576015,106.055542,36.220001,88.174171,54.486126,38.82,19.969999,69.480003,122.785065,104.352623,40.140388,126.821198,86.879997,67.43,78.351135,189.709396,10.59,871.0,79.49942,62.957172,626.97998
2017-07-26,50.906738,41.39183,11.040215,255.374252,57.57,47.340439,14.76,174.711731,143.899994,25.52883,38.947388,85.300003,64.879997,24.086794,59.827663,47.007683,34.378632,77.669998,106.683083,137.75,73.0,39.349998,57.633484,88.25824,31.66,78.290001,104.074326,132.059998,106.940002,64.269997,53.099998,74.780785,11.06,370.028534,46.431831,45.439999,27.74,25.336843,82.154778,23.959999,51.235435,66.029999,164.899368,43.950001,105.532883,145.827637,126.010002,48.265293,13.595236,34.009998,34.491081,128.729996,130.122253,47.462955,87.028374,121.25444,20.215,39.693501,47.482975,51.421085,81.321327,288.138031,46.200001,75.980003,25.139999,26.703745,58.080002,86.47229,23.147148,37.639999,56.639999,43.980209,85.233315,227.081711,197.891769,70.972656,46.959999,25.325357,27.99,58.160137,17.360001,52.498184,14.493041,34.276402,44.364464,2033.209961,42.889999,116.375618,116.538429,52.557838,52.630001,168.880005,8.55,44.896111,119.93692,28.67,66.462601,149.336929,48.839523,31.732178,106.992584,38.029999,88.632065,54.347687,39.060001,19.610001,70.239998,112.774429,103.81575,39.543507,125.374382,87.059998,67.68,73.898453,188.954346,10.71,858.539978,79.598465,63.076992,614.650024
2017-07-27,49.898785,41.461296,10.98086,253.390289,54.900002,45.933697,14.12,170.99678,143.649994,25.059954,38.549252,83.849998,63.490002,23.987305,56.43856,45.693619,30.856434,76.599998,107.960007,134.149994,72.949997,39.43,57.493908,86.904099,31.57,78.919998,105.054474,132.100006,110.0,63.880001,53.59,75.284996,11.18,369.139374,46.153084,44.810001,28.700001,25.534864,84.11911,24.26,50.87262,65.169998,166.179443,44.860001,106.07,146.861511,125.260002,49.872814,13.548914,34.330002,34.709442,126.730003,130.003021,48.563747,87.554558,123.208557,20.469999,40.945942,45.69902,51.381401,82.493851,286.428192,45.450001,77.0,25.18,26.504614,59.18,85.670334,23.796133,38.290001,56.490002,44.000099,84.179581,225.285416,198.905945,73.179108,47.09,26.286077,28.49,57.950859,17.09,51.891098,14.592307,33.748615,44.146114,2025.089966,42.369999,116.524574,117.073334,51.914963,52.080002,169.529999,8.2,44.527451,121.347824,28.17,67.246384,154.154251,48.621269,31.948044,106.66362,39.41,89.159637,55.425541,38.529999,16.84,68.089996,110.25679,100.813225,40.836754,123.767914,87.150002,66.879997,75.495834,177.081985,10.88,856.539978,80.054047,62.817379,605.97998
2017-07-28,50.387794,41.461296,10.862146,252.243759,55.220001,45.145519,13.95,173.370773,143.490005,24.89036,37.962006,84.800003,63.880001,23.907711,56.398689,44.489056,30.697687,77.610001,105.900002,134.100006,72.540001,39.52,61.820656,85.898445,31.52,79.75,107.044479,130.559998,109.959999,63.939999,54.02,75.383858,11.17,365.332764,41.115665,48.869999,28.889999,25.277437,83.265915,23.790001,50.32349,65.169998,163.956696,45.0,105.739998,147.209457,125.379997,48.483601,13.518034,34.150002,35.046909,126.940002,131.016586,48.15715,87.008514,121.462746,20.4,40.669815,45.609821,49.188835,82.573349,288.694733,45.209999,76.480003,25.049999,25.937082,58.610001,88.996956,23.530638,38.57,47.73,43.69178,83.791885,226.033875,198.57782,66.233231,46.66,26.880337,28.66,58.469074,17.26,51.82143,14.691575,33.579323,44.622509,2024.060059,42.189999,115.799652,117.390305,52.30069,52.169998,172.020004,8.22,43.710434,121.635963,28.51,67.921028,151.715729,48.204601,31.997103,105.427521,39.0,88.701744,55.484875,39.380001,16.75,67.879997,111.395729,102.702232,40.936237,123.727997,87.32,66.589996,74.926765,176.605087,10.87,859.330017,78.835854,62.557762,614.0
2017-07-31,50.337894,41.858246,11.06,251.565826,54.41,44.207691,13.61,173.340973,142.149994,24.730742,38.200886,85.230003,64.580002,23.997253,56.428593,44.578651,30.796906,77.260002,106.75,135.410004,72.199997,40.450001,60.395023,86.356468,31.450001,79.93,108.103836,130.259995,109.93,64.029999,53.279999,75.848526,11.22,367.690643,40.946426,49.310001,28.540001,25.356646,84.258003,23.83,49.215431,65.160004,165.455063,44.709999,105.879997,148.720535,125.809998,48.295059,13.518034,34.169998,35.205719,127.220001,131.881073,48.167065,86.829811,122.16703,20.43,40.77829,46.293671,47.799881,82.136139,290.404572,45.200001,77.400002,25.110001,25.91717,58.68,89.194969,23.353642,38.130001,46.98,43.781292,83.473778,225.964005,200.019531,64.284027,46.900002,26.325695,28.73,58.847775,17.299999,52.46833,14.592307,33.360241,43.213169,2028.5,41.720001,115.799652,115.607307,52.607292,51.869999,171.770004,7.98,43.351746,121.119301,28.09,68.059929,153.477432,48.095474,32.340523,104.540321,39.0,88.572342,56.038635,39.02,16.09,67.68,110.726357,102.364197,40.289612,122.84993,87.260002,66.089996,75.236259,176.724319,10.78,864.599976,79.271629,61.938671,613.340027
2017-08-01,50.956642,42.9697,11.2,251.436218,54.450001,43.998173,13.71,172.963531,148.919998,25.040001,38.509438,85.239998,65.019997,24.325573,55.621185,44.518921,30.975494,77.330002,107.349998,135.179993,71.699997,40.34,59.72707,88.039185,31.65,79.699997,109.678017,130.759995,110.610001,65.489998,52.950001,76.273636,10.95,367.710663,41.404373,49.650002,28.25,25.188328,84.287766,23.879999,49.019318,65.5,168.412094,43.619999,105.949997,148.969055,125.910004,48.483601,13.548914,34.139999,36.079159,126.419998,131.672394,48.533997,86.045502,120.708878,20.35,40.98539,46.224297,47.740353,81.847977,290.921478,45.32,77.830002,24.23,25.937082,58.950001,88.373215,23.579803,38.330002,45.709999,43.383461,83.026428,211.533768,202.018036,64.808434,47.209999,26.028564,28.219999,59.635071,17.299999,52.418564,14.741209,33.658989,43.024593,2024.589966,40.75,115.114441,114.785149,52.824883,52.080002,171.470001,8.87,43.381638,119.966721,27.93,68.466705,152.243256,48.274044,32.742817,103.952171,38.880001,88.78138,56.226521,37.349998,16.209999,67.860001,111.076027,101.389877,41.035717,118.938522,87.169998,66.360001,73.71875,175.333405,10.84,863.27002,79.400383,61.429424,623.130005
2017-08-02,50.347874,42.165882,11.05,249.422333,54.040001,42.631336,13.37,173.291321,148.110001,24.879999,38.300419,85.300003,65.080002,24.464861,55.322147,43.742428,30.608393,70.989998,108.199997,134.850006,71.620003,40.009998,58.710182,88.766045,31.52,79.75,109.361198,128.660004,108.669998,64.0,51.5,75.660675,11.0,368.380035,41.732899,48.630001,27.870001,25.267536,83.761963,23.42,51.206017,65.989998,168.709793,43.919998,104.769997,149.615234,126.010002,47.431763,13.394511,34.16,36.367001,128.380005,131.324615,46.104324,86.244064,120.381538,20.33,40.521889,45.59,47.244297,81.30146,292.959381,45.040001,77.860001,24.129999,26.255697,59.259998,87.492058,22.783321,38.279999,44.970001,43.860855,82.708321,215.785004,204.235291,64.857903,47.330002,25.434305,26.700001,59.585243,16.860001,52.209568,14.641941,33.320408,42.538277,2021.369995,40.040001,114.806595,113.378571,52.587509,51.799999,173.789993,8.79,43.401566,120.036278,27.52,68.585754,152.273117,48.641109,32.791878,104.1017,38.27,91.409279,56.167187,37.57,16.07,67.440002,108.538399,101.737846,39.593246,122.84993,83.839996,66.07,73.509094,175.43277,10.6,852.789978,79.826256,61.069954,620.830017
2017-08-03,50.44767,42.294888,11.12,249.601791,53.919998,42.601406,13.24,173.013184,146.919998,25.33,38.0914,85.540001,64.900002,24.245981,55.780674,43.632923,31.600561,69.360001,109.150002,135.899994,71.599998,39.700001,58.680275,89.283806,31.559999,78.599998,108.341446,117.459999,109.120003,61.110001,48.25,75.986931,10.93,365.412689,41.036026,47.299999,27.530001,25.505161,83.444496,23.469999,50.813782,66.599998,168.164032,43.389999,103.940002,149.903519,126.089996,47.620304,13.348189,33.93,36.490002,124.639999,132.507095,46.461334,85.886658,120.698959,20.23,41.429165,45.630001,47.383194,81.410759,294.072784,44.720001,77.910004,24.389999,26.166086,57.330002,87.868286,23.196312,37.990002,44.369999,43.174599,82.797791,210.396118,206.432632,64.848007,47.259998,25.473921,26.379999,59.93404,16.700001,52.309093,14.542674,33.240742,41.893154,2027.97998,39.669998,115.491806,113.408287,52.369923,51.150002,174.139999,8.54,43.102654,120.393967,27.76,67.682922,152.133774,48.591507,32.93906,101.470001,38.279999,90.453682,56.404514,37.810001,16.18,68.190002,108.278641,101.956573,40.985977,119.886444,82.309998,65.910004,73.309425,174.76712,9.67,855.700012,79.717308,61.259674,617.27002
2017-08-04,50.697166,42.265118,11.08,241.915146,53.77,42.72113,13.12,172.685394,147.220001,25.129999,38.021725,85.970001,64.790001,24.842926,55.790646,43.603058,31.739464,69.139999,109.459999,136.699997,71.480003,39.599998,58.93948,90.707642,31.799999,77.970001,109.014687,118.730003,107.690002,60.619999,49.950001,76.006699,10.95,365.063019,41.006157,47.98,27.530001,25.524963,83.216309,23.870001,50.87262,66.949997,169.037247,43.189999,103.489998,151.852005,125.410004,47.967606,13.518034,33.669998,36.299999,125.080002,132.338165,46.421669,86.035583,120.341858,20.200001,41.310825,45.48,47.958618,81.788353,295.245789,44.68,78.370003,24.48,26.076477,57.380001,87.89798,22.911152,38.330002,44.419998,43.244221,83.185486,213.978729,206.462463,64.828217,48.080002,26.17713,27.83,59.55534,16.85,50.448017,14.493041,34.346111,42.290154,2032.77002,39.23,115.561317,113.675735,52.043537,51.209999,173.869995,8.7,43.331821,120.692055,27.940001,67.008278,152.044174,48.958572,32.801689,102.550003,38.43,90.095329,56.938499,39.509998,16.290001,68.910004,107.988914,101.886978,36.708313,121.572731,82.879997,66.160004,74.517433,176.664719,10.41,850.099976,79.440002,61.499321,607.150024
