,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,$US,2017-03-01,2017-10-24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,AAPL,2017-03-01,2017-10-24,0.249063951256,0.156054520736,0.435861914698,138.670807,157.100006,0.0109310805395,0.0109310805395,0.000933327705993
2,ACN,2017-03-01,2017-10-24,0.250333312731,0.156820443584,0.498163292334,121.618111,138.910004,0.00866731574132,0.00866731574132,0.00091557447883
3,AMGN,2017-03-01,2017-10-24,0.0558628009618,0.0360800989141,0.00670353611542,175.775223,180.369995,0.0109348735937,0.0109348735937,0.000273441849577
4,AMT,2017-03-01,2017-10-24,0.357472065387,0.22052749708,0.0786438543852,112.15451,138.029999,0.00893567770211,0.00893567770211,0.0012408401487
5,ANTM,2017-03-01,2017-10-24,0.318807405246,0.197745683742,0.283738590669,165.141006,195.25,0.010446770145,0.010446770145,0.00114180788694
6,EBAY,2017-03-01,2017-10-24,0.131315583374,0.0837758062669,0.185154972558,34.27,36.740002,0.0115520915464,0.0115520915464,0.000551281778317
7,EWO,2017-03-01,2017-10-24,0.677183404534,0.401000858215,0.264101527768,17.489756,24.02,0.00826638091295,0.00826638091295,0.00206703799955
8,EWT,2017-03-01,2017-10-24,0.257022336988,0.160852088943,0.043693797288,32.560001,37.599998,0.00763698405018,0.00763698405018,0.000927924103673
9,EZU,2017-03-01,2017-10-24,0.403995087513,0.247642493464,0.403995087513,35.397457,43.5,0.00759876606278,0.00759876606278,0.00136218106895
10,FXI,2017-03-01,2017-10-24,0.322215605496,0.199763102666,0.00966646816489,38.430752,45.630001,0.0091373747258,0.0091373747258,0.00113922882315
11,GOOGL,2017-03-01,2017-10-24,0.272091752093,0.169907564164,0.44078863839,856.75,988.48999,0.00985863622013,0.00985863622013,0.000994140369365
12,GRMN,2017-03-01,2017-10-24,0.217286168688,0.136790796255,0.182520381698,50.324032,56.41,0.00979138339249,0.00979138339249,0.000820178614499
13,IAI,2017-03-01,2017-10-24,0.197578082694,0.12475580896,0.345761644715,53.140827,57.970001,0.00896742044304,0.00896742044304,0.000748561621224
14,ICLR,2017-03-01,2017-10-24,0.578891019285,0.346902304413,0.781502876035,84.139999,112.830002,0.0139353063353,0.0139353063353,0.00189059727584
15,INTC,2017-03-01,2017-10-24,0.236049436747,0.148185971355,0.219525976175,35.398949,40.950001,0.008849637394,0.008849637394,0.000871756309506
16,IXG,2017-03-01,2017-10-24,0.222744069499,0.140111713917,0.207151984634,61.220146,68.290001,0.00704251948477,0.00704251948477,0.000814877078859
17,LPX,2017-03-01,2017-10-24,0.294335141575,0.18320610687,0.108904002383,23.940001,27.9,0.0139366620311,0.0139366620311,0.00111080198576
18,MSFT,2017-03-01,2017-10-24,0.401579490454,0.24624238409,0.240947694272,64.227699,78.860001,0.0083020245861,0.0083020245861,0.00136125604903
19,PCLN,2017-03-01,2017-10-24,0.191016072591,0.120733374743,0.271242823079,1733.180054,1932.290039,0.0107844113333,0.0107844113333,0.000745555948337
20,PPA,2017-03-01,2017-10-24,0.332552258412,0.205870651917,0.0997656775236,44.565258,52.950001,0.00591509783166,0.00591509783166,0.00114574149744
21,PYPL,2017-03-01,2017-10-24,1.19900563726,0.671666642857,0.0719403382353,42.43,70.209999,0.0132884914212,0.0132884914212,0.00318696876126
22,RHHBY,2017-03-01,2017-10-24,-0.00226952605279,-0.00148043592337,-0.00231491657385,29.589533,29.42,0.0101529606266,0.0101529606266,4.22220734601e-05
23,SAFM,2017-03-01,2017-10-24,0.947183547894,0.544217964713,1.4397189928,94.47506,144.990005,0.0150024739977,0.0150024739977,0.0027333596455
24,SH,2017-03-01,2017-10-24,-0.131305278316,-0.0876989605702,-0.10373116987,34.060001,31.52,0.00439747726172,0.00439747726172,-0.000543170239409
25,SONVY,2017-03-01,2017-10-24,0.602809502663,0.360172033283,0.669118547955,25.881931,35.110001,0.0105350674704,0.0105350674704,0.00190958459362
26,UL,2017-03-01,2017-10-24,0.249891230956,0.156553725596,0.292372740219,46.864384,54.110001,0.00913352972718,0.00913352972718,0.000918574169791
27,XLV,2017-03-01,2017-10-24,0.191168709107,0.120827026574,0.315428370027,74.892212,83.110001,0.00537615682572,0.00537615682572,0.000701738877548
