,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,A,2017-03-02,2017-09-29,0.445660645673,0.238710288753,0.650664542682,51.138908,64.160004,0.0103129949594,0.0103129949594,0.00149981240643
1,AAL,2017-03-02,2017-09-29,0.0264437710363,0.0152749942956,0.0219483299602,45.529411,47.610001,0.018632734232,0.018632734232,0.000274914522076
2,AAP,2017-03-02,2017-09-29,-0.54464109391,-0.366764769279,-0.495623395458,157.121628,99.065002,0.0251965271693,0.0251965271693,-0.00274164956765
3,AAPL,2017-03-02,2017-09-29,0.19329208543,0.108092599476,0.191359164575,137.847473,153.660095,0.0110844827859,0.0110844827859,0.000754753077725
4,ABBV,2017-03-02,2017-09-29,0.874374418962,0.440391097413,0.778193232876,62.069023,88.809998,0.0111520721737,0.0111520721737,0.00252960200057
5,ABC,2017-03-02,2017-09-29,-0.162734121481,-0.0980187400555,-0.118795908681,91.133514,82.459999,0.0151800012777,0.0151800012777,-0.000579411875032
6,ABT,2017-03-02,2017-09-29,0.337698276632,0.184108102322,0.199241983213,45.1623,53.360001,0.00881415424025,0.00881415424025,0.00118090703288
7,ACN,2017-03-02,2017-09-29,0.178092521857,0.0998726929506,0.300976361938,123.073151,135.059998,0.00889433894295,0.00889433894295,0.000683034126033
8,ADBE,2017-03-02,2017-09-29,0.441509570168,0.23664316139,0.63135868534,119.900002,148.830002,0.0103395911965,0.0103395911965,0.00148949706085
9,ADI,2017-03-02,2017-09-29,0.0709577847862,0.0406205019871,0.125595279072,82.72641,86.199997,0.0138061308107,0.0138061308107,0.000363891190008
10,ADM,2017-03-02,2017-09-29,-0.120252784714,-0.0717136698951,-0.139493230268,44.790344,42.519901,0.0120845854598,0.0120845854598,-0.000428639953608
11,ADP,2017-03-02,2017-09-29,0.110816452125,0.0629429684628,0.130763413507,102.375206,109.300003,0.0139181773247,0.0139181773247,0.000508315438438
12,ADS,2017-03-02,2017-09-29,-0.170889177058,-0.103131935567,-0.0273422683293,242.904785,221.139999,0.0160988584739,0.0160988584739,-0.00060517382943
13,ADSK,2017-03-02,2017-09-29,0.48854837446,0.259923512875,0.0048854837446,87.32,112.044998,0.0186010189215,0.0186010189215,0.00172830061623
14,AEE,2017-03-02,2017-09-29,0.145734287148,0.0822238918916,0.0772391721884,53.852669,57.900002,0.00716407343117,0.00716407343117,0.00055953584125
15,AEP,2017-03-02,2017-09-29,0.143401529357,0.0809435383801,0.113287208192,65.381622,70.269997,0.00646083892341,0.00646083892341,0.000546793180452
16,AES,2017-03-02,2017-09-29,-0.0139829490689,-0.00814553727145,-0.00251693083239,11.384592,11.02,0.0111249476081,0.0111249476081,6.1159250799e-06
17,AET,2017-03-02,2017-09-29,0.427990722072,0.229893768028,0.607746825343,128.590439,158.799805,0.00832060533882,0.00832060533882,0.00143351169935
18,AFL,2017-03-02,2017-09-29,0.228061449208,0.126732493288,0.396826921623,71.383247,81.309998,0.00721964377955,0.00721964377955,0.000832308527841
19,AGN,2017-03-02,2017-09-29,-0.260249691251,-0.160613388496,-0.0182174783876,243.469086,204.639999,0.0107158871301,0.0107158871301,-0.0011250602978
20,AIG,2017-03-02,2017-09-29,-0.0604684752832,-0.0355796319512,-0.0864699196549,62.925583,61.380001,0.00806310640112,0.00806310640112,-0.000212486178138
21,AIV,2017-03-02,2017-09-29,-0.0539092168525,-0.0316746638913,-0.011320935539,44.801819,43.84,0.00839302038403,0.00839302038403,-0.000182529799751
22,AIZ,2017-03-02,2017-09-29,-0.0731364789611,-0.0431538571549,-0.00146272957922,98.692589,95.474998,0.0122167326733,0.0122167326733,-0.000224259432801
23,AJG,2017-03-02,2017-09-29,0.140168346802,0.0791671672886,0.278935010137,56.012379,61.490002,0.00766551601511,0.00766551601511,0.000544027807937
24,AKAM,2017-03-02,2017-09-29,-0.365347165386,-0.232092186303,-0.0328812448847,63.790001,48.669998,0.0217883972087,0.0217883972087,-0.00152945870233
25,ALB,2017-03-02,2017-09-29,0.652932350173,0.338957889556,0.372171439599,102.183289,136.288101,0.0140581026902,0.0140581026902,0.00207283937091
26,ALGN,2017-03-02,2017-09-29,1.73023287496,0.792063983587,0.899721094979,104.120003,186.070007,0.0192493784454,0.0192493784454,0.00412768220265
27,ALK,2017-03-02,2017-09-29,-0.366134125607,-0.232645383711,-0.461328998264,95.651924,76.354401,0.0148112584859,0.0148112584859,-0.00167818434018
28,ALL,2017-03-02,2017-09-29,0.216947083433,0.120798411406,0.303725916806,81.067421,91.904999,0.00859610861246,0.00859610861246,0.000807371464455
29,ALLE,2017-03-02,2017-09-29,0.334682720911,0.18255697488,0.0133873088364,73.507942,86.610001,0.00865070798752,0.00865070798752,0.0011707561516
30,ALXN,2017-03-02,2017-09-29,0.0728504993993,0.0416882922896,0.0524523595675,132.940002,139.804993,0.01986885326,0.01986885326,0.000472231958753
31,AMAT,2017-03-02,2017-09-29,0.834121080477,0.422342727039,0.884168345305,36.32436,52.1754,0.0173029719615,0.0173029719615,0.00253217453391
32,AMD,2017-03-02,2017-09-29,-0.24622030158,-0.151403743316,-0.128034556822,13.9,12.695,0.0378306480282,0.0378306480282,-0.000361469906751
33,AME,2017-03-02,2017-09-29,0.372399866104,0.201853473888,0.119167957153,54.453392,66.114998,0.00841864835503,0.00841864835503,0.00127807932571
34,AMG,2017-03-02,2017-09-29,0.222972715826,0.124018368917,0.37236443543,167.795624,189.850006,0.0122123300704,0.0122123300704,0.000864591194521
35,AMGN,2017-03-02,2017-09-29,0.103160311241,0.0586816095235,0.138234817063,175.607574,186.089996,0.0111665415942,0.0111665415942,0.000447856099559
36,AMP,2017-03-02,2017-09-29,0.21540143778,0.119971378125,0.101238675757,130.007629,148.570007,0.0126161338455,0.0126161338455,0.00084515044029
37,AMT,2017-03-02,2017-09-29,0.401393144439,0.216536026951,0.714479797101,113.110138,136.440002,0.00907319696162,0.00907319696162,0.00136607549644
38,AMZN,2017-03-02,2017-09-29,0.225114882941,0.12516148998,0.1530781204,848.909973,959.852783,0.0106161519963,0.0106161519963,0.000853187898092
39,ANDV,2017-03-02,2017-09-29,0.394038488714,0.212823688735,0.118211546614,82.156242,102.970001,0.0129306627175,0.0129306627175,0.00138755714568
40,ANSS,2017-03-02,2017-09-29,0.234168212927,0.129983378276,0.25758503422,106.059998,122.445,0.0118956062507,0.0118956062507,0.000895950540561
41,ANTM,2017-03-02,2017-09-29,0.267891225022,0.1478155038,0.0107156490009,164.151978,189.551407,0.010217464172,0.010217464172,0.000983712957822
42,AON,2017-03-02,2017-09-29,0.46497420848,0.248295401976,0.0371979366784,115.803268,145.860001,0.0070087065656,0.0070087065656,0.00152399424356
43,AOS,2017-03-02,2017-09-29,0.311665325494,0.170668624072,0.208815768081,49.609169,59.485001,0.00933556011213,0.00933556011213,0.00110853494906
44,APA,2017-03-02,2017-09-29,-0.208970105069,-0.127293125932,-0.0522425262672,51.392113,45.740002,0.019808894599,0.019808894599,-0.00072364365473
45,APC,2017-03-02,2017-09-29,-0.40402702414,-0.259632934426,-0.0929262155522,63.894585,48.73,0.0188230612172,0.0188230612172,-0.00185287695566
46,APD,2017-03-02,2017-09-29,0.117060198386,0.066409090927,0.0760891289509,138.678101,151.169998,0.00855499068068,0.00855499068068,0.000470608717881
47,APH,2017-03-02,2017-09-29,0.372048380183,0.201674683702,0.174862738686,70.012726,84.610001,0.00722775142356,0.00722775142356,0.00126798695169
48,ARE,2017-03-02,2017-09-29,0.0470337046686,0.027054647335,0.0860716795435,114.467575,118.739998,0.00830206806905,0.00830206806905,0.000214784741046
49,ARNC,2017-03-02,2017-09-29,-0.243219175831,-0.149443000795,-0.34537122968,28.408855,25.01,0.018997528158,0.018997528158,-0.000911723351272
50,ATVI,2017-03-02,2017-09-29,0.729212972193,0.374507647748,1.15944862579,46.395943,64.400002,0.0145470716072,0.0145470716072,0.00225658712331
51,AVB,2017-03-02,2017-09-29,-0.00772104793434,-0.00449182293512,-0.0136662548438,178.665314,178.320007,0.00782438397574,0.00782438397574,-8.55067883518e-09
