,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,a,2017-03-01,2017-09-29,0.480598408443,0.257362008702,0.903525007872,51.689316,64.068001,0.0103331222345,0.0103331222345,0.00159075414364
1,b,2017-03-01,2017-09-29,0.807500933899,0.412604809808,1.00937616737,51.503525,70.285507,0.0124559620199,0.0124559620199,0.00239780207276
2,c,2017-03-01,2017-09-29,0.416052128353,0.225078062013,0.644880798946,60.831673,72.428558,0.0109606797228,0.0109606797228,0.00142295993407
3,d,2017-03-01,2017-09-29,0.0338053123087,0.0195907311699,0.0206212405083,74.142754,76.224808,0.00675804909388,0.00675804909388,0.000152909649269
4,f,2017-03-01,2017-09-29,-0.0329867947222,-0.0193840839048,-0.0174830012028,12.21086,11.82319,0.0109363123592,0.0109363123592,-7.16764018592e-05
5,g,2017-03-01,2017-09-29,0.355425421316,0.194191617923,0.682416808926,24.138699,28.696009,0.008500839006,0.008500839006,0.00122763772308
6,l,2017-03-01,2017-09-29,0.0370578154128,0.0214614391051,0.0678158022054,47.631687,47.799286,0.00755707471817,0.00755707471817,0.000170882808008
7,m,2017-03-01,2017-09-29,-0.473807194559,-0.312502072421,-0.739139223513,31.01963,21.500683,0.0255367441367,0.0255367441367,-0.00217179950918
8,p,2017-03-01,2017-09-29,-0.556799583915,-0.37802907916,-0.573503571432,12.54,7.7,0.0266482649323,0.0266482649323,-0.00282673397179
9,s,2017-03-01,2017-09-29,-0.191889391794,-0.116912599319,-0.00191889391794,8.84,7.78,0.0261382501831,0.0261382501831,-0.000489450659167
10,w,2017-03-01,2017-09-29,1.69283642419,0.782597202259,0.863346576337,37.880001,67.400002,0.0306418205141,0.0306418205141,0.00433870214968
