,USD,GOOGL,AAPL,ACN,XLV,EWO,ICLR,MSFT,PPA,SONVY,PCLN,AMT,GRMN,SAFM,IAI,INTC,LPX,PYPL,IXG,AMGN,ANTM,FXI,EWT,RHHBY,EZU,EBAY,UL,SH
GRMN,0.345579276061,0.173956663205,0.372922639487,0.218609407443,0.294206218538,0.222241725996,0.14795318897,0.336823600245,0.438756694097,0.0875572478384,0.108874133624,0.095975805739,1.0,0.0984163647766,0.418351754983,0.272527794098,0.27217094581,0.172954819802,0.395869077098,0.178642756256,0.237161303082,0.251033296617,0.233754519911,-0.0482546937755,0.287100031731,0.174509993601,0.105872355821,-0.52897567349
SAFM,0.0938350400776,-0.0424772675773,0.0517751991268,0.0741732282293,0.119201125746,0.0944910500552,0.11383034938,0.0663108044608,0.143711825482,0.0245926226764,0.0218346647924,0.00198619109513,0.0984163647766,1.0,0.144858920942,0.129512482898,0.0299085866159,0.13635308122,0.113589586248,0.0663136039203,0.00161166705775,0.0408886039664,0.00164621229578,0.0172657550556,0.120904506278,0.0944567410723,-0.00020506324152,-0.168368366333
IAI,0.378300520344,0.325864785244,0.299839534323,0.233976597417,0.361648649998,0.405440063255,0.103172837548,0.307506847306,0.587671598703,0.0300944172678,0.264766102583,-0.161185257481,0.418351754983,0.144858920942,1.0,0.278428178517,0.326051503325,0.238319173284,0.841760751771,0.373576725417,0.310148061682,0.434913372826,0.280605691517,-0.043153809175,0.437242852217,0.235086832624,0.111413854903,-0.733051723417
INTC,0.605663754143,0.245880621928,0.373495678437,0.254992357219,0.217624003845,0.223928229978,0.140460866167,0.420707494046,0.461181761713,0.0686318671882,0.355438537321,0.113331772011,0.272527794098,0.129512482898,0.278428178517,1.0,0.110590314912,0.369935455226,0.372465102889,0.189578240522,0.126258893633,0.266653939945,0.228374857886,0.165712047783,0.339447126931,0.320405872668,0.193411039656,-0.49086531538
LPX,0.170431376953,0.0999250516231,0.0343656295022,0.235180163018,0.338705552568,0.108348787777,0.0780820281393,0.171934485976,0.318375960251,0.0919744234129,0.114803664515,-0.0691991160034,0.27217094581,0.0299085866159,0.326051503325,0.110590314912,1.0,0.044199929726,0.266443955496,0.239174442117,0.145917884427,0.137428038647,0.115275470192,0.0168439317253,0.1505995323,0.152293619934,0.0728193816678,-0.381151138647
PYPL,0.489256479432,0.485505014423,0.344285796103,0.342573735547,0.330973562939,0.231200980428,0.381503670867,0.501099884878,0.442546602749,0.0116263587258,0.387622389059,0.177318340506,0.172954819802,0.13635308122,0.238319173284,0.369935455226,0.044199929726,1.0,0.29480697205,0.140830553237,0.142740074581,0.287635659583,0.330704558974,0.118845309548,0.278327096599,0.445917438914,0.184335590202,-0.492648155135
IXG,0.460691616976,0.338627578063,0.380013371409,0.285596442806,0.396165503065,0.645905507569,0.116371066531,0.425507755809,0.621557201711,0.0965733395126,0.391581521427,-0.0537365558326,0.395869077098,0.113589586248,0.841760751771,0.372465102889,0.266443955496,0.29480697205,1.0,0.367491414336,0.256967342932,0.518236090751,0.397817461283,0.0885443086838,0.711961046274,0.267223401565,0.200076238149,-0.788707447963
AMGN,0.249610935234,0.300706255887,0.298133661427,0.143902632629,0.692859301127,0.199626522882,0.0270959160165,0.256814692113,0.257940251915,0.0794533861958,0.282504906765,-0.0181289059537,0.178642756256,0.0663136039203,0.373576725417,0.189578240522,0.239174442117,0.140830553237,0.367491414336,1.0,0.246308185176,0.25322584601,0.258605771492,0.0998033443407,0.297317011857,0.249285650886,0.188825799471,-0.468072037123
ANTM,0.164034553174,0.267878395357,0.236733015295,0.102399242925,0.45704286856,0.102171437884,0.0569470829376,0.200734560659,0.3519835225,0.0701493151151,0.12981146674,0.108858859645,0.237161303082,0.00161166705775,0.310148061682,0.126258893633,0.145917884427,0.142740074581,0.256967342932,0.246308185176,1.0,0.221287122234,0.182067927116,-0.0581235423119,0.141630554293,0.147787639093,0.0522511515963,-0.393222039624
FXI,0.455421024422,0.377373937584,0.48875274499,0.217816364091,0.341574466767,0.399847161546,0.199544497778,0.437481635336,0.438631162107,0.134921284809,0.319406404435,0.119445617582,0.251033296617,0.0408886039664,0.434913372826,0.266653939945,0.137428038647,0.287635659583,0.518236090751,0.25322584601,0.221287122234,1.0,0.704955054144,0.0350214755053,0.420196494951,0.444972581129,0.345566694478,-0.589608576714
EWT,0.42554708501,0.412979449458,0.512661484834,0.159172872493,0.391037583462,0.395586610369,0.260806389466,0.451392418774,0.353913248853,0.12525017061,0.364347885489,0.119621308076,0.233754519911,0.00164621229578,0.280605691517,0.228374857886,0.115275470192,0.330704558974,0.397817461283,0.258605771492,0.182067927116,0.704955054144,1.0,-0.0431922549872,0.418672109483,0.401783960754,0.302845009433,-0.534210393045
RHHBY,0.104400015766,0.145526667703,0.107345377536,0.12955132854,0.182881550662,0.220179162846,0.0536965496299,0.0598271485437,0.127191774375,0.306207473463,0.155616513953,0.185845061532,-0.0482546937755,0.0172657550556,-0.043153809175,0.165712047783,0.0168439317253,0.118845309548,0.0885443086838,0.0998033443407,-0.0581235423119,0.0350214755053,-0.0431922549872,1.0,0.327544727905,0.142690562431,0.252867400208,-0.149866504194
EZU,0.431845234845,0.358161145707,0.347425259933,0.255145356547,0.416783414161,0.816365424522,0.0808001753999,0.441108644861,0.449699744739,0.399090141456,0.387491806131,0.139409739805,0.287100031731,0.120904506278,0.437242852217,0.339447126931,0.1505995323,0.278327096599,0.711961046274,0.297317011857,0.141630554293,0.420196494951,0.418672109483,0.327544727905,1.0,0.311375127635,0.454400196646,-0.604199122108
EBAY,0.516849556863,0.534416818076,0.46289715704,0.202506031057,0.374144056746,0.279011045083,0.125628940872,0.557721058348,0.385905041733,0.156443968726,0.414756657206,0.0842931937798,0.174509993601,0.0944567410723,0.235086832624,0.320405872668,0.152293619934,0.445917438914,0.267223401565,0.249285650886,0.147787639093,0.444972581129,0.401783960754,0.142690562431,0.311375127635,1.0,0.293767182084,-0.486319052572
UL,0.251862493967,0.256476083818,0.324463893572,0.179484896358,0.235450549591,0.411821414134,0.0964993053062,0.263435860778,0.182050552524,0.294231196649,0.187981599499,0.185361503628,0.105872355821,-0.00020506324152,0.111413854903,0.193411039656,0.0728193816678,0.184335590202,0.200076238149,0.188825799471,0.0522511515963,0.345566694478,0.302845009433,0.252867400208,0.454400196646,0.293767182084,1.0,-0.317306808983
SH,-0.654859647948,-0.567257689412,-0.59193009611,-0.44244344761,-0.656098795526,-0.49759637244,-0.268825493896,-0.668921890996,-0.767428354509,-0.144298496695,-0.478988964794,-0.116449112947,-0.52897567349,-0.168368366333,-0.733051723417,-0.49086531538,-0.381151138647,-0.492648155135,-0.788707447963,-0.468072037123,-0.393222039624,-0.589608576714,-0.534210393045,-0.149866504194,-0.604199122108,-0.486319052572,-0.317306808983,1.0
