,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
CXO,1.12451525507e-05,2.00750042011e-05,2.58828188174e-05,4.79788427286e-05,0.000231685434413,4.74540168076e-05,4.89469501359e-05,-1.51736624591e-05,2.82548774355e-05,-1.74039133942e-05,6.74141575286e-05,-3.56487683146e-06,9.09655623806e-06,3.23548698969e-05,3.00483243811e-05,4.33131600236e-05,1.93236238659e-05,1.34495399089e-05,1.30255740135e-05,1.80943874381e-05,5.32079352819e-05,8.36482850029e-05,1.12436533218e-05,-3.83715679379e-05,7.10304030328e-06,4.12831419358e-05,3.23765999975e-06,5.9115113436e-05,-5.43881518649e-06,3.75564033886e-05,0.000270778449443,4.00296164948e-05,3.26381066943e-05,4.89618034964e-05,9.65652666434e-05,2.47981940363e-05,1.30834699496e-05,2.18204323941e-05,2.07227501443e-05,3.51386124823e-05,1.30864217626e-05,6.11650276652e-05,-8.8031392769e-07,5.00364049098e-05,7.53453679892e-06,-1.01800668272e-05,-6.57798990064e-06,1.75392293024e-05,5.95900282919e-05,2.94332995196e-06,2.37593744593e-05,-1.57034486018e-05,1.22049818917e-05,0.000115520214913,0.000263307213829,5.41452477871e-05,6.38709374559e-05,3.9493412286e-06,2.01242004525e-05,2.28395320216e-05,5.3535729994e-05,3.67361106113e-05,3.3150040878e-05,-4.83900877116e-06,-1.05638806581e-06,0.000235425042054,-3.11752716507e-06,7.60195289103e-06,6.42671745041e-05,5.07346600025e-05,3.68092371942e-05,5.70778212196e-05,4.74599788239e-05,0.00035349960113,3.60355913461e-05,5.00132986796e-05,4.3040507637e-06,0.000121585668716,1.50356233751e-05,-1.41360140961e-05,2.6897439025e-05,6.35839940193e-06,-1.70844553463e-05,1.86973437121e-05,7.90164083517e-06,4.76676483044e-05,1.55218756585e-05,4.30138591084e-05,1.80655631504e-05,1.62337738591e-05,5.77632731836e-06,2.51891396645e-05,-1.88028990519e-05,5.60092654666e-06,6.5746600181e-05,7.97350040932e-05,1.9490001844e-05,2.6485438358e-05,4.73034680064e-05,3.60292721972e-05,1.8952086702e-05,4.57662777458e-05,1.13761014966e-05,5.53072500646e-05,-2.0013933765e-05,4.33699973574e-05,3.58779825129e-05,7.69596198052e-06,3.23837205742e-05,2.72126025208e-05,6.30922725567e-06,3.58608899525e-05,2.83801482453e-05,1.97813345601e-05,5.24002478805e-05,1.09128086729e-05,9.76443725836e-05,2.37743375944e-05,3.1073261726e-05,2.85031788471e-05
AES,3.01598405032e-05,8.88993130269e-06,4.44083949113e-05,2.97333892881e-05,5.51123107423e-05,2.87453628107e-05,1.32933803426e-05,7.98883684405e-06,3.28302041739e-05,5.75905284566e-06,2.88855976044e-05,1.33729859262e-05,1.37421327091e-05,2.04745539029e-05,-3.43474642354e-06,1.90646354449e-05,1.50242994318e-05,1.24339095451e-05,1.80334364149e-05,3.74530814607e-05,1.73658505344e-05,3.56161036028e-05,1.67620198398e-05,2.02326565415e-07,2.17687162544e-05,9.30888315734e-06,5.74634842018e-06,6.84485466155e-06,1.48789544897e-05,2.62264558133e-05,4.00296164948e-05,0.000124605785555,1.87532475862e-05,3.19385371819e-05,3.64456353291e-05,5.24271929257e-05,-8.95014921561e-06,5.54325932323e-06,-6.2923146688e-06,3.90793654318e-05,7.12499534842e-06,4.30286560729e-05,9.25290008615e-06,2.94280620615e-05,1.80928646183e-06,-5.3027132631e-05,3.71933947633e-06,1.37198804216e-05,1.88205306699e-05,1.25070262616e-05,3.00272430009e-06,-6.71758558286e-07,9.58080238265e-07,3.90940491606e-05,6.26680755047e-05,3.81063193038e-05,3.14560073518e-05,2.06525099969e-05,1.41929109877e-05,7.82925782515e-06,9.98476087453e-06,2.63801855093e-05,3.5819897558e-05,3.53135825372e-05,2.83293645172e-05,4.11460162417e-05,2.10049699985e-05,-8.21306327164e-06,4.24936386415e-05,7.54942297022e-07,1.62199439706e-05,1.62259083432e-05,1.11129955318e-05,8.57260954323e-05,2.94395396041e-05,9.58499458401e-06,1.3745204005e-05,3.1116458224e-05,8.64492802939e-06,1.1891384164e-06,1.48483754713e-05,2.39633196005e-05,6.35517457418e-06,8.67454775833e-06,7.85436534572e-06,8.25516906117e-06,1.52117012481e-05,-1.87776728561e-05,5.93457723581e-06,1.83544273067e-05,8.38466388088e-06,-1.20676519921e-05,1.57241997082e-05,1.24111231237e-05,-4.7897579822e-06,2.8269191602e-05,2.44508584084e-05,3.94397907788e-07,9.20179207313e-06,7.40832016535e-06,1.96476781819e-05,9.89730235533e-06,8.36311632193e-06,8.58649044843e-06,-2.36488415885e-05,1.60905312894e-05,5.62353449518e-06,-8.26881701637e-06,1.28414196624e-05,9.64298894662e-06,2.79175323492e-06,1.80723281067e-05,-5.20659895505e-06,7.7235838414e-06,1.82205759982e-05,3.69826494156e-05,2.65019632314e-05,1.02415457562e-05,2.16523401245e-05,1.10950077922e-05
BEN,6.00518817815e-05,4.68645290505e-05,4.9414580683e-05,7.71230309678e-05,4.26822526845e-05,5.7954109344e-05,7.08985853361e-05,2.85067191261e-05,1.69903562539e-05,7.64165719543e-05,4.67549618421e-05,1.05628960286e-05,9.12470368159e-06,4.5602281311e-05,2.40018824732e-05,2.45857118846e-05,1.2321720974e-05,2.92379288564e-05,2.38460615869e-05,4.18598680389e-05,3.0104937388e-05,7.00252685525e-05,3.89212986771e-05,1.37424202532e-05,2.74480314182e-05,3.0763187333e-05,2.37778125793e-05,7.97220735801e-05,1.15402716496e-05,3.23732016467e-05,3.26381066943e-05,1.87532475862e-05,0.000119040777639,6.5300513541e-05,8.49214270919e-05,7.34607221282e-05,5.73203191453e-05,2.46006299365e-05,4.25318622478e-05,4.53316865022e-05,1.87586821603e-05,7.23096780253e-05,1.3692960153e-05,4.27737429275e-05,6.16188343582e-06,8.12869187026e-05,3.16198775925e-05,3.97919636979e-05,4.40734999552e-05,9.93630298406e-06,3.89209541528e-05,5.29298159137e-05,5.14219210056e-05,2.08537929313e-05,5.99980918642e-05,6.7708841732e-05,6.10472130236e-05,2.32680364411e-05,2.05612677458e-05,4.26471848567e-05,8.64238490965e-05,5.99812407636e-05,5.50142102008e-05,-9.92728255909e-06,1.29117772759e-05,3.31364923495e-05,7.65590841683e-06,5.30634037671e-05,4.46765312392e-05,3.05116628884e-05,4.16801788722e-05,5.79335149348e-05,6.36113991396e-05,5.16708040426e-05,2.69522480666e-05,3.56625785546e-05,4.65815479325e-05,4.03544382413e-05,2.40748054729e-05,1.54958859365e-05,3.93587471276e-05,-1.75647856282e-06,4.21699719185e-05,2.58025752188e-05,3.85008497236e-06,7.63792937144e-05,2.54753607311e-05,3.52999262843e-05,2.71880441449e-05,4.51407201497e-05,1.09413710948e-05,3.40091352448e-05,1.10022207166e-05,3.40318041294e-05,8.57022274991e-05,1.8669775346e-05,7.41464049357e-05,2.64883355527e-05,3.26352781187e-05,3.83225051732e-05,5.34614945371e-05,3.81015541284e-05,1.91226107697e-05,2.71504024373e-05,6.5918780407e-05,4.935171858e-05,3.79383041338e-05,3.87196567844e-05,3.99543806911e-05,3.76172025838e-05,1.30450002117e-05,8.31354564894e-05,3.67498253343e-05,4.00303822996e-05,2.0108605283e-05,8.80835767635e-06,1.04043552909e-05,5.15333108357e-05,4.53246369963e-05,2.61253578645e-05
KSS,4.62732244417e-05,5.67401357544e-05,6.07900817315e-05,0.000106056950159,5.88655839149e-05,0.000288560108829,0.000146595996844,1.67249599166e-05,1.04897443782e-05,6.75494584865e-05,8.91881111266e-05,7.9127709198e-06,1.81684659401e-05,6.17092002373e-05,3.09186762469e-05,0.000102459726345,2.79186671077e-05,5.62813883903e-05,3.38156852232e-05,4.3314080292e-05,4.94394366334e-05,0.000273656370668,5.62060499455e-05,1.81746985013e-05,1.90567757609e-05,8.49955810168e-05,6.49967499848e-05,6.07140361921e-05,7.36367961782e-06,5.47009890984e-05,4.89618034964e-05,3.19385371819e-05,6.5300513541e-05,0.000447973685666,0.000111195966742,8.86411300099e-05,7.49135007126e-06,0.000109452771276,2.99007196451e-05,0.000135313442937,5.26907577382e-05,2.04082686377e-05,2.51811884478e-05,9.36731486283e-05,2.05335440322e-05,-0.00018725396302,1.51327328797e-05,1.96141338364e-05,8.36814694146e-05,-1.32152638075e-05,4.62668919814e-05,-2.58531366576e-05,2.99331016149e-05,7.84137694236e-05,8.52512439623e-05,5.0466096667e-05,6.00300069554e-05,2.16961004186e-05,8.22658006829e-06,3.49151245125e-05,7.02205371093e-05,0.000104613353333,4.35266353993e-05,2.77555737367e-06,5.93716367128e-06,8.83508006707e-05,9.14225461435e-06,1.83138869096e-05,7.01951366661e-05,7.28142202076e-05,2.38282345263e-05,7.4334227842e-05,6.25278813717e-05,4.23904674835e-05,2.18357896243e-05,3.94518000573e-05,4.04299460357e-05,3.46899393928e-05,8.74075973669e-05,1.88055853013e-05,3.34558548003e-05,1.91394800384e-05,-6.0851002649e-06,4.09524222891e-05,1.80157396215e-05,9.29228494889e-05,3.09457459139e-05,9.86448859223e-05,4.16991042449e-05,5.93099906943e-05,1.05779767435e-05,6.72066660241e-05,1.57614385767e-05,2.7116489603e-05,7.80288665734e-05,5.04659273748e-05,0.000102208498918,3.37215623223e-05,6.55635208428e-05,7.87431322554e-05,8.79506876464e-05,6.86527771126e-05,4.73660733205e-05,0.000176915454127,2.48482801966e-05,8.17842385242e-05,4.61894217306e-05,2.73050193345e-05,4.71201003779e-05,8.67152955187e-05,4.21263287952e-05,0.000441370821129,5.99249459726e-05,3.29302248355e-05,3.47065863519e-05,3.23236254881e-05,5.79344491929e-05,3.15211935731e-05,4.52793327641e-05,3.4425582016e-05
FLS,4.56412256908e-05,3.18873679202e-05,5.75064697359e-05,7.40527446125e-05,0.000131548705562,8.25982485163e-05,9.14531586903e-05,7.5750659899e-06,3.75681675647e-05,5.956409175e-05,5.65565415261e-05,8.20165136399e-06,1.10805355693e-05,6.30373267011e-05,4.79777962078e-05,6.0140208377e-05,4.21031818927e-05,5.73237271463e-05,4.14506634282e-05,4.69502265798e-05,6.50146696984e-05,0.000118051071131,5.59169792953e-05,4.31024044167e-05,2.69763014995e-05,7.16656640062e-05,3.50746225321e-05,7.09443809371e-05,6.08915557847e-06,5.76360850322e-05,9.65652666434e-05,3.64456353291e-05,8.49214270919e-05,0.000111195966742,0.000271288400326,6.38950759684e-05,5.36481949035e-05,1.99775247116e-06,5.23589815896e-05,7.09508501862e-05,1.9997327276e-05,0.000111693782388,5.00616305405e-07,4.01992169511e-05,1.04391178487e-05,3.02329255205e-05,2.06773742784e-05,3.78381992402e-05,1.53628096986e-05,6.57662973599e-06,5.77575342906e-05,6.68163437948e-05,4.46929249113e-05,7.98132918543e-05,0.000145503203278,0.000159972282704,7.56141567044e-05,7.95844060234e-05,3.19831636402e-05,4.48480911771e-05,7.57729093258e-05,6.49033682535e-05,4.45763947508e-05,3.199373344e-06,1.48392208123e-05,0.000104665955397,5.77202616485e-06,1.39249047532e-05,7.46377891804e-05,9.54150231791e-05,4.77283820345e-05,0.000108080390541,9.47123979063e-05,0.000169601882647,4.43804806157e-05,4.81502496357e-05,5.67468737396e-05,8.86196754868e-05,5.71804886613e-05,1.99749731873e-05,4.85465545833e-05,-6.1992534971e-07,-7.31218820297e-06,5.95843211716e-05,1.06385527402e-05,7.61141105146e-05,3.2266720696e-05,3.70612648697e-05,2.4288655703e-05,8.41575874112e-05,6.34938377534e-06,6.2149058312e-05,1.48700111222e-05,3.47595179386e-05,7.97947715707e-05,4.27591016399e-05,7.33434596339e-05,2.71118065077e-05,2.47260001889e-05,5.81003937912e-05,5.06667681576e-05,5.39315659878e-05,3.18061410864e-05,5.2709980422e-05,3.44786781226e-05,6.66021918053e-05,5.95628007794e-05,1.72016681183e-05,5.6619220707e-05,7.22666382313e-05,2.38466379896e-05,0.000103967194669,6.72671559935e-05,2.8934459577e-05,4.83746041611e-05,3.05841552685e-05,5.74561784707e-05,1.01799257213e-05,4.72472740136e-05,3.40853710888e-05
SKX,7.55293220007e-05,4.23764226684e-05,4.05465903519e-05,0.000123462000559,7.45187179793e-05,9.9378612241e-05,8.23876351388e-05,2.65827411963e-05,3.70848025435e-05,9.3633126727e-05,6.5473086303e-05,1.04481590392e-05,1.83851759504e-05,3.88713235509e-05,2.27537393236e-05,5.52410929091e-05,3.14378596996e-05,3.53608721267e-05,1.60157613218e-05,5.76079902486e-05,3.39865355993e-05,0.00011299042471,3.33249030285e-05,5.07292147433e-05,2.40870323538e-05,5.96784613662e-05,3.30339960249e-05,6.72830503484e-05,2.06619568161e-05,4.18054227668e-05,2.47981940363e-05,5.24271929257e-05,7.34607221282e-05,8.86411300099e-05,6.38950759684e-05,0.000372405971467,4.48930855266e-05,0.000106779653911,3.84668927062e-05,7.72211191628e-05,2.48117424465e-05,8.10640694098e-05,1.28323337972e-05,5.24082252993e-05,8.00337314902e-06,4.32099757053e-05,2.21948090731e-05,4.48427882842e-05,9.06657943768e-05,-8.85748186982e-06,5.10088435637e-05,8.13310424294e-05,4.46237379753e-05,3.29828969761e-05,5.11202637231e-05,5.94912575542e-05,6.00255834262e-05,-1.22536143264e-05,7.675252581e-06,7.06971347765e-05,6.6659363902e-05,5.66803388713e-05,7.12033436357e-05,2.43237873064e-06,1.39563266326e-05,6.00209466546e-05,1.00346823942e-05,3.16058669187e-05,5.67500555587e-05,6.42822341129e-05,4.64352895388e-05,9.22120004575e-05,6.13131793315e-05,6.92167293502e-05,3.8406484735e-05,1.14449409347e-05,4.4112968049e-05,6.71559487252e-05,2.85179843631e-05,2.64525866204e-05,6.12060633222e-05,2.31169097744e-06,4.74862570867e-05,-2.86259423225e-06,1.34577580334e-05,6.93850694566e-05,2.78391847403e-05,0.000101127572365,5.95228223692e-05,5.19478478957e-05,1.07460843213e-05,9.86542269599e-06,-4.16045774334e-06,2.6786569278e-05,7.14409530009e-05,2.28482430131e-05,9.52092597235e-05,3.32046955542e-05,7.47983808584e-05,3.14663093433e-05,5.40845260765e-05,6.49873792246e-05,2.4837332497e-05,3.68130649409e-05,7.09613317633e-05,5.69821718131e-05,4.91069514695e-05,2.24082691625e-05,6.16508620806e-05,4.81779666386e-05,7.1659163115e-06,0.000146139847728,1.41349155893e-05,4.75452130672e-05,2.20441594637e-06,5.70198391369e-06,2.09926524908e-05,5.88232705487e-05,4.16997052801e-05,1.60768487754e-05
AMAT,2.85327298482e-05,4.25904608426e-05,6.8478380072e-05,7.21734727956e-05,1.65899489782e-05,-7.31448728909e-06,7.83120985571e-05,9.86179017702e-06,7.45205317311e-06,0.000103555105143,4.62847530567e-05,2.94103001314e-05,-1.6281133122e-05,4.6032542946e-05,4.74852345718e-06,-1.10720323258e-05,1.49546894286e-05,8.48469666142e-06,1.75006729734e-05,4.81516351263e-05,1.00834606959e-05,2.72990219536e-05,5.27603616391e-05,-2.44773882575e-05,3.86199319908e-05,3.71365277831e-05,2.92225891065e-05,8.93881003778e-05,2.1892588108e-05,3.82572216199e-05,1.30834699496e-05,-8.95014921561e-06,5.73203191453e-05,7.49135007126e-06,5.36481949035e-05,4.48930855266e-05,0.000288218634693,3.42146350884e-05,0.000185465608647,1.56161784545e-05,-8.95934801527e-07,0.000122181371475,1.49565717041e-05,5.18822792174e-05,3.22503752687e-05,0.000276481445972,7.94563548886e-05,2.86680778777e-05,0.000110911940988,3.28519227837e-05,4.7153291862e-05,0.000161140247943,8.16123302243e-05,1.25592030044e-05,-5.16641059467e-06,3.13371532681e-05,4.12340697483e-05,2.16645418512e-05,4.04043456936e-05,2.09729839326e-05,7.65974935149e-05,3.51690827977e-05,0.000119568981472,-9.6361796009e-06,-1.04306108892e-07,5.34544239657e-06,9.36009901179e-06,4.27655738339e-05,1.06891529856e-05,-8.17332574332e-06,7.12448779967e-05,7.3614719118e-05,5.07960173915e-05,2.76204078969e-05,4.55531539012e-05,6.57792376665e-05,3.77880463962e-05,3.64174770233e-05,1.13546823089e-06,2.75329747411e-05,6.7632432632e-05,-2.13966635445e-05,7.48741754533e-05,1.99084971881e-05,1.52714087835e-05,5.76228190593e-05,1.51757677705e-05,6.80410222383e-05,6.53245590031e-06,4.34943023795e-05,3.05221131752e-05,7.75999934217e-05,2.76158925114e-05,6.01285844673e-05,7.19405684392e-05,-9.33291472306e-07,7.65757349705e-05,9.98797094669e-06,4.63358018094e-05,1.195433575e-05,4.03462594369e-05,5.98473529715e-05,5.49305277064e-06,-1.10638339157e-05,0.000176448896074,2.25759684206e-05,4.62225095676e-05,6.85993822988e-05,5.80788489326e-05,2.86917940825e-05,6.266345969e-05,-3.25516119712e-06,9.23629030144e-05,1.57336762311e-05,2.29923813748e-06,0.00011878686631,2.64258827146e-06,6.07160732602e-05,4.51628104429e-05,1.80761619705e-05
COLM,3.58189188859e-05,3.93176705982e-05,5.00274174945e-05,7.18187617672e-05,4.9485613904e-05,0.0001122992265,9.99066859101e-05,9.21523726394e-06,1.4960270212e-05,4.46283838632e-05,7.37094276364e-05,1.71920739816e-06,1.28802806185e-05,3.75232742761e-05,3.84157418688e-05,4.17930439262e-05,1.00375255164e-05,3.01627249313e-05,2.34551808087e-05,4.80792621975e-05,2.78831542958e-05,0.000101141303819,3.58261856131e-05,2.84895653496e-05,1.95787943961e-05,4.00859097178e-05,3.14744678903e-05,4.05397781687e-05,1.37689268332e-05,2.59121526433e-05,2.18204323941e-05,5.54325932323e-06,2.46006299365e-05,0.000109452771276,1.99775247116e-06,0.000106779653911,3.42146350884e-05,0.000178443804738,4.9577076808e-05,7.5430046346e-05,1.9444594857e-05,2.30534254144e-05,7.84363348179e-06,5.3499658434e-05,2.10024010756e-05,-6.98410750585e-06,2.07163246563e-05,4.70766932933e-05,0.0001007627714,2.66869342699e-06,3.67651500174e-05,5.39281074765e-05,1.73418017666e-05,4.21801181905e-05,5.32820167622e-05,-4.84105937926e-05,4.57082939204e-05,-3.43446990889e-05,2.63538424093e-06,3.87641531679e-05,4.20682822481e-05,4.59189865257e-05,3.93698995047e-05,-2.10888607745e-07,-2.06198922606e-06,7.8039461866e-05,2.09545569518e-06,2.45073691192e-05,3.30419481026e-05,3.16786056654e-05,2.81581937739e-05,4.33555843622e-05,3.38845814256e-05,3.72012263744e-05,8.53206632639e-06,2.38477085275e-05,3.82494722789e-05,1.94716182051e-05,1.52765860562e-05,2.43787321746e-05,4.64123488362e-05,-8.13062150331e-06,2.30674238425e-05,1.76039456559e-05,-4.13845833674e-06,5.70421294362e-05,1.69958033105e-05,7.41160865948e-05,6.18802456346e-05,2.46472968183e-05,1.20646432487e-05,4.63449793798e-05,6.50748531148e-06,2.91016937374e-05,5.72986331397e-05,2.57326089332e-05,8.50315016123e-05,3.73934927506e-05,6.34579197301e-05,2.3820738395e-05,5.7767854511e-05,2.95203513357e-05,2.6870591298e-05,5.99050298493e-05,3.65367060934e-05,3.33427158536e-05,3.30580805335e-05,1.87837209219e-05,3.36056514956e-05,2.96887319032e-05,3.85638128156e-05,0.000124566369603,5.66949970887e-05,2.86871453074e-05,1.54845234449e-06,1.77683343477e-05,2.56593504573e-05,2.34375760205e-05,1.98399843784e-05,1.59856830923e-05
SWKS,2.39347324817e-05,4.75968005935e-05,5.97397043742e-05,5.0363430873e-05,1.51552459545e-05,1.44688200909e-05,7.29599046882e-05,1.37697596286e-05,1.49399183481e-05,8.11346273744e-05,4.61800972779e-05,3.1379393255e-05,-7.52330939462e-06,2.81368994056e-05,1.21757340221e-05,-8.36757896396e-06,2.07430256331e-05,-3.87820369041e-07,1.62247089132e-05,6.45281867389e-05,2.96745544141e-05,3.06297809328e-05,4.53669695497e-05,-2.63543693962e-05,2.03242477663e-05,3.52623099858e-05,2.61006987849e-05,6.09448529015e-05,2.26642448032e-05,3.55243614622e-05,2.07227501443e-05,-6.2923146688e-06,4.25318622478e-05,2.99007196451e-05,5.23589815896e-05,3.84668927062e-05,0.000185465608647,4.9577076808e-05,0.000221706708993,2.57282786412e-05,5.892386416e-06,9.71349997337e-05,1.91100235197e-05,4.10764904504e-05,3.98449933811e-05,0.00021708345737,7.16580636077e-05,3.69609195623e-05,0.000132632943553,2.45956073027e-05,4.43883723454e-05,0.000122357952473,6.68887794185e-05,8.06991586937e-06,-2.08709923144e-05,1.53356262989e-05,5.51119661039e-05,2.30621060673e-05,4.69637012935e-05,1.15483391758e-05,6.58552511581e-05,3.91467186011e-05,9.59928584155e-05,-4.60985529817e-07,4.43664764281e-06,3.55055086927e-06,8.88467454443e-06,4.10664629542e-05,1.99229542096e-05,-4.37662068208e-06,5.57997245791e-05,5.56457221705e-05,4.38141495862e-05,1.87700538425e-05,3.53356621107e-05,5.82888620188e-05,1.74537101437e-05,1.7220141759e-05,3.21425240123e-06,2.67047666377e-05,5.83026587749e-05,-1.10487708133e-05,5.62179057849e-05,2.16627472475e-05,1.79926525888e-05,5.47623162405e-05,1.42137775529e-05,7.33647607812e-05,1.62730114774e-05,3.37638371598e-05,3.24120608147e-05,6.91894378354e-05,2.83444373007e-05,4.74362178216e-05,6.61796742828e-05,4.85698281526e-06,7.49175070006e-05,2.05949692898e-05,3.45364615703e-05,7.49351457636e-06,3.53356584566e-05,3.81867626057e-05,2.24247992357e-06,8.82754175266e-06,0.000115797280831,3.10952232495e-05,2.91752360704e-05,6.11177779303e-05,5.5531234214e-05,1.78899088521e-05,6.84055916837e-05,2.29981408723e-05,8.97667879706e-05,1.74415596093e-05,1.0119014903e-06,0.000116151695462,4.42536866774e-06,4.0386120985e-05,3.77900868452e-05,1.56347803405e-05
CRI,4.06512467638e-05,3.54621443646e-05,5.11858717143e-05,6.26089136452e-05,3.27409594407e-05,0.000118213955851,7.98563560766e-05,1.50836124196e-05,1.88992833604e-05,4.85839768533e-05,4.3057655037e-05,4.00881430777e-06,9.83033519809e-06,3.11995535336e-05,2.50616199619e-05,6.29907106211e-05,7.93048857365e-06,3.18035695281e-05,2.51167152054e-05,4.40128439236e-05,2.74208882474e-05,0.000131966971389,3.56446856884e-05,-3.7524412166e-06,1.78930970551e-05,4.63529625803e-05,3.27759803669e-05,3.85469167278e-05,1.6904716969e-06,3.61890018844e-05,3.51386124823e-05,3.90793654318e-05,4.53316865022e-05,0.000135313442937,7.09508501862e-05,7.72211191628e-05,1.56161784545e-05,7.5430046346e-05,2.57282786412e-05,0.000146140501258,3.105170199e-05,3.01362784577e-05,5.26603623195e-06,4.77877806615e-05,1.14272933541e-05,-4.49139525423e-05,2.15951590626e-05,2.94782044332e-05,1.5617660803e-05,-8.56537406196e-06,4.42874237771e-05,6.47166827039e-05,2.85139297881e-06,1.89573840997e-05,4.75995366013e-05,3.8689930419e-05,4.32096863133e-05,1.59516562235e-05,9.82029421679e-06,2.52146438162e-05,4.32118322631e-05,6.91492266928e-05,2.89819152118e-05,8.22236376052e-06,9.31304382528e-06,4.1209836519e-05,9.18215802548e-06,1.48881772636e-05,4.64749718248e-05,4.83340970546e-05,3.63295358687e-05,5.19918733748e-05,4.31593708414e-05,5.3610630708e-05,2.31274265566e-05,2.18702258278e-05,3.98050302199e-05,2.89876896287e-05,3.85900457515e-05,1.51322303522e-05,3.32927858694e-05,1.09280953451e-05,1.32100272714e-05,2.55696392284e-05,6.58134538475e-07,6.15279028129e-05,1.40722170005e-05,6.56100901288e-05,4.03190129213e-05,4.52695812842e-05,7.51488677575e-06,4.60182580725e-05,1.60397816879e-05,2.27327407422e-05,4.55926076222e-05,2.5848027309e-05,6.24045738032e-05,2.34383896213e-05,3.2023569043e-05,4.82954700232e-05,6.18974931705e-05,3.62375637797e-05,2.29295072102e-05,6.36467183095e-05,2.73687964921e-05,3.03356659028e-05,2.61206636617e-05,1.82297287945e-05,3.10169856308e-05,3.86853082788e-05,2.77290277293e-05,0.000158738190237,3.63873574772e-05,2.03546921584e-05,1.8568279461e-05,4.72642839909e-05,2.33569368227e-05,6.96886494994e-06,3.31045512313e-05,1.98846411849e-05
HD,1.13674919441e-06,1.51191198379e-05,9.54976836189e-06,4.76992465053e-05,1.36124587013e-05,3.7024649465e-05,3.44225708424e-05,2.7468141004e-06,8.67631310048e-06,3.99193179531e-05,2.12171652948e-05,1.15733847533e-05,5.20476278117e-06,3.07054298085e-05,2.45072579276e-05,4.60972754383e-05,8.62898022062e-06,1.56985110329e-05,7.17945595951e-06,1.52825943037e-05,2.47645077609e-05,6.41524116339e-05,3.56691786646e-05,-1.05224733565e-05,1.71514225006e-05,4.32136868031e-05,1.69328373327e-05,9.19927450937e-06,-1.3251590547e-06,1.51989142468e-05,1.30864217626e-05,7.12499534842e-06,1.87586821603e-05,5.26907577382e-05,1.9997327276e-05,2.48117424465e-05,-8.95934801527e-07,1.9444594857e-05,5.892386416e-06,3.105170199e-05,7.70864739488e-05,1.3887016157e-05,3.54618404106e-06,1.15406451987e-05,1.35150198534e-05,-4.00622745606e-05,5.92969482444e-06,1.81449971107e-05,1.30332715308e-05,1.00476398386e-05,2.56004397269e-05,2.18995810962e-05,2.20122798014e-05,-1.03190677922e-06,2.94245316081e-05,-1.09680096872e-05,1.91786096634e-05,6.83487990355e-06,1.84664894183e-05,6.87353139157e-06,2.01664665302e-05,1.90655040849e-05,3.10921492608e-05,-1.8050450479e-07,2.21418121925e-06,2.36203194713e-05,3.26931521636e-06,1.21735254415e-05,-2.65599280845e-06,8.52885210344e-08,1.61166212044e-05,2.78505831047e-05,1.31843969481e-05,1.19587461997e-05,1.3895333444e-05,-2.59710060606e-06,3.65693857191e-05,1.70545239221e-05,2.02626024926e-05,1.31025122426e-05,2.65187980313e-05,4.97213485951e-06,5.99431590032e-06,1.4876616389e-05,1.11536834697e-05,1.91265117403e-05,1.21112225488e-05,5.64969611765e-05,1.35487903699e-05,2.21141000955e-05,1.25115703148e-05,1.74059900439e-05,5.68701203333e-06,1.97519032757e-05,2.39079067997e-05,1.1652061863e-05,4.02879988242e-05,2.45421208039e-05,6.45178942776e-06,7.81668264039e-05,3.07919839173e-05,1.01169558474e-05,3.80578985099e-06,3.44098246931e-05,7.58150974838e-06,2.79948477714e-05,2.79017460306e-05,8.03629818979e-06,3.68802189358e-05,2.3479142959e-05,1.4239035888e-05,6.61901935316e-05,2.52580342873e-05,5.4057931275e-06,8.78992402435e-06,3.70637909574e-06,7.97387943213e-06,1.18950234983e-05,2.17137387965e-05,7.12758654123e-06
