,agg,portfolioreturn,portfoliostandarddeviation,shy,spy,returnoverrisk
374,0.33,0.0468954783492,0.000890400355589,0.12,0.55,52.6678567173
375,0.64,0.037930359194,0.00124407924851,0.04,0.32,30.4887001687
376,0.89,0.0226164999038,0.00151566417927,0.1,0.01,14.9218410075
377,0.48,0.0218660216288,0.00187790065181,0.4,0.12,11.6438649764
378,0.29,0.0344394417078,0.00158274511835,0.34,0.37,21.7593100168
379,0.27,0.0230176066179,0.0024418175411,0.53,0.2,9.42642364979
380,0.24,0.0367231410505,0.00157517498438,0.34,0.42,23.3136898532
381,0.39,0.0285735888302,0.00168843903335,0.36,0.25,16.9230799963
382,0.18,0.0199867673769,0.00297816860564,0.64,0.18,6.71109330046
383,0.39,0.0175367281955,0.00243909840631,0.53,0.08,7.18984037305
384,0.13,0.0547318215275,0.000780209122649,0.14,0.73,70.1501942732
385,0.26,0.0150343942364,0.00306080826106,0.66,0.08,4.91190331248
386,0.29,0.0532670274964,0.000814742807818,0.05,0.66,65.3789477923
387,0.35,0.0122221896119,0.00295465831692,0.64,0.01,4.13658308371
388,0.51,0.0321818897541,0.00125188366153,0.22,0.27,25.7067735149
389,0.16,0.0312878806525,0.00221615606483,0.48,0.36,14.1180854314
390,0.18,0.044657397031,0.00122667437733,0.26,0.56,36.4052578714
391,0.56,0.0266520549306,0.00143099719848,0.27,0.17,18.6248127941
392,0.61,0.0230699013957,0.00152555826252,0.29,0.1,15.1222683279
393,0.17,0.0483602723803,0.00102850072497,0.21,0.62,47.0201636286
394,0.11,0.0575929825531,0.000694135638344,0.11,0.78,82.9707903926
395,0.08,0.0329941183123,0.00237153463836,0.51,0.41,13.9125601535
396,0.06,0.0501382754533,0.00121176271134,0.26,0.68,41.3763148379
397,0.45,0.0284300580037,0.00154787518871,0.32,0.23,18.3671514416
398,0.07,0.0412415833347,0.00180297937809,0.39,0.54,22.874129253
399,0.64,0.0288411798478,0.00128007575284,0.18,0.18,22.5308383382
400,0.55,0.0251611135107,0.00152288151246,0.3,0.15,16.5220427885
401,0.25,0.0550939869706,0.000770551313838,0.05,0.7,71.4994394029
402,0.47,0.0398518930936,0.00104032155499,0.13,0.4,38.3072838419
403,0.21,0.0575701735409,0.000732357304386,0.04,0.75,78.6094071788
404,0.68,0.0289619016622,0.00128324564481,0.15,0.17,22.5692577094
405,0.04,0.0387164403634,0.00209191971532,0.45,0.51,18.507612926
406,0.7,0.019608469675,0.00155756040361,0.28,0.02,12.5892194162
407,0.89,0.0258626353846,0.00155082613048,0.05,0.06,16.676682754
408,0.12,0.0253241149727,0.00279697826874,0.6,0.28,9.05409786545
409,0.15,0.0103201263478,0.00381098144347,0.81,0.04,2.70799700836
410,0.16,0.0241463825948,0.00274101167668,0.59,0.25,8.80929577944
411,0.05,0.0272228398601,0.00291035092606,0.62,0.33,9.35379978285
412,0.4,0.0203261238078,0.0022121477275,0.48,0.12,9.1884115853
413,0.2,0.0366024192361,0.00170500097781,0.37,0.43,21.467682255
414,0.43,0.046872669337,0.000976888775553,0.05,0.52,47.9815824586
415,0.01,0.011520667738,0.00424494384063,0.89,0.1,2.71397412322
416,0.24,0.0211416907427,0.00268112653897,0.58,0.18,7.88537595498
417,0.15,0.0181108515017,0.00322641187461,0.69,0.16,5.61331045309
418,0.28,0.0232100938455,0.00239436428206,0.52,0.2,9.69363518301
419,0.62,0.0271577512002,0.0013400030026,0.22,0.16,20.2669330945
420,0.56,0.0214582381614,0.00170738887541,0.35,0.09,12.5678680882
421,0.04,0.0562455719597,0.000879975072292,0.18,0.78,63.9172332611
422,0.46,0.0260256368467,0.00166841084257,0.35,0.19,15.5990576078
423,0.83,0.0311999829804,0.00152878402792,0.01,0.16,20.4083653483
424,0.38,0.0199411493525,0.00230149081301,0.5,0.12,8.66444881718
425,0.91,0.0230014743591,0.00155026941372,0.08,0.01,14.8370819649
426,0.04,0.0607901616328,0.00065306165212,0.11,0.85,93.0848740473
427,0.55,0.0251611135107,0.00152288151246,0.3,0.15,16.5220427885
428,0.02,0.00651933819634,0.00458626489244,0.96,0.02,1.4214918565
429,0.1,0.0262375947098,0.00280128210153,0.6,0.3,9.36628078103
430,0.23,0.0358814267267,0.00166201354299,0.36,0.41,21.5891301717
431,0.35,0.0440343173237,0.000959621221426,0.15,0.5,45.8871858401
432,0.41,0.0341523800547,0.00131116598564,0.26,0.33,26.0473352945
433,0.57,0.0417767653699,0.00116841298747,0.03,0.4,35.7551360846
434,0.33,0.0202771674067,0.00243913189348,0.53,0.14,8.31327221823
435,0.09,0.0468203745593,0.00134433017176,0.29,0.62,34.8280322371
436,0.16,0.0546600561142,0.000749577423352,0.12,0.72,72.9211611921
437,0.31,0.0198921929515,0.00253323653157,0.55,0.14,7.85248148111
438,0.32,0.0272261782368,0.00198127355512,0.43,0.25,13.7417562388
439,0.43,0.0319404461254,0.00139122686904,0.28,0.29,22.9584741614
440,0.33,0.013135669349,0.00295652188546,0.64,0.03,4.44294676578
441,0.13,0.0540825944314,0.000809027624023,0.15,0.72,66.8488847914
442,0.21,0.0257580458291,0.00244714661724,0.53,0.26,10.5257468627
443,0.04,0.0140458107093,0.00394031960691,0.83,0.13,3.56463741792
444,0.42,0.0181141898784,0.00230384436728,0.5,0.08,7.86259268883
445,0.4,0.0482428889426,0.000941343313751,0.05,0.55,51.24898455
446,0.21,0.0400410419446,0.00144161571475,0.31,0.48,27.7751147792
447,0.07,0.0152724994884,0.00373508672631,0.79,0.14,4.08892767624
448,0.26,0.0358096613134,0.00157786558998,0.34,0.4,22.6950011083
449,0.01,0.0615111541422,0.000666626598431,0.12,0.87,92.2722769943
450,0.41,0.0283093361893,0.00165266096246,0.35,0.24,17.1295485476
451,0.16,0.0416755141911,0.00148001521292,0.32,0.52,28.1588417655
452,0.65,0.0179968064407,0.00171539501284,0.34,0.01,10.4913482353
453,0.05,0.00839525407154,0.00433031772896,0.91,0.04,1.93871549319
454,0.07,0.0126755911037,0.00393118004966,0.83,0.1,3.22437307465
455,0.24,0.0497076829737,0.00085141433345,0.14,0.62,58.3824831469
456,0.03,0.0424193157127,0.00185591315462,0.4,0.57,22.8563042442
457,0.29,0.0383348042848,0.00133581051098,0.28,0.43,28.697786078
458,0.85,0.0276895948587,0.00149956799034,0.05,0.1,18.4650479586
459,0.11,0.0316238987067,0.00236603145721,0.51,0.38,13.3657980795
460,0.19,0.054588290701,0.000736974929559,0.1,0.71,74.0707566994
461,0.61,0.0198237659149,0.00169438943698,0.34,0.05,11.6996514982
462,0.06,0.0358552793378,0.00223156301236,0.48,0.46,16.0673389634
463,0.09,0.0331866055399,0.0023217106921,0.5,0.41,14.2940314023
464,0.35,0.0135206438042,0.00286004361001,0.62,0.03,4.72742574865
465,0.48,0.0166722048595,0.00222119518814,0.48,0.04,7.50596118188
466,0.41,0.0302570174778,0.00153283957997,0.32,0.27,19.7391937638
467,0.26,0.0539880200059,0.000778834049842,0.06,0.68,69.3190288956
468,0.35,0.045332771516,0.000923712058945,0.13,0.52,49.0767345484
469,0.37,0.0379270208173,0.00118922501293,0.23,0.4,31.8922158591
470,0.65,0.0348767109409,0.00122675118632,0.08,0.27,28.4301424198
471,0.57,0.0171061357159,0.00194552841146,0.41,0.02,8.7925396592
472,0.31,0.0374213245477,0.00134226062903,0.28,0.41,27.879328156
473,0.26,0.0234743464864,0.00244252251007,0.53,0.21,9.61069811627
474,0.47,0.0229719885935,0.00183373932203,0.39,0.14,12.5274014237
475,0.13,0.0547318215275,0.000780209122649,0.14,0.73,70.1501942732
476,0.65,0.035525938037,0.00123129785512,0.07,0.28,28.8524323251
477,0.48,0.0393951532251,0.00105056730915,0.13,0.39,37.4989330832
478,0.63,0.0208579674663,0.00160240383782,0.31,0.06,13.016673434
479,0.29,0.0402824855733,0.00122086614252,0.25,0.46,32.9950058982
480,0.35,0.0200129147658,0.00239259123036,0.52,0.13,8.36453570164
481,0.18,0.0524481221849,0.00081002567521,0.14,0.68,64.7487157383
482,0.3,0.0508626063394,0.000824239639809,0.08,0.62,61.7085176239
483,0.12,0.0493455175306,0.00109255093096,0.23,0.65,45.1654162129
484,0.57,0.0346352673122,0.00115520873008,0.14,0.29,29.98182615
485,0.04,0.0471563926134,0.00148117535672,0.32,0.64,31.8371436572
486,0.54,0.0392516223985,0.00109384847697,0.09,0.37,35.8839667694
487,0.15,0.0161631702132,0.00337219875869,0.72,0.13,4.79306570278
488,0.72,0.0336272131496,0.00133427006725,0.05,0.23,25.2027036916
489,0.09,0.0351342868284,0.00217842270214,0.47,0.44,16.1283146718
490,0.71,0.0198009569027,0.00153769073796,0.27,0.02,12.8770736623
491,0.35,0.0459819986122,0.000909293753906,0.12,0.53,50.5689150669
492,0.27,0.015226881464,0.0030114159713,0.65,0.08,5.05638596896
493,0.25,0.0135434528164,0.00320666002266,0.69,0.06,4.22353873523
494,0.01,0.00762530516103,0.00454038043213,0.95,0.04,1.67944190471
495,0.3,0.036579610224,0.00141863206299,0.3,0.4,25.7851286308
496,0.14,0.025709089428,0.00269656912478,0.58,0.28,9.53399977466
497,0.08,0.0544186124855,0.00088977422706,0.18,0.74,61.1600233301
498,0.6,0.0280712309373,0.00132319512265,0.22,0.18,21.2147327758
499,0.08,0.0537693853894,0.0009270150647,0.19,0.73,58.0027093808
500,0.79,0.0252362173006,0.00139504545843,0.13,0.08,18.0898888622
501,0.13,0.0294119647773,0.00245833311125,0.53,0.34,11.9641901428
502,0.09,0.0234481990975,0.00304616512847,0.65,0.26,7.69761260752
503,0.71,0.0269424549604,0.00132579787655,0.16,0.13,20.3216911392
504,0.15,0.0168123973094,0.00332357294058,0.71,0.14,5.05853116811
505,0.16,0.0468693309603,0.00114134727133,0.24,0.6,41.0649169957
506,0.09,0.0150082468475,0.00368042410039,0.78,0.13,4.07785799629
507,0.87,0.0274253422178,0.00153676088428,0.04,0.09,17.8462000812
508,0.04,0.0620886158251,0.000609436463562,0.09,0.87,101.878734761
509,0.2,0.0333562837554,0.00193296241453,0.42,0.38,17.2565609681
510,0.09,0.00786674878973,0.00421965482302,0.89,0.02,1.86431097322
511,0.35,0.016766779285,0.00262499985932,0.57,0.08,6.38734483185
512,0.4,0.0261691676732,0.00181700058262,0.39,0.21,14.4023991646
513,0.25,0.0258787676434,0.00230246996549,0.5,0.25,11.2395679559
514,0.28,0.0459330422111,0.000954270281706,0.17,0.55,48.1342058866
515,0.05,0.0122906166485,0.00403543110114,0.85,0.1,3.04567624635
516,0.58,0.0231416668089,0.0015735848509,0.31,0.11,14.7063355342
517,0.6,0.0202805057834,0.00168936331544,0.34,0.06,12.0048219338
518,0.24,0.0425661849159,0.00120296684041,0.25,0.51,35.384337694
519,0.15,0.0486245250212,0.00106016418579,0.22,0.63,45.8650892693
520,0.14,0.0373951771589,0.00184316005105,0.4,0.46,20.2886217817
521,0.14,0.0438874481204,0.00139075695199,0.3,0.56,31.5565189572
522,0.34,0.0237157901151,0.00216319773854,0.47,0.19,10.9633020101
523,0.62,0.0239116157194,0.00147130555883,0.27,0.11,16.2519713026
524,0.33,0.0391047531953,0.00120221258081,0.24,0.43,32.527319893
525,0.61,0.0211222201072,0.00162441783312,0.32,0.07,13.0029476878
526,0.25,0.0531463056821,0.000772912921307,0.08,0.67,68.7610521406
527,0.3,0.0333334747432,0.00162722392431,0.35,0.35,20.4848725767
528,0.68,0.024417311989,0.00139230969668,0.22,0.1,17.537270657
529,0.41,0.0361000613432,0.00121260314399,0.23,0.36,29.770713957
530,0.07,0.034100085277,0.00232549665412,0.5,0.43,14.663570991
531,0.14,0.0490812648897,0.00105749116547,0.22,0.64,46.4129313723
532,0.81,0.0308150085252,0.00147267440525,0.03,0.16,20.9245223623
533,0.58,0.0335293003475,0.00117703582449,0.15,0.27,28.4862190682
534,0.19,0.0578344261818,0.000706719308154,0.05,0.76,81.835073012
535,0.03,0.0404716344242,0.00199840476235,0.43,0.54,20.2519705651
536,0.45,0.0459591896,0.00100078265101,0.05,0.5,45.9232477238
537,0.6,0.0280712309373,0.00132319512265,0.22,0.18,21.2147327758
538,0.46,0.0214810471736,0.00195739319139,0.42,0.12,10.9743138313
539,0.7,0.035839147079,0.00133219797241,0.03,0.27,26.9022681472
540,0.61,0.0282637181649,0.00130902974574,0.21,0.18,21.5913490559
541,0.28,0.0446345880188,0.00101178596004,0.19,0.53,44.1146544641
542,0.33,0.0248217570798,0.00211732175383,0.46,0.21,11.7231861595
543,0.72,0.0336272131496,0.00133427006725,0.05,0.23,25.2027036916
544,0.85,0.0224957780894,0.00146598869541,0.13,0.02,15.345123847
545,0.39,0.0344166326956,0.00133663345669,0.27,0.34,25.748743998
546,0.54,0.0353562598216,0.00113620392651,0.15,0.31,31.1178820956
547,0.21,0.0491302212908,0.000911420060225,0.17,0.62,53.9051348932
548,0.04,0.0491040739019,0.00134478801265,0.29,0.67,36.5143602115
549,0.22,0.0421812104607,0.00127645830995,0.27,0.51,33.0455057811
550,0.35,0.0531234966699,0.000927936073034,0.01,0.64,57.2490909812
551,0.26,0.0195789839095,0.00272634600894,0.59,0.15,7.18140098333
552,0.63,0.0286486926202,0.00128741336618,0.19,0.18,22.2529091065
553,0.07,0.058770714931,0.000694026133831,0.12,0.81,84.6808384673
554,0.21,0.0341979980791,0.00184116070709,0.4,0.39,18.5741515922
555,0.23,0.0365306538229,0.00161784410352,0.35,0.42,22.5798355623
556,0.02,0.0246976968888,0.00321126659199,0.68,0.3,7.69095189742
557,0.37,0.0411731562981,0.00104378669469,0.18,0.45,39.4459485904
558,0.14,0.0458351294089,0.00126147048396,0.27,0.59,36.3346824136
559,0.13,0.0216212396234,0.00303682016022,0.65,0.22,7.11969707876
560,0.08,0.0128680783314,0.00387919275053,0.82,0.1,3.31720519163
561,0.12,0.0532408801076,0.000868210854303,0.17,0.71,61.3225230296
562,0.1,0.0599974037101,0.0006367124294,0.08,0.82,94.2299866308
563,0.08,0.0284495286392,0.0027089799858,0.58,0.34,10.5019338601
564,0.29,0.0493716649195,0.000839655212095,0.11,0.6,58.7999266941
565,0.83,0.021461576538,0.00145826046082,0.16,0.01,14.7172450427
566,0.13,0.0359042357389,0.00198392327761,0.43,0.44,18.0975928576
567,0.43,0.0299927648369,0.00150183923479,0.31,0.26,19.9706893668
568,0.19,0.0558867448933,0.000714764893804,0.08,0.73,78.1889896633
569,0.18,0.0472543054156,0.00106915257729,0.22,0.6,44.1979062853
570,0.35,0.0362435921698,0.00131918206691,0.27,0.38,27.4742911376
571,0.12,0.0337640672228,0.00217387372178,0.47,0.41,15.5317518605
572,0.27,0.0327560130603,0.0017540925026,0.38,0.35,18.6740511186
573,0.25,0.0499001702013,0.000837821256303,0.13,0.62,59.5594463925
574,0.85,0.0231450051856,0.00146435562503,0.12,0.03,15.805590384
575,0.65,0.0192952606331,0.00164736781656,0.32,0.03,11.712782318
576,0.63,0.0234548758509,0.00147834246646,0.27,0.1,15.8656579129
577,0.11,0.0498022573991,0.00109065055412,0.23,0.66,45.6628910251
578,0.21,0.04588408581,0.0010795659564,0.22,0.57,42.5023460011
579,0.17,0.0561509975342,0.00070672189324,0.09,0.74,79.4527494779
580,0.03,0.0365762718473,0.00228582123742,0.49,0.48,16.0013702071
581,0.16,0.0163556574409,0.00332128690478,0.71,0.13,4.92449400182
582,0.05,0.0408566088795,0.0018999684136,0.41,0.54,21.5038358464
583,0.4,0.0144830799424,0.00262383834962,0.57,0.03,5.51980648673
584,0.62,0.0297546595849,0.00126052763867,0.18,0.2,23.6049243761
585,0.11,0.0575929825531,0.000694135638344,0.11,0.78,82.9707903926
586,0.56,0.0344427800845,0.00115648915786,0.15,0.29,29.782190218
587,0.56,0.0337935529884,0.00117028929634,0.16,0.28,28.8762386309
588,0.55,0.03879488253,0.00110552060453,0.09,0.36,35.0919579166
589,0.53,0.0325668642093,0.00121841071345,0.2,0.27,26.7289706581
590,0.12,0.0480470633383,0.00117459922731,0.25,0.63,40.9050697642
591,0.03,0.0112564150971,0.00418919918585,0.88,0.09,2.68700880472
592,0.1,0.0385729095368,0.00189327089137,0.41,0.49,20.3736875228
593,0.04,0.0542978906712,0.000998648111532,0.21,0.75,54.3713947327
594,0.46,0.0429055413468,0.00100203747984,0.09,0.45,42.818299924
595,0.21,0.04588408581,0.0010795659564,0.22,0.57,42.5023460011
596,0.16,0.0189525658255,0.00312722978952,0.67,0.17,6.06049670191
597,0.75,0.0244662683901,0.00137975490311,0.17,0.08,17.7323293688
598,0.31,0.0530027748555,0.000843932053241,0.04,0.65,62.804552395
599,0.78,0.0211483674961,0.00145125999562,0.2,0.02,14.5724181469
600,0.42,0.040837138244,0.00102084174069,0.15,0.43,40.0033978004
601,0.14,0.0185675913703,0.00322868670275,0.69,0.17,5.75081854626
602,0.62,0.0317023408733,0.00121886041143,0.15,0.23,26.0098207932
603,0.21,0.0134227310021,0.00335907409133,0.72,0.07,3.99596157665
604,0.54,0.0249686262831,0.00155223027861,0.31,0.15,16.0856456848
605,0.6,0.0196312786872,0.00172565293045,0.35,0.05,11.3761454235
606,0.09,0.0383804223092,0.00194147074853,0.42,0.49,19.7687358093
607,0.58,0.0387231171167,0.00114573786557,0.07,0.35,33.797536313
608,0.34,0.0321557423652,0.00159310315951,0.34,0.32,20.1843441044
609,0.61,0.0185253117225,0.00176716519533,0.36,0.03,10.4830673281
610,0.15,0.0564152501751,0.000704355297286,0.1,0.75,80.0948759702
611,0.12,0.0298687046459,0.00246005675134,0.53,0.35,12.1414697566
612,0.33,0.0228740757913,0.00225431336908,0.49,0.18,10.1468039471
613,0.93,0.0259833571989,0.00164199460569,0.02,0.05,15.8242646528
614,0.01,0.0433327954498,0.00185947989699,0.4,0.59,23.3037181633
615,0.02,0.0487190994467,0.00143708821374,0.31,0.67,33.9012587959
616,0.21,0.0484809941946,0.000942228344868,0.18,0.61,51.4535509982
617,0.3,0.02034893282,0.00253380307403,0.55,0.15,8.03098434466
618,0.44,0.0412221126992,0.00101002884279,0.13,0.43,40.8128074693
619,0.01,0.0134683490265,0.00409734861733,0.86,0.13,3.28708886754
620,0.44,0.0314837062568,0.00139606717985,0.28,0.28,22.5517129199
621,0.16,0.0299894264602,0.00231086304637,0.5,0.34,12.9775870999
622,0.63,0.0247533300432,0.00142265179725,0.25,0.12,17.3994297769
623,0.1,0.0580497224216,0.000687634027381,0.11,0.79,84.4195023953
624,0.26,0.0208774381018,0.00263139736931,0.57,0.17,7.93397392021
625,0.37,0.0178009808364,0.00248500582438,0.54,0.09,7.16335578041
626,0.45,0.0238854683306,0.00182848087516,0.39,0.16,13.0630123919
627,0.11,0.0303254445144,0.0024618522176,0.53,0.36,12.3181417217
628,0.33,0.0189787132144,0.00253231607455,0.55,0.12,7.49460677721
629,0.06,0.0137815580684,0.00388511946351,0.82,0.12,3.54726751593
630,0.05,0.0213797959947,0.00334930116324,0.71,0.24,6.38336027508
631,0.46,0.0227795013659,0.00187280533632,0.4,0.14,12.1633043884
632,0.03,0.0242409570203,0.00320837446409,0.68,0.29,7.5555261057
633,0.5,0.0456231715458,0.00109504704706,0.02,0.48,41.6632067711
634,0.5,0.0229002231802,0.00176159028995,0.37,0.13,12.9997442145
635,0.7,0.0351899199828,0.00131974094774,0.04,0.26,26.6642631974
636,0.35,0.0135206438042,0.00286004361001,0.62,0.03,4.72742574865
637,0.31,0.0536520019517,0.000853448735356,0.03,0.66,62.8649381375
638,0.07,0.0334508581808,0.00237351770112,0.51,0.42,14.0933679007
639,0.04,0.0426118029403,0.0018070800039,0.39,0.57,23.5804739405
640,0.3,0.0222966141085,0.00239348226896,0.52,0.18,9.31555432752
641,0.36,0.0156608123203,0.00267137613291,0.58,0.06,5.86245123905
642,0.46,0.0403086329622,0.00103014843204,0.13,0.41,39.1289562827
643,0.34,0.0341034236537,0.0014703630932,0.31,0.35,23.1938789891
644,0.43,0.0176574500099,0.00230462742415,0.5,0.07,7.66173734846
645,0.18,0.0251805841462,0.00259387026563,0.56,0.26,9.70772689747
646,0.72,0.0232395796111,0.00140935105447,0.21,0.07,16.4895605941
647,0.32,0.0428076285446,0.00103626338902,0.19,0.49,41.3096023638
648,0.08,0.0355910266969,0.00218010186642,0.47,0.45,16.3253961868
649,0.1,0.0113053714982,0.00392243175201,0.83,0.07,2.88223536136
650,0.26,0.0448988406597,0.00103227600515,0.2,0.54,43.4949959467
651,0.48,0.0380966990328,0.00107706361699,0.15,0.37,35.3708902909
652,0.38,0.0244857390256,0.00198723327036,0.43,0.19,12.3215222847
653,0.39,0.0129921385224,0.00276380123765,0.6,0.01,4.70082231146
654,0.17,0.026935778207,0.00249983631185,0.54,0.29,10.7750167798
655,0.62,0.0245608428156,0.00144259008365,0.26,0.12,17.0255175701
656,0.1,0.0496097701715,0.0011301066666,0.24,0.66,43.8983076886
657,0.09,0.0630510519632,0.000610543914704,0.04,0.87,103.270297917
658,0.04,0.0529994364789,0.00108191716134,0.23,0.73,48.9865937734
659,0.14,0.050379719082,0.000981603647608,0.2,0.66,51.3238914758
660,0.39,0.0259766804456,0.00185791233101,0.4,0.21,13.9816502706
661,0.59,0.0402140585367,0.00118151146444,0.04,0.37,34.0361136959
662,0.02,0.0493683265428,0.00139135961783,0.3,0.68,35.4820751659
663,0.62,0.0174193447579,0.00180894588647,0.37,0.01,9.62955547104
664,0.2,0.0125810166783,0.00345815288747,0.74,0.06,3.63807416493
665,0.07,0.0418908104309,0.00175617995548,0.38,0.55,23.8533700946
666,0.79,0.0317284882622,0.00144702933445,0.03,0.18,21.9266379105
667,0.69,0.0226621179282,0.00144583054425,0.24,0.07,15.674117564
668,0.16,0.0449216496719,0.00126438117882,0.27,0.57,35.5285656133
669,0.02,0.0565098246006,0.000915477247126,0.19,0.79,61.7271753918
670,0.88,0.0282670565416,0.00157731213705,0.02,0.1,17.9210289946
671,0.44,0.048363610757,0.00102132322932,0.02,0.54,47.3538732583
672,0.06,0.00923696839533,0.00422883706685,0.89,0.05,2.18428098536
673,0.69,0.0278559346975,0.00130434286453,0.16,0.15,21.3562978377
674,0.61,0.0354052162227,0.00117650247673,0.1,0.29,30.0936180951
675,0.27,0.0444421007911,0.00103751389022,0.2,0.53,42.8351863141
676,0.78,0.02893909265,0.00138699016419,0.08,0.14,20.8646704189
677,0.2,0.0515346424478,0.000823179710131,0.14,0.66,62.6043642883
678,0.2,0.0404977818131,0.00144025470525,0.31,0.49,28.1184860327
679,0.43,0.0358358087023,0.00119517180812,0.22,0.35,29.9838135898
680,0.43,0.0403803983754,0.001029988796,0.15,0.42,39.2046967231
681,0.28,0.053723767365,0.000803587165556,0.05,0.67,66.8549345581
682,0.4,0.0157815341347,0.00253133018933,0.55,0.05,6.23448264521
683,0.59,0.0330725604789,0.00118740296168,0.15,0.26,27.8528532826
684,0.05,0.0116413895523,0.00408455049056,0.86,0.09,2.85010298667
685,0.41,0.0373985155355,0.00115290584679,0.21,0.38,32.4384819799
686,0.55,0.0297057031838,0.00130852600436,0.23,0.22,22.7016529169
687,0.22,0.0382858478837,0.00152927307882,0.33,0.45,25.0353245696
688,0.39,0.0512965371958,0.000975925844851,0.01,0.6,52.5619210378
689,0.03,0.0664407182706,0.000560734399329,0.03,0.94,118.488750378
690,0.06,0.0144307851646,0.00383606993827,0.81,0.13,3.76186706625
691,0.83,0.0286030745958,0.00147400234678,0.05,0.12,19.4050400654
692,0.66,0.0279277001107,0.00129988318259,0.18,0.16,21.4847768513
693,0.27,0.0243160608102,0.00234812971988,0.51,0.22,10.3555014888
694,0.67,0.0190310079921,0.00162708133068,0.31,0.02,11.6964085527
695,0.33,0.0300155738491,0.0017614454515,0.38,0.29,17.0403084714
696,0.42,0.036941775667,0.00115973883221,0.21,0.37,31.8535299853
697,0.56,0.024055146546,0.00156271394865,0.31,0.13,15.3931860446
698,0.17,0.0347265033609,0.00193417142261,0.42,0.41,17.9542014503
699,0.35,0.0239082773428,0.00211840004538,0.46,0.19,11.286006812
700,0.31,0.0361228703554,0.00142143164672,0.3,0.39,25.4130196403
701,0.2,0.0314086024669,0.00207195991767,0.45,0.35,15.1588851691
702,0.47,0.0340088492282,0.00122268044722,0.22,0.31,27.8149939386
703,0.32,0.0518968078909,0.000848601142449,0.05,0.63,61.1557129667
704,0.02,0.0344361033312,0.0024812158058,0.53,0.45,13.878721573
705,0.18,0.0556942576657,0.00071541764811,0.09,0.73,77.8485934933
706,0.01,0.0589142457576,0.000799073746644,0.16,0.83,73.7281709041
707,0.78,0.0282898655538,0.00138270107081,0.09,0.13,20.4598565452
708,0.55,0.0186688425491,0.00189861172234,0.4,0.05,9.83289122753
709,0.19,0.0558867448933,0.000714764893804,0.08,0.73,78.1889896633
710,0.17,0.0165481446685,0.00327052258992,0.7,0.13,5.05978607808
711,0.28,0.0400899983456,0.00125482493817,0.26,0.46,31.9486783584
712,0.11,0.0322731258029,0.00231822879318,0.5,0.39,13.9214584418
713,0.07,0.0360477665655,0.00218186214375,0.47,0.46,16.5215601127
714,0.62,0.0193670260463,0.00169950648845,0.34,0.04,11.3956764378
715,0.17,0.0107051008031,0.0037083357464,0.79,0.04,2.88676687743
716,0.54,0.0405500765909,0.00109745593301,0.07,0.39,36.9491615756
717,0.61,0.0217714472033,0.00159059981963,0.31,0.08,13.6875705219
718,0.3,0.0196997057238,0.00258078910373,0.56,0.14,7.63321020512
719,0.02,0.0311899678504,0.00272371166505,0.58,0.4,11.4512737345
720,0.13,0.0352550086428,0.00203089628307,0.44,0.43,17.3593348595
721,0.1,0.0418190450176,0.0016607632802,0.36,0.54,25.1806175607
722,0.57,0.0320383589275,0.00121287373507,0.18,0.25,26.4152466997
723,0.56,0.0234059194498,0.00159779996668,0.32,0.12,14.6488421192
724,0.09,0.0624018248671,0.000609144706823,0.05,0.86,102.441709118
725,0.11,0.049153030303,0.00113159070707,0.24,0.65,43.437110252
726,0.68,0.0270142203737,0.00131993825385,0.18,0.14,20.4662758238
727,0.14,0.0601181255244,0.000656323001822,0.05,0.81,91.5983827437
728,0.02,0.0649497768506,0.000555718924307,0.06,0.92,116.875229563
729,0.17,0.047061818188,0.00110444822324,0.23,0.6,42.6111584027
730,0.29,0.035088668804,0.00154034325369,0.33,0.38,22.7797724435
731,0.37,0.0463669730674,0.00090879087915,0.1,0.53,51.0205088224
732,0.04,0.0146950378055,0.00389122197336,0.82,0.14,3.77645837377
733,0.16,0.0514139206334,0.000885646886132,0.17,0.67,58.0523924812
734,0.6,0.0202805057834,0.00168936331544,0.34,0.06,12.0048219338
735,0.03,0.0482623595781,0.00143620061658,0.31,0.66,33.604190822
736,0.09,0.029291242963,0.00261015553115,0.56,0.35,11.2220297271
737,0.34,0.0464387384807,0.000899796737205,0.12,0.54,51.6102543614
738,0.55,0.0413917909146,0.00112223542172,0.05,0.4,36.8833402631
739,0.66,0.0188385207645,0.00165332741722,0.32,0.02,11.3943073636
740,0.75,0.0225185871016,0.00142115920168,0.2,0.05,15.8452248524
741,0.6,0.0202805057834,0.00168936331544,0.34,0.06,12.0048219338
742,0.29,0.0143134017269,0.00300872555693,0.65,0.06,4.75729721973
743,0.76,0.0220618472331,0.00143113751555,0.2,0.04,15.4156026192
744,0.31,0.0458612767978,0.000927092753905,0.15,0.54,49.467840844
745,0.49,0.0168646920872,0.00217890800982,0.47,0.04,7.73997434089
746,0.11,0.00825172324499,0.00411563433082,0.87,0.02,2.00496997102
747,0.71,0.0223978652873,0.00144045928086,0.23,0.06,15.5491138035
748,0.39,0.0512965371958,0.000975925844851,0.01,0.6,52.5619210378
749,0.06,0.0176769206454,0.00359105631161,0.76,0.18,4.92248494913
750,0.93,0.0259833571989,0.00164199460569,0.02,0.05,15.8242646528
751,0.08,0.0323448912161,0.00241957000551,0.52,0.4,13.3680328085
752,0.64,0.0327365424248,0.00121716212307,0.12,0.24,26.8957945734
