,iwm,mdy,portfolioreturn,portfoliostandarddeviation,spy,returnoverrisk
36,0.81,0.06,0.0514424982663,0.00503224963885,0.13,10.2225648484
37,0.08,0.21,0.0591842382532,0.00663367441473,0.71,8.92178822069
38,0.49,0.34,0.04567445034,0.00587163634277,0.17,7.77882819604
39,0.48,0.2,0.051855098635,0.00574401679434,0.32,9.02767183516
40,0.3,0.26,0.0527799009523,0.00618185439033,0.44,8.5378751455
41,0.13,0.2,0.058642266377,0.00650574882241,0.67,9.01391492013
42,0.86,0.08,0.0496176558436,0.00497586964926,0.06,9.97165507561
43,0.13,0.65,0.0393992081807,0.00702198146463,0.22,5.61083910277
44,0.04,0.26,0.0578217969892,0.00678016348582,0.7,8.52808300422
45,0.17,0.65,0.0386235318673,0.00693052456433,0.18,5.5729593783
46,0.37,0.57,0.0381661384242,0.0063905182398,0.06,5.97230725148
47,0.68,0.05,0.0543910698002,0.00523336731955,0.27,10.3931305561
48,0.2,0.19,0.057712456344,0.00633413138758,0.61,9.11134499945
49,0.32,0.53,0.0408462278778,0.00644669945995,0.15,6.33599070836
50,0.54,0.42,0.0412838668245,0.00586534925417,0.04,7.03860333554
51,0.59,0.1,0.0539982239279,0.00543751205051,0.31,9.93068584056
52,0.33,0.51,0.0415075558304,0.00640064820475,0.16,6.48489879504
53,0.11,0.87,0.0303793289969,0.00736493776497,0.02,4.12485888766
54,0.01,0.52,0.0472853428219,0.00714286960901,0.47,6.61993644155
55,0.69,0.21,0.0473551744743,0.00536387616916,0.1,8.82853611472
56,0.11,0.88,0.0299517054815,0.00737904227581,0.01,4.05902342905
57,0.54,0.11,0.0545401958042,0.00554064635872,0.35,9.84365221548
58,0.63,0.11,0.0527949240991,0.00537379327581,0.26,9.82451713146
59,0.29,0.69,0.0345860088653,0.00671701070695,0.02,5.14901797454
60,0.16,0.35,0.0516461564098,0.00659321999111,0.49,7.83322207957
61,0.37,0.33,0.0484291027956,0.00610634044029,0.3,7.93095361602
62,0.2,0.27,0.0542914682203,0.00641553909742,0.53,8.46249510694
63,0.29,0.59,0.03886224402,0.00658677431569,0.12,5.90004183496
64,0.16,0.67,0.0379622039147,0.00697925713306,0.17,5.43929005494
65,0.32,0.49,0.0425567219397,0.00639780696855,0.19,6.65176710535
66,0.35,0.08,0.0595075288391,0.00589866273254,0.57,10.0883084077
67,0.58,0.34,0.0439291786349,0.00569830732825,0.08,7.70916275736
68,0.24,0.05,0.0629235092473,0.00611293590092,0.71,10.2935005809
69,0.31,0.13,0.0581450875751,0.00603094206051,0.56,9.64112853211
70,0.74,0.25,0.0446750850207,0.00532041585219,0.01,8.39691600467
71,0.6,0.16,0.0512385637568,0.00547494025957,0.24,9.35874389994
72,0.74,0.21,0.0463855790826,0.00528003504858,0.05,8.7850892382
73,0.74,0.05,0.0532275553302,0.00513334009417,0.21,10.3689906287
74,0.26,0.43,0.0462859775026,0.00645768331295,0.31,7.16758243778
75,0.29,0.08,0.0606710433092,0.00602860601852,0.63,10.0638593935
76,0.07,0.32,0.0546742986613,0.00677156407239,0.61,8.07410194704
77,0.72,0.11,0.051049652394,0.00521837825952,0.17,9.78266615704
78,0.1,0.6,0.0421190829931,0.00702782278735,0.3,5.99319081706
79,0.48,0.12,0.0552760867588,0.00566698337906,0.4,9.75405838722
80,0.23,0.65,0.0374600173972,0.00679579859095,0.12,5.51223184382
81,0.85,0.05,0.0510944454684,0.00496508007081,0.1,10.2907596131
82,0.41,0.58,0.0369628385954,0.00632014001057,0.01,5.84842084726
83,0.31,0.63,0.0367639118014,0.00659494106248,0.06,5.57456260081
84,0.41,0.08,0.0583440143691,0.00577252961496,0.51,10.107183204
85,0.04,0.83,0.0334472566072,0.00747138004992,0.13,4.47671733786
86,0.4,0.07,0.0589655569629,0.00578434233139,0.53,10.1939950274
87,0.11,0.54,0.0444909050076,0.00693015844974,0.35,6.41989722605
88,0.45,0.15,0.0545749734474,0.00575547675318,0.4,9.48226807053
89,0.11,0.56,0.0436356579766,0.00695471090219,0.33,6.27425907278
90,0.07,0.74,0.0367141110115,0.0072792110672,0.19,5.04369370149
91,0.04,0.22,0.0595322910511,0.00673944399111,0.74,8.83341283489
92,0.48,0.32,0.0467236164493,0.00586947556349,0.2,7.96044143023
93,0.41,0.27,0.0502191675751,0.00595807452414,0.32,8.42875787666
94,0.03,0.11,0.0644300687997,0.00665751603534,0.86,9.6777940087
95,0.56,0.29,0.046455134369,0.00568148284432,0.15,8.17658622615
96,0.27,0.29,0.0520787876409,0.00627946021038,0.44,8.29351343844
97,0.02,0.28,0.057354388115,0.00684919767428,0.7,8.37388418943
98,0.68,0.31,0.0432728583979,0.00548508270182,0.01,7.88918978077
99,0.49,0.09,0.0563650382268,0.00561969799643,0.42,10.0299052125
100,0.45,0.46,0.0413186444677,0.00609012154554,0.09,6.78453527713
101,0.47,0.09,0.0567528763835,0.00565944907196,0.44,10.0279860569
102,0.47,0.29,0.0482004060741,0.00585701184916,0.24,8.2295216939
103,0.73,0.19,0.0474347451919,0.0052768347493,0.08,8.9892421206
104,0.55,0.17,0.051780535633,0.00557812928572,0.28,9.28277796744
105,0.23,0.23,0.0554202050471,0.00630627070203,0.54,8.78811070215
106,0.34,0.08,0.0597014479175,0.00592006203651,0.58,10.0845983622
107,0.5,0.42,0.0420595431379,0.00594306645074,0.08,7.0770777151
108,0.07,0.64,0.0409903461662,0.00714870552568,0.29,5.73395365342
109,0.55,0.04,0.0573396413342,0.00545966206884,0.41,10.5024158292
110,0.19,0.11,0.0613273635462,0.00628042350026,0.7,9.76484524389
111,0.52,0.33,0.0455203166205,0.00580170830734,0.15,7.84601951858
112,0.48,0.12,0.0552760867588,0.00566698337906,0.4,9.75405838722
113,0.03,0.94,0.0289373170154,0.00764919574943,0.03,3.78305353442
114,0.06,0.17,0.0612825704718,0.0066420715192,0.77,9.22642436093
115,0.65,0.12,0.0519794624269,0.00534735916377,0.23,9.72058558907
116,0.04,0.34,0.0544008088654,0.00686491288059,0.62,7.92447184861
117,0.06,0.35,0.0535853471933,0.00682794308648,0.59,7.84794871816
118,0.14,0.27,0.0554549826903,0.00655372795603,0.59,8.46159362464
119,0.24,0.16,0.0582196505771,0.00621433372543,0.6,9.36860702199
120,0.04,0.09,0.0650913967523,0.00661501717885,0.87,9.83994372084
121,0.19,0.19,0.0579063754224,0.00635697695312,0.62,9.10910576669
122,0.31,0.16,0.0568622170287,0.00605955187909,0.53,9.38389804449
123,0.54,0.41,0.04171149034,0.0058536777503,0.05,7.12568954412
124,0.47,0.08,0.057180499899,0.00565046183037,0.45,10.1196152838
125,0.55,0.3,0.0462214299319,0.00571123081842,0.15,8.09307685181
126,0.28,0.41,0.0467533863769,0.00639041460927,0.31,7.31617418204
127,0.67,0.31,0.0434667774763,0.00550249567352,0.02,7.89946599784
128,0.15,0.82,0.0317417702609,0.00720401874334,0.03,4.40611988833
129,0.18,0.57,0.0418506009127,0.00680610795414,0.25,6.14897694758
130,0.05,0.12,0.0636146071275,0.00661855109225,0.83,9.61156093544
131,0.57,0.09,0.0548136856001,0.00546570723434,0.34,10.0286537954
132,0.9,0.08,0.0488419795303,0.00492034321881,0.02,9.92653913726
133,0.35,0.05,0.0607903993855,0.00587205755463,0.6,10.3524869809
134,0.24,0.66,0.0368384748034,0.00678670174086,0.1,5.42803797928
135,0.08,0.77,0.0352373213867,0.00729616556905,0.15,4.82956712717
136,0.44,0.17,0.0539136454948,0.00579507544468,0.39,9.30335523833
137,0.25,0.24,0.054604743375,0.00627163943341,0.51,8.70661394915
138,0.69,0.07,0.0533419036909,0.00523344163232,0.24,10.192509526
139,0.57,0.07,0.0556689326311,0.00544795713317,0.36,10.2183132632
140,0.34,0.48,0.0425965072985,0.00634285789534,0.18,6.71566476837
141,0.8,0.14,0.0482154292209,0.00511782824133,0.06,9.4210721711
142,0.02,0.03,0.0680449760018,0.0066102177817,0.95,10.2939083475
143,0.25,0.63,0.0379274262715,0.00672561001259,0.12,5.63925446175
144,0.66,0.06,0.0543512844414,0.00527648062782,0.28,10.3006697599
145,0.28,0.33,0.0501743745007,0.00630056918057,0.39,7.96346696032
146,0.42,0.33,0.0474595074039,0.00600201739628,0.25,7.90725922143
147,0.29,0.09,0.0602434197937,0.00603765773533,0.62,9.97794549385
148,0.66,0.27,0.0453711906165,0.00547738330967,0.07,8.28336964046
149,0.58,0.13,0.0529092724599,0.00548360223263,0.29,9.6486342764
150,0.9,0.03,0.0509800971076,0.00487948225037,0.07,10.4478496881
151,0.49,0.48,0.0396877211234,0.00603426859337,0.03,6.57705577889
152,0.4,0.24,0.0516959571998,0.00594760288374,0.36,8.69189793104
153,0.23,0.09,0.0614069342638,0.00617117891556,0.68,9.9506002182
154,0.63,0.16,0.0506568065217,0.00542042969843,0.21,9.34553335068
155,0.04,0.3,0.0561113029273,0.00682199321391,0.66,8.22505991546
156,0.27,0.4,0.0473749289707,0.00640096311523,0.33,7.40121886627
157,0.43,0.3,0.048548458872,0.00594881912352,0.27,8.16102454351
158,0.18,0.1,0.06194890614,0.00629414726803,0.72,9.84230325442
159,0.18,0.59,0.0409953538818,0.00683118178802,0.23,6.00120962287
160,0.63,0.34,0.0429595832432,0.00560644062561,0.03,7.66254137197
161,0.61,0.26,0.0467684095237,0.00555667260737,0.13,8.41662138987
162,0.1,0.5,0.0463953181478,0.00690518258597,0.4,6.71891258054
163,0.46,0.03,0.0595125365547,0.00562687272757,0.51,10.5764852763
164,0.76,0.21,0.0459977409259,0.00524756402016,0.03,8.76554163975
165,0.41,0.06,0.0591992614,0.00575475627791,0.53,10.2870145218
166,0.05,0.26,0.0576278779109,0.00675613363753,0.69,8.52971255494
167,0.22,0.46,0.0457787832696,0.0065821022782,0.32,6.95503979347
168,0.19,0.14,0.0600444929998,0.00630855400101,0.67,9.51794864405
169,0.28,0.01,0.0638583269958,0.00598955605454,0.71,10.6616127163
170,0.39,0.32,0.0484688881544,0.00605334092613,0.29,8.00696487211
171,0.51,0.02,0.0589705646785,0.00551958223364,0.47,10.6838818922
172,0.7,0.09,0.0522927375817,0.00523400238797,0.21,9.99096555665
173,0.56,0.2,0.0503037460082,0.00558859253926,0.24,9.00114754383
174,0.4,0.43,0.0435711104058,0.00615705497761,0.17,7.07661545403
175,0.75,0.06,0.0526060127364,0.00512565239942,0.19,10.2632813615
176,0.05,0.22,0.0593383719728,0.00671539377756,0.73,8.83617162869
177,0.4,0.02,0.0611036745402,0.00574097032062,0.58,10.6434402423
178,0.62,0.31,0.044436372868,0.00559164413962,0.07,7.94692433181
179,0.27,0.1,0.0602036344349,0.00609091685402,0.63,9.88416619006
180,0.44,0.25,0.050492657371,0.00587550445578,0.31,8.59375697031
181,0.25,0.04,0.0631572136844,0.0060818131825,0.71,10.3846027146
182,0.26,0.36,0.0492793421109,0.00637792202552,0.38,7.72655136167
183,0.44,0.34,0.0466440457317,0.00597208618074,0.22,7.81034370906
184,0.74,0.17,0.0480960731445,0.00524110468503,0.09,9.17670530067
185,0.17,0.82,0.0313539321043,0.00715890141319,0.01,4.37971279315
186,0.42,0.24,0.0513081190431,0.00590616305081,0.34,8.68721682787
187,0.19,0.03,0.06474835167,0.00620887545596,0.78,10.4283540762
188,0.28,0.65,0.0364904220055,0.006685894844,0.07,5.45782170629
189,0.45,0.22,0.0515816088391,0.00582440506383,0.33,8.85611633699
190,0.22,0.63,0.0385091835065,0.00679214807591,0.15,5.66966195027
191,0.31,0.02,0.0628489462453,0.00593235112921,0.67,10.5942728062
192,0.12,0.83,0.0318959039805,0.00728614259159,0.05,4.37761182677
193,0.15,0.67,0.038156122993,0.00700205721938,0.18,5.44927323465
194,0.4,0.54,0.0388672517356,0.00629027478193,0.06,6.17894338213
195,0.03,0.09,0.0652853158306,0.00663918160436,0.88,9.83333786016
196,0.68,0.29,0.0441281054289,0.00546359766858,0.03,8.07674871132
197,0.2,0.14,0.0598505739214,0.00628569982914,0.66,9.52170411383
198,0.53,0.12,0.0543064913671,0.00556906516325,0.35,9.75145554508
199,0.18,0.81,0.0315876365414,0.00712257070857,0.01,4.43486457823
200,0.2,0.27,0.0542914682203,0.00641553909742,0.53,8.46249510694
201,0.12,0.27,0.055842820847,0.00660045675998,0.61,8.46044794742
202,0.66,0.31,0.0436606965546,0.00552004932959,0.03,7.9094757941
203,0.18,0.12,0.061093659109,0.00631266657193,0.7,9.67794804507
204,0.33,0.43,0.0449285439542,0.00630496553142,0.24,7.12589842567
205,0.16,0.08,0.0631919913276,0.00632209191333,0.76,9.9954243301
206,0.25,0.41,0.0473351436119,0.00645675083387,0.34,7.33110891683
207,0.11,0.23,0.0577472339872,0.00658280071501,0.66,8.77244147094
208,0.14,0.24,0.0567378532367,0.00652272179143,0.62,8.69849352019
209,0.35,0.54,0.0398368471273,0.00639503899357,0.11,6.2293360787
210,0.36,0.17,0.0554649981215,0.00596166755913,0.47,9.30360466621
211,0.34,0.55,0.0396031426902,0.00642876293315,0.11,6.16030534988
212,0.14,0.68,0.0379224185559,0.00703799370767,0.18,5.38824274801
213,0.73,0.01,0.0551319684704,0.00511675518004,0.26,10.7747911578
214,0.19,0.04,0.0643207281545,0.00621753920581,0.77,10.3450458494
215,0.64,0.08,0.0538838755672,0.00532908755112,0.28,10.1112760956
216,0.02,0.53,0.0466638002281,0.00713086577433,0.45,6.54391790631
217,0.7,0.24,0.0458783848496,0.00537705583034,0.06,8.53225004485
218,0.51,0.3,0.0469971062452,0.00578852613356,0.19,8.11901080877
219,0.35,0.42,0.044968329313,0.00625053730217,0.23,7.19431420678
220,0.46,0.32,0.047111454606,0.00590954993011,0.22,7.9720884269
221,0.16,0.24,0.05635001508,0.00647629397939,0.6,8.7009662099
222,0.2,0.69,0.0363312805704,0.00691519049025,0.11,5.25383655325
223,0.17,0.66,0.0381959083518,0.00694350168616,0.17,5.50095759723
224,0.28,0.52,0.0420495277067,0.00652118063365,0.2,6.44814644294
225,0.53,0.22,0.0500302562123,0.00566601874865,0.25,8.82987833815
226,0.01,0.73,0.038305248997,0.00740744499263,0.26,5.17118237599
227,0.93,0.04,0.0499707163571,0.00484796091702,0.03,10.307574094
228,0.17,0.04,0.0647085663112,0.00626350682556,0.79,10.3310442717
229,0.03,0.55,0.0456146341188,0.0071311725989,0.42,6.39651242292
230,0.26,0.56,0.0407268718015,0.00661460497569,0.18,6.15711322916
231,0.12,0.3,0.0545599503006,0.00663207287048,0.58,8.22668136586
232,0.63,0.06,0.0549330416765,0.00532945574675,0.31,10.3074393122
233,0.78,0.13,0.049030890893,0.00513969564925,0.09,9.539648695
234,0.14,0.35,0.0520339945665,0.00663952744235,0.51,7.83700271116
235,0.42,0.22,0.0521633660741,0.00588572846003,0.36,8.8626864845
236,0.13,0.26,0.0560765252841,0.00656664945127,0.61,8.53959476599
237,0.01,0.97,0.0280422846256,0.00773905491894,0.02,3.62347662852
238,0.25,0.46,0.0451970260346,0.00651506629871,0.29,6.93730868763
239,0.02,0.21,0.0603477527233,0.00677777121811,0.77,8.90377541249
240,0.3,0.66,0.0356749603334,0.00665568968314,0.04,5.36006965946
241,0.47,0.08,0.057180499899,0.00565046183037,0.45,10.1196152838
242,0.05,0.91,0.0298323494051,0.00755986072699,0.04,3.94615066103
243,0.28,0.41,0.0467533863769,0.00639041460927,0.31,7.31617418204
244,0.06,0.33,0.0544405942242,0.00680618511212,0.61,7.99869432398
245,0.02,0.2,0.0607753762387,0.00676784691262,0.78,8.98001639568
246,0.17,0.72,0.035630167259,0.00702258626408,0.11,5.07365319828
247,0.38,0.27,0.0508009248101,0.00602071299621,0.35,8.43769248627
248,0.58,0.34,0.0439291786349,0.00569830732825,0.08,7.70916275736
249,0.03,0.84,0.0332135521701,0.00750863845571,0.13,4.4233788011
250,0.6,0.35,0.0431137169628,0.00567230038795,0.05,7.6007464369
251,0.06,0.61,0.042467135791,0.00713423448112,0.33,5.95258480827
252,0.07,0.83,0.0328654993722,0.00740136513155,0.1,4.44046453432
253,0.17,0.34,0.051879860847,0.00655920184224,0.49,7.90947772225
254,0.19,0.31,0.0527748932367,0.00648080110221,0.5,8.14326692093
255,0.07,0.35,0.0533914281149,0.00680412103221,0.58,7.84692510056
256,0.18,0.7,0.0362914952116,0.0069733934423,0.12,5.20428045712
257,0.22,0.52,0.0432130421767,0.00665413215623,0.26,6.49416650619
258,0.78,0.11,0.049886137924,0.00512164011071,0.11,9.74026617365
259,0.47,0.38,0.0443517944348,0.00595642735918,0.15,7.44603967451
260,0.5,0.16,0.0531777545402,0.0056652495243,0.34,9.38665707698
261,0.12,0.07,0.0643952911565,0.00640643113984,0.81,10.0516636722
262,0.42,0.54,0.0384794135789,0.00624908689989,0.04,6.15760577431
263,0.36,0.46,0.0430639161728,0.00627639310328,0.18,6.86125222945
264,0.32,0.14,0.0575235449813,0.00601867876817,0.54,9.55750376404
265,0.31,0.21,0.0547240994513,0.00610882632233,0.48,8.95820188098
266,0.93,0.02,0.0508259633881,0.00483227148888,0.05,10.518027289
267,0.43,0.05,0.0592390467588,0.00570487557611,0.52,10.3839331758
268,0.45,0.26,0.0498711147772,0.00586559329493,0.29,8.50231379326
269,0.13,0.63,0.0402544552116,0.00699630107572,0.24,5.75367680378
270,0.16,0.52,0.0443765566468,0.00679020598111,0.32,6.53537709611
271,0.51,0.36,0.0444313651524,0.00585460773414,0.13,7.58912760171
272,0.47,0.12,0.0554700058371,0.00568693433248,0.41,9.75393816671
273,0.45,0.52,0.0387529033749,0.00616318959228,0.03,6.28779997672
274,0.08,0.84,0.0322439567784,0.0073920243339,0.08,4.36199278059
275,0.16,0.64,0.0392450744611,0.00694036258124,0.2,5.65461443862
276,0.19,0.68,0.0369528231642,0.00692446193693,0.13,5.33656239297
277,0.07,0.82,0.0332931228877,0.00738757980705,0.11,4.5066346161
278,0.06,0.84,0.0326317949351,0.00743845387948,0.1,4.38690559407
279,0.18,0.54,0.0431334714592,0.00676896234855,0.28,6.37224278081
280,0.61,0.2,0.0493341506165,0.00549560744646,0.19,8.97701502466
281,0.23,0.61,0.0391705114591,0.00674420779432,0.16,5.8080226253
282,0.78,0.12,0.0494585144085,0.00513061959501,0.1,9.63987165539
283,0.2,0.19,0.057712456344,0.00633413138758,0.61,9.11134499945
284,0.36,0.25,0.0520440099977,0.00604210794347,0.39,8.61355184062
285,0.16,0.77,0.03368596876,0.00711264322796,0.07,4.73606895219
286,0.79,0.18,0.0466988542373,0.00517085584403,0.03,9.03116537105
287,0.64,0.02,0.05644961666,0.00527792242783,0.34,10.6954237073
288,0.06,0.88,0.0309213008732,0.00749425888574,0.06,4.1259984936
289,0.44,0.48,0.0406573165151,0.00613445659753,0.08,6.62769649906
290,0.62,0.11,0.0529888431774,0.00539178645744,0.27,9.82769692304
291,0.01,0.88,0.0318908962649,0.00761127826994,0.11,4.189952743
292,0.3,0.32,0.0502141598595,0.0062458029696,0.38,8.03966441207
293,0.3,0.66,0.0356749603334,0.00665568968314,0.04,5.36006965946
294,0.57,0.27,0.0471164623216,0.0056413767262,0.16,8.35194396835
295,0.67,0.25,0.0460325185691,0.00543903322137,0.08,8.46336411188
296,0.23,0.35,0.0502887228614,0.0064338063826,0.42,7.81632518465
297,0.9,0.08,0.0488419795303,0.00492034321881,0.02,9.92653913726
298,0.16,0.04,0.0649024853895,0.00628662223311,0.8,10.3239041544
299,0.45,0.17,0.0537197264164,0.00577475496469,0.38,9.30251183729
300,0.19,0.7,0.0360975761332,0.00695087455372,0.11,5.19324235451
301,0.92,0.02,0.0510198824664,0.00484520173387,0.06,10.5299810552
302,0.07,0.45,0.0491151929602,0.00691696070979,0.48,7.10068988692
303,0.07,0.46,0.0486875694447,0.00692860161485,0.47,7.02704126333
304,0.02,0.47,0.049229541321,0.00705963280919,0.51,6.97338553598
305,0.55,0.1,0.0547739002413,0.00551245794365,0.35,9.93638424115
306,0.11,0.18,0.0598853515646,0.00653299699556,0.71,9.16659713839
307,0.7,0.09,0.0522927375817,0.00523400238797,0.21,9.99096555665
308,0.12,0.31,0.0541323267851,0.00664275184935,0.57,8.14908158738
309,0.33,0.22,0.0539086377792,0.00607558490223,0.45,8.87299554639
310,0.18,0.8,0.0320152600569,0.00710873268824,0.02,4.50365226278
311,0.06,0.38,0.0523024766468,0.00686108138773,0.56,7.62306605783
312,0.78,0.12,0.0494585144085,0.00513061959501,0.1,9.63987165539
313,0.41,0.09,0.0579163908536,0.00578154548751,0.5,10.017458304
314,0.06,0.15,0.0621378175027,0.0066228396213,0.79,9.38235274532
315,0.28,0.56,0.0403390336448,0.00657072125067,0.16,6.13920939664
316,0.29,0.68,0.0350136323808,0.00670371363073,0.03,5.22302030031
317,0.35,0.31,0.0496721879832,0.00612700232979,0.34,8.10709467854
318,0.69,0.12,0.0512037861136,0.00527793622209,0.19,9.70147875211
319,0.52,0.24,0.0493689282597,0.00570580808877,0.24,8.65239901022
320,0.15,0.29,0.054405816581,0.00655152487088,0.56,8.3042982593
321,0.04,0.72,0.0381511152774,0.00732314982115,0.24,5.20965925991
322,0.62,0.2,0.0491402315382,0.00547741242293,0.18,8.971431717
323,0.06,0.4,0.0514472296159,0.00688350406065,0.54,7.47398841674
324,0.12,0.13,0.0618295500636,0.00646150103322,0.75,9.56891436614
325,0.37,0.03,0.0612578082598,0.0058123073916,0.6,10.5393270061
326,0.29,0.66,0.0358688794117,0.00667729926342,0.05,5.37176454082
327,0.52,0.37,0.0438098225586,0.00584639192883,0.11,7.49348026815
328,0.62,0.12,0.052561219662,0.00540094019466,0.26,9.73186478049
329,0.27,0.52,0.042243446785,0.00654311426164,0.21,6.45616828559
330,0.69,0.25,0.0456446804124,0.00540440926535,0.06,8.44582232236
331,0.2,0.51,0.0440285038489,0.00668700356554,0.29,6.58419027557
332,0.32,0.66,0.0352871221767,0.00661274854249,0.02,5.33622622272
333,0.24,0.19,0.0569367800307,0.00624364268457,0.57,9.11916054572
334,0.42,0.36,0.0461766368575,0.00603535145927,0.22,7.65102698145
335,0.04,0.07,0.0659466437832,0.0065969782739,0.89,9.99649249174
336,0.3,0.11,0.0591942536844,0.0060340898736,0.59,9.80997216223
337,0.37,0.31,0.0492843498265,0.00608452559251,0.32,8.09994946643
338,0.87,0.05,0.0507066073117,0.00493671513234,0.08,10.2713253555
339,0.2,0.5,0.0444561273644,0.00667491897614,0.3,6.66017483107
340,0.31,0.32,0.0500202407811,0.00622401825932,0.37,8.03664749959
341,0.12,0.73,0.0361721391352,0.00714997481585,0.15,5.0590582578
342,0.71,0.28,0.0439739717093,0.00540164604689,0.01,8.14084657298
343,0.26,0.59,0.0394440012551,0.00665237372093,0.15,5.92931228908
344,0.06,0.64,0.0411842652445,0.00717223392243,0.3,5.74218098433
345,0.08,0.71,0.0378030624795,0.00721610596799,0.21,5.23870667188
346,0.1,0.26,0.0566582825192,0.00663711981869,0.64,8.53657671806
347,0.71,0.22,0.0465397128022,0.0053398759562,0.07,8.71550447686
348,0.29,0.07,0.0610986668246,0.00601963653863,0.64,10.1498930097
349,0.5,0.44,0.0412042961069,0.00596660915971,0.06,6.90581450938
350,0.17,0.64,0.0390511553828,0.00691760650377,0.19,5.64518310798
351,0.2,0.39,0.0491599860346,0.00654633455512,0.41,7.50954379442
352,0.33,0.13,0.0577572494184,0.00598760642445,0.54,9.64613324993
353,0.44,0.2,0.0526307749484,0.00582462358103,0.36,9.03591008349
354,0.16,0.65,0.0388174509456,0.0069532686282,0.19,5.58261919987
355,0.21,0.29,0.053242302111,0.00641390497474,0.5,8.30107435652
356,0.35,0.37,0.0471064468904,0.00619329320654,0.28,7.60604178092
357,0.61,0.14,0.0518998917094,0.00543767721927,0.25,9.54449659598
358,0.07,0.38,0.0521085575685,0.0068372824612,0.55,7.6212380963
359,0.1,0.59,0.0425467065085,0.00701528515261,0.31,6.06485774747
360,0.17,0.34,0.051879860847,0.00655920184224,0.49,7.90947772225
361,0.49,0.23,0.0503783090102,0.00575442552008,0.28,8.75470693545
362,0.58,0.34,0.0439291786349,0.00569830732825,0.08,7.70916275736
363,0.92,0.06,0.0493093884045,0.00487709274474,0.02,10.1104061344
364,0.17,0.3,0.0535903549089,0.00651594783131,0.53,8.22449109419
365,0.03,0.62,0.0426212695105,0.00721793868117,0.35,5.90490878257
366,0.35,0.25,0.0522379290761,0.00606341289635,0.4,8.61526832644
367,0.12,0.42,0.0494284681149,0.00676473865153,0.46,7.30678163061
368,0.13,0.15,0.0607803839543,0.00645701710083,0.72,9.41307464502
369,0.07,0.49,0.0474046988983,0.0069639046925,0.44,6.80720098731
370,0.73,0.22,0.0461518746455,0.00530647096482,0.05,8.69728204516
371,0.19,0.12,0.0608997400307,0.00628972258183,0.69,9.68242068523
372,0.1,0.42,0.0498163062716,0.00681158076133,0.48,7.31347216118
373,0.44,0.03,0.0599003747114,0.00566727112653,0.53,10.5695269159
374,0.5,0.07,0.0570263661795,0.00558215505998,0.43,10.2158334132
375,0.22,0.63,0.0385091835065,0.00679214807591,0.15,5.66966195027
376,0.68,0.06,0.0539634462848,0.00524189646204,0.26,10.2946417724
