,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.632642853095,0.60429523832,0.647830004936,0.564816289671,0.518964721573,0.532629919602,0.426227239192,0.548028260519,0.573838450627,0.704503712293,0.524967864283,0.602909318357,0.611951105823,0.639678280492,0.641626789112,0.595711326036,0.683522297943,0.622358318178
HSBC,0.632642853095,1.0,0.318406600297,0.42908686481,0.359957089372,0.234735533877,0.265145369613,0.219900263918,0.393787546893,0.324701577221,0.459284525318,0.255251562605,0.561165872584,0.330283503538,0.279729961132,0.547115065086,0.338207567855,0.450799194876,0.38366241279
GOOGL,0.60429523832,0.318406600297,1.0,0.367996988775,0.320795528665,0.287734731044,0.296046309286,0.350818036091,0.279940226946,0.626587031399,0.392528084513,0.276671133005,0.202988391378,0.360942151611,0.383501996944,0.303131279147,0.371739090512,0.600763617605,0.406317212666
INTC,0.647830004936,0.42908686481,0.367996988775,1.0,0.372316350612,0.353167178319,0.31245413237,0.232808890749,0.325224480121,0.36253062464,0.451057274041,0.328998939706,0.434633370403,0.403324047321,0.403661088043,0.374796020408,0.351936609172,0.54042002911,0.544214411361
LPX,0.564816289671,0.359957089372,0.320795528665,0.372316350612,1.0,0.232942471187,0.251103633239,0.27433762288,0.407768579303,0.339162429093,0.479838983232,0.245929950309,0.350160642013,0.288247737677,0.298056399467,0.423667932304,0.337072238138,0.412588825393,0.416337225283
RTN,0.518964721573,0.234735533877,0.287734731044,0.353167178319,0.232942471187,1.0,0.69315868281,0.193897252381,0.243749336217,0.322163486069,0.462327733421,0.293130022884,0.206368052532,0.406989026755,0.442288685436,0.27929043196,0.325515032619,0.355511239302,0.31760582025
LMT,0.532629919602,0.265145369613,0.296046309286,0.31245413237,0.251103633239,0.69315868281,1.0,0.210382835032,0.257162689539,0.278601744834,0.376510653043,0.3186397724,0.217572660628,0.413322779047,0.416659865749,0.307731050306,0.367720559069,0.319214390417,0.28551237582
MASI,0.426227239192,0.219900263918,0.350818036091,0.232808890749,0.27433762288,0.193897252381,0.210382835032,1.0,0.278611031538,0.268902864217,0.326019590761,0.171474036977,0.159365150703,0.228960073294,0.306663794995,0.281690238684,0.331089109702,0.288619929524,0.333443102995
THO,0.548028260519,0.393787546893,0.279940226946,0.325224480121,0.407768579303,0.243749336217,0.257162689539,0.278611031538,1.0,0.311284178348,0.452592148902,0.287454439596,0.31905194619,0.269743308259,0.261256125753,0.441626196665,0.30528682966,0.368241636236,0.369187330781
FB,0.573838450627,0.324701577221,0.626587031399,0.36253062464,0.339162429093,0.322163486069,0.278601744834,0.268902864217,0.311284178348,1.0,0.445800583716,0.241896044958,0.242834712011,0.294954163137,0.338180039655,0.319677734386,0.326856629419,0.496630557032,0.427093065187
AOS,0.704503712293,0.459284525318,0.392528084513,0.451057274041,0.479838983232,0.462327733421,0.376510653043,0.326019590761,0.452592148902,0.445800583716,1.0,0.309199855033,0.380461408763,0.404039855161,0.438876940908,0.498096484428,0.413567067112,0.479521462376,0.46203122074
T,0.524967864283,0.255251562605,0.276671133005,0.328998939706,0.245929950309,0.293130022884,0.3186397724,0.171474036977,0.287454439596,0.241896044958,0.309199855033,1.0,0.338387126212,0.344893288864,0.409744582988,0.246851441209,0.224799551483,0.316614820199,0.25796798195
BP,0.602909318357,0.561165872584,0.202988391378,0.434633370403,0.350160642013,0.206368052532,0.217572660628,0.159365150703,0.31905194619,0.242834712011,0.380461408763,0.338387126212,1.0,0.327614852062,0.32617233782,0.405212923673,0.280594825771,0.344551148772,0.340656288671
MRK,0.611951105823,0.330283503538,0.360942151611,0.403324047321,0.288247737677,0.406989026755,0.413322779047,0.228960073294,0.269743308259,0.294954163137,0.404039855161,0.344893288864,0.327614852062,1.0,0.548232931959,0.336603240821,0.508538900595,0.394450752853,0.328592576304
JNJ,0.639678280492,0.279729961132,0.383501996944,0.403661088043,0.298056399467,0.442288685436,0.416659865749,0.306663794995,0.261256125753,0.338180039655,0.438876940908,0.409744582988,0.32617233782,0.548232931959,1.0,0.294750548772,0.509137385091,0.418231207022,0.350992664136
EVR,0.641626789112,0.547115065086,0.303131279147,0.374796020408,0.423667932304,0.27929043196,0.307731050306,0.281690238684,0.441626196665,0.319677734386,0.498096484428,0.246851441209,0.405212923673,0.336603240821,0.294750548772,1.0,0.370266489601,0.392205261263,0.395534021922
CELG,0.595711326036,0.338207567855,0.371739090512,0.351936609172,0.337072238138,0.325515032619,0.367720559069,0.331089109702,0.30528682966,0.326856629419,0.413567067112,0.224799551483,0.280594825771,0.508538900595,0.509137385091,0.370266489601,1.0,0.394846067913,0.392161835742
MSFT,0.683522297943,0.450799194876,0.600763617605,0.54042002911,0.412588825393,0.355511239302,0.319214390417,0.288619929524,0.368241636236,0.496630557032,0.479521462376,0.316614820199,0.344551148772,0.394450752853,0.418231207022,0.392205261263,0.394846067913,1.0,0.504814713471
LRCX,0.622358318178,0.38366241279,0.406317212666,0.544214411361,0.416337225283,0.31760582025,0.28551237582,0.333443102995,0.369187330781,0.427093065187,0.46203122074,0.25796798195,0.340656288671,0.328592576304,0.350992664136,0.395534021922,0.392161835742,0.504814713471,1.0
