,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,aap,2017-03-01,2017-09-22,-0.583031992235,-0.389630321246,-0.0874547988352,156.679993,95.589996,0.0253861876553,0.0253861876553,-0.00307633877223
1,adsk,2017-03-01,2017-09-22,0.581514758552,0.295249074325,0.261681641348,88.93,111.779999,0.0189065579384,0.0189065579384,0.00196955445233
2,avgo,2017-03-01,2017-09-22,0.250006276098,0.134215203809,0.0225005648488,215.139999,239.240005,0.0156447812082,0.0156447812082,0.000995842121016
3,bud,2017-03-01,2017-09-22,0.11436399462,0.0630194641158,0.0811984361799,109.940002,116.389999,0.0116260850873,0.0116260850873,0.00049075321516
4,chtr,2017-03-01,2017-09-22,0.21325520739,0.11527267452,0.108760155769,325.170013,360.299988,0.0140227993093,0.0140227993093,0.000854954600008
5,cmcsa,2017-03-01,2017-09-22,0.0324237478354,0.0181721014523,0.0343691727055,37.59,38.099998,0.0111150943358,0.0111150943358,0.000187083173951
6,crc,2017-03-01,2017-09-22,-0.631021709617,-0.430330194162,-0.258718900943,18.85,10.18,0.0482275350347,0.0482275350347,-0.00276522149067
7,dltr,2017-03-01,2017-09-22,0.190746024689,0.103547248305,0.135429677529,76.839996,84.620003,0.0134848950848,0.0134848950848,0.000774611895813
8,dspg,2017-03-01,2017-09-22,0.383282035089,0.200956937799,0.417777418247,10.65,12.55,0.0192616086589,0.0192616086589,0.00145383191175
9,fb,2017-03-01,2017-09-22,0.502303437454,0.25822636718,0.703224812435,137.419998,170.539993,0.00975738519864,0.00975738519864,0.00164377438149
10,goog,2017-03-01,2017-09-22,0.237775123047,0.127938198255,0.164064834903,835.23999,928.530029,0.00997422501868,0.00997422501868,0.00088592416728
11,lbrdk,2017-03-01,2017-09-22,0.208179019264,0.11263673231,0.306023158318,85.529999,95.620003,0.0117620506871,0.0117620506871,0.000809989144668
12,low,2017-03-01,2017-09-22,0.0937986636838,0.0519026468239,0.119124302878,81.449997,78.230003,0.014331546414,0.014331546414,0.000452364977769
13,lsxma,2017-03-01,2017-09-22,0.15345190007,0.0839053860206,0.0445010510202,39.639999,42.630001,0.0142145184336,0.0142145184336,0.000659035907628
14,lyb,2017-03-01,2017-09-22,0.111924464229,0.0617054485249,0.0940165499524,93.889999,96.870003,0.0126141040558,0.0126141040558,0.000494944454688
15,mar,2017-03-01,2017-09-22,0.464258393647,0.240142539146,0.246056948633,88.489998,107.879997,0.0119983374033,0.0119983374033,0.0015667119888
16,mgm,2017-03-01,2017-09-22,0.446532276741,0.231647005263,0.522442763787,26.83,32.380001,0.0149313772545,0.0149313772545,0.00155881747401
17,mpc,2017-03-01,2017-09-22,0.190517023577,0.103427463848,0.133361916504,50.990002,54.73,0.0139549007323,0.0139549007323,0.000780548127352
18,pcln,2017-03-01,2017-09-22,0.146174294304,0.0800403679536,0.0789341189243,1733.180054,1862.130005,0.0112308710217,0.0112308710217,0.000598480070604
19,px,2017-03-01,2017-09-22,0.299064818864,0.159127345288,0.203364076828,120.360001,137.600006,0.00905639131283,0.00905639131283,0.0010665825208
20,sbac,2017-03-01,2017-09-22,0.447111575177,0.231925358001,0.715378520283,115.360001,142.619995,0.00928388645023,0.00928388645023,0.00149227613511
21,stz,2017-03-01,2017-09-22,0.52892910759,0.270763809216,0.211571643036,159.610001,201.809998,0.0095508630174,0.0095508630174,0.00170986256725
22,unp,2017-03-01,2017-09-22,0.12466942002,0.0685565486649,0.037400826006,110.110001,115.339996,0.0104407801502,0.0104407801502,0.000514919200951
23,wlk,2017-03-01,2017-09-22,0.535167506952,0.273687545326,0.0428134005562,66.18,80.790001,0.0154116961553,0.0154116961553,0.00179945987252
