curr_date,spy,iwm,mdy
2017-06-30,0.00186454212338,-0.00155874310301,0.00066157650154
2017-07-03,0.00169561065952,0.00837360216255,0.00761921175649
2017-07-05,0.00231204906857,-0.00358909203705,-0.00384330385393
2017-07-06,-0.00914449420682,-0.0173034611852,-0.0122329726937
2017-07-07,0.00648512007995,0.00970250114778,0.00990757664212
2017-07-10,0.00107387936191,-0.00434194589145,-0.00223246864205
2017-07-11,-0.000742653271989,0.00293099789352,0.00170168280628
2017-07-12,0.00751473056365,0.00769835379491,0.00629207857038
2017-07-13,0.00168031542414,0.000848907153176,0.00106304950899
2017-07-14,0.00466409696025,0.00169616928065,0.00309178626764
2017-07-17,-0.000122207169608,0.00232838502303,0.00227283226581
2017-07-18,0.000529491327279,-0.00260450517534,-0.00332382876737
2017-07-19,0.00541401902759,0.00995133022865,0.0102851423977
