,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
AXS,1.0,0.399513430588,0.224827898884,0.259979816553,0.205553948173,0.1317592829,0.267457397507,0.123680871294,0.19388292712,0.29721846982,0.296711791487,0.105424742843,0.296418862142,0.0468307830611,0.094672378485,0.193547666125,0.0895220571746,0.260983301073,0.237898233585,0.265294546596,0.140058652519,0.193088648228,0.273725378633,0.0816160591329,0.150525405401,0.175886280285,0.147655928813,0.370882000895,0.0855841763179,0.365815055398,0.0515212756269,0.203698692393,0.414960776553,0.164828313784,0.20891517684,0.295077144774,0.126709915281,0.202157584895,0.121190189465,0.253522715462,0.00976121478498,0.309583879139,0.0489812496746,0.201894146009,0.15676704953,0.0730805375084,0.15050933844,0.149290045213,0.104263939672,-0.0134494935995,0.256591026622,0.0916139877166,0.269183435183,0.0446912370367,0.143425255889,0.228446035224,0.330956615691,0.0145926658561,0.141862619492,0.145009989392,0.472405528146,0.286039808527,0.197106090744,0.0473846738862,0.070596717039,0.0455638666301,-0.0402582213933,0.247023056836,0.251881990665,0.214434664746,0.219366494852,0.26842406817,0.462700580101,0.0958697231571,0.246481722004,0.25353400963,0.286105375123,0.0433779958645,0.110106167027,0.215535630622,0.334837474636,0.0168169435126,0.129329008415,0.155851396149,0.062023113459,0.465348406157,0.14757593564,-0.0691883981089,0.106360130152,0.481268404707,0.183555235919,0.124139100829,0.211850800305,0.297190072206,0.455236269553,0.134610131717,0.344473323761,0.0765971397361,0.1444566308,0.107847753058,0.279309396796,0.197949259529,0.26767395399,0.0483131184222,0.139559029599,0.224493160109,0.248427952425,0.0987367831179,0.238392575667,0.184036535639,0.248388953843,0.212444320453,0.125295772866,0.729782472051,0.0724527971649,0.0276781743846,0.0293695339129,0.13670983997,0.204084139484,0.217784396312
AXP,0.399513430588,1.0,0.317299458597,0.395073846675,0.12641457142,0.158560412428,0.35005168882,0.0949511560778,0.0743540470515,0.345233788574,0.410443165607,0.0813197053463,0.0863371163449,0.271748754304,0.0698309064385,0.188424609007,0.0593086286159,0.224618512222,0.202436119803,0.312529219896,0.141074732186,0.285541369472,0.307176150817,0.0403685321197,0.26939605095,0.456825145749,0.169895033903,0.45999475895,0.246334233447,0.384226254063,0.139907806706,0.0913319338062,0.492594696214,0.307437946453,0.222022205451,0.251831078593,0.287703180548,0.337544001517,0.366590912731,0.33641321633,0.197483479693,0.309996002865,0.134573955938,0.436257348953,0.235908680836,0.194587949866,0.224022339082,0.220610139909,0.128231185083,-0.0464146037054,0.293062200901,0.227695003881,0.326205709699,0.0901559653419,0.174435276995,-0.0751126791604,0.459167337367,-0.0435762665838,0.152121146525,0.163364742728,0.535432893728,0.392368299193,0.311573036404,-0.0390532201141,0.0091071677995,0.177124883014,0.0913637634547,0.314560200214,0.150381311911,0.164284187857,0.258043846719,0.390188481283,0.494281242599,0.139068632517,0.225342349874,0.190040708662,0.349757444701,0.16462268343,0.0417848729464,0.269483209884,0.380853535719,-0.0414860946183,0.169023088459,0.219062687021,0.0635110959604,0.469768315497,0.19631164527,0.190791794821,0.196684904634,0.297689024434,0.318653494968,0.292537654355,0.231462906106,0.229693334597,0.563445997221,0.223608987217,0.378820910072,0.256069600729,0.225574524331,0.226381936006,0.270254798527,0.184002083152,0.224025708683,0.136778747955,0.203603033948,0.426528724158,0.405716626605,0.283893625243,0.412388670524,0.106389605213,0.346101672188,0.282257433717,0.300933161513,0.372207241662,0.190220864401,0.0948390467272,0.157903434127,0.167810844547,0.344332141213,0.152517526145
VSAT,0.224827898884,0.317299458597,1.0,0.313104532447,0.130858856002,0.168721612081,0.204199638319,0.133283708827,0.186265810906,0.210313528032,0.230099637921,0.222079173311,0.105801577102,0.195445362005,0.132349869996,0.170499877497,0.149054488343,0.0985962567589,0.180451819942,0.282145067783,0.251748063752,0.213277800494,0.322093811851,-0.000708424688825,0.268472941364,0.196546264679,0.387734980177,0.271565844848,0.0943909297523,0.310908836704,0.106557652143,0.269510749473,0.306822607127,0.19457480076,0.236527267313,0.142339730868,0.273257800883,0.253709930414,0.271802702503,0.286843442958,0.0736858107249,0.272830675076,0.0510378650149,0.309073281042,0.0161324169888,0.132607944637,0.396493241512,0.16056543695,0.20257685299,0.124712749577,0.280557700902,0.230586983017,0.189411592379,0.0991590265874,0.0844868006058,0.170714039248,0.353884087175,0.111066311957,0.215579805265,0.0575802719393,0.308557655816,0.250417645349,0.324697451386,0.135611249732,0.17546883949,0.0967485171629,0.16427644167,0.222687614193,0.205058670326,0.0808146302486,0.309128390504,0.220425474872,0.274137830571,0.151699358524,0.216638694368,0.128556446225,0.23723654767,0.184348175382,0.288025476621,0.180318316354,0.265128137892,0.208346468329,0.144348197134,0.0724126247403,0.107480095054,0.295867846166,0.162197757746,0.0302567255483,0.0259797596422,0.29696888146,0.101588951386,0.22373569358,0.0834498828554,0.185112962158,0.286716111148,0.105242211233,0.259220710368,0.119950194099,0.192921857963,0.0642385811582,0.268608355339,0.103258213602,0.203499843895,0.174092109964,0.116864586852,0.101998392703,0.280580336784,0.225273135438,0.24925469106,0.0531097699101,0.296986621044,0.158676581089,0.203118013806,0.211459469108,0.0674663492018,0.059479257263,0.0852014414198,0.199973124019,0.290629974721,0.287472198151
BC,0.259979816553,0.395073846675,0.313104532447,1.0,0.165843004117,0.311989346194,0.281703618459,0.0804210311316,0.0882533991546,0.339434783953,0.432048701245,0.0519222276291,0.0383223455332,0.375205305241,0.0683714807476,0.238305512417,0.134519814852,0.28775904168,0.0629999632248,0.225718693644,0.126554187627,0.3828939677,0.404166206224,-0.00126679298905,0.199415329347,0.29231920425,0.241053084362,0.395302442371,0.0728160472477,0.343971162907,0.181529096409,0.165836009658,0.440088213685,0.311972568234,0.279916869853,0.39831670241,0.264679375104,0.334726966633,0.210585961455,0.322444072661,0.33824076995,0.321323562185,0.157816930532,0.30643265271,0.110677679469,0.178775449355,0.183180633201,0.19098192037,0.196187920547,0.0646831642838,0.348843729734,0.172078884736,0.377598024269,0.161666762303,0.211242423734,0.168417643227,0.467815637608,0.035802999274,0.125094073913,0.171776856112,0.419037769732,0.381606922228,0.395349047869,-0.11666632885,-0.0136087051051,0.234990723173,0.07562839551,0.366777259756,0.127067457602,0.147837421774,0.239233374835,0.434705783362,0.373489591663,0.118070352491,0.189931295889,0.210295556814,0.398205863437,0.249064635605,0.150145535476,0.193157921745,0.377852634438,-0.0469694463699,0.323348343067,0.205746627313,-0.077430649648,0.392785214156,0.154496663153,0.280578416619,0.127834792081,0.384613406929,0.216257934576,0.25365755479,0.122752046754,0.213655960075,0.407753557213,0.198373567427,0.44190874685,0.212850867233,0.202739722983,0.38668793252,0.292126087514,0.148368601507,0.138144924272,0.223385110245,0.250634532824,0.396534964659,0.373506859905,0.325067719895,0.354489026403,0.193471885279,0.169897641728,0.281307599639,0.20831123737,0.200305610562,0.13862276076,0.120341764214,0.196639717564,0.314538743063,0.366977024687,0.171833083675
EGN,0.205553948173,0.12641457142,0.130858856002,0.165843004117,1.0,0.11106619906,0.199829237034,-0.0722822578712,0.242547934811,0.00814018245407,0.455552360875,-0.00340962864525,0.183756851352,0.202271605984,0.0909068519387,0.263546970785,0.197951539033,0.170109889072,0.18724665941,0.0643113323442,0.262247475004,0.256117978879,0.205132256868,0.0283143795673,0.135463592203,0.260466351364,0.111787011448,0.244104873067,-0.0140893022762,0.338660048522,0.706773573057,0.247838137227,0.196375848449,0.139612345674,0.400921721182,0.193841015393,0.0490537983659,0.185958846919,0.0510930925984,0.135954856251,0.0778280419387,0.293726826672,-0.0934597940287,0.283341933786,0.0812276818662,0.00965289360309,0.0138930718113,0.0995668829369,0.0889306028232,0.115336300039,0.187520029777,0.031400547608,0.144655697891,0.526123121886,0.731499774869,0.163005604812,0.327017067585,-0.019883758507,0.111241168275,0.10235609526,0.258393961521,0.17266437149,0.152547196172,0.0731118060537,0.0728310385979,0.659702131237,-0.000291208029297,0.00196877809734,0.43808509569,0.166763559848,0.233356508234,0.302975039896,0.2754531694,0.75259204478,0.205878932655,0.233757744386,0.0761850608266,0.481932857592,0.150496063276,-0.0383205166276,0.189124544951,0.0483315884945,-0.156904421595,0.128744850835,0.105118955238,0.233464811348,0.0978261374053,0.164623092206,0.0287665747372,0.127136476724,0.00267675860882,0.136302573782,-0.138558944115,0.108670590412,0.257816170326,0.540880772873,0.0967165598848,0.136087217144,0.186028964729,0.213478393271,0.104757779405,0.244961884944,0.149614240956,0.202417403339,-0.0918011501458,0.265371975763,0.265427572972,-0.0526997530856,0.266659842982,0.10342904547,0.00760519899424,0.0933340553935,0.157137051321,0.140079793661,0.358881647609,-0.012591430424,0.606269358016,0.100270257183,0.0488961733571,0.242960028615
JWN,0.1317592829,0.158560412428,0.168721612081,0.311989346194,0.11106619906,1.0,0.30583252909,0.104242582384,-0.156838568307,0.153027832323,0.154361747512,-0.0238613041528,0.234261428366,0.243795204374,-0.0667741276992,0.292723791673,0.0609810935062,0.253079560945,0.110667571234,0.112624618554,0.190984717851,0.539683873617,0.196420357254,0.122182242806,0.0357413283881,0.169389312269,0.165743148953,0.127371395704,-0.0999247714061,0.145110957102,0.126934973768,0.113348051053,0.233803885671,0.600102460581,0.220734690676,0.226673095801,-0.0189643616022,0.370033798583,0.0427719514539,0.43042632062,0.185616778707,0.0632412092778,0.0963030714912,0.263744923601,0.0147286433018,-0.146443305723,0.0201116514434,0.163812439898,0.134484740692,-0.114562673745,0.165693773667,-0.0476301597549,0.0519670130879,0.214129377654,0.180016831629,0.121571030719,0.171012358657,0.0380431095697,-0.0309591933333,0.154948388966,0.226629955262,0.257880245868,0.163515974885,-0.108468510582,-0.0537930059128,0.21826391784,-0.0269580983529,0.0320975568724,0.205221104984,0.205089245376,0.167836473653,0.185268216142,0.186622522712,0.0196879573939,0.109588587768,0.143682946929,0.203148163996,0.00411279132664,0.330305713046,0.110018568335,0.0635616360981,-0.0436914048472,0.0539329358395,0.152865736448,0.0247091445676,0.301279817284,0.092110908728,0.123538114867,0.0968362685638,0.296995480555,-0.0191185115501,0.212087917935,-0.0170116881323,0.0728392923403,0.234592610911,0.1585726313,0.273668733516,0.209389128706,0.215814756017,0.236610372405,0.143919394443,0.10835733471,0.13703669049,0.484895215809,0.0480171218735,0.281151621722,0.204467713459,0.076113979835,0.0891725979387,0.318418301413,0.101553890046,0.648244170254,0.196884487496,0.125454316115,0.0819948952929,0.069717548575,0.180377138195,0.0505314113767,0.127203689253,0.0384061915258
PAG,0.267457397507,0.35005168882,0.204199638319,0.281703618459,0.199829237034,0.30583252909,1.0,0.124378004064,0.170185063713,0.205507515782,0.381389320207,0.172314896519,0.20487370812,0.335730622064,0.266147648484,0.315324002542,0.234651837423,0.254236403383,0.219358666137,0.261077049505,0.307264537164,0.35834299805,0.412132619758,0.106969492168,0.28967829455,0.34574422677,0.184864659733,0.316109245312,-0.0206020354686,0.253474348528,0.177210000828,0.070947315422,0.387132232333,0.412634464612,0.330790278414,0.254345090311,0.274813126867,0.445567448513,0.291920423321,0.393544486663,0.233573652368,0.149898474555,0.107399161689,0.33011967726,0.200941029296,0.151564114929,0.14634397514,0.139013337898,0.178970711255,-0.0192005627452,0.396479541582,0.207496913583,0.235389711263,0.146724639658,0.265178882098,0.0706552097916,0.287002225638,0.0389240294565,0.162188474559,0.165655151309,0.401314468591,0.373450438707,0.211612069312,-0.0958639066093,0.0470339759154,0.178850550852,0.0118595985941,0.159417373581,0.270079205327,0.102636127631,0.393266254795,0.362204934082,0.392240769868,0.163694284139,0.201617825051,0.171595314988,0.222523291046,0.127086950797,0.126695917092,0.22586065525,0.359179072138,-0.00194959780824,0.138548915042,0.163831940839,0.144521382864,0.280779202022,0.181684079773,0.256869568509,0.161812311808,0.252350715007,0.162712790859,0.237966983047,0.0845422192244,0.214001271242,0.406695005605,0.176367609153,0.276176429425,0.34609590965,0.186171396971,0.271831094572,0.26288662994,0.225020598151,0.155439377477,0.308017838196,0.200412766142,0.488945033724,0.268211770447,0.14225778262,0.293933395589,0.222111682831,0.204063989887,0.327926044783,0.2550222375,0.2244004823,0.144124583545,0.150960843451,0.161118134138,0.139954417626,0.231903715112,0.227446161696
AGN,0.123680871294,0.0949511560778,0.133283708827,0.0804210311316,-0.0722822578712,0.104242582384,0.124378004064,1.0,0.117394592739,0.0955079655449,0.137684676434,0.137728440306,0.0419123571001,0.273971732191,0.112824246202,0.121681215002,0.210085144843,0.0786133426472,0.0265573297687,0.13238036042,0.0627778122152,0.0917186868304,0.204611584426,0.130011734898,0.243770900979,0.0955123354895,0.301365805833,0.120379557471,0.210646144233,0.156847798565,-0.0861525400452,0.0668650484889,0.244109159294,0.0738284158166,0.0429690274544,0.128699292944,0.0542724523184,0.0644526087174,0.086401574626,0.116574828207,0.0292297360527,0.0931759793554,0.30290414871,0.259510097955,0.0480499334472,0.0594776061893,0.295258411247,0.00482800674849,0.0306059562251,0.0916882560844,0.176084464247,0.0164005424592,0.0598452673673,-0.100662186081,-0.0977670205812,0.169815872307,0.14112981698,0.0879698973215,0.0668822376711,0.117499690462,0.0649972988583,0.27660177732,0.053139057009,0.125780452262,0.0925904964967,-0.0983392347674,0.0811087538747,0.368958439256,0.211268009606,0.082828514627,0.180033975631,0.0844584281528,0.070034884561,-0.14830218349,0.0388815787747,0.0513359958092,0.187863121935,0.19232213277,0.115435937266,0.34222528576,0.0918222111263,0.0549798390337,0.272979117277,-0.00553882006761,0.094711070053,0.151082103955,0.0685852700659,-0.0514228719427,0.0956864627263,0.131106584057,0.085190574078,0.145142944439,0.17667745376,0.0294586879833,0.0100617806831,-0.0685931779161,0.0553130647127,0.249009443506,0.301663176878,0.0728696952414,0.381799598934,0.136122446103,0.126442120223,-0.0664806186148,0.160908684651,0.0828089882051,0.0741656018381,0.428896960945,0.0667167586796,0.18870893261,0.0566453796689,0.11981780219,0.169558660392,0.171985534986,0.105784622713,0.0574061209337,-0.0467901758911,0.36326397246,0.210587952205,0.162003114688
TAP,0.19388292712,0.0743540470515,0.186265810906,0.0882533991546,0.242547934811,-0.156838568307,0.170185063713,0.117394592739,1.0,0.119590936638,0.197755998944,0.222304685604,-0.0691724789892,0.0706549322315,0.123798448587,0.147563328301,0.126548864307,0.134139144127,0.121087972229,0.17170202249,0.224022432634,0.0845039395263,0.233483328438,0.0533067895365,0.304682468681,0.236135188418,0.0815047847317,0.0493309864432,0.041965632972,0.220003897605,0.163895716374,0.280727981857,0.148640046069,0.0473063975081,0.217713632311,0.183429370865,0.0418982747584,0.106898084737,0.0957723248332,0.149224888768,0.0943251162547,0.19053236186,-0.0316345499363,0.132413761854,0.074222216774,-0.0787225831247,0.130210822683,0.188313669983,-0.0548501100498,0.225376465897,0.393147688796,0.365956759081,0.178418874185,0.156580842625,0.11108045984,0.127493158217,0.170765936653,0.176061453795,0.166002994429,0.0974005920457,0.111828305017,0.155717808966,0.185806935046,0.123747854206,0.192797121405,0.191625242222,0.311025671282,0.00821896049477,0.164753770534,-0.0885920167148,0.203148251389,0.232598176853,0.146341168662,0.332186894033,0.268465049424,0.0609384203166,0.106356884381,0.237819237963,0.024442723793,0.192274417162,0.112249048228,0.075848407011,0.00602715855808,-0.0237531059885,0.0732856918684,0.0259270750015,0.165921905844,0.200670039464,0.0157605834643,0.128812622166,0.131296181678,0.0527373312841,0.136999859838,0.189892263591,0.0575500582799,0.153323036992,0.0898431771756,0.0717393703261,-0.0833679194881,0.170884981631,0.150899450826,0.214767856659,0.170971521507,0.0384835141258,-0.0103737994759,0.1321569354,0.204375021979,0.00822147644678,0.165015470575,0.0162706853456,0.130641908093,0.0247726954963,0.0549593167501,0.109562028857,0.088325903924,0.0104758497466,0.187380111067,0.00898233718063,0.195160846532,0.132831287541
UAL,0.29721846982,0.345233788574,0.210313528032,0.339434783953,0.00814018245407,0.153027832323,0.205507515782,0.0955079655449,0.119590936638,1.0,0.213736026684,0.14351705623,0.0548857509183,0.14269998674,0.00445000381363,0.111286494372,0.0398606144454,0.191522613496,0.0942506860917,0.30005329774,0.104117572513,0.12913838824,0.290508178093,-0.0364601158792,0.150007713141,0.201690565213,0.194869799038,0.331794891947,0.15127247632,0.336491959906,-0.0582648400631,0.0284216085501,0.385839216838,0.175817586285,0.199221224554,0.267293194721,0.336029324838,0.184046310739,0.300181222484,0.221398390097,0.250472883641,0.272234784217,0.0917397899557,0.19173869786,0.209017646594,0.0541784647936,0.293195808456,0.233442745,0.125985808322,0.196414246066,0.177558947145,0.191316922899,0.360285377793,0.000106484067437,-0.109139042654,0.148877126831,0.195688057499,0.109115277962,0.189687553492,0.28819232874,0.270098087065,0.18593363052,0.308439276132,0.0128411594986,0.000953567684294,-0.0657776049757,0.141651046786,0.26138650028,0.121992656598,0.198641357807,0.214984143887,0.319510437483,0.261548910204,-0.0369553461552,0.12802415966,0.160581164168,0.328520991753,0.101420476363,-0.0313927798634,0.235826319366,0.339977257475,-0.00968631674404,0.186740765979,0.16231594317,0.0426097520145,0.23348808683,-0.0264657218333,0.0496890838353,0.0342414410652,0.313669397189,0.280191771916,0.206441678916,0.237639338374,0.198754169785,0.312655996338,0.0292816578914,0.7652351342,0.0278584601988,0.285623312843,0.260744673223,0.191792412115,0.204934889055,0.0929966189093,0.0793885437014,0.258444012866,0.137871845791,0.287920040599,0.278123054458,0.28073894616,0.190152678739,0.310123475645,0.15103793092,0.231917816265,0.174633922359,0.00324127103784,0.175074971954,-0.0378042709403,0.278743615195,0.216317412584,0.1074491882
