,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,AAL,2017-03-02,2017-09-27,4.4408920985e-16,2.22044604925e-16,2.44249065418e-16,45.720001,47.09,0.0187257045949,0.0187257045949,0.000174178482161
1,ADM,2017-03-02,2017-09-27,-0.134182255139,-0.0795527232661,-0.21200796312,45.48,42.810001,0.0121666320112,0.0121666320112,-0.000492572684242
2,AES,2017-03-02,2017-09-27,-0.0304278496807,-0.0176211453745,-0.0565958004061,11.63,11.15,0.011191962826,0.011191962826,-5.96424101321e-05
3,AGN,2017-03-02,2017-09-27,-0.243609124986,-0.148395756202,-0.285022676234,244.960007,208.889999,0.0107088908743,0.0107088908743,-0.00104246708197
4,ALKS,2017-03-02,2017-09-27,-0.221478762861,-0.134148352607,-0.369869533978,61.16,51.700001,0.0163318357116,0.0163318357116,-0.000853152344682
5,AMAT,2017-03-02,2017-09-27,0.555231966223,0.289280884086,0.338691499396,36.490002,47.509998,0.0164368305213,0.0164368305213,0.00187671889712
6,AMD,2017-03-02,2017-09-27,-0.2562053668,-0.156584224599,-0.120416522396,13.9,12.6175,0.0380563115564,0.0380563115564,-0.00040962138031
7,AMGN,2017-03-02,2017-09-27,0.0693465180702,0.0393289654587,0.116502150358,178.070007,185.25,0.0112536449477,0.0112536449477,0.000327697591628
8,APD,2017-03-02,2017-09-27,0.081307836627,0.04600181577,0.0121961754941,140.570007,150.300003,0.00874607363616,0.00874607363616,0.000345817849264
9,ARNC,2017-03-02,2017-09-27,-0.187699072381,-0.112728567612,-0.202714998171,28.540001,26.209999,0.0188463567816,0.0188463567816,-0.000640432883656
10,AVT,2017-03-02,2017-09-27,-0.262785701317,-0.160885330458,-0.438852121199,46.490002,39.43,0.0133328379575,0.0133328379575,-0.00111063270012
11,AXP,2017-03-02,2017-09-27,0.158809948681,0.0885009787232,0.0619358799857,80.099998,89.169998,0.00873045199931,0.00873045199931,0.000618449877754
12,AXS,2017-03-02,2017-09-27,-0.320776267861,-0.199520564002,-0.381723758755,70.190002,56.77,0.0132360083175,0.0132360083175,-0.0014353697086
13,BAC,2017-03-02,2017-09-27,-0.0108668953651,-0.00626666666667,-0.0214077838692,25.23,25.3402,0.0138189373787,0.0138189373787,5.2396074302e-05
14,BC,2017-03-02,2017-09-27,-0.179015027225,-0.107283482731,-0.23808998621,60.48,54.419998,0.0160967662633,0.0160967662633,-0.000646562079006
15,BEN,2017-03-02,2017-09-27,0.0287817755995,0.0164594847251,0.00892235043586,42.889999,44.154999,0.0108600094429,0.0108600094429,0.000170720228018
16,CA,2017-03-02,2017-09-27,0.0202536035392,0.0116030839695,0.0398995989722,32.630001,33.130001,0.0162869165666,0.0162869165666,0.000208443145864
17,CAH,2017-03-02,2017-09-27,-0.284412023055,-0.175137141677,-0.216153137522,81.790001,67.68,0.0147435300983,0.0147435300983,-0.00120489473534
18,CASY,2017-03-02,2017-09-27,-0.0878672695565,-0.0515383612129,-0.0123014177379,115.580002,110.050003,0.0120889130874,0.0120889130874,-0.000288254125096
19,CELG,2017-03-02,2017-09-27,0.289411073631,0.157477740278,0.364657952775,122.239998,143.179993,0.0118118493341,0.0118118493341,0.00107129795108
20,CL,2017-03-02,2017-09-27,-0.0210807688472,-0.0121834605525,-0.0402642684982,73.739998,72.565002,0.00825674017343,0.00825674017343,-5.04864532626e-05
21,CMCSA,2017-03-02,2017-09-27,0.0157734880288,0.00904495876563,0.026814929649,37.450001,37.93,0.011045696506,0.011045696506,0.000122917882189
22,COLM,2017-03-02,2017-09-27,0.0994708255673,0.0560747493903,0.0387936219712,55.759998,58.759998,0.0133289884009,0.0133289884009,0.000461787984529
23,CRI,2017-03-02,2017-09-27,0.16279044923,0.0906506048829,0.227906628922,88.5,95.889999,0.0119956599738,0.0119956599738,0.000666154093374
24,CSCO,2017-03-02,2017-09-27,-0.0464659857836,-0.0270035141406,-0.0413547273474,34.389999,33.509998,0.0105554883969,0.0105554883969,-0.000131131951279
25,CVS,2017-03-02,2017-09-27,0.00582247252264,0.00334577459774,0.00174674175679,81.349998,80.970001,0.0110872353941,0.0110872353941,8.40766098108e-05
26,CVX,2017-03-02,2017-09-27,0.0493455420944,0.0280997987733,0.0246727710472,113.360001,117.080002,0.00909680875108,0.00909680875108,0.00023095937612
27,CXO,2017-03-02,2017-09-27,-0.0484556138582,-0.0281721105194,-0.0203513578204,132.429993,130.740005,0.0164821084576,0.0164821084576,-5.88259092709e-05
28,DIS,2017-03-02,2017-09-27,-0.182139692233,-0.109239885544,-0.174854104543,110.589996,98.910004,0.00923439403959,0.00923439403959,-0.000749310660128
29,DISH,2017-03-02,2017-09-27,-0.254308912838,-0.155347647835,-0.411980438797,60.82,52.360001,0.0147769229205,0.0147769229205,-0.00104646406567
30,EGN,2017-03-02,2017-09-27,-0.0146032055651,-0.00842805025914,-0.0217587762921,52.720001,54.119999,0.0199933276289,0.0199933276289,0.000141220164942
31,ETR,2017-03-02,2017-09-27,0.0265946950194,0.0152156783484,0.034307156575,75.540001,76.730003,0.00727350486778,0.00727350486778,0.000129785346498
32,F,2017-03-02,2017-09-27,-0.108314341094,-0.063829787234,-0.113730058149,12.66,11.88,0.0110799904228,0.0110799904228,-0.00039041678939
33,FCNCA,2017-03-02,2017-09-27,-0.028542722927,-0.0165226828041,-0.0522331829563,362.230011,361.899994,0.0149432562204,0.0149432562204,-3.35700565865e-06
34,FLS,2017-03-02,2017-09-27,-0.184018853502,-0.110417987108,-0.176658099362,47.029999,42.779999,0.0165251495393,0.0165251495393,-0.00066215056195
35,FSLR,2017-03-02,2017-09-27,0.620538892764,0.320157024557,0.831522116304,35.52,46.231899,0.0259450612267,0.0259450612267,0.00223366271412
36,FTI,2017-03-02,2017-09-27,-0.303707922917,-0.188008381681,-0.522377627417,33.139999,26.950001,0.0152140241837,0.0152140241837,-0.00130963128319
37,GE,2017-03-02,2017-09-27,-0.297477096815,-0.183835767346,-0.175511487121,30.190001,24.639999,0.0104901805541,0.0104901805541,-0.00133556146788
38,GPC,2017-03-02,2017-09-27,-0.0567654622146,-0.0330641089365,-0.0306533495959,95.870003,93.376999,0.0120745184748,0.0120745184748,-0.000157907091872
39,GPS,2017-03-02,2017-09-27,0.370731791742,0.19893136046,0.485658647182,25.129999,29.17,0.0200308382522,0.0200308382522,0.00144167294917
40,GRMN,2017-03-02,2017-09-27,0.0428888838276,0.0244554642721,0.045033328019,51.720001,53.619999,0.0100602021632,0.0100602021632,0.000215624105357
41,GWR,2017-03-02,2017-09-27,-0.0649680098492,-0.0379109215824,-0.121490178418,73.730003,72.580002,0.0134039839256,0.0134039839256,-0.000174907868
42,GWW,2017-03-02,2017-09-27,-0.446064233427,-0.288128196866,-0.414839737087,248.210007,179.470001,0.0169888325095,0.0169888325095,-0.00217740265298
43,HAIN,2017-03-02,2017-09-27,0.226447649227,0.124613711717,0.165306783936,35.279999,40.025002,0.0171400390759,0.0171400390759,0.000948454176695
44,HAS,2017-03-02,2017-09-27,-0.0190902189877,-0.0110283059328,-0.0362714160766,97.529999,96.849998,0.0131777747439,0.0131777747439,1.18649067892e-05
45,HD,2017-03-02,2017-09-27,0.170297158581,0.0946960366981,0.108990181492,147.949997,160.570007,0.00880335777602,0.00880335777602,0.00065858036518
46,HHC,2017-03-02,2017-09-27,-0.0231265655564,-0.0133717158642,-0.0411652866903,117.169998,116.580002,0.00953575463977,0.00953575463977,-4.7058519623e-05
47,HOG,2017-03-02,2017-09-27,-0.243442250662,-0.148287666155,-0.143630927891,58.639999,49.740002,0.0137116043462,0.0137116043462,-0.00100484676515
48,HPE,2017-03-02,2017-09-27,0.199808471655,0.110494211119,0.203804641088,13.338702,14.961,0.0130329569861,0.0130329569861,0.000803202405813
