Date,AAL,DAL,JBLU,LUV
2014-03-17,36.544998,32.635521,8.88,23.327648
2014-03-18,36.205727,32.511463,8.84,23.249825
2014-03-19,35.943996,32.187016,8.69,23.123362
2014-03-20,35.439926,32.101128,8.72,23.230368
2014-03-21,35.003708,31.232761,8.51,22.549412
2014-03-24,35.672577,31.795767,8.53,22.734243
2014-03-25,36.738873,32.854992,8.54,23.055267
2014-03-26,35.575638,32.406502,8.45,22.802338
2014-03-27,34.674126,32.568722,8.32,22.529959
2014-03-28,34.305775,31.996168,8.42,22.529959
2014-03-31,35.478695,33.064938,8.69,22.967714
2014-04-01,36.777645,34.114609,8.94,23.288733
2014-04-02,36.554695,34.066898,9.08,23.415199
2014-04-03,36.196033,33.751991,9.01,23.356834
2014-04-04,35.439926,33.026764,8.76,23.162273
2014-04-07,34.683819,32.435131,8.8,22.792614
2014-04-08,34.877693,31.977083,8.75,22.870434
2014-04-09,35.769512,33.14127,8.99,23.493023
2014-04-10,34.208832,31.49995,8.7,22.500772
2014-04-11,32.648159,31.032368,8.43,22.131111
2014-04-14,32.347652,30.278507,8.22,21.89764
2014-04-15,32.686935,30.450272,8.31,22.277031
2014-04-16,34.422092,32.08205,8.8,22.89962
2014-04-17,34.315464,32.215645,8.62,22.850979
2014-04-21,34.577187,32.387405,8.76,22.948257
2014-04-22,35.052185,33.351212,8.59,23.279011
2014-04-23,35.95369,35.393311,8.59,23.424927
2014-04-24,36.118481,35.049782,8.37,23.60976
2014-04-25,34.897079,34.419971,7.92,23.298464
2014-04-28,34.082821,34.2005,7.63,23.19146
2014-04-29,34.422092,35.059326,7.77,23.531935
2014-04-30,33.995571,35.145206,7.91,23.512478
2014-05-01,35.275135,35.421936,8.12,23.668127
2014-05-02,35.372082,35.526905,8.2,23.522209
2014-05-05,35.478695,35.832272,8.36,23.600029
2014-05-06,35.546551,35.965862,8.2,23.541664
2014-05-07,36.079704,36.548889,8.29,23.541664
2014-05-08,37.078144,36.032772,8.3,23.79459
2014-05-09,37.087841,36.004097,8.44,23.697311
2014-05-12,38.183228,36.940758,8.76,24.261536
2014-05-13,38.105675,37.065002,8.86,24.300444
2014-05-14,37.650074,36.740051,8.78,24.232347
2014-05-15,37.019989,36.443741,8.75,24.086433
2014-05-16,37.349567,36.185699,8.68,23.94051
2014-05-19,37.388344,36.692249,8.89,24.436634
2014-05-20,37.068451,36.157024,8.86,24.271261
2014-05-21,37.146004,36.644463,8.88,24.426907
2014-05-22,37.533749,36.921646,8.95,24.582554
2014-05-23,37.9118,37.4282,9.11,25.088411
2014-05-27,38.144447,37.714931,9.26,25.166231
2014-05-28,38.580662,38.489124,9.45,25.710993
2014-05-29,38.600048,38.364868,9.55,25.72073
2014-05-30,38.92963,38.145039,9.66,25.730455
2014-06-02,39.957157,38.966999,9.82,26.042456
2014-06-03,40.170418,39.330204,10.05,26.52021
2014-06-04,41.508137,40.305088,10.27,26.676212
2014-06-05,41.110706,39.664719,10.28,26.598213
2014-06-06,42.535664,40.362438,10.54,26.900465
2014-06-09,42.254547,40.018353,10.46,26.763964
2014-06-10,42.322399,40.066143,10.63,26.607964
2014-06-11,40.994381,38.909657,10.43,26.26671
2014-06-12,38.968414,36.79739,9.94,25.077198
2014-06-13,39.142895,37.504669,10.23,25.642702
2014-06-16,39.802067,37.122353,10.39,25.447706
2014-06-17,40.587242,37.74361,10.53,25.964455
2014-06-18,41.353046,37.992111,10.55,26.003458
2014-06-19,41.740788,37.867855,10.52,26.403212
2014-06-20,43.185135,37.820068,10.6,26.607964
2014-06-23,43.000965,37.342178,10.46,26.247208
2014-06-24,41.857117,36.864296,10.41,25.974209
2014-06-25,42.564747,37.609798,10.66,26.295961
2014-06-26,43.185135,37.562016,10.58,26.383707
2014-06-27,42.651993,37.590694,10.88,26.461708
2014-06-30,41.64386,37.007668,10.85,26.188707
2014-07-01,42.516289,38.527355,10.98,27.036966
2014-07-02,40.664803,36.548889,10.75,26.783461
2014-07-03,40.344906,36.892971,10.89,27.017467
2014-07-07,38.871468,35.26815,10.62,26.490959
2014-07-08,39.026566,34.828491,10.49,26.032709
2014-07-09,40.703568,35.325493,10.66,26.529959
2014-07-10,41.508137,35.793831,10.73,26.588463
2014-07-11,41.566303,35.583553,10.82,26.754211
2014-07-14,41.663231,35.726925,10.71,26.910213
2014-07-15,42.361187,36.348179,10.82,27.202715
2014-07-16,42.147919,36.195251,10.87,27.329468
2014-07-17,40.422455,34.95274,10.63,26.822464
2014-07-18,41.605076,35.535767,10.83,27.114965
2014-07-21,41.178558,35.507099,10.71,26.968714
2014-07-22,41.081623,36.013664,10.78,27.348967
2014-07-23,42.002525,37.418648,11.28,28.148478
2014-07-24,40.868366,36.386414,11.06,27.963223
2014-07-25,40.403061,36.376846,11.41,28.509224
2014-07-28,39.055656,36.501099,11.17,28.479975
2014-07-29,38.318932,36.013664,11.06,27.992472
2014-07-30,38.338318,36.166573,11.08,28.119223
2014-07-31,37.755226,35.803391,10.72,27.573223
2014-08-01,38.318882,35.918076,10.81,27.719473
2014-08-04,37.065231,35.631344,10.86,27.719473
2014-08-05,36.13229,34.627777,10.78,27.426966
2014-08-06,36.404396,34.512794,10.92,27.417217
2014-08-07,35.821308,34.119965,11.13,27.358719
2014-08-08,36.13229,34.723598,11.46,27.573223
2014-08-11,36.900036,35.154762,11.74,27.924221
2014-08-12,36.462708,34.982292,11.62,27.982721
2014-08-13,37.045803,35.710503,11.88,28.528728
2014-08-14,38.454945,36.793217,11.8,29.006483
2014-08-15,38.085655,36.917774,11.91,29.01623
2014-08-18,39.514225,37.856762,12.28,30.049736
2014-08-19,39.290703,37.885509,12.33,30.039968
2014-08-20,39.455914,38.824509,12.73,30.841032
2014-08-21,38.396633,38.240025,12.47,30.518652
2014-08-22,38.727055,38.719109,12.6,31.134111
2014-08-25,38.309166,38.824509,12.61,31.397871
2014-08-26,37.988472,38.230446,12.44,31.182957
2014-08-27,37.891281,38.479565,12.38,31.485794
2014-08-28,38.066212,38.220867,12.41,31.309954
2014-08-29,37.784386,37.923843,12.23,31.270878
2014-09-02,39.358734,39.217354,12.64,32.150097
2014-09-03,38.037052,37.195644,12.36,31.827715
2014-09-04,37.385937,37.645969,12.53,31.866791
2014-09-05,36.783398,37.578903,12.54,32.071945
2014-09-08,37.152699,37.406437,12.47,32.10125
2014-09-09,36.890308,37.195644,12.04,32.150097
2014-09-10,37.49284,37.895092,12.29,32.843712
2014-09-11,37.016655,37.904675,12.24,32.863243
2014-09-12,36.589046,38.029236,12.19,33.087925
2014-09-15,36.025383,37.559738,11.26,33.078159
2014-09-16,36.90974,37.866352,11.42,33.732685
2014-09-17,36.404396,37.310619,11.2,33.634995
2014-09-18,36.977772,37.789692,11.33,34.416523
2014-09-19,35.597786,37.02317,11.36,33.761993
2014-09-22,34.577377,36.362041,10.9,33.361469
2014-09-23,34.334419,36.122501,10.77,32.492012
2014-09-24,35.102161,36.084171,10.65,33.537312
2014-09-25,34.2178,35.126026,10.4,32.863243
2014-09-26,34.917515,34.991871,10.58,33.127003
2014-09-29,34.042877,34.493641,10.53,32.892544
2014-09-30,34.480194,34.637363,10.62,32.990242
2014-10-01,33.420902,33.439667,10.25,31.798407
2014-10-02,32.973881,33.803761,10.59,31.710493
2014-10-03,35.209064,35.403885,11.13,32.658085
2014-10-06,33.945694,34.599033,10.85,32.277096
2014-10-07,33.129364,33.794182,10.65,31.485794
2014-10-08,32.07008,33.353432,10.82,31.368567
2014-10-09,31.078825,32.299454,10.68,30.596809
2014-10-10,29.912636,31.53293,10.06,29.86413
2014-10-13,27.774632,29.607037,9.41,28.213152
2014-10-14,30.622066,31.417953,10.23,29.307285
2014-10-15,30.796995,31.025114,10.3,29.326826
2014-10-16,32.040928,31.925776,11.22,30.225584
2014-10-17,32.439373,32.951004,10.86,30.333042
2014-10-20,34.227531,34.531956,11.23,32.081715
2014-10-21,36.783398,35.911709,11.56,33.791306
2014-10-22,35.996235,35.739239,11.18,33.410305
2014-10-23,37.39566,36.333294,10.86,32.482246
2014-10-24,38.697891,37.789692,10.96,33.087925
2014-10-27,38.785355,38.086723,11.08,33.263775
2014-10-28,39.106064,38.172962,11.38,33.732685
2014-10-29,38.81451,37.923843,11.54,33.34193
2014-10-30,39.262672,37.502243,11.18,33.34193
2014-10-31,40.285648,38.546631,11.54,33.683846
2014-11-03,40.918915,38.910736,11.74,34.494682
2014-11-04,41.600895,40.549183,12.14,35.588818
2014-11-05,41.162479,40.20351,12.13,35.901432
2014-11-06,42.029575,41.192524,12.81,37.06395
2014-11-07,42.08802,40.990875,12.56,37.357025
2014-11-10,42.701809,41.643818,13.09,38.21669
2014-11-11,42.321846,42.095108,12.95,38.460934
2014-11-12,42.312103,41.672623,12.53,38.460934
2014-11-13,42.984344,42.32555,12.59,38.548855
2014-11-14,42.877174,42.008698,12.6,38.050629
2014-11-17,42.565418,41.701424,12.38,38.167858
2014-11-18,43.890411,43.007286,12.72,38.753998
2014-11-19,42.964859,42.680828,13.25,38.363239
2014-11-20,43.023315,42.21032,13.44,37.972481
2014-11-21,42.195194,41.374958,13.25,37.142101
2014-11-24,42.097767,41.77824,13.44,37.620781
2014-11-25,43.01358,42.32555,13.65,37.620781
2014-11-26,43.812469,42.479183,13.6,38.373013
2014-11-28,47.280827,44.812473,14.63,40.854359
2014-12-01,46.647564,43.80426,14.56,39.564835
2014-12-02,46.628075,42.892075,14.9,39.525757
2014-12-03,46.998295,42.968891,14.82,40.102142
2014-12-04,48.372013,44.572418,15.09,40.434288
2014-12-05,49.696991,45.398186,15.19,40.170521
2014-12-08,49.511887,45.455803,15.51,41.157204
2014-12-09,47.066498,44.486008,15.05,39.846272
2014-12-10,47.680279,44.380379,15.15,40.579998
2014-12-11,49.229347,46.406399,15.29,41.010464
2014-12-12,48.683762,45.782269,14.81,40.51152
2014-12-15,49.531372,45.897488,14.94,40.677834
2014-12-16,46.725506,43.573814,14.44,38.72123
2014-12-17,47.54388,44.332367,15.13,39.249508
2014-12-18,48.849392,44.908493,15.37,39.738667
2014-12-19,49.404724,45.494205,15.37,39.386475
2014-12-22,49.531372,45.523014,15.4,40.364777
2014-12-23,48.917587,45.254162,15.29,40.090847
2014-12-24,50.106186,46.137543,15.5,40.7561
2014-12-26,50.622543,46.464008,15.68,41.000671
2014-12-29,51.489635,46.838486,15.7,41.010464
2014-12-30,52.044964,47.270573,15.89,41.255035
2014-12-31,52.249557,47.232166,15.86,41.401779
2015-01-02,52.522354,47.222569,15.79,41.763748
2015-01-05,52.49313,46.435207,15.22,40.736526
2015-01-06,51.674747,45.34058,14.97,39.582134
2015-01-07,51.645512,45.100525,15.1,39.914753
2015-01-08,52.278786,46.271973,14.88,40.971325
2015-01-09,50.681,45.014103,14.38,39.904976
2015-01-12,48.303802,44.226746,14.55,39.37669
2015-01-13,49.102692,44.754856,14.81,39.6017
2015-01-14,48.138176,43.506596,14.67,38.584259
2015-01-15,48.138176,43.256943,14.75,38.055984
2015-01-16,48.527885,44.015503,14.85,38.623394
2015-01-20,51.392208,47.212959,15.22,39.904976
2015-01-21,52.288521,47.222569,15.28,40.922409
2015-01-22,54.159107,48.682072,16.48,44.366032
2015-01-23,54.256531,48.547646,16.549999,44.786709
2015-01-26,54.022713,48.153961,16.4,45.39325
2015-01-27,51.343494,47.222569,16.25,44.884544
2015-01-28,49.317039,46.531223,15.77,44.806267
2015-01-29,50.89534,48.211571,17.16,45.970448
2015-01-30,47.816677,45.426994,16.790001,44.199726
2015-02-02,47.465946,44.658836,16.639999,43.563828
2015-02-03,46.27734,44.178734,16.18,42.3116
2015-02-04,48.18689,45.090919,16.73,43.671432
2015-02-05,47.649967,44.303558,16.879999,43.505135
2015-02-06,47.005657,43.698635,17.0,43.182289
2015-02-09,45.424152,42.680828,16.379999,42.321381
2015-02-10,46.908031,43.516201,16.719999,42.830097
2015-02-11,46.458961,43.189732,16.559999,42.556171
2015-02-12,46.742069,43.026505,16.74,42.556171
2015-02-13,47.239952,42.728836,16.83,42.360512
2015-02-17,46.868977,42.978489,16.82,41.665913
2015-02-18,48.138077,43.555771,16.83,42.605091
2015-02-19,48.596905,44.181156,17.02,42.810532
2015-02-20,49.807446,45.643597,17.49,43.808392
2015-02-23,50.090557,45.403061,17.780001,43.720348
2015-02-24,50.295559,46.211258,18.07,44.366032
2015-02-25,48.5481,45.066319,17.530001,43.162716
2015-02-26,48.177128,44.181156,17.35,43.123585
2015-02-27,46.761593,42.834167,17.190001,42.301815
2015-03-02,47.16185,43.671223,17.57,43.260551
2015-03-03,47.610916,44.046452,17.879999,43.064621
2015-03-04,47.78664,43.440311,17.940001,43.113605
2015-03-05,47.24971,42.709091,17.48,43.201775
2015-03-06,46.859215,42.122189,17.18,42.418072
2015-03-09,46.78112,42.882278,17.190001,42.516037
2015-03-10,45.629158,41.775814,16.98,42.065399
2015-03-11,46.263718,42.353104,17.139999,42.947071
2015-03-12,47.523052,43.613499,18.1,44.054043
2015-03-13,48.050224,43.777061,18.120001,43.60342
2015-03-16,49.026455,44.412071,18.700001,44.573257
2015-03-17,52.413982,44.883511,19.16,45.268787
2015-03-18,52.843521,44.075321,19.24,44.808369
2015-03-19,53.878338,45.470402,19.370001,45.405941
2015-03-20,54.434788,45.624348,19.48,45.415741
2015-03-23,53.107113,44.81617,19.440001,44.514481
2015-03-24,52.648281,44.286991,19.58,44.005074
2015-03-25,50.773914,42.834167,18.780001,42.829514
2015-03-26,50.051506,42.420448,18.52,42.300514
2015-03-27,51.408463,43.180538,19.280001,43.338924
2015-03-30,52.365173,43.834789,19.360001,43.671997
2015-03-31,51.525612,43.257504,19.25,43.397701
2015-04-01,49.241226,41.621876,18.84,42.565014
2015-04-02,48.011177,40.650124,18.91,41.98703
2015-04-06,46.937313,40.178673,18.559999,40.253082
2015-04-07,46.371098,40.063229,18.58,40.497986
2015-04-08,47.581635,41.650745,19.290001,41.97723
2015-04-09,46.703018,41.506424,19.129999,41.947845
2015-04-10,46.595634,41.593018,19.049999,41.947845
2015-04-13,46.654205,41.439075,19.85,41.889061
2015-04-14,46.292999,41.4487,19.700001,41.634361
2015-04-15,46.615154,42.526279,19.43,41.017189
2015-04-16,47.093513,43.286373,19.559999,41.389454
2015-04-17,47.044697,43.065075,19.42,40.938831
2015-04-20,48.577389,43.998344,19.57,41.702934
2015-04-21,50.139359,44.479416,19.83,42.153572
2015-04-22,50.17841,44.768055,19.67,41.97723
2015-04-23,50.227222,44.671848,19.75,42.37888
2015-04-24,51.457283,45.201019,19.889999,42.604198
2015-04-27,50.637238,44.691086,19.709999,41.428646
2015-04-28,49.973404,44.45055,21.02,41.036789
2015-04-29,47.718304,43.324856,20.73,40.115936
2015-04-30,47.238968,42.949619,20.530001,39.733879
2015-05-01,48.315022,43.930992,21.559999,41.732323
2015-05-04,47.884605,43.575016,21.58,40.978016
2015-05-05,45.98682,42.237652,21.4,39.704483
2015-05-06,46.025951,42.478676,21.17,40.047359
2015-05-07,47.992207,43.732014,21.49,41.242504
2015-05-08,47.972645,44.512943,21.76,42.349495
2015-05-11,48.569366,45.129971,21.83,42.143768
2015-05-12,47.786777,44.445457,21.709999,41.389454
2015-05-13,47.434612,45.101048,21.42,40.429413
2015-05-14,47.757431,45.698799,21.48,41.2621
2015-05-15,47.610695,45.313152,21.42,41.036789
2015-05-18,47.933514,45.66988,21.83,41.281685
2015-05-19,46.808544,44.551506,21.75,40.076748
2015-05-20,42.122799,42.054462,20.24,36.432514
2015-05-21,41.545639,42.179802,20.18,36.471706
2015-05-22,41.68259,41.630253,20.450001,36.109241
2015-05-26,40.655441,40.347984,19.559999,35.266754
2015-05-27,41.320644,41.003582,20.18,36.236588
2015-05-28,41.056515,40.733631,19.92,36.060257
2015-05-29,41.447811,41.379581,20.16,36.295361
2015-06-01,43.218422,42.758263,20.700001,37.154285
2015-06-02,42.827126,41.659184,20.6,37.124832
2015-06-03,42.191277,41.688107,20.719999,37.026672
2015-06-04,41.252171,41.379581,20.379999,36.634022
2015-06-05,40.811966,41.36031,20.49,36.48679
2015-06-08,38.992447,39.287468,19.01,35.446262
2015-06-09,39.452225,39.258549,18.870001,33.954208
2015-06-10,39.550037,39.586346,19.15,33.81678
2015-06-11,39.148964,39.33567,19.27,34.062183
2015-06-12,39.823948,39.663475,19.52,34.356667
2015-06-15,39.197876,39.239262,19.540001,33.561558
2015-06-16,38.620712,39.113926,19.549999,33.286705
2015-06-17,39.012009,39.33567,19.540001,33.217987
2015-06-18,39.109833,39.865936,19.959999,33.237617
2015-06-19,40.655441,40.482964,20.23,33.591007
2015-06-22,42.093452,41.389229,21.209999,34.150536
2015-06-23,41.799984,41.55312,21.15,33.944393
2015-06-24,41.320644,41.128918,20.9,33.718613
2015-06-25,41.320644,41.071072,21.17,33.856041
2015-06-26,40.538059,40.830044,20.790001,33.689171
2015-06-29,38.884846,39.644192,20.200001,32.570118
2015-06-30,39.070705,39.605625,20.76,32.481785
2015-07-01,37.955517,38.824699,20.059999,32.020412
2015-07-02,38.180508,38.564388,20.629999,31.912441
2015-07-06,38.865276,39.027161,20.75,32.422882
2015-07-07,39.784813,39.702038,21.02,32.795891
2015-07-08,38.454414,38.728287,20.67,31.765198
2015-07-09,38.806583,39.094646,20.9,31.922255
2015-07-10,40.313061,40.9361,21.719999,33.208176
2015-07-13,41.496727,41.813438,21.99,33.306335
2015-07-14,41.144566,42.093029,22.450001,33.237617
2015-07-15,40.63588,42.411186,22.290001,33.296516
2015-07-16,40.489147,42.873962,22.74,33.93457
2015-07-17,40.498928,43.327091,22.940001,34.121082
2015-07-20,39.667431,42.507595,22.879999,33.679356
2015-07-21,40.009811,43.047497,23.209999,34.071995
2015-07-22,40.528275,43.597042,23.52,34.474464
2015-07-23,41.68259,43.539192,23.219999,35.809464
2015-07-24,38.767456,42.517239,22.73,34.356667
2015-07-27,39.26635,42.353336,22.35,34.445015
2015-07-28,40.27393,43.298161,22.82,35.39719
2015-07-29,39.843513,42.594364,22.93,34.867115
2015-07-30,39.39352,42.449745,22.860001,35.642593
2015-07-31,39.227219,42.748623,22.98,35.534618
2015-08-03,40.802174,44.088734,23.59,36.840168
2015-08-04,41.809757,44.686481,23.85,37.232815
2015-08-05,42.024975,44.768673,23.68,37.19355
2015-08-06,41.358223,44.517277,23.27,37.115021
2015-08-07,40.681664,44.817017,23.299999,36.889244
2015-08-10,40.867966,44.78801,23.27,37.095383
2015-08-11,41.868092,45.542206,23.59,37.654907
2015-08-12,41.691597,45.058746,23.15,37.969021
2015-08-13,41.838665,45.880638,23.82,38.2537
2015-08-14,42.044586,46.054688,24.0,38.636532
2015-08-17,43.093739,46.402771,24.4,39.706493
2015-08-18,42.779972,45.793617,24.040001,39.524559
2015-08-19,42.681919,45.522877,23.940001,39.780251
2015-08-20,41.162125,44.198189,22.969999,38.413265
2015-08-21,38.975567,42.15797,21.67,37.28231
2015-08-24,36.887062,40.755936,21.219999,36.593899
2015-08-25,36.769402,40.001728,21.48,35.915318
2015-08-26,38.093094,42.254662,22.209999,36.770912
2015-08-27,38.269592,42.40937,22.379999,36.692242
2015-08-28,37.86758,42.486725,22.299999,36.485714
2015-08-31,38.22057,42.332016,22.32,36.092342
2015-09-01,38.436283,42.322353,22.110001,35.757973
2015-09-02,40.701275,44.468929,23.530001,37.095451
2015-09-03,40.093353,43.569687,23.42,36.810249
2015-09-04,39.809002,43.898441,23.719999,36.613575
2015-09-08,40.005104,45.04908,24.870001,37.479004
2015-09-09,40.201214,44.488262,24.879999,37.665848
2015-09-10,40.407124,44.952389,25.379999,37.724857
2015-09-11,41.328808,45.368164,25.68,37.901878
2015-09-14,41.46608,45.339161,26.33,38.226402
2015-09-15,41.809265,45.339161,26.370001,38.255909
2015-09-16,42.221081,45.532547,26.65,38.491943
2015-09-17,43.132965,45.919315,27.02,38.836147
2015-09-18,42.642704,45.126427,26.91,38.816479
2015-09-21,42.387764,45.687256,26.84,38.727974
2015-09-22,40.387508,44.923374,26.34,37.606846
2015-09-23,40.436535,45.04908,26.620001,37.941212
2015-09-24,39.465828,44.391571,26.389999,37.538002
2015-09-25,39.45602,44.517277,26.66,37.459328
2015-09-28,38.318623,43.182915,25.48,36.829922
2015-09-29,38.416672,42.583416,25.190001,37.056114
2015-09-30,38.073494,43.385967,25.77,37.410152
2015-10-01,38.436283,43.908108,26.23,37.774036
2015-10-02,37.877384,43.385967,26.219999,37.74453
2015-10-05,39.406986,45.406845,26.49,38.649296
2015-10-06,37.387127,43.598694,25.5,37.370815
2015-10-07,38.544136,44.468929,25.629999,38.069065
2015-10-08,38.965767,44.439919,25.26,38.118233
2015-10-09,41.593536,45.648575,26.1,39.278694
2015-10-12,42.985882,46.895916,26.860001,40.537502
2015-10-13,42.564262,46.151379,24.75,40.144123
2015-10-14,42.946659,46.982929,24.32,40.163795
2015-10-15,43.5938,47.311687,24.379999,40.557167
2015-10-16,42.85841,47.495403,24.1,39.888432
2015-10-19,43.584,48.607368,24.68,40.724354
2015-10-20,43.917374,48.491341,24.57,40.694855
2015-10-21,43.446724,47.804821,24.26,40.360485
2015-10-22,45.093994,49.129509,24.620001,43.350147
2015-10-23,44.780224,49.313221,24.969999,44.481106
2015-10-26,45.564648,49.622643,26.209999,45.012165
2015-10-27,45.554832,49.187527,25.360001,44.717136
2015-10-28,44.96653,48.481667,24.639999,44.658123
2015-10-29,44.96653,48.829762,24.93,45.06134
2015-10-30,45.319515,49.15852,24.84,45.523556
2015-11-02,45.564648,49.023144,25.719999,45.966103
2015-11-03,45.692379,49.313221,25.41,46.182461
2015-11-04,44.837498,49.114471,25.030001,45.86776
2015-11-05,44.808014,48.998138,25.74,45.897259
2015-11-06,44.552528,49.638004,26.09,46.074284
2015-11-09,43.874516,49.0854,25.75,45.602234
2015-11-10,43.717297,48.765457,26.34,45.690731
2015-11-11,43.619026,48.455223,26.360001,45.946438
2015-11-12,43.137539,48.455223,25.76,45.916931
2015-11-13,42.695358,47.49543,25.200001,45.130177
2015-11-16,42.086124,46.467766,25.02,44.982666
2015-11-17,41.565327,46.312645,24.950001,45.169518
2015-11-18,41.024883,46.293255,25.469999,45.543224
2015-11-19,41.565327,47.030071,25.67,46.093948
2015-11-20,41.467064,47.272442,25.85,46.536499
2015-11-23,41.565327,47.253056,25.790001,46.684017
2015-11-24,40.513905,45.798817,25.34,45.46455
2015-11-25,40.592525,45.440098,25.08,45.120342
2015-11-27,40.965919,45.701866,25.219999,45.06134
2015-11-30,40.543396,45.042606,24.74,45.120342
2015-12-01,42.508656,46.215691,25.540001,46.261135
2015-12-02,43.058929,46.855568,25.59,46.723351
2015-12-03,42.518482,46.748913,24.700001,46.507
2015-12-04,44.188957,48.261326,25.48,48.5919
2015-12-07,44.984886,50.200306,26.49,48.759079
2015-12-08,43.776249,48.736382,26.1,44.361362
2015-12-09,42.891888,47.999557,25.33,43.829498
2015-12-10,43.324242,49.715561,25.440001,44.568195
2015-12-11,41.358974,47.776581,23.440001,42.765762
2015-12-14,41.044529,48.64912,23.120001,43.110493
2015-12-15,41.860119,49.589527,23.200001,43.553707
2015-12-16,42.449699,50.529934,23.18,44.124977
2015-12-17,41.722546,49.473186,22.75,42.854412
2015-12-18,40.376347,48.435833,22.559999,42.096016
2015-12-21,41.663597,49.890068,23.309999,42.716526
2015-12-22,42.154907,50.171227,23.370001,42.883957
2015-12-23,42.538136,50.161533,23.309999,42.785465
2015-12-24,43.049103,50.665665,23.33,43.238537
2015-12-28,42.479176,50.36512,23.290001,43.15974
2015-12-29,42.744488,50.578411,23.42,43.671906
2015-12-30,42.056644,49.608917,23.01,42.696823
2015-12-31,41.614456,49.143559,22.65,42.41119
2016-01-04,40.199471,47.175491,21.879999,41.327766
2016-01-05,39.816242,47.088234,21.790001,41.820232
2016-01-06,40.513905,47.437256,21.85,42.204353
2016-01-07,39.747463,45.566139,20.780001,41.317917
2016-01-08,39.66885,45.188038,20.280001,41.574001
2016-01-11,40.36652,45.314072,20.49,41.406563
2016-01-12,41.270538,45.527355,20.879999,42.036915
2016-01-13,39.403534,43.568981,19.99,39.791275
2016-01-14,39.845722,43.956779,20.68,39.860214
2016-01-15,38.086807,43.142406,20.690001,39.170765
2016-01-19,38.185081,44.557861,20.26,39.003323
2016-01-20,38.381603,44.296097,20.83,38.707848
2016-01-21,39.098927,45.10078,20.82,38.904831
2016-01-22,39.462498,45.333454,21.51,38.412369
2016-01-25,38.204727,44.538479,21.57,37.62442
2016-01-26,38.951527,44.703289,21.58,37.791859
2016-01-27,39.000656,43.355694,21.25,36.72813
2016-01-28,37.477581,41.882065,19.92,35.644707
2016-01-29,38.312824,42.938812,21.309999,37.053162
2016-02-01,38.696045,43.830746,22.379999,37.732761
2016-02-02,36.386856,42.279552,21.290001,35.92049
2016-02-03,36.858521,42.463757,20.84,36.284916
2016-02-04,37.54636,42.696438,20.76,36.984215
2016-02-05,36.111725,40.728363,19.700001,35.152233
2016-02-08,35.027874,39.526196,19.34,34.196854
2016-02-09,35.658474,40.699287,20.08,34.718872
2016-02-10,36.57481,41.949932,20.129999,35.004501
2016-02-11,35.954079,41.397324,20.49,34.80751
