curr_date,GOOGL,WFC,FB,BP,EVR,MSFT,RTN,MASI,AOS,CELG,LRCX,INTC,LPX,WRK,WMT,THO,MRO,T,MRK,XOM,JPM,LMT,HSBC,ALGN,JNJ
2017-03-15,0.00286408758108,-0.000850902003094,0.00287104493183,0.0104696081364,0.00615384615385,0.00527862100428,0.00213731873591,0.00688866521008,0.0255294087775,0.0176451475778,0.0148753578239,-0.00227407617965,0.0287769796351,0.0180853551815,-0.00197962384079,0.0202689458201,0.0156657963446,0.0118793062485,0.0077881623577,0.0124707003944,0.00240411971579,0.00537314179104,0.009816,0.0263304328341,0.0150334825258
2017-03-16,0.00185398838332,0.0103900700118,0.00193246491603,0.00710482555076,0.0116207584098,-0.00169885714286,-0.00691522023952,-0.0432258521486,0.000193014280201,-0.00204913308754,0.014496279528,0.00113962969457,0.016454134778,0.0127437726831,-0.00198356469301,0.00222980935618,-0.000642673521851,-0.0035219769899,-0.00803704828611,0.000853658536585,-0.00098118387721,-0.00556710209644,0.00631829859935,0.00145048502313,-0.00387717100543
2017-03-17,0.00272413218391,-0.0109575522589,-0.00107156935954,0.00764253380364,-0.00967345863386,0.00355823025307,0.0215410446039,0.009967475299,0.00655982996103,-0.00671304675297,0.00404859884061,0.00369951632611,-0.000404613533169,-0.00133460435968,-0.00780810596797,-0.00647248199249,-0.00578778135048,0.00400570226215,-0.00436269866002,-0.000852930425247,-0.0104757639729,0.0150780360149,-0.0120743781695,0.0124920520278,-0.00311387963726
2017-03-20,-0.00511253484824,-0.0177262150239,0.000715145901463,-0.00262543764952,-0.0158730643254,0.000924880487519,-0.00668919534504,-0.0063291567654,-0.000575023982175,0.00588379595811,0.00300441169344,0.00453643322937,-0.00931182148535,0.0135547725553,0.00128779512502,-0.00641283604261,0.0012936610608,-0.00445911747338,0.00328636922421,0.0,-0.00716807454786,0.000183792918517,-0.00611097531166,0.0123379975385,7.81586768414e-05
2017-03-21,-0.0204744254045,-0.0308867424798,-0.0102187150176,0.00146250369882,-0.0446649887014,-0.0110888803327,-0.0148793742288,-0.00453414675162,-0.0226313774958,-0.0212631567265,-0.0204162382121,-0.0110075924358,-0.0241111575035,-0.0303258617442,-0.00114319800758,-0.0343202434759,-0.0277777777778,-0.00801499330575,-0.00311965367151,-0.00207314634146,-0.0293235591394,-0.0111384737387,-0.000491908509592,-0.0191645760179,-0.00640280280456
2017-03-22,-0.000399965880914,-0.00931058224926,0.00779727845633,-0.00730140144268,0.00519483116883,0.0127705966792,0.00449210268911,0.0114954778386,0.000784948994995,-0.00363428363754,0.00909314418025,0.00941775087278,-0.00544384444907,0.0190364996115,0.00500712432025,0.0380861014622,-0.00199335548173,-0.010218630693,-0.00641527147551,-0.000855431972249,0.00160201397874,0.0015613866171,-0.00344485736823,0.00837385212271,-0.00777994499018
2017-03-23,-0.0119439446262,-0.00144590632764,-0.00042980873787,0.0020593997023,0.00193799736594,-0.00246034141874,-0.00732379967118,-0.00332366259216,0.00529411764706,-0.00121587092772,-0.000398755974502,-0.00282722654304,0.00168425263158,0.00857798338883,-0.00555158718861,-0.0041900460744,-0.0226364846871,0.0,-0.00346458267717,0.00122307971568,-0.00159945163486,0.000296885888726,0.00123454320988,0.00500049120458,-0.00285125926103
2017-03-24,-0.00537129621996,0.0104977737557,0.00580518172296,-0.00822084532528,-0.00322372650327,0.00169569901207,-0.0139723161668,0.002796923438,-0.000780183343086,0.00129845803199,0.016912668798,-0.00311879784519,-0.00504417801412,-0.00963897183897,-0.00357858569169,0.000410519285498,-0.00476839237057,0.000720240061453,-0.00158026235114,-0.00769604192895,-0.00114427281319,-0.00771794805195,0.000246658452445,0.0117281205226,-0.00333597294145
2017-03-27,0.00403524551509,-0.00788112097865,-0.000142432667591,-0.000888069890114,-0.0219923018632,0.00184664503632,0.000860746898139,0.000536322671784,0.00312315049776,0.0119954938887,0.00258886010364,0.0065414960182,0.000422475707647,-0.0152672513257,0.000718330689293,-0.00143626380479,0.00958247775496,-0.00455849328215,0.000158262108262,0.000246177511529,-0.000572837660983,-0.000972286991849,0.00320507881644,0.001317238922,0.00255020714336
2017-03-28,0.00252828824309,0.010290666371,0.0102621716659,0.00503697777778,0.0205026989551,0.00291863296217,0.00608675512088,0.00289486446536,-0.00136211327811,-0.00344386510136,-0.000391259771723,0.00593385153811,0.0160472550676,0.0244186637372,0.00947453290413,0.014279916346,0.0325423728814,0.00168712934745,0.00237380918458,0.00726148923077,0.0155891796329,0.0073363938114,0.00884738286673,-0.00105240311487,-0.0011128696078
2017-03-29,0.0109917442216,-0.00518229101469,0.00627820987155,0.0150354372073,-0.00583285791749,0.00275693057502,-0.000920720678339,0.0,-0.0101325214341,-0.00273249216427,0.0010175890411,-0.000842640496778,0.00997506275873,-0.0157018914926,0.00597266780432,-0.0159019442145,0.0407091267236,-0.00264677568222,0.00473632775497,0.0021994258162,-0.0037246163369,-0.00326993540558,-0.00462845321872,0.00289728704307,-0.00588895413373
2017-03-30,-0.000458911365614,0.0102389800697,-0.00168236950644,0.00261399941911,0.0130378101579,0.00366577052595,0.00809590638236,0.00192431043485,0.00669291351758,0.00201466683906,0.00641226164558,0.00506044419455,0.00658436241088,0.0101864695404,0.0120158046937,-0.0038081822228,0.0,0.0074788176724,-0.00298551230335,0.0204828098201,0.00860996970466,0.00857448212699,0.00464997541238,-0.00236368723548,-0.0020812840551
2017-03-31,-0.00197767109238,-0.0103129797186,-0.00252791931668,0.0,0.00257406702345,0.00228278804265,-0.0043092451212,-0.00490822658015,0.000391102862556,0.000723853972136,-0.00264177162335,0.00895104895105,0.0147179482714,-0.0100837517107,0.00684461555215,-0.00681892750471,-0.00315457413249,-0.00502871192666,0.00141843969396,-0.0201910998874,-0.0133663148755,-0.0108671653071,-0.00560289904027,0.00658125663901,-0.000882408121854
2017-04-03,0.0105567493827,-0.00305422206252,0.00161911999396,-0.00347618771727,-0.0256739402908,-0.00470692370624,-0.00478685901639,-0.00117949815184,-0.01368258405,-0.00305390179217,0.000467411962703,0.00249514832271,-0.00523767123288,-0.0153757258385,-0.00346836838323,-0.0170602210671,0.00126582278481,0.000481371852741,-0.00110166822314,0.000731593690243,-0.0036429760311,0.004035825769,-0.0063694022538,0.014384116593,0.00112403851167
2017-04-04,-0.00487889466005,-0.00522618470981,-0.00386563820541,0.0113371795734,0.000658695634817,0.00274599529767,-0.00243796527804,0.00504563596252,-0.00653979402576,0.00580406273751,0.00365987390842,0.00331855641593,0.0234912505674,0.00624632051532,0.0025059166781,-0.0214837447663,0.0202274968394,0.00288667308155,0.00315104768944,0.00365545266236,-0.00239944021022,0.00327529039351,-0.00147931455919,-0.00644551386692,-8.02149317473e-05
2017-04-05,-0.00429294247974,-0.00398552529012,0.000846750888217,-0.00574880696324,-0.0184331014523,-0.00258641400032,-0.00957725929632,-0.00694298204626,-0.00917620169208,-0.00472867687895,-0.00868959584677,-0.00165374866741,-0.000395726157499,0.000969912724926,-0.00499930551314,-0.0180618431545,-0.00991319764022,-0.00431760624413,-0.00157056703536,0.00194240614511,-0.0128278092504,-0.00957110483433,0.00444444444444,-0.00700629697253,0.000962487969201
2017-04-06,-0.00448810488883,0.00709347035286,-0.00479385245849,0.00404741254698,0.0221327154071,0.00259312088448,0.00533513181731,-0.00258145635601,0.00442925324861,0.000966363343534,0.00853098556463,-0.00524577566964,0.0186064924782,0.00523257772219,-0.00307050933509,0.00969266428359,0.0206507509387,-0.0219224293868,-0.00519109642913,0.00581610330566,0.00336467099746,0.000486830454135,-0.000737413962635,0.00339720374398,0.00200320508005
2017-04-07,-0.00354987585516,-0.00957195249362,-0.00276261957587,0.00345516844227,-0.0104986224606,-0.000760733268185,0.014660079602,0.00280378509208,-0.000400881948304,0.0102976586412,0.00341457392973,0.0,0.00233194714341,-0.0152303261082,0.0205796164077,0.00130907606216,-0.00306554279985,-0.000246256169766,-0.00173942119736,-0.00301168526655,-0.00346904474552,0.0116806790282,-0.00196806878386,-0.00390662377105,-0.0010396241254
2017-04-10,-0.000474960232038,-0.00547044128373,0.00184681063963,0.00688671488589,0.00265246677314,-0.00228381546894,-0.0113102178401,0.00139805358421,0.00922404269549,0.00270740559472,-0.00386697593503,-0.00638356942502,0.00426518013706,0.00215342591412,0.00219473245008,-0.00457563999809,0.0184501230012,-0.00517366346391,-0.00918742263286,0.00447069829699,-0.00348112090972,-0.00444070588444,0.00616218880947,-8.71099893169e-05,-0.00464298758634
2017-04-11,-0.00216229888803,-0.00696738161043,-0.00794097458584,0.00797945283557,0.00330687839436,-0.000762948279612,0.00555452636526,0.0148195549349,0.00933830680158,-0.00682973327239,-0.0121894407099,-0.00167589390156,0.00694980694981,-0.00390695455962,0.0050643582005,0.00623836030738,0.00241551946954,-0.00173353140828,0.000479664276254,-0.00348852412445,-0.00174655339124,0.00460911424231,0.00734931406173,0.00191749319487,-0.000965055524049
2017-04-12,0.00188124135661,-0.0192023818316,-0.0024299314241,0.00226186039756,-0.0112063022072,-0.00381795950742,-0.00473466802694,-0.00645503703704,-0.0187008074547,0.000719686561965,-0.00840995814486,-0.00307781180314,-0.0138037193252,-0.0227495578447,0.000136211357756,-0.0270829339334,-0.0114457831325,0.00620193484987,0.00751033852636,0.00156935063106,-0.00384930582587,-0.00651192907696,-0.00364781137276,-0.00730749040385,0.00949928345275
2017-04-13,-0.00152120001727,-0.0333208025851,-0.0013612480103,-0.0129759939922,-0.01599996,-0.00429259523413,0.00264284099202,-0.0141655236358,-0.00581739240993,-0.00559332791701,-0.00784722549628,-0.0106651975676,-0.0279937413683,-0.00983347341628,-0.00394880163538,-0.000447098952949,-0.0304692260817,-0.00690340219666,-0.00697855681171,-0.0154272506276,-0.0117096015993,-0.00189940777254,-0.0197705877527,-0.00333010250346,-0.00326956932584
2017-04-17,0.0177938205201,0.0266797089262,0.0145634479845,0.00114309796267,0.0203252024258,0.00816021592734,0.00981881383855,0.0180424053164,0.0173526429106,0.00498194467614,0.0172565633499,0.00652482269504,0.02839996,0.0164167409809,0.00464792878611,0.0130857616336,0.00691389063482,0.000496524342019,0.00303462700791,-0.00134655401282,0.0172985659408,0.00701494402985,0.0107071713147,0.012749467702,0.00584049133275
2017-04-18,-0.00133314816851,-0.00512139595748,-0.00325265879299,-0.0102769343499,0.00265600255023,-0.00137452651002,-0.00241457836027,-0.00254701254759,-0.00277665619899,-0.0164707603742,0.000785345153768,0.00817361894025,-0.00816798942699,0.00957126581969,0.00544293115915,0.0019871935971,-0.0174781523096,-0.00124067000597,-0.00843947465668,-0.00649667794811,-0.00815277185939,-0.00407590773537,-0.0105937423011,0.00989755165827,-0.0310213249203
2017-04-19,0.00295087767949,-0.0057197139043,0.00929339482794,-0.0152869636739,0.00728480794702,-0.00535246987846,6.54804757469e-05,0.0095754975971,0.00178997616925,-0.000731680339295,0.0685866593424,0.00391389432485,0.0164705882353,0.0448350968826,0.00243606715978,0.00385631326892,-0.0432020330368,0.0,0.00594185000803,-0.00690937667208,-0.00821987983937,0.00316246001623,-0.0107071713147,0.0105743036451,-0.0036939500903
2017-04-20,0.00416808555454,0.0258868254693,0.0107541924298,0.000292999422759,0.0177514654404,0.00707255524181,0.00732597438102,0.0263462959885,0.0127059561784,0.00284737232098,0.0234266214794,0.00751879699248,0.0123456790123,0.00340264637419,0.00985558255704,0.0132806386425,0.00199203187251,0.00273294409938,-0.00143678163213,0.00646047972321,0.0129055649172,0.00823350872986,0.00755094387113,0.0112292638563,0.00411963407466
2017-04-21,-0.00131383705895,-0.00934579439252,-0.000834561874105,-0.00439244483792,-0.00645994815349,0.0137404885496,0.000259694805195,0.00143751926725,0.00705745959841,-0.0081933562471,0.00444887338943,0.00386954118297,-0.00990853658537,-0.00113040689034,0.00187164430996,-0.00563254982669,0.00463883366468,-0.0106541374962,-0.0105515589217,-0.00395012951611,-0.0120398125527,0.00456130208803,-0.00224831382084,-0.00361740547781,-0.0009026093156
2017-04-24,0.0232609357016,0.0122641886792,0.0124582968208,0.0132353235294,0.018855604191,0.0170180265958,0.0129187619477,0.0223520970199,0.0122639870014,0.0072795680144,0.0180740039455,0.0118392070485,0.00577363356428,0.0188608072425,-0.00213508134147,0.032897569731,-0.00065963060686,0.0022539444027,0.00403942485118,0.00520509343896,0.0352579638639,0.0114247868677,0.0222835008083,0.0160418268146,0.00928052711431
2017-04-25,0.0112751118734,0.0169617701039,0.00701178244991,0.00609576179693,0.00574352280137,0.00577519629461,-0.00012820611503,0.00190555613184,0.0146153461538,0.0192447824727,0.0228054179638,0.00326527891156,0.0145427100858,0.00629398370974,0.00361064460565,0.0183505378612,0.0303630363036,-0.00199902548726,0.00257483106815,0.00764396489158,0.00868573714286,-0.0224104927472,0.01004163556,-0.0129632462344,0.00439418182435
2017-04-26,0.000337505052526,-0.000366568908237,0.000477800516151,0.0,-0.0406091989616,-0.00132502948542,-0.00474322815022,0.0109108706524,0.00398034510919,-0.00254939457973,-0.00171514824764,0.0016273664667,0.00829875518672,-0.0130610556832,0.00506325096349,0.00807785849374,-0.0192184497117,0.0125187784807,0.00642057795218,-0.00403769714777,0.00192610464704,0.00122219470204,-0.00145494658317,0.00808216036439,0.000648156850036
2017-04-27,0.00258675457318,-0.00183355332172,0.00777837756248,-0.00750138488171,-0.0271163366962,0.00648673134345,0.0063759320828,0.00861474420467,0.0273739281221,-0.00982424943668,0.0102398807725,0.0135391280802,-0.0142162364385,0.0119291514658,0.000132599761368,0.00174651743359,-0.0280862181581,-0.0131058114022,-0.0019138596186,-0.00171990167764,-0.00927285988918,0.00292217119463,0.00607090820787,0.00292298317894,0.00186216497673
2017-04-28,0.0371085187178,-0.0110212896955,0.0172647464576,-0.00232563939967,0.0027191977137,0.00278309665079,-0.00671949336745,0.00863927931829,-0.00992276772961,0.000645333543234,-0.0146258095238,-0.0341971146139,-0.0231499051233,-0.0134463066228,-0.00344647392772,-0.0136396469359,-0.000672043010753,-0.00701576046104,-0.00399488641755,0.00479940918535,-0.00696268682841,-0.00623295311096,-0.00627569394159,0.120992584595,-0.00218197029549
2017-05-01,0.00897761738031,0.0115155832095,0.0147088652246,0.0,0.00813556610169,0.0138767895688,-0.0072804906194,0.0167412987491,-0.00389760571831,8.05723479103e-05,0.030169104722,0.00442597485887,0.0120434731935,0.0102688571645,0.000665110401702,0.000831794551882,-0.00336247478144,-0.0133737821505,0.000802165865485,0.00502138383291,0.000689632183908,-0.00378555930441,0.00267187285265,-0.0069826328548,-0.00105292782819
2017-05-02,0.00457753904071,0.00146900480112,0.00209885862067,0.0125291375291,0.00336247487189,-0.0015848003697,0.0134994935942,-0.00995597367371,-0.00857087790463,-0.00193453170941,0.000670191658825,0.0181768102953,-0.0203454518367,0.00147843279471,0.00385476523243,-0.020153770618,-0.0121457489879,-0.00383624060543,0.00512984922844,-0.000121801124099,-0.00643232268395,0.00394887690512,0.0031492491073,0.0032914573836,0.00291876935037
2017-05-03,0.0121226186094,0.00568384661379,-0.00641442601397,-0.00172664748201,0.00871316377247,-0.00317461746719,0.00461066202329,0.000580206934446,0.0152227215791,-0.00314973348409,0.00508970643164,0.000270462529876,-0.00313475705329,-0.00369066255196,0.00317803243557,-0.00254450805768,0.0143442622951,-0.014120641486,0.0148325356486,0.00792192536544,0.00578034682081,0.000408237797627,0.00507121468244,-0.0160303763805,-0.00299106717036
2017-05-04,0.00661074270723,0.00601644506897,-0.00625821463258,-0.010665869434,-0.00332225913621,-0.00390856966101,0.00637429862397,-0.142346371985,0.014624231766,0.00834480272219,0.00353144318322,-0.00351546782044,-0.00943396189332,0.0022226152168,0.00765567561627,-0.0123299742277,-0.0457912457912,-0.0101563536377,-0.00392896426326,-0.0128173886149,0.00114940229885,0.00337538568156,0.0283517546456,0.0751685831994,0.00502712227314
2017-05-05,-0.00465051757046,-0.00126855744835,-0.00404375853986,0.0285547494172,-0.00400004,0.00276125571171,0.00969089784359,-0.00383094084507,0.0094873379039,-0.0164711153501,-0.00199191951403,-0.000814057031971,-0.0361111096781,0.0168175749988,0.0020959393291,0.00247529062581,0.00846859562456,0.0144699560363,0.00930893011504,0.00465455664692,-0.00114808268997,0.00931569593303,-0.00280371501878,-0.0272041724378,-0.00354977822226
2017-05-08,0.00884999446831,-0.00127018687588,0.00545788719855,0.00368274797968,-0.0120481129337,-0.000869536231884,0.00131730126548,-0.0296346893051,-0.00885599100466,-0.0330855556544,-0.00791699165614,-0.00760453557849,-0.0111157261789,-0.0074518175209,-0.00496728104575,-0.0146001177756,0.0209937018894,0.00025931015925,0.000625308728696,0.0106071937554,0.00114940229885,-0.00194117496957,0.000234278350515,-0.00746213871957,-0.00210510886398
2017-05-09,-0.00206529743282,-0.00654071572419,-0.00383954725062,-0.00225802991815,0.00203243894177,0.00145052215113,0.00275656567963,-0.00104911993182,0.0,0.0147008869998,0.00952251909611,-0.00465249029413,-0.00582851790175,-0.0219740153457,0.00788226453433,0.00152520970122,-0.0130226182317,-0.00907438423645,-0.0112482577332,-0.00699723738687,-0.00401834682017,0.00502750458716,0.00515345526244,0.00854013138686,-0.000324551724138
2017-05-10,-0.00195461002498,0.000731547183614,-0.00126264623239,-0.00961810521177,-0.00608515237668,0.00391073285181,-0.00537299144537,-0.00315049019197,-0.00893512035011,-0.00349706916731,-0.00923342011847,-0.00989829557048,0.0142378565426,0.0131061786182,-0.000260740351137,0.0265419667138,0.0208333333333,0.00601779157463,0.0102701531005,-0.00485960405442,0.0078386167147,-0.00777743103986,0.0121183873223,-0.00839547670834,-0.00324649787555
2017-05-11,0.00109964807749,-0.017909338123,-0.00166345073953,0.00571268241718,-0.0231292108844,-0.0122637285316,-0.00169600505709,-0.0035116820789,-0.00441576833177,-0.00133692346257,0.00516261502498,-0.00888639316225,-0.0140379857159,0.00314171127071,-0.00743155179002,0.00180139869234,-0.0149659863946,-0.000260130032246,0.00766345022933,0.00854592804073,-0.00308813908269,0.00128801800574,0.00322357817177,0.00328451949801,0.00317562907215
2017-05-12,-0.00078460909543,-0.0133978781765,0.0019328779894,0.00511218418382,-0.00696378800987,-0.00116859481695,-0.0027055497322,-0.00352396347436,-0.0105340970147,-0.00167333504869,-0.00226784955,-0.00448304859857,-0.0171691799485,-0.011053776917,-0.00551685296927,-0.00581767499664,-0.0103591160221,0.00130080648545,-0.0133478193388,-0.000726280102575,-0.00275362538992,-0.00305040983572,0.00367225154923,0.00880249482309,0.00357144489216
2017-05-15,0.00427157896845,0.00565824217276,-0.000931284495027,0.00904210254428,0.014726436968,0.000731251860102,0.0100315205047,0.0146174463134,0.00859168829676,-0.00234662252766,0.0112983151317,0.00281457930804,0.0115040908182,0.00596125186289,0.00766083750708,0.0108522611097,0.0146545708304,0.00259802532616,-0.00094387289602,0.00302846748534,0.00483200655389,0.00401827014605,0.0114337983078,-0.00151432179295,0.0270947834608
2017-05-16,0.00561916365688,-0.00112531882971,-0.00272989542939,0.0148418654394,-0.00760186613965,0.0143212626041,-0.00206134679396,-0.0051121528988,0.00925925925926,0.00268817202043,0.00852775808745,0.00533255668446,0.000421229991575,-0.00388887037037,-0.0154672956421,0.0137880009728,-0.00756533700138,-0.0103654055455,0.00440880190234,-0.0030193235621,0.00309142446034,-0.00257026614495,0.00406963599367,0.00108330198192,0.00614220814461
2017-05-17,-0.0232632901887,-0.0191512586989,-0.0329148953994,-0.00193167759759,-0.0487465160691,-0.0278058044774,-0.0153980475525,-0.0228891634785,-0.0196330275229,-0.0189343413293,-0.0346748431394,-0.0217755164712,-0.0362105684211,-0.0306748832371,0.000133164690012,-0.0433970203488,-0.00554400554401,-0.0191149520585,-0.0123844017497,-0.00678382773651,-0.0381235471051,-0.00887172484164,-0.0294979058771,-0.0182526439777,-0.00860921206721
2017-05-18,0.00884131011421,0.00267991949924,0.0193993640566,0.00940005581421,0.0219619316854,0.00340835788048,0.00375076915924,0.014581104687,-0.0076735916152,0.00256194709756,0.0172471917635,0.00513698615477,-0.0100480126714,-0.0105485042299,0.0322150945601,0.019318417835,-0.0160278745645,0.0130806730668,0.014126968254,-0.00292716192041,-0.00367862834978,-0.00713112119786,0.00046406034636,0.0118312755463,0.00236838244838
2017-05-19,0.00436614834298,0.0129820539713,0.00270888520361,0.0117776232143,0.00716332347436,-0.000295333042318,0.0151371208762,0.00918834973717,0.0149000565824,-0.0040034241226,0.0172885390466,0.00511076078618,0.00132396293027,0.00775347935646,0.0158627287095,-0.00670780465732,0.0290368271955,0.00764165987769,-0.00172170921461,0.00220183486239,0.00976655561894,0.0204623741462,0.00533392869513,0.00537432630729,0.000236268408
2017-05-22,0.00986747264776,-0.000942385960377,0.00121577064995,0.00054141853117,0.00853483605114,0.0112275812904,0.00567758301521,0.00303492478195,0.000929195299588,-0.0104336012999,0.00334652244146,0.0104519203135,0.0154252968081,0.00615501034218,-0.00279286541042,0.00439485470688,-0.00619408121129,0.000261453961221,0.00407654443519,0.00439400707921,-0.000943642379614,0.0155430545845,0.00115349486291,-0.00238378253765,0.00204725984252
2017-05-23,0.00672148386834,0.00716847791618,-0.00114677546051,-0.000811661277372,-0.017630464947,0.00336016084851,0.00179908180658,-0.00116371465146,0.00501299656493,0.0138276641071,0.00340062119153,0.00251610287951,-0.00998272526117,0.00745555328894,-0.000763908309462,-0.0127000537684,0.00831024930748,0.00156865359477,0.00796380374822,0.00352413411685,0.0125148174444,0.00480087356893,0.000921589819282,0.000868899310547,0.00204302212725
2017-05-24,0.00727422295326,-0.005619011156,0.0133044229545,-0.000812293528297,0.00574301491047,0.00131038147932,0.00408721213989,0.000116439470664,0.00295584698031,0.00375076299976,-0.00358461855629,0.00725036231873,-0.00219197729908,0.0305502840503,-0.00433171115637,0.00594525984336,-0.00206043956044,-0.00417642902176,0.00588686262338,-0.00351175820994,-0.000583057355806,0.00607128571299,-0.0039134209004,0.00311093182527,-7.83798638264e-05
2017-05-25,0.0145763650317,-0.00583915991712,0.0127966814821,-0.0135501347669,0.000713704466222,0.012360128502,0.00598249664477,0.0205032861372,0.00386809718423,-0.00857751167728,0.00667182735898,0.00387594141406,-0.00483304042179,0.0180445586808,0.00204729361363,-0.0116053623814,-0.070887818307,0.00209693304865,0.00169414754351,-0.00656217029333,-0.00420022172676,0.00717732578514,0.00254220013866,0.0197620275411,0.000156826913076
2017-05-26,0.0014216069015,-0.00701021233441,0.00111870223854,0.000274670314578,0.0121255210307,0.00488359645718,0.00116487032576,-0.00182643839786,-0.00788990825688,0.000342650339946,0.00792723227786,0.0,-0.00309050772627,-0.00253208532226,-0.00229856984545,-0.00630572930075,0.00148148148148,-0.00287734763275,-0.00184506454728,-0.00244644648318,0.000117199768417,0.00563708434827,-0.00530195930609,0.00502162108368,-0.00478319614823
2017-05-30,0.0029196119299,-0.00477008204541,0.00164333130732,-0.00384509750069,-0.0260746875014,0.00643231855964,-0.00281694422259,-0.00491765771003,0.00573332716849,-0.0141291489478,0.0112815888113,-0.00220623288507,-0.00575726306466,-0.00181329095872,0.000256047622784,-0.00656454033776,-0.0295857988166,0.0112801681868,-0.000616158367719,-0.00551814817223,-0.0171040180752,-0.0125506718678,0.00602544583891,0.00865584762889,0.00149702964855
