Date,BAC,C,JPM,MS
2015-03-05,15.434614,52.391087,57.695801,33.749477
2015-03-06,15.646836,51.902004,56.662857,33.75898
2015-03-09,15.598606,51.794395,57.230503,33.891994
2015-03-10,15.232034,50.111935,55.797421,33.141384
2015-03-11,15.540729,51.187931,56.057983,33.207893
2015-03-12,15.521433,52.899738,57.109531,35.241219
2015-03-13,15.521433,52.371521,56.765224,34.538101
2015-03-16,15.560019,52.518246,57.556217,34.899162
2015-03-17,15.521433,52.664963,57.332874,34.72813
2015-03-18,15.41532,52.547588,57.463158,34.899162
2015-03-19,15.058394,51.236839,56.951332,34.310066
2015-03-20,15.280269,51.823746,57.463158,34.680626
2015-03-23,15.164508,51.33466,56.895504,34.500103
2015-03-24,15.058394,50.806438,56.262707,34.43359
2015-03-25,14.865461,50.258659,55.471722,33.682964
2015-03-26,14.87511,50.072803,55.406574,33.844494
2015-03-27,14.768997,49.886955,55.415882,34.044029
2015-03-30,14.971576,50.512981,56.727997,34.500103
2015-03-31,14.84617,50.395603,56.374386,33.911003
2015-04-01,14.865461,50.493423,56.15892,34.177048
2015-04-02,14.990869,50.728191,56.692883,34.262562
2015-04-06,14.961928,50.493423,56.646046,34.120037
2015-04-07,14.913694,50.395603,57.002007,34.148537
2015-04-08,15.058394,50.757526,57.189365,34.452591
2015-04-09,15.15486,50.99229,57.582806,34.813652
2015-04-10,15.164508,51.285744,57.79826,34.43359
2015-04-13,15.241682,51.510727,58.144855,34.490601
2015-04-14,15.260974,51.579201,59.053528,35.003677
2015-04-15,15.087336,52.048721,60.149532,35.526268
2015-04-16,15.232034,52.841042,59.774826,35.497757
2015-04-17,15.010162,51.911781,58.866165,34.918171
2015-04-20,15.019809,52.038944,59.240871,35.117699
2015-04-21,14.952284,51.33466,58.36969,34.918171
2015-04-22,15.1838,51.941116,58.959843,35.345734
2015-04-23,15.135567,52.058506,58.82869,35.516762
2015-04-24,15.087336,51.745491,58.641342,35.497757
2015-04-27,15.010162,51.647667,58.397789,35.203209
2015-04-28,15.096982,51.862877,58.791222,35.336777
2015-04-29,15.41532,52.586708,59.578114,35.766087
2015-04-30,15.367087,52.156322,59.259613,35.594353
2015-05-01,15.540729,52.586708,59.587475,35.785164
2015-05-04,15.859066,52.987766,60.627285,36.166767
2015-05-05,15.772245,52.185665,60.327518,35.727921
2015-05-06,15.714367,51.667233,59.877865,35.346313
2015-05-07,15.666131,52.195957,60.421192,35.813786
2015-05-08,15.868713,52.891113,61.348583,36.147686
2015-05-11,15.907299,52.842152,61.311119,36.491135
2015-05-12,15.84942,52.61697,61.226814,35.9855
2015-05-13,15.888006,53.067352,61.376686,36.042747
2015-05-14,15.936238,53.458988,61.873169,36.386196
2015-05-15,15.772245,53.106518,61.713917,36.109528
2015-05-18,15.926591,53.527523,62.219776,36.567455
2015-05-19,16.177406,54.173744,62.772469,36.9109
2015-05-20,16.148462,53.742931,62.275997,36.567455
2015-05-21,16.138817,53.693974,62.435226,36.290787
2015-05-22,16.158112,53.821262,62.266617,36.414806
2015-05-26,15.916947,53.106518,61.573414,36.052284
2015-05-27,16.148462,53.723354,62.266617,36.844116
2015-05-28,16.080942,53.410034,62.013691,36.949059
2015-05-29,15.916947,52.949867,61.620258,36.443432
2015-06-01,15.965178,53.31213,61.901279,36.805962
2015-06-02,16.129171,53.576485,61.84507,36.748726
2015-06-03,16.380739,54.467472,62.482059,37.216187
2015-06-04,16.235603,54.173744,62.135471,36.920441
2015-06-05,16.632303,55.064724,63.156536,37.483311
2015-06-08,16.525869,54.487053,62.660057,37.292507
2015-06-09,16.748407,54.829739,62.931725,37.330677
2015-06-10,17.019323,55.828423,63.94342,38.055725
2015-06-11,16.922571,56.014446,64.186974,38.036644
2015-06-12,16.922571,55.916542,63.934052,37.788593
2015-06-15,16.903217,55.466156,63.690495,37.712276
2015-06-16,16.980621,55.877377,64.046471,37.912621
2015-06-17,16.806463,55.358456,63.831009,37.759983
2015-06-18,16.816135,55.573853,64.430534,37.96032
2015-06-19,16.612949,55.054928,63.774803,37.559635
2015-06-22,16.903217,55.759888,64.599159,38.017563
2015-06-23,17.096727,56.190689,65.339195,38.361004
2015-06-24,16.922571,55.475945,64.65535,37.817223
2015-06-25,16.806463,55.015762,64.308754,37.416531
2015-06-26,16.845165,55.162628,64.589798,37.683655
2015-06-29,16.342033,53.733143,62.950443,36.548378
2015-06-30,16.467817,54.085617,63.475033,37.006306
2015-07-01,16.661327,54.516422,64.182198,37.550095
2015-07-02,16.477491,54.212902,63.663609,37.20665
2015-07-06,16.390413,53.928959,63.484463,37.063541
2015-07-07,16.148523,53.361076,62.984745,36.844116
2015-07-08,15.722796,51.696606,61.692986,36.052284
2015-07-09,15.945333,52.587589,62.334152,36.348026
2015-07-10,16.158199,53.41983,63.220463,36.863197
2015-07-13,16.467817,54.379353,64.201057,37.511932
2015-07-14,16.574247,54.741619,65.096809,37.883995
2015-07-15,17.106403,55.280121,65.238235,37.874462
2015-07-16,17.367645,57.365616,65.587097,38.074806
2015-07-17,17.512777,57.52227,65.257088,38.351471
2015-07-20,17.532131,57.620178,65.304237,38.198833
2015-07-21,17.493427,57.864948,65.153366,38.236988
2015-07-22,17.851423,59.079044,66.077408,38.675835
2015-07-23,17.590181,58.618862,65.662529,38.103424
2015-07-24,17.319267,57.473309,64.974228,37.779053
2015-07-27,17.096727,56.748779,64.125633,37.445148
2015-07-28,17.299915,57.150208,64.163345,37.445148
2015-07-29,17.570833,57.688721,65.002502,37.62711
2015-07-30,17.541803,57.698513,65.096809,37.636684
2015-07-31,17.299915,57.286945,64.615929,37.196156
2015-08-03,17.193485,57.267338,64.615929,37.119541
2015-08-04,17.222509,57.296741,64.549919,37.27277
2015-08-05,17.290241,57.561325,64.804504,37.349388
2015-08-06,17.232185,56.934166,64.351929,37.282349
2015-08-07,17.174135,56.747982,64.163345,36.947159
2015-08-10,17.454727,57.561325,64.955376,37.425999
2015-08-11,17.212839,56.483398,64.333069,36.315086
2015-08-12,16.951597,55.768044,63.399612,35.979904
2015-08-13,17.048351,56.179611,63.691914,36.15229
2015-08-14,17.125759,56.434395,64.012482,36.43959
2015-08-17,17.193485,56.610786,64.182198,36.525784
2015-08-18,17.116079,56.395203,64.314209,36.219322
2015-08-19,16.893541,55.856236,63.739048,35.855408
2015-08-20,16.177551,54.219749,62.173851,34.639156
2015-08-21,15.577664,52.524467,59.967503,32.762115
