,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.460694498257,0.593283330577,0.497332919004,0.452604769933,0.430243552277,0.474203940446,0.369966798782,0.428139715999,0.631334512306,0.640607954149,0.329592732395,0.322567585857,0.345576896059,0.389917255889,0.546750199674,0.498134803801,0.673871086702,0.569726244364
HSBC,0.460694498257,1.0,0.0764825711407,0.118441738219,0.195841330909,0.0688471614968,0.101602896739,-0.0650836744087,0.220644721987,0.110751686318,0.298349268459,0.125676288635,0.26827830698,-0.0147702957223,0.158501434143,0.381483475809,0.195545611073,0.175103062507,0.133803988734
GOOGL,0.593283330577,0.0764825711407,1.0,0.295212280816,0.195602403429,0.312058231433,0.292845771594,0.327219294855,0.13796892775,0.737998745241,0.392123901568,-0.016450723943,0.0190122877748,0.120696279531,0.244152986159,0.128067532621,0.410778319535,0.668212587406,0.585037149185
INTC,0.497332919004,0.118441738219,0.295212280816,1.0,0.155464638417,0.363010210842,0.35918841366,0.261062859794,0.14728313803,0.438205979333,0.366190928591,0.165595496464,0.238279289718,0.203163292157,0.152098856585,0.173209166228,0.231262159093,0.442620162146,0.359945520572
LPX,0.452604769933,0.195841330909,0.195602403429,0.155464638417,1.0,0.0842191701802,0.127114400022,0.147236750344,0.288343055081,0.253571807729,0.297430149662,0.0783794083772,0.0999889679642,0.184967591354,0.183549604337,0.376201215232,0.412291611127,0.268331155354,0.356410550309
RTN,0.430243552277,0.0688471614968,0.312058231433,0.363010210842,0.0842191701802,1.0,0.756354349415,0.174737933952,0.0211236047436,0.269927348545,0.424457102389,0.113541148648,0.0965442470857,0.140122488466,0.236679350906,0.152297867077,0.188625421142,0.301626905987,0.209255778178
LMT,0.474203940446,0.101602896739,0.292845771594,0.35918841366,0.127114400022,0.756354349415,1.0,0.21386292181,0.0264403668862,0.240068145939,0.404595029121,0.133909426642,0.057851756465,0.104885283647,0.236003612508,0.172243811861,0.245921343966,0.332635518314,0.261430658944
MASI,0.369966798782,-0.0650836744087,0.327219294855,0.261062859794,0.147236750344,0.174737933952,0.21386292181,1.0,0.176847790833,0.414172534096,0.223991950338,0.0588089743989,0.0854494095714,0.103828461721,0.0650584497174,0.109521160093,0.184713769256,0.376892748932,0.344086627123
THO,0.428139715999,0.220644721987,0.13796892775,0.14728313803,0.288343055081,0.0211236047436,0.0264403668862,0.176847790833,1.0,0.236060229741,0.213624160291,0.166537248618,0.196746174509,0.194910000082,0.0777844601757,0.362567643853,0.255096188466,0.354026288299,0.322238718237
FB,0.631334512306,0.110751686318,0.737998745241,0.438205979333,0.253571807729,0.269927348545,0.240068145939,0.414172534096,0.236060229741,1.0,0.328491814345,0.157927507139,0.0654851845886,0.217912792116,0.202073564199,0.244389590324,0.351060690312,0.637292969695,0.617426674892
AOS,0.640607954149,0.298349268459,0.392123901568,0.366190928591,0.297430149662,0.424457102389,0.404595029121,0.223991950338,0.213624160291,0.328491814345,1.0,0.0461725566715,0.131312580449,0.135913498477,0.277467368139,0.198598495047,0.289023678068,0.487955086219,0.386164825349
T,0.329592732395,0.125676288635,-0.016450723943,0.165595496464,0.0783794083772,0.113541148648,0.133909426642,0.0588089743989,0.166537248618,0.157927507139,0.0461725566715,1.0,0.204212994488,0.267142610842,0.103916831272,0.270376679527,0.071812166891,0.047094546037,0.123566472475
BP,0.322567585857,0.26827830698,0.0190122877748,0.238279289718,0.0999889679642,0.0965442470857,0.057851756465,0.0854494095714,0.196746174509,0.0654851845886,0.131312580449,0.204212994488,1.0,0.179599833387,0.160647978854,0.271622666426,-0.00336098351995,0.1169299459,0.026211549073
MRK,0.345576896059,-0.0147702957223,0.120696279531,0.203163292157,0.184967591354,0.140122488466,0.104885283647,0.103828461721,0.194910000082,0.217912792116,0.135913498477,0.267142610842,0.179599833387,1.0,0.396946545988,0.153170035287,0.280126225367,0.11294125184,0.0544650508001
JNJ,0.389917255889,0.158501434143,0.244152986159,0.152098856585,0.183549604337,0.236679350906,0.236003612508,0.0650584497174,0.0777844601757,0.202073564199,0.277467368139,0.103916831272,0.160647978854,0.396946545988,1.0,0.150607310805,0.354973143629,0.253671138524,0.164744999997
EVR,0.546750199674,0.381483475809,0.128067532621,0.173209166228,0.376201215232,0.152297867077,0.172243811861,0.109521160093,0.362567643853,0.244389590324,0.198598495047,0.270376679527,0.271622666426,0.153170035287,0.150607310805,1.0,0.235983027432,0.230770410124,0.283230997179
CELG,0.498134803801,0.195545611073,0.410778319535,0.231262159093,0.412291611127,0.188625421142,0.245921343966,0.184713769256,0.255096188466,0.351060690312,0.289023678068,0.071812166891,-0.00336098351995,0.280126225367,0.354973143629,0.235983027432,1.0,0.398280712652,0.383999868406
MSFT,0.673871086702,0.175103062507,0.668212587406,0.442620162146,0.268331155354,0.301626905987,0.332635518314,0.376892748932,0.354026288299,0.637292969695,0.487955086219,0.047094546037,0.1169299459,0.11294125184,0.253671138524,0.230770410124,0.398280712652,1.0,0.613431765009
LRCX,0.569726244364,0.133803988734,0.585037149185,0.359945520572,0.356410550309,0.209255778178,0.261430658944,0.344086627123,0.322238718237,0.617426674892,0.386164825349,0.123566472475,0.026211549073,0.0544650508001,0.164744999997,0.283230997179,0.383999868406,0.613431765009,1.0
