,agg,portfolioreturn,portfoliostandarddeviation,shy,spy,returnoverrisk
378,0.21,0.0185381342604,0.00297301285922,0.64,0.15,6.23547059441
379,0.24,0.0399060014268,0.00136308910862,0.29,0.47,29.276150161
380,0.34,0.0165150074477,0.00267249743244,0.58,0.08,6.17961583323
381,0.01,0.0588246610377,0.000799201986305,0.16,0.83,73.6042477944
382,0.25,0.0388010396532,0.00140666796186,0.3,0.45,27.5836520809
383,0.14,0.0529042575166,0.000844575405439,0.16,0.7,62.6400640794
384,0.1,0.0267954370611,0.00275323537404,0.59,0.31,9.73234519422
385,0.14,0.0613483570516,0.000665587823412,0.03,0.83,92.1716937926
386,0.16,0.014319751357,0.00346743203519,0.74,0.1,4.1297857353
387,0.16,0.0441988727887,0.00130682238476,0.28,0.56,33.8216373581
388,0.21,0.0308795105039,0.0020716973368,0.45,0.34,14.9054159386
389,0.5,0.0449533934545,0.00108151075219,0.03,0.47,41.5653689651
390,0.23,0.0325668636653,0.00188716424518,0.41,0.36,17.2570372444
391,0.83,0.0260274001153,0.0014446469502,0.09,0.08,18.016443472
392,0.39,0.0402197738935,0.00105891517013,0.18,0.43,37.9820546802
393,0.27,0.0554279535304,0.000807249145363,0.03,0.7,68.6627590117
394,0.59,0.0408546525552,0.00119337728005,0.03,0.38,34.2344816163
395,0.02,0.0375837696037,0.00224031727633,0.48,0.5,16.7760923869
396,0.34,0.0126177307393,0.00295572073604,0.64,0.02,4.26891843516
397,0.41,0.0471034959995,0.000947475357737,0.06,0.53,49.7147452067
398,0.58,0.0380623376203,0.00114215798998,0.08,0.34,33.3249322372
399,0.1,0.018351337526,0.00338487552827,0.72,0.18,5.42156938203
400,0.59,0.0298123685479,0.00127014510172,0.2,0.21,23.4716242321
401,0.01,0.0354410007869,0.00243569850084,0.52,0.47,14.5506518047
402,0.46,0.0142977501724,0.00244250185333,0.53,0.01,5.85373155518
403,0.45,0.023846811481,0.00182858422273,0.39,0.16,13.0411337824
404,0.39,0.0486638734286,0.00092947863368,0.05,0.56,52.3560969184
405,0.25,0.0225623867013,0.002537925099,0.55,0.2,8.89009163831
406,0.08,0.0342017295528,0.00227600428484,0.49,0.43,15.0270936573
407,0.36,0.0162537222549,0.00262478445656,0.57,0.07,6.19240266158
408,0.27,0.043736123405,0.00107050953303,0.21,0.52,40.8554263698
409,0.8,0.0312909237902,0.00145986961501,0.03,0.17,21.4340537459
410,0.33,0.0345081682914,0.00146759620558,0.31,0.36,23.5133943248
411,0.15,0.0466029267984,0.00117991766556,0.25,0.6,39.4967616459
412,0.6,0.0196137611212,0.00172567342666,0.35,0.05,11.3658591586
413,0.51,0.0431988855629,0.00107323811584,0.05,0.44,40.2509796522
414,0.2,0.0267881033329,0.00240114801139,0.52,0.28,11.1563732039
415,0.28,0.0121024940817,0.00320200283526,0.69,0.03,3.77966376184
416,0.06,0.0656412284135,0.000595835094703,0.02,0.92,110.166770969
417,0.35,0.0420414365154,0.00102926613431,0.18,0.47,40.8460310838
418,0.07,0.0411526063891,0.00180330824005,0.39,0.54,22.8206168392
419,0.27,0.0476334001135,0.000896643100281,0.15,0.58,53.1241472761
420,0.75,0.0335680020676,0.00139588153352,0.03,0.22,24.0478874902
421,0.45,0.0231972653629,0.00187050019073,0.4,0.15,12.4016375288
422,0.71,0.0217491962099,0.00146283631576,0.24,0.05,14.8678262739
423,0.23,0.0449082399088,0.00108743410059,0.22,0.55,41.2974357569
424,0.01,0.0205014400711,0.00355743760474,0.75,0.24,5.76297952318
425,0.57,0.0294241076227,0.0012986423644,0.22,0.21,22.6575910577
426,0.07,0.0190680383744,0.00344179419368,0.73,0.2,5.54014484928
427,0.18,0.0439375875958,0.00126807143706,0.27,0.55,34.649142242
428,0.19,0.0369867107595,0.00170497240634,0.37,0.44,21.6934365753
429,0.29,0.0454234765664,0.000961058445227,0.17,0.54,47.2640106249
430,0.55,0.0238394777528,0.00159280824883,0.32,0.13,14.9669476978
431,0.2,0.0566672247645,0.000715872328963,0.06,0.74,79.1582834982
432,0.74,0.0340234177231,0.00138311866869,0.03,0.23,24.5990589914
433,0.69,0.0252582119931,0.00136252310346,0.2,0.11,18.5378229029
434,0.2,0.0475735791114,0.00100418377062,0.2,0.6,47.3753714243
435,0.09,0.0123112920007,0.00387660985555,0.82,0.09,3.17578824268
436,0.23,0.0156786645953,0.00311398058751,0.67,0.1,5.03492689008
437,0.06,0.0623934978231,0.000594342200261,0.07,0.87,104.979080731
438,0.42,0.0245635123294,0.00186385233462,0.4,0.18,13.1788939891
439,0.08,0.0530385669771,0.00096555941907,0.2,0.72,54.9304019303
440,0.17,0.0145138818196,0.00341647747445,0.73,0.1,4.24820064765
441,0.23,0.0410109632003,0.00131974420307,0.28,0.49,31.0749333886
442,0.15,0.0284156354922,0.00245539566377,0.53,0.32,11.5727318051
443,0.05,0.0206284158034,0.0033985466841,0.72,0.23,6.06977561906
444,0.39,0.0298270360043,0.00160632858853,0.34,0.27,18.5684524432
445,0.38,0.0367779128405,0.00122772366294,0.24,0.38,29.9561814687
446,0.15,0.0459533806803,0.00122120375119,0.26,0.59,37.6295770754
447,0.09,0.0428399595504,0.00161567055063,0.35,0.56,26.5152815552
448,0.14,0.0613483570516,0.000665587823412,0.03,0.83,92.1716937926
449,0.29,0.0337316464409,0.00162574756398,0.35,0.36,20.7483911944
450,0.47,0.0242350724062,0.0017519529797,0.37,0.16,13.8331751406
451,0.6,0.017665122767,0.00183828070001,0.38,0.02,9.60958942061
452,0.16,0.0357547732536,0.00188862686742,0.41,0.43,18.9316237477
453,0.37,0.0144992143632,0.00271791915039,0.59,0.04,5.33467463929
454,0.41,0.0354116658741,0.00124444005058,0.24,0.35,28.4559034061
455,0.64,0.023638013562,0.00145733524421,0.26,0.1,16.2200246346
456,0.77,0.0326571707567,0.00142144295243,0.03,0.2,22.9746615585
457,0.27,0.05218022294,0.000793068457804,0.08,0.65,65.7953577987
458,0.2,0.0599149553549,0.000754468533242,0.01,0.79,79.4134582359
459,0.66,0.0376667429669,0.00128149087477,0.03,0.31,29.3929076738
460,0.34,0.0145663690935,0.00281373569295,0.61,0.05,5.17687895491
461,0.22,0.0414663788558,0.0013174966354,0.28,0.5,31.473612715
462,0.01,0.0588246610377,0.000799201986305,0.16,0.83,73.6042477944
463,0.11,0.0562191428372,0.000742004853376,0.13,0.76,75.7665432799
464,0.16,0.00977292853047,0.00380868652853,0.81,0.03,2.56595770149
465,0.2,0.0131476348532,0.00340987417285,0.73,0.07,3.85575366912
466,0.14,0.0386142429188,0.00175106931181,0.38,0.48,22.0518072348
467,0.73,0.0331797411424,0.00134690943087,0.05,0.22,24.6339808616
468,0.07,0.0418021525072,0.00175650630994,0.38,0.55,23.7984641846
469,0.09,0.0324472216612,0.00236995726079,0.51,0.4,13.6910577241
470,0.29,0.0493207532748,0.000839628908051,0.11,0.6,58.7411329004
471,0.14,0.0230251360849,0.00288977396636,0.62,0.24,7.96779829597
472,0.62,0.0349415827622,0.00118823288218,0.1,0.28,29.406342213
473,0.3,0.0508139759736,0.00082415520986,0.08,0.62,61.6558329859
474,0.3,0.0111916627708,0.00319902986015,0.69,0.01,3.498455238
475,0.57,0.0424150299843,0.00118211619082,0.02,0.41,35.8805930532
476,0.64,0.0229884674439,0.00148547407569,0.27,0.09,15.475509011
477,0.59,0.0181205384224,0.00183422459312,0.38,0.03,9.87912739279
478,0.11,0.0451768588299,0.00138943466089,0.3,0.59,32.5145615706
479,0.17,0.0203597968823,0.00298036518511,0.64,0.19,6.83130945968
480,0.15,0.0576452108057,0.000678398672679,0.08,0.77,84.9724699166
481,0.34,0.0132672768573,0.00290831615219,0.63,0.03,4.56184134155
482,0.75,0.0218761719422,0.00143810539389,0.21,0.04,15.2118002165
483,0.39,0.0350234049489,0.00130124863292,0.26,0.35,26.9152290061
484,0.02,0.0401819540761,0.00204846820442,0.44,0.54,19.6156103323
485,0.23,0.0117813878868,0.00340373351285,0.73,0.04,3.46131324392
486,0.07,0.0476480675699,0.0013443999303,0.29,0.64,35.4418848857
487,0.22,0.0310736409666,0.00202496513538,0.44,0.34,15.3452720857
488,0.6,0.0222119455935,0.0015848575137,0.31,0.09,14.0151057124
489,0.44,0.0437886106789,0.000979539046387,0.09,0.47,44.7032824678
490,0.81,0.0223914085997,0.00143576884519,0.16,0.03,15.5954133388
491,0.76,0.0207712101686,0.00146599978274,0.22,0.02,14.1686311371
492,0.5,0.0170229103771,0.00213729372323,0.46,0.04,7.9647033031
493,0.16,0.0169179358293,0.00327300132338,0.7,0.14,5.16893644634
494,0.79,0.0317463394457,0.00144704985507,0.03,0.18,21.9386632288
495,0.23,0.0280200408388,0.00221039481243,0.48,0.29,12.6764868797
496,0.63,0.0383834438152,0.00123150550973,0.04,0.33,31.1679026296
497,0.75,0.0238248102964,0.00139191495376,0.18,0.07,17.1165703997
498,0.15,0.0154247131306,0.00342113538342,0.73,0.12,4.50865323989
499,0.34,0.0360013909901,0.00135301869473,0.28,0.38,26.6081992291
500,0.36,0.0214500911995,0.00225524693165,0.49,0.15,9.51119405087
501,0.13,0.0436164814009,0.0014344735426,0.31,0.56,30.4059155541
502,0.07,0.0255634995552,0.00295423183815,0.63,0.3,8.65317989774
503,0.38,0.0192401676524,0.00234729038402,0.51,0.11,8.19675647436
504,0.29,0.0356802847952,0.00149856885059,0.32,0.39,23.8095732345
505,0.83,0.0286255845877,0.00147402781604,0.05,0.12,19.4199758486
506,0.28,0.0153502246721,0.00296243996543,0.64,0.08,5.18161544242
507,0.2,0.0553681325284,0.000724042181229,0.08,0.72,76.4708658747
508,0.06,0.00653253166827,0.00442582203029,0.93,0.01,1.47600414648
509,0.08,0.0465431057963,0.00138901868904,0.3,0.62,33.507904655
510,0.2,0.0540690402922,0.00074544920882,0.1,0.7,72.5321586669
511,0.24,0.0145737028217,0.00316042115477,0.68,0.08,4.61131669104
512,0.27,0.0476334001135,0.000896643100281,0.15,0.58,53.1241472761
513,0.49,0.0200765105049,0.001964257697,0.42,0.09,10.2209147687
514,0.36,0.0246978217899,0.00202954481294,0.44,0.2,12.1691433628
515,0.24,0.0106764261132,0.00345017782232,0.74,0.02,3.09445676804
516,0.25,0.0316560323544,0.00188760361984,0.41,0.34,16.7704872049
517,0.36,0.0513292126311,0.000911974542706,0.03,0.61,56.2836024774
518,0.14,0.0204269516126,0.00308338476975,0.66,0.2,6.62484676353
519,0.21,0.0451695251017,0.0011169488463,0.23,0.56,40.4401018463
520,0.41,0.0406080348187,0.00103072647304,0.16,0.43,39.3974889371
521,0.49,0.0337169789845,0.00121070218153,0.21,0.3,27.8491106226
522,0.9,0.0280358594717,0.00161920940598,0.01,0.09,17.3145359507
523,0.02,0.0142001093529,0.00399613023169,0.84,0.14,3.55346510989
524,0.22,0.0297745487304,0.00211770880765,0.46,0.32,14.0597935953
525,0.6,0.0306560451286,0.0012412645149,0.18,0.22,24.6974313376
526,0.8,0.0234963703733,0.00141694481479,0.15,0.05,16.5824174153
527,0.77,0.0333067168747,0.00143578956858,0.02,0.21,23.1974918913
528,0.11,0.0263400214056,0.00275108594817,0.59,0.3,9.57440876141
529,0.26,0.0162610559831,0.00296516146573,0.64,0.1,5.48403726778
530,0.55,0.0439754074133,0.00117272128795,0.01,0.44,37.4986007886
531,0.14,0.0412124273911,0.00156881967812,0.34,0.52,26.2697032463
532,0.41,0.0237198357487,0.00194800677409,0.42,0.17,12.1764647147
533,0.56,0.020785877625,0.00174525218225,0.36,0.08,11.9099565303
534,0.33,0.0377558988818,0.00127410839059,0.26,0.41,29.6331922469
535,0.65,0.034874428032,0.0012267433648,0.08,0.27,28.4284627353
536,0.08,0.060183574276,0.000635752814679,0.09,0.83,94.6650535968
537,0.17,0.0489398260778,0.000992224982585,0.2,0.63,49.3233157165
538,0.44,0.0269004116088,0.00166191104105,0.35,0.21,16.1864329343
539,0.04,0.0178361008685,0.00364629833065,0.77,0.19,4.89156378636
540,0.05,0.0485588988808,0.00134472694845,0.29,0.66,36.1106014399
541,0.22,0.0141854418965,0.00326056273248,0.7,0.08,4.35061155401
542,0.36,0.0169032683729,0.00257814705625,0.56,0.08,6.55636315701
543,0.06,0.0526503060519,0.00104231496933,0.22,0.72,50.5128560955
544,0.22,0.0557563934536,0.000736430544279,0.06,0.72,75.7116796508
545,0.5,0.0228688254398,0.00176166443756,0.37,0.13,12.9813742914
546,0.12,0.0460205354106,0.00130242146634,0.28,0.6,35.3345952903
547,0.63,0.036434805461,0.00120671245829,0.07,0.3,30.1934443543
548,0.26,0.0552338230678,0.000787078262731,0.04,0.7,70.1757699115
549,0.53,0.0189043940011,0.00193320962099,0.41,0.06,9.77876056266
550,0.14,0.0444601579815,0.00134746455716,0.29,0.57,32.9954192452
551,0.14,0.0516051652804,0.000910353299281,0.18,0.68,56.6869646336
552,0.38,0.0445724662575,0.000938351843937,0.12,0.5,47.5008031854
553,0.15,0.0297147277283,0.00236003442084,0.51,0.34,12.5908026874
554,0.55,0.0439754074133,0.00117272128795,0.01,0.44,37.4986007886
555,0.39,0.0239811209416,0.00198868165467,0.43,0.18,12.0588033209
556,0.29,0.0285352774963,0.00197971589199,0.43,0.28,14.413824535
557,0.18,0.0328953035885,0.00202685080831,0.44,0.38,16.2297606975
558,0.3,0.0430194225567,0.00105420169705,0.2,0.5,40.8075823411
559,0.16,0.0597879796226,0.000679363910574,0.04,0.8,88.0058223464
560,0.42,0.0187175972667,0.00225890748306,0.49,0.09,8.28612831955
561,0.25,0.029057847882,0.00207047580307,0.45,0.3,14.0343817778
562,0.26,0.0123637792746,0.00325334942311,0.7,0.04,3.80032319515
563,0.48,0.0192328339242,0.00204720923622,0.44,0.08,9.39465960973
564,0.39,0.0343738588308,0.0013367485127,0.27,0.34,25.7145293256
565,0.14,0.0126323981957,0.0036673302438,0.78,0.08,3.44457612374
566,0.09,0.0486858746132,0.001213764951,0.26,0.65,40.1114520345
567,0.07,0.0346571452083,0.00227788693581,0.49,0.44,15.2146029127
568,0.19,0.0149021427448,0.00331500166813,0.71,0.1,4.49536508175
569,0.09,0.0272508527165,0.00275544837669,0.59,0.32,9.88980702634
570,0.86,0.0279088837393,0.001523940896,0.04,0.1,18.3136260813
571,0.22,0.0505600245089,0.000837023506861,0.14,0.64,60.404545505
572,0.39,0.0486638734286,0.00092947863368,0.05,0.56,52.3560969184
573,0.29,0.0460730226844,0.000935351320075,0.16,0.55,49.2574519281
574,0.03,0.0117960553432,0.00414037772779,0.87,0.1,2.84902878884
575,0.22,0.0440645633281,0.00115825788128,0.24,0.54,38.0438277524
576,0.22,0.0317231870846,0.00197882932184,0.43,0.35,16.0312901848
577,0.13,0.0299760129212,0.00241080429742,0.52,0.35,12.4340299846
578,0.22,0.042765471092,0.00123645969403,0.26,0.52,34.5870320711
579,0.5,0.0300138327387,0.00136198863392,0.26,0.24,22.0367718138
580,0.11,0.0562191428372,0.000742004853376,0.13,0.76,75.7665432799
581,0.56,0.0227345159793,0.00163368127193,0.33,0.11,13.916126952
582,0.55,0.0179935626901,0.00193920964469,0.41,0.04,9.27881249942
583,0.26,0.0454906312966,0.00100051045091,0.19,0.55,45.4674224094
584,0.37,0.0437287896768,0.000958302982772,0.14,0.49,45.631486558
585,0.01,0.0263473551338,0.00311681782497,0.66,0.33,8.45328685005
586,0.08,0.019262168837,0.00339019150303,0.72,0.2,5.68173473969
587,0.49,0.0363151634569,0.00112082705451,0.17,0.34,32.4003273392
588,0.58,0.0413100682107,0.00118086195098,0.03,0.39,34.9829784731
589,0.05,0.0141329546226,0.00388849059891,0.82,0.13,3.63456057386
590,0.15,0.0615424875142,0.000686297395541,0.02,0.83,89.6732056891
591,0.35,0.0433405287516,0.000980900991991,0.16,0.49,44.1844070966
592,0.22,0.0538077550993,0.00075150444753,0.09,0.69,71.6000487771
593,0.56,0.020785877625,0.00174525218225,0.36,0.08,11.9099565303
594,0.14,0.0470583424539,0.0011780722243,0.25,0.61,39.9452100501
595,0.72,0.0232424189086,0.00140934001085,0.21,0.07,16.4917044359
596,0.34,0.0411977599348,0.00107823583687,0.2,0.46,38.2084869804
597,0.48,0.041966948057,0.00102467873734,0.09,0.43,40.9562007364
598,0.09,0.0246526682442,0.00294933149195,0.63,0.28,8.3587308892
599,0.25,0.0193146561109,0.00277538965814,0.6,0.15,6.95925923563
600,0.11,0.0536209583649,0.000864441425654,0.17,0.72,62.0296029015
601,0.32,0.011579923696,0.00310067585671,0.67,0.01,3.73464503583
602,0.34,0.0282068375732,0.00185028830404,0.4,0.26,15.2445635156
603,0.31,0.0438630991373,0.00100161361393,0.18,0.51,43.7924350542
604,0.35,0.0128118612019,0.00290746754409,0.63,0.02,4.40653627516
605,0.29,0.0493207532748,0.000839628908051,0.11,0.6,58.7411329004
606,0.39,0.0226820287054,0.00207713034819,0.45,0.16,10.9198870091
607,0.02,0.0369342234857,0.00228845577811,0.49,0.49,16.1393651732
608,0.21,0.031529056622,0.00202530355692,0.44,0.35,15.5675708534
609,0.38,0.0458715584936,0.000919219643739,0.1,0.52,49.9027178173
610,0.52,0.0265048169554,0.00150687899123,0.3,0.18,17.589213938
611,0.28,0.014700678554,0.00301024219847,0.65,0.07,4.88355341025
612,0.37,0.0177469449536,0.00248515528338,0.54,0.09,7.14118150779
613,0.04,0.0379720305289,0.00214009198554,0.46,0.5,17.7431768286
614,0.56,0.0305290693962,0.00126651361444,0.21,0.23,24.1048094928
615,0.01,0.0192023478349,0.00365554820602,0.77,0.22,5.25293246121
616,0.2,0.0449753946391,0.00115209206725,0.24,0.56,39.0380212811
617,0.23,0.0358145942557,0.00166224255173,0.36,0.41,21.545949608
618,0.3,0.037823053612,0.00133913600316,0.28,0.42,28.2443706411
619,0.16,0.0104224746485,0.00375986801053,0.8,0.04,2.77203205521
620,0.6,0.0365019601913,0.00116443013569,0.09,0.31,31.3474884173
621,0.12,0.0616096422445,0.000639078561836,0.04,0.84,96.4038631924
622,0.09,0.0506345129674,0.0010875619637,0.23,0.68,46.5578189174
623,0.04,0.0275792926397,0.00291333289197,0.62,0.34,9.46657785509
624,0.43,0.0150144510208,0.00248629625038,0.54,0.03,6.03888254206
625,0.34,0.0275572914551,0.00189428379644,0.41,0.25,14.5476044861
626,0.61,0.0347474522996,0.0011787594071,0.11,0.28,29.4779851513
627,0.59,0.0252655457213,0.00145076043596,0.27,0.14,17.4153809927
628,0.44,0.0249517732546,0.0017844021093,0.38,0.18,13.9832681908
629,0.34,0.026907745337,0.00193855069146,0.42,0.24,13.8803413579
630,0.46,0.0266391264159,0.00162908374357,0.34,0.2,16.3522142561
631,0.23,0.0416605093184,0.00127914593275,0.27,0.5,32.5690042487
632,0.53,0.0318953163626,0.00124203306894,0.21,0.26,25.6799252454
633,0.04,0.0282288387578,0.00286467510354,0.61,0.35,9.85411529667
634,0.25,0.0543901464871,0.000767992244792,0.06,0.69,70.821218386
635,0.65,0.0179862289619,0.00171539130055,0.34,0.01,10.4852047204
636,0.37,0.0378828746141,0.00118932907719,0.23,0.4,31.8523067675
637,0.26,0.0123637792746,0.00325334942311,0.7,0.04,3.80032319515
638,0.06,0.0130279928491,0.00393451710938,0.83,0.11,3.31120503149
639,0.23,0.0488055166173,0.000894730724776,0.16,0.61,54.5477150452
640,0.52,0.0219579941289,0.0017686174906,0.37,0.11,12.4153437617
641,0.18,0.0432880414777,0.0013098411686,0.28,0.54,33.0483134257
642,0.19,0.0415335335861,0.00139622102499,0.3,0.51,29.7471051093
643,0.18,0.0491339565404,0.000961154209767,0.19,0.63,51.1197433681
644,0.9,0.0267367672355,0.00158860235894,0.03,0.07,16.8303711026
645,0.5,0.0404065706279,0.00105001894452,0.1,0.4,38.481753914
646,0.07,0.0255634995552,0.00295423183815,0.63,0.3,8.65317989774
647,0.07,0.0547930748687,0.000887187782815,0.18,0.75,61.7604028483
648,0.44,0.0301481421992,0.00146862013891,0.3,0.26,20.5282097123
649,0.21,0.0484172556921,0.000942339935604,0.18,0.61,51.3798193866
650,0.03,0.018941062642,0.00360030777379,0.76,0.21,5.26095651598
651,0.2,0.0579663170007,0.000721389531707,0.04,0.76,80.3536985955
652,0.79,0.0246013321468,0.00139944586171,0.14,0.07,17.5793382367
653,0.15,0.0297147277283,0.00236003442084,0.51,0.34,12.5908026874
654,0.24,0.0464014626076,0.000989728558001,0.19,0.57,46.8830188161
655,0.52,0.0433930160255,0.00109474809723,0.04,0.44,39.6374436596
656,0.25,0.0199642022289,0.00272774562382,0.59,0.16,7.31893841368
657,0.13,0.0111391754969,0.00381652884919,0.81,0.06,2.91866665681
658,0.55,0.0257881161071,0.00148923709796,0.29,0.16,17.31632669
659,0.23,0.0520532472077,0.000785893149171,0.11,0.66,66.2345094401
660,0.36,0.0370391980334,0.00125166119041,0.25,0.39,29.5920320268
661,0.19,0.0226966961618,0.00273619635468,0.59,0.22,8.29498077612
662,0.71,0.0327914802172,0.00130554431944,0.07,0.22,25.1170946316
663,0.04,0.0672016058425,0.000589456464119,0.01,0.95,114.006054617
664,0.82,0.0251837235347,0.00142786307802,0.11,0.07,17.6373518738
665,0.2,0.00925035814473,0.00370146138308,0.79,0.01,2.4991097265
666,0.05,0.0654470979509,0.000578067295299,0.03,0.92,113.217091649
667,0.35,0.0251532374454,0.00202864201612,0.44,0.21,12.3990518019
668,0.27,0.019053370918,0.00272545070827,0.59,0.14,6.99090644353
669,0.6,0.0235110378297,0.00151928468406,0.29,0.11,15.4750706542
670,0.46,0.0168959346448,0.00226293420952,0.49,0.05,7.46638350054
671,0.41,0.0146261900956,0.00257769966707,0.56,0.03,5.67412498921
672,0.15,0.0375092811453,0.00179668993176,0.39,0.46,20.8768805803
673,0.2,0.0313349261594,0.00207221953694,0.45,0.35,15.1214316827
674,0.27,0.0164551864457,0.00291597649543,0.63,0.1,5.64311354069
675,0.53,0.0416385081338,0.00109043369752,0.06,0.41,38.1852727302
676,0.28,0.030939331506,0.00184414913148,0.4,0.32,16.7770225183
677,0.51,0.0399511549725,0.00106129250317,0.1,0.39,37.6438680693
678,0.65,0.0290285129693,0.00127511347849,0.17,0.18,22.7654349663
679,0.66,0.0181803594245,0.00168669854687,0.33,0.01,10.7786654931
680,0.2,0.011198996499,0.00355554129134,0.76,0.04,3.14973040146
681,0.51,0.019815225312,0.00192756406793,0.41,0.08,10.2799308421
682,0.1,0.0599222890831,0.000636555156419,0.08,0.82,94.1352661727
683,0.84,0.0249224383418,0.00145380322463,0.1,0.06,17.1429241038
684,0.45,0.0368377338426,0.00112987510897,0.19,0.36,32.6033678856
685,0.1,0.009907237991,0.00402076016587,0.85,0.05,2.46402112593
686,0.66,0.0201289977788,0.00158911341387,0.3,0.04,12.6668100609
687,0.15,0.0446542884441,0.00130551697661,0.28,0.57,34.2042954968
688,0.17,0.0275048041812,0.00245244063598,0.53,0.3,11.2152782733
689,0.74,0.0314252332508,0.00134294025153,0.07,0.19,23.4003212094
690,0.55,0.0192926549263,0.00185854306988,0.39,0.06,10.3805261438
691,0.01,0.0601237532739,0.00072918230514,0.14,0.85,82.4536646736
692,0.04,0.0360233921747,0.00228399795587,0.49,0.47,15.7720772394
693,0.08,0.0575853898037,0.000726153604539,0.13,0.79,79.3019403108
694,0.6,0.0326046834828,0.00119783711246,0.15,0.25,27.2196304019
695,0.41,0.0458044037634,0.000944065647848,0.08,0.51,48.5182400904
696,0.44,0.045087702915,0.000979133035066,0.07,0.49,46.0485973818
697,0.49,0.0233242410953,0.0017583309909,0.37,0.14,13.2649889105
698,0.05,0.0121843162684,0.00403576970171,0.85,0.1,3.01908115897
699,0.2,0.0261385572148,0.00244855220339,0.53,0.27,10.6751071832
700,0.54,0.0366362696518,0.00111345595737,0.13,0.33,32.9032050251
701,0.59,0.0213682690128,0.00164862061522,0.33,0.08,12.961301597
702,0.85,0.0257661149225,0.0014746151734,0.08,0.07,17.4731112139
703,0.01,0.0107582482999,0.00429452215036,0.9,0.09,2.50510951468
704,0.05,0.0154320468588,0.00379037255626,0.8,0.15,4.07137995797
705,0.04,0.0425188533555,0.00180742599835,0.39,0.57,23.5245334493
706,0.11,0.0536209583649,0.000864441425654,0.17,0.72,62.0296029015
707,0.17,0.0275048041812,0.00245244063598,0.53,0.3,11.2152782733
708,0.31,0.0126848854695,0.00305415882918,0.66,0.03,4.15331558671
709,0.22,0.0362700099112,0.00166150298244,0.36,0.42,21.8296387636
710,0.09,0.0376435906058,0.0019889685623,0.43,0.48,18.9261868283
711,0.07,0.0612885360495,0.000613599467088,0.08,0.85,99.8836200762
712,0.51,0.0328061476736,0.00122617443947,0.21,0.28,26.7548781132
713,0.45,0.032290911016,0.00133270006393,0.26,0.29,24.2296912036
714,0.51,0.0211143175482,0.00184544907689,0.39,0.1,11.4412897178
715,0.05,0.0550543600616,0.000920568783243,0.19,0.76,59.8047218891
716,0.53,0.0208530323553,0.00181178228228,0.38,0.09,11.5096789274
717,0.84,0.0216747077514,0.001462729379,0.15,0.01,14.8179889339
718,0.15,0.0245183587837,0.00274312693536,0.59,0.26,8.93810580461
719,0.54,0.037935361888,0.00109921558894,0.11,0.35,34.5113026687
720,0.6,0.034553321837,0.00117183633511,0.12,0.28,29.4864741787
721,0.12,0.016790960097,0.00342850372436,0.73,0.15,4.89746007208
722,0.44,0.0405408800885,0.00102354489366,0.14,0.42,39.6083067188
723,0.61,0.0243547144104,0.00146437631565,0.27,0.12,16.6314588334
724,0.51,0.0373529705002,0.0010929611837,0.14,0.35,34.1759351177
725,0.32,0.0161267465225,0.00276807586688,0.6,0.08,5.82597706785
726,0.58,0.0198750463141,0.00175374853967,0.36,0.06,11.3328940064
727,0.63,0.0318879826344,0.00121959892538,0.14,0.23,26.1462862674
728,0.72,0.0316865184436,0.00131259062516,0.08,0.2,24.1404424473
729,0.14,0.00873512148718,0.00396058061832,0.84,0.02,2.20551538499
730,0.68,0.0367559116559,0.00130681324316,0.03,0.29,28.126369126
731,0.01,0.0588246610377,0.000799201986305,0.16,0.83,73.6042477944
732,0.45,0.0465809256138,0.00100929696505,0.04,0.51,46.1518534452
733,0.03,0.0397265384206,0.00204646496774,0.44,0.53,19.4122738707
734,0.3,0.054061706564,0.000841682976821,0.03,0.67,64.230485887
735,0.15,0.0251679049018,0.00269502145804,0.58,0.27,9.33866586726
736,0.1,0.0157531530537,0.00358018496964,0.76,0.14,4.40009474016
737,0.01,0.0367400930231,0.00233904387216,0.5,0.49,15.707312488
738,0.4,0.0235257052861,0.00199007298889,0.43,0.17,11.8215288672
739,0.03,0.042974269011,0.00180899529726,0.39,0.58,23.7558765775
740,0.07,0.0177689461382,0.00353959323044,0.75,0.18,5.02005314775
741,0.79,0.0291481549734,0.0014056142635,0.07,0.14,20.7369516163
742,0.45,0.0329404571341,0.00129998699808,0.25,0.3,25.3390666082
743,0.06,0.0175748156756,0.00359139714686,0.76,0.18,4.89358735805
744,0.15,0.0290651816102,0.00240767594838,0.52,0.33,12.0718826925
745,0.42,0.0226148739751,0.00199312339296,0.43,0.15,11.3464495249
746,0.34,0.0210618302743,0.00234660188396,0.51,0.15,8.97545954356
747,0.39,0.0246306670596,0.00194484753296,0.42,0.19,12.664574802
748,0.18,0.0257502962896,0.00254637980328,0.55,0.27,10.1125119891
749,0.24,0.0548455621426,0.000757380423822,0.06,0.7,72.414813504
750,0.44,0.0152085814834,0.00244120077596,0.53,0.03,6.22995930248
751,0.61,0.0230556221742,0.00152557678213,0.29,0.1,15.1127248686
752,0.66,0.0266244589595,0.00133406641769,0.2,0.14,19.9573713921
753,0.28,0.014051132436,0.00305810219362,0.66,0.06,4.59472298384
754,0.39,0.0168361136427,0.00248524629199,0.54,0.07,6.77442461011
755,0.2,0.0222412805063,0.00273462534386,0.59,0.21,8.13320938323
756,0.53,0.0279980396542,0.0014121826428,0.27,0.2,19.8260754704
