,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.632485909457,0.604224223129,0.648070399995,0.56445909019,0.518773917279,0.532163968467,0.425403197214,0.548987201382,0.573941217247,0.704062563923,0.524259015187,0.604020511901,0.612246738122,0.639763798603,0.643372779078,0.59735299205,0.684128172759,0.622201546619
HSBC,0.632485909457,1.0,0.318463956635,0.428595361632,0.359542387083,0.234273463006,0.264432615938,0.219099397932,0.39387746881,0.324175047696,0.459085721682,0.25400268276,0.561422516881,0.330067923631,0.279306806454,0.547386458466,0.338351109388,0.450615899803,0.383268734592
GOOGL,0.604224223129,0.318463956635,1.0,0.365282341082,0.321040964916,0.28512437827,0.294052983671,0.348372925836,0.281881502076,0.627892974217,0.390875768531,0.274137599625,0.203504858354,0.361922924698,0.382804824075,0.30301101216,0.374086885974,0.601794479581,0.405033037964
INTC,0.648070399995,0.428595361632,0.365282341082,1.0,0.372014868076,0.351493473107,0.308992990121,0.22687672011,0.326020796037,0.36065567185,0.448770350818,0.331388965595,0.436960142669,0.403505243499,0.402294782118,0.374541026937,0.353787661289,0.541810489235,0.541693975333
LPX,0.56445909019,0.359542387083,0.321040964916,0.372014868076,1.0,0.232879770296,0.250332783596,0.273647093131,0.407734347382,0.338395948529,0.479519995936,0.245791995029,0.350746419327,0.287860658833,0.29776385759,0.424384360767,0.33728765089,0.412561530418,0.415995492737
RTN,0.518773917279,0.234273463006,0.28512437827,0.351493473107,0.232879770296,1.0,0.692604116802,0.1904885552,0.245043405976,0.322035709671,0.461014501403,0.293570171227,0.207307477108,0.407592603624,0.441635528408,0.279484042101,0.32762505552,0.356312503476,0.315821550341
LMT,0.532163968467,0.264432615938,0.294052983671,0.308992990121,0.250332783596,0.692604116802,1.0,0.205698410921,0.25770427826,0.276879780742,0.374261017983,0.318521262206,0.218702288568,0.413508572681,0.415613364397,0.307281376988,0.369096639893,0.319540369882,0.282710785135
MASI,0.425403197214,0.219099397932,0.348372925836,0.22687672011,0.273647093131,0.1904885552,0.205698410921,1.0,0.280067091701,0.266756974368,0.322424671202,0.171121126709,0.160928738045,0.22905633519,0.305060265446,0.281144952577,0.333435987762,0.289354492056,0.329860165833
THO,0.548987201382,0.39387746881,0.281881502076,0.326020796037,0.407734347382,0.245043405976,0.25770427826,0.280067091701,1.0,0.310569875281,0.454228780108,0.286973233572,0.319200633272,0.269208009988,0.261381686606,0.441500322734,0.304173867567,0.367905893663,0.369861684671
FB,0.573941217247,0.324175047696,0.627892974217,0.36065567185,0.338395948529,0.322035709671,0.276879780742,0.266756974368,0.310569875281,1.0,0.445290264649,0.241802105592,0.243560714019,0.294241931417,0.337375054118,0.318866654966,0.32635546424,0.496595193795,0.425855330306
AOS,0.704062563923,0.459085721682,0.390875768531,0.448770350818,0.479519995936,0.461014501403,0.374261017983,0.322424671202,0.454228780108,0.445290264649,1.0,0.308885776307,0.382062416729,0.404483301017,0.438283385332,0.499479807707,0.415790494667,0.480436855561,0.460363391604
T,0.524259015187,0.25400268276,0.274137599625,0.331388965595,0.245791995029,0.293570171227,0.318521262206,0.171121126709,0.286973233572,0.241802105592,0.308885776307,1.0,0.338435651521,0.343870336618,0.408668303694,0.247781726582,0.225814752214,0.31690971649,0.257208639353
BP,0.604020511901,0.561422516881,0.203504858354,0.436960142669,0.350746419327,0.207307477108,0.218702288568,0.160928738045,0.319200633272,0.243560714019,0.382062416729,0.338435651521,1.0,0.327783826815,0.326642855201,0.405792420207,0.280845838503,0.344794530434,0.341774340877
MRK,0.612246738122,0.330067923631,0.361922924698,0.403505243499,0.287860658833,0.407592603624,0.413508572681,0.22905633519,0.269208009988,0.294241931417,0.404483301017,0.343870336618,0.327783826815,1.0,0.548278806402,0.336451973167,0.508289641185,0.394163248568,0.328523348035
JNJ,0.639763798603,0.279306806454,0.382804824075,0.402294782118,0.29776385759,0.441635528408,0.415613364397,0.305060265446,0.261381686606,0.337375054118,0.438283385332,0.408668303694,0.326642855201,0.548278806402,1.0,0.294110363022,0.509821042326,0.418252145125,0.349754783992
EVR,0.643372779078,0.547386458466,0.30301101216,0.374541026937,0.424384360767,0.279484042101,0.307281376988,0.281144952577,0.441500322734,0.318866654966,0.499479807707,0.247781726582,0.405792420207,0.336451973167,0.294110363022,1.0,0.370083952392,0.392376855196,0.394979272469
CELG,0.59735299205,0.338351109388,0.374086885974,0.353787661289,0.33728765089,0.32762505552,0.369096639893,0.333435987762,0.304173867567,0.32635546424,0.415790494667,0.225814752214,0.280845838503,0.508289641185,0.509821042326,0.370083952392,1.0,0.394757063506,0.393238833817
MSFT,0.684128172759,0.450615899803,0.601794479581,0.541810489235,0.412561530418,0.356312503476,0.319540369882,0.289354492056,0.367905893663,0.496595193795,0.480436855561,0.31690971649,0.344794530434,0.394163248568,0.418252145125,0.392376855196,0.394757063506,1.0,0.505279102564
LRCX,0.622201546619,0.383268734592,0.405033037964,0.541693975333,0.415995492737,0.315821550341,0.282710785135,0.329860165833,0.369861684671,0.425855330306,0.460363391604,0.257208639353,0.341774340877,0.328523348035,0.349754783992,0.394979272469,0.393238833817,0.505279102564,1.0
