,AGN,EOG,CPB,EVHC,IDXX,QRVO,JWN,JBHT,BWA,FIS,GT,GIS,PYPL,GE,GD,GM,NTAP,MAS,MAR,MAT,FOXA,MAA,MAC,JNJ,XYL,BEN,CMI,DISCA,CMG,ALB,CME,CMA,CMS,PCG,HUM,PCLN,HCP,FTV,K,FFIV,BLL,HCA,BLK,FTI,HCN,NFX,MA,CBG,PRGO,MO,HLT,NOC,MU,CBS,NDAQ,MS,NOV,AMGN,FB,COST,FE,CTL,DPS,FL,REG,MSFT,GLW,BSX,GGP,FCX,BXP,MDT,F,DFS,JEC,ILMN,FMC,AVY,ALL,ALK,LMT,MMM,JNPR,MMC,ADBE,IBM,BAX,CAT,CAH,BAC,GS,CAG,LB,INCY,LH,PGR,HIG,CELG,A,ABC,ZION,ANTM,ABT,CERN,CFG,PNR,PNW,BHF,IVZ,PNC,GOOGL,CBOE,AMZN,AON,PRU,RE,RF,AOS,RL,AYI,CHK,L,HRS,HRL,MRO,MRK,HRB,IPG,NLSN,RHT,RHI,APH,APC,APA,APD,KSU,KSS,IFF,CHTR,NVDA,KORS,AVGO,PKG,BMY,AFL,EL,PAYX,OXY,ED,DISCK,EA,ORLY,DLR,CSX,EW,EQIX,ES,Q,MGM,ALGN,LUV,LUK,ADSK,LNT,ECL,HPE,PVH,DGX,NUE,EXPE,EXPD,ETFC,DUK,BHGE,CLX,DTE,BBY,FRT,BBT,INFO,KO,ARNC,KR,LNC,KEY,ITW,KLAC,DG,ANSS,AAP,HBAN,BIIB,ATVI,AKAM,DHI,HOLX,M,MLM,INTU,ALXN,DHR,YUM,AJG,MCO,JPM,MCD,NRG,PBCT,AXP,NFLX,EXC,AAPL,EXR,CDNS,AWK,HST,HSY,DLPH,FBHS,CTSH,OMC,GPN,HAL,FITB,EQR,EQT,GPC,HAS,PH,LVLT,GPS,PHM,KIM,AEP,AES,AET,EMN,GRMN,ESRX,AMAT,AEE,CTAS,EMR,FDX,CRM,NWSA,PX,PG,CTXS,PM,EFX,C,MHK,FOX,COTY,QCOM,XRX,MOS,PSA,PSX,MON,MCHP,ETR,COP,DVN,KMB,DVA,KMI,GWW,FISV,COG,COF,COH,PEG,ETN,COL,COO,KMX,DLTR,ZBH,AAL,ANDV,CI,DE,HES,CB,CA,CF,ZTS,CHRW,PLD,CMCSA,MKC,PDCO,CVX,AIZ,EIX,AIV,CVS,RCL,LOW,CHD,AIG,DIS,PPG,MNST,NSC,PPL,OKE,GOOG,IP,HPQ,IR,IT,IRM,MTB,JCI,MTD,PWR,CSCO,RJF,ARE,HBI,BA,BK,DRI,CCL,CCI,DRE,ALLE,FLIR,MYL,LYB,KHC,HSIC,D,NAVI,PEP,CINF,NTRS,CXO,FLS,FLR,REGN,HD,LKQ,LLY,INTC,NWS,DOV,AME,AMD,AMG,BCR,LLL,NWL,AMP,AMT,LRCX,O,BDX,MPC,ABBV,DWDP,MDLZ,AVB,NEM,NEE,ACN,NI,FAST,NBL,HP,ADS,ADP,GILD,MCK,ADM,ADI,LEG,LEN,EBAY,MET,AZO,MSI,DISH,PCAR,DAL,CL,ORCL,PXD,HOG,ESS,PKI,CNP,HON,ICE,CSRA,CNC,ISRG,PFE,NKE,PFG,DXC
AGN,0.000174260781187,3.63038797043e-06,-1.13134331133e-05,3.78500889868e-05,5.5185670459e-05,7.33694521235e-06,1.85554522174e-05,7.07235899839e-06,2.71149573314e-05,2.37162109513e-05,2.95471489313e-05,4.38854856863e-05,3.16155866756e-08,2.17360495514e-06,3.04801295581e-06,2.3907097344e-06,3.11256821252e-05,2.27939444121e-05,2.05830402616e-05,-1.74279067232e-05,1.87393179779e-05,1.4752675089e-05,9.38155945602e-06,1.91847279319e-05,3.09265870461e-05,4.6424557205e-05,2.63976423405e-05,1.63691715631e-05,-3.25647832706e-05,-1.96305016559e-05,-3.16935650389e-06,-1.15165944098e-05,1.90437289854e-05,2.12096801132e-05,3.04644171115e-05,3.04519893645e-05,3.28711787924e-05,1.78938411555e-05,4.40975135512e-05,3.00656514242e-05,1.39257983959e-05,-6.2380161963e-06,1.97372242216e-05,-2.35505746809e-05,3.32182326564e-05,-1.72263513913e-05,2.10695737147e-05,4.9454335223e-05,3.18013685411e-05,1.19002752062e-05,1.54151654447e-05,1.57495256744e-05,-3.16545156129e-06,1.17698339479e-05,1.84826002365e-05,-1.51738062418e-05,-9.54933871181e-06,4.66433414076e-05,-8.25832731413e-06,-6.15235016806e-06,8.25485376106e-06,7.80348305284e-06,8.55267683517e-06,1.79712723511e-05,1.05512657939e-05,2.32487596089e-05,1.84137233346e-05,3.26740157002e-05,-1.33770854077e-06,1.97804728429e-05,-3.06594900056e-06,2.99747135432e-05,-2.34248296113e-06,6.9312227603e-06,3.9695177868e-05,5.89368540294e-05,4.29649079568e-07,9.92273312895e-06,2.21007804575e-05,1.93127117835e-05,2.09638369788e-06,1.434179491e-05,1.65028507541e-05,3.94104158693e-05,3.69330637886e-05,-3.84453851147e-06,2.18017054767e-05,1.43387233611e-05,5.14404375815e-05,-2.03443646585e-05,2.82130752162e-06,1.52437305621e-05,7.39621633589e-05,3.08309652629e-05,2.66884646419e-05,6.06918811905e-06,1.12066063146e-05,6.4785051806e-05,1.93582547328e-05,5.65300712632e-05,-1.15516156664e-06,1.21513169277e-05,4.45044791716e-05,3.31347874077e-05,1.14978219334e-05,9.02205930821e-06,2.14369887676e-05,0.000880698809223,3.69115968037e-05,-6.47029418264e-06,4.9881432024e-06,1.19266213161e-05,2.5405476255e-05,1.64588351587e-05,6.99047181011e-06,-6.23513259546e-06,-1.43349788335e-06,-3.77934128298e-07,2.52318979709e-05,7.32883755625e-05,5.47670494656e-06,4.4588218581e-06,1.02355105648e-06,3.45958447541e-05,-2.23801953214e-05,1.92340739047e-05,3.09294818816e-06,2.52382296916e-05,3.1781135944e-05,3.09315050228e-05,2.24820780165e-05,7.9153541428e-06,-6.38074896153e-05,-3.51321791936e-06,1.25878740083e-05,7.42775925787e-06,3.32826111805e-05,2.11942475053e-05,1.62510289578e-05,3.06479080376e-05,-3.61804609727e-05,3.32992526619e-05,2.54921077888e-06,3.992270151e-05,1.58743256137e-05,3.79026184808e-05,1.96131655708e-05,2.87157989127e-06,1.98348699042e-05,1.61044229411e-05,4.05106705648e-05,1.79601147661e-05,2.57097261276e-05,2.84878875498e-05,4.5518515336e-05,1.89949364158e-05,9.45708905937e-06,3.35019204597e-05,1.01552563173e-05,5.96507185464e-05,7.24528079008e-06,-4.58660500309e-06,2.6370782882e-05,1.70830576272e-05,1.5285676876e-05,2.54400675697e-05,2.64227703537e-05,-6.11941247525e-06,2.36233593839e-06,2.94169925833e-05,2.11991405475e-05,1.85092366423e-05,1.23633195377e-05,1.9904487096e-05,1.59167231674e-05,2.03971956243e-05,-2.4251729654e-06,1.76827502066e-05,6.44605310217e-06,3.08171978236e-05,1.93056869214e-05,1.57847372533e-05,-2.68432980116e-05,5.42846964649e-06,-2.13338102163e-05,1.08054528331e-05,2.73481102906e-05,2.29926928196e-06,4.35012233118e-05,5.4735538202e-05,-7.33248020509e-06,9.10839686399e-05,4.84710220469e-05,2.05887604006e-05,2.52174596563e-05,2.76761285071e-05,7.18115613685e-05,2.89404484704e-05,3.07163651732e-05,3.77470359639e-05,3.35511353144e-05,-7.15116072184e-06,1.91442507594e-05,3.79909855437e-05,-1.97545058359e-05,-1.43767794263e-05,8.38213227969e-05,-1.71222386836e-07,-1.67076448039e-06,-9.74260275547e-06,3.1273886974e-05,2.41763571912e-05,2.87357702404e-05,3.85830226855e-05,1.62677616253e-05,1.59229783506e-05,1.87457670915e-05,3.29771417943e-05,1.83944393833e-05,2.49759846893e-05,2.40057181031e-05,1.6891610328e-05,-1.12251414301e-05,-1.07729898893e-05,1.84613913348e-05,1.6580077335e-06,4.64238173538e-05,2.31863703258e-05,3.09392223763e-05,1.10674631032e-05,2.53966976137e-05,2.70875714239e-05,6.26151322523e-06,8.26706811052e-06,1.56482147461e-05,4.55102643446e-05,2.58086931089e-05,2.31940942878e-05,4.37487724952e-05,8.63897518685e-06,8.66350598071e-06,3.15506499896e-05,1.59638345514e-05,4.07179994337e-06,2.94182566127e-05,3.75491687259e-05,-1.10691910881e-06,9.07434128189e-06,2.10658593982e-05,1.37760414213e-05,1.63418649291e-05,-7.86473926319e-06,7.59720096417e-06,1.97172689505e-05,5.19912285105e-05,6.48708526062e-08,9.67764489846e-06,3.37025208642e-05,2.60283026715e-05,2.47343197257e-05,2.62135991326e-06,2.90864907235e-05,1.28750887408e-05,-1.39875079871e-05,-2.31108764936e-05,5.14608433195e-06,3.78944823171e-05,4.46209318597e-05,3.95676646938e-06,4.36513633122e-05,1.25260814626e-05,1.63768157896e-05,-7.19552731895e-06,1.04270085082e-05,7.475492194e-06,1.15783580613e-05,9.68336175209e-05,2.93894039675e-05,2.01465785914e-05,4.44801676986e-05,8.74291460074e-06,4.18724954401e-05,2.4379040306e-05,-3.65137230278e-06,2.75649577328e-06,2.86139947817e-05,5.08290255549e-05,2.52389996702e-05,3.19102085268e-05,-2.00833731547e-05,2.54819414378e-05,-7.41565264823e-06,3.66820297947e-06,7.19168775513e-05,-6.18825120806e-06,1.96685495707e-05,2.73926556717e-05,2.60306445504e-05,3.24735756224e-05,3.58079757157e-05,2.19742537189e-05,2.79065633544e-05,3.1032576687e-05,2.92791601204e-06,-5.78982182856e-06,6.61191804256e-06,-1.06938110713e-05,1.09536293331e-05,3.67629814745e-05,5.08542175353e-06,-6.27882446767e-06,2.42882481724e-05,1.59032400182e-05,4.06704839131e-05,2.24850814113e-05,-3.17729911206e-06,2.09653600393e-05,3.16021744967e-05,3.08470282102e-05,3.57972505205e-05,1.46352891115e-05,2.07429833234e-05,1.16728835402e-05,2.69609227961e-05,1.44878969336e-05,-7.82170664468e-06,1.52935601624e-05,8.47425254457e-06,1.20777514468e-05,5.61028140067e-06,2.98958215442e-05,7.38089880251e-05,2.55728765505e-05,2.38452103942e-05,6.81683952126e-05,1.9527134253e-05,2.12993861551e-05,7.09565371852e-06,3.94846151882e-05,7.8876652997e-07,-2.73741671184e-06,1.87816181586e-05,6.06972344246e-05,4.53544791845e-05,6.56299302771e-07,3.05995369175e-05,3.47041130404e-05,-6.35444694567e-07,3.54474496691e-05,2.60666518188e-06,1.38301144157e-05,3.28771465614e-05,4.92618330152e-05,1.59543108753e-05,1.21119178256e-06,1.24161162667e-05,3.02258834525e-05,2.18373304296e-05,3.31677925166e-05,2.15255953149e-05,5.08422437614e-05,5.30613761972e-05,3.99808919545e-05,2.40678103352e-05,3.10802504449e-07,2.28322783381e-05,6.02298595119e-05,5.24976186243e-06,3.91819083678e-05,2.2232294875e-05,7.85986564344e-06,-8.345160123e-06,6.1420473083e-06,8.06460609513e-06,3.19933865853e-05,8.55175763697e-05,4.69688511601e-05,1.30230928144e-05,9.99988439573e-06,1.28404725545e-05,2.91711799632e-05,4.86883393587e-05,-4.55750248788e-06,1.16703249313e-05,2.92940757754e-05,2.58144273956e-05,3.8983767973e-05,1.60079601496e-05,2.80313433176e-05,4.86971081589e-05,-1.22187503083e-05,2.9133687765e-05,3.2548856851e-05,4.48174819944e-05,2.49848570395e-05,2.78282520289e-06,4.51347367464e-06,8.43269162524e-06,1.8739076727e-05,3.12333285988e-05,-2.70819148946e-06,1.63283763497e-05,1.6839035715e-05,2.34451209115e-05
EOG,3.63038797043e-06,0.000169674032345,1.79371424339e-05,1.28705927198e-05,2.24454987463e-05,1.16791107347e-05,8.79034105429e-05,-1.05459381222e-05,8.20036452333e-05,7.95430687056e-06,5.24022578484e-05,4.65350449532e-08,1.90631515874e-05,3.23059863323e-05,-1.57164275123e-05,5.01937470417e-05,7.75945413739e-05,2.76870533296e-05,2.93028813498e-05,7.58604774868e-05,5.33599032902e-05,9.35166226391e-07,7.76524218092e-05,-2.77080338113e-06,5.41688484241e-06,4.12761353437e-05,3.54236003052e-05,4.33964697799e-05,7.71422189977e-05,3.76172964477e-06,4.97063251187e-06,3.28909141998e-05,-1.46764062668e-05,-1.29302513967e-05,-4.61689748393e-05,3.44348020116e-05,2.27052630983e-05,8.54789454489e-06,-2.54875324562e-05,-3.30313830783e-06,2.63991353352e-05,-5.66106246553e-06,1.62983829521e-05,0.000100329171242,-4.22175557775e-06,0.000222832751979,-5.6461963769e-06,3.64543440519e-05,3.44906485797e-06,2.53748993528e-05,2.07899872146e-05,-1.14711751421e-05,3.17549386768e-05,2.79785792064e-05,-8.38396445263e-06,5.67304250475e-05,9.82003445553e-05,2.69054043411e-05,3.0435693965e-05,3.56838846465e-05,-1.88724168874e-05,6.2759235948e-05,3.53366900244e-07,1.98404515327e-05,4.00075279942e-05,2.67654058233e-05,4.12684020947e-05,9.5165316634e-06,8.40763766439e-05,6.24656380751e-05,2.3389606254e-05,-1.53363888971e-05,4.76515490164e-05,3.97088066065e-05,7.47891071419e-05,-5.68937525025e-05,-1.45274893099e-05,-5.61952332661e-06,-1.23749164992e-05,2.02011589868e-05,-2.41228125756e-06,-1.76069829221e-05,4.56495002864e-05,-1.47813444061e-05,-1.95822406059e-05,-1.87537395066e-06,8.00512860258e-06,3.14911126184e-05,9.06436792487e-05,5.77629663582e-05,4.27532524266e-05,2.53950858644e-05,0.000191720506456,1.25433939549e-05,-1.77120407876e-06,-2.28008763761e-05,-9.16578283349e-07,2.16859895372e-05,-1.56944061687e-05,9.95610305393e-05,3.36527074456e-05,-1.59305190355e-05,4.1223931898e-06,1.67611098735e-05,4.33206646661e-05,1.4344567265e-05,-2.64179748024e-05,-4.99881902068e-05,3.54128036509e-05,3.83439968831e-05,1.90625840584e-05,-1.131768279e-05,4.27924961437e-05,-9.19642261467e-06,6.68088193986e-05,-2.43861307789e-05,2.68007581341e-05,1.41823219118e-05,5.13739873865e-05,3.56380990251e-05,0.000249869709606,2.69738022161e-05,-2.40003896406e-06,6.58067616863e-06,0.000154341331457,1.81664398346e-05,-2.66050852004e-05,-4.68795701023e-05,-5.01626954374e-06,4.53573557576e-06,2.36134229296e-05,5.92681253716e-06,0.000151677987568,0.000242336241461,1.16175428182e-05,-2.99840272275e-06,7.24131800147e-05,1.05959739365e-05,2.76195064823e-05,2.57253051703e-05,8.94829113237e-05,2.12408443437e-05,1.12158877153e-05,1.95319555399e-05,1.25818666816e-05,3.73649706841e-05,3.04060646719e-05,7.54742808198e-05,-1.18338953411e-05,3.31104921662e-05,-1.79430746283e-05,6.02839853109e-05,-9.99464724504e-06,-2.88933599989e-06,4.34029104436e-06,-7.51409250081e-08,-2.00039343753e-05,-7.1020194461e-06,5.15715101327e-05,-1.0672284653e-05,7.31221576093e-06,1.44620829591e-05,3.45590101784e-05,-1.22909442734e-05,5.98508094012e-08,6.458061114e-05,8.53352061318e-06,-1.53561451057e-05,3.60252858559e-05,2.20593032053e-05,-1.545054259e-05,1.00984687733e-05,-1.23109088658e-05,7.34352852658e-05,-2.08888264174e-05,-2.47706327972e-05,3.21689197893e-05,3.68058244704e-05,1.50306102808e-05,-1.95723739852e-05,9.33269440688e-06,1.94833158869e-05,8.08088855422e-05,5.69019844435e-05,5.79628158039e-05,2.02666487046e-05,4.22449317522e-05,3.95840195162e-05,1.39737778434e-05,7.25359908192e-05,5.0424638357e-05,5.68583023389e-06,-4.06301157189e-05,5.4456995845e-05,2.03283772889e-05,6.32787829021e-05,0.00010847591785,1.64409506655e-05,1.20501377629e-05,3.29519762123e-05,-3.35679581672e-06,2.29279777322e-06,-2.40181548362e-06,6.63244716412e-06,2.79414976316e-05,4.59526513107e-07,-2.05323143359e-06,4.45930199568e-05,7.19570953353e-06,1.53518852326e-05,-2.19917183136e-06,7.94462862152e-06,1.32623951737e-05,2.69567459188e-05,5.75910105478e-06,4.49834129655e-05,5.03152460407e-06,2.7948647292e-05,2.21799435716e-05,2.33438327258e-05,-7.06146515156e-06,2.7850309803e-05,0.000102520327464,2.70407388108e-05,1.79791350803e-05,9.97186457356e-05,4.69965834892e-05,2.11942597398e-05,2.86949965299e-05,4.14686749989e-05,0.000105622436076,-4.63972675365e-06,8.37182770366e-05,-2.23663589831e-05,2.82628416593e-05,-2.51221440318e-05,1.73278773106e-05,3.23688571674e-05,1.01324593743e-05,4.32839688869e-05,-1.20134926012e-05,1.17942052358e-05,3.89004671293e-05,1.3505650261e-05,-2.81492830886e-06,5.08749314468e-05,9.37562377768e-06,5.64250570256e-06,2.87453934871e-05,1.25434500588e-05,-3.14980640792e-05,4.06619764717e-05,-1.26376171478e-05,4.98894855612e-05,1.93255449616e-05,3.16919698931e-05,2.88387330029e-05,8.95431600401e-05,-3.93695397515e-06,4.46714860711e-05,9.03887976784e-06,2.84489127929e-05,-1.15086997744e-05,0.000105418906743,0.000167244887832,2.15288122675e-07,3.95695958607e-05,3.7400943354e-05,7.54564253671e-06,2.73682443983e-05,7.42401238494e-05,2.33939233985e-05,5.23168468415e-05,-1.95171251773e-05,3.91857501462e-05,-4.20825391621e-05,-9.83789035147e-06,2.60678613333e-05,1.40210594899e-05,2.7770529256e-05,2.66708741097e-05,2.70484460322e-05,-8.85845352662e-06,2.51573791644e-05,0.000155942793725,-2.03897853129e-05,-1.48916096304e-05,6.59687164929e-05,-1.64460762545e-05,2.50893288994e-06,1.38917405931e-05,1.90552482929e-05,-3.34223947287e-05,5.64848860482e-05,5.82568427603e-05,4.1351894692e-05,-7.0849081911e-07,5.69054479946e-06,3.44439302877e-05,-5.79663803878e-06,2.48854693922e-05,2.97297846181e-06,-5.78292666377e-06,2.86725225825e-05,2.3346708291e-05,-8.39319396239e-06,2.27724972088e-05,-1.44804582995e-05,6.81355132017e-05,1.73387728125e-05,4.60150084983e-05,2.88723000503e-05,7.48177981851e-06,-3.24538837271e-06,-3.24389067294e-05,2.83604363536e-05,4.25439699383e-06,-1.15740514175e-07,1.68544720372e-05,3.67822828128e-05,4.2274700123e-05,1.5054227128e-05,2.30578901481e-05,1.8955072634e-05,1.78074714573e-05,-6.89414061274e-07,-1.47195066088e-06,-2.05530566691e-06,2.79397691328e-05,3.12613782342e-05,1.00413305809e-05,6.60742892121e-05,4.4648934929e-05,1.83685028422e-05,-8.59252688249e-06,-1.38581271183e-05,2.55540305333e-05,-1.31915513504e-06,-3.07190719137e-05,-3.123860646e-05,0.000187226849369,7.61923350337e-05,3.42007651337e-05,1.72745297979e-05,1.98334300782e-05,3.15403290155e-05,2.47206118825e-05,3.40045162041e-05,5.26532674804e-05,8.58319295082e-06,-1.64050255585e-06,6.19157572184e-05,4.59885070475e-05,-4.73259302048e-06,-1.10458543082e-06,-2.08241725733e-05,4.40862064028e-05,-2.5484830304e-05,5.24386630507e-05,1.81871999871e-05,-2.49302789747e-05,4.68258570673e-05,-1.02135199928e-06,5.04923439478e-05,1.77857887886e-05,1.43692966256e-05,3.74116909982e-06,-1.60195722399e-05,1.22783309452e-05,-1.40491709305e-05,3.3935409102e-05,0.000216364058342,0.000159001865937,3.66110419471e-05,5.53347099144e-05,3.75206704605e-05,5.75461475291e-05,2.29920998716e-05,2.37449652223e-05,2.09288018619e-05,3.71942110063e-06,4.67036477336e-05,6.03673427246e-05,6.19686185592e-05,1.96221416532e-05,4.35492764918e-05,2.41008256895e-05,8.0999815073e-06,8.01333936049e-06,2.57276811594e-07,0.000214085913612,4.30477317416e-05,-2.16117265795e-06,-5.27090364554e-06,-6.19518420478e-06,-3.07351668094e-06,1.00913579515e-05,2.52040349058e-05,1.66454901637e-05,8.10649789292e-06,5.63695870363e-06,6.87659873964e-06,2.71108610167e-05,-1.43387065941e-05
