,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.459412417613,0.589993367957,0.510015629544,0.454258271635,0.437131937252,0.479035043171,0.371877718592,0.430186162617,0.633693740415,0.642315583774,0.346058341687,0.327473120441,0.343971328748,0.392906572146,0.556431781921,0.504986618309,0.679541500614,0.570940053796
HSBC,0.459412417613,1.0,0.0761830792026,0.118568390951,0.195676648162,0.0691259265407,0.102025050198,-0.0651387270048,0.220637238919,0.110372094038,0.298206353858,0.125012182326,0.267932885938,-0.0159923948516,0.15875609517,0.381773532808,0.195545935565,0.174716877041,0.133747496781
GOOGL,0.589993367957,0.0761830792026,1.0,0.29555118232,0.1953254277,0.312759373883,0.293802839611,0.327222828275,0.137975146944,0.737398286897,0.391929485995,-0.0164733850134,0.0186366347859,0.118438537661,0.244710516418,0.128659368992,0.410906506602,0.667424807961,0.585103285964
INTC,0.510015629544,0.118568390951,0.29555118232,1.0,0.156262361408,0.36275720089,0.357903145722,0.261296195335,0.147455464998,0.43974054379,0.366688197063,0.168946972407,0.239856743029,0.208446598418,0.151304980297,0.173609747629,0.232029447815,0.444178568382,0.359908315326
LPX,0.454258271635,0.195676648162,0.1953254277,0.156262361408,1.0,0.0846217454366,0.127309522561,0.14731639255,0.288403140753,0.253693452206,0.297459644004,0.0795003906642,0.100345547,0.185243929888,0.183644392881,0.376792770849,0.412607161682,0.268563071753,0.356384027171
RTN,0.437131937252,0.0691259265407,0.312759373883,0.36275720089,0.0846217454366,1.0,0.756033873656,0.174909685676,0.0212046483739,0.27076227791,0.424892759973,0.113860385064,0.097093582917,0.142798157979,0.236323836876,0.152053133276,0.188705556017,0.302185476605,0.209430743198
LMT,0.479035043171,0.102025050198,0.293802839611,0.357903145722,0.127309522561,0.756033873656,1.0,0.213917868041,0.0264085568884,0.240456335886,0.404918726221,0.132123652443,0.0577315460317,0.106530533423,0.235723555763,0.171394914868,0.24544861902,0.332450002416,0.261627185102
MASI,0.371877718592,-0.0651387270048,0.327222828275,0.261296195335,0.14731639255,0.174909685676,0.213917868041,1.0,0.1768865441,0.414274018456,0.224049210976,0.059357846411,0.0856712945452,0.104284187876,0.0650519631679,0.109780024064,0.184887757219,0.376898580333,0.344088590922
THO,0.430186162617,0.220637238919,0.137975146944,0.147455464998,0.288403140753,0.0212046483739,0.0264085568884,0.1768865441,1.0,0.236176598352,0.213679172246,0.166341376518,0.196830150871,0.195416241956,0.0777639774154,0.362720199647,0.25517266894,0.35398343943,0.322248524901
FB,0.633693740415,0.110372094038,0.737398286897,0.43974054379,0.253693452206,0.27076227791,0.240456335886,0.414274018456,0.236176598352,1.0,0.328516255599,0.160287453502,0.0663119521326,0.218294246329,0.202244279655,0.245635957933,0.351861433272,0.637621771198,0.617289871516
AOS,0.642315583774,0.298206353858,0.391929485995,0.366688197063,0.297459644004,0.424892759973,0.404918726221,0.224049210976,0.213679172246,0.328516255599,1.0,0.0471496783065,0.131540943775,0.135936832889,0.277600356111,0.199133070625,0.289314604138,0.487898459173,0.386144104898
T,0.346058341687,0.125012182326,-0.0164733850134,0.168946972407,0.0795003906642,0.113860385064,0.132123652443,0.059357846411,0.166341376518,0.160287453502,0.0471496783065,1.0,0.206748172124,0.273815196122,0.102669611939,0.271231319134,0.0739097771499,0.0509758475155,0.123301199325
BP,0.327473120441,0.267932885938,0.0186366347859,0.239856743029,0.100345547,0.097093582917,0.0577315460317,0.0856712945452,0.196830150871,0.0663119521326,0.131540943775,0.206748172124,1.0,0.18149209617,0.160479362567,0.27255751327,-0.00233003256378,0.118157625092,0.0262491762188
MRK,0.343971328748,-0.0159923948516,0.118438537661,0.208446598418,0.185243929888,0.142798157979,0.106530533423,0.104284187876,0.195416241956,0.218294246329,0.135936832889,0.273815196122,0.18149209617,1.0,0.398117338849,0.156980463393,0.282769237981,0.114842254374,0.0543059061054
JNJ,0.392906572146,0.15875609517,0.244710516418,0.151304980297,0.183644392881,0.236323836876,0.235723555763,0.0650519631679,0.0777639774154,0.202244279655,0.277600356111,0.102669611939,0.160479362567,0.398117338849,1.0,0.150075580423,0.354603134821,0.253450572191,0.16482536311
EVR,0.556431781921,0.381773532808,0.128659368992,0.173609747629,0.376792770849,0.152053133276,0.171394914868,0.109780024064,0.362720199647,0.245635957933,0.199133070625,0.271231319134,0.27255751327,0.156980463393,0.150075580423,1.0,0.23634927659,0.231918046402,0.283415014954
CELG,0.504986618309,0.195545935565,0.410906506602,0.232029447815,0.412607161682,0.188705556017,0.24544861902,0.184887757219,0.25517266894,0.351861433272,0.289314604138,0.0739097771499,-0.00233003256378,0.282769237981,0.354603134821,0.23634927659,1.0,0.399042537042,0.383992694793
MSFT,0.679541500614,0.174716877041,0.667424807961,0.444178568382,0.268563071753,0.302185476605,0.332450002416,0.376898580333,0.35398343943,0.637621771198,0.487898459173,0.0509758475155,0.118157625092,0.114842254374,0.253450572191,0.231918046402,0.399042537042,1.0,0.613009652206
LRCX,0.570940053796,0.133747496781,0.585103285964,0.359908315326,0.356384027171,0.209430743198,0.261627185102,0.344088590922,0.322248524901,0.617289871516,0.386144104898,0.123301199325,0.0262491762188,0.0543059061054,0.16482536311,0.283415014954,0.383992694793,0.613009652206,1.0
