,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_adjprice,end_adjprice,stdev
0,ALGN,2017-03-01,2017-09-20,1.92930717273,0.823374769884,2.56597853973,103.830002,187.369995,0.0194499598481
1,AOS,2017-03-01,2017-09-20,0.323005475088,0.169340710041,0.054910930765,50.812843,58.580002,0.00946426862668
2,BP,2017-03-01,2017-09-20,0.256086223138,0.135905468668,0.320107778923,33.096481,37.254002,0.00922200482426
3,CELG,2017-03-01,2017-09-20,0.305922334543,0.160877683412,0.10707281709,123.699997,143.380005,0.0119210684147
4,EVR,2017-03-01,2017-09-20,-0.0439043746051,-0.0247810068603,-0.0245864497788,80.833542,76.849998,0.0145292969889
5,FB,2017-03-01,2017-09-20,0.518452551694,0.262948220751,0.819155031676,137.419998,171.179993,0.00982242060971
6,GOOGL,2017-03-01,2017-09-20,0.212741603712,0.11382836779,0.351023646125,856.75,941.106995,0.00988801622241
7,HSBC,2017-03-01,2017-09-20,0.470888915891,0.240682801845,0.560357809911,39.982754,48.950001,0.00892757956528
8,INTC,2017-03-01,2017-09-20,0.0540076250975,0.0298344691589,0.0313244225566,35.398949,36.729,0.00908583795579
9,JNJ,2017-03-01,2017-09-20,0.187753901228,0.100942878419,0.14832558197,122.266281,132.815002,0.00719734203928
10,JPM,2017-03-01,2017-09-20,0.108297031515,0.0591523447128,0.0909695064729,92.556152,94.910004,0.0103685722252
11,LMT,2017-03-01,2017-09-20,0.313269954406,0.164523659558,0.228687066716,265.083008,306.625,0.00676201531918
12,LPX,2017-03-01,2017-09-20,0.341688203073,0.178541178965,0.550118006947,23.940001,27.790001,0.0136445232149
13,LRCX,2017-03-01,2017-09-20,0.954632712476,0.454376879474,0.801891478479,118.563316,170.807495,0.0168559690037
14,MASI,2017-03-01,2017-09-20,-0.0973080745865,-0.0556109112925,-0.0515732795309,92.779999,85.334999,0.0197377859676
15,MRK,2017-03-01,2017-09-20,0.0265385476562,0.0147467269395,0.0204346816953,64.787201,65.404999,0.00725479738935
16,MRO,2017-03-01,2017-09-20,-0.356585387002,-0.218434909924,-0.492087834063,16.324976,12.41,0.0228264931543
17,MSFT,2017-03-01,2017-09-20,0.338600007411,0.177024287709,0.253950005558,64.227699,74.480003,0.00862627656686
18,RTN,2017-03-01,2017-09-20,0.40057895535,0.207178907446,0.452654219546,152.998764,184.195007,0.00745527260366
19,T,2017-03-01,2017-09-20,-0.102078240081,-0.0584033768254,-0.168429096134,41.009735,38.384998,0.00936512870887
20,THO,2017-03-01,2017-09-20,0.0681313368315,0.0375245545806,0.0122636406297,112.810837,114.230003,0.018513296347
21,WFC,2017-03-01,2017-09-20,-0.100570866999,-0.0575202516172,-0.118673623058,58.886093,53.779999,0.0110083537593
22,WMT,2017-03-01,2017-09-20,0.290640149342,0.153265378824,0.305172156809,69.036629,80.160004,0.00885509399052
23,WRK,2017-03-01,2017-09-20,0.182075492254,0.0979980530483,0.207566061169,53.774261,58.134998,0.0133426128345
24,XOM,2017-03-01,2017-09-20,0.0156187712882,0.00869951915316,0.0217100920906,81.453835,80.480003,0.00734021705474
