,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,6.43861152163e-05,7.05330092076e-05,6.91776967955e-05,6.94856930744e-05,8.57066243279e-05,4.53139534509e-05,4.16228431304e-05,6.04285685879e-05,7.28629556287e-05,7.16562167538e-05,8.25259235994e-05,3.98730068546e-05,7.76242518087e-05,6.06321063093e-05,4.46458924745e-05,9.20316146617e-05,9.04659454135e-05,7.68836768894e-05,8.65408380753e-05
HSBC,7.05330092076e-05,0.000193052482625,6.31161605684e-05,7.96931767506e-05,9.45800397727e-05,3.54906979091e-05,3.58782965457e-05,5.39844201304e-05,9.06582625615e-05,7.02085836907e-05,9.31602198643e-05,3.357038037e-05,0.000125106036885,5.66649354913e-05,3.38065204563e-05,0.000135886030151,8.89353000162e-05,8.78023569426e-05,9.23786127357e-05
GOOGL,6.91776967955e-05,6.31161605684e-05,0.000203536185143,7.01783743322e-05,8.65486278454e-05,4.46695017767e-05,4.11330145205e-05,8.8431648887e-05,6.61749838198e-05,0.000139113838994,8.17527831602e-05,3.73624047508e-05,4.64666471752e-05,6.35840575417e-05,4.75896200681e-05,7.73054316495e-05,0.000100371913789,0.000120146129864,0.000100454760524
INTC,6.94856930744e-05,7.96931767506e-05,7.01783743322e-05,0.000178680207049,9.41155529146e-05,5.13708280078e-05,4.06756562828e-05,5.49848164757e-05,7.2032613122e-05,7.54138375897e-05,8.8019908108e-05,4.16277443718e-05,9.32203246226e-05,6.65705523782e-05,4.6933063452e-05,8.95553708388e-05,8.90339879835e-05,0.000101263983364,0.000126064483448
LPX,8.57066243279e-05,9.45800397727e-05,8.65486278454e-05,9.41155529146e-05,0.000357620273342,4.79355539617e-05,4.62459956999e-05,9.16645543399e-05,0.000127771072943,9.98129567657e-05,0.000132470016354,4.40222914353e-05,0.000106249700629,6.73080166076e-05,4.90267730654e-05,0.000143217174307,0.000120638855339,0.000109373944173,0.000136439712567
RTN,4.53139534509e-05,3.54906979091e-05,4.46695017767e-05,5.13708280078e-05,4.79355539617e-05,0.000118412081014,7.34582786088e-05,3.72798929409e-05,4.39490171064e-05,5.45559900288e-05,7.34444443033e-05,3.0193152869e-05,3.60321181085e-05,5.46852909572e-05,4.18627379402e-05,5.43265976116e-05,6.70381798113e-05,5.42296359563e-05,5.98922937796e-05
LMT,4.16228431304e-05,3.58782965457e-05,4.11330145205e-05,4.06756562828e-05,4.62459956999e-05,7.34582786088e-05,9.48462457116e-05,3.62014003544e-05,4.14978646574e-05,4.2224257653e-05,5.35301348633e-05,2.93738053617e-05,3.39988098747e-05,4.9703758866e-05,3.52951908679e-05,5.35722434515e-05,6.77768127324e-05,4.35790622633e-05,4.81858470008e-05
MASI,6.04285685879e-05,5.39844201304e-05,8.8431648887e-05,5.49848164757e-05,9.16645543399e-05,3.72798929409e-05,3.62014003544e-05,0.000312183531712,8.15663486204e-05,7.39381434305e-05,8.40929695836e-05,2.86783079776e-05,4.51801503957e-05,4.99521942901e-05,4.71293329835e-05,8.89682882227e-05,0.000110714129172,7.14852858222e-05,0.000102096586115
THO,7.28629556287e-05,9.06582625615e-05,6.61749838198e-05,7.2032613122e-05,0.000127771072943,4.39490171064e-05,4.14978646574e-05,8.15663486204e-05,0.000274546199714,8.02662334914e-05,0.000109477716597,4.50844624552e-05,8.48239390195e-05,5.51884527275e-05,3.76528620616e-05,0.000130803988776,9.57346039174e-05,8.55314740722e-05,0.000106008086259
FB,7.16562167538e-05,7.02085836907e-05,0.000139113838994,7.54138375897e-05,9.98129567657e-05,5.45559900288e-05,4.2224257653e-05,7.39381434305e-05,8.02662334914e-05,0.00024217886359,0.000101279080003,3.56325614893e-05,6.06356734369e-05,5.6677732781e-05,4.57762151798e-05,8.89280868595e-05,9.62672518317e-05,0.000108339518984,0.000115179483094
AOS,8.25259235994e-05,9.31602198643e-05,8.17527831602e-05,8.8019908108e-05,0.000132470016354,7.34444443033e-05,5.35301348633e-05,8.40929695836e-05,0.000109477716597,0.000101279080003,0.000213118913173,4.27268066268e-05,8.9119127876e-05,7.28324674707e-05,5.57285254826e-05,0.000129981910205,0.00011426417862,9.81305862418e-05,0.000116887159897
T,3.98730068546e-05,3.357038037e-05,3.73624047508e-05,4.16277443718e-05,4.40222914353e-05,3.0193152869e-05,2.93738053617e-05,2.86783079776e-05,4.50844624552e-05,3.56325614893e-05,4.27268066268e-05,8.95984123675e-05,5.13941051889e-05,4.03111066835e-05,3.37355014987e-05,4.17680563818e-05,4.02715880057e-05,4.2011360274e-05,4.23155948498e-05
BP,7.76242518087e-05,0.000125106036885,4.64666471752e-05,9.32203246226e-05,0.000106249700629,3.60321181085e-05,3.39988098747e-05,4.51801503957e-05,8.48239390195e-05,6.06356734369e-05,8.9119127876e-05,5.13941051889e-05,0.000257453404708,6.49086717349e-05,4.55218851699e-05,0.000116222723984,8.5208346108e-05,7.749762066e-05,9.4721859974e-05
MRK,6.06321063093e-05,5.66649354913e-05,6.35840575417e-05,6.65705523782e-05,6.73080166076e-05,5.46852909572e-05,4.9703758866e-05,4.99521942901e-05,5.51884527275e-05,5.6677732781e-05,7.28324674707e-05,4.03111066835e-05,6.49086717349e-05,0.000152468329078,5.88814820798e-05,7.42961921328e-05,0.000118841235426,6.82759822235e-05,7.03124214807e-05
JNJ,4.46458924745e-05,3.38065204563e-05,4.75896200681e-05,4.6933063452e-05,4.90267730654e-05,4.18627379402e-05,3.52951908679e-05,4.71293329835e-05,3.76528620616e-05,4.57762151798e-05,5.57285254826e-05,3.37355014987e-05,4.55218851699e-05,5.88814820798e-05,7.56567333091e-05,4.58286281652e-05,8.3813106544e-05,5.09947626778e-05,5.29061695435e-05
EVR,9.20316146617e-05,0.000135886030151,7.73054316495e-05,8.95553708388e-05,0.000143217174307,5.43265976116e-05,5.35722434515e-05,8.89682882227e-05,0.000130803988776,8.89280868595e-05,0.000129981910205,4.17680563818e-05,0.000116222723984,7.42961921328e-05,4.58286281652e-05,0.000319533858966,0.000125263922935,9.8278202429e-05,0.000122525582102
CELG,9.04659454135e-05,8.89353000162e-05,0.000100371913789,8.90339879835e-05,0.000120638855339,6.70381798113e-05,6.77768127324e-05,0.000110714129172,9.57346039174e-05,9.62672518317e-05,0.00011426417862,4.02715880057e-05,8.5208346108e-05,0.000118841235426,8.3813106544e-05,0.000125263922935,0.000358184109903,0.000104752964439,0.000128618361145
MSFT,7.68836768894e-05,8.78023569426e-05,0.000120146129864,0.000101263983364,0.000109373944173,5.42296359563e-05,4.35790622633e-05,7.14852858222e-05,8.55314740722e-05,0.000108339518984,9.81305862418e-05,4.2011360274e-05,7.749762066e-05,6.82759822235e-05,5.09947626778e-05,9.8278202429e-05,0.000104752964439,0.000196503682666,0.000122631442928
LRCX,8.65408380753e-05,9.23786127357e-05,0.000100454760524,0.000126064483448,0.000136439712567,5.98922937796e-05,4.81858470008e-05,0.000102096586115,0.000106008086259,0.000115179483094,0.000116887159897,4.23155948498e-05,9.4721859974e-05,7.03124214807e-05,5.29061695435e-05,0.000122525582102,0.000128618361145,0.000122631442928,0.000300309432908
