curr_date,a,c,b,d,g,f,m,l,p,s,w
2017-05-15,0.00961539923105,0.00573102878864,0.00708061872589,0.000513392567581,0.017605614535,0.00183157526835,-0.0169420096464,0.00677442594475,-0.010183299389,-0.00880503144654,0.00675675675676
2017-05-16,0.00229283243661,0.0174211254865,0.00396609635335,-0.00974746180266,0.00422917763502,0.0,-0.0168030331985,0.00672892907124,-0.0380658436214,0.00761421319797,0.00311014896055
2017-05-17,-0.0186521924209,-0.0401664780111,-0.018854419297,0.00349700620242,0.00535986212049,-0.0164532907519,0.00832610120757,-0.0118585128705,-0.0449197860963,-0.0755667506297,0.00750657649325
2017-05-18,0.0014344791531,0.00166730893784,-0.0128111045486,0.0108414314226,0.00456968017948,0.00278807247044,-0.0108649601955,0.00480020286737,0.0548712206047,0.074931880109,0.0302882886204
2017-05-19,0.00501345832277,0.0169772422994,0.0100112222256,0.00344736574647,0.0049280025901,0.00741418862598,0.0109843042236,-0.00282297349196,-0.0191082802548,0.0228136882129,-0.0265681964067
2017-05-22,-0.000890783590759,-0.000654563076133,0.00367098045969,0.0141240143235,0.0109391961247,0.0211591047742,0.0173835987698,0.00979963125697,-0.012987012987,0.0123915737299,0.0313307988156
2017-05-23,0.0460056362129,0.0106452073334,0.0166850214777,0.000125423552886,0.000746261203586,-0.00450445415318,-0.0153779736668,0.00884193582072,0.00219298245614,0.00122399020808,-0.00234891947465
2017-05-24,0.00971704815099,0.00907475333269,0.00631198894745,0.00727638901228,0.00820293943321,-0.00814470492566,0.0056397986544,-0.00619918759601,0.0120350109409,-0.00122249388753,0.0163239839323
2017-05-25,0.00118178537389,-0.00513897345196,0.00770611322173,0.00846931856908,0.00110938184188,-0.00912417141976,0.00776546107869,0.00559259740989,-0.00972972972973,0.0195838433293,-0.0194594285714
2017-05-26,0.00354132363938,0.00193702276991,0.000889201943489,0.000741017280238,0.00221645364072,0.00644569418847,0.00342469153985,0.00413394753668,0.00655021834061,0.00840336134454,0.0237832407062
2017-05-30,0.0144513936717,-0.00692760918077,0.00106613362663,-0.000123453736242,0.00479184400689,0.013723635564,0.00682596133718,0.0,-0.0281995661605,0.0047619047619,-0.0140000615385
2017-05-31,-0.000496955715794,-0.0178455312007,0.00443734687341,0.00629170092729,0.0022009311416,0.00361006787664,-0.00423735220768,0.00597261617398,-0.00669642857143,0.00592417061611,-0.0177874094422
2017-06-01,0.00646335350034,0.00891966501767,0.013253213684,0.00792382739782,0.0135432039476,0.0260792145584,0.0246808953465,0.0108142677293,0.0269662921348,0.00706713780919,0.0560762818733
2017-06-02,0.00131732099585,0.000491178023134,0.0179629748759,-0.00257960845938,-0.00361141231146,-0.00525848606252,-0.0112126810415,-0.00776162596028,0.0175054704595,0.0374269005848,0.025571554201
2017-06-05,-0.00674226641423,0.00229091772375,-0.00890861034528,-0.00640392366048,-0.00253708931721,-0.0088105635333,0.0020999899186,-0.00338272748248,0.0193548387097,0.0101465614431,0.00601343502493
2017-06-06,-0.00496695571599,-0.00391833688393,-0.00674161513777,-0.0047099156308,-0.00944765254957,-0.0115556983952,-0.0821460058085,-0.008061065989,-0.0770042194093,-0.0200892857143,0.0137046662023
2017-06-07,0.00881867058228,0.0142600093926,0.00904976655703,0.00199254497399,0.00696992288399,-0.00449635270733,-0.00410945077827,-0.00213863100942,-0.0308571428571,-0.0159453302961,-0.00862935435969
2017-06-08,-0.0079168461406,0.0214931953134,0.0279407171389,-0.00981860380259,-0.00547648586872,0.00270999672551,-0.0018339430917,0.000857303011706,-0.00707547169811,-0.00462962962963,0.0613666618308
2017-06-09,-0.0156276523891,0.0196170938325,0.00520131038814,-0.00489520496521,-0.00550664292086,0.00270276487202,0.0427192419602,0.0164882706791,0.0118764845606,-0.0558139534884,-0.0422362470073
2017-06-12,-0.00371550760825,-0.00201704070252,-0.00918043865487,0.00227046138401,0.00147661599686,0.0134771217286,-0.00132158751221,0.00379182372209,-0.0762910798122,0.0110837438424,0.00685033537891
2017-06-13,0.00491602559275,0.00575255700486,-0.00488542422904,-0.00113260774532,0.0117951404545,-0.000886514829488,-0.001435516529,0.00251838951421,0.0114358322745,0.00609013398295,0.000141672566619
2017-06-14,0.00168689896749,0.000463596420195,-0.00507871925565,0.0078114071874,-0.00400733786138,-0.00443650717684,0.022461831286,-0.00230268608582,-0.0477386934673,-0.0145278450363,0.0172902640955
2017-06-15,-0.00286292588441,-0.00957970210257,0.00629571373968,0.0023753738791,0.00585227051967,0.00178241960148,-0.00131807294443,0.00818295359927,-0.0369393139842,-0.00982800982801,0.032460323662
2017-06-16,0.00506671384685,-0.00327608400125,-0.00439630163246,0.00661005733066,-0.016363738924,-0.00177924823455,0.00879897738706,0.00187307895324,-0.0424657534247,-0.0322580645161,0.027796477833
2017-06-19,0.0174760662984,0.00923462432507,0.0112092026503,-0.00421246782774,0.00739373770853,0.00178241960148,-0.00959452125898,-0.00311587156359,-0.0114449213162,0.0166666666667,-0.0355782994769
2017-06-20,-0.00363334797062,-0.00883991464601,-0.0139402198927,-0.00211538474947,0.0,-0.010676219243,-0.0268603242235,-0.0100021877958,0.0159189580318,0.0264817150063,0.0141573783577
2017-06-21,-0.00895071770843,-0.00125178731191,-0.0216317315015,-0.0129674451398,0.0014679458993,-0.00719416433173,-0.0226244493924,-0.0145232314641,0.0698005698006,0.00859950859951,0.0122148187919
2017-06-22,0.0137146413498,-0.00329000482536,0.00870472214401,-0.00290557994573,0.00659572435181,0.00815217517503,0.0226852110888,-0.00897044810312,0.0386151797603,-0.0170523751523,0.0120673113875
2017-06-23,-0.013859163923,-0.00330084882708,0.0125991893591,-0.00684158787851,0.00910084671058,-0.00808625461093,0.00814849066785,-0.00258632022557,0.0615384615385,-0.00247831474597,0.00864783805031
2017-06-26,-0.00886722554282,0.00583504867707,-0.00647685830535,0.00331688384506,0.0104618610348,0.0126812955465,0.0089806324338,0.00713057407895,0.0217391304348,-0.00496894409938,-0.0146792018182
2017-06-27,-0.00607700078397,0.00705555304205,-0.00840628060174,-0.009535973029,-0.00606930388774,-0.00894471725767,0.027592427257,0.000214501870922,0.00354609929078,0.0212234706617,-0.00764668444685
2017-06-28,0.0088314930836,0.0147905619699,0.0237024162279,-0.0109114014324,0.0114941861339,0.000902516969161,0.00389783927917,0.00750754687023,0.0506478209658,0.0122249388753,0.0100970111637
2017-06-29,-0.00789632243294,0.0276158880561,-0.0163933755494,0.000129731589823,-0.00958808668009,0.00721381026083,-0.00992239442921,-0.00298062863543,0.0257847533632,-0.0157004830918,-0.0263054061069
2017-06-30,0.00867349644603,-0.0014931206067,0.00567005886604,-0.0055800749347,-0.00215122890441,0.00179049007781,0.0126361563873,-0.000427138218468,-0.0251366120219,0.00736196319018,0.0384978797582
2017-07-03,-0.00303490280142,0.0206341322843,0.00820093857018,-0.00691627865266,0.0017965375173,0.0330652306767,0.0258175190193,0.0126041734871,-0.0168161434978,-0.00730816077954,-0.0314776026851
2017-07-05,0.0108235896544,0.00278339447394,-0.00423664031759,-0.00394212625718,-0.00394538830074,-0.0224913622188,-0.0134228260557,-0.00822786039079,0.0136830102623,0.00981595092025,0.0136986840411
2017-07-06,-0.00920195462949,-0.011979599707,-0.00714763340743,-0.00105551872013,-0.00972266813601,-0.0106193495322,-0.0284863813861,-0.00489258833778,-0.0281214848144,-0.0230862697448,-0.0164282584885
2017-07-07,0.00692333646484,0.00414021943779,0.0171408893937,0.000924516080888,0.00290901908367,0.00715555368041,-0.00743984162858,0.0091919911718,-0.0150462962963,0.0111940298507,-0.00242456903083
2017-07-10,0.00385710031981,-0.0038285606066,0.000505569551566,-0.00250700805628,-0.00688903060658,0.00710471550721,-0.0705467306323,-0.00127093050738,0.0282021151586,0.0123001230012,-0.00459083188201
2017-07-11,-0.00100231141802,-0.0122690654789,0.00471619706833,0.00568783835849,0.00803215972384,0.00352729730971,0.00426940461091,-0.00530213022103,0.0388571428571,-0.0109356014581,0.0203472596263
2017-07-12,0.0155517913688,0.00149645438036,0.00737634949817,0.00723403118845,0.00651935257905,0.0079087034484,0.00283413702297,-0.00234550787431,0.00770077007701,0.0110565110565,0.00491883800959
2017-07-13,0.00757455643237,0.00149444450534,-0.00698958136837,-0.00613740106093,-0.000719692699888,0.01133396569,0.0409798680596,0.00299209516216,0.00109170305677,-0.00364520048603,0.0341315271402
2017-07-14,0.00539306261165,-0.00447629716796,0.000335232885341,0.00578117933033,0.00468129938797,0.00689656208806,0.0117646800599,0.000426142617994,0.00872410032715,0.0426829268293,-0.0182934634334
2017-07-17,0.000487624808178,0.00164878475712,0.0095493282527,0.000914385393652,0.00394270369142,0.00513692812365,0.0308585968361,0.0042598672339,0.0205405405405,-0.0187134502924,-0.0220223487626
2017-07-18,-0.00552398147613,0.000897623446209,-0.000995718548602,0.0031322818009,0.00107102410752,0.000851779158959,-0.0160519772084,0.00190891742914,0.0127118644068,0.00715137067938,0.00892735473975
2017-07-19,0.0027773326723,-0.00284050830069,0.0144518171307,0.00156130364659,0.0071326887137,0.00680843398949,0.0136684023252,0.0141828061496,-0.0125523012552,-0.00473372781065,0.00132064182091
2017-07-20,-0.00651677131079,-0.00509731997369,0.0132635571297,-0.000389773693555,0.00920674057634,0.00171235474131,0.00347974216158,-0.00229595729537,-0.0317796610169,-0.00356718192628,0.0122658929042
2017-07-21,0.00639553721984,-0.00542504150823,-0.0169683142777,0.00805726794053,0.00385969943242,-0.0145299182278,0.0125706090463,0.00188285439443,0.0361050328228,0.0178997613365,-0.00899025407166
2017-07-24,0.00211825454389,0.00151516907219,-0.00953479453083,-0.010313380085,0.00174762828393,-0.020815228582,-0.0286816230711,0.00271453719435,0.0179514255544,0.00117233294256,0.00131483043163
2017-07-25,-0.0156097048321,0.0291982140623,0.000331939030458,0.000260728058485,0.0027912780068,-0.00177141627843,0.0352578198826,0.00957930301809,0.0197095435685,0.0187353629977,0.00984768855842
2017-07-26,-0.0135447465351,-0.000734919024983,-0.0155964575429,0.00338579501449,0.00661108150572,-0.0186335063366,0.00212869423947,-0.00742573786479,-0.00813835198372,-0.0172413793103,0.0318553747572
2017-07-27,0.00318144066265,-0.00558994063887,0.00606772153714,0.000908557490241,-0.0013827004225,0.0108498893893,0.0280372885248,0.0,-0.0102564102564,-0.0409356725146,-0.0291078373348
2017-07-28,0.00283766560653,-0.00251473538398,0.0128999783071,-0.0016857460089,-0.00138454542311,-0.000894513106591,-0.0111570773277,0.00290939595484,-0.0186528497409,0.00243902439024,0.0149252946817
2017-07-31,-0.00482693495285,0.0151267655479,-0.00463112158633,0.0024678269068,0.00519927002732,0.00447629797188,-0.00752194605372,0.0087028677762,-0.0549102428722,-0.029197080292,-0.0236572771224
2017-08-01,0.00250873731553,0.0168005127033,-0.00365574334825,0.00155492257412,0.0048275453533,-0.0240642179285,0.00968425831856,0.010476516595,-0.0335195530726,0.111528822055,-0.0074656059585
2017-08-02,0.00433771426291,-0.00258613251492,0.00817214976447,0.00724438524787,-0.00926549440342,0.00456623284357,-0.0337781788249,-0.00142300394224,-0.0312138728324,-0.00901916572717,-0.0257323439659
2017-08-03,0.00282392910007,-0.0140376860429,-0.00380481047412,0.00693550458618,0.038794508493,-0.00636359436087,0.0181268456925,-0.00305370656854,-0.00119331742243,-0.028441410694,0.0474062021561
2017-08-04,-0.00397545883473,0.0124762422169,0.00348723795151,-0.0040815767464,-0.0210069418289,0.00182976108159,-0.0122932933943,0.00347153244101,0.0131421744325,0.0187353629977,0.0391827094483
2017-08-07,0.0123066099098,0.000869859416357,-0.00347511938331,-0.00204921086383,0.00374650590346,-0.00273972121451,0.0111588183967,-0.00244210956367,0.0141509433962,-0.00919540229885,0.0026132279416
2017-08-08,-0.0119927870095,-0.00231764305833,0.00298905633526,0.000513354687961,0.00814387946253,-0.00274724790788,-0.00169779926543,-0.00163197689707,0.00581395348837,-0.0255220417633,-0.0626784535187
2017-08-09,-0.00764879954538,-0.00653300951754,0.000662229351921,-0.00153927387043,-0.0070682506334,0.00275481607057,-0.0208333132213,-0.00143029353806,-0.0115606936416,-0.0214285714286,-0.0357520803397
2017-08-10,-0.0185991663523,-0.0176822830046,-0.0203507825209,-0.000256934603429,-0.00338984054588,-0.0137362395394,-0.102475103475,-0.00593397156201,-0.0654970760234,-0.0231143552311,-0.0523207635265
2017-08-11,0.0129759365068,-0.0062480840686,-0.00895120347385,-0.00552557913057,-0.00272112384054,0.0,-0.00241891153924,-0.00638133087839,0.0112640801001,0.0348692403487,0.00985364411379
2017-08-14,0.00488788553374,0.0163172715519,0.0228357559715,0.00374724108047,0.00375168578106,0.0129990796122,-0.0130941454089,0.00352179273865,-0.00123762376238,0.0120336943442,0.0160711144764
2017-08-15,-0.00402546887035,0.00117839930566,-0.00499833302426,0.00283216764827,-0.0299014424075,-0.00641618234274,-0.00294833820108,-0.00144505709421,0.0408921933086,-0.013079667063,0.000564891980367
2017-08-16,0.0464803079798,-0.0038252493913,0.0102143682262,0.00436451087355,0.00560424110359,-0.00368990593859,-0.00739279410872,-0.0012404513282,0.0321428571429,0.0,-0.00239940726604
2017-08-17,-0.0205986921485,-0.0163934353283,-0.0127631306533,-0.00153364812181,-0.00592128887264,-0.0148149432765,-0.0258191574123,-0.0182156606916,-0.0207612456747,-0.0253012048193,-0.0510752688172
2017-08-18,0.00640814772839,-0.000300279650787,0.00688377662714,0.00729638979894,-0.0017519851035,-0.00751872044163,-0.00662600822641,0.00316259910589,-0.0259128386337,-0.00247218788628,-0.00298191441777
2017-08-21,0.00800004057322,-0.00946232138361,0.00266802811551,0.000635462818265,-0.0024569288569,0.000946936014372,0.00205239522805,-0.00378314168344,-0.0205562273277,0.00123915737299,-0.013010362808
2017-08-22,0.0197602748508,0.0136467382645,0.0160026596089,0.00292098794001,0.00633354426659,0.00756860874529,0.0455708611224,0.00780592208643,0.0604938271605,0.0173267326733,0.0228788181818
2017-08-23,-0.00301778349835,0.00568435249067,-0.0101722861589,0.00316575158323,-0.00909088706993,0.00563379264118,0.00391774246977,-0.00586134078774,-0.0279394644936,0.00851581508516,-0.00162938819051
2017-08-24,-0.00143383859074,0.00684219094593,-0.00298357023007,0.00290328952583,0.0,0.0,0.00926823934163,-0.00589606755361,0.00359281437126,0.015681544029,-0.00311572691051
2017-08-25,0.0035099448651,0.00236362852713,0.00698247997761,0.00792956027299,0.00176427826656,0.0102706935096,0.020299713942,0.00571911295358,-0.035799522673,0.00118764845606,0.029915090641
2017-08-28,0.0089029629058,-0.00058948043631,0.000825469116685,0.000749166500741,-0.0028179302981,-0.00277263849695,0.00236849348756,-0.0109032176678,0.0123762376238,-0.0166073546856,-0.00924854086338
2017-08-29,0.000472796880936,-0.00486647824058,0.00659850462507,0.00124782867614,0.00247262131978,0.0046339436017,-0.0103969418177,-0.00597021757067,-0.00855745721271,-0.00241254523522,-0.00393811271698
2017-08-30,0.00645770940325,0.00785421149466,0.0121271562494,-0.00836636917291,-0.00422831425236,0.00922504503576,-0.0052531362355,0.0,-0.00369913686806,-0.00241837968561,0.0218186847003
2017-08-31,0.0128324715197,0.000293936017992,0.0123057474281,-0.000634412267407,0.00672330040087,0.00822676962722,-0.00288044705371,-0.000857973916974,0.0457920792079,0.0,0.017626870416
2017-09-01,-0.00525341590401,0.00808478470896,0.000959670437755,-0.00558577238462,0.000351427844131,0.0290117651508,0.0308136909367,0.00708453497941,-0.0165680473373,0.00242424242424,0.0204196163802
2017-09-05,-0.00139791933483,-0.0207057111845,-0.00287628308949,-0.00178732723172,-0.0101897322385,0.000881115189621,-0.018682880745,-0.0228096241561,0.0300842358604,-0.0108827085852,0.0161468122571
2017-09-06,0.00653289091178,0.00238229612582,-0.0293269671053,-0.00255786322349,-0.00425983534278,0.0123238619152,0.055211816926,0.00719896718885,-0.0163551401869,-0.00611246943765,-0.00774139648546
2017-09-07,0.00664501807534,-0.0187166177876,0.0445765567135,0.00333372617229,0.00428729409124,-0.00869560777301,-0.0202977647302,-0.0227420417937,-0.0106888361045,-0.019680196802,0.0101287300884
2017-09-08,-0.00184215119005,0.00166512203225,0.0265528174653,0.0126517832016,-0.00498046651893,-0.0035087360948,-0.0184161821091,0.018838682292,0.0132052821128,-0.0288582183187,0.0464769628803
2017-09-11,0.0167641052935,0.0232734266442,-0.00692840668033,0.00858152865527,0.00786557579907,0.00440143018185,0.00750467072287,0.0165324589938,-0.0142180094787,-0.0167958656331,-0.00194226329371
2017-09-12,0.000453784308458,0.0159504220233,-0.0034107834163,-0.0217718093816,0.00532106055146,0.0157756064787,0.0344506160237,0.00320995725049,0.00600961538462,0.0381077529566,0.0687596634987
2017-09-13,-0.0105836443611,0.0087221380869,0.00497821801598,-0.00140693634879,-0.00352860960239,0.00258843363601,0.0193520218603,0.00597267958929,-0.0215053763441,-0.00632911392405,-0.0171157568748
2017-09-14,0.00366753463915,-0.00216174156121,0.00696594402028,0.0140898712344,-0.00637397441073,-0.00516350189005,-0.0122126205022,0.00127228840151,-0.002442002442,-0.0127388535032,-0.00913916253996
2017-09-15,0.00426301274728,-0.00288836335099,0.0116832882624,0.00416822005175,0.000712814082812,0.00519030202436,0.0263636270958,0.0057179910261,-0.00611995104039,-0.00774193548387,-0.00585817004145
2017-09-18,0.00181937151279,0.0225954960584,0.0197538570276,-0.0119495885098,0.00284901128605,0.000860554605967,-0.0212576778481,0.000210479682839,0.00862068965517,-0.00130039011704,0.00664492210018
