,iwm,mdy,portfolioreturn,portfoliostandarddeviation,spy,returnoverrisk
376,0.25,0.27,0.0546401653949,0.00630055123047,0.48,8.67228332827
377,0.46,0.04,0.0604627150198,0.00563231095552,0.5,10.7349745952
378,0.22,0.7,0.0368282086907,0.00688253946004,0.08,5.35096222906
379,0.28,0.65,0.0378199173089,0.00668442222444,0.07,5.65791867106
380,0.46,0.49,0.0412226012475,0.00610407512867,0.05,6.75329192032
381,0.43,0.32,0.049064129573,0.00596806425529,0.25,8.22111282223
382,0.51,0.01,0.0607903211039,0.00550797123584,0.48,11.0367898634
383,0.24,0.3,0.0535485047769,0.00635479550506,0.46,8.4264717463
384,0.26,0.11,0.0612900811027,0.00611977402144,0.63,10.0150889376
385,0.29,0.53,0.0427596006814,0.00650988893143,0.18,6.56840710061
386,0.46,0.19,0.0540493437624,0.0057713657111,0.35,9.36508730654
387,0.03,0.44,0.0515739779064,0.00699928355236,0.53,7.36846528943
388,0.09,0.14,0.0632546386204,0.00653958005943,0.77,9.67258417904
389,0.36,0.63,0.0371469244087,0.00648697719164,0.01,5.72638430987
390,0.33,0.14,0.0586703114168,0.00599441787863,0.53,9.7874910633
391,0.16,0.75,0.0358365000724,0.00708442627658,0.09,5.05849008422
392,0.15,0.77,0.0351723975383,0.00713427774482,0.08,4.93005722462
393,0.23,0.62,0.0400576597278,0.00675555261482,0.15,5.92959036985
394,0.09,0.49,0.0482901056864,0.00691521047311,0.42,6.98317222219
395,0.06,0.37,0.0539938435928,0.00684825575604,0.57,7.88432055055
396,0.32,0.44,0.0460345825354,0.00633621868602,0.24,7.26530835133
397,0.19,0.47,0.0472350855192,0.00666002433296,0.34,7.09232927054
398,0.31,0.46,0.0453704800012,0.00638151938556,0.23,7.10966734723
399,0.07,0.36,0.0542303880431,0.00681335995436,0.57,7.95941920086
400,0.25,0.7,0.0362551677902,0.00681620467578,0.05,5.31896700799
401,0.01,0.17,0.0635000734368,0.00676077724461,0.82,9.39242207505
402,0.02,0.61,0.0444965041148,0.0072280381682,0.37,6.15609700438
403,0.83,0.06,0.0525400944132,0.00499857472941,0.11,10.5110150908
404,0.31,0.23,0.0552043159293,0.00612666512706,0.46,9.01049996768
405,0.14,0.26,0.057168873447,0.00654126272614,0.6,8.73973051389
406,0.1,0.27,0.0575053698972,0.00664553495045,0.63,8.6532341378
407,0.39,0.22,0.0541037649453,0.00594546259991,0.39,9.10000929886
408,0.81,0.05,0.053349679764,0.00502005044645,0.14,10.6273194529
409,0.14,0.7,0.0383563177585,0.00706311435868,0.16,5.43051065164
410,0.29,0.22,0.0560139012801,0.00616024138303,0.49,9.09280948542
411,0.55,0.13,0.054895569564,0.00553696441313,0.32,9.91438005883
412,0.09,0.62,0.0427318505966,0.00707514628533,0.29,6.03971266081
413,0.04,0.34,0.0556585451113,0.00686317238791,0.62,8.1097402142
414,0.5,0.06,0.0588435443182,0.00557020881379,0.44,10.5639745807
415,0.24,0.19,0.058251643699,0.00624127019058,0.57,9.33329945993
416,0.47,0.51,0.0401764714463,0.00610859002423,0.02,6.57704499515
417,0.01,0.04,0.0690583285266,0.00664096336193,0.95,10.3988419696
418,0.19,0.03,0.0660476412077,0.00620628334784,0.78,10.6420602325
419,0.37,0.4,0.0467897467033,0.00618286123475,0.23,7.56765273015
420,0.02,0.32,0.0568956885459,0.0068897744231,0.66,8.2579900374
421,0.18,0.05,0.0653835386735,0.0062466891906,0.77,10.4669108192
422,0.34,0.62,0.0379565097595,0.00651624365092,0.04,5.82490646342
423,0.11,0.82,0.033798661653,0.00729431338686,0.07,4.63356314166
424,0.32,0.36,0.049455047206,0.00624431191311,0.32,7.92001551079
425,0.52,0.44,0.0422143098657,0.00592518149115,0.04,7.12455980104
426,0.53,0.18,0.0531398064118,0.00562325075218,0.29,9.45001543657
427,0.48,0.45,0.0425508063158,0.00601578181999,0.07,7.07319640058
428,0.5,0.06,0.0588435443182,0.00557020881379,0.44,10.5639745807
429,0.71,0.1,0.0531220256797,0.00522255668771,0.19,10.1716513302
430,0.16,0.4,0.0508010330065,0.00664734942633,0.44,7.64229917044
431,0.69,0.25,0.0470906816892,0.00540128272923,0.06,8.71842561293
432,0.72,0.08,0.0537861282139,0.00518819666748,0.2,10.3670179951
433,0.12,0.52,0.0464343905344,0.00688106001833,0.36,6.7481449676
434,0.18,0.17,0.0602528416676,0.00635801233604,0.65,9.47667894981
435,0.46,0.17,0.05490445993,0.00575171420146,0.37,9.54575592718
436,0.39,0.47,0.0434148128495,0.00622328198163,0.14,6.97619246206
437,0.15,0.26,0.0569778598136,0.006517999255,0.59,8.74161803101
438,0.54,0.05,0.0585070478681,0.00548399926417,0.41,10.668682662
439,0.16,0.31,0.0546490557609,0.00654771765333,0.53,8.3462755504
440,0.45,0.38,0.0461167538031,0.0059943491494,0.17,7.69337131584
441,0.9,0.01,0.053340789398,0.004859719469,0.09,10.976104637
442,0.55,0.37,0.0446341755521,0.0057860497748,0.08,7.71410155275
443,0.42,0.32,0.0492551432065,0.0059886267887,0.26,8.22478089625
444,0.67,0.07,0.0551687544651,0.00526424991443,0.26,10.4798889418
445,0.12,0.17,0.0613989234685,0.00649753164313,0.71,9.44957667631
446,0.15,0.72,0.0373101879574,0.00706684052372,0.13,5.27961368764
447,0.09,0.25,0.0585514996983,0.00664846307038,0.66,8.80677219359
448,0.5,0.38,0.0451616856357,0.00589442766669,0.12,7.6617592393
449,0.51,0.17,0.0539493917626,0.00565237123994,0.32,9.54455917216
450,0.2,0.22,0.0577330239815,0.00636186065475,0.58,9.07486458987
451,0.57,0.23,0.0502379614587,0.00559700519839,0.2,8.975864713
452,0.73,0.08,0.0535951145804,0.00517169462252,0.19,10.3631630427
453,0.39,0.59,0.0382841158436,0.00637247069097,0.02,6.00773509996
454,0.29,0.22,0.0560139012801,0.00616024138303,0.49,9.09280948542
455,0.83,0.02,0.0542503267485,0.00496587140882,0.15,10.924633822
456,0.29,0.15,0.0590068078669,0.00609112824835,0.56,9.68733631292
457,0.35,0.33,0.0501646805571,0.00614652297843,0.32,8.16147287386
458,0.07,0.15,0.0632091078036,0.00659676360344,0.78,9.581836125
459,0.74,0.17,0.0495560781925,0.00523768166283,0.09,9.46145286838
460,0.45,0.3,0.0495372184737,0.00590552562227,0.25,8.3882827105
461,0.34,0.2,0.0559139492803,0.00603142339244,0.46,9.27044010049
462,0.54,0.26,0.0495283281077,0.00568511444695,0.2,8.71193158376
463,0.03,0.44,0.0515739779064,0.00699928355236,0.53,7.36846528943
464,0.55,0.24,0.0501924306419,0.00564518175533,0.21,8.8911983382
465,0.3,0.35,0.0502646325568,0.00627662482132,0.35,8.0082263936
466,0.35,0.38,0.0480268901379,0.00620242589201,0.27,7.74324288175
467,0.03,0.25,0.0596975814992,0.00679209103122,0.72,8.78927876921
468,0.12,0.69,0.0391659031093,0.00709589419413,0.19,5.51951622133
469,0.42,0.34,0.0484000270389,0.00601066681299,0.24,8.05235567779
470,0.46,0.5,0.0407950431636,0.00611631731279,0.04,6.6698702957
471,0.05,0.71,0.0396478823761,0.00728539254411,0.24,5.44210653524
472,0.09,0.7,0.039311385926,0.00717855635097,0.21,5.47622446687
473,0.68,0.24,0.0477092534066,0.00540824845887,0.08,8.82157204303
474,0.53,0.45,0.0415957381484,0.0059177139744,0.02,7.02902139718
475,0.01,0.42,0.0528111213411,0.00702457322904,0.57,7.51805406807
476,0.02,0.39,0.0539027819591,0.00696654699272,0.59,7.73737434276
477,0.23,0.52,0.0443332405661,0.00663007849949,0.25,6.68668411235
478,0.25,0.17,0.0589157462332,0.00619919812894,0.58,9.50376887587
479,0.14,0.5,0.0469074794351,0.00681053324877,0.36,6.8874899691
480,0.13,0.82,0.0334166343861,0.00724854626776,0.05,4.61011534612
481,0.4,0.57,0.0389482183777,0.00632619731598,0.03,6.15665563882
482,0.63,0.34,0.0443887407357,0.00560365072989,0.03,7.92139675996
483,0.53,0.13,0.0552775968309,0.00557530399598,0.34,9.91472337128
484,0.02,0.57,0.0462067364501,0.00717830703314,0.41,6.43699638882
485,0.71,0.28,0.0454259801708,0.00539855010406,0.01,8.41447783112
486,0.12,0.31,0.0554131102949,0.00664082567858,0.57,8.34431032779
487,0.87,0.06,0.0517760398793,0.00494097826457,0.07,10.4789046029
488,0.18,0.14,0.0615355159191,0.00632913344058,0.68,9.72258153455
489,0.05,0.9,0.0315242787833,0.00754505432761,0.05,4.17813807754
490,0.16,0.69,0.0384018485754,0.00700426490127,0.15,5.48263795226
491,0.14,0.68,0.0392114339262,0.00703678712039,0.18,5.57234903591
492,0.78,0.1,0.0517849302453,0.00510908220067,0.12,10.135857716
493,0.04,0.83,0.0347081990036,0.00747060873937,0.13,4.64596664268
494,0.74,0.16,0.0499836362763,0.00522815583066,0.1,9.56047177921
495,0.57,0.36,0.0446797063689,0.00573679312801,0.07,7.7882721883
496,0.43,0.52,0.0405129678964,0.00620176642112,0.05,6.53248851142
497,0.16,0.26,0.0567868461801,0.00649481872069,0.58,8.74340741785
498,0.3,0.34,0.0506921906407,0.00626554063666,0.36,8.09063312814
499,0.04,0.41,0.0526656385244,0.00694097923629,0.55,7.58763810287
500,0.01,0.97,0.0292954267304,0.00773859754667,0.02,3.78562479232
501,0.75,0.23,0.046799716056,0.00528041472744,0.02,8.86288643444
502,0.7,0.14,0.0516028069779,0.00527597889961,0.16,9.78070761081
503,0.85,0.04,0.0530131833139,0.00495294136647,0.11,10.7033738927
504,0.26,0.08,0.0625727553542,0.00609230189636,0.66,10.2707903217
505,0.46,0.21,0.0531942275947,0.00579134940574,0.33,9.18511798684
506,0.11,0.59,0.0436324975811,0.00699064833793,0.3,6.24155235278
507,0.6,0.2,0.0509475948098,0.0055108821707,0.2,9.24490730007
508,0.22,0.16,0.0599163452175,0.00625701073707,0.62,9.57587380544
509,0.32,0.02,0.0639920220562,0.00590779756101,0.66,10.8317899175
510,0.29,0.25,0.0547312270286,0.00619102437958,0.46,8.8404153615
511,0.28,0.38,0.0493639855723,0.00635413992613,0.34,7.76879107891
512,0.13,0.02,0.0676212810924,0.0063367172418,0.85,10.6713426704
513,0.65,0.22,0.0491374104747,0.0054405087115,0.13,9.03176763062
514,0.01,0.36,0.055376469844,0.0069574443104,0.63,7.95931197915
515,0.23,0.3,0.0537395184104,0.00637726253309,0.47,8.42673766864
516,0.52,0.14,0.0550410523806,0.00560408531693,0.34,9.82159429555
517,0.67,0.25,0.0474727089562,0.00543594823923,0.08,8.73310540627
518,0.08,0.66,0.0412126318948,0.00714975907985,0.26,5.76419868621
519,0.47,0.4,0.0448796103685,0.00597701236868,0.13,7.50870294391
520,0.31,0.45,0.0457980380851,0.00636965357268,0.24,7.19003593563
521,0.63,0.28,0.0469540892387,0.00553845132239,0.09,8.47783730604
522,0.09,0.19,0.0611168482013,0.00658798066184,0.72,9.27702301181
523,0.61,0.2,0.0507565811763,0.00549253054122,0.19,9.24101937993
524,0.04,0.46,0.0505278481053,0.00699850166835,0.5,7.21980939632
525,0.67,0.16,0.0513207317107,0.00534641507992,0.17,9.59909227837
526,0.2,0.74,0.0355000036223,0.00698083968983,0.06,5.08534863994
527,0.56,0.13,0.0547045559305,0.00551798827298,0.31,9.91385867896
528,0.16,0.13,0.0623451012699,0.0063658437488,0.71,9.79369015798
529,0.03,0.35,0.0554220006609,0.00689814892882,0.62,8.0343293879
530,0.1,0.29,0.0566502537295,0.00666655902157,0.61,8.49767526939
531,0.04,0.66,0.0419766864287,0.00724396975002,0.3,5.79470758124
532,0.18,0.19,0.0593977254999,0.00637764503441,0.63,9.31342606549
533,0.14,0.29,0.0558861991956,0.00657275759109,0.57,8.50270201222
534,0.09,0.25,0.0585514996983,0.00664846307038,0.66,8.80677219359
535,0.1,0.1,0.0647738573223,0.00647848198444,0.8,9.99830785636
536,0.49,0.47,0.0415046765147,0.00601995427645,0.04,6.89451690307
537,0.35,0.27,0.0527300290601,0.00608189508619,0.38,8.66999978013
538,0.63,0.2,0.0503745539093,0.00545623585562,0.17,9.23247367642
539,0.23,0.58,0.0417678920631,0.00670461121065,0.19,6.22972619155
540,0.69,0.06,0.055214285282,0.00522126050509,0.25,10.5748957035
541,0.02,0.84,0.0346626681867,0.00753144768344,0.14,4.60239115289
542,0.07,0.1,0.0653468982227,0.00654986985063,0.83,9.97682392367
543,0.22,0.29,0.0543580901277,0.00638913717445,0.49,8.50789216814
544,0.14,0.63,0.0413492243454,0.00697198366076,0.23,5.93076896868
545,0.33,0.38,0.0484089174049,0.00624528432333,0.29,7.75127518599
546,0.23,0.49,0.0456159148176,0.00659367861078,0.28,6.91812833325
547,0.02,0.43,0.0521925496238,0.00701185164994,0.55,7.44347602166
548,0.59,0.06,0.0571244216169,0.00539873171291,0.35,10.581081753
549,0.06,0.64,0.0424497753294,0.00717105608308,0.3,5.91959884815
550,0.35,0.02,0.0634189811558,0.00584329464736,0.63,10.8532916759
551,0.1,0.16,0.0622085088193,0.00653501380097,0.74,9.51926204196
552,0.04,0.42,0.0522380804406,0.0069523556728,0.54,7.51372382241
553,0.64,0.33,0.044625285186,0.0055745860917,0.03,8.00512978936
554,0.11,0.81,0.0342262197369,0.00728050144539,0.08,4.70108000027
555,0.66,0.14,0.0523668615118,0.00534497662245,0.2,9.7973976709
556,0.05,0.09,0.0661564835735,0.00658869949891,0.86,10.0409016354
557,0.68,0.13,0.0524123923287,0.0053008760108,0.19,9.88749637266
558,0.36,0.1,0.0598075028517,0.00589273774918,0.54,10.1493576326
559,0.21,0.1,0.0626727073539,0.00622308461619,0.69,10.0710035648
560,0.22,0.53,0.0440966961158,0.00666472792382,0.25,6.6164285504
561,0.37,0.29,0.0514928856254,0.00606060987197,0.34,8.49632078507
562,0.26,0.54,0.042905083498,0.0065880654652,0.2,6.51254662308
563,0.59,0.02,0.0588346539522,0.0053646989341,0.39,10.9670001383
564,0.19,0.31,0.0540760148605,0.00647875866208,0.5,8.34666294594
565,0.08,0.73,0.038219725308,0.00724154882983,0.19,5.27783851302
566,0.07,0.29,0.05722329463,0.00673773597499,0.64,8.49295591907
567,0.37,0.45,0.0446519562841,0.00624134012718,0.18,7.15422575509
568,0.21,0.58,0.0421499193301,0.00674936907953,0.21,6.24501621314
569,0.42,0.15,0.0565236306316,0.00581396828401,0.43,9.72203972751
570,0.43,0.52,0.0405129678964,0.00620176642112,0.05,6.53248851142
571,0.46,0.16,0.0553320180138,0.00574201408409,0.38,9.63634313736
572,0.34,0.51,0.0426596486816,0.00637740137769,0.15,6.68918986828
573,0.5,0.1,0.0571333119829,0.00560599497941,0.4,10.191466848
574,0.04,0.38,0.0539483127759,0.00690723914522,0.58,7.81040175991
575,0.82,0.01,0.0548688984659,0.00497269669759,0.17,11.0340328
576,0.93,0.03,0.0519126323299,0.0048358902118,0.04,10.7348657757
577,0.02,0.41,0.0530476657914,0.00698907077909,0.57,7.59008850649
578,0.17,0.48,0.0471895547023,0.00671756028414,0.35,7.02480554046
579,0.66,0.32,0.0446708160029,0.00552802757282,0.02,8.0807874806
580,0.33,0.62,0.038147523393,0.0065375351299,0.05,5.83515386686
581,0.59,0.38,0.0434425629343,0.00572206592614,0.03,7.59211157213
582,0.71,0.1,0.0531220256797,0.00522255668771,0.19,10.1716513302
583,0.42,0.43,0.0445520042844,0.00611354050111,0.15,7.28743095368
584,0.05,0.51,0.0481990440527,0.00703376150193,0.44,6.85252749037
585,0.43,0.18,0.0550499427466,0.00582252446209,0.39,9.45465203368
586,0.05,0.75,0.0379376500408,0.00733846111113,0.2,5.16970104035
587,0.44,0.12,0.0574242776161,0.00574459615719,0.44,9.99622532982
588,0.52,0.21,0.0520481457938,0.00567244202453,0.27,9.17561529385
589,0.31,0.59,0.0398122249114,0.00654185223967,0.1,6.08577256912
590,0.61,0.05,0.0571699524337,0.00535346716467,0.34,10.6790516641
591,0.26,0.35,0.0510286870908,0.00636472902175,0.39,8.01741706778
592,0.02,0.71,0.0402209232765,0.00735639129751,0.27,5.46748013392
593,0.05,0.23,0.0601706703999,0.00672350614792,0.72,8.94929952857
594,0.21,0.46,0.0472806163361,0.00660285625649,0.33,7.16063086934
595,0.23,0.32,0.0528844022427,0.00639885375528,0.45,8.26466805856
596,0.22,0.47,0.0466620446188,0.00659218091206,0.31,7.078392605
597,0.77,0.11,0.051548385795,0.00513373418333,0.12,10.0411092499
598,0.67,0.17,0.0508931736269,0.00535600585267,0.16,9.50207580552
599,0.51,0.31,0.047963578589,0.0057967190882,0.18,8.27426305454
600,0.4,0.38,0.0470718219705,0.00609706143982,0.22,7.72041128913
601,0.37,0.2,0.0553409083799,0.00596743660815,0.43,9.27381588005
602,0.56,0.4,0.0431604876671,0.00580142601794,0.04,7.439634244
603,0.62,0.27,0.047572660956,0.00554598673454,0.11,8.57785336192
604,0.61,0.1,0.0550321620146,0.00539754545707,0.29,10.1957755525
605,0.31,0.13,0.0594798967676,0.00602831735202,0.56,9.86674942514
606,0.79,0.06,0.0533041489472,0.00505893145755,0.15,10.536641857
607,0.05,0.74,0.0383652081246,0.00732511175993,0.21,5.23749116491
608,0.03,0.17,0.0631180461698,0.0067122344612,0.8,9.40343287093
609,0.69,0.21,0.0488009140246,0.00536065462874,0.1,9.10353630375
610,0.51,0.46,0.0415502073315,0.00596857225347,0.03,6.96149859079
611,0.37,0.32,0.0502102113739,0.00609305715312,0.31,8.24056136552
612,0.37,0.25,0.0532031179607,0.00601841813949,0.38,8.84005011411
613,0.43,0.41,0.0452161068186,0.00606963527637,0.16,7.44955911842
614,0.06,0.43,0.0514284950898,0.00691603189812,0.51,7.43612751465
615,0.25,0.51,0.044378771383,0.00657333270208,0.24,6.75133503724
616,0.31,0.4,0.0479358285042,0.00631136244566,0.29,7.5951633133
617,0.23,0.28,0.054594634578,0.00635596139876,0.49,8.58951638514
618,0.62,0.36,0.0437246382015,0.00564416911739,0.02,7.74686889994
619,0.36,0.22,0.0546768058457,0.00600881546439,0.42,9.09943168829
620,0.43,0.08,0.0593255235849,0.00572840924727,0.49,10.3563696349
621,0.09,0.81,0.0346082470038,0.00732660101073,0.1,4.72364292161
622,0.24,0.02,0.0655201311241,0.00608427297039,0.74,10.7687691599
623,0.53,0.46,0.0411681800646,0.00592970272857,0.01,6.94270555355
624,0.07,0.37,0.0538028299593,0.00682443345465,0.56,7.8838529699
625,0.2,0.47,0.0470440718857,0.0066373242183,0.33,7.08780682372
626,0.29,0.39,0.048745413855,0.00634354254377,0.32,7.68425741904
627,0.71,0.2,0.0488464448414,0.00531670661276,0.09,9.18735006445
628,0.05,0.22,0.0605982284837,0.00671340776476,0.73,9.02644835635
629,0.96,0.02,0.0517671495133,0.00479036064222,0.02,10.8065244727
630,0.8,0.01,0.0552509257328,0.00500270118396,0.19,11.0442186533
631,0.25,0.06,0.0636188851553,0.00609671046322,0.69,10.4349526747
632,0.2,0.35,0.0521747688917,0.00649963082045,0.45,8.02734344965
633,0.03,0.93,0.0306236317988,0.00763435672354,0.04,4.01129170509
634,0.44,0.5,0.0411770704306,0.00615673804476,0.06,6.68813097638
635,0.15,0.64,0.040730652628,0.00696189620308,0.21,5.85051133196
636,0.48,0.04,0.0600806877528,0.00559233704296,0.48,10.7433953446
637,0.45,0.08,0.058943496318,0.00568767539046,0.47,10.3633720758
638,0.31,0.53,0.0423775734144,0.00646647120612,0.16,6.5534310853
639,0.4,0.58,0.0385206602939,0.00633893870577,0.02,6.07683116715
640,0.91,0.01,0.0531497757645,0.00484641486407,0.08,10.9668233643
641,0.06,0.41,0.0522836112575,0.00689317879683,0.53,7.58483318053
642,0.38,0.31,0.0504467558243,0.00606106445142,0.31,8.32308519875
643,0.32,0.21,0.0558684184635,0.00608462981237,0.47,9.1818927669
644,0.31,0.17,0.0577696644323,0.00606670559142,0.52,9.52241106178
645,0.42,0.45,0.0436968881167,0.00613720224275,0.13,7.1200013277
646,0.38,0.22,0.0542947785787,0.00596647398013,0.4,9.09997743383
647,0.63,0.32,0.0452438569033,0.00558158837904,0.05,8.10591068902
648,0.28,0.46,0.0459435209017,0.00644695968949,0.26,7.12638563206
649,0.34,0.07,0.0614722043701,0.00590830108281,0.59,10.4043791114
650,0.09,0.09,0.0653924290396,0.00649304239806,0.82,10.0711538645
651,0.21,0.69,0.037446780408,0.00689154085385,0.1,5.43373117886
652,0.17,0.02,0.0668572265585,0.00624367910009,0.81,10.7079857063
653,0.25,0.57,0.04181342288,0.00664760022401,0.18,6.29000262816
654,0.03,0.04,0.0686763012596,0.00659236900579,0.93,10.4175450736
655,0.24,0.26,0.0552587371122,0.00631246912817,0.5,8.75390215623
656,0.12,0.2,0.060116249217,0.00652704260641,0.68,9.21033503871
657,0.5,0.06,0.0588435443182,0.00557020881379,0.44,10.5639745807
658,0.11,0.19,0.0607348209343,0.00654066829968,0.7,9.28572099235
659,0.52,0.11,0.0563237266321,0.00557608667117,0.37,10.1009417453
660,0.38,0.44,0.0448885007345,0.00620846138467,0.18,7.23021340607
661,0.18,0.69,0.0380198213084,0.00695892887937,0.13,5.46345881205
662,0.88,0.08,0.0507299100781,0.00494380392839,0.04,10.2613110902
663,0.31,0.04,0.0633279195221,0.00594672056714,0.65,10.6492172967
664,0.27,0.31,0.0525479057926,0.0062987215437,0.42,8.34263039381
665,0.3,0.35,0.0502646325568,0.00627662482132,0.35,8.0082263936
666,0.73,0.06,0.0544502307481,0.00515442872344,0.21,10.5637760593
667,0.67,0.23,0.0483278251239,0.00541543348586,0.1,8.92409171861
668,0.1,0.3,0.0562226956457,0.00667717596277,0.6,8.42013089952
669,0.22,0.68,0.0376833248583,0.00685601034002,0.1,5.4963926525
670,0.27,0.19,0.0576786027986,0.00617431438465,0.54,9.34170163766
671,0.23,0.67,0.0379198693087,0.00682059948664,0.1,5.55960944239
672,0.34,0.04,0.0627548786216,0.00588187889277,0.62,10.6691891767
673,0.05,0.23,0.0601706703999,0.00672350614792,0.72,8.94929952857
674,0.25,0.32,0.0525023749757,0.00635403030408,0.43,8.26284617214
675,0.32,0.13,0.0592888831341,0.00600657949143,0.55,9.870656539
676,0.44,0.14,0.0565691614485,0.00576341619632,0.42,9.81521367216
677,0.36,0.17,0.0568145962649,0.0059590288055,0.47,9.53420399855
678,0.19,0.43,0.0489453178545,0.00661307813532,0.38,7.40129132803
679,0.18,0.13,0.0619630740029,0.00631966057495,0.69,9.80481044322
680,0.21,0.34,0.052411313342,0.00646589152368,0.45,8.1058138928
681,0.17,0.14,0.0617265295526,0.00635218072227,0.69,9.71737616597
682,0.74,0.13,0.0512663105278,0.00520013997249,0.13,9.85864049795
683,0.03,0.57,0.0460157228167,0.00715439119623,0.4,6.43181530818
684,0.23,0.66,0.0383474273925,0.00680747017518,0.11,5.63313924346
685,0.6,0.06,0.0569334079834,0.0053803448974,0.34,10.5817394738
686,0.1,0.79,0.035272349538,0.00727607871177,0.11,4.84771412395
687,0.09,0.33,0.0551310350277,0.00673306530928,0.58,8.18810341134
688,0.68,0.04,0.0562604150832,0.00522134413664,0.28,10.7750827394
689,0.23,0.41,0.0490363794882,0.00649952566714,0.36,7.54460894526
690,0.18,0.8,0.0333166823863,0.00710772079819,0.02,4.68739323508
691,0.24,0.5,0.0449973431003,0.00658341963798,0.26,6.83494985505
692,0.09,0.13,0.0636821967043,0.00653012219438,0.78,9.75206815564
693,0.38,0.15,0.0572876851656,0.00589734001694,0.47,9.71415672167
694,0.22,0.63,0.0398211152775,0.00679072238755,0.15,5.86404700485
695,0.03,0.05,0.0682487431758,0.00660114182224,0.92,10.3389299933
696,0.78,0.07,0.0530676044968,0.00508295263447,0.15,10.4403106448
697,0.1,0.77,0.0361274657057,0.00724885857939,0.13,4.98388336729
698,0.17,0.17,0.0604438553011,0.00638105433318,0.66,9.47239314148
699,0.77,0.15,0.0498381534597,0.00517037576547,0.08,9.63917435026
700,0.44,0.45,0.0433148608498,0.00609628896279,0.11,7.10511937905
701,0.12,0.7,0.0387383450255,0.00710906042369,0.18,5.44915118409
702,0.52,0.31,0.0477725649555,0.0057771922925,0.17,8.26916649763
703,0.8,0.03,0.0543958095652,0.00501875103568,0.17,10.8385152358
704,0.22,0.68,0.0376833248583,0.00685601034002,0.1,5.4963926525
705,0.28,0.45,0.0463710789855,0.00643511635385,0.27,7.20594258684
706,0.47,0.17,0.0547134462965,0.00573160655921,0.36,9.54591801293
707,0.34,0.46,0.0447974391008,0.00631693971123,0.2,7.09163632211
708,0.61,0.27,0.0477636745895,0.0055642329568,0.12,8.58405371599
709,0.25,0.27,0.0546401653949,0.00630055123047,0.48,8.67228332827
710,0.09,0.22,0.0598341739498,0.00661789829672,0.69,9.0412652578
711,0.34,0.23,0.0546312750289,0.00606176779014,0.43,9.01243282822
712,0.28,0.69,0.0361096849736,0.00673729131763,0.03,5.35967398042
713,0.29,0.46,0.0457525072682,0.00642505224549,0.25,7.12095489968
714,0.12,0.51,0.0468619486183,0.00686897012787,0.37,6.82226705691
715,0.09,0.09,0.0653924290396,0.00649304239806,0.82,10.0711538645
716,0.53,0.31,0.047581551322,0.00575778682068,0.16,8.26386123764
717,0.34,0.02,0.0636099947893,0.00586469031923,0.64,10.8462666103
718,0.12,0.83,0.0331800899357,0.00728527115202,0.05,4.55440700056
719,0.21,0.14,0.0609624750186,0.00626051745417,0.65,9.7376096249
720,0.58,0.3,0.0470540412384,0.00565178650952,0.12,8.32551639365
721,0.62,0.24,0.0488553352075,0.00551475591536,0.14,8.85902040949
722,0.12,0.86,0.0318974156842,0.0073272249983,0.02,4.35327367341
723,0.98,0.01,0.0518126803301,0.00475859794447,0.01,10.8882239968
724,0.66,0.09,0.054504651931,0.00529927547306,0.25,10.2853026245
725,0.06,0.49,0.0488631465868,0.0069861266952,0.45,6.99431154325
726,0.14,0.79,0.0345082950041,0.00718437239517,0.07,4.80324419531
727,0.29,0.17,0.0581516916993,0.00611048210369,0.54,9.51671090962
728,0.28,0.09,0.0617631700034,0.00605702277285,0.63,10.1969519217
729,0.05,0.48,0.0494817183042,0.00699808370506,0.47,7.0707525645
730,0.58,0.27,0.0483367154899,0.00561976913723,0.15,8.60119238167
731,0.03,0.02,0.0695314174273,0.00657505174884,0.95,10.5750372899
732,0.02,0.62,0.044068946031,0.00724061697256,0.36,6.08635233682
733,0.17,0.58,0.042913973864,0.00683990074724,0.25,6.2740638278
734,0.27,0.2,0.0572510447147,0.0061842636644,0.53,9.25753619535
735,0.53,0.11,0.0561327129986,0.0055567369597,0.36,10.101740177
736,0.25,0.06,0.0636188851553,0.00609671046322,0.69,10.4349526747
737,0.08,0.28,0.0574598390803,0.00670339791342,0.64,8.57174821224
738,0.73,0.18,0.0493195337421,0.00526376025958,0.09,9.36963906219
739,0.18,0.55,0.0440056344821,0.00677974827472,0.27,6.4907475468
740,0.13,0.14,0.0624905840865,0.00644522118434,0.73,9.69564616935
741,0.64,0.14,0.0527488887788,0.00538034795454,0.22,9.80399208834
742,0.2,0.49,0.0461889557181,0.00666121016966,0.31,6.93401867553
743,0.03,0.85,0.0340440964694,0.00752174803925,0.12,4.52608838953
744,0.41,0.4,0.0460256921694,0.00609923095824,0.19,7.54614679859
745,0.16,0.09,0.0640553336052,0.00632873328918,0.75,10.1213514108
746,0.44,0.11,0.0578518357,0.00573531401341,0.45,10.0869517457
747,0.29,0.54,0.0423320425976,0.00652227254222,0.17,6.49038235117
748,0.05,0.87,0.0328069530348,0.00750280539573,0.08,4.37262481224
749,0.35,0.39,0.0475993320541,0.00621382493151,0.26,7.66023062748
750,0.67,0.2,0.0496104993754,0.00538531911154,0.13,9.2121744966
751,0.25,0.39,0.0495094683889,0.00643192560358,0.36,7.69745663124
752,0.86,0.06,0.0519670535128,0.00495511326344,0.08,10.4875611817
753,0.41,0.05,0.0609902251034,0.00574301237901,0.54,10.6199013825
