Date,AAPL,AMZN,BAC,CA,CHD,MS,MSFT,TSLA
2015-10-16,111.040001,570.76001,16.120001,28.92,44.185001,33.950001,47.509998,227.009995
2015-10-19,111.730003,573.150024,16.139999,28.48,44.105,32.32,47.619999,228.100006
2015-10-20,113.769997,560.880005,16.200001,28.370001,44.049999,32.25,47.77,213.029999
2015-10-21,113.760002,555.77002,15.9,27.709999,43.904999,31.48,47.200001,210.089996
2015-10-22,115.5,563.909973,16.16,28.02,44.325001,32.349998,48.029999,211.720001
2015-10-23,119.080002,599.030029,16.52,27.75,43.904999,32.619999,52.869999,209.089996
2015-10-26,115.279999,608.609985,16.51,27.879999,43.595001,32.549999,54.25,215.259995
2015-10-27,114.550003,611.01001,16.4,27.379999,43.290001,32.23,53.689999,210.350006
2015-10-28,119.269997,617.099976,17.280001,27.75,43.744999,33.439999,53.98,212.960007
2015-10-29,120.529999,626.549988,17.09,27.690001,43.235001,33.540001,53.360001,211.630005
2015-10-30,119.5,625.900024,16.780001,27.709999,43.044998,32.970001,52.639999,206.929993
2015-11-02,121.18,628.349976,17.059999,27.57,42.700001,33.48,53.240002,213.789993
2015-11-03,122.57,625.309998,17.18,27.860001,42.055,33.290001,54.150002,208.350006
2015-11-04,122.0,640.950012,17.01,27.610001,41.93,33.400002,54.400002,231.630005
2015-11-05,120.919998,655.650024,17.309999,27.440001,41.505001,33.880001,54.380001,231.770004
2015-11-06,121.059998,659.369995,17.950001,27.4,40.945,35.41,54.919998,232.360001
2015-11-09,120.57,655.48999,17.68,27.07,40.66,35.110001,54.16,225.330002
2015-11-10,116.769997,659.679993,17.85,27.059999,41.619999,35.240002,53.509998,216.5
2015-11-11,116.110001,673.25,17.75,27.200001,41.724998,35.02,53.650002,219.080002
2015-11-12,115.720001,665.599976,17.370001,26.790001,41.294998,34.23,53.32,212.940002
2015-11-13,112.339996,642.349976,17.200001,26.530001,41.264999,33.93,52.84,207.190002
2015-11-16,114.18,647.809998,17.43,26.870001,41.785,34.049999,53.77,214.309998
2015-11-17,113.690002,643.299988,17.42,26.9,41.735001,33.59,52.970001,214.0
2015-11-18,117.290001,663.539978,17.84,28.040001,42.424999,34.25,53.849998,221.070007
2015-11-19,118.779999,661.27002,17.690001,28.34,42.825001,34.169998,53.939999,221.800003
2015-11-20,119.300003,668.450012,17.65,28.280001,42.865002,33.91,54.189999,220.009995
