,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_adjprice,end_adjprice,stdev
0,AOS,2017-03-01,2017-09-19,0.299002408347,0.156606410711,0.263122119345,51.080002,58.2467,0.00949814285251
1,BP,2017-03-01,2017-09-19,0.164076693529,0.0881693448213,0.0443007072528,34.23,36.910702,0.00928970373939
2,CELG,2017-03-01,2017-09-19,0.294387914496,0.154319526284,0.0294387914496,123.699997,142.570007,0.011962089161
3,EVR,2017-03-01,2017-09-19,-0.0695229553178,-0.0392834680346,-0.0201616570422,81.599998,76.425003,0.0145459790639
4,FB,2017-03-01,2017-09-19,0.528059317326,0.265936372005,0.792088975989,137.419998,171.585007,0.00978356386739
5,GOOGL,2017-03-01,2017-09-19,0.202091844053,0.107792248772,0.177840822766,856.75,936.006897,0.00991400019266
6,HSBC,2017-03-01,2017-09-19,0.428449888794,0.219354844153,0.535562360992,40.84,49.139999,0.00920903405067
7,INTC,2017-03-01,2017-09-19,0.0489574211242,0.0269392257752,0.0279057300408,35.93,37.175201,0.00901976973085
8,JNJ,2017-03-01,2017-09-19,0.196298173975,0.104819614637,0.15900152092,123.860001,135.020004,0.00707965164473
9,LMT,2017-03-01,2017-09-19,0.287562647628,0.150930365977,0.00575125295255,268.380005,306.815002,0.00690601286702
10,LPX,2017-03-01,2017-09-19,0.301334455228,0.157760771841,0.2651743206,23.940001,27.299999,0.0136424615334
11,LRCX,2017-03-01,2017-09-19,1.05478405851,0.492618495929,1.93025482707,119.669998,176.934998,0.01658690475
12,MASI,2017-03-01,2017-09-19,-0.0999481779827,-0.0568835761744,-0.179906720369,92.779999,85.220001,0.0198103092357
13,MRK,2017-03-01,2017-09-19,-0.00363034681314,-0.00202069218063,-0.00399338149445,66.209999,65.7369,0.00738135587607
14,MSFT,2017-03-01,2017-09-19,0.347862541701,0.180603376055,0.20871752502,64.940002,75.535004,0.00851795929593
15,RTN,2017-03-01,2017-09-19,0.375149952572,0.193837211567,0.491446437869,154.570007,184.029999,0.00748927200457
16,SPY,2017-03-01,2017-09-19,0.103866323127,0.0564976569692,0.130871567141,239.779999,249.830002,0.00481744160823
17,T,2017-03-01,2017-09-19,-0.155532666604,-0.0897343840695,-0.199081813253,42.040001,38.040001,0.00962933449742
18,THO,2017-03-01,2017-09-19,0.0467144269195,0.0257173614871,0.0682030633025,113.550003,113.669998,0.0185214986805
