,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.457166343548,0.593097202102,0.513105310035,0.454387271929,0.439602564712,0.473904772139,0.371021166021,0.432957090107,0.635217069613,0.64228319899,0.345128275486,0.327863776786,0.349537899026,0.392757296847,0.556791050258,0.490729018117,0.678118768768,0.57081423561
HSBC,0.457166343548,1.0,0.0742263350798,0.124238578848,0.181492563148,0.0653416612764,0.0842142027558,-0.0711759756239,0.216589686718,0.107091892546,0.290464329149,0.141271792195,0.257198953874,-0.00676173121121,0.163744351512,0.382708111065,0.171815715651,0.181925328423,0.132630617695
GOOGL,0.593097202102,0.0742263350798,1.0,0.305052733158,0.202661354909,0.321358925614,0.29806930981,0.328840119185,0.143062373484,0.739581305159,0.399804548385,-0.00687120858942,0.0246225507641,0.132721956462,0.247679929067,0.133024855763,0.400932842579,0.669210518491,0.582608611262
INTC,0.513105310035,0.124238578848,0.305052733158,1.0,0.159922670884,0.359809976352,0.352275441835,0.256904867615,0.1525831973,0.439405101349,0.370469593687,0.142725365761,0.235773684079,0.210561224038,0.157393717659,0.166724946989,0.210651056989,0.441911766606,0.367956021872
LPX,0.454387271929,0.181492563148,0.202661354909,0.159922670884,1.0,0.102630190267,0.172100572329,0.155926136211,0.299782455083,0.26644247046,0.31858695624,0.0603192219207,0.117900574583,0.171262932169,0.172906439796,0.372735427028,0.416822173579,0.258383347311,0.354218655412
RTN,0.439602564712,0.0653416612764,0.321358925614,0.359809976352,0.102630190267,1.0,0.752742804343,0.179103152746,0.0303256666383,0.278921733115,0.432541006152,0.0943890476067,0.103457740842,0.133044680719,0.229893942159,0.148990876734,0.19259806696,0.296625141818,0.212407854709
LMT,0.473904772139,0.0842142027558,0.29806930981,0.352275441835,0.172100572329,0.752742804343,1.0,0.222516627617,0.0487278250907,0.254516777654,0.42398703593,0.100119694032,0.0827424969172,0.0849903058925,0.217633122502,0.168409466412,0.263860323328,0.3122292076,0.259839264073
MASI,0.371021166021,-0.0711759756239,0.328840119185,0.256904867615,0.155926136211,0.179103152746,0.222516627617,1.0,0.178846942781,0.416611806092,0.226881173326,0.0498647275295,0.0924165857649,0.100563221988,0.0584119198432,0.108633902449,0.196535636345,0.368973335531,0.340637273109
THO,0.432957090107,0.216589686718,0.143062373484,0.1525831973,0.299782455083,0.0303256666383,0.0487278250907,0.178846942781,1.0,0.242584463972,0.225882403836,0.159318090736,0.202899452914,0.193369822471,0.0773303136064,0.363335404856,0.251428113584,0.351794768925,0.324455485395
FB,0.635217069613,0.107091892546,0.739581305159,0.439405101349,0.26644247046,0.278921733115,0.254516777654,0.416611806092,0.242584463972,1.0,0.342316845499,0.153893301981,0.072438128576,0.233411295346,0.202266721947,0.243689413952,0.342936758447,0.631060141387,0.612981267966
AOS,0.64228319899,0.290464329149,0.399804548385,0.370469593687,0.31858695624,0.432541006152,0.42398703593,0.226881173326,0.225882403836,0.342316845499,1.0,0.0389338042301,0.139316026438,0.124705458962,0.266758728914,0.198187456708,0.285148597396,0.483552208783,0.384867562243
T,0.345128275486,0.141271792195,-0.00687120858942,0.142725365761,0.0603192219207,0.0943890476067,0.100119694032,0.0498647275295,0.159318090736,0.153893301981,0.0389338042301,1.0,0.182028011454,0.29268294651,0.103691629851,0.254487252314,0.0375621272317,0.046533088762,0.121584143533
BP,0.327863776786,0.257198953874,0.0246225507641,0.235773684079,0.117900574583,0.103457740842,0.0827424969172,0.0924165857649,0.202899452914,0.072438128576,0.139316026438,0.182028011454,1.0,0.166485452093,0.154346574237,0.270487689377,0.0180090415387,0.108546321853,0.0316019164202
MRK,0.349537899026,-0.00676173121121,0.132721956462,0.210561224038,0.171262932169,0.133044680719,0.0849903058925,0.100563221988,0.193369822471,0.233411295346,0.124705458962,0.29268294651,0.166485452093,1.0,0.388392260826,0.157129105622,0.275764382994,0.131122141743,0.0562305157046
JNJ,0.392757296847,0.163744351512,0.247679929067,0.157393717659,0.172906439796,0.229893942159,0.217633122502,0.0584119198432,0.0773303136064,0.202266721947,0.266758728914,0.103691629851,0.154346574237,0.388392260826,1.0,0.151942389885,0.337343842968,0.260587417758,0.171642892413
EVR,0.556791050258,0.382708111065,0.133024855763,0.166724946989,0.372735427028,0.148990876734,0.168409466412,0.108633902449,0.363335404856,0.243689413952,0.198187456708,0.254487252314,0.270487689377,0.157129105622,0.151942389885,1.0,0.227719654819,0.226989530353,0.286921614059
CELG,0.490729018117,0.171815715651,0.400932842579,0.210651056989,0.416822173579,0.19259806696,0.263860323328,0.196535636345,0.251428113584,0.342936758447,0.285148597396,0.0375621272317,0.0180090415387,0.275764382994,0.337343842968,0.227719654819,1.0,0.365832529543,0.371189320468
MSFT,0.678118768768,0.181925328423,0.669210518491,0.441911766606,0.258383347311,0.296625141818,0.3122292076,0.368973335531,0.351794768925,0.631060141387,0.483552208783,0.046533088762,0.108546321853,0.131122141743,0.260587417758,0.226989530353,0.365832529543,1.0,0.611689352262
LRCX,0.57081423561,0.132630617695,0.582608611262,0.367956021872,0.354218655412,0.212407854709,0.259839264073,0.340637273109,0.324455485395,0.612981267966,0.384867562243,0.121584143533,0.0316019164202,0.0562305157046,0.171642892413,0.286921614059,0.371189320468,0.611689352262,1.0
