,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.45823613911,0.586425522187,0.50927890356,0.454869317484,0.437403046404,0.475940966368,0.371832577326,0.430732103509,0.625924618084,0.641972026113,0.34140419473,0.326748757811,0.342509412736,0.393708072868,0.551769507538,0.505416280871,0.677469731616,0.57015048164
HSBC,0.45823613911,1.0,0.0744052047664,0.120190703741,0.200676862657,0.0735578234922,0.113614029157,-0.0662244515439,0.220850233472,0.106689379723,0.294560440395,0.141977827612,0.271303543305,-0.0223630856909,0.160012580755,0.389440428994,0.194911238858,0.173483139199,0.137860377996
GOOGL,0.586425522187,0.0744052047664,1.0,0.296197828517,0.190584870934,0.3108085335,0.292802862617,0.325163019121,0.135321040196,0.738757017399,0.390054068974,-0.0138708116964,0.0204804771118,0.117697906432,0.237600549293,0.116965728683,0.406819325413,0.668242198358,0.571742053787
INTC,0.50927890356,0.120190703741,0.296197828517,1.0,0.155934937326,0.363004323658,0.358578736464,0.260322502335,0.146874824493,0.438939627407,0.365723770284,0.171195611422,0.241235730301,0.206404311029,0.149294710748,0.170982312614,0.230899370314,0.444627603278,0.355714316688
LPX,0.454869317484,0.200676862657,0.190584870934,0.155934937326,1.0,0.0872426067397,0.130990409072,0.146860450853,0.289677121127,0.244881297082,0.296237082393,0.0861334122774,0.10135129843,0.181384991446,0.187467080485,0.383135639293,0.413230604398,0.265538281137,0.360757973497
RTN,0.437403046404,0.0735578234922,0.3108085335,0.363004323658,0.0872426067397,1.0,0.754206233586,0.17420421698,0.0220290708066,0.267041181464,0.423785068942,0.119263661522,0.0987994326622,0.13990674232,0.236866042484,0.156503537372,0.188897035632,0.301316749806,0.210726631177
LMT,0.475940966368,0.113614029157,0.292802862617,0.358578736464,0.130990409072,0.754206233586,1.0,0.209754960503,0.0266160765547,0.239883739827,0.399220149476,0.152230594015,0.0645310678192,0.0981886636278,0.232423555199,0.179393684961,0.242341562216,0.331610836236,0.259088767344
MASI,0.371832577326,-0.0662244515439,0.325163019121,0.260322502335,0.146860450853,0.17420421698,0.209754960503,1.0,0.177082466209,0.409427444537,0.224405453495,0.0548026022717,0.0841843290781,0.105075078781,0.0659177392017,0.107885559722,0.185318787176,0.375568459873,0.342848492419
THO,0.430732103509,0.220850233472,0.135321040196,0.146874824493,0.289677121127,0.0220290708066,0.0266160765547,0.177082466209,1.0,0.230658506576,0.213688527841,0.16431565771,0.196094150588,0.194415456144,0.0801548699952,0.361828840386,0.256078907531,0.352076120758,0.323770110419
FB,0.625924618084,0.106689379723,0.738757017399,0.438939627407,0.244881297082,0.267041181464,0.239883739827,0.409427444537,0.230658506576,1.0,0.3248779392,0.159477979307,0.0687455876003,0.216211460858,0.190673326031,0.224042731756,0.344581909227,0.637800644939,0.595568165059
AOS,0.641972026113,0.294560440395,0.390054068974,0.365723770284,0.296237082393,0.423785068942,0.399220149476,0.224405453495,0.213688527841,0.3248779392,1.0,0.0427581766825,0.130034535791,0.136722884276,0.27730718798,0.194902930067,0.289462279409,0.486659294135,0.384035553337
T,0.34140419473,0.141977827612,-0.0138708116964,0.171195611422,0.0861334122774,0.119263661522,0.152230594015,0.0548026022717,0.16431565771,0.159477979307,0.0427581766825,1.0,0.213549092763,0.257403941734,0.100447538781,0.281981139393,0.0714969815483,0.0527065647534,0.12357989762
BP,0.326748757811,0.271303543305,0.0204804771118,0.241235730301,0.10135129843,0.0987994326622,0.0645310678192,0.0841843290781,0.196094150588,0.0687455876003,0.130034535791,0.213549092763,1.0,0.177556951947,0.158195539354,0.270932530354,-0.00332407521712,0.119406614843,0.0249935006252
MRK,0.342509412736,-0.0223630856909,0.117697906432,0.206404311029,0.181384991446,0.13990674232,0.0981886636278,0.105075078781,0.194415456144,0.216211460858,0.136722884276,0.257403941734,0.177556951947,1.0,0.395550996732,0.14665391285,0.282120968019,0.113972109551,0.05200390673
JNJ,0.393708072868,0.160012580755,0.237600549293,0.149294710748,0.187467080485,0.236866042484,0.232423555199,0.0659177392017,0.0801548699952,0.190673326031,0.27730718798,0.100447538781,0.158195539354,0.395550996732,1.0,0.159236213072,0.356299928725,0.248824262286,0.172607174559
EVR,0.551769507538,0.389440428994,0.116965728683,0.170982312614,0.383135639293,0.156503537372,0.179393684961,0.107885559722,0.361828840386,0.224042731756,0.194902930067,0.281981139393,0.270932530354,0.14665391285,0.159236213072,1.0,0.237304157371,0.222755088913,0.295950021182
CELG,0.505416280871,0.194911238858,0.406819325413,0.230899370314,0.413230604398,0.188897035632,0.242341562216,0.185318787176,0.256078907531,0.344581909227,0.289462279409,0.0714969815483,-0.00332407521712,0.282120968019,0.356299928725,0.237304157371,1.0,0.396588860049,0.385424396936
MSFT,0.677469731616,0.173483139199,0.668242198358,0.444627603278,0.265538281137,0.301316749806,0.331610836236,0.375568459873,0.352076120758,0.637800644939,0.486659294135,0.0527065647534,0.119406614843,0.113972109551,0.248824262286,0.222755088913,0.396588860049,1.0,0.603396836225
LRCX,0.57015048164,0.137860377996,0.571742053787,0.355714316688,0.360757973497,0.210726631177,0.259088767344,0.342848492419,0.323770110419,0.595568165059,0.384035553337,0.12357989762,0.0249935006252,0.05200390673,0.172607174559,0.295950021182,0.385424396936,0.603396836225,1.0
