,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,AAL,2017-03-02,2017-09-29,0.0279290153118,0.0161280086664,0.0206674713307,45.529411,47.650002,0.0186335553621,0.0186335553621,0.000280605762666
1,ADM,2017-03-02,2017-09-29,-0.118110746523,-0.0704015563809,-0.213780451206,44.790344,42.580002,0.0120812170998,0.0120812170998,-0.000419140822898
2,AES,2017-03-02,2017-09-29,-0.00394840844235,-0.00229521603031,-0.00351408351369,11.384592,11.085,0.011115947629,0.011115947629,4.57539385446e-05
3,AGN,2017-03-02,2017-09-29,-0.268786603622,-0.166253324953,-0.387052709215,243.469086,203.264999,0.0107136497102,0.0107136497102,-0.00117058431019
4,ALKS,2017-03-02,2017-09-29,-0.231295441378,-0.14168479554,-0.298371119378,61.16,51.25,0.0162597189907,0.0162597189907,-0.000900009877213
5,AMAT,2017-03-02,2017-09-29,0.813868773295,0.413199457401,0.708065832767,36.32436,51.84,0.0172379749159,0.0172379749159,0.00248740534661
6,AMD,2017-03-02,2017-09-29,-0.244174578048,-0.15006684492,-0.366261867072,13.9,12.715,0.0378299730362,0.0378299730362,-0.000350862753287
7,AMGN,2017-03-02,2017-09-29,0.100550821035,0.0572263532273,0.200096133859,175.607574,185.834198,0.0111646390355,0.0111646390355,0.000438536759541
8,APD,2017-03-02,2017-09-29,0.114644011467,0.0650687465282,0.151330095136,138.678101,150.979996,0.00855720404288,0.00855720404288,0.000462125849299
9,ARNC,2017-03-02,2017-09-29,-0.228835642648,-0.140090614758,-0.0617856235149,28.408855,25.285,0.018873536649,0.018873536649,-0.000840312586164
10,AVT,2017-03-02,2017-09-29,-0.240617832605,-0.147746085957,-0.18286955278,45.866131,39.509998,0.0132099950454,0.0132099950454,-0.000991188121235
11,AXP,2017-03-02,2017-09-29,0.195943549562,0.109522001976,0.129322742711,79.472511,90.18,0.00868654259149,0.00868654259149,0.000739551560907
12,AXS,2017-03-02,2017-09-29,-0.287781183889,-0.178902106831,-0.356848668022,69.3797,57.560001,0.013214077573,0.013214077573,-0.00124349169826
