Date,AAPL,AMZN,MSFT,PCLN
2017-04-24,142.48999,907.409973,66.789284,1798.619995
2017-04-25,143.372864,907.619995,67.175003,1799.089966
2017-04-26,142.529663,909.289978,67.085999,1804.119995
2017-04-27,142.638794,918.380005,67.521164,1835.869995
2017-04-28,142.499893,924.98999,67.709076,1846.819946
2017-05-01,145.406448,948.22998,68.648666,1869.920044
2017-05-02,146.32901,946.940002,68.539871,1880.52002
2017-05-03,145.882614,941.030029,68.322281,1876.790039
2017-05-04,145.356857,937.530029,68.055244,1910.410034
2017-05-05,147.76741,934.150024,68.243156,1903.650024
2017-05-08,151.784973,949.039978,68.183823,1903.910034
2017-05-09,152.757141,952.820007,68.282722,1911.130005
2017-05-10,152.032974,948.950012,68.549751,1824.77002
2017-05-11,153.347809,947.619995,67.709076,1813.560059
2017-05-12,155.48941,961.349976,67.629959,1818.180054
2017-05-15,155.090958,957.969971,67.679413,1813.810059
2017-05-16,154.861862,966.070007,69.04216,1829.800049
2017-05-17,149.662277,944.76001,67.122383,1795.689941
2017-05-18,151.943314,958.48999,67.351158,1796.030029
2017-05-19,152.461288,959.840027,67.331268,1808.280029
2017-05-22,153.38765,970.669983,68.087234,1828.420044
2017-05-23,153.198395,971.539978,68.316025,1827.939941
2017-05-24,152.740189,980.349976,68.40554,1848.73999
2017-05-25,153.268112,993.380005,69.251045,1860.430054
2017-05-26,153.00914,995.780029,69.589233,1863.900024
2017-05-30,153.068893,996.700012,70.036858,1857.449951
2017-05-31,152.16246,994.619995,69.469872,1877.089966
2017-06-01,152.580811,995.950012,69.728493,1890.819946
2017-06-02,154.841934,1006.72998,71.3797,1895.959961
2017-06-05,153.327881,1011.340027,71.896942,1891.579956
2017-06-06,153.845856,1003.0,72.135666,1889.859985
2017-06-07,154.762253,1010.070007,72.006363,1890.369995
2017-06-08,154.383743,1010.27002,71.568687,1892.380005
2017-06-09,148.397247,978.309998,69.947327,1842.119995
2017-06-12,144.851166,964.909973,69.410194,1812.98999
2017-06-13,146.016586,980.789978,70.275581,1843.52002
2017-06-14,144.592194,976.469971,69.897591,1831.609985
2017-06-15,143.725586,964.169983,69.529556,1809.199951
2017-06-16,141.713501,987.710022,69.629028,1802.609985
2017-06-19,145.767578,995.169983,70.494415,1851.599976
2017-06-20,144.442764,992.590027,69.539505,1850.640015
2017-06-21,145.299408,1002.22998,69.897591,1867.780029
2017-06-22,145.060364,1001.299988,69.88765,1862.930054
2017-06-23,145.707809,1003.73999,70.832611,1874.280029
2017-06-26,145.249619,993.97998,70.156219,1876.339966
2017-06-27,143.167786,976.780029,68.843208,1858.25
2017-06-28,145.259567,990.330017,69.430092,1890.209961
2017-06-29,143.117966,975.929993,68.127029,1876.98999
2017-06-30,143.45665,968.0,68.564697,1870.52002
2017-07-03,142.93869,953.659973,67.808723,1843.130005
2017-07-05,143.526367,971.400024,68.713905,1866.01001
2017-07-06,142.171692,965.140015,68.206604,1872.300049
2017-07-07,143.616013,978.76001,69.091888,1918.5
2017-07-10,144.492584,996.469971,69.609138,1921.819946
2017-07-11,144.960739,994.130005,69.61908,1929.150024
2017-07-12,145.169922,1006.51001,70.772934,1946.180054
2017-07-13,147.191986,1000.630005,71.389641,1940.699951
2017-07-14,148.457001,1001.809998,72.394295,1950.869995
2017-07-17,148.974976,1010.039978,72.961273,1945.459961
2017-07-18,149.49295,1024.449951,72.911537,1976.23999
2017-07-19,150.429276,1026.869995,73.468567,1992.099976
