,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.370034253404,0.583112642484,0.469543399316,0.448192791494,0.430760423761,0.479774461065,0.368753212335,0.431206834764,0.575477776455,0.600866523303,0.328111509369,0.317749917026,0.311253860827,0.386190784372,0.535348138192,0.450126498213,0.641504010925,0.544999790397
HSBC,0.370034253404,1.0,0.0725189387299,0.0712019153298,0.183292048324,0.0368557357157,0.0830666660799,-0.0566437096245,0.186949613419,0.117476570744,0.215946597437,0.0916572026011,0.162603455321,-0.040839618092,0.0882420955568,0.350460311084,0.222524695803,0.179482932458,0.0781814644855
GOOGL,0.583112642484,0.0725189387299,1.0,0.300227203774,0.20545502083,0.290801282721,0.313655394147,0.30703802681,0.139796797247,0.681983916873,0.353901862594,-0.0187018036694,0.0342307636561,0.114557355235,0.216874474915,0.120621113354,0.330617529245,0.609240633847,0.531570766092
INTC,0.469543399316,0.0712019153298,0.300227203774,1.0,0.0390146694265,0.354840132063,0.331978831053,0.214612579823,0.132049676365,0.358623222612,0.287185087993,0.11716833022,0.209964749511,0.202964449007,0.180659403745,0.115760514549,0.146943170077,0.429827209575,0.349381979758
LPX,0.448192791494,0.183292048324,0.20545502083,0.0390146694265,1.0,0.109218164092,0.203426111217,0.171057440812,0.322718576605,0.218144138215,0.314599911014,0.0765618063318,0.0932545789975,0.102152588087,0.131613256192,0.341758792009,0.337353038526,0.228229482754,0.245382359293
RTN,0.430760423761,0.0368557357157,0.290801282721,0.354840132063,0.109218164092,1.0,0.718887154073,0.167445883731,0.0318230082298,0.244946265079,0.387836247156,0.0679670355179,0.0777413874779,0.134086496944,0.240618252469,0.151512667319,0.175868457944,0.325991169202,0.247709470303
LMT,0.479774461065,0.0830666660799,0.313655394147,0.331978831053,0.203426111217,0.718887154073,1.0,0.212499151494,0.0614090404187,0.233546247117,0.40171554721,0.074290995668,0.0612500183621,0.0706389324074,0.204663810072,0.169543038052,0.202219820358,0.292339862132,0.229641855606
MASI,0.368753212335,-0.0566437096245,0.30703802681,0.214612579823,0.171057440812,0.167445883731,0.212499151494,1.0,0.178440820438,0.365351320957,0.200767855389,0.0927963137132,0.0410603064534,0.101926596866,0.0963719215752,0.134380894257,0.221036230146,0.323589035372,0.317550444825
THO,0.431206834764,0.186949613419,0.139796797247,0.132049676365,0.322718576605,0.0318230082298,0.0614090404187,0.178440820438,1.0,0.260211612478,0.221992605109,0.162462491148,0.176462071493,0.153805051217,0.0613721667927,0.334783598548,0.22334181555,0.321785139896,0.301094798154
FB,0.575477776455,0.117476570744,0.681983916873,0.358623222612,0.218144138215,0.244946265079,0.233546247117,0.365351320957,0.260211612478,1.0,0.319183543687,0.148241397957,0.0760543633331,0.135689506913,0.140278689049,0.218644338679,0.293352026521,0.531524697744,0.577765681115
AOS,0.600866523303,0.215946597437,0.353901862594,0.287185087993,0.314599911014,0.387836247156,0.40171554721,0.200767855389,0.221992605109,0.319183543687,1.0,0.0789654583214,0.16185207646,0.0403495787936,0.219006156079,0.244887111774,0.236576034615,0.452228152743,0.338524907892
T,0.328111509369,0.0916572026011,-0.0187018036694,0.11716833022,0.0765618063318,0.0679670355179,0.074290995668,0.0927963137132,0.162462491148,0.148241397957,0.0789654583214,1.0,0.156352612964,0.188378754529,0.142766668722,0.237386563604,0.0725972097338,0.0533563778934,0.123449068141
BP,0.317749917026,0.162603455321,0.0342307636561,0.209964749511,0.0932545789975,0.0777413874779,0.0612500183621,0.0410603064534,0.176462071493,0.0760543633331,0.16185207646,0.156352612964,1.0,0.169274479376,0.137648695316,0.27941870105,0.00380552334026,0.124050754295,0.0493494161729
MRK,0.311253860827,-0.040839618092,0.114557355235,0.202964449007,0.102152588087,0.134086496944,0.0706389324074,0.101926596866,0.153805051217,0.135689506913,0.0403495787936,0.188378754529,0.169274479376,1.0,0.368119550039,0.171299039101,0.207101387548,0.121545978217,0.0395591127962
JNJ,0.386190784372,0.0882420955568,0.216874474915,0.180659403745,0.131613256192,0.240618252469,0.204663810072,0.0963719215752,0.0613721667927,0.140278689049,0.219006156079,0.142766668722,0.137648695316,0.368119550039,1.0,0.138914440342,0.299484962557,0.273575007846,0.172989709168
EVR,0.535348138192,0.350460311084,0.120621113354,0.115760514549,0.341758792009,0.151512667319,0.169543038052,0.134380894257,0.334783598548,0.218644338679,0.244887111774,0.237386563604,0.27941870105,0.171299039101,0.138914440342,1.0,0.229673880646,0.231619146785,0.264600691707
CELG,0.450126498213,0.222524695803,0.330617529245,0.146943170077,0.337353038526,0.175868457944,0.202219820358,0.221036230146,0.22334181555,0.293352026521,0.236576034615,0.0725972097338,0.00380552334026,0.207101387548,0.299484962557,0.229673880646,1.0,0.345194396467,0.349198209595
MSFT,0.641504010925,0.179482932458,0.609240633847,0.429827209575,0.228229482754,0.325991169202,0.292339862132,0.323589035372,0.321785139896,0.531524697744,0.452228152743,0.0533563778934,0.124050754295,0.121545978217,0.273575007846,0.231619146785,0.345194396467,1.0,0.579129734383
LRCX,0.544999790397,0.0781814644855,0.531570766092,0.349381979758,0.245382359293,0.247709470303,0.229641855606,0.317550444825,0.301094798154,0.577765681115,0.338524907892,0.123449068141,0.0493494161729,0.0395591127962,0.172989709168,0.264600691707,0.349198209595,0.579129734383,1.0
