Date,BAC,C,JPM,MS
2016-08-09,15.19,45.900002,65.870003,29.34
2016-08-10,14.81,45.450001,65.279999,29.110001
2016-08-11,14.88,45.73,65.459999,29.379999
2016-08-12,14.91,45.580002,65.32,29.17
2016-08-15,15.02,46.389999,65.720001,29.66
2016-08-16,15.17,46.619999,65.709999,30.25
2016-08-17,15.15,46.630001,65.889999,30.370001
2016-08-18,15.16,46.5,65.949997,30.549999
2016-08-19,15.22,46.529999,65.860001,30.549999
2016-08-22,15.18,46.66,65.800003,30.6
2016-08-23,15.35,46.59,65.769997,30.719999
2016-08-24,15.4,46.66,65.949997,30.91
2016-08-25,15.53,46.720001,66.07,30.969999
2016-08-26,15.79,47.110001,66.220001,31.16
2016-08-29,15.84,47.259998,66.949997,31.41
2016-08-30,16.190001,47.900002,67.5,32.189999
2016-08-31,16.139999,47.740002,67.5,32.060001
2016-09-01,15.98,47.360001,67.209999,31.91
2016-09-02,16.0,47.509998,67.489998,31.889999
2016-09-06,15.78,47.290001,67.440002,31.75
2016-09-07,15.7,47.48,67.160004,31.690001
2016-09-08,15.86,47.790001,67.25,32.040001
2016-09-09,15.74,47.169998,66.650002,31.59
2016-09-12,15.9,47.790001,67.059998,32.240002
2016-09-13,15.72,46.919998,66.529999,31.459999
2016-09-14,15.63,46.75,66.400002,31.559999
2016-09-15,15.67,47.080002,66.639999,31.950001
2016-09-16,15.49,46.41,65.82,31.59
2016-09-19,15.59,46.59,66.190002,31.6
2016-09-20,15.6,46.540001,66.459999,31.700001
2016-09-21,15.65,46.900002,66.839996,31.92
2016-09-22,15.6,47.110001,67.389999,32.240002
2016-09-23,15.52,47.150002,67.25,31.91
2016-09-26,15.09,45.889999,65.779999,31.030001
2016-09-27,15.29,46.369999,66.360001,31.35
2016-09-28,15.38,46.869999,66.709999,31.77
2016-09-29,15.16,45.799999,65.650002,31.040001
2016-09-30,15.65,47.23,66.589996,32.060001
2016-10-03,15.63,47.029999,66.510002,31.950001
2016-10-04,15.8,47.75,66.599998,32.040001
2016-10-05,16.110001,48.650002,67.690002,32.560001
2016-10-06,16.219999,49.07,67.870003,32.389999
2016-10-07,16.129999,49.279999,68.110001,32.310001
2016-10-10,16.299999,49.549999,68.639999,32.560001
2016-10-11,16.110001,48.990002,68.309998,32.18
2016-10-12,16.030001,48.700001,68.129997,31.91
2016-10-13,15.83,48.470001,67.739998,31.73
2016-10-14,16.0,48.610001,67.519997,32.07
2016-10-17,16.049999,48.599998,67.169998,31.790001
2016-10-18,16.26,48.990002,67.699997,32.32
2016-10-19,16.469999,49.48,68.349998,32.93
2016-10-20,16.559999,49.580002,68.260002,32.900002
2016-10-21,16.67,49.57,68.489998,33.439999
2016-10-24,16.77,49.580002,68.870003,33.380001
2016-10-25,16.719999,49.59,68.800003,33.349998
2016-10-26,16.870001,50.009998,69.129997,33.59
2016-10-27,16.91,49.93,69.230003,33.82
2016-10-28,16.68,49.560001,69.110001,33.52
2016-10-31,16.5,49.150002,69.260002,33.57
2016-11-01,16.610001,48.939999,68.970001,33.360001
2016-11-02,16.48,48.540001,68.68,32.919998
2016-11-03,16.48,48.189999,68.379997,32.810001
2016-11-04,16.549999,48.169998,67.760002,32.779999
2016-11-07,17.01,49.82,69.879997,34.0
2016-11-08,17.0,49.91,70.029999,34.099998
2016-11-09,17.969999,51.59,73.25,36.52
2016-11-10,18.76,53.610001,76.650002,38.02
2016-11-11,19.02,52.830002,76.690002,38.490002
2016-11-14,20.08,54.68,79.510002,39.349998
2016-11-15,20.16,55.450001,79.360001,40.0
2016-11-16,19.75,54.630001,77.400002,39.189999
2016-11-17,20.08,55.450001,78.019997,39.970001
2016-11-18,20.0,55.459999,77.709999,40.43
2016-11-21,20.33,55.540001,78.050003,40.560001
2016-11-22,20.299999,56.099998,78.529999,40.540001
2016-11-23,20.559999,56.689999,78.860001,41.040001
2016-11-25,20.860001,56.779999,78.830002,41.099998
2016-11-28,20.299999,55.470001,78.32,40.439999
2016-11-29,20.290001,55.52,78.919998,40.599998
2016-11-30,21.120001,56.389999,80.169998,41.360001
2016-12-01,21.5,57.27,81.790001,42.16
2016-12-02,21.23,56.02,81.599998,41.830002
2016-12-05,21.84,57.279999,83.260002,42.09
2016-12-06,22.16,57.919998,83.690002,42.509998
2016-12-07,22.57,59.060001,84.07,42.639999
2016-12-08,22.950001,60.150002,85.120003,43.580002
2016-12-09,23.09,60.040001,85.489998,43.73
2016-12-12,22.610001,59.549999,84.730003,42.98
2016-12-13,22.610001,59.790001,84.760002,42.560001
2016-12-14,22.67,59.450001,84.730003,42.860001
2016-12-15,23.16,60.23,86.0,43.009998
2016-12-16,22.66,59.75,84.940002,42.709999
2016-12-19,22.48,59.66,85.43,42.830002
2016-12-20,22.709999,60.799999,86.529999,43.5
2016-12-21,22.629999,60.75,86.75,43.369999
2016-12-22,22.540001,60.490002,86.889999,42.790001
2016-12-23,22.6,60.990002,87.050003,43.060001
2016-12-27,22.610001,61.09,87.129997,43.119999
2016-12-28,22.33,60.040001,86.5,42.619999
2016-12-29,22.0,59.380001,85.889999,42.150002
2016-12-30,22.1,59.43,86.290001,42.25
2017-01-03,22.530001,60.59,87.230003,43.049999
2017-01-04,22.950001,61.41,86.910004,43.619999
2017-01-05,22.68,60.34,86.110001,43.220001
2017-01-06,22.68,60.549999,86.120003,43.849998
2017-01-09,22.549999,60.220001,86.18,42.709999
2017-01-10,22.940001,60.23,86.43,43.060001
2017-01-11,23.07,59.959999,87.080002,43.669998
2017-01-12,22.92,59.23,86.239998,43.630001
2017-01-13,23.01,59.630001,86.699997,43.810001
2017-01-17,22.049999,58.380001,83.550003,42.150002
2017-01-18,22.629999,57.389999,83.940002,42.860001
2017-01-19,22.530001,56.66,83.300003,42.450001
2017-01-20,22.639999,56.110001,83.669998,42.59
2017-01-23,22.559999,55.68,83.709999,41.959999
2017-01-24,22.950001,56.740002,84.720001,42.73
2017-01-25,23.370001,57.689999,86.029999,43.860001
2017-01-26,23.440001,57.360001,86.75,44.02
2017-01-27,23.360001,57.110001,86.93,43.650002
2017-01-30,22.950001,56.610001,86.029999,43.119999
2017-01-31,22.639999,55.830002,84.629997,42.490002
2017-02-01,22.889999,56.049999,84.949997,42.700001
2017-02-02,22.719999,55.98,84.589996,42.130001
2017-02-03,23.290001,57.759998,87.18,44.43
2017-02-06,23.120001,57.639999,86.769997,44.630001
2017-02-07,22.9,57.189999,86.720001,44.869999
2017-02-08,22.67,56.32,85.959999,43.91
2017-02-09,23.120001,57.259998,87.199997,44.849998
2017-02-10,23.08,57.630001,87.0,44.700001
2017-02-13,23.4,58.950001,88.150002,45.259998
2017-02-14,24.059999,59.830002,89.559998,46.040001
2017-02-15,24.58,60.5,90.589996,46.490002
2017-02-16,24.58,60.380001,90.529999,46.110001
2017-02-17,24.52,60.169998,90.230003,46.150002
2017-02-21,24.780001,60.549999,91.010002,46.560001
2017-02-22,24.790001,60.619999,91.059998,46.52
2017-02-23,24.58,60.619999,91.129997,46.580002
2017-02-24,24.23,59.560001,90.330002,45.529999
2017-02-27,24.57,60.02,90.43,45.84
2017-02-28,24.68,59.810001,90.620003,45.669998
2017-03-01,25.5,61.540001,93.599998,46.810001
2017-03-02,25.23,60.630001,92.139999,46.279999
2017-03-03,25.440001,61.0,92.800003,46.830002
2017-03-06,25.25,60.279999,91.919998,46.57
2017-03-07,25.209999,60.5,91.410004,46.330002
2017-03-08,25.26,61.110001,91.209999,46.389999
2017-03-09,25.35,61.549999,91.57,46.68
2017-03-10,25.309999,61.490002,91.279999,46.490002
2017-03-13,25.299999,61.529999,91.360001,46.259998
2017-03-14,25.32,61.439999,91.510002,46.189999
2017-03-15,25.18,60.84,91.730003,45.849998
2017-03-16,25.219999,61.150002,91.639999,46.330002
2017-03-17,24.860001,60.369999,90.68,45.02
2017-03-20,24.440001,59.59,90.029999,44.59
2017-03-21,23.02,58.040001,87.389999,42.66
2017-03-22,22.940001,57.77,87.529999,42.209999
2017-03-23,23.07,58.049999,87.389999,42.59
2017-03-24,23.120001,58.07,87.290001,42.459999
2017-03-27,23.030001,58.330002,87.239998,41.580002
2017-03-28,23.48,59.419998,88.599998,42.490002
2017-03-29,23.35,59.389999,88.269997,42.799999
2017-03-30,23.870001,60.509998,89.029999,43.43
2017-03-31,23.59,59.82,87.839996,42.84
2017-04-03,23.59,59.68,87.519997,42.709999
2017-04-04,23.440001,59.68,87.309998,42.509998
2017-04-05,23.17,59.59,86.190002,41.740002
2017-04-06,23.26,59.889999,86.480003,42.09
2017-04-07,23.16,59.43,86.18,41.950001
2017-04-10,23.02,59.279999,85.879997,41.91
2017-04-11,22.92,59.029999,85.730003,41.580002
2017-04-12,22.65,58.509998,85.400002,41.07
2017-04-13,22.34,58.040001,84.400002,40.689999
2017-04-17,22.809999,58.990002,85.860001,41.490002
2017-04-18,22.709999,58.419998,85.160004,41.209999
2017-04-19,22.74,57.73,84.459999,42.040001
2017-04-20,23.07,58.41,85.550003,42.5
2017-04-21,22.709999,57.720001,84.519997,41.799999
2017-04-24,23.629999,59.439999,87.5,43.560001
2017-04-25,23.98,60.209999,88.260002,44.27
2017-04-26,23.889999,60.099998,88.43,44.369999
2017-04-27,23.65,59.389999,87.610001,43.540001
2017-04-28,23.34,59.119999,87.0,43.369999
2017-05-01,23.610001,59.459999,87.059998,43.740002
2017-05-02,23.530001,59.709999,86.5,43.349998
2017-05-03,23.77,60.240002,87.0,43.48
2017-05-04,23.85,60.209999,87.099998,43.279999
2017-05-05,23.74,60.240002,87.0,43.080002
2017-05-08,23.959999,60.5,87.099998,43.02
2017-05-09,23.98,60.23,86.75,42.830002
2017-05-10,24.15,60.369999,87.43,43.099998
2017-05-11,24.07,60.700001,87.160004,42.869999
2017-05-12,24.0,61.07,86.919998,42.73
2017-05-15,24.059999,61.419998,87.339996,43.43
2017-05-16,23.99,62.490002,87.610001,43.380001
2017-05-17,22.57,59.98,84.269997,40.970001
2017-05-18,22.74,60.080002,83.959999,41.310001
2017-05-19,23.049999,61.099998,84.779999,41.799999
2017-05-22,23.040001,61.060001,84.699997,41.66
2017-05-23,23.389999,61.709999,85.760002,42.419998
2017-05-24,23.360001,62.27,85.709999,42.630001
2017-05-25,23.25,61.950001,85.349998,42.630001
2017-05-26,23.24,62.07,85.360001,42.84
2017-05-30,22.91,61.639999,83.900002,42.279999
2017-05-31,22.41,60.540001,82.150002,41.740002
2017-06-01,22.629999,61.080002,83.059998,42.610001
2017-06-02,22.450001,61.110001,82.639999,42.52
2017-06-05,22.41,61.25,82.790001,42.889999
2017-06-06,22.23,61.009998,82.959999,42.939999
2017-06-07,22.6,61.880001,83.910004,43.279999
2017-06-08,22.969999,63.209999,84.949997,44.099998
2017-06-09,23.67,64.449997,86.959999,44.91
2017-06-12,23.780001,64.32,86.980003,44.849998
2017-06-13,23.77,64.690002,87.269997,45.150002
2017-06-14,23.76,64.720001,87.089996,44.91
2017-06-15,23.540001,64.099998,86.57,44.689999
2017-06-16,23.43,63.889999,86.18,44.48
2017-06-19,23.91,64.480003,88.07,45.720001
2017-06-20,23.49,63.91,87.519997,45.5
2017-06-21,23.129999,63.830002,87.120003,44.91
2017-06-22,22.93,63.619999,87.019997,44.610001
2017-06-23,22.82,63.41,86.860001,43.689999
2017-06-26,22.889999,63.779999,87.239998,44.0
2017-06-27,23.27,64.230003,88.050003,44.220001
2017-06-28,23.879999,65.18,89.82,44.32
2017-06-29,24.32,66.980003,91.150002,44.75
2017-06-30,24.26,66.879997,91.400002,44.560001
2017-07-03,24.68,68.260002,92.75,45.610001
2017-07-05,24.92,68.449997,93.68,46.16
2017-07-06,24.709999,67.629997,93.379997,46.130001
2017-07-07,24.83,67.910004,93.849998,46.049999
2017-07-10,24.889999,67.650002,93.190002,45.990002
2017-07-11,24.6,66.82,92.830002,45.48
2017-07-12,24.35,66.919998,92.510002,44.959999
2017-07-13,24.620001,67.019997,93.099998,45.52
2017-07-14,24.209999,66.720001,92.25,45.200001
2017-07-17,24.02,66.830002,91.389999,45.330002
2017-07-18,23.9,66.889999,91.07,45.139999
2017-07-19,24.059999,66.699997,91.199997,46.619999
2017-07-20,23.940001,66.360001,91.199997,46.509998
2017-07-21,23.799999,66.0,90.889999,46.59
2017-07-24,23.91,66.099998,91.279999,46.709999
2017-07-25,24.48,68.029999,92.800003,47.610001
2017-07-26,24.209999,67.980003,91.93,47.209999
2017-07-27,24.110001,67.599998,91.550003,47.09
2017-07-28,24.030001,67.43,91.279999,46.66
2017-07-31,24.120001,68.449997,91.800003,46.900002
2017-08-01,24.450001,69.599998,93.029999,47.209999
2017-08-02,24.59,69.419998,93.110001,47.330002
2017-08-03,24.370001,68.129997,92.5,47.259998
2017-08-04,24.969999,68.980003,93.660004,48.080002
2017-08-07,24.959999,69.040001,94.019997,48.310001
2017-08-08,24.9,68.879997,93.68,47.93
2017-08-09,24.74,68.43,93.529999,47.650002
2017-08-10,24.120001,67.220001,92.190002,46.299999
2017-08-11,23.860001,66.800003,91.419998,45.650002
2017-08-14,24.42,67.889999,92.489998,46.509998
2017-08-15,24.469999,67.970001,92.730003,46.43
2017-08-16,24.190001,67.709999,92.089996,46.009998
2017-08-17,23.639999,66.599998,90.650002,45.09
2017-08-18,23.620001,66.580002,90.739998,45.389999
2017-08-21,23.379999,65.949997,90.629997,44.68
2017-08-22,23.83,66.849998,91.559998,45.57
2017-08-23,23.76,67.230003,91.669998,45.799999
2017-08-24,23.84,67.690002,91.519997,46.0
2017-08-25,23.77,67.849998,91.889999,45.939999
2017-08-28,23.719999,67.809998,91.599998,45.48
2017-08-29,23.58,67.480003,91.099998,45.349998
2017-08-30,23.870001,68.010002,91.309998,45.66
2017-08-31,23.889999,68.029999,90.889999,45.5
2017-09-01,24.09,68.580002,91.699997,46.189999
2017-09-05,23.309999,67.160004,89.510002,44.889999
2017-09-06,23.41,67.32,90.110001,45.07
2017-09-07,22.969999,66.059998,88.529999,44.07
2017-09-08,22.889999,66.169998,88.419998,44.009998
2017-09-11,23.360001,67.709999,89.790001,45.16
2017-09-12,23.950001,68.790001,90.889999,45.75
2017-09-13,24.33,69.389999,91.150002,46.220001
2017-09-14,24.24,69.239998,90.970001,46.419998
2017-09-15,24.379999,69.040001,91.620003,46.599998
2017-09-18,24.700001,70.599998,92.919998,47.32
2017-09-19,24.860001,71.150002,93.940002,47.669998
2017-09-20,25.059999,71.459999,94.599998,47.889999
2017-09-21,25.16,71.760002,95.029999,48.259998
2017-09-22,25.02,71.400002,94.830002,48.220001
2017-09-25,24.76,70.839996,94.120003,47.740002
2017-09-26,24.809999,70.940002,93.699997,47.459999
2017-09-27,25.41,72.279999,95.18,48.07
2017-09-28,25.450001,72.650002,95.379997,48.150002
2017-09-29,25.34,72.739998,95.510002,48.169998
2017-10-02,25.620001,73.800003,96.839996,48.919998
2017-10-03,25.860001,74.129997,97.349998,49.279999
2017-10-04,25.709999,74.059998,96.360001,49.009998
2017-10-05,26.129999,75.720001,97.089996,49.630001
2017-10-06,26.209999,75.639999,96.919998,49.759998
2017-10-09,25.85,75.389999,96.410004,49.380001
2017-10-10,25.93,75.18,97.129997,49.490002
2017-10-11,25.83,74.940002,96.839996,49.18
2017-10-12,25.450001,72.370003,95.989998,48.59
2017-10-13,25.83,72.110001,95.860001,48.299999
2017-10-16,26.195,71.855003,97.040001,48.5
