,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,2.26419855572e-05,2.0909527301e-05,2.76604002524e-05,2.21196614665e-05,2.95272836498e-05,1.55129701964e-05,1.53309286291e-05,3.50482381278e-05,3.78925964034e-05,2.91518325925e-05,2.90593374477e-05,1.58842811932e-05,1.42630746023e-05,1.16338017327e-05,1.29254112612e-05,3.83371483552e-05,2.87646683726e-05,2.77391817139e-05,4.51068608106e-05
HSBC,2.0909527301e-05,8.44450550069e-05,8.20881729669e-06,1.08762897254e-05,2.78197391674e-05,5.20611797663e-06,6.60026088564e-06,-9.44776726997e-06,4.11693484924e-05,1.21153816952e-05,2.60281323054e-05,1.42791388652e-05,2.12898744545e-05,-2.6661119793e-07,1.08059351354e-05,5.49897129866e-05,2.27655788899e-05,1.60276941189e-05,2.66433337985e-05
GOOGL,2.76604002524e-05,8.20881729669e-06,9.80560268675e-05,2.63110327919e-05,2.57747638525e-05,2.33250228798e-05,1.91418586588e-05,6.39300151857e-05,2.46581054034e-05,7.14358548106e-05,3.70271020407e-05,-8.01415765717e-07,2.67236345579e-06,8.60016508664e-06,1.63561957437e-05,1.64865466771e-05,4.83120236578e-05,5.65934761993e-05,9.41713905202e-05
INTC,2.21196614665e-05,1.08762897254e-05,2.63110327919e-05,8.14025797852e-05,1.91057548728e-05,2.42836138162e-05,2.19813012423e-05,5.16518418994e-05,2.54450919072e-05,3.95645891863e-05,3.06898770199e-05,1.75346541063e-05,2.14678843791e-05,1.33450592284e-05,9.12593902212e-06,2.21485980003e-05,2.48382789655e-05,3.50324862813e-05,5.45034225688e-05
LPX,2.95272836498e-05,2.78197391674e-05,2.57747638525e-05,1.91057548728e-05,0.000186347698532,8.85868874888e-06,1.26168764319e-05,3.94566004345e-05,7.29031997817e-05,3.28279924946e-05,3.81650503882e-05,1.0956682239e-05,1.24901368007e-05,1.72378175818e-05,1.77563929331e-05,7.71516319238e-05,6.74027431039e-05,3.1318766194e-05,8.16695010246e-05
RTN,1.55129701964e-05,5.20611797663e-06,2.33250228798e-05,2.42836138162e-05,8.85868874888e-06,5.60389863376e-05,3.86251911861e-05,2.58801646853e-05,3.59634110181e-06,1.94659377406e-05,2.96978871237e-05,8.51073926967e-06,4.64662474697e-06,7.70035762904e-06,1.26973245048e-05,1.70838227876e-05,1.74291778347e-05,1.98441761461e-05,2.73072294712e-05
LMT,1.53309286291e-05,6.60026088564e-06,1.91418586588e-05,2.19813012423e-05,1.26168764319e-05,3.86251911861e-05,4.76702231546e-05,2.77940853867e-05,2.97141973956e-06,1.54481635698e-05,2.52304475677e-05,9.57936932258e-06,3.51515114072e-06,4.57818772668e-06,1.12618734588e-05,1.89490227859e-05,1.99904421349e-05,1.89932571066e-05,2.88915515137e-05
MASI,3.50482381278e-05,-9.44776726997e-06,6.39300151857e-05,5.16518418994e-05,3.94566004345e-05,2.58801646853e-05,2.77940853867e-05,0.000392655424655,6.5025460408e-05,7.9360809271e-05,4.23013067865e-05,1.28946247003e-05,1.74473683745e-05,1.3647773467e-05,9.48254876677e-06,3.19229754389e-05,4.38926355593e-05,6.4086484774e-05,0.000112432209289
THO,3.78925964034e-05,4.11693484924e-05,2.46581054034e-05,2.54450919072e-05,7.29031997817e-05,3.59634110181e-06,2.97141973956e-06,6.5025460408e-05,0.000343105164854,4.14128337688e-05,3.78933069651e-05,2.93509110669e-05,3.19767393329e-05,2.58792048626e-05,1.1014630604e-05,9.73246035038e-05,5.58107443471e-05,5.57354682619e-05,9.90994998435e-05
FB,2.91518325925e-05,1.21153816952e-05,7.14358548106e-05,3.95645891863e-05,3.28279924946e-05,1.94659377406e-05,1.54481635698e-05,7.9360809271e-05,4.14128337688e-05,9.55470039288e-05,2.97346294335e-05,1.57522645851e-05,6.75067594661e-06,1.52766481211e-05,1.31217530305e-05,3.1660668397e-05,4.04293670095e-05,5.36775524517e-05,9.71452829884e-05
