,agg,portfolioreturn,portfoliostandarddeviation,shy,spy,returnoverrisk
82,0.59,0.0370073398191,0.00115258398472,0.09,0.32,32.1081503039
83,0.17,0.0412674485234,0.0014806749964,0.32,0.51,27.8706999333
84,0.16,0.0150314350235,0.0034181634264,0.73,0.11,4.39751794996
85,0.39,0.0461667602708,0.000924421141902,0.09,0.52,49.941263974
86,0.7,0.0195992754992,0.00155747665023,0.28,0.02,12.5839931509
87,0.63,0.0273625822099,0.00132658610226,0.21,0.16,20.6263145403
88,0.25,0.035650461963,0.00161990719386,0.35,0.4,22.0077187743
89,0.09,0.0618591093282,0.000611668499721,0.06,0.85,101.131755774
90,0.14,0.0445945799709,0.00134720207592,0.29,0.57,33.1016265251
91,0.14,0.0296199057266,0.00240873410674,0.52,0.34,12.2968764563
92,0.11,0.0322959643808,0.00231808234515,0.5,0.39,13.9321903074
93,0.08,0.0369252414147,0.00208477677671,0.45,0.47,17.7118441778
94,0.15,0.0428344633619,0.00143528707133,0.31,0.54,29.8438300028
95,0.21,0.0270651813617,0.0023523886825,0.51,0.28,11.5054036618
96,0.25,0.0473697722412,0.000935003393965,0.17,0.58,50.6626741111
97,0.43,0.02610483797,0.00174013644198,0.37,0.2,15.0016040928
98,0.4,0.0320362605904,0.00145190753168,0.3,0.3,22.0649455226
99,0.76,0.0344304147809,0.00143884363272,0.01,0.23,23.9292262189
100,0.15,0.0415323177754,0.00152387892497,0.33,0.52,27.2543422543
101,0.21,0.025111962982,0.00249436977164,0.54,0.25,10.0674580279
102,0.03,0.0366108053547,0.00228570160964,0.49,0.48,16.0173161713
103,0.61,0.0399978345333,0.00121847190139,0.03,0.36,32.8262264298
104,0.5,0.037222642263,0.00109647508763,0.15,0.35,33.9475494546
105,0.71,0.0295584691683,0.00129800563845,0.12,0.17,22.7722193901
106,0.17,0.00871380886183,0.00385430061992,0.82,0.01,2.26080156198
107,0.37,0.0262483729326,0.00189792282336,0.41,0.22,13.8300528396
108,0.31,0.0348558542072,0.00150292794429,0.32,0.37,23.1919662813
109,0.11,0.01601914455,0.00352801413121,0.75,0.14,4.54055566509
110,0.46,0.0364502351804,0.00113780127637,0.19,0.35,32.0356778793
111,0.13,0.0222650032304,0.00298809799062,0.64,0.23,7.45122927702
112,0.08,0.0421338237606,0.00170851258879,0.37,0.55,24.6611140222
113,0.2,0.0242677884181,0.00259078527673,0.56,0.24,9.36696245576
114,0.45,0.0154228040263,0.00239619768125,0.52,0.03,6.43636547477
115,0.08,0.0167419848245,0.00358502412753,0.76,0.16,4.66997828438
116,0.14,0.0458967255574,0.00126146968011,0.27,0.59,36.3835344449
117,0.03,0.0105678936254,0.00423794640028,0.89,0.08,2.49363550817
118,0.08,0.0512488428658,0.00108594547273,0.23,0.69,47.1928325619
119,0.58,0.0348610196687,0.00115658818577,0.13,0.29,30.1412552002
120,0.18,0.0212772937039,0.00288151441525,0.62,0.2,7.3840663754
121,0.47,0.0145068619812,0.00239786224839,0.52,0.01,6.04991466498
122,0.68,0.0244216543038,0.00139227151391,0.22,0.1,17.5408704838
123,0.18,0.0108601290122,0.00365680498306,0.78,0.04,2.96984090277
124,0.08,0.0564574252117,0.000786310917809,0.15,0.77,71.8003831983
125,0.28,0.0381829856547,0.00137274823059,0.29,0.43,27.8149953529
126,0.9,0.0273677476715,0.00160316633814,0.02,0.08,17.0710593282
127,0.46,0.0273352160752,0.00159004726409,0.33,0.21,17.1914487654
128,0.53,0.0293380012629,0.00135047410647,0.25,0.22,21.7242234577
129,0.02,0.0513923778284,0.00125596456988,0.27,0.71,40.9186525329
130,0.05,0.0636909934185,0.000578421498402,0.06,0.89,110.111732698
131,0.19,0.0416536520647,0.0013959655268,0.3,0.51,29.8385964875
132,0.24,0.0354573601924,0.00166279415612,0.36,0.4,21.3239624772
133,0.4,0.0359426973498,0.00123862759704,0.24,0.36,29.0181628729
134,0.32,0.0396064655305,0.00119750425326,0.24,0.44,33.0741752462
135,0.14,0.0120409403093,0.00371548792858,0.79,0.07,3.24074268057
136,0.56,0.0175469235034,0.00194212987353,0.41,0.03,9.03488677175
137,0.69,0.0259169016609,0.00134545258993,0.19,0.12,19.2625900421
138,0.02,0.0286048300653,0.00291816919819,0.62,0.36,9.80232060671
139,0.48,0.0244660556503,0.00171484086186,0.36,0.16,14.267245547
140,0.1,0.0119196060199,0.00387304436992,0.82,0.08,3.07758054943
141,0.01,0.0173434908097,0.00380209604937,0.8,0.19,4.56156040892
142,0.8,0.0306453123109,0.00144699313338,0.04,0.16,21.1786162657
143,0.44,0.0178339934286,0.00226043919641,0.49,0.07,7.889614309
144,0.48,0.0342321475488,0.00120304572115,0.21,0.31,28.454569055
145,0.66,0.0259886691422,0.00135352938279,0.21,0.13,19.2006686169
146,0.77,0.0216020606869,0.00144114011307,0.2,0.03,14.9895631181
147,0.08,0.0193462759974,0.00338954921034,0.72,0.2,5.70762505481
148,0.03,0.0554919163585,0.000956843413609,0.2,0.77,57.9947727802
149,0.07,0.0315235572982,0.00251778523647,0.54,0.39,12.5203519512
150,0.03,0.0307511502156,0.00272090923815,0.58,0.39,11.3017919835
151,0.52,0.0415152825637,0.00107349024715,0.07,0.41,38.6731809384
152,0.09,0.0397226343583,0.00184743953479,0.4,0.51,21.5014530165
153,0.07,0.00678279115539,0.0043727025961,0.92,0.01,1.55116681419
154,0.14,0.0250623961739,0.00274449766661,0.59,0.27,9.13187009734
155,0.14,0.0556628174559,0.000735875986625,0.12,0.74,75.6415734004
156,0.21,0.0374823460534,0.00161609588304,0.35,0.44,23.1931449406
157,0.2,0.0444510450083,0.00119117222216,0.25,0.55,37.3170597681
158,0.08,0.0375763142079,0.00203731614087,0.44,0.48,18.4440271464
159,0.36,0.0416810181995,0.00103643261047,0.18,0.46,40.2158498086
160,0.43,0.0182919644512,0.00225946781674,0.49,0.08,8.09569594913
161,0.53,0.0371508747817,0.00110281419993,0.13,0.34,33.6873380703
162,0.54,0.0366929037591,0.00111345381852,0.13,0.33,32.9541316835
163,0.68,0.0315834550293,0.00126027761406,0.11,0.21,25.060712558
164,0.26,0.0195667439029,0.00272609093255,0.59,0.15,7.1775829886
165,0.13,0.0144521297116,0.00357163021445,0.76,0.11,4.04636786112
166,0.22,0.0480926125158,0.000947484990698,0.18,0.6,50.7581787447
167,0.14,0.0458967255574,0.00126146968011,0.27,0.59,36.3835344449
168,0.36,0.0227999071958,0.00216403733681,0.47,0.17,10.5358196959
169,0.79,0.0330565017132,0.0014773271967,0.01,0.2,22.3758838171
170,0.33,0.0319866937823,0.00163279704032,0.35,0.32,19.5901223438
171,0.56,0.0208022874696,0.0017450799952,0.36,0.08,11.9205351771
172,0.15,0.0389280266025,0.00170457852565,0.37,0.48,22.8373325234
173,0.73,0.0286425271232,0.00132141971499,0.12,0.15,21.6755712045
174,0.63,0.0188986358979,0.00170458862299,0.34,0.03,11.0869189452
175,0.67,0.0242285525331,0.00140552437832,0.23,0.1,17.2380877251
176,0.43,0.0495434585264,0.00102439873591,0.01,0.56,48.3634514466
177,0.34,0.0119965389628,0.00300271144864,0.65,0.01,3.99523536244
178,0.21,0.014043725497,0.00331030812587,0.71,0.08,4.2424224462
179,0.53,0.018269763778,0.00197428802661,0.42,0.05,9.25384925186
180,0.67,0.0281349892925,0.00129559306567,0.17,0.16,21.7159153117
181,0.76,0.0331282691945,0.00140863703152,0.03,0.21,23.5179598813
182,0.1,0.0210346251252,0.00318934987231,0.68,0.22,6.59527049944
183,0.11,0.0576878033168,0.000694113157739,0.11,0.78,83.1100846795
184,0.47,0.0353411913646,0.00116993491538,0.2,0.33,30.2078268629
185,0.41,0.0387400902933,0.00109893793978,0.19,0.4,35.2523003267
186,0.02,0.0162344469939,0.00384801577169,0.81,0.17,4.21891383952
187,0.17,0.0321524294182,0.00212078754651,0.46,0.37,15.1606083651
188,0.79,0.0278479193673,0.00139505513448,0.09,0.12,19.9618772613
189,0.25,0.0473697722412,0.000935003393965,0.17,0.58,50.6626741111
190,0.37,0.0379676832108,0.00118921045447,0.23,0.4,31.9267990524
191,0.16,0.0580022393768,0.000679968549929,0.07,0.77,85.3013560449
192,0.44,0.0139275566692,0.00253206215163,0.55,0.01,5.50047978098
193,0.18,0.0518777149858,0.00083653604556,0.15,0.67,62.0149188564
194,0.33,0.0489145864064,0.00086048438673,0.09,0.58,56.8454084243
195,0.17,0.0217352647265,0.00288335136247,0.62,0.21,7.53819496625
196,0.04,0.0485232174036,0.0013899677974,0.3,0.66,34.9095982615
197,0.43,0.0495434585264,0.00102439873591,0.01,0.56,48.3634514466
198,0.36,0.0306127807146,0.00163941510373,0.35,0.29,18.6729893148
199,0.45,0.0310485510639,0.0014009657412,0.28,0.27,22.1622486195
200,0.32,0.0480704118425,0.000868061434054,0.11,0.57,55.3767394296
201,0.18,0.0408094775009,0.00148148694725,0.32,0.5,27.546295684
202,0.5,0.0339672782968,0.00119373291273,0.2,0.3,28.4546718404
203,0.32,0.0532789941884,0.000864999979189,0.03,0.65,61.5942144164
204,0.26,0.0150092343503,0.00306049595731,0.66,0.08,4.90418368774
205,0.66,0.0357547610407,0.00125024148344,0.06,0.28,28.598284023
206,0.54,0.0399482677253,0.00109452037129,0.08,0.38,36.4984232118
207,0.79,0.0239414826079,0.00140558479332,0.15,0.06,17.0331115715
208,0.86,0.0233399766227,0.00147663197332,0.11,0.03,15.8062246006
209,0.31,0.0289961990681,0.00189089191687,0.41,0.28,15.3346676293
210,0.07,0.0386853580238,0.00199145612269,0.43,0.5,19.425664258
211,0.33,0.0150588011583,0.00281406212356,0.61,0.06,5.35126820131
212,0.5,0.0404780062291,0.001050032852,0.1,0.4,38.5492760078
213,0.28,0.0420894224141,0.00114409147872,0.23,0.49,36.7885114056
214,0.49,0.0435402684247,0.0010422290985,0.06,0.45,41.7761013266
215,0.05,0.017464825099,0.0036426185078,0.77,0.18,4.79457979518
216,0.03,0.0496322612194,0.00134528861072,0.29,0.68,36.8933928554
217,0.09,0.0117265042493,0.00392490069101,0.83,0.08,2.98771998898
218,0.37,0.0229930089664,0.00211964095715,0.46,0.17,10.8475960935
219,0.17,0.0171777551739,0.00322171255178,0.69,0.14,5.33187082888
220,0.28,0.0407872768276,0.00121699950117,0.25,0.47,33.5146208263
221,0.59,0.0415648493717,0.0012072104134,0.02,0.39,34.4304927378
222,0.13,0.0365886046815,0.00193699020876,0.42,0.45,18.8894112712
223,0.13,0.0359375318882,0.00198382414643,0.43,0.44,18.1152810107
224,0.39,0.0481199786505,0.000924271665496,0.06,0.55,52.0625920353
225,0.22,0.0383265206173,0.00152922458635,0.33,0.45,25.0627154176
226,0.27,0.0458027574028,0.00097604318167,0.18,0.55,46.9269785015
227,0.15,0.0109318964935,0.00376174110157,0.8,0.05,2.90607359685
228,0.55,0.0368860055297,0.00111622010593,0.12,0.33,33.0454588067
229,0.48,0.0466025306202,0.00107030910146,0.02,0.5,43.5411887618
230,0.46,0.0384034535601,0.00107505785956,0.16,0.38,35.722220175
231,0.47,0.0444562104698,0.00101831829282,0.06,0.47,43.6564979566
232,0.24,0.0191805403616,0.00282396107325,0.61,0.15,6.79206967236
233,0.18,0.018673002531,0.0030744543783,0.66,0.16,6.07359883522
234,0.24,0.0361084329856,0.00161878861726,0.35,0.41,22.3058357346
235,0.45,0.0238867503384,0.00182834477673,0.39,0.16,13.064685962
236,0.09,0.00716899469668,0.00426829768471,0.9,0.01,1.679591075
237,0.09,0.061208036535,0.000618306775566,0.07,0.84,98.9929901365
238,0.02,0.058554178554,0.000801333922568,0.16,0.82,73.070884565
239,0.1,0.048379682441,0.00121439674576,0.26,0.64,39.8384486864
240,0.48,0.015351036545,0.00230947275946,0.5,0.02,6.64698749192
241,0.13,0.0164053480913,0.00342536729422,0.73,0.14,4.78936904634
242,0.32,0.0304914464252,0.00175986379126,0.38,0.3,17.3260263531
243,0.62,0.0395398635107,0.00123104115315,0.03,0.35,32.1190428196
244,0.06,0.00724076217798,0.00437585055228,0.92,0.02,1.65470965963
245,0.38,0.0225350379438,0.00212047407848,0.46,0.16,10.6273583688
246,0.31,0.0185790343764,0.00262690931829,0.57,0.12,7.07258307206
247,0.41,0.0257186344287,0.00181897638672,0.39,0.2,14.1390699827
248,0.34,0.0230647764477,0.00220857373448,0.48,0.18,10.4432902047
249,0.43,0.0143855276918,0.00253170835026,0.55,0.02,5.6821425305
250,0.69,0.0194061737286,0.00157903714145,0.29,0.02,12.2898779384
251,0.93,0.0259938346037,0.00164200182498,0.02,0.05,15.830575952
252,0.26,0.0104517247976,0.00339748159661,0.73,0.01,3.07631535313
253,0.53,0.0202229821576,0.00185160571072,0.39,0.08,10.9218620576
254,0.27,0.0327813015382,0.00175399964638,0.38,0.35,18.6894573244
255,0.31,0.014672597617,0.00291074776057,0.63,0.06,5.0408344604
256,0.03,0.00861467524574,0.00438552684928,0.92,0.05,1.96434215131
257,0.73,0.0195275080179,0.00152764824384,0.26,0.01,12.7827254059
258,0.49,0.041587050045,0.00103610952398,0.09,0.42,40.1376969156
259,0.02,0.0396730675502,0.00209585756348,0.45,0.53,18.9292766081
260,0.02,0.047485941069,0.00152926215263,0.33,0.65,31.0515374929
261,0.63,0.0182475631047,0.00174017664671,0.35,0.02,10.4860406782
262,0.68,0.0257237998902,0.00135294604607,0.2,0.12,19.0131749636
263,0.85,0.025751166025,0.00147460380125,0.08,0.07,17.4631083978
264,0.8,0.0319474578974,0.0014742533641,0.02,0.18,21.670262843
265,0.12,0.0162122463206,0.00347662744768,0.74,0.14,4.66321070193
266,0.04,0.0237824512607,0.00320526734992,0.68,0.28,7.41980267615
267,0.58,0.0348610196687,0.00115658818577,0.13,0.29,30.1412552002
268,0.31,0.0400644365531,0.00119294250849,0.24,0.45,33.5845493543
269,0.52,0.0167745164208,0.00209812344513,0.45,0.03,7.99500928306
270,0.18,0.016068711358,0.00326805254196,0.7,0.12,4.91690728705
271,0.43,0.0417305850076,0.00100008690338,0.13,0.44,41.7269587939
272,0.3,0.019037005399,0.00262762286391,0.57,0.13,7.24495347505
273,0.11,0.0531302937642,0.000899177252344,0.18,0.71,59.0876755675
274,0.6,0.0176682577928,0.00183810795838,0.38,0.02,9.6121980824
275,0.04,0.0485232174036,0.0013899677974,0.3,0.66,34.9095982615
276,0.11,0.0505260025913,0.00105047915549,0.22,0.67,48.0980534714
277,0.34,0.0360862323124,0.00135283779243,0.28,0.38,26.6744708894
278,0.18,0.0518777149858,0.00083653604556,0.15,0.67,62.0149188564
279,0.82,0.0310315158522,0.00149996339121,0.02,0.16,20.6881821477
280,0.05,0.0578313382794,0.000775141560148,0.15,0.8,74.6074539835
281,0.14,0.0556628174559,0.000735875986625,0.12,0.74,75.6415734004
282,0.36,0.0494938917183,0.000889775805819,0.06,0.58,55.6251264584
283,0.32,0.0480704118425,0.000868061434054,0.11,0.57,55.3767394296
284,0.29,0.0142863940757,0.00300841343201,0.65,0.06,4.74881341897
285,0.1,0.0255921346778,0.00284946758359,0.61,0.29,8.98137421363
286,0.2,0.0568214280797,0.000715970021874,0.06,0.74,79.3628592591
287,0.43,0.0378241482482,0.00111416188373,0.19,0.38,33.9485211266
288,0.42,0.0376310464775,0.00113233760482,0.2,0.38,33.2330625754
289,0.03,0.0118700392119,0.00413960900648,0.87,0.1,2.86743003827
290,0.12,0.0110036639748,0.0038674658472,0.82,0.06,2.84518710947
291,0.2,0.0470553361812,0.00103943899692,0.21,0.59,45.2699353409
292,0.34,0.0172051213086,0.00262517847493,0.57,0.09,6.55388632542
293,0.49,0.0187995022818,0.00204898112741,0.44,0.07,9.17504901842
294,0.21,0.053108093091,0.000769034981824,0.11,0.68,69.0580979359
295,0.7,0.0248078578451,0.00137211745874,0.2,0.1,18.0799811904
296,0.49,0.0148930655224,0.00231071844445,0.5,0.01,6.44520995545
297,0.65,0.038165950443,0.00126885202583,0.03,0.32,30.0791184992
298,0.24,0.0406659425383,0.00132190775922,0.28,0.48,30.7630712164
299,0.29,0.0188439036283,0.00267563798571,0.58,0.13,7.04277025852
300,0.08,0.0440870421403,0.00157003184581,0.34,0.58,28.0803489802
301,0.56,0.0175469235034,0.00194212987353,0.41,0.03,9.03488677175
302,0.26,0.0560268203239,0.000795997840789,0.03,0.71,70.3856435947
303,0.52,0.0239363171464,0.00165241598122,0.34,0.14,14.4856485404
304,0.63,0.0202007814844,0.00163560503788,0.32,0.05,12.3506476298
305,0.17,0.0445228124896,0.00126604150076,0.27,0.56,35.166945525
306,0.1,0.0418689545086,0.0016607187576,0.36,0.54,25.2113455798
307,0.13,0.0567718612717,0.000707701031091,0.11,0.76,80.220119482
308,0.18,0.0577373701249,0.000695844519143,0.06,0.76,82.9745274074
309,0.83,0.0253649624837,0.00144147902068,0.1,0.07,17.5964839723
310,0.58,0.0172820542515,0.00190866398881,0.4,0.02,9.05452942625
311,0.48,0.0173042549247,0.00217707775237,0.47,0.05,7.94838627417
312,0.24,0.0432702337112,0.00116483815347,0.24,0.52,37.1469921227
313,0.08,0.0642702987305,0.000606172828456,0.03,0.89,106.026360327
314,0.79,0.0219882642282,0.00143417627731,0.18,0.03,15.3316329214
315,0.27,0.0236662824329,0.00239471671237,0.52,0.21,9.88270650581
316,0.25,0.0193736421322,0.00277490359521,0.6,0.15,6.981735209
317,0.3,0.0366159708163,0.00141858863981,0.3,0.4,25.8115494434
318,0.79,0.0265457737809,0.00139151731302,0.11,0.1,19.0768548349
319,0.01,0.0173434908097,0.00380209604937,0.8,0.19,4.56156040892
320,0.28,0.0492512231396,0.00084503874801,0.12,0.6,58.2827985765
321,0.42,0.019401008267,0.00221372218538,0.48,0.1,8.76397607395
322,0.28,0.0433915680005,0.00107540279011,0.21,0.51,40.3491309485
323,0.21,0.0381334188466,0.00157193532863,0.34,0.45,24.2588980297
324,0.01,0.0205988547759,0.00355674634651,0.75,0.24,5.79148827863
325,0.33,0.0456592224402,0.000923217439768,0.14,0.53,49.4566290382
326,0.36,0.0501449645115,0.000894513021684,0.05,0.59,56.058395234
327,0.51,0.024394288169,0.00164824570843,0.34,0.15,14.8001526982
328,0.23,0.0424260591473,0.00123900696185,0.26,0.51,34.2419860854
329,0.14,0.0439435071777,0.00139074095159,0.3,0.56,31.5971907834
330,0.4,0.0424534252821,0.000985682267635,0.14,0.46,43.0700913226
331,0.04,0.0648000372344,0.000565835674494,0.05,0.91,114.520946903
332,0.05,0.0103030243735,0.00418239195045,0.88,0.07,2.46342870194
333,0.3,0.0489863538877,0.000849010476009,0.11,0.59,57.6981736644
334,0.19,0.0585815446888,0.000710863003564,0.04,0.77,82.4090498381
335,0.15,0.0454387545348,0.00126285309747,0.27,0.58,35.9810294846
336,0.29,0.0351207234592,0.0015402818924,0.33,0.38,22.801490839
337,0.25,0.0128629141999,0.00325451230948,0.7,0.05,3.95233232409
338,0.35,0.0271643149778,0.00189520265587,0.41,0.24,14.3331980323
339,0.25,0.0525783545871,0.000780005550618,0.09,0.66,67.4076672216
340,0.61,0.0321849610145,0.00120831353312,0.15,0.24,26.6362662771
341,0.01,0.0440374753322,0.00181201924017,0.39,0.6,24.3029844032
342,0.42,0.0317713913384,0.00142281426617,0.29,0.29,22.3299639974
343,0.35,0.0173982230793,0.00257803108731,0.56,0.09,6.74864751046
344,0.42,0.0408864104437,0.00102084342095,0.15,0.43,40.0515981243
345,0.39,0.0442135418912,0.000948224399256,0.12,0.49,46.6277201112
346,0.49,0.0266123758006,0.00156451789889,0.32,0.19,17.0099529188
347,0.02,0.0377198491705,0.00223983476949,0.48,0.5,16.8404605931
348,0.13,0.035286459095,0.00203078987095,0.44,0.43,17.3757312856
349,0.06,0.0339347467005,0.00237543301365,0.51,0.43,14.2857098077
350,0.18,0.0544820061587,0.000744817194496,0.11,0.71,73.1481584492
351,0.38,0.0296968386694,0.00164435912761,0.35,0.27,18.0598253573
352,0.17,0.0562421227678,0.000706680488577,0.09,0.74,79.5863529231
353,0.52,0.028493826699,0.00140598598379,0.27,0.21,20.2660816165
354,0.57,0.0177400252741,0.00190517060534,0.4,0.03,9.31151531748
355,0.38,0.0218839651506,0.00216538605013,0.47,0.15,10.1062649542
356,0.7,0.0300164401909,0.00128634843668,0.12,0.18,23.3346108527
357,0.72,0.0232408430067,0.00140931641739,0.21,0.07,16.4908623216
358,0.82,0.0316825886454,0.00151590123314,0.01,0.17,20.9001668135
359,0.22,0.0409308117902,0.00135868639342,0.29,0.49,30.1252827645
360,0.49,0.022054866248,0.00183923013608,0.39,0.12,11.9913575878
361,0.69,0.0200572465218,0.00155012817791,0.28,0.03,12.9390890429
362,0.73,0.0214807263976,0.0014582829981,0.23,0.04,14.7301493782
363,0.19,0.0195171770948,0.00297603038749,0.64,0.17,6.55812426408
364,0.37,0.0229930089664,0.00211964095715,0.46,0.17,10.8475960935
365,0.75,0.0199137115592,0.00149769190007,0.24,0.01,13.2962671149
366,0.05,0.0122562427532,0.00403502296404,0.85,0.1,3.03746542769
367,0.12,0.0611362690537,0.000636903314688,0.05,0.83,95.9898741988
368,0.21,0.0244608901887,0.0025418708466,0.55,0.24,9.62318373552
369,0.48,0.0173042549247,0.00217707775237,0.47,0.05,7.94838627417
370,0.88,0.0269815441302,0.00154963134723,0.04,0.08,17.4115890069
371,0.76,0.0331282691945,0.00140863703152,0.03,0.21,23.5179598813
372,0.59,0.0194283744018,0.00175797374934,0.36,0.05,11.0515725329
373,0.28,0.0134422195118,0.00310549230615,0.67,0.05,4.3285309338
374,0.58,0.0257460005635,0.00144399745347,0.27,0.15,17.8296717225
375,0.07,0.0282681933321,0.00275951425386,0.59,0.34,10.2439019086
376,0.26,0.0462607284254,0.00097002815812,0.18,0.56,47.6900882084
377,0.04,0.0661021828208,0.000569314461898,0.03,0.93,116.108385163
