curr_date,ZION,ZBH,YUM,XRX,XYL,ZTS
2017-03-02,-0.0337416404897,-0.00731765947194,-0.00549035130356,-0.0135317425326,-0.013319971575,-0.00964930297604
2017-03-03,0.00889682256018,0.00220295880789,-0.0027602612233,0.00960214309863,-0.00327251440527,0.000936770457707
2017-03-06,-0.000661310534177,-0.00896180616395,-0.00815011274636,0.0122282404341,-0.00410437827749,-0.00636459223811
2017-03-07,-0.00110306134652,-0.00127961107677,-0.00744189318582,-0.012080516968,0.00515151852616,-0.000188407949424
2017-03-08,-0.000441733961445,0.00452721197999,0.00093734718236,0.0108695818685,-0.0252152367739,-0.00131895287624
2017-03-09,0.000441929176571,0.0134353219322,-0.00421352975503,-0.00806443363583,0.00252368457101,0.0130187481472
2017-03-10,-0.00817140156335,0.00755163819068,0.00783572064805,-0.0027101264662,0.012376697493,-0.00651877815789
2017-03-13,0.00267197126704,-0.00241506382447,0.00108846251693,-0.00679346690783,0.00538750381812,0.0041244693621
2017-03-14,-0.0119919627445,-0.00926617752995,-0.00667905139074,0.00136802180843,-0.00968672743919,-0.00261399729099
2017-03-15,-0.00944029726463,0.00817316747986,-0.00062546640825,-0.0040983536258,0.0106139454955,0.0160988678959
2017-03-16,0.00658049110464,-0.00200578194468,-0.00140821964937,0.0164608769981,0.00391269692525,0.00276349273219
2017-03-17,-0.0135258379004,0.0189263846516,0.000783401851687,-0.00674766147395,0.00841028556659,-0.00790003165943
2017-03-20,-0.013025574948,-0.000164382394624,0.00313135978237,0.00951092330292,-0.00671278021465,0.00518511736433
2017-03-21,-0.0544106521642,-0.00550758328323,-0.00530668028979,-0.0309556355485,-0.0157689321448,-0.0163963808474
2017-03-22,-0.00269350861791,0.0033062406928,-0.0064333598577,-0.00277777313135,0.0253848175122,0.00899041316738
2017-03-23,0.00392832447523,-0.00807375018026,-0.00221097678705,0.00278551064798,-0.00791402008085,-0.00129944017351
2017-03-24,0.000489060787565,0.0021594705065,0.00633113141772,-0.00138885097601,0.00674993535686,0.000929357904281
2017-03-27,-0.00317762362014,-0.00306649666414,-0.00110102318061,-0.00695419794196,-0.00243805773029,0.00222841782186
2017-03-28,0.012751332667,0.00748195372424,0.0151157795741,0.0280113386876,0.0116089343397,0.00352051410571
2017-03-29,0.000484230024879,0.00347251764456,-0.0065146605289,-0.00096193322255,-0.00563717448434,-0.0062777049344
2017-03-30,0.0256534719455,-8.24214386335e-05,-0.000468517009867,0.0151307030831,0.0103260601343,-0.00650318090188
2017-03-31,-0.00896650344035,0.00617996655932,-0.00187428467123,-0.00542013330952,0.00641281550633,-0.00187018721075
2017-04-03,-0.00547614553431,-0.00622393110571,-0.00547737361645,-0.0122615353492,-0.0153325559483,-0.00374745795323
2017-04-04,-0.00263353824533,-0.00477952729568,0.00456337208267,-0.00551728705325,0.0186045993829,-0.00782053225158
2017-04-05,-0.0146423802392,-0.00488530349124,0.000469884379146,-0.0069347912084,0.00119115721615,0.000379809073405
2017-04-06,0.0109622391422,0.000166408291063,0.0106467211856,-0.00418998779195,0.00971648979189,0.0
2017-04-07,0.000481969046301,-0.00266225671201,-0.00418286586707,-0.00140252734266,-0.00176745655619,-0.00246813548013
2017-04-10,-0.0142100155439,0.00125130275294,-0.00233354401609,-0.00561791739217,-0.00177062558936,0.0038066335911
2017-04-11,0.00024430369593,-0.00374909138941,0.00501339247968,0.0,-0.00137966871171,0.00208564151957
2017-04-12,-0.0183195289528,-0.00342871345581,-0.00187070455906,-0.00706212469433,-0.0254587308893,0.00700096779249
2017-04-13,-0.0184124200099,0.00302092120751,-0.00374821745034,0.0,-0.010125623852,-0.00225480499119
2017-04-17,0.0185043529655,0.0136367496968,0.00156763703579,-0.00142251396856,0.0118657824413,0.00753299579986
2017-04-18,-0.008710710613,-0.0131231576432,0.00109566295184,0.0,-0.00667198281415,0.000934577234444
2017-04-19,0.00376588665645,0.00577069415713,0.00906810924858,-0.0113959974772,0.00407079795756,0.00560219028041
2017-04-20,0.0275137796064,0.0132213685232,0.00774722470639,0.00432273835122,0.0180418040502,0.00817088189775
2017-04-21,-0.00559885917146,-0.00541649110011,-0.00338253749964,-0.00717357881848,0.00856230416618,-0.00184197397999
2017-04-24,0.0271725645277,0.0171630998204,0.0138845580984,0.0202312165254,0.0161895121718,0.014762929419
2017-04-25,-0.0350332220381,0.00989699981441,0.00395623082483,-0.00991503343046,0.00660575158526,0.00236400590433
2017-04-26,0.0170412278261,0.00666718237159,-0.00151572587278,0.0157367976945,-0.00694845762865,0.00816404133403
2017-04-27,-0.0126274728513,-0.057612512927,0.0019733799535,0.00281683528892,0.00330421849163,0.0160158341148
2017-04-28,-0.0154944224868,0.0131245037512,-0.00393886510215,0.00983155167984,-0.00406825078318,-0.00619909984983
2017-05-01,0.0122408020309,0.00977845966542,0.0,-0.0180807020917,-0.00175059104765,0.00302977373243
2017-05-02,-0.0133267790957,-0.00157262106724,0.00897341257975,-0.00283286669442,-0.0177318925639,0.00337598712356
2017-05-03,0.0150075595536,-0.00994768487778,0.0287910513647,-0.0113636224213,-0.00892682987015,-0.0155834943735
2017-05-04,0.00221787046952,-0.0216026199516,0.0106960246302,-0.00431038966704,0.0312249919029,0.0590033867172
2017-05-05,0.00196702279904,-0.00265298050624,0.00463903758358,0.0202020968524,0.0151397864586,0.0101919756486
2017-05-08,0.0110429667471,0.00317486377771,-0.00230885885475,0.00565764753686,-0.00191202013343,-0.0110980064509
2017-05-09,-0.00655343533397,0.0149688086523,-0.00549605371592,-0.00984527194339,-0.00670503495257,0.0105423996183
2017-05-10,0.00024430369593,0.00699469490101,0.00174509379102,0.00852274388054,-0.0156220074969,0.0079084956425
2017-05-11,-0.0131899872268,0.0128044523712,0.00362949971938,-0.00281690685122,-0.00313476205589,-0.00300501788403
2017-05-12,-0.00618808957382,0.00198319673006,-0.00332693170079,-0.00423726046371,0.00196546148231,0.00267917984949
2017-05-15,0.00971354292953,0.00882398933391,0.00464442387951,0.0141843882183,0.0256962985749,0.00200395303671
2017-05-16,0.00494306551941,-0.0208452423859,0.00187804425547,-0.00139863961299,-0.0099445756288,0.00550002053486
2017-05-17,-0.0410722421743,-0.0171981726628,-0.00273964744775,-0.0364145303453,-0.00424956279058,-0.00994534381183
2017-05-18,0.0151321535858,-0.00390756793764,-0.000867732565546,0.0159883289419,-0.00135789257758,0.00301357082073
2017-05-19,0.0131378197848,0.0034964137467,0.0140377148722,0.00143065431646,0.0102952920654,0.00667671633224
2017-05-22,0.00274315217132,0.00101989262874,0.013415160845,-0.00285714835284,0.00499905647146,0.0
2017-05-23,0.028102487438,0.000169725105163,-0.001267469668,-0.00429803895649,0.0136302281075,0.0185707239857
2017-05-24,-0.0154813991533,0.0109498727789,0.0145233410687,0.0100719623269,-0.00359843147457,0.0141624604648
2017-05-25,0.00442270565308,0.00167926556284,0.0025018076092,-0.00427351262479,-0.00912375341639,0.00449440355704
2017-05-26,-0.0105186617359,-0.000586699979285,-0.00055458528651,0.00143065431646,-0.0138116826391,0.00047938524209
2017-05-30,-0.0143386897711,-0.00670980539626,0.00443900489575,0.011428557119,0.0073915851231,-0.00559024398423
2017-05-31,0.00501628912049,0.0065861281196,0.00317632622835,-0.00141239623308,0.00675804366266,0.000321232797711
2017-06-01,0.0119789937338,0.0290244278236,0.0163821477629,0.00424325361913,0.00575375790498,0.00578036569374
2017-06-02,-0.0110973929204,0.0103530168145,0.00216709863439,-0.00281690685122,0.0106788927841,-0.00223494045774
2017-06-05,0.0089775366425,-8.07123625817e-05,0.00283816297858,-0.0141242852709,0.00377355869823,0.00271994546646
2017-06-06,-0.00494314035502,0.0019365725739,0.00161736827434,0.00286533504013,-0.00958648467415,0.00494656589967
2017-06-07,0.00496769637544,0.00144963830275,-0.00080737830911,0.00571426041336,0.0146138015953,0.00444581362253
2017-06-08,0.0229857042565,0.00659430713807,-0.00390511888074,-0.00568179316759,0.00224469089367,-0.0107492006307
2017-06-09,0.0229524499776,-0.00127828260725,-0.0117616116388,-0.00857144505851,0.00727881291543,0.000159731053819
2017-06-12,0.013934781646,-7.99572734544e-05,-0.0162789638436,0.0172910632231,0.000926462077263,-0.0118229634838
2017-06-13,0.00465873394667,0.003760019172,0.0105687002448,-0.00708216673604,-0.00425769919115,0.00348206338136
2017-06-14,0.0023185421463,0.00103604175287,0.00509150397011,-0.011412290522,-0.0024168546168,0.00435766630661
2017-06-15,-0.0083275555273,0.0019108235655,-0.00588714300141,0.00252528501837,0.00559077423377,0.00257109111361
2017-06-16,0.00513181262838,0.00063570249318,0.00234118481978,0.0255487625858,0.00166793711566,0.00256451358494
2017-06-19,0.00626602862539,0.00929162021881,0.0158011004372,0.0101754672836,0.00222013256926,0.00767386103395
2017-06-20,-0.009225182018,0.00102295404313,-0.000270541292417,-0.015977818302,-0.0053534520122,-0.000475947968839
2017-06-21,-0.014664697012,0.0121279506938,0.00662970215627,-0.0158842259653,-0.00631034975466,0.0
2017-06-22,-0.000708764965323,0.00676930843686,0.00188175811256,0.00322809953376,0.00579003273868,0.00809520634921
2017-06-23,-0.00874708939987,-0.00231866868627,0.0037563397376,0.0168037426116,0.00891373651549,-0.01149423749
2017-06-26,0.00977826356353,-0.000232271448179,-0.00106931941406,0.0263713509089,0.00644207723061,-0.000955686539593
2017-06-27,0.00472367606846,-0.00627621017609,-0.0103022596032,-0.00719426714496,-0.00329193051393,0.000637707260241
2017-06-28,0.0101081075743,0.00202727421047,0.00243339195602,0.0194918810069,0.00862391331552,0.0030274538887
2017-06-29,0.0237375047512,-0.00482448331124,-0.00944040424825,-0.00580405743681,-0.00127342212537,-0.00714854635189
2017-06-30,-0.00181862653489,0.00398776423908,0.00422061663924,-0.0133928872594,0.00965389468817,-0.001919984
2017-07-03,0.0186745877715,-0.000155640727289,-0.0055586203776,0.00417680659789,0.000360776751133,0.00464887777094
2017-07-05,0.00022360108938,-0.00475164875242,-0.00368088637827,-0.013864766523,-0.00919747504305,-0.0019147758709
2017-07-06,-0.0138579496901,-0.01674885591,-0.00588403035491,-0.00351495180627,-0.0101929039243,-0.012150247996
2017-07-07,0.00725293591913,0.0117806843967,0.0115622957218,0.0151675635296,0.0104817866411,0.012947062422
2017-07-10,0.00495058094312,0.00228146376479,0.000680361725036,0.00347461331918,-0.00618740027178,-0.00191722319859
2017-07-11,0.0120913411638,-0.00714284315344,0.00584722551326,0.000692460624347,-0.00494417924351,-0.00416202970767
2017-07-12,-0.009070764653,-0.00102773701625,0.00583673089425,0.00484439306262,0.0180345825669,0.0056261373674
2017-07-13,0.00468850429733,0.0207343179243,-0.00917678837184,0.00688700890653,0.00939988093664,0.00783244872391
2017-07-14,-0.00622217383638,0.0272136042025,0.00245164811909,0.00615596731926,0.00465611013244,0.00475811268451
2017-07-17,-0.00849739588302,0.000905719714045,-0.000407581532815,-0.00237934966246,0.0110517601616,-0.00441985807166
2017-07-18,-0.00586372316074,-0.0107835084307,0.00258260160391,-0.00170361832771,-0.00528922656188,-0.009671809101
2017-07-19,-0.00226864170767,-0.000838413811452,0.00528741851173,0.0027303790644,0.0115208091706,-0.000640425882812
2017-07-20,-0.00318325180847,-0.0122073239402,0.0063385163496,0.00102109986161,-0.00245312826136,0.00528679927225
2017-07-21,-0.00684302391589,0.00108131693937,0.0016080808788,0.00136013479745,0.0121200897403,0.00653386454183
2017-07-24,0.0179144788339,-0.00632672148996,-0.00200698426564,0.0376909258832,0.00173554876025,0.00205828055731
2017-07-25,0.00744594347387,-0.000155177203317,0.0028154848004,0.0153796472657,-0.00883575839323,-0.0317586027531
2017-07-26,0.0228441996806,-0.0005437181069,-0.0028075801013,-0.0174025279676,-0.0055934765955,0.0127284923748
2017-07-27,-0.011604919564,-0.0253301419616,0.0136748230956,0.00295177892119,-0.000351535583766,-0.000805720257723
2017-07-28,0.00265835325058,-0.0132334659643,-0.00806772902966,-0.00490518555293,0.00105508342868,0.00322530247461
2017-07-31,0.00132571903343,-0.0198739546032,0.00640004,0.00788699724713,-0.0035131146821,0.0049831378393
2017-08-01,0.00132394170506,-0.00824264806785,0.000662374112518,0.0583631608999,0.0453022873347,-0.00399872040947
2017-08-02,0.00749226214009,-0.0218583450584,0.0144314049309,0.00277263533655,0.0104553243912,-0.0117231251004
2017-08-03,-0.00503058759987,-0.00450337721788,-0.0229705289884,-0.0138248763777,-0.00600795241014,0.0120246666879
2017-08-04,0.0138491612758,0.00657220963126,0.00227087894375,0.00373840123193,0.00772328406678,-0.00256904307272
2017-08-07,-0.0078057940579,-0.00627490993655,-0.000533133420407,0.0090005734343,0.000333203232566,-0.00466833555487
2017-08-08,0.0010928187539,-0.018346282422,-0.0105347515811,-0.00615185281787,-0.0033310894988,-0.0295973142618
2017-08-09,-0.0113512974367,-0.0189499374478,0.0117251082908,-0.000309615101659,-0.00217250344417,0.0135000166667
2017-08-10,-0.0187680096444,-0.0241892840947,0.00386307446383,-0.0266253519064,-0.012225748912,-0.0175957734321
2017-08-11,-0.00742567963401,0.0142558718803,0.00265388796903,0.00699745642875,0.00237366956694,-0.000167425504941
2017-08-14,0.0199501740621,0.00725162697219,0.00952886473078,0.0148452297005,0.0128552736646,0.0169094592332
2017-08-15,0.00579447253436,0.00408848905157,0.00144205560359,0.00466842640368,-0.000334049256856,0.00477439892083
2017-08-16,-0.000221626407675,0.00097369348458,0.000392708474836,0.00402739579133,0.0011693955411,0.00770114710308
2017-08-17,-0.0281471859075,-0.00583658430607,-0.0115152711729,-0.0172786704788,-0.0163523983986,-0.00975606504065
2017-08-18,0.00159635127007,-0.0092509934432,-0.00172090281015,-0.0125588545074,0.0013570218236,-0.00246308694703
2017-08-21,-0.00865202680565,0.012479739765,0.00583469004988,-0.00699523156353,0.00474340319177,0.00987651028807
2017-08-22,0.0103353465702,0.0105524828755,0.00922880709898,0.0086455080413,0.0109593493378,0.00407497975795
2017-08-23,-0.00136399175431,-0.0147420001588,-0.00182885688456,0.0107936730284,0.000500388643822,-0.0038960553213
2017-08-24,0.0102435920783,0.00507661287782,-0.0019631199077,0.00659545825784,0.00183358437499,0.000488885259307
2017-08-25,0.00721045499751,0.00301288547491,-0.00563860462527,0.00655221177853,0.00632281841004,-0.000977309023901
2017-08-28,-0.00939601768689,-0.00265045069082,0.00501116958958,0.00155006916712,0.0112433746395,0.00342408271893
2017-08-29,-0.012872629017,-0.000620068676501,-0.00157463589522,-0.0021665262174,0.00213186290587,-0.000649999989438
2017-08-30,0.00251660952909,0.00168408399402,-0.000919950107502,0.00186094289732,0.00720009806578,0.00715445528455
2017-08-31,-0.0036513007759,0.0111494024378,0.0105235863137,-0.00092872751605,0.00844843230623,0.0122699711377
2017-09-01,0.015116811727,0.00052514153693,-0.00247335329341,0.00898665887122,-0.00161106814886,0.00271129182279
2017-09-05,-0.035198601083,-0.00078725503851,-0.00404537403283,-0.0135135770667,-0.0011295626734,0.00477173540276
2017-09-06,-0.00350788136145,0.0121673713403,-0.00144131289308,0.000934088926445,0.00193857828955,0.00348268176295
2017-09-07,-0.0300398725642,0.000345927556424,0.00341165205894,-0.00839823426353,0.00741696227024,0.0230320085665
2017-09-08,0.00750053193803,0.000259358114742,0.000130796389031,-0.0100375914344,0.00480152048656,-0.00231304556093
2017-09-11,0.026176777766,0.000864360624694,0.0172594135489,0.0158428355777,0.00302647344738,0.00896448264132
