Date,BAC,C,JPM,MS
2012-07-20,6.714503,25.242001,29.474508,11.800348
2012-07-23,6.733498,24.724865,29.944014,11.671081
2012-07-24,6.686012,24.627289,30.196154,11.652612
2012-07-25,6.714503,25.163935,30.578707,11.966551
2012-07-26,6.809474,25.642048,31.13516,12.003483
2012-07-27,6.942435,26.637283,32.074181,12.504017
2012-07-30,6.913943,26.481171,31.422079,12.522552
2012-07-31,6.970927,26.471407,31.30036,12.661591
2012-08-01,6.85696,26.129906,31.30036,12.522552
2012-08-02,6.818971,25.554012,30.578707,12.077637
2012-08-03,7.056401,26.744846,31.378611,12.77282
2012-08-06,7.255842,27.87711,31.561193,13.106507
2012-08-07,7.284334,28.199219,32.178497,13.440194
2012-08-08,7.284334,28.169937,32.308929,13.505078
2012-08-09,7.331819,28.169937,32.100258,13.634846
2012-08-10,7.350815,28.208981,32.14373,13.542154
2012-08-13,7.331819,28.091848,32.161125,13.486539
2012-08-14,7.388803,28.082088,32.25676,13.338233
2012-08-15,7.474277,28.052801,32.230675,13.514346
2012-08-16,7.531261,28.130886,32.25676,13.523613
2012-08-17,7.597741,28.335865,32.15242,13.523613
2012-08-20,7.740195,29.263149,32.491505,13.746075
2012-08-21,7.778186,29.99522,33.074055,13.801689
2012-08-22,7.806677,29.760963,32.891449,13.773883
2012-08-23,7.740195,28.882479,32.369793,13.440194
2012-08-24,7.749695,29.116739,32.317627,13.49581
2012-08-27,7.66422,28.980085,32.369793,13.468
2012-08-28,7.559752,28.638458,32.282845,13.532887
2012-08-29,7.597741,29.194828,32.430653,13.727537
2012-08-30,7.512265,28.94104,32.082874,13.810958
2012-08-31,7.588242,28.999609,32.291542,13.903649
2012-09-04,7.597741,28.989849,32.178497,14.376375
2012-09-05,7.559704,29.058178,32.265453,14.533949
2012-09-06,7.940067,30.375896,33.639194,15.062288
2012-09-07,8.367976,31.303183,34.169563,15.831618
2012-09-10,8.158774,31.068914,33.70005,15.395978
2012-09-11,8.586682,31.87907,34.430401,15.989192
2012-09-12,8.529629,32.259747,34.708611,16.146774
2012-09-13,8.93852,33.626263,35.995407,16.591688
2012-09-14,9.081154,33.95816,36.143234,16.906832
2012-09-17,8.84343,33.245602,35.812824,16.498997
2012-09-18,8.776862,33.128468,35.873684,16.341421
2012-09-19,8.833917,33.362736,35.943249,16.285807
2012-09-20,8.73883,33.001579,35.865002,15.952124
2012-09-21,8.662754,32.864918,35.543301,15.831618
2012-09-24,8.653246,32.689232,35.84761,15.794548
2012-09-25,8.491592,32.074291,35.256378,15.386703
2012-09-26,8.386993,31.732658,34.986851,15.229134
2012-09-27,8.529629,32.18166,35.369404,15.609165
2012-09-28,8.396502,31.937637,35.195515,15.516475
2012-10-01,8.520122,31.966921,35.621555,15.562819
2012-10-02,8.491592,32.464725,35.578075,15.67405
2012-10-03,8.662754,33.245602,35.788288,15.785277
2012-10-04,8.948027,34.124077,36.629124,16.193117
2012-10-05,8.862443,33.938622,36.532791,16.220926
2012-10-08,8.824411,33.948376,36.488987,16.174582
2012-10-09,8.757847,33.772686,36.243732,16.081886
2012-10-10,8.757847,34.29977,36.585335,16.128237
2012-10-11,8.881465,34.670689,36.874378,16.554613
2012-10-12,8.672262,33.919109,36.453957,16.044809
2012-10-15,8.976553,35.783428,37.119617,16.452652
2012-10-16,8.995571,36.359318,37.513767,16.563887
2012-10-17,8.976553,37.511112,37.942932,17.138567
2012-10-18,9.005083,37.501343,37.671417,16.489729
2012-10-19,8.976553,36.271473,37.067066,16.248732
2012-10-22,9.081154,36.818089,36.865616,16.174582
2012-10-23,8.900483,36.007931,36.199947,15.859428
2012-10-24,8.852938,36.408134,36.532791,15.924309
2012-10-25,8.786373,36.515495,36.497742,15.850158
2012-10-26,8.672262,35.724865,36.051052,15.794548
2012-10-31,8.862443,36.495975,36.5065,16.157103
2012-11-01,9.261827,37.052498,37.522518,16.370924
2012-11-02,9.366425,36.71077,37.154652,16.528959
2012-11-05,9.271337,36.437386,37.023273,16.501074
2012-11-06,9.452006,37.5602,37.557552,16.910114
2012-11-07,8.776862,35.197418,35.455456,15.459877
2012-11-08,8.929008,35.148617,35.385391,15.357613
2012-11-09,8.967045,35.080265,35.578075,15.441282
2012-11-12,8.929008,35.55867,35.543045,15.590028
2012-11-13,8.871958,35.304825,35.070072,15.357613
2012-11-14,8.548647,34.191799,34.413166,14.957872
2012-11-15,8.643738,34.377296,34.500748,15.115909
2012-11-16,8.672262,34.152733,34.623375,15.041539
2012-11-19,9.024099,35.246246,35.551796,15.357613
2012-11-20,9.157227,35.148617,35.648148,15.19958
2012-11-21,9.290354,34.924049,35.674423,15.106612
2012-11-23,9.413973,35.177906,35.989738,15.273947
2012-11-26,9.356917,34.728783,35.80582,15.441282
2012-11-27,9.185755,34.211319,35.69194,15.459877
2012-11-28,9.280847,34.240597,35.762005,15.692286
2012-11-29,9.347407,34.377296,36.103596,15.673694
2012-11-30,9.375936,33.752434,35.98098,15.682991
2012-12-03,9.318881,33.410706,35.744499,15.311132
2012-12-04,9.423479,33.479057,35.534283,15.441282
2012-12-05,9.956527,35.597733,36.086086,15.785249
2012-12-06,9.956527,36.144489,36.322571,15.562137
2012-12-07,10.127865,36.749817,37.277275,15.775956
2012-12-10,10.061231,36.310467,37.058308,15.813138
2012-12-11,10.004118,36.124962,37.34734,16.501074
2012-12-12,10.099305,36.642429,37.461216,16.454592
2012-12-13,10.032674,36.408112,37.469963,16.547556
2012-12-14,10.070749,36.71077,37.49625,16.779959
2012-12-17,10.470532,38.224113,38.08308,17.226185
2012-12-18,10.813206,38.526787,38.424675,17.774677
2012-12-19,10.651388,38.517025,38.126877,17.746782
2012-12-20,10.965504,39.219994,39.002747,17.914118
2012-12-21,10.746574,38.556061,38.53854,17.588745
2012-12-24,10.7085,38.448673,38.468468,17.616636
2012-12-26,10.984544,38.614658,38.503506,17.551563
2012-12-27,10.917913,38.321747,38.214462,17.449305
2012-12-28,10.813206,38.087414,37.872875,17.309855
2012-12-31,11.051173,38.624413,38.512264,17.774677
2013-01-02,11.450955,40.274456,39.385334,18.239494
2013-01-03,11.384325,40.41114,39.305958,18.202305
2013-01-04,11.527107,41.426548,40.002663,18.769388
2013-01-07,11.508068,41.465599,40.046749,18.406826
2013-01-08,11.403363,41.45583,40.126125,18.267382
2013-01-09,10.879838,41.045769,40.099667,18.239494
2013-01-10,11.21299,41.817085,40.699352,18.908834
2013-01-11,11.07021,41.338673,40.690533,18.750795
2013-01-14,10.917913,41.221516,40.461243,18.657831
2013-01-15,10.994061,41.563229,40.875725,18.9925
2013-01-16,11.21299,41.475361,41.29023,19.094761
2013-01-17,10.737056,40.264683,40.955105,19.289984
2013-01-18,10.603796,40.674755,40.972752,20.805292
2013-01-22,10.803687,40.79192,41.043289,21.363073
2013-01-23,10.870317,41.026249,40.769897,21.07489
2013-01-24,10.97502,41.7878,40.893372,21.009813
2013-01-25,11.060693,41.895187,41.590069,21.102776
2013-01-28,10.92743,41.338673,41.131481,20.740219
2013-01-29,10.936949,41.162933,41.554787,21.000517
2013-01-30,10.832243,40.957901,41.56361,21.363073
2013-01-31,10.775132,41.172752,41.493057,21.242222
2013-02-01,11.146359,42.012604,42.19857,21.903713
2013-02-04,10.92743,41.221573,42.048645,21.316757
2013-02-05,11.308177,41.91494,43.027554,21.801226
2013-02-06,11.355769,42.041901,42.868816,21.79191
2013-02-07,11.270102,41.866116,42.533695,21.521727
2013-02-08,11.193954,41.680569,42.886452,21.726696
2013-02-11,11.289139,42.139568,42.912907,21.68943
2013-02-12,11.660367,43.311455,43.33622,22.015512
2013-02-13,11.58422,42.969658,42.930546,22.015512
2013-02-14,11.546143,43.282162,43.406773,22.201849
2013-02-15,11.450955,42.8134,43.106915,22.239119
2013-02-19,11.603252,43.457951,43.609596,22.658375
2013-02-20,11.232028,42.20792,42.868816,21.819862
2013-02-21,10.870317,41.358299,42.551331,21.270176
2013-02-22,10.889355,41.787994,43.133373,21.968929
2013-02-25,10.49909,40.186394,42.066296,20.524834
2013-02-26,10.594278,40.323116,41.978104,20.906824
2013-02-27,10.765768,41.172752,43.459675,21.335394
2013-02-28,10.699077,40.987194,43.1422,21.009302
2013-03-01,10.803877,41.12392,43.133373,20.897501
2013-03-04,10.870566,41.934475,43.300938,21.055893
2013-03-05,11.00395,42.579029,43.644878,21.186321
2013-03-06,11.356457,43.536072,44.121094,21.344706
2013-03-07,11.68038,43.946236,44.650234,21.633526
2013-03-08,11.499364,45.586891,44.271027,21.456509
2013-03-11,11.575583,46.485355,44.517956,21.521727
2013-03-12,11.4422,45.850578,44.341568,21.121111
2013-03-13,11.489839,45.87011,44.235752,21.223587
2013-03-14,11.537473,46.348633,44.976543,21.242222
2013-03-15,11.975724,46.153313,44.112274,21.978249
2013-03-18,11.966197,45.157211,43.662514,21.419243
2013-03-19,12.109106,44.717747,43.389122,20.860235
2013-03-20,12.175796,45.010715,43.318573,21.186321
2013-03-21,11.975724,44.170849,42.639515,20.552782
2013-03-22,11.966197,44.170849,43.018734,20.664583
2013-03-25,11.813765,43.448185,42.789452,20.468929
2013-03-26,11.699434,43.780224,42.895271,20.701849
2013-03-27,11.651797,43.418892,42.128021,20.767075
2013-03-28,11.604161,43.204029,41.854633,20.478251
2013-04-01,11.575583,42.764572,42.180943,20.180107
2013-04-02,11.575583,43.077076,42.577785,20.217379
2013-04-03,11.251658,41.504784,41.575016,19.667685
2013-04-04,11.375507,41.768459,42.14296,19.872658
2013-04-05,11.404092,42.002834,42.515671,20.086948
2013-04-08,11.632744,42.539967,43.110229,20.254642
2013-04-09,11.670852,42.862236,43.198971,20.254642
2013-04-10,11.737546,44.004837,43.704788,20.701849
2013-04-11,11.689908,43.819271,43.758034,20.748434
2013-04-12,11.594635,43.7314,43.491814,20.32918
2013-04-15,11.413618,43.819271,42.533424,20.012411
2013-04-16,11.699434,45.567368,43.030365,20.357132
2013-04-17,11.146854,44.668915,41.52177,20.003098
2013-04-18,10.89915,44.03413,41.388664,18.922348
2013-04-19,11.108747,43.975536,41.912224,19.173906
2013-04-22,11.165911,44.09272,42.018723,19.295019
2013-04-23,11.499364,45.372051,42.746395,20.13353
2013-04-24,11.728018,46.01659,43.234463,19.984461
2013-04-25,11.85187,46.006821,43.482941,19.965828
2013-04-26,11.832817,45.821278,43.376457,19.984505
2013-04-29,11.794708,45.723625,43.411945,20.740927
2013-04-30,11.728018,45.567368,43.491814,20.684893
2013-05-01,11.566054,44.79586,42.604412,20.404737
2013-05-02,11.613688,45.460091,42.666523,20.815632
2013-05-03,11.661325,45.880112,42.213943,21.254549
2013-05-06,12.27107,46.378281,42.755268,21.740152
2013-05-07,12.290122,46.993652,43.607174,21.730812
2013-05-08,12.404451,48.146282,44.157372,22.104353
2013-05-09,12.299651,47.472282,43.51844,21.861551
2013-05-10,12.404451,47.618809,43.447445,22.356495
2013-05-13,12.36634,47.784859,44.077496,22.113691
2013-05-14,12.709324,48.927708,44.574451,22.664663
2013-05-15,12.804595,50.148708,45.337616,23.215643
2013-05-16,12.728375,49.435646,45.231129,22.954161
2013-05-17,12.795065,50.256157,46.411377,23.523811
2013-05-20,12.871283,50.402664,46.402504,23.411753
2013-05-21,12.804595,50.461281,47.05032,23.458445
2013-05-22,12.680739,49.816608,47.591637,23.066233
2013-05-23,12.585465,49.357502,47.343159,22.645988
2013-05-24,12.614046,49.34774,47.618252,22.739378
2013-05-28,12.718849,50.588276,48.452423,23.094242
2013-05-29,12.842704,51.066895,48.514534,23.327702
2013-05-30,13.176155,52.033928,49.357578,24.112144
2013-05-31,13.014193,50.78363,48.443539,24.186853
2013-06-03,12.909393,50.754322,48.354805,23.953388
2013-06-04,12.728375,50.041264,47.955471,23.78529
2013-06-05,12.480482,48.86911,47.059193,23.374397
2013-06-06,12.585361,49.650543,47.476273,23.729261
2013-06-07,12.75698,50.402664,48.159569,25.21409
2013-06-10,12.680704,50.725021,48.239445,25.35417
2013-06-11,12.509086,48.790962,47.467407,24.364281
2013-06-12,12.451881,48.292793,47.192303,23.878679
2013-06-13,12.594897,49.12307,48.070831,24.625765
2013-06-14,12.461414,48.077908,47.147926,24.121479
2013-06-17,12.594897,48.214657,47.786858,24.476349
2013-06-18,12.652101,48.849567,48.01759,24.579073
2013-06-19,12.575827,48.380711,47.520645,24.382961
2013-06-20,12.289796,46.788536,46.571114,23.48646
2013-06-21,12.099108,45.782425,46.109661,23.262333
2013-06-24,11.727267,44.385616,45.186764,22.786066
2013-06-25,12.08004,45.909416,46.21616,23.374397
2013-06-26,12.165847,46.505264,46.58886,23.234316
2013-06-27,12.404206,47.159714,47.165684,23.383738
2013-06-28,12.261192,46.856911,46.846218,22.814085
2013-07-01,12.327932,47.130417,46.579987,22.963501
2013-07-02,12.299329,47.032734,47.19677,22.823421
2013-07-03,12.232591,46.563866,47.169945,22.449881
2013-07-05,12.451881,47.403908,48.260494,22.944828
2013-07-08,12.661637,48.370941,48.89513,23.234316
2013-07-09,12.899993,49.04493,49.064972,23.757282
2013-07-10,12.747445,48.47839,49.011341,23.663889
2013-07-11,12.880926,48.87888,49.288441,23.859999
2013-07-12,13.138354,49.631016,49.136482,24.401636
2013-07-15,13.233697,50.607807,49.064972,24.924601
2013-07-16,13.271835,50.627346,49.172241,24.635107
2013-07-17,13.643676,50.588276,49.404652,24.784525
2013-07-18,14.072721,51.467392,50.387917,25.86779
2013-07-19,14.063187,51.135273,50.200191,25.774408
2013-07-22,14.225269,51.770199,50.557751,25.783747
2013-07-23,14.244339,51.652973,50.656082,25.970516
2013-07-24,14.025048,50.978989,50.620323,25.895802
2013-07-25,14.139461,51.438076,50.50412,25.923826
2013-07-26,14.044118,50.998516,50.101864,25.86779
2013-07-29,13.843898,50.44175,49.780071,25.549704
2013-07-30,13.843898,50.578503,49.458282,25.325174
2013-07-31,13.920173,50.930145,49.815823,25.456146
2013-08-01,14.253876,51.643349,50.539879,26.12039
2013-08-02,14.148997,51.780125,50.495182,26.054901
2013-08-05,14.110861,51.653114,50.146557,26.054901
2013-08-06,13.95831,50.295109,49.601299,25.549704
2013-08-07,13.853432,50.314651,49.431458,25.325174
2013-08-08,13.929705,50.588207,49.011341,25.184845
2013-08-09,13.777158,50.138794,48.734234,25.035156
2013-08-12,13.73902,49.728455,48.349869,24.904184
2013-08-13,13.834364,50.578438,48.528641,25.222265
2013-08-14,13.920173,50.402569,48.4035,25.063225
2013-08-15,13.653207,49.689373,47.634769,24.660934
2013-08-16,13.748552,49.191116,47.634769,24.763849
2013-08-19,13.491122,48.194595,46.3297,24.146387
2013-08-20,13.624606,48.771011,46.588928,24.614162
2013-08-21,13.672277,48.028507,46.150925,24.333502
2013-08-22,13.891566,48.761242,46.669373,24.529963
2013-08-23,13.891566,48.683079,46.767704,24.62352
2013-08-26,13.815294,48.458374,46.302895,24.679651
2013-08-27,13.452987,47.129684,45.230236,23.809595
2013-08-28,13.462521,47.198071,45.21236,23.931213
2013-08-29,13.510193,47.354389,45.319626,24.239943
2013-08-30,13.462521,47.217613,45.16766,24.099615
2013-09-03,13.586469,48.233673,45.703999,24.57674
2013-09-04,13.662797,48.458374,46.365456,24.801271
2013-09-05,13.7105,48.712395,46.579987,24.932245
2013-09-06,13.70096,48.087132,46.982239,25.081936
2013-09-09,13.815453,48.937103,47.250397,25.671326
2013-09-10,13.939487,49.914085,47.974442,26.232653
2013-09-11,13.977652,49.56237,47.607956,26.429117
2013-09-12,13.815453,49.103191,46.696198,26.213945
2013-09-13,13.824992,49.327904,47.009052,26.316851
2013-09-16,13.863157,49.826153,47.50069,26.878181
2013-09-17,13.882242,50.021553,47.45599,27.140131
2013-09-18,14.034896,51.008308,47.742043,27.149488
2013-09-19,13.939487,50.754292,47.152073,26.756557
2013-09-20,13.777291,50.031322,47.19677,26.372986
2013-09-23,13.491059,48.429077,45.998966,25.465508
2013-09-24,13.443355,47.833107,44.979946,25.512285
2013-09-25,13.491059,48.126205,46.213505,25.465508
2013-09-26,13.433812,47.803802,46.383339,25.400023
2013-09-27,13.262072,47.764717,46.696198,25.334528
2013-09-30,13.16666,47.393471,46.204567,25.212912
2013-10-01,13.262072,47.481392,46.445908,25.390669
2013-10-02,13.414729,47.588863,46.905144,25.371954
2013-10-03,13.357483,47.286003,46.770073,25.119354
2013-10-04,13.405189,48.008965,47.427414,25.250332
2013-10-07,13.176205,47.07106,46.671028,25.110003
2013-10-08,13.06171,46.572807,45.806583,24.838694
2013-10-09,13.204823,46.846344,45.698528,25.04451
2013-10-10,13.576926,48.135983,47.292343,25.858435
2013-10-11,13.538762,48.087132,47.283333,26.148455
2013-10-14,13.69142,48.458374,47.463432,26.36363
2013-10-15,13.586468,47.73542,47.103252,26.185877
2013-10-16,13.891784,49.669834,48.625031,26.784624
2013-10-17,13.987193,49.943398,48.814129,27.065287
2013-10-18,13.95857,49.972702,48.895168,27.7763
2013-10-21,13.853617,49.855473,48.868153,27.53306
2013-10-22,13.853617,49.591682,48.282848,27.561127
2013-10-23,13.557846,49.034798,47.499454,27.205618
2013-10-24,13.519684,48.995724,47.256313,27.495636
2013-10-25,13.605549,48.907791,47.51746,27.345951
2013-10-28,13.576926,48.995724,47.436417,27.102709
2013-10-29,13.500598,49.064114,47.481438,27.51506
2013-10-30,13.519684,48.741703,47.364384,27.280767
2013-10-31,13.328861,47.666809,46.409889,26.924648
2013-11-01,13.376566,47.62772,47.283333,27.365116
2013-11-04,13.395646,47.520229,46.860119,27.496317
2013-11-05,13.290696,47.275932,46.779076,27.168312
2013-11-06,13.319318,47.510456,46.914146,27.299511
2013-11-07,13.16666,47.24662,46.508942,26.915276
2013-11-08,13.662797,48.800343,48.589012,27.590034
2013-11-11,13.739126,49.025085,48.715076,28.19919
2013-11-12,13.662797,48.389923,48.598015,27.889923
2013-11-13,13.968109,48.849197,48.751095,28.161703
2013-11-14,14.12077,49.064178,48.985222,28.433481
2013-11-15,14.235262,49.24984,49.408443,28.39599
2013-11-18,14.235262,49.630943,50.191837,28.424103
2013-11-19,14.502411,50.002262,50.561028,28.433481
2013-11-20,14.445165,49.611393,50.516003,28.36788
2013-11-21,14.874512,50.549484,51.524525,28.948919
2013-11-22,14.922217,51.21397,51.740635,29.370642
2013-11-25,15.084414,52.073887,51.911724,29.558073
2013-11-26,15.151202,51.800278,51.479496,29.417498
2013-11-27,15.103498,51.839363,51.758648,29.436241
2013-11-29,15.093954,51.71233,51.524525,29.333151
2013-12-02,15.008084,51.419182,51.308403,29.454987
2013-12-03,14.826806,50.940361,51.200359,29.023891
2013-12-04,14.922278,50.852413,51.497513,29.173834
2013-12-05,14.731334,49.894775,50.263874,28.311649
2013-12-06,14.855449,50.314968,50.479988,28.545938
2013-12-09,14.874541,50.920818,50.885193,28.480339
2013-12-10,14.855449,50.559254,51.056282,28.836458
2013-12-11,14.559485,49.552773,50.488995,28.227306
2013-12-12,14.559485,49.748196,50.705101,28.564682
2013-12-13,14.492655,49.806828,50.579041,29.136353
2013-12-16,14.549937,49.738434,50.804153,28.977037
2013-12-17,14.492655,49.533222,50.173832,28.602169
2013-12-18,14.979559,50.774231,51.542534,29.633049
2013-12-19,15.036844,50.696072,51.533527,28.920805
2013-12-20,14.893636,51.018536,51.956753,28.986404
2013-12-23,14.979559,51.21397,52.443005,29.155096
2013-12-24,14.989108,51.233513,52.451996,29.061377
2013-12-26,14.941368,51.155338,52.406975,29.145721
2013-12-27,14.960466,51.067398,52.352951,29.108234
2013-12-30,14.836353,50.735149,52.181866,28.91143
2013-12-31,14.864995,50.920818,52.6591,29.389383
2014-01-02,15.370997,51.07716,52.758812,29.080124
2014-01-03,15.666961,52.181381,53.166656,29.529959
2014-01-06,15.905638,52.58202,53.474819,29.633049
2014-01-07,15.752884,52.943581,52.858498,29.539331
2014-01-08,15.829261,53.559196,53.356995,29.576817
2014-01-09,16.067942,53.940304,53.257305,29.567448
2014-01-10,16.010658,53.471256,53.012581,29.333151
2014-01-13,15.686054,52.494076,52.296562,28.930176
2014-01-14,16.010658,52.71883,52.332817,29.145721
2014-01-15,16.373455,53.735096,53.918938,30.195343
2014-01-16,16.306622,51.399632,53.465759,29.989168
2014-01-17,16.239792,51.07716,52.668167,31.301195
2014-01-21,16.239792,50.666748,52.722542,30.579578
2014-01-22,16.373455,50.715614,52.196873,30.260942
2014-01-23,16.096582,49.562538,51.181747,29.501841
