,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.458777042542,0.58639502621,0.50915105111,0.454924352441,0.437561032242,0.47665973914,0.371774516703,0.430684012551,0.626216874166,0.64196430376,0.342769149487,0.326959740776,0.342466392931,0.393575213638,0.551877269928,0.505398431365,0.677557600022,0.570143849164
HSBC,0.458777042542,1.0,0.0746066386996,0.120825149546,0.200617908029,0.0730582754565,0.112509477648,-0.065922118094,0.220704484778,0.106188302971,0.295304378721,0.14016521227,0.27102592519,-0.0213881808008,0.16030673661,0.389443210963,0.195665555159,0.173437101668,0.138688867375
GOOGL,0.58639502621,0.0746066386996,1.0,0.296764143032,0.190557733097,0.310700043501,0.293391134519,0.325054189446,0.134993401166,0.738978073122,0.390110387849,-0.0134486763717,0.0208682186296,0.117806325453,0.237248761281,0.117124850378,0.406911133067,0.668289211268,0.571766251584
INTC,0.50915105111,0.120825149546,0.296764143032,1.0,0.155960465153,0.362985960558,0.359752712636,0.260060347449,0.146482636947,0.439504981788,0.365598080113,0.172872271148,0.241829236072,0.206198203161,0.148758116823,0.171250450246,0.230847224009,0.444840070066,0.355490242404
LPX,0.454924352441,0.200617908029,0.190557733097,0.155960465153,1.0,0.0871686866251,0.130881082971,0.146923751174,0.289626456522,0.244815196006,0.296356857664,0.0859798917517,0.101285077631,0.181615336181,0.187498539624,0.383107496476,0.413383431479,0.265508969975,0.360951579407
RTN,0.437561032242,0.0730582754565,0.310700043501,0.362985960558,0.0871686866251,1.0,0.754093007122,0.174399932901,0.0219776775167,0.266744073505,0.424104485568,0.118415698262,0.0985224438872,0.140419115878,0.237050459892,0.156380177547,0.189194374724,0.301214756603,0.211115024438
LMT,0.47665973914,0.112509477648,0.293391134519,0.359752712636,0.130881082971,0.754093007122,1.0,0.210301712453,0.0261985468352,0.239539006378,0.40024660852,0.150195852473,0.0642329994056,0.0995402851096,0.232699384759,0.179341572541,0.243355737237,0.331770649058,0.26021995598
MASI,0.371774516703,-0.065922118094,0.325054189446,0.260060347449,0.146923751174,0.174399932901,0.210301712453,1.0,0.17714757686,0.409674216373,0.224276249908,0.0556222971337,0.0843366892073,0.104822221003,0.0658426437977,0.107964111094,0.185167399272,0.375625448085,0.342720327735
THO,0.430684012551,0.220704484778,0.134993401166,0.146482636947,0.289626456522,0.0219776775167,0.0261985468352,0.17714757686,1.0,0.230386563286,0.213710769522,0.164117184196,0.195818247354,0.194579007756,0.0803212148325,0.361678766692,0.256103446625,0.351881246551,0.323888517955
FB,0.626216874166,0.106188302971,0.738978073122,0.439504981788,0.244815196006,0.266744073505,0.239539006378,0.409674216373,0.230386563286,1.0,0.325328738226,0.158732646782,0.0686759246033,0.216954172081,0.190685627227,0.224024314348,0.345099423941,0.63787170879,0.596209102957
AOS,0.64196430376,0.295304378721,0.390110387849,0.365598080113,0.296356857664,0.424104485568,0.40024660852,0.224276249908,0.213710769522,0.325328738226,1.0,0.0440060570432,0.130380244491,0.136380678362,0.277133961065,0.19508622418,0.289306249379,0.486845927813,0.383857504914
T,0.342769149487,0.14016521227,-0.0134486763717,0.172872271148,0.0859798917517,0.118415698262,0.150195852473,0.0556222971337,0.164117184196,0.158732646782,0.0440060570432,1.0,0.213203785067,0.260126163993,0.101064712096,0.28220407797,0.072960885937,0.0525837505374,0.125369917455
BP,0.326959740776,0.27102592519,0.0208682186296,0.241829236072,0.101285077631,0.0985224438872,0.0642329994056,0.0843366892073,0.195818247354,0.0686759246033,0.130380244491,0.213203785067,1.0,0.17815211282,0.158150463614,0.270932530354,-0.00294267320439,0.119479370599,0.0253822985338
MRK,0.342466392931,-0.0213881808008,0.117806325453,0.206198203161,0.181615336181,0.140419115878,0.0995402851096,0.104822221003,0.194579007756,0.216954172081,0.136380678362,0.260126163993,0.17815211282,1.0,0.395405331791,0.1469706482,0.281810660982,0.114240537118,0.0514567314071
JNJ,0.393575213638,0.16030673661,0.237248761281,0.148758116823,0.187498539624,0.237050459892,0.232699384759,0.0658426437977,0.0803212148325,0.190685627227,0.277133961065,0.101064712096,0.158150463614,0.395405331791,1.0,0.159211946364,0.356110570961,0.248736632958,0.172423874179
EVR,0.551877269928,0.389443210963,0.117124850378,0.171250450246,0.383107496476,0.156380177547,0.179341572541,0.107964111094,0.361678766692,0.224024314348,0.19508622418,0.28220407797,0.270932530354,0.1469706482,0.159211946364,1.0,0.237520936551,0.222783930835,0.296200996039
CELG,0.505398431365,0.195665555159,0.406911133067,0.230847224009,0.413383431479,0.189194374724,0.243355737237,0.185167399272,0.256103446625,0.345099423941,0.289306249379,0.072960885937,-0.00294267320439,0.281810660982,0.356110570961,0.237520936551,1.0,0.396804354117,0.385221395413
MSFT,0.677557600022,0.173437101668,0.668289211268,0.444840070066,0.265508969975,0.301214756603,0.331770649058,0.375625448085,0.351881246551,0.63787170879,0.486845927813,0.0525837505374,0.119479370599,0.114240537118,0.248736632958,0.222783930835,0.396804354117,1.0,0.603665124416
LRCX,0.570143849164,0.138688867375,0.571766251584,0.355490242404,0.360951579407,0.211115024438,0.26021995598,0.342720327735,0.323888517955,0.596209102957,0.383857504914,0.125369917455,0.0253822985338,0.0514567314071,0.172423874179,0.296200996039,0.385221395413,0.603665124416,1.0
