,ALGN,CELG,FB,MRK,MSFT,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
41,0.029,0.0345,-0.01,-0.01,0.0175,0.0425,0.0364627032263,0.00100236396236,36.376710053
42,0.021,0.034,-0.015,-0.0105,0.02,0.0365,0.0281522997198,0.000854849043937,32.9324807923
43,0.016,0.0435,-0.014,-0.0095,0.042,0.0315,0.0292389912583,0.000999937291536,29.2408249056
44,0.0405,0.01,-0.0175,-0.011,0.0495,0.0215,0.0420885213523,0.00114227620812,36.8461857589
45,0.0285,0.026,-0.0145,-0.0095,0.021,0.011,0.0294411003185,0.000771050502843,38.1831024167
46,0.0305,0.043,-0.012,-0.01,0.029,0.0155,0.0368558595805,0.000984771778274,37.425787775
47,0.0215,0.046,-0.009,-0.008,0.045,0.021,0.0344773153057,0.00106211152765,32.4611063983
48,0.01,0.0445,-0.0065,-0.016,0.0425,0.026,0.0258400997894,0.00094157927759,27.4433607497
49,0.0215,0.047,-0.018,-0.017,0.0425,0.0315,0.0334362369628,0.00107155644832,31.203430314
50,0.029,0.021,-0.015,-0.0135,0.048,0.029,0.0362092072832,0.00104526474351,34.6411830188
51,0.02,0.0265,-0.006,-0.0135,0.0375,0.0155,0.0284354409447,0.000811658780767,35.0337378447
52,0.0155,0.0295,-0.0095,-0.009,0.028,0.0245,0.0239876429545,0.000744207415059,32.2324696974
53,0.028,0.0445,-0.006,-0.0135,0.0235,0.0335,0.0382926524999,0.00105297524796,36.3661468529
54,0.014,0.042,-0.0055,-0.014,0.0405,0.025,0.0283887110607,0.000944261351369,30.0644636356
55,0.0395,0.012,-0.0065,-0.0115,0.0225,0.0375,0.042021542554,0.00103326040998,40.6688789661
56,0.049,0.0235,-0.0155,-0.0175,0.0175,0.0105,0.0447493431956,0.00107288291828,41.7094376592
57,0.035,0.01,-0.0105,-0.0135,0.023,0.037,0.036990573244,0.000942281360532,39.256399196
58,0.018,0.047,-0.0065,-0.0165,0.0385,0.0185,0.0310105246316,0.000958730992844,32.3453866237
59,0.026,0.0125,-0.0175,-0.009,0.0395,0.0415,0.0318436159597,0.000967693452864,32.9067184091
60,0.0395,0.033,-0.01,-0.006,0.013,0.034,0.0426804310083,0.00107552242189,39.6834414047
61,0.0295,0.0485,-0.019,-0.0195,0.023,0.029,0.0361502715348,0.00102958586486,35.1114683763
62,0.0125,0.0155,-0.008,-0.0195,0.022,0.0425,0.0210028233899,0.000684236237922,30.6952807026
63,0.039,0.034,-0.013,-0.0115,0.018,0.0205,0.0406561284211,0.00101250670802,40.1539348818
64,0.0195,0.0125,-0.011,-0.02,0.016,0.0315,0.0227281081615,0.000637010661244,35.6793214686
65,0.0305,0.0485,-0.015,-0.013,0.02,0.011,0.0348462263181,0.000930644026384,37.4431311331
66,0.0445,0.0225,-0.012,-0.006,0.0485,0.014,0.0477435557117,0.00122483747348,38.9795027875
67,0.0435,0.0425,-0.017,-0.007,0.038,0.0335,0.0501868363916,0.00133523105955,37.5866304432
68,0.0145,0.024,-0.015,-0.011,0.03,0.0185,0.0202537232078,0.000664389743393,30.4847018023
69,0.0495,0.021,-0.0145,-0.017,0.0475,0.028,0.0527901281607,0.00133864425207,39.4355170011
70,0.0155,0.0245,-0.0125,-0.008,0.0135,0.0295,0.0204448215632,0.000634960383425,32.1985782056
71,0.0385,0.0185,-0.007,-0.0075,0.0135,0.027,0.0391237541212,0.000941456990396,41.556602713
72,0.0425,0.023,-0.0055,-0.014,0.0165,0.049,0.0473120813186,0.00117583896938,40.2368713325
73,0.0305,0.0495,-0.02,-0.0125,0.025,0.0165,0.0353960342765,0.000996882521248,35.5067257395
74,0.0405,0.025,-0.0065,-0.008,0.03,0.0455,0.0476371498437,0.00122513687787,38.8831245752
75,0.012,0.031,-0.0115,-0.018,0.0285,0.015,0.019676483726,0.000643885735037,30.5589682382
76,0.0345,0.03,-0.0105,-0.019,0.0395,0.028,0.0418641309939,0.00110177890101,37.9968530487
77,0.023,0.0475,-0.019,-0.0165,0.03,0.0145,0.0298254349462,0.000897699065879,33.2243132246
78,0.0425,0.026,-0.017,-0.017,0.022,0.0345,0.0437682754667,0.00111685251659,39.188948242
79,0.0135,0.0215,-0.0145,-0.014,0.011,0.0185,0.0157730963565,0.000506334635724,31.1515255795
80,0.0315,0.019,-0.015,-0.0075,0.016,0.016,0.0303033213269,0.000784160841214,38.6442675204
81,0.0295,0.0365,-0.0155,-0.016,0.0385,0.016,0.0357513135985,0.000986751727323,36.2313159517
82,0.0165,0.024,-0.016,-0.0105,0.04,0.0385,0.0262591578144,0.000893817584276,29.3786542986
83,0.044,0.039,-0.008,-0.02,0.0425,0.0435,0.0546259580877,0.00142112149853,38.4386262148
84,0.021,0.037,-0.0155,-0.017,0.0455,0.0455,0.0344173274333,0.00111624364883,30.8331675342
85,0.0185,0.0235,-0.0185,-0.019,0.0145,0.022,0.0203107779886,0.000634240604002,32.0237743538
86,0.028,0.0345,-0.0105,-0.012,0.036,0.035,0.037733661478,0.00106388481801,35.4678070777
87,0.0405,0.022,-0.02,-0.0165,0.0115,0.0355,0.0389183235412,0.00102321783024,38.0352280728
88,0.029,0.0305,-0.011,-0.011,0.0405,0.0325,0.0381251742147,0.00107095020203,35.5993902819
89,0.0205,0.036,-0.014,-0.013,0.0485,0.036,0.0333622456216,0.00107674372799,30.9843881644
90,0.0295,0.0265,-0.01,-0.0055,0.0185,0.043,0.0356433231135,0.000970371207788,36.7316371585
91,0.0365,0.0285,-0.009,-0.0155,0.013,0.0105,0.0363779350139,0.000861163286304,42.2427843737
92,0.0215,0.017,-0.0115,-0.014,0.028,0.0185,0.0252556908117,0.000699084804951,36.1267912459
93,0.0105,0.0465,-0.007,-0.0075,0.0175,0.0395,0.0239305848568,0.000871490652581,27.459370661
94,0.026,0.0205,-0.0085,-0.0115,0.045,0.0185,0.0333225393091,0.000933091876161,35.7119595191
95,0.02,0.037,-0.0135,-0.008,0.0145,0.037,0.0273533585473,0.000838680463807,32.614755831
96,0.0285,0.0145,-0.007,-0.0115,0.0455,0.035,0.0371195849575,0.00103904703144,35.7246436729
97,0.0485,0.0435,-0.0135,-0.014,0.044,0.037,0.0569549708976,0.00147668196623,38.569558104
98,0.013,0.0305,-0.015,-0.007,0.0325,0.038,0.0234258645672,0.000838463189542,27.9390495126
99,0.0265,0.023,-0.007,-0.01,0.038,0.024,0.0341111562254,0.000932341962118,36.5865289897
100,0.039,0.027,-0.012,-0.0185,0.0475,0.01,0.043417417849,0.00111549191942,38.9222163723
101,0.0165,0.0465,-0.019,-0.008,0.015,0.042,0.0255980393162,0.000901541614151,28.3936303266
102,0.028,0.0235,-0.0055,-0.02,0.0405,0.0355,0.0379718168075,0.00104140518674,36.4620968772
103,0.0125,0.0235,-0.016,-0.0095,0.0355,0.013,0.0184521659403,0.000656469873406,28.1081686881
104,0.0435,0.024,-0.0075,-0.0195,0.032,0.019,0.0462582725581,0.00110974875697,41.683554289
105,0.0405,0.039,-0.011,-0.02,0.026,0.028,0.0458501468288,0.00115067799803,39.8462010286
106,0.028,0.0325,-0.006,-0.0125,0.0325,0.0185,0.0355589389886,0.000937269311406,37.9388704568
107,0.023,0.0145,-0.0155,-0.007,0.0105,0.046,0.0257829871025,0.000771431969643,33.4222434604
108,0.0255,0.014,-0.006,-0.006,0.0205,0.0235,0.02873460889,0.000733800523657,39.1586104993
109,0.033,0.013,-0.0165,-0.0195,0.0415,0.0465,0.0390248612511,0.00110162893257,35.424688021
110,0.0175,0.0295,-0.008,-0.015,0.043,0.026,0.0289166426342,0.000904324545537,31.9759568364
111,0.0175,0.045,-0.0195,-0.0185,0.0335,0.049,0.0303617343374,0.00105501365408,28.7785226477
112,0.026,0.015,-0.02,-0.008,0.018,0.012,0.0235910088872,0.000692401204175,34.0712996237
113,0.0185,0.021,-0.018,-0.0195,0.032,0.014,0.0219446175609,0.000688067037783,31.8931388308
114,0.041,0.012,-0.0165,-0.0165,0.0125,0.024,0.0369562930862,0.000931405376587,39.6779898584
115,0.0365,0.043,-0.0065,-0.018,0.04,0.0325,0.0476086031176,0.00126279175765,37.7010721122
116,0.015,0.016,-0.0055,-0.0055,0.02,0.0225,0.020457672135,0.000584818243598,34.9812482065
117,0.048,0.0225,-0.0065,-0.0085,0.033,0.024,0.0507277912707,0.00122519933537,41.403704529
118,0.0355,0.0175,-0.0115,-0.011,0.0315,0.024,0.0381136331286,0.000973890684599,39.1354324785
119,0.0345,0.0445,-0.019,-0.0175,0.0345,0.0245,0.0408692629909,0.00112203101143,36.4243613364
120,0.029,0.014,-0.0145,-0.0165,0.0435,0.012,0.0318561520082,0.000883704409361,36.0484248701
121,0.0185,0.0395,-0.014,-0.016,0.0145,0.014,0.0232052350889,0.000683003410901,33.9752843376
122,0.031,0.0155,-0.014,-0.02,0.0425,0.0225,0.0352365607376,0.000959195122708,36.7355503624
123,0.0195,0.043,-0.0075,-0.0185,0.0485,0.0305,0.03475466642,0.00109991892484,31.5974801736
124,0.0365,0.04,-0.007,-0.01,0.0295,0.0425,0.0464593831717,0.00123743600347,37.5448775059
125,0.042,0.016,-0.0155,-0.0185,0.0295,0.039,0.0439315969252,0.00112770931592,38.95649021
126,0.017,0.0415,-0.019,-0.011,0.039,0.0215,0.0264293093787,0.000897661886137,29.4423878154
127,0.018,0.01,-0.016,-0.007,0.0125,0.024,0.0179713718647,0.000560098229179,32.0861072728
128,0.011,0.0125,-0.0105,-0.019,0.046,0.024,0.0201825375485,0.000733555116697,27.5133212067
129,0.049,0.022,-0.0125,-0.0155,0.027,0.038,0.050879746082,0.00125431941842,40.5636278405
130,0.0365,0.0205,-0.0065,-0.01,0.0235,0.034,0.0407835772239,0.00101899623909,40.0232853267
131,0.02,0.0305,-0.0195,-0.019,0.036,0.038,0.0286407534312,0.000929468065287,30.8141339125
132,0.0175,0.0445,-0.015,-0.0105,0.0385,0.0285,0.0293335832535,0.000971280633119,30.2009349855
133,0.047,0.017,-0.018,-0.0145,0.019,0.017,0.0424777224524,0.00105572055838,40.235763257
134,0.014,0.042,-0.018,-0.017,0.0215,0.0385,0.0237224957176,0.000844911522226,28.076899289
135,0.0255,0.017,-0.014,-0.017,0.045,0.017,0.0306711589185,0.000883307590301,34.7230786368
136,0.012,0.0425,-0.015,-0.0165,0.0365,0.0155,0.0223208358903,0.000791733038733,28.1923764682
137,0.044,0.021,-0.018,-0.02,0.0395,0.0215,0.045076954836,0.00115682375639,38.9661386077
138,0.042,0.03,-0.0185,-0.0135,0.0455,0.0215,0.0459672658226,0.0012188105411,37.7148574553
139,0.01,0.041,-0.019,-0.009,0.0305,0.031,0.0204953865486,0.000815338112054,25.1372850669
140,0.0115,0.03,-0.015,-0.0175,0.0285,0.0235,0.019394604453,0.000680778342001,28.4888681916
141,0.047,0.023,-0.0135,-0.0195,0.0415,0.019,0.0490412501982,0.00121726420996,40.2880901262
142,0.0125,0.0365,-0.016,-0.0115,0.025,0.041,0.0229742721635,0.000834221891221,27.5397617891
143,0.046,0.0115,-0.016,-0.0105,0.0165,0.0475,0.045103735882,0.0011534476314,39.1034102061
144,0.021,0.037,-0.008,-0.012,0.0375,0.0245,0.0319060598765,0.000945724266086,33.7371695119
145,0.023,0.0155,-0.0195,-0.0165,0.0185,0.0125,0.0215900241467,0.000644259509145,33.5113783192
146,0.0295,0.028,-0.014,-0.0105,0.0495,0.024,0.0376685942906,0.00108134475501,34.8349535301
147,0.0375,0.0245,-0.012,-0.0085,0.045,0.015,0.041956068775,0.00109921903413,38.1689794957
148,0.0195,0.022,-0.016,-0.0055,0.038,0.041,0.0283076353459,0.00092445591729,30.6208601367
149,0.016,0.0285,-0.014,-0.015,0.0465,0.0315,0.0273630373937,0.000926854271149,29.5224807669
150,0.019,0.012,-0.015,-0.018,0.041,0.029,0.0252461675727,0.000801837281463,31.4854000386
151,0.023,0.0365,-0.0085,-0.0065,0.043,0.02,0.0336027810567,0.000992990659046,33.8399769934
152,0.028,0.016,-0.02,-0.011,0.0355,0.03,0.0311024335206,0.000917493321749,33.8993568491
153,0.039,0.0265,-0.0145,-0.0055,0.029,0.038,0.0433330731927,0.00114256690524,37.9260706696
154,0.025,0.0495,-0.0075,-0.01,0.01,0.044,0.0354597226264,0.00104128423651,34.0538360066
155,0.019,0.0155,-0.0135,-0.006,0.0265,0.037,0.0247700893662,0.000764354634065,32.406540449
156,0.04,0.0225,-0.006,-0.0155,0.011,0.022,0.0402176305566,0.000941376010029,42.7221749101
157,0.049,0.0135,-0.016,-0.0135,0.036,0.03,0.0488646277742,0.00123116450248,39.689763371
158,0.0245,0.016,-0.0145,-0.0145,0.0275,0.0125,0.0257841195024,0.000705796252377,36.5319586433
159,0.0435,0.0295,-0.007,-0.0135,0.0275,0.021,0.0468324712128,0.00112861993086,41.4953430577
160,0.0445,0.033,-0.0095,-0.016,0.0205,0.023,0.0466891172052,0.00112361553102,41.5525737376
161,0.0145,0.0265,-0.0135,-0.0115,0.0465,0.0295,0.0256028220153,0.000890991564345,28.7352013643
162,0.041,0.043,-0.0095,-0.011,0.0385,0.0285,0.0495973146626,0.00128879047658,38.4836135616
163,0.048,0.0465,-0.007,-0.0165,0.0195,0.016,0.0514444957996,0.0012252588942,41.9866332274
164,0.0255,0.048,-0.01,-0.0185,0.037,0.0365,0.0387062733993,0.00114062710115,33.9342045795
165,0.019,0.035,-0.0145,-0.0195,0.0305,0.0395,0.0291884455781,0.000920743201079,31.700962379
166,0.012,0.0415,-0.0115,-0.019,0.0295,0.0245,0.0231212077878,0.000791752766848,29.2025601374
167,0.043,0.049,-0.007,-0.007,0.019,0.022,0.0485432354313,0.00120702069471,40.2174011135
168,0.0175,0.013,-0.0065,-0.013,0.035,0.0235,0.0245375282734,0.000720609757709,34.0510630212
169,0.024,0.0425,-0.0095,-0.016,0.021,0.0425,0.0346344024698,0.00101206769377,34.2214287474
170,0.021,0.0345,-0.014,-0.0115,0.0215,0.0335,0.0283448030476,0.000848276425098,33.4145830404
171,0.043,0.0455,-0.017,-0.0145,0.013,0.0165,0.0435008490002,0.00109375634383,39.7719741198
172,0.0455,0.039,-0.011,-0.0185,0.02,0.0355,0.0499176103333,0.00123832516605,40.3105837643
173,0.0415,0.041,-0.0135,-0.019,0.038,0.0405,0.0502871726199,0.00132862990495,37.8488941371
174,0.0345,0.0245,-0.007,-0.007,0.0295,0.02,0.0387832157829,0.000974292257464,39.8065523828
175,0.0325,0.0235,-0.0095,-0.0065,0.0145,0.0485,0.0377574842809,0.00100731490826,37.4832973992
176,0.0395,0.0205,-0.0085,-0.02,0.0125,0.0235,0.0393092042811,0.000930845549237,42.2295667776
177,0.02,0.026,-0.0105,-0.0165,0.0315,0.026,0.0276367329802,0.000802850374129,34.4232672373
178,0.01,0.021,-0.014,-0.009,0.0485,0.0215,0.0200110013982,0.000785769389054,25.4667612113
179,0.031,0.042,-0.0155,-0.0175,0.013,0.049,0.038194706141,0.00108205017707,35.2984611529
180,0.0365,0.029,-0.019,-0.0145,0.0295,0.017,0.0377120349253,0.000993874173238,37.9444762132
181,0.049,0.01,-0.01,-0.0105,0.0385,0.0305,0.0502913809523,0.00124405472999,40.4253765851
182,0.0445,0.0445,-0.0055,-0.0185,0.016,0.026,0.0494590223316,0.00119707450151,41.3165782659
183,0.025,0.0145,-0.0195,-0.017,0.045,0.0215,0.0290258556173,0.000891696674529,32.5512659701
184,0.0155,0.021,-0.013,-0.007,0.0455,0.027,0.0249864922149,0.000852177790418,29.3207503128
185,0.027,0.0215,-0.0095,-0.006,0.0285,0.043,0.0346139274597,0.000971467693042,35.6305492273
186,0.0155,0.0225,-0.019,-0.0075,0.033,0.0175,0.0201176832961,0.000697726891678,28.8331774739
187,0.014,0.049,-0.008,-0.0075,0.012,0.04,0.0260631561112,0.000893445282601,29.1715190832
188,0.039,0.0305,-0.0095,-0.0135,0.049,0.0135,0.0454367688362,0.0011768224838,38.6097049145
189,0.025,0.0375,-0.0075,-0.0185,0.025,0.041,0.0355750064308,0.00100885823881,35.2626415309
190,0.023,0.038,-0.0185,-0.016,0.0255,0.037,0.0306703910485,0.000939118384725,32.6587058111
191,0.0435,0.018,-0.0195,-0.0195,0.0235,0.0155,0.0400378518431,0.00101588925558,39.4116303753
192,0.0335,0.019,-0.0185,-0.017,0.0325,0.0365,0.0369464549173,0.00101828140098,36.2831481373
193,0.0355,0.015,-0.013,-0.0185,0.0345,0.031,0.0388572803915,0.00101135066743,38.4211744186
194,0.0485,0.045,-0.013,-0.0085,0.029,0.012,0.0510720115922,0.00125493801289,40.6968400569
195,0.023,0.019,-0.017,-0.0085,0.029,0.0235,0.0262613415117,0.000775812849922,33.8500986603
196,0.014,0.021,-0.0065,-0.02,0.0105,0.04,0.0212129720769,0.00065159930422,32.5552405282
197,0.044,0.045,-0.01,-0.0125,0.029,0.046,0.0531061068668,0.00138455074923,38.3562010251
198,0.026,0.034,-0.0115,-0.013,0.018,0.0415,0.0335081223731,0.000946019313804,35.4201250272
199,0.0405,0.0165,-0.007,-0.0105,0.045,0.0395,0.0477839684919,0.00124710766998,38.3158324193
200,0.0235,0.0105,-0.018,-0.011,0.028,0.04,0.0270805028843,0.000827032897104,32.7441665007
201,0.0125,0.0335,-0.02,-0.0135,0.016,0.0145,0.0160025612665,0.000592889059991,26.9908189346
202,0.0395,0.025,-0.0055,-0.02,0.043,0.042,0.0489649040453,0.0012731995326,38.4581542732
203,0.012,0.013,-0.01,-0.0105,0.042,0.0265,0.0208101719742,0.000732107869984,28.4250078813
204,0.049,0.011,-0.0115,-0.0145,0.0415,0.0355,0.0513569702637,0.00128783946047,39.8783946603
205,0.0225,0.014,-0.009,-0.014,0.0335,0.042,0.0305274818649,0.000887096417221,34.4128115865
206,0.011,0.0105,-0.02,-0.0115,0.012,0.0175,0.0103379251645,0.000465330422847,22.2163105117
207,0.027,0.014,-0.0075,-0.0115,0.0445,0.0425,0.0365798347826,0.00105126493894,34.7960189935
208,0.0195,0.0215,-0.009,-0.0185,0.026,0.0135,0.024052069007,0.000651368444903,36.925443956
209,0.038,0.0495,-0.0085,-0.015,0.049,0.044,0.0527068136261,0.00146660009129,35.9380951488
210,0.026,0.021,-0.0195,-0.016,0.019,0.021,0.0263275115632,0.000752247969601,34.9984481542
211,0.0455,0.0115,-0.0115,-0.0185,0.0295,0.0185,0.0440617066102,0.00106320713521,41.4422600743
212,0.0195,0.049,-0.0195,-0.0195,0.0275,0.0135,0.0265548996755,0.000839429350484,31.6344665101
213,0.042,0.02,-0.0155,-0.008,0.0305,0.0225,0.0423925710912,0.00107856408953,39.3046379931
214,0.019,0.0495,-0.006,-0.014,0.015,0.016,0.0278658321859,0.000808710346165,34.4571233916
215,0.024,0.0205,-0.012,-0.0075,0.037,0.028,0.0307053896032,0.000888360190107,34.5641215637
216,0.016,0.027,-0.0085,-0.0095,0.019,0.0135,0.0210319849743,0.00059604099788,35.2861381165
217,0.038,0.0315,-0.0145,-0.015,0.0225,0.0405,0.0426934808841,0.00111770463464,38.1974625146
218,0.0215,0.036,-0.0115,-0.0165,0.0365,0.022,0.0307128752485,0.000902333600833,34.0371623312
219,0.0215,0.0355,-0.0125,-0.0095,0.038,0.042,0.0334537936374,0.00104603636756,31.9814823605
220,0.042,0.0265,-0.0095,-0.0095,0.0355,0.037,0.048108807417,0.00123213640908,39.0450335389
221,0.0125,0.0475,-0.0085,-0.0055,0.0405,0.049,0.0307718934924,0.00113407492173,27.1339158487
222,0.019,0.0435,-0.0195,-0.016,0.0335,0.0225,0.0274876255199,0.000892135276388,30.8110510227
223,0.0165,0.0265,-0.019,-0.0185,0.027,0.0455,0.0246833565886,0.000846586844204,29.156319588
224,0.024,0.0175,-0.0165,-0.0105,0.049,0.028,0.0311364604939,0.000966312736243,32.2219291189
225,0.0185,0.0465,-0.0105,-0.0165,0.011,0.039,0.0283554186107,0.000889754220501,31.8688217008
226,0.043,0.0325,-0.009,-0.0065,0.04,0.0195,0.048399971475,0.00122261644689,39.5872079081
227,0.048,0.0225,-0.0145,-0.0175,0.0415,0.0135,0.0486999084409,0.00120657076974,40.3622478368
228,0.016,0.0285,-0.0095,-0.017,0.025,0.0325,0.0248833776942,0.000764645466264,32.5423726315
229,0.0115,0.0355,-0.014,-0.0125,0.0115,0.027,0.0181063587204,0.000636234981685,28.4586029402
230,0.022,0.037,-0.0185,-0.0095,0.0215,0.044,0.0299308276396,0.000946980213419,31.6066029844
231,0.0215,0.0175,-0.0185,-0.006,0.012,0.034,0.0228597496989,0.000708350655258,32.2717986201
232,0.038,0.0325,-0.01,-0.016,0.024,0.0235,0.0418780565842,0.00103931877891,40.2937553273
233,0.045,0.0215,-0.006,-0.009,0.0395,0.021,0.0489636214977,0.00120322053661,40.6938046749
234,0.0115,0.032,-0.0065,-0.0095,0.039,0.0155,0.0226303241021,0.000768424036973,29.4503073996
235,0.0215,0.0465,-0.018,-0.013,0.027,0.041,0.031937558271,0.0010212277874,31.2736870903
236,0.039,0.02,-0.006,-0.015,0.0365,0.0335,0.0451197611689,0.00113960648113,39.5924048485
237,0.0465,0.0105,-0.0065,-0.0135,0.0425,0.011,0.0471904028959,0.00114319932547,41.2792431247
238,0.0145,0.0285,-0.0065,-0.0195,0.02,0.049,0.0259464959166,0.000840643221922,30.8650509991
239,0.046,0.0125,-0.0145,-0.013,0.027,0.041,0.0466187662318,0.00117787634059,39.5786591726
240,0.024,0.029,-0.018,-0.0055,0.029,0.025,0.0288153410577,0.000858655635031,33.5586699511
241,0.031,0.0185,-0.015,-0.007,0.0225,0.034,0.0335400642518,0.000907534765133,36.9573326999
242,0.0135,0.037,-0.0135,-0.0085,0.04,0.047,0.0280285546705,0.00101582485761,27.5919165205
243,0.0415,0.0305,-0.0085,-0.0135,0.0465,0.017,0.0477887895867,0.00121563066605,39.3119315936
244,0.0215,0.0405,-0.0125,-0.0165,0.0215,0.028,0.0294689976034,0.000860349947941,34.2523384513
245,0.028,0.0375,-0.014,-0.0065,0.0445,0.0175,0.0363198749184,0.00104576374683,34.7304781109
246,0.0205,0.036,-0.0185,-0.017,0.0275,0.0395,0.028997427771,0.000922325980883,31.4394567344
247,0.02,0.016,-0.0165,-0.0135,0.0315,0.0405,0.0263290398301,0.000831091488941,31.6800739515
248,0.014,0.02,-0.0085,-0.0165,0.0455,0.0275,0.024894202532,0.00083208155299,29.9179839314
249,0.0325,0.046,-0.019,-0.013,0.029,0.024,0.0384389265202,0.00106911652881,35.9539166072
250,0.014,0.018,-0.012,-0.006,0.026,0.0245,0.0196655802267,0.000632013354282,31.1157669271
251,0.025,0.038,-0.0175,-0.0115,0.0375,0.0345,0.0342939137434,0.00104036705445,32.9632830998
252,0.0405,0.03,-0.012,-0.0165,0.0395,0.0315,0.0468353353161,0.00121045514626,38.6923344171
253,0.0215,0.036,-0.0185,-0.017,0.0345,0.024,0.0288243988027,0.000888117615337,32.4556098257
254,0.0285,0.0475,-0.019,-0.0165,0.0435,0.045,0.0410672261404,0.00125353614662,32.7611024628
255,0.0175,0.047,-0.018,-0.016,0.0465,0.028,0.030385059057,0.00103808659686,29.2702546675
256,0.045,0.029,-0.0125,-0.019,0.019,0.041,0.0479299246191,0.00119420321827,40.1354843847
257,0.034,0.0185,-0.013,-0.013,0.0305,0.037,0.0383872060236,0.00101751539259,37.7264130874
