,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.458166601324,0.586336638198,0.509234489431,0.454954644359,0.437119823107,0.475267449214,0.371885863926,0.430750203138,0.626099092452,0.642044162054,0.340449996409,0.326428140799,0.342621729642,0.393742307593,0.551883352523,0.505464901744,0.676993740955,0.570223243036
HSBC,0.458166601324,1.0,0.0742275178732,0.119966380074,0.199748199254,0.0742129686805,0.113639736089,-0.0660557545832,0.220948240053,0.105967800163,0.295446022443,0.141881130136,0.271535121301,-0.0222731389266,0.159657935762,0.388806831466,0.195033037706,0.174246846868,0.137953886653
GOOGL,0.586336638198,0.0742275178732,1.0,0.296117262389,0.190085864721,0.311098518049,0.292755045661,0.325264196794,0.135338926054,0.738769124489,0.39051533764,-0.0136655758806,0.0206690400493,0.117701606554,0.237326488733,0.116583947205,0.406851362911,0.668422512308,0.571746926264
INTC,0.509234489431,0.119966380074,0.296117262389,1.0,0.15554364181,0.36316288671,0.358303215364,0.260439825303,0.146908132968,0.438806420016,0.366127495011,0.170881678716,0.241227378844,0.206481454545,0.149148087584,0.170677935379,0.230958942833,0.444760683256,0.355778116664
LPX,0.454954644359,0.199748199254,0.190085864721,0.15554364181,1.0,0.0868803211341,0.129472375708,0.147157643724,0.289821661789,0.244186960047,0.296559835582,0.0839295417932,0.100578897949,0.182010651891,0.187891102606,0.3828895957,0.413537744043,0.265041757807,0.36122236383
RTN,0.437119823107,0.0742129686805,0.311098518049,0.36316288671,0.0868803211341,1.0,0.754788085525,0.17398976854,0.0219311200256,0.267453725744,0.423851169006,0.120998697128,0.0995349876626,0.139337866132,0.236145926918,0.156424674905,0.188621568258,0.301836376444,0.210278550899
LMT,0.475267449214,0.113639736089,0.292755045661,0.358303215364,0.129472375708,0.754788085525,1.0,0.209662942893,0.026554831126,0.239303094923,0.399985329523,0.1538689231,0.0655370588389,0.0977159236853,0.231237468701,0.178331906517,0.242042270334,0.332844875437,0.258603752044
MASI,0.371885863926,-0.0660557545832,0.325264196794,0.260439825303,0.147157643724,0.17398976854,0.209662942893,1.0,0.177071249602,0.409895840112,0.224222406185,0.0548122456383,0.0841183328148,0.105018335207,0.0659799828614,0.108158349152,0.18529188777,0.375213452572,0.342812536589
THO,0.430750203138,0.220948240053,0.135338926054,0.146908132968,0.289821661789,0.0219311200256,0.026554831126,0.177071249602,1.0,0.230850645975,0.213629332444,0.164035435876,0.19597072558,0.194409458786,0.0801906709272,0.362009310015,0.256076481863,0.351810346446,0.323764614249
FB,0.626099092452,0.105967800163,0.738769124489,0.438806420016,0.244186960047,0.267453725744,0.239303094923,0.409895840112,0.230850645975,1.0,0.325777067452,0.158529050563,0.0686531094712,0.216631130656,0.190628920878,0.223417784245,0.34491447697,0.638272974266,0.596067007661
AOS,0.642044162054,0.295446022443,0.39051533764,0.366127495011,0.296559835582,0.423851169006,0.399985329523,0.224222406185,0.213629332444,0.325777067452,1.0,0.04414829432,0.130480084756,0.136292819837,0.277017297514,0.195354426224,0.289302893886,0.486670826949,0.383763327982
T,0.340449996409,0.141881130136,-0.0136655758806,0.170881678716,0.0839295417932,0.120998697128,0.1538689231,0.0548122456383,0.164035435876,0.158529050563,0.04414829432,1.0,0.214701350061,0.256491155413,0.0989048521231,0.280223464996,0.0712237982536,0.0549319348527,0.122997923903
BP,0.326428140799,0.271535121301,0.0206690400493,0.241227378844,0.100578897949,0.0995349876626,0.0655370588389,0.0841183328148,0.19597072558,0.0686531094712,0.130480084756,0.214701350061,1.0,0.177127880314,0.157472871516,0.270447249496,-0.0034549032301,0.120269903117,0.0247228015692
MRK,0.342621729642,-0.0222731389266,0.117701606554,0.206481454545,0.182010651891,0.139337866132,0.0977159236853,0.105018335207,0.194409458786,0.216631130656,0.136292819837,0.256491155413,0.177127880314,1.0,0.395782342211,0.147136890931,0.282127967541,0.11329333204,0.0520679807406
JNJ,0.393742307593,0.159657935762,0.237326488733,0.149148087584,0.187891102606,0.236145926918,0.231237468701,0.0659799828614,0.0801906709272,0.190628920878,0.277017297514,0.0989048521231,0.157472871516,0.395782342211,1.0,0.159458498886,0.356349397297,0.247951937074,0.172812805506
EVR,0.551883352523,0.388806831466,0.116583947205,0.170677935379,0.3828895957,0.156424674905,0.178331906517,0.108158349152,0.362009310015,0.223417784245,0.195354426224,0.280223464996,0.270447249496,0.147136890931,0.159458498886,1.0,0.237569678891,0.222637681848,0.29633750045
CELG,0.505464901744,0.195033037706,0.406851362911,0.230958942833,0.413537744043,0.188621568258,0.242042270334,0.18529188777,0.256076481863,0.34491447697,0.289302893886,0.0712237982536,-0.0034549032301,0.282127967541,0.356349397297,0.237569678891,1.0,0.396152708152,0.38543023928
MSFT,0.676993740955,0.174246846868,0.668422512308,0.444760683256,0.265041757807,0.301836376444,0.332844875437,0.375213452572,0.351810346446,0.638272974266,0.486670826949,0.0549319348527,0.120269903117,0.11329333204,0.247951937074,0.222637681848,0.396152708152,1.0,0.60266098729
LRCX,0.570223243036,0.137953886653,0.571746926264,0.355778116664,0.36122236383,0.210278550899,0.258603752044,0.342812536589,0.323764614249,0.596067007661,0.383763327982,0.122997923903,0.0247228015692,0.0520679807406,0.172812805506,0.29633750045,0.38543023928,0.60266098729,1.0
