,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
AGN,1.0,0.0866628428005,0.1286412823,0.112829779767,-0.0719750810262,0.101865607465,0.114180275851,0.118643404041,0.0731245321891,0.0938784882479,0.138928998689,0.140174973171,0.0304321547445,0.265639106924,0.0836893285169,0.114848671121,0.191801115007,0.0810971262961,0.017475733566,0.129903660444,0.0651620126714,0.0923271701037,0.199272100336,0.135875543382,0.232816918692,0.104441923674,0.304627017071,0.0943788535682,0.219226434622,0.159471719326,-0.0847184262414,0.0688798165818,0.24026459,0.0769913803569,0.0501083782825,0.125932640167,0.0338733588206,0.0522903605915,0.0887906644361,0.10858875655,0.0242203312284,0.0993221933379,0.291245031849,0.24897354922,0.0482627567409,0.0627462282334,0.295956781987,-0.00332134609693,0.0353275037895,0.0960966487978,0.176031433105,0.0210789132014,0.0568623635014,-0.106036626952,-0.0962973236361,0.172259810482,0.141028597009,0.0919732464775,0.0658811572596,0.113008542014,0.0611895898878,0.277052640571,0.0526376856555,0.126974200731,0.0867935976007,-0.0923149050908,0.0997876463062,0.369574965866,0.206667270052,0.0814686586991,0.172642455623,0.0775513639992,0.062974390305,-0.148667039888,0.0382704082168,-0.0506407321417,0.17772782813,0.180629378203,0.11662541063,0.341059628274,0.0979872891756,0.0803167089888,0.272908468697,-0.00856395737585,0.102413769213,0.152912083409,0.0713735500125,-0.0376084837191,0.35684199102,0.122280174823,0.0867708756953,0.142298575871,0.176102164484,0.0357835021455,0.0726564401855,-0.0699809391976,0.0539075088842,0.244722871746,0.307253098402,0.0089320976536,0.387045988857,0.136540733702,0.136022949321,-0.0643356201244,0.1645867447,0.0536508092165,0.0617318981526,0.422831270604,0.0711645714224,0.191415285361,0.0467555331613,0.118658129263,0.161273762629,0.171075715212,0.0957860816769,0.0575309544635,0.0629218316498,0.0939102907324,0.213201399587,0.154788709921
AXP,0.0866628428005,1.0,0.318087936099,0.399643621003,0.126399958613,0.158192240989,0.352720251977,0.0722416735454,0.39623225191,0.345944901347,0.408787265069,0.0796150236502,0.0897621266876,0.25651741505,0.0946252353844,0.191116374503,0.0637962459034,0.222399894639,0.2052769218,0.312054234347,0.140279566951,0.284078412389,0.308103686314,0.0372330494989,0.269941490964,0.447372626081,0.165721418244,0.462369257214,0.243666436173,0.383096569239,0.138650023301,0.0895450415653,0.492371484007,0.304573531676,0.216825294843,0.249696757402,0.29153904773,0.339136029702,0.364949835803,0.336109551849,0.20062172988,0.303772001066,0.136167691398,0.438344917028,0.231912741226,0.194443260472,0.22118091003,0.2224795026,0.124436529492,-0.0455641995914,0.293033540024,0.225060867303,0.327252688606,0.094259494043,0.172650175038,-0.0775665593879,0.458143727681,-0.0439819573378,0.151300917265,0.163458307055,0.535096790926,0.388670639655,0.309160925531,-0.0402158673189,0.011571105245,0.172924615904,0.071619695327,0.314969348889,0.150608603685,0.163478098856,0.258886757891,0.391407766476,0.49414575168,0.138353120448,0.228226709194,0.158364329685,0.352342284773,0.168463738767,0.04036017602,0.268183310839,0.376994661993,0.426086675216,0.166941812257,0.219734797621,0.0581381050054,0.460675508657,0.193861264445,0.180946996333,0.170493195166,0.300689163045,0.31563672122,0.292518760482,0.231166005384,0.221599924147,0.226682491006,0.223578125738,0.381997788358,0.25530680651,0.220134906768,0.562707686817,0.266345666788,0.180230961342,0.21686900568,0.136532440522,0.201982961614,-0.0405505706565,0.411621199834,0.279814982912,0.410775614202,0.10502981245,0.348144405659,0.281089231027,0.303171535662,0.370379361486,0.19505563402,0.0943905822126,0.181414520392,0.195913260115,0.341233230402,0.153492503065
VSAT,0.1286412823,0.318087936099,1.0,0.225291552807,0.131653228172,0.16859915263,0.205626478842,0.187412716514,0.314598435679,0.210611705517,0.228046962756,0.219822910114,0.107742449956,0.176495746117,0.163031212309,0.17251553258,0.152073110645,0.0978913034201,0.181516228189,0.283776640692,0.250715134155,0.213423230523,0.323181137421,-0.0020624492036,0.27038427943,0.195492934664,0.386773308825,0.273418564637,0.0928569143911,0.309497961238,0.105981849484,0.269434105095,0.306959873203,0.192983267265,0.235503349864,0.144445166769,0.274141861083,0.255129437667,0.27231072505,0.289792578826,0.0755680293747,0.266610161066,0.0520719404776,0.310083101364,0.017677732268,0.132823964994,0.396457912845,0.163160237139,0.20154161935,0.123229083216,0.280784174864,0.229705324466,0.189732705278,0.0992677178665,0.0838539233351,0.170618763662,0.353926956654,0.108446076436,0.216499786911,0.0593615524173,0.308946776142,0.248830080309,0.325199509042,0.135474429299,0.176376775679,0.0937063394443,0.136088073236,0.222414049418,0.205232799377,0.0812838537647,0.310209220068,0.221733363099,0.275762768614,0.151719061672,0.216149482046,0.0866964534349,0.238443797458,0.185994908478,0.287320330535,0.180505880303,0.263975092891,0.102604589014,0.145623592995,0.0734586134137,0.107700774546,0.294756136649,0.161581212891,0.0274480145638,0.199748913306,0.297952026039,0.101485434988,0.223551410728,0.0834429294806,0.185947170874,0.0651808371008,0.104161949981,0.259584093812,0.120847520177,0.191434630986,0.285748419108,0.267305740797,0.10489396621,0.201206006545,0.174657478284,0.116422343326,0.207703472166,0.281197084218,0.225875629542,0.249327159892,0.0499690976365,0.298396466413,0.158734393396,0.204049118582,0.212204894949,0.0663601496307,0.0605157685177,0.12664942649,0.0242924468652,0.290701012836,0.288319146611
AXS,0.112829779767,0.399643621003,0.225291552807,1.0,0.201012323265,0.123231445826,0.265787349814,0.187622579674,0.260237368071,0.297913222892,0.288500796412,0.0988365322745,0.298536213037,0.0225322579925,-0.0330506905237,0.193531958083,0.095582034887,0.259614190938,0.240645548094,0.262951674944,0.128210383636,0.183110710667,0.27455549522,0.0797079181383,0.150001704517,0.170098204872,0.142885992442,0.37117462827,0.0942330212241,0.365605472356,0.0474952951143,0.20693394532,0.415831871007,0.154908331875,0.20153517487,0.299995122274,0.134574435515,0.205678468543,0.120373690022,0.249512248266,0.015998014016,0.293664119879,0.0519058731631,0.192724819748,0.155607984629,0.0731109483442,0.147888503878,0.152500275907,0.0983184001665,-0.0181266371838,0.251614390934,0.0856079546647,0.269060764008,0.0459753951,0.139762007135,0.223041600966,0.325377638348,0.00672204170679,0.142296193039,0.141990991271,0.470824292976,0.277047861804,0.198929387587,0.0519578889574,0.0764804544735,0.0294278897652,0.0923807675932,0.249969124235,0.245895086803,0.212761337328,0.226078443689,0.26674628681,0.46081838947,0.0905722524286,0.249292010067,0.0312976825933,0.288933675006,0.0472506230718,0.096929674135,0.211228981345,0.328733595498,0.225238177092,0.126011863689,0.15197762408,0.0561593101251,0.461424524443,0.138635742848,-0.0824021652064,0.13000140623,0.480719991115,0.178154279938,0.124128080609,0.20875449549,0.285071618187,0.110024918808,0.131952371166,0.354951434797,0.0700381668939,0.137974923963,0.452007244335,0.275221564603,0.198750975622,0.259983841409,0.0443966464735,0.137659910129,0.0165386384295,0.257831211614,0.0985514934209,0.235489332011,0.176936804715,0.248699899593,0.209333428765,0.126647185093,0.733658941682,0.0747598955588,0.0225735961659,0.236644610009,0.0990401398662,0.204968857231,0.219491717024
EGN,-0.0719750810262,0.126399958613,0.131653228172,0.201012323265,1.0,0.110472250457,0.199745194008,0.244307762414,0.167407746531,0.00797098521793,0.451768098656,-0.00564225058097,0.184252700654,0.178019015333,-0.00240537165866,0.264390070273,0.200684861034,0.16958871244,0.187719712339,0.0656619732296,0.259850750899,0.255436926659,0.206644518285,0.0277227583619,0.138704881873,0.261006638159,0.112857085998,0.244184320613,-0.0142375916995,0.337195704196,0.705989129566,0.247803936298,0.196001680439,0.137870064103,0.400275241192,0.1963884512,0.0531072862497,0.188354180947,0.0517800550149,0.137938856146,0.0798287035336,0.286031542388,-0.0925730203132,0.282304974728,0.0841742603191,0.00959516600532,0.0162553687086,0.102492998109,0.0879850776413,0.113230708016,0.186614512383,0.0309681686377,0.144986143701,0.528027035592,0.730577440123,0.163268797289,0.3269369923,-0.0233585992681,0.112974239909,0.104092464872,0.258315934112,0.17117871652,0.154864328523,0.0738615663323,0.0742229137706,0.653115785249,0.0948071877666,0.00226518724014,0.436736991838,0.167318094808,0.235875133288,0.304177560357,0.277167505658,0.752448065207,0.204437018024,0.607037452417,0.0771729801892,0.482672579994,0.14826343289,-0.0376877451557,0.188623927739,0.26597727021,-0.154953969576,0.129948674373,0.10613932471,0.235925152089,0.0968205016431,0.162778134605,0.0983231794192,0.12740245133,0.00266104085594,0.136782066786,-0.139241112316,0.111524193008,0.214770453495,0.539146973022,0.0973496762249,0.136423270532,0.184915068311,0.256649261485,0.10432723244,0.247632316561,0.149264329849,0.203357157841,-0.0922551459231,0.0467846333064,0.26523080387,-0.0474534501933,0.267446137866,0.0986049880715,0.00993919176358,0.0937765932363,0.158352897608,0.142537962312,0.355673062802,-0.0116837043307,0.233297609044,0.0255177036488,0.0508209603996,0.244872827215
JWN,0.101865607465,0.158192240989,0.16859915263,0.123231445826,0.110472250457,1.0,0.304863343242,-0.158259247161,0.310572292982,0.153040181314,0.154996582051,-0.0230219938829,0.23326207394,0.235791124841,-0.0240840431008,0.291409042546,0.0586695644435,0.252949077595,0.110521984021,0.111486013045,0.191044403008,0.539711409875,0.195498571972,0.122184850664,0.0338353817508,0.166757844376,0.16445009812,0.124488354858,-0.0993302663094,0.145958191734,0.127048440817,0.112844688942,0.233753899056,0.599808531229,0.219540193838,0.224619726655,-0.0199197717033,0.367729010482,0.0420444495749,0.42988680266,0.184872967568,0.0643633704573,0.0960195416574,0.26312959808,0.0128706461706,-0.146631603621,0.0188638089963,0.161622532768,0.133926557686,-0.113323295017,0.165529476344,-0.047744643587,0.0522249562264,0.216521151378,0.180004825269,0.120765847575,0.170833878789,0.0390225208032,-0.0318712197656,0.153692180208,0.22642050199,0.257718668594,0.161799716617,-0.108685996553,-0.0536958455589,0.218156113206,-0.0690169891801,0.0328110414043,0.205084961934,0.204575336877,0.165700502403,0.184476903088,0.185134530066,0.0195357250302,0.110673609315,0.179266160158,0.202536926444,0.00395017857205,0.330195036488,0.109595341564,0.0632873411701,0.2807693745,0.0524305661792,0.152363674348,0.0228975264992,0.29589288212,0.0917959920257,0.122171511164,0.050918606167,0.296130222528,-0.019875269628,0.21264731129,-0.0171130113751,0.0695346445425,0.236049418804,0.159431431889,0.276093640822,0.208791072018,0.214884116143,0.235337236335,0.143523634913,0.105205814938,0.135827101589,0.484247245726,0.0478809796406,-0.0432647741878,0.205044670995,0.0735781211378,0.0888317868641,0.318403094718,0.100588369421,0.647919616051,0.196909332867,0.124236829026,0.0841991375327,0.0688551409205,0.14154483297,0.0975531155186,0.12601975826,0.0378707672043
PAG,0.114180275851,0.352720251977,0.205626478842,0.265787349814,0.199745194008,0.304863343242,1.0,0.167090324746,0.283452539094,0.206559123143,0.379630070281,0.169990024497,0.207893035507,0.31657961868,0.0166857412527,0.317548820724,0.237706286794,0.251613727892,0.222710904168,0.260001736907,0.305314310403,0.355858016052,0.412981716724,0.103343182314,0.290243279815,0.335784548125,0.18005799783,0.321018893253,-0.0224114275274,0.252822989189,0.175832762777,0.0686464838055,0.386952924089,0.408934207995,0.324135569154,0.251175900522,0.280216002603,0.44738322663,0.289881283981,0.392038889841,0.237472756498,0.144662517597,0.109252222106,0.332190535205,0.196634237556,0.151292671525,0.143539371057,0.141634810405,0.17398735922,-0.0180807503183,0.395688312915,0.204449071709,0.23709539064,0.1527356332,0.263017581857,0.06715324372,0.286118706548,0.0375750666412,0.161186994179,0.165346193988,0.401023914033,0.369171930206,0.209549558579,-0.0968543951252,0.0502151264162,0.173810544472,0.266335501002,0.16068543928,0.269426222083,0.101696509658,0.393732503162,0.364036689992,0.392540766952,0.162945058641,0.205403938559,0.161706093571,0.226208493422,0.132445920368,0.123953109004,0.224411802545,0.354850874006,0.48835747618,0.135719468797,0.164897471153,0.137384548871,0.273796021149,0.17839763809,0.245312172609,0.142788209026,0.255906275078,0.159032614978,0.23857987196,0.084085017334,0.203902910875,0.272334078694,0.176729507048,0.280648590959,0.344447858591,0.179647044402,0.406474335732,0.258428238022,0.220710221658,0.147892545084,0.307385660067,0.198336757971,-0.0013075702419,0.276874182895,0.139611202132,0.292682564479,0.219726572565,0.207407194182,0.326546510403,0.258281158183,0.223642023017,0.150660403331,0.149905058554,0.162027817276,0.160892168489,0.229029289506,0.228804686518
TAP,0.118643404041,0.0722416735454,0.187412716514,0.187622579674,0.244307762414,-0.158259247161,0.167090324746,1.0,0.0887648942168,0.118240953758,0.19381240955,0.219449518282,-0.0709685596042,0.0506687838814,0.31826613824,0.146120611259,0.129009184212,0.134062388378,0.121032892441,0.17102489563,0.219280967954,0.081359292558,0.234886027908,0.0542964842301,0.306067073176,0.238156448213,0.0839817404953,0.0467357369103,0.0452076952047,0.219894389844,0.164420286332,0.28009829675,0.147295019759,0.0455695062225,0.217551232804,0.184168158832,0.0437988386369,0.110736467041,0.0956797535032,0.147575456579,0.0967233983495,0.183214423922,-0.0316330687007,0.127430072872,0.0782131193421,-0.079580797886,0.133300012267,0.189319283739,-0.0565750663469,0.223444877601,0.389638640682,0.365342157123,0.179325504571,0.160877684825,0.11156426189,0.127357432106,0.170517383875,0.169980613379,0.167817451183,0.0976290623781,0.110814505134,0.154250234018,0.189033925859,0.125763390806,0.195181425631,0.18661489211,0.124529012348,0.0110800973591,0.160496118515,-0.0881690347855,0.206839461731,0.234103569115,0.147575514205,0.33309241187,0.266954920661,0.189223871062,0.106138222935,0.240947146901,0.0187334756604,0.192751007568,0.112629770534,0.132962539979,0.00674836335468,-0.0221394480151,0.0731829337229,0.0337754242479,0.16344625603,0.201765928554,0.00417344029591,0.126876878095,0.130162382294,0.055367861058,0.134332288014,0.191491936959,0.173152800406,0.152649622611,0.0943356550409,0.0697082794487,-0.0842911913474,0.0572963851438,0.151167410928,0.21996663235,0.172802125785,0.0400566422672,-0.0114888034936,0.0725662839969,0.20530230678,0.0151073638452,0.167224575896,0.0113621136076,0.131721868665,0.0257083477262,0.0574805964061,0.114225508004,0.0864696917469,0.00988912077645,0.0642038532318,0.010706542534,0.198042673493,0.136812772453
BC,0.0731245321891,0.39623225191,0.314598435679,0.260237368071,0.167407746531,0.310572292982,0.283452539094,0.0887648942168,1.0,0.339363884741,0.427416557065,0.0482634574112,0.0413781005468,0.339414794164,0.0771401239343,0.241009948639,0.141806431082,0.285557331127,0.0662413753542,0.226395665726,0.123264393292,0.380332688876,0.406359001906,-0.00372624314829,0.204066021695,0.288125772995,0.239263189288,0.398658798529,0.0715809198692,0.341976115952,0.180431883007,0.164348510909,0.439313632163,0.307949734844,0.275922740956,0.398837436093,0.271354932215,0.339194210294,0.210076593596,0.323309660472,0.342188333156,0.310281802448,0.159491670081,0.306611469553,0.111909433812,0.178360604061,0.183810341163,0.195595727432,0.192030615842,0.0630445527682,0.347191086981,0.16973462627,0.378698226476,0.165919795487,0.209712007733,0.166490364073,0.466909715122,0.0309005789413,0.126572119787,0.17339517454,0.418629087391,0.377312057415,0.396065063132,-0.116125309358,-0.00987238416305,0.227517204902,0.0736019850555,0.367829647738,0.125340645678,0.147852752781,0.244049945337,0.437226393638,0.375862843082,0.118215969552,0.190817526962,0.199065079975,0.400596258053,0.254562574247,0.145827635849,0.192852297916,0.374665005767,0.396971062521,0.323159350655,0.207661676589,-0.080208845297,0.391603174035,0.15134716546,0.272146844736,0.31324201769,0.38636853589,0.213804167221,0.254563689748,0.121401272978,0.210729762687,0.388241868837,0.197073396161,0.445728003799,0.212055449189,0.197737098273,0.406312457011,0.288851593512,0.151404717816,0.133920356686,0.224273304225,0.248533407349,-0.0481644417595,0.378643998417,0.326504410853,0.354637828523,0.186981917484,0.174236111438,0.280938380603,0.21180740579,0.202937065296,0.13981381731,0.120595389965,0.205162421695,0.123589512685,0.366731814142,0.17546139609
UAL,0.0938784882479,0.345944901347,0.210611705517,0.297913222892,0.00797098521793,0.153040181314,0.206559123143,0.118240953758,0.339363884741,1.0,0.213693680238,0.143076218162,0.0560920067957,0.137399287362,0.144651803246,0.112125877533,0.0406177637042,0.190753567511,0.0953524085987,0.299835891669,0.104184756321,0.128839290791,0.290377100809,-0.0375250308754,0.14936433304,0.197613720986,0.192692174928,0.330620798531,0.150392861901,0.336468127513,-0.0586025546725,0.0277090193723,0.386027036666,0.175056339518,0.196990695516,0.265992218827,0.333050823328,0.184063636396,0.299570219998,0.221356293396,0.250925686913,0.269545933093,0.092295574947,0.19290908029,0.206375488052,0.0542502333558,0.291173636314,0.232969772723,0.124593270665,0.196875467149,0.177863181212,0.190378557655,0.360769904067,0.0017279333405,-0.109617396212,0.147645183093,0.195525897389,0.109029529044,0.188886127658,0.287821433759,0.270257362363,0.184857401433,0.306535616819,0.0121619523097,0.00170518528659,-0.0661354267911,0.00444902741079,0.261861841482,0.122367179595,0.198228979004,0.214048925006,0.319520556516,0.26117185028,-0.0372147269984,0.129541331135,-0.0377435934618,0.329082039114,0.102439030954,-0.0315767648302,0.235291519701,0.338452621834,0.137817516735,0.185578381267,0.162388789417,0.0401838398015,0.228637250865,-0.027165155526,0.0460975063143,0.279590060241,0.314413295451,0.279143127375,0.206586398664,0.237763755253,0.194582021851,0.260513330908,0.0296982662558,0.768970464423,0.0275486780236,0.283318357383,0.312896384027,0.19029313467,0.20128939176,0.0901256367059,0.0791303856663,0.257937236283,-0.00906822800304,0.290010979218,0.274375108943,0.280046804919,0.189624939377,0.310119028889,0.15062395109,0.232652739208,0.173497277891,0.00598777274996,0.174777972275,0.156360751442,0.0348112126306,0.214706824074,0.107369752137
