,prev_date,curr_date,ticker,prev_value,curr_value,change_pct
0,2017-02-28,2017-03-01,aap,156.372772,156.442657,0.000446912842346
1,2017-02-28,2017-03-01,adsk,86.300003,88.93,0.0304750510843
2,2017-02-28,2017-03-01,avgo,208.236099,212.392334,0.0199592434739
3,2017-02-28,2017-03-01,bud,107.440208,107.881783,0.00410996039769
4,2017-02-28,2017-03-01,chtr,323.059998,325.170013,0.00653134096782
5,2017-02-28,2017-03-01,cmcsa,37.111244,37.279842,0.00454304361233
6,2017-02-28,2017-03-01,crc,17.870001,18.85,0.0548404558008
7,2017-02-28,2017-03-01,dltr,76.68,76.839996,0.00208654147105
8,2017-02-28,2017-03-01,dspg,10.45,10.65,0.0191387559809
9,2017-02-28,2017-03-01,fb,135.539993,137.419998,0.0138704817552
10,2017-02-28,2017-03-01,goog,823.210022,835.23999,0.0146134858402
11,2017-02-28,2017-03-01,lbrdk,85.940002,85.529999,-0.00477080510191
12,2017-02-28,2017-03-01,low,73.64695,80.658112,0.0951996246959
13,2017-02-28,2017-03-01,lsxma,39.330002,39.639999,0.00788194722187
14,2017-02-28,2017-03-01,lyb,88.51519,91.086052,0.0290443030174
15,2017-02-28,2017-03-01,mar,86.425133,87.91539,0.0172433289747
16,2017-02-28,2017-03-01,mgm,26.004591,26.538729,0.0205401423156
17,2017-02-28,2017-03-01,mpc,48.883213,50.253132,0.0280243240149
18,2017-02-28,2017-03-01,pcln,1724.130005,1733.180054,0.00524905255042
19,2017-02-28,2017-03-01,px,116.541183,118.161034,0.0138993869661
20,2017-02-28,2017-03-01,sbac,115.769997,115.360001,-0.00354147024812
21,2017-02-28,2017-03-01,stz,157.922546,158.718079,0.00503748844069
22,2017-02-28,2017-03-01,unp,106.723541,108.86908,0.0201037088902
23,2017-02-28,2017-03-01,wlk,63.059715,65.793671,0.0433550326068
24,2017-03-01,2017-03-02,aap,156.442657,157.121628,0.00434006308139
25,2017-03-01,2017-03-02,adsk,88.93,87.32,-0.0181041268413
26,2017-03-01,2017-03-02,avgo,212.392334,214.514862,0.00999343036552
27,2017-03-01,2017-03-02,bud,107.881783,103.868347,-0.0372021660042
28,2017-03-01,2017-03-02,chtr,325.170013,323.950012,-0.00375188655542
29,2017-03-01,2017-03-02,cmcsa,37.279842,37.140999,-0.00372434518365
30,2017-03-01,2017-03-02,crc,18.85,18.440001,-0.0217506100796
31,2017-03-01,2017-03-02,dltr,76.839996,77.739998,0.0117126762995
32,2017-03-01,2017-03-02,dspg,10.65,10.4,-0.0234741784038
33,2017-03-01,2017-03-02,fb,137.419998,136.759995,-0.00480281625386
34,2017-03-01,2017-03-02,goog,835.23999,830.630005,-0.00551935378477
35,2017-03-01,2017-03-02,lbrdk,85.529999,84.860001,-0.00783348541837
36,2017-03-01,2017-03-02,low,80.658112,79.618324,-0.0128913010014
37,2017-03-01,2017-03-02,lsxma,39.639999,39.32,-0.00807262886157
38,2017-03-01,2017-03-02,lyb,91.086052,90.351807,-0.00806100367595
39,2017-03-01,2017-03-02,mar,87.91539,86.951683,-0.0109617553878
40,2017-03-01,2017-03-02,mgm,26.538729,26.024374,-0.0193812974239
41,2017-03-01,2017-03-02,mpc,50.253132,50.302406,0.000980516000475
42,2017-03-01,2017-03-02,pcln,1733.180054,1734.369995,0.000686565136296
43,2017-03-01,2017-03-02,px,118.161034,116.609901,-0.0131272801827
44,2017-03-01,2017-03-02,sbac,115.360001,115.279999,-0.000693498607026
45,2017-03-01,2017-03-02,stz,158.718079,157.544678,-0.00739298892346
46,2017-03-01,2017-03-02,unp,108.86908,107.821022,-0.00962677373594
47,2017-03-01,2017-03-02,wlk,65.793671,64.998329,-0.012088427168
48,2017-03-02,2017-03-03,aap,157.121628,155.114685,-0.0127731810416
49,2017-03-02,2017-03-03,adsk,87.32,85.32,-0.0229042601924
50,2017-03-02,2017-03-03,avgo,214.514862,215.531738,0.00474035220926
51,2017-03-02,2017-03-03,bud,103.868347,106.694435,0.0272083659905
52,2017-03-02,2017-03-03,chtr,323.950012,322.320007,-0.00503165593339
53,2017-03-02,2017-03-03,cmcsa,37.140999,36.912899,-0.00614146108456
54,2017-03-02,2017-03-03,crc,18.440001,18.190001,-0.0135574829958
55,2017-03-02,2017-03-03,dltr,77.739998,77.129997,-0.00784668144705
56,2017-03-02,2017-03-03,dspg,10.4,10.2,-0.0192307692308
57,2017-03-02,2017-03-03,fb,136.759995,137.169998,0.00299797466357
58,2017-03-02,2017-03-03,goog,830.630005,829.080017,-0.00186603901938
59,2017-03-02,2017-03-03,lbrdk,84.860001,84.93,0.000824876257072
60,2017-03-02,2017-03-03,low,79.618324,80.88588,0.0159204054584
61,2017-03-02,2017-03-03,lsxma,39.32,38.990002,-0.00839262461851
62,2017-03-02,2017-03-03,lyb,90.351807,90.302849,-0.000541859666404
63,2017-03-02,2017-03-03,mar,86.951683,86.226433,-0.00834083913016
64,2017-03-02,2017-03-03,mgm,26.024374,26.172745,0.00570123223713
65,2017-03-02,2017-03-03,mpc,50.302406,50.529083,0.00450628544488
