,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.459733615937,0.587056406161,0.51000730626,0.454664546754,0.437569151979,0.479457489977,0.371783427855,0.430572496725,0.628402393358,0.642284163266,0.346731644587,0.327719291547,0.342821677555,0.393379897738,0.551925361263,0.505029873597,0.677711646286,0.570002163659
HSBC,0.459733615937,1.0,0.0708678910652,0.118678372571,0.19982955664,0.0716128310491,0.105811043836,-0.064930904167,0.222161720603,0.10233093901,0.297856880652,0.128808648237,0.268358462407,-0.0186485384809,0.16401537605,0.388022559271,0.195623657534,0.170778490702,0.140686879565
GOOGL,0.587056406161,0.0708678910652,1.0,0.294526168509,0.189991762471,0.30953353653,0.289058467405,0.326506889423,0.135674687305,0.738695549252,0.390643896493,-0.0201751840699,0.0175347041701,0.120450587779,0.237952383436,0.115163686201,0.409459268504,0.668203294126,0.573528710465
INTC,0.51000730626,0.118678372571,0.294526168509,1.0,0.156302266696,0.362729887256,0.35766897104,0.261293207578,0.147565320403,0.437152458668,0.366713650508,0.169007141016,0.239917815468,0.208094595856,0.151277636498,0.172023339563,0.2320677925,0.443495405951,0.358476598488
LPX,0.454664546754,0.19982955664,0.189991762471,0.156302266696,1.0,0.0868364538067,0.130643232096,0.146991006038,0.289638224629,0.245414377306,0.297219120801,0.0831255567144,0.101207717827,0.182239853692,0.18824256764,0.382069748881,0.412209785514,0.264723170906,0.360822075889
RTN,0.437569151979,0.0716128310491,0.30953353653,0.362729887256,0.0868364538067,1.0,0.756376721034,0.174805852378,0.0222573457043,0.265901644333,0.424850169705,0.11567887742,0.0976036920981,0.141318641229,0.238346654003,0.155907236623,0.188883480152,0.300142128735,0.211954337947
LMT,0.479457489977,0.105811043836,0.289058467405,0.35766897104,0.130643232096,0.756376721034,1.0,0.213597451843,0.0280257464375,0.233628952945,0.404651976243,0.134928951779,0.058543275217,0.104284723153,0.239182849636,0.178239272208,0.245531774749,0.329189371416,0.265711260193
MASI,0.371783427855,-0.064930904167,0.326506889423,0.261293207578,0.146991006038,0.174805852378,0.213597451843,1.0,0.1768163401,0.412353551365,0.224045986477,0.0592752621368,0.0856645682591,0.104206989994,0.0648522373626,0.108174413771,0.184883431261,0.376532830148,0.34214544122
THO,0.430572496725,0.222161720603,0.135674687305,0.147565320403,0.289638224629,0.0222573457043,0.0280257464375,0.1768163401,1.0,0.232146067602,0.213780849176,0.167709907869,0.197200776284,0.194134742374,0.079928963154,0.362250499128,0.255304148634,0.352203558405,0.32344570416
FB,0.628402393358,0.10233093901,0.738695549252,0.437152458668,0.245414377306,0.265901644333,0.233628952945,0.412353551365,0.232146067602,1.0,0.326361596672,0.1537804852,0.0644493051297,0.220581869637,0.192728287179,0.224311463994,0.349426184455,0.638247520423,0.600731385178
AOS,0.642284163266,0.297856880652,0.390643896493,0.366713650508,0.297219120801,0.424850169705,0.404651976243,0.224045986477,0.213780849176,0.326361596672,1.0,0.0474600374069,0.131630371472,0.135603816809,0.277201609158,0.197296952197,0.289355114629,0.48713692386,0.384643847196
T,0.346731644587,0.128808648237,-0.0201751840699,0.169007141016,0.0831255567144,0.11567887742,0.134928951779,0.0592752621368,0.167709907869,0.1537804852,0.0474600374069,1.0,0.207313408721,0.271114693681,0.106919522389,0.276675214913,0.0742758225969,0.0483454591659,0.128558530055
BP,0.327719291547,0.268358462407,0.0175347041701,0.239917815468,0.101207717827,0.0976036920981,0.058543275217,0.0856645682591,0.197200776284,0.0644493051297,0.131630371472,0.207313408721,1.0,0.180769005992,0.161251606984,0.27122335331,-0.00219119002593,0.117328030993,0.0278318187859
MRK,0.342821677555,-0.0186485384809,0.120450587779,0.208094595856,0.182239853692,0.141318641229,0.104284723153,0.104206989994,0.194134742374,0.220581869637,0.135603816809,0.271114693681,0.180769005992,1.0,0.393529867096,0.148312518338,0.282271262467,0.116213787848,0.0501242505939
JNJ,0.393379897738,0.16401537605,0.237952383436,0.151277636498,0.18824256764,0.238346654003,0.239182849636,0.0648522373626,0.079928963154,0.192728287179,0.277201609158,0.106919522389,0.161251606984,0.393529867096,1.0,0.161616282806,0.354079951209,0.248762022547,0.172166128339
EVR,0.551925361263,0.388022559271,0.115163686201,0.172023339563,0.382069748881,0.155907236623,0.178239272208,0.108174413771,0.362250499128,0.224311463994,0.197296952197,0.276675214913,0.27122335331,0.148312518338,0.161616282806,1.0,0.234253728539,0.220719641632,0.296038909611
CELG,0.505029873597,0.195623657534,0.409459268504,0.2320677925,0.412209785514,0.188883480152,0.245531774749,0.184883431261,0.255304148634,0.349426184455,0.289355114629,0.0742758225969,-0.00219119002593,0.282271262467,0.354079951209,0.234253728539,1.0,0.398284539073,0.382688496832
MSFT,0.677711646286,0.170778490702,0.668203294126,0.443495405951,0.264723170906,0.300142128735,0.329189371416,0.376532830148,0.352203558405,0.638247520423,0.48713692386,0.0483454591659,0.117328030993,0.116213787848,0.248762022547,0.220719641632,0.398284539073,1.0,0.60429156353
LRCX,0.570002163659,0.140686879565,0.573528710465,0.358476598488,0.360822075889,0.211954337947,0.265711260193,0.34214544122,0.32344570416,0.600731385178,0.384643847196,0.128558530055,0.0278318187859,0.0501242505939,0.172166128339,0.296038909611,0.382688496832,0.60429156353,1.0
