,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.460123454973,0.588105987391,0.510601044887,0.455003894358,0.43698414919,0.479570571,0.37226905332,0.430999598459,0.630761520382,0.642256498894,0.345743903318,0.32701346674,0.34195226747,0.393851181529,0.554649958081,0.505240659465,0.679363207094,0.570126789954
HSBC,0.460123454973,1.0,0.0728026857541,0.121517206291,0.200415385847,0.0690327730118,0.104398395921,-0.063228104089,0.22421660434,0.105476605992,0.297928607956,0.124211261196,0.266306997504,-0.0197636168276,0.163520633571,0.387919965991,0.196412140964,0.174514117754,0.14177156401
GOOGL,0.588105987391,0.0728026857541,1.0,0.293315264877,0.191656176309,0.312455990588,0.29201046429,0.326039209794,0.13528900087,0.737876202219,0.391285138869,-0.0162515795177,0.0190181203631,0.120135879733,0.241028736174,0.121529758684,0.40975556467,0.666731262372,0.575698168012
INTC,0.510601044887,0.121517206291,0.293315264877,1.0,0.158960600153,0.36247627847,0.358875479604,0.261931510375,0.149648269779,0.436183659768,0.366687006679,0.168551225799,0.239174563077,0.20585313732,0.15392821194,0.177938850377,0.232603911018,0.443936898711,0.362214174918
LPX,0.455003894358,0.200415385847,0.191656176309,0.158960600153,1.0,0.0844965040893,0.129510835632,0.148492446811,0.291539827516,0.248368661027,0.297229761075,0.0788755346427,0.099298576592,0.180810202375,0.188086058141,0.382646593593,0.412805668351,0.268122116964,0.361832091914
RTN,0.43698414919,0.0690327730118,0.312455990588,0.36247627847,0.0844965040893,1.0,0.755620642175,0.17490149457,0.0212576554809,0.270252396407,0.424890311213,0.113850583666,0.0970732010814,0.142551693932,0.23581458843,0.150682386807,0.188699833585,0.302188880598,0.208100694436
LMT,0.479570571,0.104398395921,0.29201046429,0.358875479604,0.129510835632,0.755620642175,1.0,0.214495543487,0.0284267253006,0.237967419852,0.404946076215,0.131854453123,0.0573395588989,0.104616653135,0.237500190295,0.1745608783,0.245925654918,0.332392547966,0.263788349195
MASI,0.37226905332,-0.063228104089,0.326039209794,0.261931510375,0.148492446811,0.17490149457,0.214495543487,1.0,0.177817017844,0.412316943732,0.224168305817,0.0592284729932,0.0854289438644,0.103073817374,0.0664318236257,0.111728046498,0.185225635244,0.376899610559,0.344119608131
THO,0.430999598459,0.22421660434,0.13528900087,0.149648269779,0.291539827516,0.0212576554809,0.0284267253006,0.177817017844,1.0,0.232073996307,0.213787068512,0.165732388444,0.195876885881,0.191932304021,0.081712667335,0.366847286392,0.255814432291,0.353611658298,0.326470881091
FB,0.630761520382,0.105476605992,0.737876202219,0.436183659768,0.248368661027,0.270252396407,0.237967419852,0.412316943732,0.232073996307,1.0,0.327526666629,0.160330485778,0.0667682819422,0.220433041456,0.197349906222,0.234613251836,0.350171668375,0.636376869336,0.605157532368
AOS,0.642256498894,0.297928607956,0.391285138869,0.366687006679,0.297229761075,0.424890311213,0.404946076215,0.224168305817,0.213787068512,0.327526666629,1.0,0.0471035194506,0.131446339732,0.135362827291,0.277462721598,0.198238383523,0.289410346748,0.487912742438,0.384335768285
T,0.345743903318,0.124211261196,-0.0162515795177,0.168551225799,0.0788755346427,0.113850583666,0.131854453123,0.0592284729932,0.165732388444,0.160330485778,0.0471035194506,1.0,0.206788138834,0.273741923133,0.102015930943,0.267626485621,0.073793493185,0.0509519580422,0.121773402533
BP,0.32701346674,0.266306997504,0.0190181203631,0.239174563077,0.099298576592,0.0970732010814,0.0573395588989,0.0854289438644,0.195876885881,0.0667682819422,0.131446339732,0.206788138834,1.0,0.181758397696,0.159322192106,0.268240271868,-0.00252271820871,0.1181073807,0.0248500265018
MRK,0.34195226747,-0.0197636168276,0.120135879733,0.20585313732,0.180810202375,0.142551693932,0.104616653135,0.103073817374,0.191932304021,0.220433041456,0.135362827291,0.273741923133,0.181758397696,1.0,0.393051318001,0.148081614652,0.281437020688,0.114493104367,0.0479688609596
JNJ,0.393851181529,0.163520633571,0.241028736174,0.15392821194,0.188086058141,0.23581458843,0.237500190295,0.0664318236257,0.081712667335,0.197349906222,0.277462721598,0.102015930943,0.159322192106,0.393051318001,1.0,0.158552406039,0.354996920549,0.253094244757,0.171885025376
EVR,0.554649958081,0.387919965991,0.121529758684,0.177938850377,0.382646593593,0.150682386807,0.1745608783,0.111728046498,0.366847286392,0.234613251836,0.198238383523,0.267626485621,0.268240271868,0.148081614652,0.158552406039,1.0,0.236601913833,0.230108537418,0.295731199375
CELG,0.505240659465,0.196412140964,0.40975556467,0.232603911018,0.412805668351,0.188699833585,0.245925654918,0.185225635244,0.255814432291,0.350171668375,0.289410346748,0.073793493185,-0.00252271820871,0.281437020688,0.354996920549,0.236601913833,1.0,0.399047652811,0.383450961118
MSFT,0.679363207094,0.174514117754,0.666731262372,0.443936898711,0.268122116964,0.302188880598,0.332392547966,0.376899610559,0.353611658298,0.636376869336,0.487912742438,0.0509519580422,0.1181073807,0.114493104367,0.253094244757,0.230108537418,0.399047652811,1.0,0.60909085217
LRCX,0.570126789954,0.14177156401,0.575698168012,0.362214174918,0.361832091914,0.208100694436,0.263788349195,0.344119608131,0.326470881091,0.605157532368,0.384335768285,0.121773402533,0.0248500265018,0.0479688609596,0.171885025376,0.295731199375,0.383450961118,0.60909085217,1.0
