curr_date,AAL,AES,ADM,ALKS,AGN
2017-05-19,0.0127659724727,0.00178890876565,0.00459934629389,-0.000345244260314,0.00182877980759
2017-05-22,0.0218929370541,0.0142857142857,0.0,0.00707995164911,0.00177976083193
2017-05-23,0.00973817610646,0.000880281690141,0.0371084578313,-0.0104595507545,0.00519314859342
2017-05-24,0.00235742613445,0.0334212840809,-0.0113848045682,0.00935714797015,0.0158615061024
2017-05-25,0.0267265965114,0.00255319148936,0.00164512342292,-0.0053219055794,0.000892206443751
2017-05-26,0.0149937601023,0.000848896434635,-0.0039886908491,-0.00414218163863,-0.00552685859544
2017-05-30,-0.0160033163652,-0.00763358778626,-0.00800942266173,0.0,-0.00452668529327
2017-05-31,0.00938282134286,-0.0017094017094,-0.0125860600193,0.00103980934073,0.00738372424752
2017-06-01,0.0132203675396,0.0231164383562,0.00577195739433,0.0309903230952,0.0162681519553
2017-06-02,0.00958216605692,-0.00334728033473,0.00956482544237,-0.00285471037539,0.00338627469716
2017-06-05,0.00444262950763,-0.016792611251,-0.00663197521004,-0.022903350911,8.76095706941e-05
2017-06-06,0.0,0.0170794192997,0.000238483553612,0.0167184074457,0.000569747585188
2017-06-07,0.0225170929292,-0.0285474391268,-0.000953539905756,0.0098321407075,-0.000525583640888
2017-06-08,0.0112071890476,-0.000864304235091,0.00238601765688,0.0124223770354,0.00534643055921
2017-06-09,-0.022554898486,0.0138408304498,0.000238086181294,0.0223843305856,0.0128590599737
2017-06-12,-0.0157152117141,0.00255972696246,0.00975725844836,-0.0355173370094,-0.00684281715079
2017-06-13,-0.000606206979833,0.0153191489362,-0.00164975253358,-0.0144610725667,8.66187097696e-05
2017-06-14,-0.00121339307329,-0.00167644593462,-0.00731827178191,0.0146732636978,0.00974912287466
2017-06-15,-0.00566919042532,0.000839630562552,0.00737222371872,-0.0191693119359,0.00738071597865
2017-06-16,-0.00651595395807,0.0,0.00472143520488,-0.0202297267194,0.00310960136117
2017-06-19,0.0178315859506,-0.000838926174497,-0.00281959579841,0.00629914238673,0.00925726338152
2017-06-20,-0.0328232688554,-0.000839630562552,-0.0226201466216,-0.00573809792169,0.00403924352286
2017-06-21,0.00832814652339,-0.0193277310924,-0.00554484088717,0.00839454354669,0.0241377608822
2017-06-22,0.0111501450825,-0.00856898029135,-0.00533335757576,0.0176899063476,0.0111297598557
2017-06-23,-0.00694307916978,-0.000864304235091,0.00316843780571,-0.00357871506476,-0.0026303832195
2017-06-26,0.00308457155427,0.0103806228374,0.00340133624879,-0.0029075080741,0.00994074872359
2017-06-27,-0.00574008410682,-0.0154109589041,-0.00726389848097,-0.0202401375684,-0.0113294281254
2017-06-28,0.0154638863606,-0.0147826086957,0.0034146097561,0.0182073007389,0.00251944821032
2017-06-29,0.00751266457039,-0.0150044130627,-0.0123966459017,-0.00412658184319,-0.0109035017781
2017-06-30,0.014107200688,-0.00448028673835,0.0184592660975,0.000863311493899,-0.00381119574115
2017-07-03,0.0013910836299,-0.00900090009001,0.0019332527324,0.0125927201554,0.00366119550226
2017-07-05,0.017265392729,-0.0127157129882,0.00820067554753,0.0298126059657,0.00127058367523
2017-07-06,0.0154116210987,-0.017479300828,-0.0167464358073,-0.0162117449758,-0.0112161368804
2017-07-07,0.0188279842394,0.00749063670412,0.00340642352343,0.00100887840913,-0.00356034356994
2017-07-10,-0.00697708346439,0.0167286245353,-0.0104267938687,-0.0240215189656,0.0019942498484
2017-07-11,-0.0199392306234,-0.00091407678245,-0.0127419746939,-0.0117039590948,0.00393911766753
2017-07-12,0.0424336015579,0.0155535224154,0.0151402577528,0.00783700828412,0.0143317407552
2017-07-13,0.000185911811948,-0.00720720720721,0.0117359162965,0.0158977365802,-0.00594483091241
2017-07-14,0.00761938116012,0.000907441016334,0.0024166021649,0.0011906786666,0.00704543056885
2017-07-17,-0.00645519431639,0.00815956482321,0.00289291224687,0.0135915560042,0.00683340638194
2017-07-18,-0.0133654418558,0.0107913669065,-0.0100961062546,-0.0276567549447,-0.00727185798599
2017-07-19,-0.0101600284545,0.00711743772242,0.00242833899951,-0.00672296179014,0.00276729748533
2017-07-20,-0.00513209028115,0.00441696113074,0.00339144872557,-0.0015619576807,0.0107950284356
2017-07-21,-0.00821543760442,0.00439753737907,-0.00386286836615,0.00347646451376,0.00762835326054
2017-07-24,-0.0121364462538,-0.00875656742557,0.00290845869648,0.0155898319764,0.0101605888745
2017-07-25,-0.0130655056957,-0.00706713780919,0.0140163843882,-0.0109158961126,0.00433887260431
2017-07-26,0.00790351416731,-0.00711743772242,-0.00595805543275,-0.00724266227823,0.00600895071104
2017-07-27,-0.0198000347157,-0.00537634408602,0.00167825465544,-0.0463782873024,-0.00776884656105
2017-07-28,0.00980004645131,-0.0108108108108,0.0,0.00582876117199,-0.00452474418438
2017-07-31,-0.000990279866786,0.0182149362477,0.00957398299603,-0.0146686161777,-0.00268761319093
2017-08-01,0.0122918296612,0.00178890876565,0.0265528449502,0.000735177357104,-0.000515218162603
2017-08-02,-0.0119467655916,-0.0133928571429,-0.0187066286075,-0.00752984375519,-0.00800953221264
2017-08-03,0.00198215000066,0.00633484162896,0.00305947267312,-0.00222063282345,0.000719513970088
2017-08-04,0.00494564166657,-0.00359712230216,-0.000703871438383,-0.00278186212099,-0.0307956820946
2017-08-07,-0.0043306894147,0.00180505415162,-0.0035219769899,0.00669520178538,-0.00589323319744
2017-08-08,-0.0114670563531,0.0252252252252,-0.00471246476702,-0.0205062068999,-0.00613546137909
2017-08-09,-0.011999916288,-0.0114235500879,0.00591856032583,-0.0120708977744,-0.00738301477886
2017-08-10,-0.0152130137627,0.0115555555556,-0.00870800147291,-0.0137457232962,-0.0242467704994
2017-08-11,-0.00411952556779,-0.02460456942,-0.0204178779776,0.00483933410763,0.00292854439615
2017-08-14,0.00951406508392,0.000900900900901,0.0167232921339,-0.00558661144288,-0.00103059942823
2017-08-15,-0.00594143788267,-0.000900090009001,0.00238374249383,-0.000387466105918,-0.00644773042662
2017-08-16,-0.00226711309957,0.00720720720721,0.00237819268438,-0.000775135688959,-0.01362807828
2017-08-17,-0.0491634335822,-0.0152057245081,-0.0113879947147,-0.012412780985,-0.0141234305425
2017-08-18,-0.0104279756823,0.00544959128065,-0.009599184526,-0.000392694438048,-0.00347020948578
2017-08-21,0.00351259208896,0.0144534778681,0.00702692028108,-0.00432223951583,-0.00455379247837
2017-08-22,-0.00656308149089,0.0106856634016,0.00384985553778,-0.0124309589582,0.00349822396063
2017-08-23,-0.03171101398,0.0,0.00119844196552,0.00319680326068,-0.00661450726257
2017-08-24,-0.0238800320992,0.00440528634361,-0.0165189849174,0.00557663823096,0.00643358516339
2017-08-25,0.054287133643,0.00263157894737,0.0163095902478,-0.00138649231981,-0.00844881102077
2017-08-28,-0.00662979967415,-0.0209973753281,0.000479041916168,-0.00595000023602,0.00960283133856
2017-08-29,-0.00867633056826,-0.0017873100983,-0.000718170936079,-0.0191540107573,-0.00160757344282
2017-08-30,-0.00538607171512,-0.00984780662489,0.00287491600983,0.00691619202604,0.00125234366891
2017-08-31,0.00947663924657,-0.00180831826401,-0.0129001669159,0.0258585656566,0.025104953877
2017-09-01,0.0127402169254,0.00724637681159,0.0212972168441,-0.0208743210097,-0.00762593703374
2017-09-05,-0.0306775522757,-0.00269784172662,-0.00616118468812,-0.00362027345896,-0.0173450887866
2017-09-06,0.00887980600056,0.00180342651037,0.0109681213869,0.00545014118994,-0.000759665746536
2017-09-07,-0.0106071282978,0.003600360036,0.00448108469429,0.0110419592242,0.0193193147922
2017-09-08,-0.00547443791256,0.00538116591928,-0.00516555529467,0.00397140579882,0.0246567374747
2017-09-11,0.0518348551521,0.0160570918822,0.009912721499,0.0371835040114,-0.00500962528354
2017-09-12,0.00937639505624,-0.0131694468832,0.00981533045536,0.0181159423744,-0.00503484798531
2017-09-13,0.0153380254021,-0.000889679715302,0.00185146961008,-0.0206030721222,-0.0205008687189
2017-09-14,-0.0172340581055,0.0026714158504,0.00369600361063,0.000764983729872,-0.0122312182089
2017-09-15,-0.00411340377995,0.00799289520426,0.00897581107075,-0.00592398219285,-0.0152436479469
2017-09-18,-0.0149999897602,-0.00704845814978,0.00570255474453,0.0,0.00567433855246
2017-09-19,-0.0205252455564,0.00532386867791,-0.00453619868451,-0.0284505767013,-0.0295205976647
2017-09-20,0.0234338930533,-0.00441306266549,-0.0129869904987,0.00237433711171,-0.0232558139535
2017-09-21,0.0191546422111,-0.0132978723404,-0.000692497691597,-0.00631662060797,-0.0349523619048
2017-09-22,0.016634268527,-0.00179694519317,0.00207900203098,0.000595927691696,0.00981935241647
2017-09-25,0.0135996868977,0.00900090009001,0.00437987541771,0.0279928534444,0.0340093193455
2017-09-26,-0.00251574787491,-0.00446030330062,-0.00114757860913,-0.00617999239436,-0.010207475969
2017-09-27,-0.0153426628939,-0.00268817204301,-0.0107996553309,-0.00272054027828,-0.00549054197408
2017-09-28,0.0136607326843,-0.00449236298293,-0.00696861804805,0.00974279033515,-0.0202592459876
2017-09-29,0.0,-0.00541516245487,-0.00561408187135,-0.0189116171362,0.0042630095623
