Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-04-05,49.410213,33.444561,124.18,73.84977,141.850006,848.909973,39.826111,35.684662,123.194183,263.700195,25.26,127.070457,92.970001,62.652821,64.840889,148.42572,232.486847,40.492718,90.505829
2017-04-06,49.629066,33.579922,124.300003,75.484268,141.169998,845.099976,39.796741,35.497467,123.440971,263.828583,25.73,128.154495,92.730003,62.327583,65.009033,149.21759,233.140411,40.078121,91.383072
2017-04-07,49.609169,33.695946,125.580002,74.69178,140.779999,842.099976,39.718418,35.497467,123.312637,266.910278,25.790001,128.592087,92.989998,62.21917,64.959579,151.405136,232.90274,40.068249,91.502693
2017-04-10,50.066765,33.928001,125.919998,74.8899,141.039993,841.700012,39.963173,35.27087,122.740097,265.725006,25.9,128.094818,93.120003,61.647537,64.811218,150.477753,233.041382,39.86095,91.084015
2017-04-11,50.534306,34.19873,125.059998,75.13755,139.919998,839.880005,40.25687,35.211758,122.621651,266.949738,26.08,126.533417,94.5,61.677105,64.761772,151.313599,232.764114,39.791851,91.652229
2017-04-12,49.589275,34.276081,125.150002,74.29554,139.580002,841.460022,40.110023,35.103382,123.786469,265.211395,25.719999,125.469284,93.889999,62.140324,64.514511,150.597168,231.744171,40.038635,89.170013
2017-04-13,49.300797,33.831314,124.449997,73.106812,139.389999,840.179993,39.317028,34.728996,123.381737,264.707642,25.0,124.484695,92.559998,61.706673,64.237579,150.995178,230.239014,39.762234,89.13015
2017-04-17,50.156292,33.869987,125.07,74.592728,141.419998,855.130005,39.737999,34.955597,124.102348,266.564545,25.709999,126.632874,94.230003,61.893929,64.761772,152.477768,232.278915,39.781975,90.296486
2017-04-18,50.017025,33.521908,123.010002,74.79084,140.960007,853.98999,39.317028,35.241314,120.252525,265.478058,25.5,126.732323,93.989998,61.371574,64.67276,152.109604,231.585724,39.73262,90.475922
2017-04-19,50.106552,33.00946,122.919998,75.335678,142.270004,856.51001,38.896053,35.379242,119.808319,266.317627,25.92,135.424469,94.889999,61.736237,64.326599,152.119568,231.159943,39.73262,90.824821
