,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
AXS,1.0,0.399584438057,0.225124431885,0.258103762383,0.207143376949,0.131573908986,0.267907611715,0.124194990171,0.193756841907,0.296389683533,0.296753263594,0.106191231449,0.296418862142,0.0462886639047,0.0948441675574,0.193500569969,0.0892959719206,0.260921342121,0.23784988615,0.265884485332,0.140442564557,0.193300056548,0.273515262264,0.0823783685812,0.150842521913,0.176465782445,0.147030552528,0.369870246743,0.0851125175563,0.365587924467,0.0530741681164,0.204082690798,0.414650402666,0.164976271532,0.209703029259,0.29442687184,0.125351113549,0.203057601236,0.121317442554,0.253356023406,0.0109773277085,0.309675288634,0.0479943040182,0.20259730323,0.156902495452,0.0728168649562,0.15072578362,0.14974585399,0.104638800233,-0.0133778421995,0.257373783701,0.091854455723,0.269297265372,0.0450896804301,0.144308665624,0.229050673485,0.331233558589,0.0142711243946,0.143651417444,0.14542686663,0.472180478668,0.286106427343,0.197323689933,0.0475005632354,0.0717951216333,0.0470779263403,-0.0400029120841,0.245938855605,0.252447326135,0.215726473873,0.22001733872,0.267879225226,0.463179622541,0.0977834456821,0.246841749238,0.254364503629,0.285872522506,0.0434769387376,0.110306984126,0.215206891626,0.334725410831,0.016946093554,0.128948389318,0.1559006969,0.0630951178875,0.465318376453,0.147488825254,-0.0687246411758,0.106929268349,0.481372841235,0.183111467119,0.122896965725,0.211911896167,0.297190072206,0.455748361797,0.13572254831,0.341348873703,0.0771554307158,0.144605610202,0.109503207706,0.280595865713,0.198222122519,0.268329938378,0.0488038171466,0.139924188109,0.226182437996,0.249222761672,0.0989780238075,0.238212089742,0.184954057942,0.248302564586,0.21243543362,0.124989129859,0.728758212099,0.0736716479437,0.0277970627101,0.0311547253415,0.136145721673,0.204502229861,0.217784396312
AXP,0.399584438057,1.0,0.3172608784,0.395191205222,0.126106327309,0.158621299726,0.349965205404,0.0948537845437,0.0744472559174,0.345331740634,0.410441782886,0.0811788801495,0.0863446359074,0.271732717853,0.069843816141,0.188444989848,0.0593134365505,0.224653029446,0.202405107681,0.312241570189,0.141003818771,0.285489499488,0.307179080154,0.040237012399,0.269339240988,0.456289075973,0.170108441472,0.460011252573,0.246315960707,0.384204815084,0.13960024139,0.0912695048027,0.492673598567,0.307419780556,0.221634816362,0.252350948335,0.287441492539,0.337556727202,0.366579625947,0.336683046462,0.197391610525,0.309994275278,0.134700102498,0.435977452446,0.235904613669,0.194659026349,0.223989111175,0.220526891473,0.128169071089,-0.0464607409926,0.29274655033,0.227656285575,0.326173880166,0.0900267001887,0.174253582875,-0.075141515637,0.45910695998,-0.0435053012593,0.151667815403,0.163278895177,0.535510210736,0.39237688274,0.311534163774,-0.0390748118823,0.00886332285233,0.17666429602,0.091207817998,0.314382201692,0.150224560102,0.163945101894,0.257981451449,0.390145017461,0.49416759403,0.138674480371,0.225291748904,0.189628109136,0.34972559829,0.164545472542,0.0418114672547,0.269577595297,0.380928362701,-0.0414971071785,0.169226736589,0.219045384338,0.0632717233651,0.469812300373,0.196402469228,0.190699300465,0.196568668989,0.297665062165,0.318953214915,0.292420270612,0.231475949078,0.22984898456,0.563436556392,0.223471479066,0.377657074301,0.255879350638,0.225575110952,0.226123830434,0.269721915977,0.183955529196,0.223771703681,0.136691213933,0.203528412057,0.426089146617,0.405926634736,0.283851923404,0.412404786024,0.106223590804,0.346077603156,0.28226689182,0.300844067823,0.37220454812,0.190256081592,0.0948529482427,0.157539890448,0.167898365196,0.344230830821,0.152476733266
VSAT,0.225124431885,0.3172608784,1.0,0.313533166356,0.130302450222,0.168882907148,0.204070624071,0.133312766987,0.186591496075,0.210550149558,0.230114070126,0.22184503901,0.105838763811,0.195444226934,0.132512781548,0.170568751469,0.149008874659,0.098698030015,0.180329143176,0.281950945985,0.251736014057,0.213420439287,0.322097570406,-0.000910697886235,0.268401650995,0.196465848117,0.388275776092,0.271747734989,0.094375198055,0.31086244287,0.106030964266,0.26947917899,0.306990725174,0.194631684734,0.236209450193,0.143151037385,0.272997890016,0.253399786058,0.271914234693,0.287459997171,0.0731306443327,0.272917949993,0.0513022597837,0.308841748359,0.0162640553927,0.132768753605,0.396523614417,0.16043153886,0.202652673537,0.124575192652,0.280253345535,0.230612640745,0.189260562383,0.0985799071957,0.0842128412347,0.170590851313,0.353844961081,0.111268655534,0.214855121878,0.057572916958,0.308721653318,0.250543146888,0.324696305212,0.135582993058,0.175032235479,0.0963022975331,0.163593892787,0.222549473871,0.204931028733,0.0803881217604,0.308905295405,0.220413120708,0.274001909123,0.151018269195,0.216360536521,0.128289609489,0.237159927127,0.184017650485,0.288221894082,0.180518852255,0.265324849207,0.208365744647,0.14481431607,0.0723479266269,0.107329946162,0.29601821267,0.162487866499,0.0303493309835,0.0258414103474,0.296896059479,0.102066453094,0.223723982539,0.0835537126774,0.185765207628,0.286535745846,0.104823875019,0.258431356228,0.119941701743,0.19316265147,0.0636458190594,0.267967450211,0.103239932558,0.203305904712,0.173941785972,0.116844578004,0.101401632388,0.28016315626,0.225246148881,0.249293596118,0.0527923244749,0.296907712488,0.158713021426,0.202918389944,0.211574352546,0.0667576645677,0.0596117744809,0.0845962739068,0.200152441166,0.290542726135,0.287323351772
BC,0.258103762383,0.395191205222,0.313533166356,1.0,0.165106873508,0.31146882015,0.281300224793,0.0780949426498,0.0867914901603,0.339707259855,0.43178677599,0.0512865615825,0.0381325528058,0.376023257438,0.0667600246415,0.237988961883,0.135284515831,0.287216682786,0.0639446528767,0.223719755727,0.125155604766,0.380830374379,0.404506545507,-0.00194733624046,0.199075500147,0.289190708348,0.240337646928,0.395802555428,0.0739016794482,0.344594585542,0.18068339487,0.164487014182,0.43985709263,0.311088042864,0.277054798148,0.396875051314,0.266571840964,0.335891841405,0.209448232779,0.31999069233,0.339319436029,0.320434663607,0.15842818846,0.305045236631,0.109389902622,0.178469735759,0.182312925758,0.190642113377,0.193979820759,0.065454262837,0.346983091017,0.171169423965,0.37833091002,0.164979791267,0.210501274435,0.166458433649,0.467172566893,0.0354402840621,0.12356864311,0.170475057044,0.418674036976,0.38050574955,0.394656891417,-0.116639664979,-0.0127865946348,0.232684514175,0.080169050093,0.368270688788,0.125379022307,0.146449615739,0.239872553326,0.43545334131,0.372897615391,0.117082023158,0.191435325285,0.207433447017,0.398959721217,0.25109652403,0.147859328842,0.192849324606,0.377019345263,-0.0472988539426,0.321875036636,0.205992390358,-0.0808151609614,0.391947140827,0.153020730801,0.278578017759,0.127148386723,0.384905784213,0.21489381426,0.255046763096,0.121892675985,0.209507167183,0.408116854353,0.198599329907,0.444002034797,0.21079117751,0.200463908657,0.386342051634,0.290045850809,0.147672626352,0.136284188854,0.223078539171,0.249545303542,0.395422517886,0.377152887686,0.324529388827,0.354618478703,0.193103173859,0.170628674218,0.281063747635,0.209910870638,0.201088543185,0.141377081793,0.119131289832,0.1956737974,0.314692909255,0.366132720051,0.172879989545
EGN,0.207143376949,0.126106327309,0.130302450222,0.165106873508,1.0,0.111438927694,0.199962316129,-0.070235601808,0.243884893675,0.00781262261059,0.455518587191,-0.00296245841835,0.183883817059,0.201228760094,0.0923034798684,0.26369938718,0.197148353585,0.170473051869,0.186310446057,0.0657608580335,0.263273111409,0.257625404744,0.204598535427,0.0288239084539,0.135612384402,0.26250743283,0.112532734675,0.243378612959,-0.0150752655378,0.337843321414,0.706904082703,0.24879821123,0.196420971825,0.140222294709,0.402403373449,0.195707417944,0.0469322418408,0.184882107843,0.0520081859462,0.138262545778,0.0768348956527,0.294319057224,-0.0939538959494,0.284101730379,0.082318541165,0.0099023446102,0.0145648738824,0.0997060902695,0.0906910989246,0.114568175142,0.18858789542,0.0321067644264,0.143796298546,0.523312357027,0.731664591299,0.164395608627,0.327267820996,-0.0195124269724,0.112099632294,0.103333008951,0.258557929416,0.173455693054,0.152927345371,0.073108988711,0.0719426455278,0.660245105351,-0.004523744028,0.000249515016371,0.439112222199,0.167544208519,0.232662477679,0.301926237377,0.275671035333,0.752702444018,0.204426254556,0.235480582964,0.0752786601257,0.479923236959,0.152409910215,-0.0380547587182,0.1897448391,0.0486306059297,-0.155536657746,0.128400175728,0.108024331451,0.234041912179,0.0991436081175,0.166090975592,0.0292361290303,0.126673231029,0.00401312553504,0.134696180827,-0.137800621693,0.112404966792,0.25728985964,0.540576405413,0.0929886695488,0.137601899006,0.1879118137,0.213467481819,0.105905525133,0.245423778884,0.150935048069,0.202490390858,-0.0909667146479,0.26572696607,0.262416775421,-0.0523799281155,0.266346793286,0.103532387871,0.00685652524796,0.0934216459749,0.155481835901,0.139246753227,0.356915896683,-0.0115445172062,0.606455380208,0.100029949394,0.0493960549842,0.24187107585
JWN,0.131573908986,0.158621299726,0.168882907148,0.31146882015,0.111438927694,1.0,0.305936793384,0.104098259316,-0.157064689846,0.152846476857,0.154374522301,-0.0237041359332,0.234253916333,0.243708885297,-0.0668855623312,0.29270367141,0.0610092125205,0.25303236384,0.110765056104,0.112579322732,0.19091546244,0.539450117855,0.196424875131,0.122306465414,0.0358058933844,0.169137354552,0.165542646973,0.127174823189,-0.0999048502629,0.14513986826,0.127269298074,0.113311590028,0.233727169265,0.600060584618,0.220502408343,0.226471839634,-0.019009037334,0.370613066395,0.0426972492774,0.430268617455,0.186229681507,0.063191735512,0.0960892914116,0.263748375435,0.0146364303015,-0.146556973864,0.020091762092,0.163917652701,0.134326295622,-0.114464377259,0.165699193588,-0.0476458392114,0.0520977672449,0.21475197238,0.180181413371,0.121514341691,0.171050682926,0.0379194115778,-0.030542664417,0.154913078158,0.226561343566,0.25780532222,0.16352605101,-0.108444395108,-0.0534240006667,0.218222702822,-0.0264052088971,0.0320446851328,0.205145005424,0.205229482158,0.168132008445,0.185212814134,0.186719208498,0.020131314493,0.109874469019,0.143547986364,0.203187237484,0.00437181107504,0.330056695277,0.109909770783,0.06345798389,-0.0436947536767,0.0536777160097,0.152925288343,0.02460086912,0.301216364225,0.0919402679187,0.123424154952,0.0969240561549,0.297094038081,-0.0194242760546,0.211776536513,-0.0170803141389,0.0724001095807,0.234817943522,0.158959827059,0.272589091932,0.209246713017,0.215595656884,0.237099419048,0.144037966442,0.108367351957,0.136997531151,0.485026121423,0.0480190199066,0.281481181025,0.20521938935,0.0761426832886,0.0891592613386,0.318657179558,0.101622851139,0.648261076178,0.19695730292,0.125302361313,0.0827318021585,0.0696243245973,0.180740977401,0.0504100947425,0.127249861067,0.0385314509458
PAG,0.267907611715,0.349965205404,0.204070624071,0.281300224793,0.199962316129,0.305936793384,1.0,0.124874150079,0.170574957771,0.205347008666,0.381390467163,0.172441586723,0.20491144051,0.335328238493,0.266507510706,0.315368146766,0.234398616337,0.254338744544,0.219089443262,0.261353701125,0.30750955532,0.358708623159,0.411948307177,0.107126985715,0.289724799072,0.346063354456,0.185093874378,0.315791327189,-0.0208975635072,0.253228502003,0.17735481989,0.0712489993041,0.387133159714,0.41278392621,0.330993676373,0.255041165845,0.273786369003,0.445526295351,0.292156500764,0.394309112013,0.233529878617,0.15007731599,0.107170885197,0.330272222241,0.20123533585,0.151624088482,0.146527120766,0.13907080429,0.17941556249,-0.0194097837316,0.396595879604,0.207681512927,0.235160293319,0.145966252421,0.265284142463,0.0710728490675,0.287082586473,0.0390151483816,0.162401572681,0.165914621456,0.401359121947,0.373660426184,0.211721070847,-0.0958522696252,0.0468579333312,0.179114254219,0.0106843833101,0.158746802999,0.270334442837,0.102891135948,0.393187868314,0.36181779838,0.392303205454,0.163867931116,0.201262622169,0.171990202594,0.222231764007,0.126541272966,0.127227543396,0.225924736436,0.359361071573,-0.00185613101446,0.138972929388,0.163738481821,0.145140133099,0.280945284703,0.182063008193,0.257218647823,0.161945180731,0.252226903103,0.163133478666,0.237273489908,0.0847462738984,0.215055237403,0.4066167273,0.176359800465,0.274123744987,0.346369999904,0.186686319042,0.271945997995,0.263028571549,0.225155192595,0.155774235422,0.308056098461,0.20061406711,0.488990402413,0.26759593375,0.14234537473,0.293833817786,0.222178630716,0.203834610881,0.327943541668,0.254484766857,0.224066543225,0.143708254014,0.151244760755,0.161282509189,0.139854361871,0.232032255559,0.227142128701
AGN,0.124194990171,0.0948537845437,0.133312766987,0.0780949426498,-0.070235601808,0.104098259316,0.124874150079,1.0,0.117653868595,0.0944033858511,0.137651567952,0.138666465891,0.0419415213791,0.272743776896,0.113467738607,0.121613436275,0.209390164633,0.0786278316107,0.0261561435286,0.133630136432,0.0636234838534,0.0925263364289,0.204052557491,0.130973374264,0.244022475717,0.0970962611108,0.300752598847,0.119000414547,0.209561906053,0.156229813183,-0.0841218653108,0.0676983791713,0.243604851259,0.0741896689003,0.0448428127552,0.128272205497,0.0520535640007,0.0649064999531,0.0868329023004,0.117083012771,0.0302231100635,0.0934676022919,0.301302321172,0.260457780688,0.0485959124122,0.0592265257427,0.295534159311,0.00540850086195,0.0317251988174,0.0914299520878,0.177381386811,0.0169371591203,0.0596078784808,-0.10138790372,-0.0964837070872,0.171011967294,0.141478344703,0.0876833991004,0.0693231568299,0.118283337593,0.0647529513738,0.276789924901,0.0535125615074,0.125826897892,0.0935554524713,-0.095781710472,0.0798696588754,0.366748681439,0.212302071968,0.084694067396,0.180361706153,0.0834934369766,0.0706705226433,-0.14571207474,0.0386533547368,0.0533731625078,0.187151334072,0.191581143049,0.116319786326,0.34171026165,0.0918523512645,0.0552014590596,0.272917877285,-0.00560021654897,0.096982577961,0.151162933233,0.0689204362617,-0.0502897401029,0.0964484651927,0.130957209402,0.0850628673588,0.143081219302,0.176893839778,0.0308278731247,0.0103668089837,-0.0674936668551,0.0516962309536,0.249974821756,0.302313517713,0.0746901041336,0.38340031379,0.136539689982,0.127764957058,-0.065830337139,0.161507187709,0.0849119408459,0.073591100411,0.428967969864,0.0663728106994,0.189666561788,0.0562379582567,0.119760942127,0.168494077829,0.170629506492,0.106198565756,0.0578854392536,-0.0445130638271,0.362271139134,0.211108377368,0.161500464004
TAP,0.193756841907,0.0744472559174,0.186591496075,0.0867914901603,0.243884893675,-0.157064689846,0.170574957771,0.117653868595,1.0,0.118947483941,0.197811998894,0.222919641915,-0.069195973341,0.070282150496,0.123820814742,0.147523615387,0.12643727408,0.134065885646,0.121147406813,0.172121781701,0.224240540255,0.0845646782678,0.233379319383,0.0539164505374,0.304969185267,0.236344047439,0.080901598618,0.0486106824791,0.0416700907177,0.219913961179,0.16516450385,0.280960520116,0.148383729007,0.0473841838769,0.218169752389,0.182671288594,0.0410301115555,0.107744840897,0.0958071433696,0.148866254196,0.0955427623155,0.19057636601,-0.0324088257826,0.132958252413,0.0742495691823,-0.0789862920683,0.130348411836,0.188708094074,-0.0546407259945,0.225543494044,0.39363420979,0.366110610566,0.178613516777,0.157309303261,0.111807523801,0.127926463291,0.170998593404,0.175789390742,0.16741180383,0.0976794449317,0.11162290468,0.155720791355,0.185975859867,0.123861073135,0.194024597253,0.192594097511,0.311932496119,0.00763304642332,0.165157497917,-0.0874069462171,0.203798402054,0.232248575122,0.146758213126,0.333705065603,0.268957384952,0.0616824741619,0.106269133609,0.238140035447,0.0244520750421,0.191995733212,0.112099360347,0.0759377051138,0.00553498228096,-0.0236857631958,0.0738663603851,0.0258427432375,0.165749254096,0.200839121318,0.0162130059748,0.128951615017,0.130800812945,0.0518722633867,0.137002763389,0.189568505464,0.0579898852407,0.154336600384,0.0882491802465,0.0720692222886,-0.0833888530717,0.172329862497,0.151986880355,0.214973984915,0.171455968421,0.0388950208914,-0.0101155437102,0.13358288581,0.20537012662,0.00840216456856,0.164907978797,0.0170429165977,0.130657076832,0.0247585607213,0.0548661988536,0.108943421235,0.0896560388645,0.0104824940846,0.188821541935,0.00853002193627,0.19549034096,0.132945040294
UAL,0.296389683533,0.345331740634,0.210550149558,0.339707259855,0.00781262261059,0.152846476857,0.205347008666,0.0944033858511,0.118947483941,1.0,0.213684093661,0.143182961892,0.0548015828574,0.14315545078,0.00373382718414,0.111182479716,0.0402387025825,0.191318955873,0.0946806384879,0.299009102858,0.103475002862,0.128275507774,0.290714008474,-0.0367763064699,0.149869367613,0.200218271789,0.194619952223,0.332046160747,0.151742521504,0.336798324487,-0.0586048485801,0.0278448087838,0.385795853894,0.17545729346,0.197844409292,0.266811155374,0.336631992835,0.184624198227,0.299656819436,0.220364754934,0.251059843017,0.27186143719,0.0920588940391,0.19111253704,0.208413583187,0.0540774589406,0.292782646437,0.233286452505,0.124985291132,0.196758280724,0.176733682335,0.190901270024,0.360663710087,0.00158120924931,-0.10940146169,0.147940385842,0.195467846231,0.108961382929,0.188832059315,0.287536871779,0.270000403589,0.185492552925,0.308161750923,0.0128238015423,0.00129967145693,-0.0665773470744,0.143780835036,0.262050055116,0.121187884339,0.197895875286,0.215315461965,0.319885718771,0.261310847264,-0.0373859937046,0.12873536912,0.159185657507,0.328898682805,0.102378876012,-0.0323705465392,0.235718255594,0.339653226979,-0.00984798878067,0.186147109113,0.162451938874,0.0408489995286,0.233167161709,-0.0271034171983,0.0488579680297,0.033942918482,0.313849026265,0.279682787148,0.207044572743,0.237241460466,0.196897432552,0.312880317839,0.0293764748945,0.764178425633,0.0269923071098,0.284556482427,0.2606162085,0.190786258442,0.20460807823,0.0921298637989,0.0792764989733,0.257937993044,0.137406486647,0.289732527607,0.277904770848,0.280842102384,0.189980655431,0.310448522385,0.150970446524,0.232630765087,0.175003233699,0.00438515201916,0.17451972578,-0.0381980027094,0.278854903556,0.215970990151,0.107947754904
