Date,A,AAL,AAP,AAPL,MAR,MON,NOV
2015-03-06,40.373409,46.859215,148.392014,120.748108,78.61618,111.655571,49.197598
2015-03-09,40.57756,46.78112,147.61557,121.263153,79.542,111.853996,48.364227
2015-03-10,39.49847,45.629158,145.863586,118.754723,78.365448,110.587868,47.455933
2015-03-11,39.712341,46.263718,146.659943,116.589638,78.182205,110.465027,47.399227
2015-03-12,39.955379,47.523052,148.64093,118.697479,79.850578,111.91069,47.059044
2015-03-13,39.731789,48.050224,148.929581,117.877243,79.156227,110.427246,46.369221
2015-03-16,40.645607,49.026455,150.432663,119.174377,80.516006,111.409904,45.991238
2015-03-17,40.422016,52.413982,149.317764,121.16777,79.503418,110.398888,44.847828
2015-03-18,40.946976,52.843521,148.411591,122.531677,80.265274,110.701248,45.915642
2015-03-19,41.034466,53.878338,148.570892,121.606522,81.306786,109.019371,45.254162
2015-03-20,41.034466,54.434788,151.279602,120.080482,81.046417,109.368973,46.926739
2015-03-23,41.024754,53.107113,148.889572,121.329918,81.268211,107.233559,46.643253
2015-03-24,39.945667,52.648281,150.383377,120.833961,79.320175,107.318596,45.840038
2015-03-25,39.673458,50.773914,148.112808,117.676964,76.947807,106.232018,46.34087
2015-03-26,39.566521,50.051506,148.789993,118.497215,77.709663,106.061928,46.255829
2015-03-27,40.063545,51.408463,150.761765,117.552971,77.941116,106.515465,46.539314
2015-03-30,40.658016,52.365173,151.448929,120.528755,78.596886,107.129631,47.09684
2015-03-31,40.49234,51.525612,149.068817,118.678413,77.458923,106.797493,47.238586
2015-04-01,40.336414,49.241226,143.153473,118.506744,77.468582,110.991951,47.172436
2015-04-02,40.979614,48.011177,143.382523,119.527283,77.294975,110.365631,48.202438
2015-04-06,40.862667,46.937313,145.125244,121.46344,77.420341,111.115311,49.799427
2015-04-07,41.359692,46.371098,146.101212,120.185402,76.330597,111.836555,49.865578
2015-04-08,41.184269,47.581635,148.19249,119.794342,77.333549,111.162766,49.837227
2015-04-09,41.408421,46.703018,147.435638,120.709961,77.36248,113.231529,51.547607
2015-04-10,42.441433,46.595634,149.576736,121.225006,77.458923,114.009697,51.434212
2015-04-13,41.944416,46.654205,148.560944,120.986565,77.352837,113.392868,50.253014
2015-04-14,41.973648,46.292999,148.431473,120.46199,76.436691,113.003792,51.368061
2015-04-15,42.275764,46.615154,148.95929,120.919792,76.147354,113.269485,52.917801
2015-04-16,42.03212,47.093513,149.377563,120.33799,75.713409,112.86145,52.256325
2015-04-17,41.885944,47.044697,149.178406,118.983627,74.874382,110.745216,51.585403
2015-04-20,42.090591,48.577389,151.767578,121.701889,76.928505,111.38105,52.00119
2015-04-21,41.798225,50.139359,151.767578,121.0438,77.603584,111.295616,50.205761
2015-04-22,41.62281,50.17841,150.881287,122.674751,77.91217,110.906548,50.961731
2015-04-23,41.535103,50.227222,146.081299,123.676208,78.452232,111.494919,52.681561
2015-04-24,41.408421,51.457283,147.993317,124.257996,78.924774,112.415428,51.216873
2015-04-27,40.911396,50.637238,144.388321,126.518456,78.471519,111.694206,51.679893
2015-04-28,41.1063,49.973404,143.900375,124.525078,78.423317,109.131966,49.071812
2015-04-29,40.891895,47.718304,144.059708,122.693825,80.882469,109.131966,50.007317
2015-04-30,40.316921,47.238968,142.406601,119.365135,77.198547,108.145042,51.415306
2015-05-01,40.765217,48.315022,144.736893,122.989487,78.085762,112.396446,51.717705
2015-05-04,40.872414,47.884605,144.846436,122.751053,77.642159,110.005028,51.72715
2015-05-05,40.531319,45.98682,143.392471,119.985092,75.424072,110.697784,52.350822
2015-05-06,40.531319,46.025951,143.492065,119.231606,76.012352,110.365631,51.519253
2015-05-07,40.735977,47.992207,143.930252,119.969086,75.684456,113.051231,49.109604
2015-05-08,41.418156,47.972645,144.159302,122.229424,77.439644,114.626534,50.300255
2015-05-11,41.535103,48.569366,144.906174,120.984306,76.880295,111.978897,48.504833
2015-05-12,40.843178,47.786777,146.51947,120.553329,76.34024,110.137878,48.646576
2015-05-13,40.745724,47.434612,148.760132,120.687416,75.87735,112.216141,49.024559
2015-05-14,40.979614,47.757431,149.238113,123.503227,77.709663,114.560089,48.400883
2015-05-15,40.969864,47.610695,150.990829,123.330833,78.018272,114.654999,48.448135
2015-05-18,41.544857,47.933514,151.249741,124.690865,78.336517,114.180504,48.363083
2015-05-19,41.291477,46.808544,152.305344,124.575912,78.018272,113.791435,47.210232
2015-05-20,41.525364,42.122799,149.277939,124.566338,78.027946,112.70961,47.408676
2015-05-21,41.242744,41.545639,156.846436,125.840164,77.844124,113.876846,48.57098
2015-05-22,41.418156,41.68259,159.535187,126.941574,77.534576,114.152054,47.918953
2015-05-26,40.989361,40.655441,157.34433,124.14492,76.141563,111.91246,47.210232
2015-05-27,41.525364,41.320644,156.567581,126.462708,76.615578,112.510307,47.531517
2015-05-28,40.687252,41.056515,155.701187,126.213676,76.451126,112.548271,47.144089
2015-05-29,40.141506,41.447811,152.584198,124.777046,75.445076,111.010941,46.482616
2015-06-01,39.878384,43.218422,152.683777,125.026062,75.425735,110.659821,46.37867
2015-06-02,40.063545,42.827126,154.715286,124.470581,75.870712,110.631348,47.437027
2015-06-03,40.053795,42.191277,155.880447,124.623802,76.789711,109.843697,46.926739
2015-06-04,39.50806,41.252171,155.950165,123.895912,75.919067,107.784431,45.953438
2015-06-05,39.283913,40.811966,156.736877,123.215904,75.822342,107.993202,46.189678
2015-06-08,38.933071,38.992447,156.657227,122.401802,74.448669,108.107079,46.26527
2015-06-09,39.098743,39.452225,156.766739,122.037849,74.796928,107.746468,45.263618
2015-06-10,39.488556,39.550037,159.604935,123.436188,74.709869,108.647995,46.942871
2015-06-11,39.498306,39.148964,159.863846,123.158417,74.74855,109.207893,46.360859
2015-06-12,38.825871,39.823948,160.541031,121.798416,74.129448,108.296867,46.084164
2015-06-15,38.514015,39.197876,157.66304,121.558975,74.506714,106.750038,46.131863
2015-06-16,38.777149,38.620712,158.389999,122.210251,74.226181,107.091667,46.494434
2015-06-17,38.591976,39.012009,158.389999,121.92292,74.506714,107.366882,46.647099
2015-06-18,38.884346,39.109833,159.645218,122.478409,75.599846,108.610039,46.837921
2015-06-19,38.484787,40.655441,159.894287,121.252487,75.106483,106.882896,46.961956
2015-06-22,38.796631,42.093452,162.643875,122.219826,75.367683,108.505646,46.904713
2015-06-23,38.591976,41.799984,163.2715,121.664322,75.058113,107.025253,46.799751
2015-06-24,39.166954,41.320644,162.803268,122.698708,73.877922,100.894882,47.028748
2015-06-25,39.030521,41.320644,163.580338,122.114471,73.684448,101.824875,46.723427
2015-06-26,39.098915,40.538059,163.660034,121.396149,73.53936,99.841522,47.143238
2015-06-29,37.848377,38.884846,158.3302,119.269913,71.420815,98.009995,46.341774
2015-06-30,37.692055,39.070705,158.688843,120.131905,71.96254,101.633293,46.065079
2015-07-01,38.356407,37.955517,162.036179,121.252487,72.542961,102.653542,44.796093
2015-07-02,38.669044,38.180508,161.498215,121.099236,72.359169,103.311447,45.24453
2015-07-06,38.454105,38.865276,162.803268,120.677834,71.885147,102.691666,42.992805
2015-07-07,38.87421,39.784813,162.912842,120.380928,72.978279,102.787025,43.097752
2015-07-08,37.858143,38.454414,159.38623,117.392715,71.54657,101.051659,42.13409
2015-07-09,38.024227,38.806583,161.458359,114.998314,71.759392,101.557014,42.534828
2015-07-10,38.493183,40.313061,163.490677,118.072723,73.490982,103.750061,42.926014
2015-07-13,39.040298,41.496727,168.671021,120.352196,74.468025,103.626099,43.603436
2015-07-14,39.558098,41.144566,166.578979,120.304298,74.738899,102.787025,43.431702
2015-07-15,39.206383,40.63588,167.834213,121.463196,74.835625,102.329346,41.714275
2015-07-16,39.411549,40.489147,168.720856,123.081818,75.696587,102.806091,41.494835
2015-07-17,39.030525,40.498928,169.05957,124.14492,75.164513,102.10051,41.036842
2015-07-20,39.137993,39.667431,168.053375,126.491463,75.290291,102.024223,41.151344
2015-07-21,38.659267,40.009811,166.897736,125.227188,74.100426,101.423531,41.43758
2015-07-22,39.401783,40.528275,167.585175,119.930779,74.419655,100.450951,39.987312
2015-07-23,39.323624,41.68259,167.754532,119.873306,72.185043,99.211411,40.950977
2015-07-24,38.405258,38.767456,167.674835,119.241196,71.604599,98.076752,40.283089
2015-07-27,38.698357,39.26635,167.704712,117.584259,71.488533,96.741852,39.739243
2015-07-28,39.519016,40.27393,169.657303,118.168503,72.156013,96.894417,40.960514
2015-07-29,39.470165,39.843513,172.406921,117.794968,74.487366,97.256744,41.876472
2015-07-30,40.02705,39.39352,171.888855,117.201164,70.269646,98.229301,41.399418
2015-07-31,40.007515,39.227219,173.552567,116.176353,70.240631,97.151855,40.197216
2015-08-03,40.056362,40.802174,173.154037,113.437157,70.201927,97.52372,39.090439
2015-08-04,39.685101,41.809757,174.439194,109.797668,69.86335,97.619064,38.785122
2015-08-05,39.782806,42.024975,174.608566,110.525574,68.392952,97.981392,38.5275
2015-08-06,39.196617,41.358223,172.088104,110.76609,68.615448,97.428368,38.737415
2015-08-07,39.069603,40.681664,173.094299,111.141319,69.041092,96.541611,37.907322
2015-08-10,39.538555,40.867966,173.004623,115.182114,70.182579,98.391411,39.023651
2015-08-11,38.512722,41.868092,171.271194,109.188248,69.785957,97.7621,38.632462
2015-08-12,37.994923,41.691597,171.350876,110.871918,69.911705,98.448608,39.109516
2015-08-13,37.672516,41.838665,187.081299,110.785339,69.940735,98.515358,38.002735
2015-08-14,37.760445,42.044586,186.324173,111.564629,69.505432,98.37233,37.735577
2015-08-17,37.926537,43.093739,183.993011,112.719162,70.55986,98.639305,37.697422
2015-08-18,38.121933,42.779972,185.068924,112.084152,70.258942,98.02906,37.907322
2015-08-19,37.516201,42.681919,187.131104,110.650642,69.802719,97.590462,37.296688
2015-08-20,36.646683,41.162125,183.753906,108.380096,67.948677,95.492767,36.657425
2015-08-21,35.396149,38.975567,176.86998,101.751259,67.298317,92.937393,35.50293
2015-08-24,33.881821,36.887062,173.094299,99.211334,64.735695,89.199684,35.541096
2015-08-25,33.569183,36.769402,170.573837,99.807816,64.609482,85.261734,35.636509
2015-08-26,34.800186,38.093094,170.812943,105.532295,67.871033,92.565536,37.239437
2015-08-27,35.796703,38.269592,175.564926,108.639862,69.026154,93.824135,39.462543
2015-08-28,35.669697,37.86758,175.813965,108.995834,69.482376,93.805077,39.739243
2015-08-31,35.474304,38.22057,174.588623,108.485931,68.589333,93.109032,40.388046
2015-09-01,33.950211,38.436283,171.968552,103.636963,67.065338,91.345055,39.453003
2015-09-02,34.71225,40.701275,174.588623,108.081833,68.841713,92.689484,38.985477
2015-09-03,34.927193,40.093353,172.586212,106.186516,68.987335,92.46064,39.090439
2015-09-04,34.253071,39.809002,171.480408,105.128212,67.968094,91.297379,38.584747
2015-09-08,35.376602,40.005104,174.658386,108.052979,70.297768,90.820641,38.756496
2015-09-09,34.722031,40.201214,174.259888,105.974854,69.103813,88.904099,37.444023
2015-09-10,35.034657,40.407124,174.220047,108.303116,70.152168,89.399925,37.878296
2015-09-11,35.132355,41.328808,174.180191,109.880959,70.870483,88.188972,37.289616
2015-09-14,34.731792,41.46608,174.339569,110.939262,70.851059,85.948257,37.222061
2015-09-15,35.317986,41.809265,176.182617,111.872498,70.123039,86.653854,37.328213
2015-09-16,35.67947,42.221081,177.976395,111.997581,70.656921,86.18663,38.602085
2015-09-17,35.562237,43.132965,177.667465,109.601952,70.045387,85.910118,38.187115
2015-09-18,34.917423,42.642704,173.103241,109.149773,67.638062,84.00312,36.72023
2015-09-21,34.868576,42.387764,174.149582,110.843056,68.162239,83.593109,36.025402
2015-09-22,34.243301,40.387508,173.840668,109.101662,66.055832,82.477524,36.170155
2015-09-23,34.145599,40.436535,175.265747,109.986801,65.735497,80.456108,35.784134
2015-09-24,33.754814,39.465828,174.199417,110.641022,66.201439,80.046112,35.629723
2015-09-25,33.754814,39.45602,176.232422,110.362015,66.492638,80.580063,36.141201
2015-09-28,32.696606,38.318623,170.811127,108.178062,64.230911,79.245178,35.436718
2015-09-29,33.059139,38.416672,169.944092,104.926178,63.522301,79.712379,35.784134
2015-09-30,33.63723,38.073494,188.87883,106.119179,66.201439,81.371468,36.334217
2015-10-01,33.059139,38.436283,191.380203,105.42646,68.055458,81.791016,34.790134
2015-10-02,33.970367,37.877384,191.031418,106.196136,69.365906,82.963821,36.72023
2015-10-05,34.626854,39.406986,190.513168,106.580978,70.6278,83.631248,38.505585
2015-10-06,34.195728,37.387127,190.44342,107.090881,69.802719,83.984055,39.267971
2015-10-07,34.822815,38.544136,189.696014,106.580978,71.996483,84.482933,39.055656
2015-10-08,35.283333,38.965767,186.706314,105.349495,74.316429,85.624596,39.345173
2015-10-09,35.498886,41.593536,188.868835,107.870178,74.229095,86.056313,39.37413
2015-10-12,35.263737,42.985882,190.622818,107.369888,74.170845,85.902817,37.878296
2015-10-13,34.910999,42.564262,190.19429,107.552696,73.073959,85.557449,37.318565
2015-10-14,34.342701,42.946659,186.427277,106.032578,71.996483,86.574364,38.023056
2015-10-15,34.862007,43.5938,189.895309,107.620049,72.646843,87.006104,38.273968
2015-10-16,35.057964,42.85841,190.144455,106.831116,71.666443,86.315353,38.023056
2015-10-19,35.498886,43.584,190.742386,107.494957,71.229622,87.140404,37.617729
2015-10-20,35.587074,43.917374,192.924866,109.457634,72.695381,87.495377,38.042351
2015-10-21,35.175552,43.446724,191.489807,109.448021,71.68586,87.898315,37.830044
2015-10-22,35.361713,45.093994,191.210785,111.122078,74.617363,87.572144,37.617729
2015-10-23,36.361134,44.780224,191.280533,114.566376,73.093361,87.64888,37.453674
2015-10-26,36.086788,45.564648,191.788788,110.910416,74.364967,87.629684,36.228058
2015-10-27,36.302338,45.554832,192.605957,110.208076,75.704529,87.696854,34.693623
2015-10-28,36.762859,44.96653,193.612503,114.749161,74.636772,88.752167,35.436718
2015-10-29,36.939228,44.96653,196.801529,115.961411,74.724144,89.922615,35.1665
2015-10-30,36.998016,45.319515,197.748245,114.970459,74.529999,89.433334,36.324562
2015-11-02,37.811264,45.564648,199.691544,116.586769,75.190079,89.366165,37.492271
2015-11-03,37.497726,45.692379,198.017319,117.924095,74.462044,91.764603,38.544186
2015-11-04,37.566311,44.837498,198.655121,117.375694,74.762955,91.04509,38.49593
2015-11-05,37.527119,44.808014,199.651672,116.834602,74.471756,90.143265,38.119553
2015-11-06,37.370346,44.552528,198.037231,116.969872,74.43293,89.69236,38.399429
2015-11-09,37.154785,43.874516,194.230377,116.496429,73.539894,90.440666,37.569481
2015-11-10,37.213573,43.717297,193.443085,112.824814,74.277611,89.087952,37.463322
2015-11-11,36.900036,43.619026,194.001175,112.187119,73.248672,89.730728,36.450016
2015-11-12,36.733459,43.137539,164.074341,111.810295,72.33622,89.10714,36.141201
2015-11-13,36.027988,42.695358,161.064713,108.544479,70.608398,89.970589,36.025402
2015-11-16,36.576698,42.086124,163.655792,110.322327,71.559677,91.467216,36.450016
2015-11-17,37.605503,41.565327,163.526215,109.848885,70.877869,90.574989,35.745533
2015-11-18,38.546131,41.024883,163.875031,113.327248,70.351906,92.225121,37.000103
2015-11-19,37.723083,41.565327,161.812119,114.766914,70.683067,91.937309,36.285965
2015-11-20,38.487339,41.467064,162.260605,115.269348,70.429832,92.186745,35.95784
2015-11-23,39.222206,41.565327,162.061264,113.771706,70.517494,91.400047,36.025402
2015-11-24,39.849293,40.513905,162.629333,114.863525,69.134415,91.678284,37.260666
2015-11-25,40.505772,40.592525,163.735535,114.042252,69.972046,91.716652,36.749187
2015-11-27,41.123058,40.965919,164.273636,113.829681,69.621414,91.553558,36.044701
2015-11-30,40.976082,40.543396,162.170898,114.303123,69.066231,91.294525,36.035046
2015-12-01,40.231426,42.508656,161.782242,113.375557,70.381134,93.357185,36.401768
2015-12-02,39.60434,43.058929,157.38736,112.351372,69.825951,93.165314,36.225914
2015-12-03,39.339783,42.518482,154.248215,111.307861,66.991615,92.628067,36.196598
2015-12-04,40.270618,44.188957,155.294601,115.008461,69.192848,93.875244,35.7472
2015-12-07,39.878685,44.984886,150.700424,114.283798,67.692902,93.70256,33.842113
2015-12-08,40.339207,43.776249,149.365051,114.235489,67.770813,92.829536,32.728374
2015-12-09,40.153038,42.891888,152.683609,111.713676,66.251373,92.685631,33.070309
2015-12-10,40.417583,43.324242,151.238556,112.245087,66.455917,92.186745,33.021461
2015-12-11,39.378975,41.358974,148.338593,109.356125,65.111801,89.826668,32.523209
2015-12-14,39.437763,41.044529,147.102829,108.679771,64.702713,89.941803,32.786995
2015-12-15,39.986469,41.860119,155.633438,106.756989,64.887787,91.73584,33.861656
2015-12-16,40.59396,42.449699,160.267471,107.57827,65.41375,93.146126,33.529484
2015-12-17,39.957066,41.722546,152.544098,105.298019,64.31311,91.850952,32.894455
2015-12-18,39.290798,40.376347,149.056122,102.44767,63.417042,90.987503,32.50367
2015-12-21,40.006069,41.663597,149.135849,103.703766,63.475475,91.553558,33.11916
2015-12-22,40.388191,42.154907,147.381195,103.607155,66.709145,93.357185,33.549026
2015-12-23,40.927094,42.538136,148.607437,104.940506,67.059799,95.525398,34.516224
2015-12-24,41.289631,43.049103,148.677261,104.380112,66.981873,95.237572,33.998428
2015-12-28,40.936897,42.479176,150.092926,103.210999,67.059799,94.844246,33.3634
2015-12-29,41.505188,42.744488,151.737915,105.066116,66.962395,95.247177,33.451328
2015-12-30,41.319019,42.056644,150.940338,103.694107,66.251373,94.873016,32.962852
2015-12-31,41.078316,41.614456,150.05304,101.703697,65.29686,94.518044,32.718605
2016-01-04,39.977905,40.199471,151.777802,101.790649,63.680023,93.817688,33.812809
2016-01-05,39.840359,39.816242,150.740952,99.239845,63.884556,93.3284,32.845604
2016-01-06,40.017208,40.513905,146.753098,97.29776,61.965778,91.852356,30.618122
2016-01-07,38.317478,39.747463,148.378143,93.191338,60.212582,90.279854,30.031944
2016-01-08,37.914661,39.66885,145.118103,93.68412,61.021008,89.517708,29.250374
2016-01-11,37.276031,40.36652,146.603561,95.201073,61.517742,89.025696,29.260143
2016-01-12,37.52166,41.270538,147.620453,96.582756,62.647579,89.257233,29.729088
2016-01-13,36.214935,39.403534,141.728409,94.099594,58.702888,87.974129,28.410181
2016-01-14,36.951813,39.845722,140.890961,96.157608,59.160675,88.900276,29.807241
2016-01-15,36.46056,38.086807,143.851913,93.848373,58.00161,87.665421,29.260143
2016-01-19,36.548988,38.185081,144.180939,93.394257,56.862034,87.655769,28.849817
2016-01-20,36.607933,38.381603,142.954651,93.519867,58.254848,86.642792,29.035437
2016-01-21,36.578461,39.098927,143.363419,93.046417,60.047012,87.916237,29.963556
2016-01-22,37.315334,39.462498,143.991516,97.993423,60.835941,88.630157,30.510658
2016-01-25,36.951813,38.204727,144.280609,96.080322,58.556789,84.240616,29.006132
2016-01-26,36.853561,38.951527,151.010132,96.61174,60.329468,85.379005,29.729088
2016-01-27,36.401611,39.000656,151.059982,90.263725,59.063271,84.520393,30.383652
2016-01-28,35.478062,37.477581,148.108978,90.911087,57.670448,84.703682,30.344574
2016-01-29,36.991112,38.312824,151.588379,94.05127,59.68663,87.40493,31.790483
2016-02-01,37.030407,38.696045,154.419739,93.172028,59.822983,86.951515,31.253155
2016-02-02,36.421261,36.386856,151.398941,91.28791,57.534088,84.279198,29.963556
2016-02-03,36.539158,36.858521,147.49086,93.094734,57.845768,86.343742,27.355057
2016-02-04,36.765141,37.54636,147.401123,93.842743,59.131443,91.958473,27.921698
2016-02-05,35.40929,36.111725,143.503006,91.336388,58.449646,91.244583,27.814234
2016-02-08,34.19099,35.027874,141.020538,92.298134,57.89447,88.032021,27.745844
2016-02-09,34.751015,35.658474,141.070389,92.278694,59.189888,88.466141,26.925192
2016-02-10,35.222607,36.57481,138.149307,91.579254,59.784031,84.491447,26.075233
2016-02-11,34.711712,35.954079,137.989792,91.025528,59.988564,82.668091,25.733295
2016-02-12,35.58614,37.264534,140.342621,91.307251,62.141102,83.960838,26.915421
2016-02-16,36.431087,38.042934,145.556747,93.881607,63.368343,84.838753,27.413675
2016-02-17,37.20726,38.762215,142.974609,95.319359,64.94622,86.478798,28.439491
2016-02-18,36.539158,38.959278,142.884888,93.512459,63.251461,86.748917,28.673964
2016-02-19,36.78479,39.176041,143.193939,93.298737,64.001442,85.398285,28.625114
2016-02-22,37.364464,40.240181,147.421066,94.114754,65.053368,86.314789,28.722811
2016-02-23,36.519505,39.786945,147.10202,91.987267,64.789375,84.85804,27.990086
2016-02-24,36.824085,40.062824,149.963318,93.357018,65.53241,85.446541,27.589529
2016-02-25,36.971462,40.752544,149.624359,93.998184,66.774048,86.671738,27.02289
2016-02-26,36.932163,40.269737,149.594452,94.143906,66.627388,87.385643,28.1464
2016-02-29,36.696362,40.397831,147.989334,93.930183,66.627388,86.816437,28.595804
2016-03-01,37.914661,41.215641,152.884415,97.660561,67.389954,89.228279,28.830276
2016-03-02,38.356785,40.979172,151.708008,97.874298,67.292198,82.291855,29.797474
2016-03-03,38.513988,41.264908,153.412827,98.602882,67.145546,81.944542,31.028454
2016-03-04,38.651535,41.018581,151.907394,100.069786,67.438843,82.861053,31.751406
2016-03-07,38.73996,41.511234,151.059982,98.962318,67.986336,85.359695,34.125439
2016-03-08,37.423416,40.171211,149.225555,98.146294,66.881577,85.735947,30.774437
2016-03-09,37.462719,41.038288,153.303146,98.233734,67.057549,85.591248,31.11153
2016-03-10,37.315334,41.018581,155.675934,98.282295,66.441628,85.851707,31.230507
2016-03-11,38.543461,41.846245,158.088593,99.341187,67.350853,87.742592,33.104336
2016-03-14,38.337132,41.964481,158.856232,99.593773,69.345284,86.72963,33.153908
2016-03-15,37.619915,41.491531,158.098557,101.594978,68.836891,86.025368,32.826725
2016-03-16,38.297836,41.688595,158.537399,102.945305,69.648346,87.511063,32.777161
2016-03-17,38.602413,41.481674,157.520096,102.780144,70.195839,89.64312,33.699203
2016-03-18,39.486656,42.801994,157.051331,102.896729,71.525459,89.72995,32.30127
2016-03-21,38.956112,42.831554,158.188309,102.887009,70.684662,88.089897,32.291348
2016-03-22,39.182091,42.131981,157.769424,103.673882,69.335495,87.192696,31.746056
2016-03-23,38.779259,41.304314,160.661713,103.100731,68.044991,86.893623,31.11153
2016-03-24,38.73996,39.905178,161.389786,102.653854,67.10643,86.922577,30.883499
2016-03-28,38.828388,40.309151,161.329941,102.187561,69.746101,87.433884,31.220591
2016-03-29,39.457184,40.742691,162.596558,104.606491,69.120407,87.462837,31.052046
2016-03-30,39.417881,40.772251,163.354523,106.432831,69.951424,87.877647,30.833927
2016-03-31,39.152607,40.407681,159.913696,105.879097,69.589691,84.645798,30.833927
2016-04-01,39.719181,38.939571,159.993484,106.850548,65.63018,84.77121,29.277361
2016-04-04,39.42358,38.791767,158.806656,107.948303,64.877388,84.124832,29.336847
2016-04-05,38.684578,38.358238,160.043381,106.675682,64.369003,83.584579,28.781639
2016-04-06,39.650211,38.328674,159.45491,107.79287,64.662292,84.458298,28.970009
2016-04-07,38.891499,37.7966,155.41571,105.441956,64.065918,83.584579,28.325571
2016-04-08,38.960468,37.934547,155.694946,105.558517,65.082687,84.099106,28.860952
2016-04-11,38.832371,38.161175,154.358521,105.908234,65.620392,84.235016,27.086264
2016-04-12,39.167389,38.614414,156.083908,107.287712,65.83548,84.86602,27.591904
2016-04-13,40.093609,39.353401,160.063309,108.842041,66.118996,87.11824,28.960098
2016-04-14,40.182289,40.565331,160.512131,108.900322,66.324303,86.351318,28.563519
2016-04-15,40.31039,40.309151,160.761444,106.714546,66.402527,85.788284,27.443188
2016-04-18,40.704525,40.319004,160.512131,104.412193,66.031021,86.361031,28.018223
2016-04-19,40.793205,40.732845,160.362534,103.858475,66.294983,90.545105,28.970009
2016-04-20,40.911449,40.654011,157.968903,104.072182,66.343864,90.671326,28.45446
2016-04-21,41.315441,39.422375,156.712265,102.945305,66.705605,91.360573,28.30574
2016-04-22,41.18734,37.648811,157.978851,102.663574,65.053368,91.331459,29.019583
2016-04-25,41.019833,36.456581,156.971573,102.080704,65.483528,91.331459,29.069157
2016-04-26,40.714375,36.377754,157.859192,101.371529,65.503075,91.156708,29.118731
2016-04-27,40.97057,36.170837,158.846573,95.027931,67.145546,91.253799,31.428795
