curr_date,lsxma,chtr,lyb,sbac,adsk,cmcsa,avgo,dspg,px,pcln,low,goog,lbrdk,mar,mpc,mgm,fb,bud,unp,dltr,crc,wlk,aap,stz
2017-03-01,0.00788194722187,0.00653134096782,0.0290442904218,-0.00354147024812,0.0304750510843,0.00454307881043,0.0199592572878,0.0191387559809,0.0138994357164,0.00524905255042,0.0951995927713,0.0146134858402,-0.00477080510191,0.0172433617023,0.0280242753236,0.0205400905082,0.0138704817552,0.0041100009884,0.020103751712,0.00208654147105,0.0548404558008,0.0433548793946,0.000446919095543,0.00503748510846
2017-03-02,-0.00807262886157,-0.00375188655542,-0.0170411973271,-0.000693498607026,-0.0181041268413,-0.00372436818303,0.0099934647671,-0.0234741784038,-0.01312730132,0.000686565136296,-0.0128912834705,-0.00551935378477,-0.00783348541837,-0.010961702135,0.00098056477817,-0.0193813268729,-0.00480281625386,-0.0372021459487,-0.00962671864838,0.0117126762995,-0.0217506100796,-0.0120882895134,0.00434010741882,-0.00739307056329
2017-03-03,-0.00839262461851,-0.00503165593339,-0.000541803006373,-0.00260232479704,-0.0229042601924,-0.00614152186538,0.0047402735201,-0.0192307692308,-0.00993434088175,0.000420891160539,0.0159203727383,-0.00186603901938,0.000824876257072,-0.00834090522192,0.00450624991171,0.00570125449264,0.00299797466357,0.0272083614021,-0.000275158176749,-0.00784668144705,-0.0135574829958,0.00581225171974,-0.0127732269143,0.00208295155325
2017-03-06,-0.00384719139024,0.00449857895418,-0.00748043164528,0.00165241776868,-0.02789496015,0.00591074675146,-0.00174058715562,0.0343137254902,0.00110548471268,-0.00281829005109,-0.00808035014691,-0.00156798858173,0.00200162486754,-0.000806544523487,-0.00234051102009,0.00340136067276,0.00182255597904,-0.0137956401969,0.0037608054603,-0.0155581102901,0.00549752581102,-0.00410590011843,-0.00708082367245,-0.00604681298963
2017-03-07,0.00102989186406,-0.00163696147885,-0.00349535761348,0.00208392814247,-0.0104895343504,-0.000534214757858,0.00601081943644,-0.00473933649289,0.00900363520759,0.00361227835978,-0.00222168608572,0.0049891805254,-0.00188009405124,-0.00657286662162,-0.0195503413666,-0.0305084380606,-0.000873198964826,0.00428983481424,-0.00977793109751,-0.00935070459634,-0.042646307127,0.00549702261405,-0.0146515072934,-0.00373888459305
2017-03-08,-0.000257253079803,-0.00197990353854,-0.0157843028899,-0.00658523502001,0.0169367491166,-0.00828426019691,0.0017332041049,0.0,-0.00185201614739,0.00404848321176,0.00606143028508,0.00415913032936,-0.00459146445511,0.00278580376585,0.00139579256647,-0.002331002331,0.00305898026819,-0.0155075213017,-0.0152270393574,0.00505180796262,-0.12906910337,-0.0212604562266,0.0211856167779,-0.00527957485556
2017-03-09,-0.00874710596211,0.00167392743322,-0.00322976942611,0.0169210114798,0.00934578252271,0.00727566674008,0.0108363609062,-0.0190476190476,-0.0133254786202,0.00340125497365,-0.00196734287551,0.00396231372902,0.00473085731292,-0.000926044691817,-0.0187176818256,-0.00973520249221,0.00377580595574,0.00745143390261,-0.00496672294037,-0.000925912722908,0.0295081967213,-0.00449950370052,-0.00038665677014,-0.00377293759519
2017-03-10,-0.000259512075253,0.00105216310026,0.00324023463687,0.0103783089589,0.0223172488679,-0.00160516314593,0.0195487189665,0.0145631067961,-0.000341918118504,0.00275516792924,0.00505117666752,0.00544904735792,0.00682756939944,0.00359176233558,0.0119724028403,0.00275265434526,0.00397850101351,0.00748996362681,0.000941787530608,-0.00622270629184,-0.0426751592357,0.0031171600301,-0.00760549819937,0.0113614807082
2017-03-13,0.0340083592939,0.00265854139593,0.00434345690674,-0.00135826821668,0.00661865977873,-0.000535932475884,0.000441753909209,0.0,-0.00196661826336,0.00734221376404,0.0,0.00271565727839,0.000935367718173,0.00473327159779,0.0224584524255,0.0176470980392,0.00583624930365,0.00297369200842,0.00159952955965,-0.00639483097242,0.0139720558882,0.0172467368358,0.00246804570716,0.00526784088941
2017-03-14,-0.00225960320062,0.000925013885737,-0.0177422710135,-0.0129207413543,-0.00899755429698,0.00294908855091,-0.00927353070356,-0.0239234449761,-0.000599717266966,0.00106388078077,0.00441284617767,9.46342007261e-05,-0.0012849082901,-0.00873264401623,-0.019219532488,0.0154142190592,-0.0020057234095,-0.00639305105161,-0.0195396341815,-0.00522928385011,-0.0439632545932,-0.0154269434027,-0.00414641383299,0.00460885159801
2017-03-15,-0.0128334668931,0.00227941709527,0.0260780870156,0.00490870638369,0.0289837956474,0.00908847901631,0.00704250928346,0.078431372549,0.0168881351584,-0.00057660825325,0.0162313274047,0.00186847166498,0.00538010526316,0.0179668836664,0.0309938624673,0.0178368121442,0.00287104493183,0.0130548398556,0.0115933598277,0.0049871409897,0.0803019903912,0.0373875897826,-0.00513960681818,0.0188536959167
2017-03-16,-0.000509839408616,-0.00510173942618,-0.00594125872969,-0.00471336867404,-0.0188913909753,-0.00185430463576,-0.0158013194822,0.0272727272727,-0.0126454220373,0.00339370358707,-0.000600408331947,0.00186498698964,-0.0061656468842,0.0027328398998,-0.0073700735576,-0.00111853094705,0.00193246491603,0.0203424062992,-0.00123134113977,0.0130096704133,-0.0324015247776,0.00403762506187,0.00320432910286,-0.000493473985118
2017-03-17,0.00918135703089,0.006456187426,-0.00298833432182,-0.00421902018442,-0.00588034108566,-0.00583866772824,-0.00530674579373,0.0442477876106,0.0102458757621,-0.000760986603693,0.00372504201244,0.00393501954085,0.00351168207889,0.0030661367946,-0.00762014458773,0.0294885767268,-0.00107156935954,0.00811909802651,0.00512092001292,0.00225073483716,-0.0328299409061,0.00104259757287,-0.00658372970253,-0.00178963843821
