,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
AES,8.20862539467e-06,8.67216171422e-06,4.41063473702e-05,3.03667874917e-05,5.47660939513e-05,2.84193244432e-05,1.28002846376e-05,3.25552111047e-05,2.93200842905e-05,5.57762699971e-06,2.86615660601e-05,1.33104529933e-05,1.3482861193e-05,2.03022555914e-05,2.10880915411e-05,1.86772033156e-05,1.4715054277e-05,1.23974301957e-05,1.78260702927e-05,3.70075848571e-05,1.71094899053e-05,3.51088885487e-05,1.65987071309e-05,5.07118863385e-07,2.14950489438e-05,9.38486587777e-06,5.81892068153e-06,6.20508882554e-06,1.49473592009e-05,2.61347476138e-05,3.98619375365e-05,0.000123731997542,1.85515890013e-05,3.17797981175e-05,3.62695287058e-05,5.18091768863e-05,-9.39735077895e-06,5.48659639151e-06,-6.32114569357e-06,3.85152304611e-05,7.04266022478e-06,4.28427416422e-05,9.11148245874e-06,2.88711530542e-05,1.82854627537e-06,-5.28780343138e-05,3.75462664514e-06,1.33769806658e-05,1.86471886635e-05,1.24566074908e-05,2.82991960865e-06,-5.65363406342e-07,9.70366477873e-07,3.91116885735e-05,6.23871055119e-05,3.7828550613e-05,3.12171807069e-05,2.04557696101e-05,1.40868163357e-05,7.60905113647e-06,9.81811898555e-06,2.62569162965e-05,3.56279443331e-05,3.51348229038e-05,2.81610327392e-05,4.09203116885e-05,-3.87180884474e-06,-7.98572146196e-06,4.19979847832e-05,7.05664676208e-07,1.60889298051e-05,1.60560164419e-05,1.09114396844e-05,8.52567563189e-05,2.92208073218e-05,2.62888532473e-05,1.34949464446e-05,3.09062151979e-05,8.36473336952e-06,1.18259402766e-06,1.48248984e-05,1.59677665368e-05,6.1840840766e-06,8.58866241201e-06,7.75629622281e-06,8.43434811392e-06,1.50372373005e-05,-1.80438158533e-05,9.82639172966e-06,1.80071335545e-05,8.29744261789e-06,-1.17914836104e-05,1.55407971827e-05,1.22804837741e-05,7.39020534188e-06,2.81298306715e-05,2.46954548939e-05,2.31021059392e-07,9.17906307494e-06,-4.67623707891e-06,1.96283296736e-05,9.9622446915e-06,8.48394486493e-06,8.54348649589e-06,-2.35304710229e-05,2.3722588543e-05,5.55484769952e-06,-8.11150053237e-06,1.2837935234e-05,9.60669687055e-06,2.67134047603e-06,1.80155036788e-05,-5.12834697448e-06,7.76900394861e-06,1.81161786385e-05,3.64649230801e-05,9.78657638817e-06,5.77476267447e-06,2.15832271312e-05,1.10798087472e-05
BEN,2.79911907038e-05,4.66156631293e-05,4.9122818926e-05,5.96537889451e-05,4.2346401403e-05,5.75499086687e-05,7.05362897521e-05,1.67359842952e-05,7.66173751982e-05,7.59624884118e-05,4.65045338696e-05,1.05020902726e-05,9.0980454659e-06,4.57568098703e-05,7.73852197085e-06,2.4452699161e-05,1.22581615871e-05,2.89957064888e-05,2.37617647744e-05,4.14785371187e-05,2.9904126593e-05,6.94335502431e-05,3.86665378686e-05,1.35187925483e-05,2.72194886916e-05,3.02560481802e-05,2.34618760304e-05,7.93354897379e-05,1.14513971197e-05,3.21881591844e-05,3.239204732e-05,1.85515890013e-05,0.0001182465073,6.48015192851e-05,8.40927921031e-05,7.26535429735e-05,5.71585026214e-05,2.44945714952e-05,4.21448792027e-05,4.48678034644e-05,1.869973349e-05,7.187571115e-05,1.36297141957e-05,4.25550079212e-05,5.99930714496e-06,8.07134926555e-05,3.12782219674e-05,3.95050000625e-05,4.34955530006e-05,9.93874518296e-06,3.86537730323e-05,5.24257958268e-05,5.11301288219e-05,2.0985250648e-05,5.95219951297e-05,6.70376908172e-05,6.06124879616e-05,2.31678727556e-05,2.03665612927e-05,4.2275668131e-05,8.58387467847e-05,5.94969545665e-05,5.4501210213e-05,-9.89177124914e-06,1.28694877778e-05,3.2862504893e-05,2.36734140052e-05,5.27612867939e-05,4.4371534236e-05,3.02350864517e-05,4.13916865061e-05,5.75859512746e-05,6.31511712398e-05,5.12656401875e-05,2.69521092236e-05,1.03067412241e-05,4.63686993728e-05,4.0238817853e-05,2.38616876264e-05,1.53587120734e-05,3.90137516041e-05,4.90072749042e-05,4.16764853021e-05,2.56341897361e-05,3.57646558125e-06,7.55500088905e-05,2.52226103084e-05,3.46326384759e-05,5.13594836951e-05,4.49383840678e-05,1.079895702e-05,3.38261514467e-05,1.0925259853e-05,3.3419614903e-05,3.80606111584e-05,1.85973802181e-05,7.38893771513e-05,2.62368331607e-05,3.22043592352e-05,8.51878250167e-05,5.29798127683e-05,3.75953907795e-05,1.88389039708e-05,2.69315650475e-05,6.53937338355e-05,-1.71064345532e-06,3.79333788214e-05,3.82880743962e-05,3.96460048016e-05,3.74819284488e-05,1.29994274329e-05,8.24986811546e-05,3.66304157039e-05,3.97040243465e-05,2.01607247542e-05,8.59581040818e-06,3.51217146412e-05,2.71045422382e-05,4.49159389402e-05,2.59548766115e-05
KSS,1.74168677786e-05,5.59921931381e-05,5.99677389487e-05,4.31510515565e-05,5.78393012763e-05,0.000286744277059,0.00014474523168,1.00538838735e-05,0.000104286662638,6.68891455732e-05,8.91828567716e-05,8.26258147628e-06,1.76325815807e-05,6.49908226979e-05,9.39902789704e-06,0.000100977491293,2.61038234981e-05,5.61087985666e-05,3.31482856289e-05,4.25365328867e-05,4.94771060905e-05,0.000272041894908,5.52534484205e-05,1.8900251971e-05,1.78824397468e-05,8.44642299733e-05,6.45512053759e-05,5.83520328024e-05,7.55024727451e-06,5.46195093367e-05,4.88511220623e-05,3.17797981175e-05,6.48015192851e-05,0.000445842034865,0.000110854642845,8.70144156815e-05,4.44362031285e-06,0.000107497875278,2.95220592328e-05,0.000133834665921,5.16976009189e-05,2.25491313327e-05,2.46888087915e-05,9.26500432953e-05,2.00342451237e-05,-0.000186139979994,1.46596545557e-05,1.79900977352e-05,8.4044694816e-05,-1.28139307544e-05,4.5979442009e-05,-2.50740331897e-05,2.95354339714e-05,7.76470549129e-05,8.50413418343e-05,5.02531339133e-05,5.95737944453e-05,2.2351071615e-05,7.84752950324e-06,3.40300423889e-05,6.95890995411e-05,0.000104508263849,4.25184761366e-05,2.73220193673e-06,5.57008609757e-06,8.96073576472e-05,2.86898321821e-05,1.82067558038e-05,6.97962785134e-05,7.21037131934e-05,2.25619121476e-05,7.30342935576e-05,6.12780364193e-05,4.19517917385e-05,2.169005572e-05,5.7012315792e-05,3.94320433439e-05,3.30607420128e-05,8.72659193694e-05,1.86207329877e-05,3.34905078495e-05,8.09945612928e-05,-6.56085941663e-06,4.01500792657e-05,1.79575422055e-05,9.11918975348e-05,3.10595649923e-05,9.95762772102e-05,3.12444778026e-05,5.8286515882e-05,1.05869749461e-05,6.67071383092e-05,1.57070477536e-05,2.66369303096e-05,7.77796992401e-05,5.03650198935e-05,0.000101420950814,3.3358631296e-05,6.57608861235e-05,7.77991435059e-05,8.77582700851e-05,6.69067677289e-05,4.7411187545e-05,0.000175378735743,2.50355851358e-05,1.91534713713e-05,4.51997520027e-05,2.61500189318e-05,4.66443078368e-05,8.73362795866e-05,4.11486415744e-05,0.000438233775572,5.87615007993e-05,3.21583473157e-05,3.45921225088e-05,3.14968563739e-05,3.95926799229e-05,4.22612947583e-05,4.4706469565e-05,3.36598413851e-05
FLS,8.82421687974e-06,3.10300976537e-05,5.69682640614e-05,4.37024052784e-05,0.000130722295516,8.17022545606e-05,8.93131470981e-05,3.73644821819e-05,7.27401693637e-05,5.85951130275e-05,5.60616461678e-05,8.27095303569e-06,1.03966334128e-05,6.22331963475e-05,6.18351334842e-06,5.8801008704e-05,4.09261265991e-05,5.71861445362e-05,4.07107057236e-05,4.61849368312e-05,6.42258986028e-05,0.000116738570161,5.52859590906e-05,4.40673027884e-05,2.63439143372e-05,7.21410045668e-05,3.54439843612e-05,6.81555922589e-05,6.59296874981e-06,5.74741712085e-05,9.62895663448e-05,3.62695287058e-05,8.40927921031e-05,0.000110854642845,0.000270182220683,6.31179574532e-05,5.09221120825e-05,1.62440412832e-06,5.19504746105e-05,6.98101850187e-05,1.95357654779e-05,0.000111493771972,1.64841296219e-07,3.87029305746e-05,1.0626739059e-05,2.94305023646e-05,2.08882462578e-05,3.66568418821e-05,1.5792520666e-05,6.55060308638e-06,5.69345221904e-05,6.7018199659e-05,4.43044659691e-05,7.95417938361e-05,0.000145116880026,0.000159242952246,7.50568368102e-05,7.88995967123e-05,3.17891043465e-05,4.41113310863e-05,7.4943587614e-05,6.48613447121e-05,4.4567845472e-05,3.41037441841e-06,1.46721810214e-05,0.000104493760276,4.63138256203e-05,1.4217317721e-05,7.35494431206e-05,9.47332257204e-05,4.71789958511e-05,0.000106961716902,9.36262596428e-05,0.00016885211112,4.36849568153e-05,5.69373240142e-05,5.56016252078e-05,8.75052975613e-05,5.63171688483e-05,1.98936420354e-05,4.86247664178e-05,6.60901672776e-05,-7.32795852911e-06,5.90055806367e-05,1.09081342435e-05,7.66768833899e-05,3.20418009467e-05,3.96027813335e-05,8.77688400222e-06,8.26516078589e-05,6.35852643154e-06,6.21885971699e-05,1.45609734762e-05,3.50516493841e-05,5.77328135271e-05,4.25573984199e-05,7.35533232133e-05,2.6576109105e-05,2.51629239062e-05,7.94049761608e-05,5.09349876275e-05,5.42032129734e-05,3.24455025745e-05,5.240669212e-05,3.43205253839e-05,-8.79834423002e-07,5.84922713916e-05,1.75356195968e-05,5.65191774188e-05,7.18262205477e-05,2.32028324947e-05,0.000103561657299,6.65706083956e-05,2.90338269056e-05,4.77695606676e-05,2.9797653816e-05,4.92107036393e-05,2.37242007776e-05,4.72959760179e-05,3.39297038334e-05
SKX,2.59446759841e-05,4.18051913852e-05,4.08773777254e-05,7.61049305158e-05,7.50327734245e-05,9.77939546548e-05,8.09675104982e-05,3.70046313791e-05,0.000123006155427,9.25611478568e-05,6.40593169086e-05,9.95846222168e-06,1.79855941224e-05,3.33980804761e-05,1.07837150303e-05,5.46332886313e-05,3.24514795987e-05,3.50532990225e-05,1.61214516297e-05,5.68402529508e-05,3.24895040642e-05,0.000110400595028,3.36547184568e-05,5.07317680325e-05,2.47234668373e-05,5.97891024609e-05,3.33263165052e-05,6.65340135429e-05,2.10799338981e-05,4.15859168274e-05,2.48557809411e-05,5.18091768863e-05,7.26535429735e-05,8.70144156815e-05,6.31179574532e-05,0.000369781347156,4.62809953925e-05,0.000107710743499,3.80229561886e-05,7.58246824695e-05,2.54042561136e-05,7.78598782258e-05,1.28016019254e-05,5.07442063036e-05,8.56593618053e-06,4.20084689997e-05,2.28269614051e-05,4.53284160852e-05,8.833193406e-05,-9.02020846703e-06,4.98118255016e-05,8.03828739718e-05,4.47273823546e-05,3.47423531892e-05,5.09814754159e-05,5.86912030577e-05,5.95432152834e-05,-1.3583021459e-05,8.00414734466e-06,7.02094834927e-05,6.59019749481e-05,5.56882342689e-05,7.19361261166e-05,2.76054342259e-06,1.44808395427e-05,5.72261864221e-05,2.29433169484e-05,3.23082866854e-05,5.5153363214e-05,6.3880814646e-05,4.75815446242e-05,9.24255650942e-05,6.13878974738e-05,6.95369000514e-05,3.81396187644e-05,2.14142153543e-05,4.406542638e-05,6.87771715099e-05,2.64755233793e-05,2.63452864095e-05,6.0787087165e-05,5.68519492308e-05,4.71123015505e-05,-2.23531097808e-06,1.29068283164e-05,7.15675319673e-05,2.67681917636e-05,0.000101150757615,5.67689421926e-05,5.13516294593e-05,1.03613064073e-05,1.09156114839e-05,-4.61482955841e-06,2.65789821391e-05,3.20331828846e-05,2.26573171519e-05,9.70073996404e-05,3.22776311202e-05,7.34739025349e-05,7.09919121206e-05,5.36831454843e-05,6.69419631309e-05,2.5008127865e-05,3.71016932793e-05,6.97041850392e-05,1.6951748127e-06,4.97077503147e-05,2.40864989215e-05,6.18793279617e-05,4.63428124146e-05,7.58642843712e-06,0.000145651383488,1.54129699848e-05,4.84951823242e-05,2.21941819304e-06,5.03373622083e-06,1.20441902248e-05,5.73303688256e-05,4.21563201185e-05,1.70496446224e-05
AMAT,6.24639857054e-06,4.36893447315e-05,6.94411424093e-05,3.05578400914e-05,1.81614555008e-05,-7.76264915273e-06,8.08513430338e-05,7.87708655651e-06,7.49083335472e-05,0.000103736549378,4.44575312137e-05,2.80462352771e-05,-1.47845433271e-05,3.66393532014e-05,8.95357231138e-06,-8.50047582835e-06,1.98195851514e-05,7.60480739336e-06,1.90386478448e-05,4.88330743276e-05,8.89532469408e-06,2.58344513624e-05,5.41592085778e-05,-2.7422685541e-05,4.13068522567e-05,3.5428245791e-05,2.83567204656e-05,9.52945054393e-05,2.09984684934e-05,3.72853401229e-05,1.22262210215e-05,-9.39735077895e-06,5.71585026214e-05,4.44362031285e-06,5.09221120825e-05,4.62809953925e-05,0.000296256558719,3.7897750001e-05,0.000184291299666,1.64750097937e-05,1.32433827916e-06,0.00011475188665,1.59484779466e-05,5.29842247448e-05,3.25793792654e-05,0.000274973965184,7.94719945355e-05,3.2869221836e-05,0.000106107945583,3.2005133987e-05,4.67273782875e-05,0.000157595025931,8.19011838155e-05,1.44155087042e-05,-6.53630388425e-06,2.97928808434e-05,4.10091322254e-05,1.93546173582e-05,4.08575638208e-05,2.24046035386e-05,7.65440030645e-05,3.27684397485e-05,0.000120286362719,-9.63451926583e-06,1.08482023495e-06,-4.96407867873e-07,1.00223117923e-05,4.26978215442e-05,1.03582148428e-05,-7.78049738693e-06,7.40616205218e-05,7.57080343498e-05,5.28007134086e-05,2.76554144051e-05,4.60487650558e-05,4.09254411651e-06,4.0158186929e-05,4.10724090831e-05,-4.73531017205e-07,2.7375852904e-05,6.60450618899e-05,2.30851143812e-05,7.49922418459e-05,2.13798600786e-05,1.38688779659e-05,5.91801362886e-05,1.37365694196e-05,6.09002254862e-05,6.12495193252e-05,4.55137710208e-05,2.97656943387e-05,7.74304579672e-05,2.72533957302e-05,5.89100971642e-05,1.31583895528e-05,-1.409557717e-06,7.74665741768e-05,9.99184784769e-06,4.31565962284e-05,7.08563769317e-05,3.83335467649e-05,6.22029718804e-05,3.68006862631e-06,-1.01359014221e-05,0.000173831098453,-2.15407196412e-05,4.90663673879e-05,7.03109400668e-05,5.79951743839e-05,2.53895608156e-05,6.45022992829e-05,-3.13965354178e-06,9.45951372538e-05,1.70437248509e-05,2.75970888129e-06,0.000119105599992,6.27932657102e-05,4.38287875779e-06,4.52126383259e-05,1.95909082093e-05
COLM,7.49187884484e-06,3.94866609678e-05,5.02111017895e-05,3.62866266445e-05,5.00460130863e-05,0.000111339988839,0.000100293244649,1.54735999844e-05,7.27509260203e-05,4.45437691861e-05,7.23259873718e-05,1.14478563354e-06,1.33268298861e-05,3.18014210794e-05,1.53419919705e-06,4.25544860172e-05,1.21795134642e-05,2.97056741053e-05,2.38298235505e-05,4.84928391294e-05,2.71752083309e-05,0.000100206861068,3.63560201501e-05,2.72427149236e-05,2.09124061383e-05,3.99987247983e-05,3.13948081795e-05,4.28012604948e-05,1.33612851383e-05,2.53088585334e-05,2.13881545753e-05,5.48659639151e-06,2.44945714952e-05,0.000107497875278,1.62440412832e-06,0.000107710743499,3.7897750001e-05,0.000178839452741,4.95607170605e-05,7.5808724352e-05,2.01256890114e-05,1.97214498958e-05,8.20497623156e-06,5.36005581402e-05,2.14538735756e-05,-6.70288126943e-06,2.11894544088e-05,4.88122888135e-05,9.90287580923e-05,2.16529972583e-06,3.6477683166e-05,5.2854638126e-05,1.74420240712e-05,4.19892828735e-05,5.24701935632e-05,-4.80850393022e-05,4.54788801058e-05,-3.5261469327e-05,3.10634583415e-06,3.94547307654e-05,4.19894882391e-05,4.48384721544e-05,4.01953789744e-05,-1.48429281309e-07,-1.63729061615e-06,7.50006883589e-05,4.10560083205e-05,2.42698548665e-05,3.2707521075e-05,3.18152816557e-05,2.94857513607e-05,4.41110431501e-05,3.48067605587e-05,3.72005317324e-05,8.31737523651e-06,2.62312938972e-05,3.88926016656e-05,2.11186570531e-05,1.45894341365e-05,2.43174682383e-05,4.58020664858e-05,3.34431561637e-05,2.37905936822e-05,1.81966139961e-05,-3.99314533176e-06,5.84227835776e-05,1.65003881313e-05,7.17763308238e-05,2.32120707016e-05,2.52403848266e-05,1.1927708981e-05,4.60499776504e-05,6.39151914253e-06,2.96250739561e-05,2.42470870724e-05,2.51801259255e-05,8.43788455145e-05,3.7379704177e-05,6.23178439626e-05,5.6439581843e-05,5.69176108915e-05,3.12819118462e-05,2.63139023777e-05,5.9983378525e-05,3.58624431194e-05,-8.30237377311e-06,3.3548879142e-05,2.01272977688e-05,3.36215939054e-05,2.77250855002e-05,3.92126093488e-05,0.000123963722775,5.72382308162e-05,2.92900240618e-05,1.21394316167e-06,1.86039727714e-05,2.33756193398e-05,6.02125962521e-05,2.01530040359e-05,1.66010774879e-05
SWKS,1.41133797742e-05,4.7141594218e-05,5.94563903483e-05,2.35604702016e-05,1.52634019493e-05,1.41229871804e-05,7.20952702004e-05,1.4832534358e-05,4.9987610248e-05,8.04289163032e-05,4.56676265273e-05,3.10996366052e-05,-7.60944779266e-06,2.69479926707e-05,9.11490113513e-06,-8.48779628729e-06,2.0736430951e-05,-3.77105818999e-07,1.61192332377e-05,6.39070742657e-05,2.91523956728e-05,2.99151481328e-05,4.51427101874e-05,-2.59586042808e-05,2.02736346617e-05,3.51697280606e-05,2.60690472474e-05,6.01771345686e-05,2.27073862891e-05,3.53439208041e-05,2.06786979817e-05,-6.32114569357e-06,4.21448792027e-05,2.95220592328e-05,5.19504746105e-05,3.80229561886e-05,0.000184291299666,4.95607170605e-05,0.000220116479826,2.52123752364e-05,5.9902029352e-06,9.60146770966e-05,1.89528121358e-05,4.03605648931e-05,3.97006286016e-05,0.000215316147879,7.13445198924e-05,3.67327553589e-05,0.000131344921791,2.4408969284e-05,4.38397465047e-05,0.000121488309196,6.65287304533e-05,8.57721361172e-06,-2.06181792798e-05,1.51250191828e-05,5.47077900383e-05,2.26038252758e-05,4.67090724114e-05,1.13738636973e-05,6.52962754602e-05,3.87838684276e-05,9.55932096861e-05,-3.60968161513e-07,4.5448863091e-06,3.0820103927e-06,1.19049469466e-05,4.10620652862e-05,1.94417837177e-05,-4.36910702766e-06,5.56958197312e-05,5.54052933668e-05,4.35443006911e-05,1.8852247766e-05,3.51010751744e-05,4.48644138e-06,1.7312008717e-05,1.7525900655e-05,2.70948293666e-06,2.65352989006e-05,5.79390759213e-05,3.09264660739e-05,5.57400056198e-05,2.16212605079e-05,1.77344376065e-05,5.50057403377e-05,1.38998050774e-05,7.32834397171e-05,3.96221646321e-05,3.33797057072e-05,3.2108494972e-05,6.90438185679e-05,2.80167588057e-05,4.70500285696e-05,7.61255436766e-06,4.84957681679e-06,7.51249313823e-05,2.02268460657e-05,3.4143429964e-05,6.57852165207e-05,3.51378009597e-05,3.84441540659e-05,2.37291128616e-06,8.87824755008e-06,0.000114828438289,-1.11290668184e-05,2.91671761448e-05,6.10989045156e-05,5.53211402132e-05,1.74985929261e-05,6.79832300802e-05,2.29690519474e-05,8.94599846851e-05,1.76191256572e-05,1.03817719434e-06,0.000115085151375,5.81377176738e-05,1.57582525487e-05,3.77100866642e-05,1.57729450327e-05
CRI,1.39711748887e-05,3.51427946163e-05,5.12159696312e-05,3.95301621711e-05,3.29124188161e-05,0.000116884346544,7.89223657747e-05,1.85179879727e-05,6.22712719526e-05,4.81049535451e-05,4.24436981313e-05,3.82849980094e-06,9.60921190885e-06,2.95507522183e-05,9.93232138508e-06,6.23678837569e-05,8.36232785871e-06,3.14921827179e-05,2.51616814888e-05,4.32106803156e-05,2.65681549842e-05,0.000129807356035,3.56520077296e-05,-3.65635581677e-06,1.79747702517e-05,4.57195780557e-05,3.25291178179e-05,3.81169645648e-05,2.02194764011e-06,3.61032071701e-05,3.50179488352e-05,3.85152304611e-05,4.48678034644e-05,0.000133834665921,6.98101850187e-05,7.58246824695e-05,1.64750097937e-05,7.5808724352e-05,2.52123752364e-05,0.000144218592471,3.13221434053e-05,2.88895320032e-05,5.27239825226e-06,4.67888371484e-05,1.13948621859e-05,-4.52066435613e-05,2.15761330721e-05,2.94546975698e-05,1.40822390576e-05,-8.4375347701e-06,4.34906676199e-05,6.38444350863e-05,3.15874703734e-06,2.05196840825e-05,4.73163042231e-05,3.77753129177e-05,4.28237396061e-05,1.52769276175e-05,9.80603251741e-06,2.47596957411e-05,4.2721123202e-05,6.8266599949e-05,2.90825495461e-05,8.29569076246e-06,9.65162082904e-06,3.9748170313e-05,2.44066966559e-05,1.54478713255e-05,4.54647470861e-05,4.78450102205e-05,3.67388066322e-05,5.20929825306e-05,4.29564852432e-05,5.3568522089e-05,2.33527843459e-05,2.33819559424e-05,3.97793644127e-05,3.0102004486e-05,3.72230567469e-05,1.49952560118e-05,3.29460864264e-05,3.02218493228e-05,1.25693454172e-05,2.56771052843e-05,-1.23676485396e-07,6.18197646284e-05,1.33501765905e-05,6.4946966081e-05,6.31968646045e-06,4.49369722667e-05,7.1527709802e-06,4.6450509341e-05,1.56539849651e-05,2.17130416484e-05,4.834764602e-05,2.58069391633e-05,6.39093062614e-05,2.26982892006e-05,3.09987603464e-05,4.54986458115e-05,6.127651262e-05,3.66532232163e-05,2.2709542897e-05,6.34001111943e-05,2.66300248864e-05,1.05993133154e-05,2.69070885224e-05,1.86558425799e-05,3.10803252162e-05,3.80005739637e-05,2.7788952709e-05,0.000157780447997,3.70884584646e-05,2.07524476495e-05,1.88772402184e-05,4.61536545144e-05,2.15565880608e-05,3.93586911989e-05,3.30549762634e-05,2.03059032667e-05
HD,2.27702462279e-06,1.53275587764e-05,9.75878649428e-06,1.85200595688e-06,1.39178399015e-05,3.67295183119e-05,3.49320696679e-05,8.86851262968e-06,4.81585977842e-05,3.98458070058e-05,2.06923093422e-05,1.12167105286e-05,5.5146342504e-06,2.81015000833e-05,2.95230522907e-06,4.64141392545e-05,9.73348601873e-06,1.54288491707e-05,7.46189917234e-06,1.55701186472e-05,2.44071995853e-05,6.36544146007e-05,3.58251575011e-05,-1.1151963434e-05,1.7774877535e-05,4.28054245367e-05,1.67601321795e-05,1.0687818256e-05,-1.54482272712e-06,1.48698020407e-05,1.28043500922e-05,7.04266022478e-06,1.869973349e-05,5.16976009189e-05,1.95357654779e-05,2.54042561136e-05,1.32433827916e-06,2.01256890114e-05,5.9902029352e-06,3.13221434053e-05,7.70017175174e-05,1.22450234217e-05,3.76985202681e-06,1.18732941477e-05,1.36375796667e-05,-3.95967459441e-05,6.09811834572e-06,1.91108046821e-05,1.23239735963e-05,9.76459540881e-06,2.54721176524e-05,2.12969525786e-05,2.19877539471e-05,-9.6718524405e-07,2.89129206693e-05,-1.09892704424e-05,1.90886116755e-05,6.28617568592e-06,1.85539658492e-05,7.31841201529e-06,2.01726890685e-05,1.85047627252e-05,3.13182107585e-05,-1.91600377552e-07,2.40866572208e-06,2.22045053396e-05,2.58551618757e-05,1.20119533029e-05,-2.6031572191e-06,2.39820658029e-07,1.67454244062e-05,2.82152085999e-05,1.36905727199e-05,1.19244589594e-05,1.38219258663e-05,8.28035892345e-06,3.68731580455e-05,1.78723437108e-05,1.99142636012e-05,1.30477326755e-05,2.61259748807e-05,2.79635594938e-05,6.33211165931e-06,1.51336366754e-05,1.10334785528e-05,1.95983093294e-05,1.18376231448e-05,5.47626826641e-05,1.20152451994e-05,2.2475868844e-05,1.23799730572e-05,1.72379837904e-05,5.64535786678e-06,1.9800488085e-05,7.79042604374e-05,1.1394782562e-05,3.99226703877e-05,2.45251174285e-05,5.94836357029e-06,2.35178394953e-05,3.02562608777e-05,1.0817720449e-05,3.44951688677e-06,3.4386763387e-05,7.30582072607e-06,4.87845915022e-06,2.81923928015e-05,8.56607362286e-06,3.66936827804e-05,2.25164282668e-05,1.46453963358e-05,6.5795155218e-05,2.55788018032e-05,5.6856062627e-06,8.65716193636e-06,4.18170290324e-06,-2.98700270754e-06,1.29559577128e-05,2.16999395341e-05,7.40583749117e-06
ARNC,2.00992941886e-05,4.99562255734e-05,7.41107610724e-05,7.31769071894e-05,0.000107342954562,2.75250080823e-05,4.58050540277e-05,3.61597783611e-05,9.3996524757e-05,9.21334100334e-05,7.86371959993e-05,1.75634707902e-05,1.0330525388e-05,8.87523409098e-05,5.44511412705e-06,2.29363468079e-05,5.33980654648e-05,2.86858229354e-05,2.92101906513e-05,6.08909430647e-05,4.6115827554e-05,3.32422626821e-05,8.98184784673e-05,1.1311993654e-05,3.75955637448e-05,5.03626563013e-05,2.69829327337e-05,6.94189294113e-05,1.95725030829e-05,7.36531367429e-05,6.10616124021e-05,4.28427416422e-05,7.187571115e-05,2.25491313327e-05,0.000111493771972,7.78598782258e-05,0.00011475188665,1.97214498958e-05,9.60146770966e-05,2.88895320032e-05,1.22450234217e-05,0.000356774762148,1.48434946294e-05,5.9860870011e-05,3.43027417391e-05,0.000103716006627,6.05764313232e-05,3.53506978874e-05,6.25072227639e-05,2.2318280852e-05,5.47768939861e-05,0.000102634315769,8.67354957147e-05,2.86746436369e-05,0.000100371766011,4.79342127889e-05,8.27062283144e-05,1.47460675492e-05,3.6175902134e-05,1.98001944183e-05,9.38183372541e-05,6.44974330318e-05,8.60063590222e-05,9.33438157071e-06,1.58879691972e-05,0.000104739109793,-2.70026672242e-05,5.21183778621e-05,4.13374606264e-05,7.5091858875e-05,5.62467648298e-05,0.000115320946594,7.0145758645e-05,0.000158590486627,4.72410542529e-05,3.97438333769e-05,5.77903703908e-05,4.98461582276e-05,2.92455178404e-05,8.44842682546e-06,7.54325354939e-05,5.18553840317e-05,1.70672670845e-05,3.640124829e-05,1.32186669602e-05,0.000104073954027,3.21563773762e-05,7.09787761546e-05,6.86385134696e-05,5.28260863869e-05,3.89448294611e-05,5.53583347291e-05,2.54198000199e-05,4.43070246626e-05,4.11315267699e-05,2.63863162736e-05,8.52499604386e-05,5.4268039726e-06,5.73182185175e-05,9.29247308144e-05,4.14520915988e-05,4.42571602587e-05,2.56506020597e-05,4.15962640958e-06,7.9615607479e-05,2.0976589763e-06,5.37399143123e-05,6.10132133994e-05,8.22904199657e-05,6.6584788783e-05,3.64572678705e-05,3.39797865591e-05,5.79604978591e-05,4.99067628878e-05,2.16344239075e-05,5.62987422432e-05,7.82770535491e-05,3.27779322016e-05,6.5490203261e-05,5.78890113929e-05
