,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.458094355324,0.586407162711,0.509244735298,0.454875072443,0.437346247801,0.475782059298,0.371831544629,0.430735970968,0.625942910932,0.642001434251,0.341587119842,0.326597796838,0.342549919406,0.393713651871,0.551795571868,0.505424394448,0.677383315713,0.570195491101
HSBC,0.458094355324,1.0,0.0744966351032,0.120319784664,0.200576078002,0.0738174068264,0.114012448645,-0.0664691422067,0.220641250392,0.106761465479,0.294714432201,0.142138047586,0.27172623179,-0.022342647155,0.159805478224,0.389299006339,0.194814149038,0.173729179867,0.137924738205
GOOGL,0.586407162711,0.0744966351032,1.0,0.296225847546,0.190540065131,0.310892291198,0.292816968621,0.32504017629,0.135250714287,0.738764214693,0.390203841721,-0.0140513622735,0.0206820252098,0.117781513754,0.237554625729,0.116892700203,0.406819325413,0.668293184624,0.571872506415
INTC,0.509244735298,0.120319784664,0.296225847546,1.0,0.155904679444,0.363078044721,0.358655816754,0.260194948906,0.146803828115,0.438980244271,0.365819718628,0.171315826687,0.241376168768,0.206432063357,0.149222092014,0.170947587555,0.230873043252,0.444692953516,0.355770518103
LPX,0.454875072443,0.200576078002,0.190540065131,0.155904679444,1.0,0.0872350599535,0.130854039524,0.146851407513,0.289668778513,0.244813988417,0.296315957487,0.0859561966669,0.101309828563,0.181479267933,0.187494532099,0.383106774548,0.413261222903,0.265511906546,0.360853790554
RTN,0.437346247801,0.0738174068264,0.310892291198,0.363078044721,0.0872350599535,1.0,0.754339504032,0.174049392511,0.0219534040994,0.267179180472,0.423817216975,0.119642664464,0.0990625056676,0.139834366902,0.236720385422,0.156518511267,0.18882687383,0.301428214304,0.210698799485
LMT,0.475782059298,0.114012448645,0.292816968621,0.358655816754,0.130854039524,0.754339504032,1.0,0.209365763227,0.026401213389,0.23985203153,0.39947728106,0.152129705293,0.0651898472147,0.0982913765901,0.23219287983,0.179196216695,0.242249508034,0.331876061349,0.259235230489
MASI,0.371831544629,-0.0664691422067,0.32504017629,0.260194948906,0.146851407513,0.174049392511,0.209365763227,1.0,0.177134033931,0.409290655744,0.224380203841,0.054521669561,0.0838807973301,0.105157281309,0.066025118927,0.10785978748,0.18536269996,0.375368839272,0.342889257
THO,0.430735970968,0.220641250392,0.135250714287,0.146803828115,0.289668778513,0.0219534040994,0.026401213389,0.177134033931,1.0,0.230573022505,0.213696121745,0.164197465038,0.195876356593,0.194489736137,0.0802206923965,0.361816027841,0.256110483943,0.351957563474,0.323822460736
FB,0.625942910932,0.106761465479,0.738764214693,0.438980244271,0.244813988417,0.267179180472,0.23985203153,0.409290655744,0.230573022505,1.0,0.325139267541,0.159157838526,0.0689953733006,0.216410449847,0.190657095162,0.223915394422,0.344627390206,0.637926995771,0.595827096229
AOS,0.642001434251,0.294714432201,0.390203841721,0.365819718628,0.296315957487,0.423817216975,0.39947728106,0.224380203841,0.213696121745,0.325139267541,1.0,0.0433741092562,0.130095611332,0.136560217097,0.27721870923,0.195047518043,0.289411833585,0.486696642248,0.383939930864
T,0.341587119842,0.142138047586,-0.0140513622735,0.171315826687,0.0859561966669,0.119642664464,0.152129705293,0.054521669561,0.164197465038,0.159157838526,0.0433741092562,1.0,0.214201926158,0.258094254224,0.10051320195,0.281756155414,0.0716362669126,0.0530358019608,0.12416750567
BP,0.326597796838,0.27172623179,0.0206820252098,0.241376168768,0.101309828563,0.0990625056676,0.0651898472147,0.0838807973301,0.195876356593,0.0689953733006,0.130095611332,0.214201926158,1.0,0.177383257104,0.157900704438,0.270886888417,-0.00343311019434,0.119687081709,0.0249460066991
MRK,0.342549919406,-0.022342647155,0.117781513754,0.206432063357,0.181479267933,0.139834366902,0.0982913765901,0.105157281309,0.194489736137,0.216410449847,0.136560217097,0.258094254224,0.177383257104,1.0,0.395550973212,0.146817267936,0.282106324637,0.113902904987,0.0518475932757
JNJ,0.393713651871,0.159805478224,0.237554625729,0.149222092014,0.187494532099,0.236720385422,0.23219287983,0.066025118927,0.0802206923965,0.190657095162,0.27721870923,0.10051320195,0.157900704438,0.395550973212,1.0,0.159283982784,0.356308032031,0.248667356205,0.172567270739
EVR,0.551795571868,0.389299006339,0.116892700203,0.170947587555,0.383106774548,0.156518511267,0.179196216695,0.10785978748,0.361816027841,0.223915394422,0.195047518043,0.281756155414,0.270886888417,0.146817267936,0.159283982784,1.0,0.237358966195,0.222758686572,0.296113885306
CELG,0.505424394448,0.194814149038,0.406819325413,0.230873043252,0.413261222903,0.18882687383,0.242249508034,0.18536269996,0.256110483943,0.344627390206,0.289411833585,0.0716362669126,-0.00343311019434,0.282106324637,0.356308032031,0.237358966195,1.0,0.39649664106,0.385405942908
MSFT,0.677383315713,0.173729179867,0.668293184624,0.444692953516,0.265511906546,0.301428214304,0.331876061349,0.375368839272,0.351957563474,0.637926995771,0.486696642248,0.0530358019608,0.119687081709,0.113902904987,0.248667356205,0.222758686572,0.39649664106,1.0,0.603368454336
LRCX,0.570195491101,0.137924738205,0.571872506415,0.355770518103,0.360853790554,0.210698799485,0.259235230489,0.342889257,0.323822460736,0.595827096229,0.383939930864,0.12416750567,0.0249460066991,0.0518475932757,0.172567270739,0.296113885306,0.385405942908,0.603368454336,1.0
