,SPY,HSBC,GOOGL,INTC,LPX,RTN,LMT,MASI,THO,FB,AOS,T,BP,MRK,JNJ,EVR,CELG,MSFT,LRCX
SPY,1.0,0.458166928698,0.58673217422,0.509087526529,0.454993338955,0.436788125131,0.474895281245,0.371949437504,0.430812612893,0.626381529924,0.642066727889,0.340292237728,0.326081398376,0.342791109486,0.393914907073,0.551719978451,0.505521390116,0.677338923565,0.570359070714
HSBC,0.458166928698,1.0,0.0727293411972,0.119920351513,0.19942782972,0.0745137102743,0.112957243533,-0.0666129960167,0.220107159649,0.104941624178,0.295527243707,0.140636937666,0.271478335465,-0.0218027121007,0.160790027897,0.389095467193,0.195504431984,0.1731399037,0.138507998612
GOOGL,0.58673217422,0.0727293411972,1.0,0.295721696289,0.190070836165,0.310651539775,0.290650491384,0.325566943881,0.135277010957,0.738288614908,0.390923258833,-0.0171378913042,0.0195293167203,0.11879936892,0.238601761939,0.116353626974,0.407614655274,0.668028924879,0.572930774103
INTC,0.509087526529,0.119920351513,0.295721696289,1.0,0.155350001759,0.363321529294,0.358446014165,0.260033594248,0.146425561713,0.438763547495,0.36604211088,0.171079521641,0.241364558138,0.206521916041,0.149490794788,0.170805258875,0.231049988032,0.444565331293,0.355884338522
LPX,0.454993338955,0.19942782972,0.190070836165,0.155350001759,1.0,0.086600914068,0.128788613056,0.147293762094,0.289885548361,0.244056075935,0.29662369564,0.0830463613451,0.100154144093,0.182304516775,0.188145165279,0.382716689523,0.413666041591,0.265010174794,0.361449528946
RTN,0.436788125131,0.0745137102743,0.310651539775,0.363321529294,0.086600914068,1.0,0.755455135876,0.173328232806,0.0212603318785,0.26746503583,0.423569897739,0.12208485341,0.100124637236,0.139069734266,0.236333265446,0.156676541851,0.188574300263,0.301583661182,0.210147523428
LMT,0.474895281245,0.112957243533,0.290650491384,0.358446014165,0.128788613056,0.755455135876,1.0,0.208491749275,0.0249435801019,0.238087125743,0.39981837276,0.153242409769,0.0659768994436,0.0980730261848,0.232636861661,0.178776898007,0.242496988994,0.331282362257,0.259113938923
MASI,0.371949437504,-0.0666129960167,0.325566943881,0.260033594248,0.147293762094,0.173328232806,0.208491749275,1.0,0.177487562402,0.409823268302,0.224318635791,0.0533773546125,0.0833360385453,0.105403346696,0.0660703860989,0.10782000875,0.185363061385,0.375345190692,0.343004214605
THO,0.430812612893,0.220107159649,0.135277010957,0.146425561713,0.289885548361,0.0212603318785,0.0249435801019,0.177487562402,1.0,0.230406172221,0.213767283656,0.161958651906,0.194910298577,0.195006843232,0.0805318292836,0.361548540027,0.256254193698,0.351665764881,0.324137259658
FB,0.626381529924,0.104941624178,0.738288614908,0.438763547495,0.244056075935,0.26746503583,0.238087125743,0.409823268302,0.230406172221,1.0,0.326020621683,0.156538344475,0.0681363202294,0.217479646947,0.191802890095,0.223493657767,0.345556491564,0.637812337969,0.597084989906
AOS,0.642066727889,0.295527243707,0.390923258833,0.36604211088,0.29662369564,0.423569897739,0.39981837276,0.224318635791,0.213767283656,0.326020621683,1.0,0.044002901927,0.130290990675,0.136350677849,0.277049147547,0.195254908076,0.289306530268,0.48703794066,0.383812747948
T,0.340292237728,0.140636937666,-0.0171378913042,0.171079521641,0.0830463613451,0.12208485341,0.153242409769,0.0533773546125,0.161958651906,0.156538344475,0.044002901927,1.0,0.215151352207,0.257541166593,0.101102677761,0.281017693251,0.0720213690027,0.0523119201118,0.123991641313
BP,0.326081398376,0.271478335465,0.0195293167203,0.241364558138,0.100154144093,0.100124637236,0.0659768994436,0.0833360385453,0.194910298577,0.0681363202294,0.130290990675,0.215151352207,1.0,0.177085265307,0.1580584652,0.270695303739,-0.00330246374503,0.119476162895,0.024832417223
MRK,0.342791109486,-0.0218027121007,0.11879936892,0.206521916041,0.182304516775,0.139069734266,0.0980730261848,0.105403346696,0.195006843232,0.217479646947,0.136350677849,0.257541166593,0.177085265307,1.0,0.395369866966,0.147013925053,0.281960578609,0.114172694892,0.0518065524497
JNJ,0.393914907073,0.160790027897,0.238601761939,0.149490794788,0.188145165279,0.236333265446,0.232636861661,0.0660703860989,0.0805318292836,0.191802890095,0.277049147547,0.101102677761,0.1580584652,0.395369866966,1.0,0.159596399202,0.356170710156,0.249105957644,0.172397317706
EVR,0.551719978451,0.389095467193,0.116353626974,0.170805258875,0.382716689523,0.156676541851,0.178776898007,0.10782000875,0.361548540027,0.223493657767,0.195254908076,0.281017693251,0.270695303739,0.147013925053,0.159596399202,1.0,0.23756432451,0.222562525847,0.29630037767
CELG,0.505521390116,0.195504431984,0.407614655274,0.231049988032,0.413666041591,0.188574300263,0.242496988994,0.185363061385,0.256254193698,0.345556491564,0.289306530268,0.0720213690027,-0.00330246374503,0.281960578609,0.356170710156,0.23756432451,1.0,0.396807596525,0.385311630834
MSFT,0.677338923565,0.1731399037,0.668028924879,0.444565331293,0.265010174794,0.301583661182,0.331282362257,0.375345190692,0.351665764881,0.637812337969,0.48703794066,0.0523119201118,0.119476162895,0.114172694892,0.249105957644,0.222562525847,0.396807596525,1.0,0.603689106622
LRCX,0.570359070714,0.138507998612,0.572930774103,0.355884338522,0.361449528946,0.210147523428,0.259113938923,0.343004214605,0.324137259658,0.597084989906,0.383812747948,0.123991641313,0.024832417223,0.0518065524497,0.172397317706,0.29630037767,0.385311630834,0.603689106622,1.0
