Date,AAPL,AMZN,BAC,CA,CHD,MS,TSLA
2016-04-19,103.858475,627.900024,14.11922,28.883965,45.90749,25.609306,247.369995
2016-04-20,104.072182,632.98999,14.588232,28.79817,45.42046,26.528765,249.970001
2016-04-21,102.945305,631.0,14.558918,29.084152,44.465881,26.383587,248.289993
2016-04-22,102.663574,620.5,14.764112,28.769571,44.821407,26.809443,253.75
2016-04-25,102.080704,626.200012,14.617545,28.807703,45.040577,26.644911,251.820007
2016-04-26,101.371529,616.880005,14.744571,29.169947,44.836021,26.664265,253.740005
2016-04-27,95.027931,606.570007,14.676172,29.351065,44.94804,26.790773,251.470001
2016-04-28,92.123268,602.0,14.451435,28.702845,45.18668,26.498829,247.710007
2016-04-29,91.064392,659.590027,14.226703,28.273874,45.147724,26.333391,240.759995
2016-05-02,90.967239,683.849976,14.431894,28.226213,45.532475,26.528025,241.800003
2016-05-03,92.46328,671.320007,14.031281,28.283407,45.610405,26.167957,232.320007
2016-05-04,91.501541,670.900024,13.806546,28.035559,45.727287,25.574339,222.559998
2016-05-05,91.130135,659.090027,13.728377,27.987896,46.326336,25.467291,211.529999
2016-05-06,90.621895,673.950012,13.787003,28.321539,47.164024,25.545143,214.929993
2016-05-09,90.690315,679.75,13.669749,28.416864,47.280918,25.399172,208.919998
2016-05-10,91.306053,703.070007,13.972654,28.740974,47.694889,25.91494,208.690002
2016-05-11,90.416656,713.22998,13.874943,28.559855,47.110455,25.652191,208.960007
2016-05-12,88.295753,717.929993,13.816317,30.00882,47.596832,25.525681,207.279999
2016-05-13,88.47168,709.919983,13.562267,30.056484,47.196003,25.194809,207.610001
2016-05-16,91.755653,710.659973,13.611124,30.018353,47.152004,25.506216,208.289993
2016-05-17,91.374474,695.27002,13.689291,29.732374,46.72673,25.45756,204.660004
2016-05-18,92.420265,697.450012,14.353725,29.894428,47.406197,26.50856,211.169998
2016-05-19,92.068405,698.52002,14.197389,29.732374,48.437607,25.895479,215.210007
2016-05-20,93.065338,702.799988,14.187617,29.846764,47.161785,26.051182,220.279999
2016-05-23,94.24794,696.75,14.138763,29.598917,47.787476,26.109568,216.220001
2016-05-24,95.684692,704.200012,14.343955,30.238085,47.851025,26.673996,217.910004
2016-05-25,97.365761,708.349976,14.578461,30.54566,47.587063,27.034061,219.580002
2016-05-26,98.137901,714.909973,14.363497,30.776337,47.997669,26.683729,225.119995
2016-05-27,98.079239,712.23999,14.539376,30.824394,47.987896,26.790773,223.039993
2016-05-31,97.600334,722.789978,14.451435,31.064686,48.139435,26.635069,223.229996
2016-06-01,96.232025,719.440002,14.569087,31.21847,48.364292,26.751846,219.559998
2016-06-02,95.508759,728.23999,14.64752,31.526041,48.506046,26.547487,218.960007
2016-06-03,95.704224,725.539978,14.137702,31.31459,48.334961,25.827358,218.990005
2016-06-06,96.398163,726.72998,14.235744,31.439531,48.202976,26.129034,220.679993
2016-06-07,96.789108,723.73999,14.069073,31.468376,48.457165,25.807892,232.339996
2016-06-08,96.701157,726.640015,14.147505,31.804781,48.330074,25.827358,235.520004
2016-06-09,97.395081,727.650024,13.912203,31.650993,48.799347,25.379707,229.360001
2016-06-10,96.593636,717.909973,13.559252,31.708664,48.823784,24.85421,218.789993
2016-06-13,95.137352,715.23999,13.333755,31.487593,48.462055,24.581728,217.869995
2016-06-14,95.254646,719.299988,13.000411,31.285748,48.730907,23.939447,214.960007
2016-06-15,94.941887,714.26001,13.078845,31.372257,48.344734,24.056227,217.699997
2016-06-16,95.342613,717.51001,13.049432,31.699051,48.589149,24.39683,217.929993
2016-06-17,93.172836,706.390015,13.137671,31.439531,48.183426,24.630384,215.470001
2016-06-20,92.948044,714.01001,13.274928,31.756721,48.510937,25.204542,219.699997
2016-06-21,93.739723,715.820007,13.353363,31.814386,48.72113,25.496485,219.610001
2016-06-22,93.387871,710.599976,13.343557,31.929729,48.999763,25.681383,196.660004
2016-06-23,93.925415,722.080017,13.765141,32.275745,49.131744,26.55722,196.399994
2016-06-24,91.286514,698.960022,12.7455,30.757113,47.992786,23.861599,193.149994
2016-06-27,89.957291,691.359985,11.941554,30.045855,48.266525,22.976034,198.550003
2016-06-28,91.472214,707.950012,12.451374,30.391872,48.872669,23.949181,201.789993
2016-06-29,92.263885,715.599976,12.931781,30.997402,48.843334,24.552532,210.190002
2016-06-30,93.436729,715.619995,13.010216,31.554876,50.295143,25.282393,212.279999
2016-07-01,93.720169,725.679993,12.843543,31.506815,50.011627,25.224005,216.5
2016-07-05,92.840523,728.099976,12.490589,31.554876,50.515118,24.328709,213.979996
2016-07-06,93.368317,737.609985,12.608241,31.708664,49.522804,24.47468,214.440002
2016-07-07,93.769043,736.570007,12.755305,31.843224,49.20507,25.000183,215.940002
2016-07-08,94.492294,745.809998,12.912173,32.45837,49.517918,25.661924,216.779999
2016-07-11,94.7855,753.780029,12.951389,32.708267,49.708557,25.749504,224.779999
2016-07-12,95.215546,748.210022,13.274928,32.967781,48.672249,26.635069,224.649994
2016-07-13,94.678001,742.630005,13.176886,33.006226,48.872669,26.43071,222.529999
2016-07-14,96.554558,741.200012,13.382775,32.900497,48.862892,27.248154,221.529999
2016-07-15,96.544777,735.440002,13.39258,32.842827,49.0242,27.257885,220.399994
2016-07-18,97.571014,736.070007,13.83377,32.852448,48.804234,27.452515,226.25
2016-07-19,97.610107,739.950012,13.980833,32.650593,49.234398,27.433054,225.259995
2016-07-20,97.698074,745.719971,14.118093,32.93895,48.696697,28.007212,228.360001
2016-07-21,97.180069,744.429993,13.990639,32.746712,48.589149,28.094793,220.5
2016-07-22,96.42749,744.859985,14.098484,33.0639,49.0242,28.14345,222.270004
2016-07-25,95.137352,739.609985,14.088681,33.179237,49.058414,28.347811,230.009995
2016-07-26,94.482521,735.590027,14.245548,33.333019,48.315403,28.445124,229.509995
2016-07-27,100.620415,736.669983,14.343591,33.208069,47.782593,28.435329,228.490005
2016-07-28,101.978951,752.609985,14.392612,33.121567,48.154095,28.278551,230.610001
2016-07-29,101.851898,758.809998,14.206331,33.304184,48.02211,28.151171,234.789993
2016-08-01,103.650261,767.73999,14.049463,33.496418,48.491383,27.925804,230.009995
2016-08-02,102.115791,760.580017,13.853379,32.294968,47.987896,27.435877,227.199997
2016-08-03,103.396149,754.640015,14.196526,32.323799,47.719044,27.847418,225.789993
2016-08-04,104.034889,760.77002,14.196526,32.429535,49.459255,27.710236,230.610001
2016-08-05,105.616966,765.97998,14.755368,32.727489,49.136635,28.425529,230.029999
2016-08-08,106.491547,766.559998,14.833802,32.554478,48.91666,28.533312,226.160004
2016-08-09,106.92392,768.309998,14.892627,32.708267,49.346828,28.748878,229.080002
2016-08-10,106.12796,768.559998,14.520066,32.890892,49.57169,28.523514,225.649994
2016-08-11,106.059174,771.23999,14.588696,33.015839,49.384621,28.788074,224.910004
2016-08-12,106.30484,772.559998,14.618108,32.871666,49.463387,28.582304,225.610001
2016-08-15,107.582306,768.48999,14.725956,33.015839,49.241863,29.062433,225.589996
2016-08-16,107.484032,764.039978,14.873019,32.833218,48.877586,29.640547,223.610001
2016-08-17,107.32682,764.630005,14.853411,32.612152,48.848049,29.758127,223.240005
2016-08-18,107.189247,764.460022,14.863214,32.708267,49.192635,29.9345,223.509995
2016-08-19,107.464386,757.309998,14.922041,32.833218,48.936657,29.9345,225.0
2016-08-22,106.62912,759.47998,14.882823,32.746712,49.148331,29.983494,222.929993
2016-08-23,106.963219,762.450012,15.049495,33.167973,49.084335,30.101076,224.839996
2016-08-24,106.15744,757.25,15.098516,33.032394,48.808666,30.287251,222.619995
2016-08-25,105.705414,759.219971,15.225971,32.838715,49.07449,30.346037,220.960007
2016-08-26,105.086334,769.0,15.480881,33.003342,48.78405,30.532211,219.990005
2016-08-29,104.968414,771.289978,15.529902,33.206707,49.227093,30.777176,215.199997
2016-08-30,104.162621,767.580017,15.873053,33.197021,48.946503,31.54146,211.339996
2016-08-31,104.260887,769.159973,15.897674,32.838715,48.941578,31.414082,212.009995
2016-09-01,104.879982,770.619995,15.740076,32.838715,49.104027,31.267101,200.770004
2016-09-02,105.862648,772.440002,15.759776,33.109863,49.197559,31.247501,197.779999
2016-09-06,105.833153,788.869995,15.543079,33.003342,49.53231,31.110323,202.830002
2016-09-07,106.48172,784.47998,15.464281,33.264809,48.370544,31.051535,201.710007
2016-09-08,103.690956,784.059998,15.621879,33.003342,47.750286,31.394482,197.360001
2016-09-09,101.342369,760.140015,15.50368,32.025249,46.65744,30.95355,194.470001
2016-09-12,103.612335,771.48999,15.661278,32.199562,46.805126,31.590454,198.300003
2016-09-13,106.078827,761.01001,15.48398,31.114948,46.234093,30.826166,196.050003
2016-09-14,109.832603,761.090027,15.395331,31.221474,46.086411,30.924154,196.410004
2016-09-15,113.566742,769.690002,15.434731,31.444206,46.381775,31.306295,200.419998
2016-09-16,112.928009,778.52002,15.257434,30.940632,46.076561,30.95355,205.399994
2016-09-19,111.611237,775.099976,15.355932,31.114948,46.214394,30.963346,206.339996
2016-09-20,111.60141,780.219971,15.365782,31.298943,46.686977,31.061333,204.639999
2016-09-21,111.581757,789.73999,15.415032,31.686308,47.110332,31.276899,205.220001
2016-09-22,112.633217,804.700012,15.365782,31.72504,48.045647,31.590454,206.429993
2016-09-23,110.756317,805.75,15.286983,31.599155,47.395847,31.267101,207.449997
2016-09-26,110.923363,799.159973,14.863439,31.424839,47.248165,30.404831,208.990005
2016-09-27,111.129723,816.109985,15.060437,31.637882,47.208786,30.718384,205.809998
2016-09-28,111.974823,828.719971,15.149085,32.277035,47.582912,31.129923,206.270004
2016-09-29,110.235504,829.049988,14.932387,31.792831,46.824818,30.414631,200.699997
2016-09-30,111.090431,837.309998,15.415032,32.034939,47.179249,31.414082,204.029999
2016-10-03,110.569603,836.73999,15.395331,32.044617,46.273472,31.306295,213.699997
2016-10-04,111.04129,834.030029,15.562778,31.986513,45.525219,31.394482,211.410004
2016-10-05,111.090431,844.359985,15.868126,32.238304,45.544907,31.904005,208.460007
2016-10-06,111.915863,841.659973,15.976472,32.189884,45.692593,31.737431,201.0
2016-10-07,112.082916,839.429993,15.887825,31.938093,46.194702,31.659044,196.610001
2016-10-10,114.038429,841.710022,16.055271,31.918726,46.283314,31.904005,200.949997
2016-10-11,114.284088,831.0,15.868126,31.366735,46.243938,31.531662,200.100006
2016-10-12,115.306061,834.090027,15.789327,31.395784,47.100487,31.267101,201.509995
2016-10-13,114.952301,829.280029,15.592329,31.105263,47.041409,31.090727,200.240005
2016-10-14,115.591034,822.960022,15.759776,31.066528,47.179249,31.423876,196.509995
2016-10-17,115.512428,812.950012,15.809026,31.114948,47.533688,31.149521,193.960007
2016-10-18,115.433815,817.650024,16.015875,31.143997,47.454922,31.66884,199.100006
2016-10-19,115.089874,817.690002,16.222719,31.143997,47.002033,32.266552,203.559998
2016-10-20,115.030914,810.320007,16.311367,31.056843,46.755898,32.23716,199.100006
2016-10-21,114.57888,818.98999,16.419718,31.182737,46.775585,32.766273,200.089996
2016-10-24,115.61068,838.090027,16.518215,31.589464,46.59837,32.707485,202.759995
2016-10-25,116.200294,835.179993,16.468966,31.386099,47.36631,32.678085,202.339996
2016-10-26,113.586395,822.590027,16.616714,31.30863,47.090641,32.913254,202.240005
2016-10-27,112.495644,818.359985,16.656115,31.056843,46.992188,33.337112,204.009995
2016-10-28,111.748817,776.320007,16.429569,29.76886,47.494305,33.041397,199.970001
2016-10-31,111.57193,789.820007,16.252272,29.76886,47.513992,33.090683,197.729996
2016-11-01,109.557465,785.409973,16.360619,29.807598,46.854347,32.883682,190.789993
2016-11-02,109.655731,765.559998,16.232569,29.865702,46.519608,32.449966,188.020004
2016-11-03,108.480354,767.030029,16.232569,29.730125,43.437988,32.341537,187.419998
2016-11-04,107.502518,755.049988,16.301519,29.710756,43.103245,32.311962,190.559998
2016-11-07,109.053238,784.929993,16.754612,30.514532,43.743198,33.514542,193.210007
2016-11-08,109.695236,787.75,16.744762,30.562954,45.131401,33.613113,194.940002
2016-11-09,109.517456,771.880005,17.700199,30.737268,44.83604,35.998562,190.059998
2016-11-10,106.465424,742.380005,18.478338,30.882526,42.719273,37.47715,185.350006
2016-11-11,107.097557,739.01001,18.734436,31.056843,43.034325,37.940437,188.559998
2016-11-14,104.41098,719.070007,19.778522,30.340221,43.417892,38.788155,181.449997
2016-11-15,105.793777,743.23999,19.857319,30.735643,44.060463,39.428875,183.770004
2016-11-16,108.638382,746.48999,19.453474,30.813751,44.100006,38.63044,183.929993
2016-11-17,108.598877,756.400024,19.778522,30.735643,43.922062,39.399303,188.660004
2016-11-18,108.707527,760.159973,19.699722,30.276756,44.277946,39.852734,185.020004
2016-11-21,110.35701,780.0,20.024765,30.667299,44.307602,39.980881,184.520004
2016-11-22,110.426147,785.330017,19.995214,30.833279,44.347145,39.961166,191.169998
2016-11-23,109.863159,780.119995,20.251312,30.852806,44.149433,40.454025,193.139999
2016-11-25,110.416275,780.369995,20.54681,31.028549,44.544861,40.513168,196.649994
2016-11-28,110.198975,766.77002,19.995214,31.204292,44.347145,39.862591,196.119995
2016-11-29,110.090332,762.52002,19.985369,31.711998,44.327374,40.020309,189.570007
2016-11-30,109.16188,750.570007,20.880087,31.204292,43.289379,40.769459,189.399994
2016-12-01,108.144531,743.650024,21.25577,29.690945,42.28104,41.558037,181.880005
2016-12-02,108.5495,740.340027,20.988836,30.315811,42.913719,41.232746,181.470001
2016-12-05,107.769203,759.359985,21.591906,30.628244,43.655148,41.489033,186.800003
2016-12-06,108.598877,764.719971,21.908272,30.335339,44.238403,41.903034,185.850006
2016-12-07,109.665604,770.419983,22.313614,30.999258,44.36692,42.031178,193.149994
2016-12-08,110.742218,767.330017,22.689299,31.028549,43.289379,42.957764,192.289993
2016-12-09,112.549728,768.659973,22.827707,30.930914,43.81332,43.105618,192.179993
2016-12-12,111.907722,760.119995,22.353161,31.067606,43.961605,42.366322,192.429993
2016-12-13,113.77449,774.340027,22.353161,31.956087,43.823208,41.952324,198.149994
2016-12-14,113.77449,768.820007,22.412479,31.604597,44.238403,42.248043,198.690002
2016-12-15,114.396751,761.0,22.896912,31.965851,44.337257,42.395893,197.580002
2016-12-16,114.544907,757.77002,22.402592,31.262875,44.446003,42.100182,202.490005
2016-12-19,115.206673,766.0,22.224638,31.946321,44.119778,42.218472,202.729996
2016-12-20,115.512863,771.219971,22.452023,32.102543,44.228519,42.878902,208.789993
2016-12-21,115.621513,770.599976,22.372932,31.663181,44.060463,42.750759,207.699997
2016-12-22,114.860977,766.340027,22.283955,31.399565,44.001144,42.179039,208.449997
2016-12-23,115.088142,760.590027,22.343275,31.292164,44.208748,42.445183,213.339996
2016-12-27,115.819054,771.400024,22.353161,31.467911,44.515202,42.504326,219.529999
2016-12-28,115.325203,772.130005,22.076342,31.214056,43.645264,42.011467,219.740005
2016-12-29,115.29557,765.150024,21.750088,31.380037,44.307602,41.54818,214.679993
2016-12-30,114.396751,749.869995,21.848953,31.018787,43.684803,41.646751,213.690002
2017-01-03,114.722694,753.669983,22.274069,31.526491,43.833092,42.435326,216.990005
2017-01-04,114.594292,757.179993,22.689299,32.034195,44.188976,42.997189,226.990005
2017-01-05,115.17704,780.450012,22.422365,32.297813,44.376804,42.602898,226.75
2017-01-06,116.461075,795.98999,22.422365,32.405209,44.357029,43.223904,229.009995
2017-01-09,117.527794,796.919983,22.29384,32.463791,43.793549,42.100182,231.279999
2017-01-10,117.646317,795.900024,22.679413,32.229465,43.081779,42.445183,229.869995
2017-01-11,118.278458,799.02002,22.807934,32.219704,43.062008,43.046471,229.729996
2017-01-12,117.784599,813.640015,22.659639,32.278286,42.973038,43.007046,229.589996
2017-01-13,117.577179,817.140015,22.748615,32.307575,43.279491,43.184479,237.75
2017-01-17,118.525383,809.719971,21.799522,32.024429,44.011032,41.54818,235.580002
2017-01-18,118.515503,807.47998,22.372932,31.926796,44.228519,42.248043,238.360001
2017-01-19,118.308083,809.039978,22.274069,31.780342,44.416348,41.843895,243.759995
2017-01-20,118.525383,808.330017,22.382818,31.799868,45.029259,41.981895,244.729996
2017-01-23,118.604401,817.880005,22.303726,31.682709,45.009487,41.360889,248.919998
2017-01-24,118.495758,822.440002,22.689299,32.170887,45.563084,42.119896,254.610001
2017-01-25,120.382278,836.52002,23.104528,30.569662,45.701485,43.233761,254.470001
2017-01-26,120.441551,839.150024,23.173731,30.598953,45.572968,43.391476,252.509995
2017-01-27,120.451416,835.77002,23.094641,30.393919,44.821659,43.223141,252.949997
2017-01-30,120.135345,830.380005,22.689299,30.393919,44.792004,42.698318,250.630005
2017-01-31,119.858795,823.47998,22.382818,30.530609,44.703033,42.074486,251.929993
2017-02-01,127.167854,832.349976,22.62998,30.218176,44.732689,42.282433,249.240005
2017-02-02,126.950554,839.950012,22.461908,30.686827,45.009487,41.718002,251.550003
2017-02-03,127.493805,810.200012,23.025436,31.106659,45.286285,43.99551,251.330002
2017-02-06,128.688934,807.640015,22.857368,31.087132,44.930401,44.193554,257.769989
2017-02-07,129.913696,812.5,22.639866,30.745407,46.729595,44.431206,257.480011
2017-02-08,130.417435,819.710022,22.412479,30.598953,47.283195,43.480595,262.079987
2017-02-09,131.359818,821.359985,22.857368,30.843042,47.520447,44.4114,269.200012
2017-02-10,131.062225,827.460022,22.817822,31.018787,47.688507,44.262871,269.230011
2017-02-13,132.222839,836.530029,23.134186,31.096895,47.866444,44.817394,280.600006
2017-02-14,133.939011,836.390015,23.786688,31.170712,47.975189,45.589767,280.980011
2017-02-15,134.425079,842.700012,24.300781,31.190397,48.23222,46.035366,279.76001
2017-02-16,134.266357,844.140015,24.300781,31.387243,48.559719,45.659081,268.950012
2017-02-17,134.633408,845.070007,24.241465,31.584091,49.323895,45.698692,272.230011
2017-02-21,135.60556,856.440002,24.49851,31.643147,49.234577,46.104683,277.390015
2017-02-22,136.012268,855.609985,24.508396,31.712044,49.313969,46.065075,273.51001
2017-02-23,135.43692,852.190002,24.300781,31.741568,49.244499,46.124489,255.990005
2017-02-24,135.565887,845.23999,23.954758,32.115578,49.155182,45.084755,257.0
2017-02-27,135.83371,848.640015,24.290895,32.056522,49.184956,45.39172,246.229996
2017-02-28,135.89325,845.039978,24.399647,31.761255,49.462837,45.223381,249.990005
2017-03-01,138.670807,853.080017,25.287176,32.233685,49.84988,46.352238,250.020004
2017-03-02,137.847473,848.909973,25.01943,32.115578,49.810184,45.827415,250.479996
2017-03-03,138.660889,849.880005,25.227676,31.967941,49.472759,46.37204,251.570007
2017-03-06,138.224426,846.609985,25.039261,32.302582,49.294121,46.114586,251.210007
2017-03-07,138.402985,846.02002,24.999596,31.465982,49.17503,45.87693,248.589996
2017-03-08,137.887146,850.5,25.049179,31.54472,49.13533,45.93634,246.869995
2017-03-09,137.569687,853.0,25.138428,31.623461,49.254425,46.223507,244.899994
2017-03-10,138.026016,852.460022,25.098761,31.889204,49.651394,46.035366,243.690002
2017-03-13,138.085541,854.590027,25.088844,32.086048,49.472759,45.807613,246.169998
2017-03-14,137.877228,852.530029,25.108677,31.820309,49.373516,45.7383,258.0
2017-03-15,139.335464,852.969971,24.969847,32.174629,49.800262,45.401623,255.729996
2017-03-16,139.563614,853.419983,25.009512,31.839991,49.730789,45.87693,262.049988
2017-03-17,138.869217,852.309998,24.652519,31.91873,49.720863,44.579742,261.5
2017-03-20,140.327454,856.969971,24.236023,31.839991,49.810184,44.153946,261.920013
2017-03-21,138.720413,843.200012,22.827875,31.357718,49.959049,42.242821,250.679993
2017-03-22,140.287766,848.059998,22.748543,31.50535,49.899502,41.797222,255.009995
2017-03-23,139.791763,847.380005,22.877457,31.406927,49.959049,42.173508,254.779999
2017-03-24,139.514008,845.609985,22.92704,31.357718,49.839958,42.044773,263.160004
2017-03-27,139.752106,846.820007,22.837791,31.200241,49.899502,41.173382,270.220001
2017-03-28,142.648712,856.0,23.284035,31.338032,49.879654,42.074486,277.450012
2017-03-29,142.966141,874.320007,23.155119,31.357718,49.66132,42.381447,277.380005
2017-03-30,142.777664,876.340027,23.67078,31.278978,49.651394,43.005291,277.920013
2017-03-31,142.509842,886.539978,23.393116,31.219923,49.492607,42.421059,278.299988
2017-04-03,142.549515,891.51001,23.393116,31.091974,49.512459,42.292332,298.519989
2017-04-04,143.610962,906.830017,23.24437,31.151026,49.373516,42.094284,303.700012
2017-04-05,142.866959,909.280029,22.976622,31.229765,49.194878,41.331818,295.0
2017-04-06,142.509842,898.280029,23.065872,31.29866,49.383438,41.678394,298.700012
2017-04-07,142.192398,894.880005,22.966705,31.377399,49.17503,41.539764,302.540009
2017-04-10,142.023758,907.039978,22.827875,31.318348,49.502537,41.500153,312.390015
2017-04-11,140.496094,902.359985,22.728708,31.475824,49.631546,41.173382,308.709991
2017-04-12,140.664734,896.22998,22.460962,31.210081,49.641472,40.668369,296.839996
2017-04-13,139.920731,884.669983,22.153549,31.151026,49.423138,40.292084,304.0
2017-04-17,140.694489,901.98999,22.619625,31.28882,49.959049,41.084263,301.440002
2017-04-18,140.069519,903.780029,22.52046,31.357718,50.316326,40.806999,300.25
2017-04-19,139.553696,899.200012,22.550209,31.49551,50.266708,41.628883,305.519989
2017-04-20,141.299591,902.059998,22.877457,31.633301,49.88958,42.084385,302.51001
2017-04-21,141.130966,898.530029,22.52046,31.426613,49.869732,41.391228,305.600006
2017-04-24,142.48999,907.409973,23.432783,32.017155,50.008671,43.134018,308.029999
2017-04-25,143.372864,907.619995,23.779861,32.086048,49.919353,43.837074,313.790009
2017-04-26,142.529663,909.289978,23.690613,32.184475,49.413216,43.936096,310.170013
2017-04-27,142.638794,918.380005,23.452614,32.332108,49.40329,43.309433,308.630005
2017-04-28,142.499893,924.98999,23.145205,32.312428,49.155182,43.140331,314.070007
2017-05-01,145.406448,948.22998,23.412951,32.282898,48.94677,43.508377,322.829987
2017-05-02,146.32901,946.940002,23.333618,32.095894,48.46048,43.120438,318.890015
2017-05-03,145.882614,941.030029,23.571615,32.204159,48.381081,43.249752,311.019989
2017-05-04,145.356857,937.530029,23.650948,32.440372,50.465191,43.050808,295.459991
2017-05-05,147.76741,934.150024,23.541864,32.174629,50.395721,42.851871,308.350006
2017-05-08,151.784973,949.039978,23.760027,31.810465,50.236931,42.792187,307.190002
2017-05-09,152.757141,952.820007,23.779861,31.54472,49.909431,42.603195,321.26001
2017-05-10,152.032974,948.950012,23.948442,31.761255,50.485039,42.871761,325.220001
2017-05-11,153.347809,947.619995,23.86911,31.53488,50.286552,42.642979,323.100006
2017-05-12,155.48941,961.349976,23.799696,31.111658,50.007626,42.503723,324.809998
2017-05-15,155.090958,957.969971,23.859194,31.190397,50.057434,43.200016,315.880005
2017-05-16,154.861862,966.070007,23.789778,31.210081,49.290382,43.15028,317.01001
2017-05-17,149.662277,944.76001,22.38163,30.717964,49.519501,40.753044,306.109985
2017-05-18,151.943314,958.48999,22.550209,30.550646,49.48962,41.091244,313.059998
2017-05-19,152.461288,959.840027,22.857622,30.767176,49.549389,41.578648,310.829987
2017-05-22,153.38765,970.669983,22.847708,31.387243,49.828316,41.439388,310.350006
2017-05-23,153.198395,971.539978,23.194786,31.253302,50.117207,42.195362,303.859985
2017-05-24,152.740189,980.349976,23.165037,31.36244,50.535595,42.404255,310.220001
2017-05-25,153.268112,993.380005,23.055954,31.660091,51.003796,42.404255,316.829987
2017-05-26,153.00914,995.780029,23.046038,31.570795,50.904175,42.61314,325.140015
2017-05-30,153.068893,996.700012,22.718792,31.650169,51.332527,42.056103,335.100006
2017-05-31,152.16246,994.619995,22.295954,31.521187,51.462029,41.518967,341.01001
2017-06-01,152.580811,995.950012,22.514833,31.620405,52.04977,42.384357,340.369995
2017-06-02,154.841934,1006.72998,22.335752,31.937897,52.368542,42.294834,339.850006
2017-06-05,153.327881,1011.340027,22.295954,31.679934,52.41835,42.662876,347.320007
2017-06-06,153.845856,1003.0,22.116871,31.898212,52.617584,42.712608,352.850006
2017-06-07,154.762253,1010.070007,22.484987,31.77915,53.055897,43.050808,359.649994
2017-06-08,154.383743,1010.27002,22.853104,31.71962,52.617584,43.866467,370.0
2017-06-09,148.397247,978.309998,23.549541,31.461657,52.796894,44.672176,357.320007
2017-06-12,144.851166,964.909973,23.658983,31.878368,52.697281,44.612495,359.01001
2017-06-13,146.016586,980.789978,23.649035,31.918053,52.59766,44.910908,375.950012
2017-06-14,144.592194,976.469971,23.639084,31.481501,52.976208,44.672176,380.660004
2017-06-15,143.725586,964.169983,23.420204,31.590639,53.344788,44.453342,375.339996
2017-06-16,141.713501,987.710022,23.310764,31.42197,52.996128,44.244453,371.399994
2017-06-19,145.767578,995.169983,23.788321,31.650169,53.544022,45.47789,369.799988
2017-06-20,144.442764,992.590027,23.370459,31.332676,53.324863,45.259052,372.23999
2017-06-21,145.299408,1002.22998,23.012289,35.519623,52.816818,44.672176,376.399994
2017-06-22,145.060364,1001.299988,22.813309,34.83503,52.637508,44.373768,382.609985
2017-06-23,145.707809,1003.73999,22.703867,34.706047,52.836742,43.458637,383.450012
2017-06-26,145.249619,993.97998,22.773512,34.53738,52.886551,43.766998,377.48999
2017-06-27,143.167786,976.780029,23.151579,34.348866,52.478123,43.985832,362.369995
2017-06-28,145.259567,990.330017,23.758472,34.636597,52.378506,44.085304,371.23999
2017-06-29,143.117966,975.929993,24.196234,34.00161,51.611458,44.513027,360.75
2017-06-30,143.45665,968.0,24.136539,34.200043,51.681187,44.324032,361.609985
2017-07-03,142.93869,953.659973,24.554403,33.892467,51.820652,45.368473,352.619995
2017-07-05,143.526367,971.400024,24.79318,34.209961,51.58157,45.915558,327.089996
2017-07-06,142.171692,965.140015,24.584249,33.634506,51.750919,45.885719,308.829987
2017-07-07,143.616013,978.76001,24.703638,34.07106,51.800728,45.806141,313.220001
2017-07-10,144.492584,996.469971,24.763332,34.031372,52.109543,45.74646,316.049988
2017-07-11,144.960739,994.130005,24.47481,34.041294,51.980038,45.239159,327.220001
2017-07-12,145.169922,1006.51001,24.226082,34.051216,51.701111,44.721912,329.519989
2017-07-13,147.191986,1000.630005,24.494709,34.170277,51.800728,45.27895,323.410004
2017-07-14,148.457001,1001.809998,24.086794,34.209961,52.41835,44.960644,327.779999
2017-07-17,148.974976,1010.039978,23.897762,34.229805,53.125633,45.089954,319.570007
2017-07-18,149.49295,1024.449951,23.778372,33.793255,53.42448,44.900959,328.23999
2017-07-19,150.429276,1026.869995,23.937557,34.319103,52.747089,46.373123,325.26001
2017-07-20,149.751923,1028.699951,23.818169,34.36871,52.786934,46.263702,329.920013
2017-07-21,149.682205,1025.670044,23.678881,34.150433,53.055897,46.343281,328.399994
2017-07-24,151.495071,1038.949951,23.788321,34.458004,52.59766,46.462646,342.519989
2017-07-25,152.142548,1039.869995,24.355419,34.755653,53.125633,47.35788,339.600006
2017-07-26,152.859726,1052.800049,24.086794,34.378632,53.464325,46.959999,343.850006
2017-07-27,149.971069,1046.0,23.987305,30.856434,53.59383,47.09,334.459991
2017-07-28,148.915207,1020.039978,23.907711,30.697687,53.095745,46.66,335.070007
2017-07-31,148.148224,987.780029,23.997253,30.796906,53.145554,46.900002,323.470001
2017-08-01,149.463058,996.190002,24.325573,30.975494,52.806854,47.209999,319.570007
2017-08-02,156.52533,995.890015,24.464861,30.608393,52.527931,47.330002,325.890015
2017-08-03,154.961472,986.919983,24.245981,31.600561,51.571609,47.259998,347.089996
2017-08-04,155.778259,987.580017,24.842926,31.739464,50.196896,48.080002,356.910004
2017-08-07,158.188797,992.27002,24.832977,32.066879,50.097282,48.310001,355.170013
2017-08-08,159.453827,989.840027,24.773283,31.967665,49.509541,47.93,365.220001
2017-08-09,160.429993,982.01001,24.614098,32.295078,49.728695,47.650002,363.529999
2017-08-10,155.320007,956.919983,23.997253,31.798994,49.390003,46.299999,355.399994
2017-08-11,157.479996,967.98999,23.738577,31.739464,49.619999,45.650002,357.869995
