Date,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-06-12,58.858913,49.379837,130.803528,144.851166,101.730042,116.704216,34.209671
2017-06-13,59.148266,49.349899,131.482773,146.016586,103.534012,116.981689,34.409084
2017-06-14,59.248043,49.29002,130.443939,144.592194,103.563919,116.882591,32.721581
2017-06-15,59.078419,49.010586,131.003311,143.725586,104.391144,116.54567,32.761524
2017-06-16,59.377754,48.691235,130.01442,141.713501,104.151947,116.813225,33.610268
2017-06-19,60.415443,49.559475,129.455048,145.767578,105.577187,116.783501,33.530388
2017-06-20,60.195934,47.932774,123.44178,144.442764,103.842979,116.743858,33.120987
2017-06-21,59.657135,48.331963,120.033943,145.299408,103.78318,116.20874,32.082527
2017-06-22,60.475311,48.870872,120.623566,145.060364,103.543976,115.782631,31.792955
2017-06-23,59.637177,48.531559,119.664177,145.707809,103.713409,115.961006,31.59325
2017-06-26,59.108356,48.681255,121.712875,145.249619,103.583847,116.733955,31.743031
2017-06-27,58.749157,48.401821,121.882767,143.167786,100.693504,116.188927,31.653162
2017-06-28,59.268002,49.150303,116.636093,145.259567,101.640343,117.675354,31.723059
2017-06-29,58.799999,49.519554,115.976517,143.117966,99.876236,116.932144,32.392067
2017-06-30,59.310001,50.218136,116.516167,143.45665,99.975899,117.288887,32.891327
2017-07-03,59.130001,50.287994,118.335022,142.93869,99.776573,117.328522,33.849915
2017-07-05,59.77,51.156235,105.143379,143.526367,100.833038,117.477852,32.681641
2017-07-06,59.220001,51.944633,103.094681,142.171692,99.3181,117.079651,32.232304
2017-07-07,59.630001,52.922649,101.865456,143.616013,100.01577,117.467896,31.962702
2017-07-10,59.860001,52.553402,101.105934,144.492584,100.374573,117.228973,32.55183
2017-07-11,59.799999,51.505527,100.186516,144.960739,100.394508,116.761093,33.140961
2017-07-12,60.73,53.691093,100.876083,145.169922,100.464272,116.372856,33.101021
2017-07-13,61.189999,53.701073,103.15464,147.191986,100.364601,115.95475,33.370617
2017-07-14,61.52,54.110245,101.975388,148.457001,100.653633,116.571945,33.740074
2017-07-17,61.549999,53.760952,101.675575,148.974976,101.012436,116.800919,33.929794
2017-07-18,61.209999,53.042412,100.236488,149.49295,101.660271,116.14389,33.829941
2017-07-19,61.380001,52.503502,100.806129,150.429276,101.899475,116.930328,35.098064
2017-07-20,60.98,52.234047,103.164635,149.751923,102.058945,116.482361,33.949764
2017-07-21,61.369999,51.80492,105.203339,149.682205,102.507439,116.850685,33.400578
2017-07-24,61.5,51.176193,103.104668,151.495071,102.367905,116.970146,33.130974
2017-07-25,60.540001,50.507549,105.223328,152.142548,102.716743,117.009964,33.530388
2017-07-26,59.720001,50.906738,106.632431,152.859726,102.696808,116.771049,33.290737
2017-07-27,59.91,49.898785,110.270126,149.971069,103.713409,116.970146,33.660191
2017-07-28,60.080002,50.387794,110.140213,148.915207,102.995804,116.940285,33.061081
2017-07-31,59.790001,50.337894,111.939072,148.148224,103.842979,116.293213,32.661667
2017-08-01,59.939999,50.956642,113.977783,149.463058,104.779846,117.079651,31.832895
2017-08-02,60.200001,50.347874,114.407509,156.52533,103.145309,117.328522,32.561817
2017-08-03,60.369999,50.44767,110.460007,154.961472,103.314751,117.328522,32.5718
2017-08-04,60.130001,50.697166,110.939705,155.778259,104.670212,117.308609,33.130974
2017-08-07,60.869999,50.477612,109.420662,158.188797,105.816383,116.920372,31.743031
2017-08-08,60.139999,49.898785,109.320732,159.453827,103.603775,116.731232,31.243769
2017-08-09,59.68,49.300003,109.110863,160.429993,101.012436,116.810867,30.764477
2017-08-10,58.57,48.549999,106.06279,155.320007,99.18853,116.412674,30.305157
2017-08-11,59.330002,48.349998,107.272026,157.479996,99.068932,116.024437,30.245247
2017-08-14,59.619999,48.810001,109.250771,159.850006,99.736702,116.611771,30.574759
2017-08-15,59.380001,48.52,87.024857,161.600006,100.065605,116.49231,30.345097
2017-08-16,62.139999,48.41,91.452057,160.949997,99.965942,117.169243,29.895763
2017-08-17,60.860001,46.029999,92.791199,157.860001,97.514122,116.571945,30.045542
2017-08-18,61.25,45.549999,93.200943,157.5,97.703499,116.342987,30.335112
2017-08-21,61.740002,45.709999,95.129723,157.210007,98.75,116.323074,30.245247
2017-08-22,62.959999,45.41,95.739342,159.779999,102.0,116.621727,30.155378
2017-08-23,62.77,43.970001,93.480766,159.979996,100.43,116.243439,30.325129
2017-08-24,62.68,42.919998,93.041046,159.270004,99.949997,116.153847,30.035555
2017-08-25,62.900002,45.25,95.739342,159.860001,100.660004,116.323074,30.474905
2017-08-28,63.459999,44.950001,94.60006,161.470001,100.709999,116.114021,30.295172
2017-08-29,63.490002,44.560001,95.059769,162.910004,100.230003,116.064247,30.315142
2017-08-30,63.900002,44.32,96.748695,163.350006,103.639999,116.352943,30.40501
2017-08-31,64.720001,44.740002,97.838005,164.0,103.580002,116.671494,30.624683
2017-09-01,64.379997,45.310001,97.997902,164.050003,103.800003,116.68145,30.63467
2017-09-05,64.290001,43.919998,96.668747,162.080002,102.279999,116.49231,31.283709
2017-09-06,64.709999,44.310001,95.549454,161.910004,101.800003,117.009964,31.78297
2017-09-07,65.139999,43.84,93.470772,161.259995,101.760002,117.169243,31.832895
2017-09-08,65.019997,43.599998,93.970459,158.630005,103.43,116.890503,31.703089
2017-09-11,66.110001,45.860001,94.340225,161.5,104.629997,116.70137,32.212334
2017-09-12,66.139999,46.290001,97.19841,160.860001,105.080002,116.910423,33.330681
2017-09-13,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001
2017-09-14,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001
2017-09-15,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001
2017-09-18,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77
2017-09-19,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18
2017-09-20,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998
2017-09-21,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001
2017-09-22,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001
2017-09-25,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001
2017-09-26,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999
2017-09-27,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999
2017-09-28,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999
2017-09-29,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73
2017-10-02,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998
2017-10-03,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001
2017-10-04,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23
2017-10-05,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999
2017-10-06,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999
