,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_adjprice,end_adjprice,stdev
0,ALGN,2017-03-01,2017-09-20,1.94330807573,0.82824047629,1.71011110664,103.830002,187.869995,0.0194479340512
1,AOS,2017-03-01,2017-09-20,0.325430864317,0.170538336059,0.634590185419,50.812843,58.639999,0.00946509322719
2,BP,2017-03-01,2017-09-20,0.260916339822,0.138344674144,0.0391374509732,33.096481,37.334,0.00923591768456
3,CELG,2017-03-01,2017-09-20,0.307878472488,0.161849224162,0.474132847632,123.699997,143.5,0.0119204048518
4,EVR,2017-03-01,2017-09-20,-0.0433477631408,-0.0244637339143,-0.0156051947307,80.833542,76.875,0.0145302751525
5,FB,2017-03-01,2017-09-20,0.531491719024,0.268998147285,0.956685094243,137.419998,172.0,0.00979802077674
6,GOOGL,2017-03-01,2017-09-20,0.219327554069,0.117205010853,0.168882216633,856.75,943.960022,0.00989944868673
7,HSBC,2017-03-01,2017-09-20,0.476808196344,0.243470853029,0.0,39.982754,49.060001,0.00891632144572
8,INTC,2017-03-01,2017-09-20,0.0607433462887,0.0335075706671,0.107515722931,35.398949,36.860001,0.00905293420322
9,JNJ,2017-03-01,2017-09-20,0.184795416074,0.0994093835081,0.170011782788,122.266281,132.630005,0.00722313716492
10,JPM,2017-03-01,2017-09-20,0.110594114864,0.0603787004573,0.117229761756,92.556152,95.019897,0.0103769293471
11,LMT,2017-03-01,2017-09-20,0.317602830205,0.166669466967,0.244554179258,265.083008,307.190002,0.00676785206911
12,LPX,2017-03-01,2017-09-20,0.34428070411,0.179813401187,0.0963985971507,23.940001,27.82,0.0136520058751
13,LRCX,2017-03-01,2017-09-20,0.975000821221,0.462827800717,0.828750698038,118.563316,171.800003,0.016771729588
14,MASI,2017-03-01,2017-09-20,-0.0953197418649,-0.0544488595125,-0.0142979612797,92.779999,85.440002,0.0197380664337
15,MRK,2017-03-01,2017-09-20,0.0280835717808,0.0156000419893,0.00786340009862,64.787201,65.459999,0.00724828947143
16,MRO,2017-03-01,2017-09-20,-0.350021493997,-0.213988616986,-0.581035680035,16.324976,12.4806,0.0228968731903
17,MSFT,2017-03-01,2017-09-20,0.350198368839,0.182713338291,0.423740026295,64.227699,74.839996,0.00858087602585
18,RTN,2017-03-01,2017-09-20,0.404322412725,0.208981165618,0.121296723817,152.998764,184.470001,0.00746176179391
19,T,2017-03-01,2017-09-20,-0.102705917466,-0.0587713072276,-0.0893541481957,41.009735,38.369999,0.00936371194614
20,THO,2017-03-01,2017-09-20,0.0674621930074,0.0371612347993,0.0937724482803,112.810837,114.190002,0.0185141543746
21,WFC,2017-03-01,2017-09-20,-0.100870048708,-0.0576954813528,-0.094817845786,58.886093,53.77,0.0110073716155
22,WMT,2017-03-01,2017-09-20,0.289775838352,0.152833666842,0.40278841531,69.036629,80.129997,0.00885505069787
23,WRK,2017-03-01,2017-09-20,0.181893703779,0.0979036745077,0.251013311215,53.774261,58.130001,0.0133420071808
24,XOM,2017-03-01,2017-09-20,0.0171998517679,0.00957686711177,0.0159958621442,81.453835,80.550003,0.00734324035626
