Date,AAL,ADM,AES,AGN,ALKS,AMAT,AMD,AMGN,APD,ARNC,AVT,AXP,AXS,BAC,BC,BEN,CA,CAH,CASY,CELG,CL,CMCSA,COLM,CRI,CSCO,CVS,CVX,CXO,DIS,DISH,EGN,ETR,F,FCNCA,FLS,FSLR,FTI,GE,GPC,GPS,GRMN,GWR,GWW,HAIN,HAS,HD,HHC,HOG,HPE,HRL,INTC,JLL,JNJ,JWN,KHC,KMB,KMI,KSS,LAZ,LEG,LLY,LMT,LNG,LOW,LPX,LUK,LVLT,LYB,M,MAS,MD,MDLZ,MDT,MLM,MMM,MO,MS,MUR,NFX,NKE,NUAN,NWL,NWS,OTEX,PAG,PCLN,PDCO,PEP,PM,QCOM,RPM,RTN,S,SEE,SJM,SKX,SLB,SNA,SON,STX,SWKS,T,TAP,TGT,TRIP,TWTR,UAL,UHS,UNP,VIA,VMC,VRSK,VSAT,WAB,WHR,WPX,WTM,XOM,XRAY,Y
2017-06-20,48.029999,41.48,11.9,238.630005,57.18,43.360001,12.64,166.289993,144.740005,26.41,38.810001,82.510002,65.279999,23.49,60.790001,44.509998,31.58,76.309998,106.739998,126.220001,76.349998,40.389999,54.93,88.099998,31.85,77.779999,106.480003,115.93,103.940002,63.240002,49.73,79.739998,11.12,363.079987,46.0,35.450001,26.620001,28.129999,91.269997,22.129999,51.360001,65.470001,174.660004,33.029999,111.379997,157.669998,123.959999,55.509998,12.909232,33.939999,34.860001,119.599998,134.220001,46.16,89.279999,132.970001,18.52,36.029999,45.470001,52.970001,82.75,282.890015,46.360001,80.459999,24.41,25.35,60.459999,80.099998,22.1,38.970001,57.73,45.029999,88.82,229.139999,213.360001,77.330002,45.5,24.85,29.120001,51.560001,18.23,53.349998,14.0,32.220001,41.41,1850.640015,47.610001,117.949997,122.110001,56.790001,55.799999,163.869995,8.14,45.07,122.370003,26.35,66.75,156.389999,51.130001,41.040001,101.809998,38.66,86.660004,50.91,36.009998,16.91,77.279999,114.129997,108.349998,38.799999,129.539993,83.910004,66.760002,88.5,194.559998,9.27,868.320007,82.309998,63.349998,593.869995
2017-06-21,48.43,41.25,11.67,244.389999,57.66,43.619999,13.98,171.350006,143.479996,25.32,38.099998,82.209999,64.779999,23.129999,61.549999,44.259998,35.799999,77.480003,106.989998,132.830002,75.68,40.279999,54.889999,85.720001,31.84,78.160004,104.489998,114.790001,104.800003,63.240002,47.389999,79.370003,11.04,355.959991,44.040001,37.23,26.49,27.780001,89.889999,21.9,51.169998,64.040001,173.679993,33.16,111.220001,156.589996,123.540001,55.959999,12.854926,34.0,34.580002,119.0,134.910004,46.080002,89.400002,131.830002,18.51,35.560001,45.950001,52.82,82.639999,282.98999,46.650002,79.139999,24.360001,24.99,60.09,79.57,21.6,38.759998,57.82,44.98,88.790001,227.089996,212.860001,77.029999,44.91,24.65,27.83,52.59,18.639999,52.57,13.95,32.139999,41.169998,1867.780029,47.720001,117.419998,120.190002,56.330002,55.27,163.490005,8.21,45.27,121.57,26.870001,65.470001,153.240005,51.209999,41.66,103.300003,38.150002,85.769997,50.52,35.82,17.780001,77.589996,113.220001,107.620003,39.799999,128.169998,84.059998,65.870003,88.209999,193.809998,8.71,869.179993,81.440002,63.77,587.190002
2017-06-22,48.970001,41.029999,11.57,247.110001,58.68,43.34,14.38,173.820007,144.25,25.299999,38.57,82.25,64.230003,22.93,62.200001,44.34,35.110001,78.75,105.599998,133.679993,75.529999,39.939999,55.560001,86.160004,31.85,77.220001,104.449997,113.879997,104.220001,63.02,46.77,79.190002,11.13,351.320007,44.25,38.419998,26.73,27.549999,89.669998,22.02,51.389999,65.800003,172.779999,32.66,110.470001,155.479996,122.720001,56.23,12.940264,34.419998,34.360001,118.470001,136.050003,47.48,89.099998,131.75,18.58,36.299999,45.540001,52.66,84.309998,280.429993,47.279999,78.339996,24.540001,25.030001,59.869999,80.010002,22.09,38.82,59.610001,44.849998,89.089996,226.389999,212.220001,76.480003,44.610001,24.52,27.559999,52.400002,18.790001,52.189999,13.95,32.400002,40.970001,1862.930054,47.93,116.150002,119.709999,56.470001,54.889999,161.059998,8.07,44.919998,121.230003,27.9,65.370003,154.770004,50.939999,42.009998,103.25,38.099998,85.949997,50.630001,35.740002,18.15,77.449997,115.209999,107.389999,39.049999,129.339996,83.029999,66.0,88.349998,195.160004,9.13,864.0,81.080002,63.830002,582.289978
2017-06-23,48.630001,41.16,11.56,246.460007,58.470001,44.09,14.17,172.5,144.940002,25.540001,38.689999,82.220001,63.610001,22.82,62.52,43.98,34.98,79.68,106.589996,134.309998,75.919998,39.5,56.549999,87.879997,32.09,77.410004,105.0,116.480003,104.360001,63.889999,47.93,78.989998,11.04,363.369995,44.470001,39.740002,26.700001,27.57,90.739998,21.969999,51.279999,67.120003,176.380005,31.6,111.910004,151.309998,123.25,55.540001,13.072149,34.939999,34.189999,118.519997,136.429993,48.0,88.849998,132.300003,18.790001,37.029999,45.759998,52.610001,83.889999,280.640015,47.619999,76.07,24.51,24.99,60.060001,80.169998,22.27,38.91,59.970001,44.900002,89.199997,228.270004,212.899994,76.489998,43.689999,24.85,27.540001,52.849998,18.84,53.099998,14.05,32.060001,41.419998,1874.280029,47.84,116.959999,119.559998,56.91,54.25,162.360001,8.05,44.830002,120.720001,28.85,65.93,154.470001,51.02,42.669998,104.360001,37.950001,86.5,50.759998,36.959999,18.5,76.790001,115.43,108.099998,39.150002,132.229996,82.360001,66.730003,88.519997,188.679993,9.35,862.440002,81.610001,63.84,584.390015
2017-06-26,48.779999,41.299999,11.68,248.910004,58.299999,43.25,14.08,173.669998,144.910004,24.01,38.939999,82.959999,64.5,22.889999,63.34,44.240002,34.810001,79.470001,106.93,133.850006,75.889999,39.59,56.439999,88.209999,32.240002,80.120003,104.139999,115.910004,105.57,63.849998,48.279999,79.769997,11.18,355.429993,45.5,40.169998,26.879999,27.610001,91.160004,22.17,51.299999,66.970001,177.820007,33.630001,111.839996,151.419998,121.370003,55.099998,13.041117,34.799999,34.07,120.620003,136.339996,47.799999,88.940002,133.520004,18.879999,37.52,45.849998,52.93,84.279999,279.700012,48.259998,76.699997,24.33,25.309999,60.169998,80.889999,22.469999,38.91,60.240002,44.900002,89.150002,232.229996,212.610001,76.529999,44.0,24.4,27.66,53.279999,18.73,53.34,14.1,31.700001,42.490002,1876.339966,47.810001,117.120003,119.510002,56.560001,54.080002,162.059998,8.01,45.34,122.059998,28.66,65.889999,156.050003,51.150002,42.389999,101.32,38.150002,86.349998,51.48,36.669998,18.290001,77.029999,115.879997,108.029999,40.200001,133.479996,83.18,66.75,88.970001,190.720001,9.3,865.919983,81.239998,64.07,584.429993
2017-06-27,48.5,41.0,11.5,246.089996,57.119999,41.889999,13.4,170.850006,143.830002,21.84,38.630001,83.080002,64.199997,23.27,62.619999,44.459999,34.619999,79.25,106.0,130.850006,75.370003,39.25,56.720001,88.660004,31.76,80.489998,104.07,117.010002,105.410004,63.830002,47.939999,78.129997,11.08,360.089996,45.310001,40.049999,26.92,27.209999,90.849998,22.52,50.57,66.720001,175.080002,34.75,110.419998,152.240005,120.269997,54.509998,12.800621,34.150002,33.650002,121.489998,135.009995,47.669998,87.510002,131.460007,18.91,38.41,46.310001,52.34,83.040001,277.829987,47.849998,76.330002,23.93,25.77,60.200001,82.07,23.09,38.25,59.650002,43.970001,88.790001,225.289993,209.779999,75.379997,44.220001,24.25,27.4,52.950001,18.23,53.099998,14.1,31.32,42.709999,1858.25,47.610001,115.940002,118.139999,55.43,54.0,161.160004,8.18,45.060001,120.169998,28.9,65.360001,154.899994,50.98,39.509998,97.860001,37.700001,86.379997,52.07,36.490002,18.120001,76.0,118.040001,107.349998,40.200001,131.380005,82.82,66.93,88.459999,188.520004,9.24,869.619995,81.110001,64.43,587.599976
2017-06-28,49.25,41.139999,11.33,246.710007,58.16,42.689999,13.23,174.070007,144.839996,23.1,39.200001,83.970001,64.470001,23.879999,63.139999,44.869999,34.91,79.080002,106.879997,134.229996,75.089996,39.860001,56.970001,88.230003,32.080002,81.25,104.279999,118.110001,106.860001,64.739998,48.82,77.830002,11.09,369.769989,45.639999,40.490002,27.24,27.08,91.940002,22.48,50.950001,68.160004,176.960007,35.540001,110.82,153.229996,122.169998,54.709999,13.110939,34.209999,34.200001,123.339996,133.820007,47.68,87.82,131.5,19.02,38.43,46.810001,52.66,83.099998,280.019989,48.389999,77.019997,24.4,26.27,60.77,83.800003,23.18,38.759998,60.259998,44.040001,89.300003,227.300003,210.619995,75.839996,44.32,24.780001,27.559999,53.360001,18.17,53.369999,14.3,31.42,42.889999,1890.209961,47.77,116.379997,118.93,56.16,55.060001,162.550003,8.28,45.470001,119.809998,29.049999,65.25,155.919998,51.529999,40.18,98.360001,37.939999,87.419998,52.060001,38.139999,17.950001,76.699997,120.419998,108.769997,40.049999,130.199997,83.959999,67.720001,90.199997,188.539993,9.52,869.429993,81.529999,65.25,595.150024
2017-06-29,49.619999,40.630001,11.16,244.020004,57.919998,41.439999,12.6,172.589996,141.770004,22.82,38.98,83.629997,64.760002,24.32,62.630001,44.549999,34.27,78.25,106.010002,131.699997,74.120003,38.869999,57.419998,88.510002,31.41,80.269997,104.120003,120.639999,105.709999,62.689999,49.52,76.879997,11.17,374.399994,45.709999,40.080002,27.219999,27.02,91.120003,22.23,50.939999,67.830002,178.960007,35.759998,110.059998,152.160004,121.25,54.080002,12.91699,33.959999,33.540001,123.699997,132.639999,47.560001,85.760002,129.0,19.040001,37.970001,46.59,52.119999,82.699997,276.730011,48.57,76.599998,24.16,26.120001,59.700001,83.769997,22.950001,38.0,60.580002,43.119999,88.709999,221.380005,207.850006,74.400002,44.75,25.65,28.6,53.169998,17.57,53.02,14.05,31.1,43.209999,1876.98999,47.59,115.18,117.080002,55.080002,54.25,160.429993,8.15,44.869999,118.019997,29.200001,65.379997,156.509995,50.950001,38.91,96.129997,37.619999,86.459999,52.09,38.0,17.65,75.440002,121.879997,107.889999,39.25,127.010002,83.360001,66.540001,90.290001,188.039993,9.54,870.0,80.699997,64.529999,597.049988
2017-06-30,50.32,41.380001,11.11,243.089996,57.970001,41.310001,12.48,172.229996,143.059998,22.65,38.880001,84.239998,64.660004,24.26,62.73,44.790001,34.470001,77.919998,107.110001,129.869995,74.129997,38.919998,58.060001,88.949997,31.299999,80.459999,104.330002,121.529999,106.25,62.759998,49.369999,76.769997,11.19,372.700012,46.43,39.880001,27.200001,27.01,92.760002,21.99,51.029999,68.389999,180.529999,38.82,111.510002,153.399994,122.839996,54.02,12.870442,34.110001,33.740002,125.0,132.289993,47.830002,85.639999,129.110001,19.16,38.669998,46.330002,52.529999,82.300003,277.609985,48.709999,77.529999,24.110001,26.16,59.299999,84.389999,23.24,38.209999,60.369999,43.189999,88.75,222.580002,208.190002,74.470001,44.560001,25.629999,28.459999,59.0,17.41,53.619999,14.15,31.540001,43.91,1870.52002,46.950001,115.489998,117.449997,55.220001,54.549999,161.479996,8.21,44.759998,118.330002,29.5,65.839996,158.0,51.419998,38.75,95.949997,37.73,86.339996,52.290001,38.200001,17.870001,75.25,122.080002,108.910004,38.049999,126.68,84.370003,66.199997,91.5,191.619995,9.66,868.630005,80.730003,64.839996,594.799988
2017-07-03,50.389999,41.459999,11.01,243.979996,58.700001,41.009998,12.15,172.800003,144.289993,22.84,39.349998,85.099998,65.790001,24.68,63.369999,45.07,34.16,78.290001,106.919998,130.179993,73.940002,38.360001,58.189999,89.860001,31.33,80.620003,106.300003,124.239998,107.459999,62.880001,50.43,76.470001,11.56,383.359985,46.939999,40.07,28.200001,27.450001,93.660004,22.91,51.82,69.080002,185.149994,38.34,110.739998,154.009995,122.839996,54.830002,12.932506,34.150002,33.459999,125.019997,132.899994,48.41,84.470001,128.429993,19.52,39.59,47.32,52.439999,82.699997,278.920013,49.349998,78.260002,24.16,26.809999,59.540001,85.360001,23.84,37.959999,60.580002,43.200001,88.809998,223.360001,209.830002,74.529999,45.610001,26.25,29.389999,58.650002,17.16,53.450001,14.3,31.08,44.529999,1843.130005,47.509998,115.440002,116.900002,54.950001,55.009998,162.570007,8.15,45.009998,118.150002,29.73,66.970001,158.830002,51.57,38.59,95.339996,38.110001,86.410004,52.650002,38.48,17.65,75.080002,121.540001,110.040001,39.0,127.139999,84.169998,64.910004,92.510002,191.970001,9.98,876.97998,82.099998,64.629997,601.47998
2017-07-05,51.259998,41.799999,10.87,244.289993,60.450001,42.119999,13.19,174.259995,142.610001,22.99,38.82,84.889999,65.75,24.92,62.540001,45.240002,34.48,78.690002,105.010002,133.199997,73.760002,38.709999,57.93,88.889999,31.110001,79.660004,104.620003,122.190002,105.629997,62.77,47.900002,75.959999,11.3,381.23999,46.720001,39.040001,27.440001,27.35,89.160004,23.08,52.07,69.019997,184.179993,38.189999,112.0,152.690002,121.110001,53.93,13.141971,33.73,34.34,125.800003,133.639999,48.119999,83.790001,128.660004,19.309999,39.310001,46.810001,52.709999,82.699997,282.399994,47.52,77.370003,24.09,26.74,59.150002,83.360001,23.52,38.150002,60.34,43.119999,88.900002,226.839996,209.759995,74.610001,46.16,25.290001,27.530001,57.560001,17.34,53.700001,14.15,31.15,43.900002,1866.01001,47.43,115.300003,118.540001,55.450001,54.450001,164.809998,8.23,45.029999,116.300003,29.049999,65.739998,156.960007,51.59,39.02,97.529999,38.119999,86.440002,52.16,37.779999,17.82,76.540001,122.32,108.25,37.799999,130.0,84.290001,65.260002,91.739998,193.210007,9.69,864.799988,80.849998,65.080002,596.349976
2017-07-06,52.049999,41.099998,10.68,241.550003,59.470001,42.110001,13.02,171.720001,142.130005,22.92,38.200001,83.739998,63.529999,24.709999,61.790001,44.919998,33.900002,76.889999,103.68,131.949997,73.449997,38.25,56.779999,86.940002,30.719999,78.709999,103.82,121.769997,103.349998,63.400002,47.349998,75.519997,11.18,376.679993,46.32,38.669998,26.959999,26.309999,86.739998,22.709999,50.98,68.209999,181.119995,38.09,111.120003,152.050003,119.529999,52.84,12.785105,33.150002,33.630001,122.949997,132.520004,47.380001,82.82,126.379997,19.129999,38.290001,46.549999,52.150002,81.599998,280.959991,46.91,76.589996,23.83,26.620001,59.34,83.050003,22.85,37.68,57.889999,43.060001,87.260002,226.0,208.020004,74.32,46.130001,24.799999,26.24,57.16,17.17,53.049999,13.65,31.02,43.32,1872.300049,44.150002,115.129997,118.349998,54.790001,54.200001,163.559998,8.04,44.720001,115.110001,28.57,65.129997,154.320007,51.299999,37.290001,97.790001,37.18,86.199997,51.439999,36.66,17.92,77.709999,119.739998,107.760002,37.799999,129.449997,83.480003,63.860001,90.589996,189.699997,9.27,853.450012,80.120003,64.290001,588.599976
2017-07-07,53.029999,41.240002,10.76,240.690002,59.529999,43.540001,13.36,171.429993,144.009995,23.129999,38.990002,84.330002,64.129997,24.83,62.459999,45.419998,34.34,77.190002,104.269997,132.559998,73.339996,38.57,57.540001,87.839996,30.9,78.639999,103.489998,120.75,103.32,63.889999,47.630001,75.790001,11.26,383.23999,46.310001,39.400002,26.74,26.15,86.860001,22.639999,51.169998,68.860001,179.259995,38.860001,111.93,152.229996,120.07,52.5,12.885958,33.200001,33.880001,126.190002,132.539993,47.540001,83.040001,126.800003,19.17,38.240002,46.59,52.860001,82.290001,285.200012,47.240002,77.150002,23.969999,26.76,58.93,83.93,22.68,38.43,58.43,43.220001,87.959999,227.899994,209.589996,74.25,46.049999,24.469999,26.09,57.98,17.24,53.27,13.75,31.379999,44.130001,1918.5,44.400002,115.510002,117.900002,55.349998,55.110001,165.869995,8.13,45.32,115.389999,29.219999,65.080002,155.990005,51.57,38.200001,99.699997,36.98,86.129997,51.07,36.639999,18.02,78.940002,122.040001,108.349998,38.049999,128.169998,83.650002,64.07,91.0,192.110001,9.29,859.900024,80.220001,64.599998,595.549988
2017-07-10,52.66,40.810001,10.94,241.169998,58.099998,44.209999,13.81,172.199997,143.5,23.83,38.740002,84.300003,64.120003,24.889999,60.900002,45.540001,34.299999,76.68,102.160004,131.929993,73.080002,38.759998,56.639999,86.169998,30.98,78.139999,103.040001,121.57,103.589996,64.300003,48.18,75.309998,11.34,383.170013,46.380001,39.540001,27.17,26.040001,85.099998,21.209999,50.259998,68.449997,178.070007,38.580002,112.129997,151.179993,117.769997,52.490002,12.986812,32.650002,33.650002,126.57,131.550003,46.220001,82.769997,127.010002,19.08,36.630001,47.099998,52.439999,82.279999,285.570007,47.48,76.919998,24.5,26.610001,58.759998,84.199997,21.08,38.740002,57.779999,43.049999,87.199997,224.740005,210.490005,73.690002,45.990002,24.6,26.360001,58.73,17.450001,53.400002,13.55,31.459999,43.369999,1921.819946,44.0,114.269997,118.160004,55.639999,55.349998,166.039993,8.23,45.84,114.410004,28.959999,65.349998,154.139999,51.5,38.389999,100.050003,36.830002,85.610001,50.18,36.189999,18.08,78.260002,121.75,108.5,38.599998,125.919998,83.449997,63.049999,90.5,192.830002,9.59,856.73999,80.160004,64.239998,595.049988
2017-07-11,51.610001,40.290001,10.93,242.119995,57.419998,45.400002,13.89,173.320007,142.770004,24.02,38.93,84.160004,63.669998,24.6,62.040001,45.400002,34.310001,76.660004,102.730003,132.25,72.400002,38.77,55.68,85.309998,31.09,77.639999,103.120003,123.57,103.839996,64.779999,48.349998,75.18,11.38,380.769989,45.759998,39.810001,27.58,26.379999,84.269997,21.200001,50.299999,68.110001,176.529999,39.009998,112.300003,150.600006,118.620003,51.990002,13.017843,32.529999,33.919998,125.690002,131.229996,46.450001,83.75,125.809998,19.219999,36.91,46.169998,52.540001,82.349998,286.420013,47.509998,76.25,25.02,26.549999,58.450001,84.459999,21.17,38.799999,57.849998,42.990002,87.260002,220.720001,209.660004,73.43,45.48,24.58,26.83,58.18,17.41,52.98,13.75,31.57,43.799999,1929.150024,43.360001,113.739998,117.209999,55.330002,55.830002,166.550003,8.14,45.400002,114.449997,28.01,65.790001,153.479996,50.880001,38.720001,100.730003,36.599998,85.919998,50.41,36.41,18.639999,76.919998,122.139999,108.589996,38.950001,125.089996,83.480003,63.59,90.879997,191.25,9.67,852.0,80.599998,64.099998,596.5
2017-07-12,53.799999,40.900002,11.1,245.589996,57.869999,45.279999,14.29,173.270004,143.729996,24.190001,39.599998,84.82,63.869999,24.35,62.0,45.98,34.32,77.309998,104.110001,133.559998,72.279999,39.02,55.880001,86.110001,31.16,77.449997,103.889999,123.040001,104.379997,65.190002,48.98,75.690002,11.47,382.170013,46.259998,41.790001,27.610001,26.58,84.0,21.57,50.299999,68.419998,168.809998,38.91,112.970001,152.589996,119.970001,50.349998,13.025601,32.619999,34.25,125.970001,132.229996,46.610001,84.699997,124.699997,19.41,37.150002,45.740002,53.119999,83.5,286.359985,48.049999,76.220001,25.360001,26.59,57.41,85.720001,21.23,38.66,58.240002,43.240002,87.809998,225.089996,211.300003,73.889999,44.959999,24.719999,26.6,58.220001,17.870001,53.02,13.6,32.200001,44.299999,1946.180054,43.200001,114.769997,118.230003,56.200001,55.75,166.979996,8.23,45.880001,115.160004,28.309999,65.580002,152.940002,51.540001,39.700001,101.730003,36.830002,86.75,50.869999,37.310001,19.25,80.529999,122.809998,109.209999,39.25,126.160004,84.550003,63.700001,91.970001,192.259995,9.6,864.900024,80.959999,64.400002,599.98999
2017-07-13,53.810001,41.380001,11.02,244.130005,58.790001,45.299999,13.53,175.039993,144.369995,24.450001,39.790001,85.370003,63.970001,24.620001,62.779999,46.32,34.439999,77.559998,104.5,134.470001,72.230003,39.310001,56.099998,86.309998,31.27,77.919998,104.129997,123.660004,104.290001,64.650002,48.75,75.059998,11.6,383.0,45.779999,41.529999,27.530001,26.790001,83.699997,22.780001,50.240002,68.080002,170.0,39.529999,111.739998,153.289993,120.949997,51.419998,13.25834,32.709999,34.240002,126.110001,131.860001,47.330002,84.849998,123.900002,19.33,38.93,46.0,53.16,84.019997,286.76001,47.41,76.519997,25.360001,26.709999,57.77,85.480003,22.1,38.84,57.900002,43.290001,87.809998,224.339996,211.089996,73.480003,45.52,24.99,26.67,57.939999,17.5,53.450001,13.7,32.98,45.099998,1940.699951,43.130001,114.019997,117.510002,56.23,54.900002,166.130005,8.2,45.860001,116.339996,28.379999,66.489998,154.279999,51.700001,38.32,102.75,36.209999,86.989998,53.310001,38.029999,19.32,80.169998,123.07,108.849998,39.349998,125.330002,84.400002,64.370003,90.239998,192.25,9.71,856.950012,80.970001,64.889999,600.619995
2017-07-14,54.220001,41.48,11.03,245.850006,58.860001,46.119999,13.92,177.130005,145.570007,24.389999,39.630001,85.279999,63.900002,24.209999,63.419998,46.27,34.48,78.110001,104.870003,134.570007,72.489998,39.200001,55.860001,85.889999,31.42,77.93,104.440002,124.790001,105.089996,66.0,49.490002,75.489998,11.68,373.700012,46.169998,42.939999,28.08,26.780001,83.349998,23.280001,50.299999,68.290001,171.889999,39.93,113.139999,152.880005,120.879997,51.619999,13.335919,32.830002,34.68,127.110001,132.600006,46.849998,85.650002,124.510002,19.540001,38.810001,46.25,53.220001,84.349998,288.130005,48.099998,76.059998,25.629999,26.700001,58.119999,85.870003,22.360001,38.919998,58.540001,43.619999,88.57,223.270004,211.770004,73.93,45.200001,25.42,27.040001,58.0,17.450001,53.810001,14.0,32.970001,44.119999,1950.869995,43.400002,114.93,119.129997,56.810001,55.029999,167.029999,8.55,46.049999,116.75,28.76,66.849998,155.740005,51.720001,39.5,103.989998,36.299999,87.889999,53.23,38.130001,19.639999,79.849998,124.160004,109.529999,39.650002,124.959999,85.440002,64.68,89.839996,192.289993,9.9,852.5,81.279999,65.110001,599.72998
2017-07-17,53.869999,41.599998,11.12,247.529999,59.66,46.150002,13.8,177.399994,145.550003,24.950001,39.93,85.220001,63.740002,24.02,63.189999,46.150002,34.5,78.089996,104.120003,134.869995,72.589996,39.200001,55.950001,86.18,31.5,78.300003,104.209999,126.019997,104.790001,65.870003,49.540001,75.610001,11.74,374.019989,45.900002,42.720001,27.809999,26.82,84.07,23.360001,50.599998,68.610001,172.210007,39.900002,112.839996,153.889999,121.540001,52.0,13.366951,33.189999,34.470001,125.199997,132.149994,47.41,85.599998,124.690002,19.549999,39.869999,47.060001,53.099998,83.639999,288.48999,47.349998,76.43,25.67,26.6,58.009998,85.650002,23.049999,38.740002,58.450001,43.689999,86.059998,223.779999,211.679993,73.370003,45.330002,25.139999,26.9,57.790001,17.280001,53.900002,14.1,32.82,44.5,1945.459961,43.099998,114.93,119.0,56.459999,55.189999,167.009995,8.39,46.119999,118.57,28.67,66.830002,159.020004,51.779999,39.07,103.300003,36.389999,87.510002,53.73,38.0,19.940001,79.779999,124.099998,109.050003,40.049999,124.68,85.239998,64.989998,89.260002,195.520004,9.96,863.200012,80.860001,65.059998,607.25
2017-07-18,53.150002,41.18,11.24,245.729996,58.009998,46.619999,13.48,177.479996,145.240005,24.879999,39.310001,85.519997,63.75,23.9,62.650002,46.240002,34.060001,76.970001,104.160004,134.270004,72.519997,39.18,56.299999,85.489998,31.51,78.0,103.720001,124.379997,105.75,65.529999,49.18,75.639999,11.75,374.619995,46.119999,44.02,27.809999,26.889999,83.010002,23.07,50.209999,68.5,174.479996,40.130001,113.400002,152.169998,121.43,48.950001,13.304888,32.830002,34.529999,125.470001,134.460007,46.27,85.599998,124.57,19.5,39.709999,46.82,52.25,83.699997,286.790009,46.580002,75.959999,25.41,26.57,57.18,85.25,22.68,38.57,57.450001,43.799999,85.849998,220.600006,211.309998,73.330002,45.139999,24.67,26.190001,57.650002,17.35,53.849998,14.05,32.82,43.860001,1976.23999,42.970001,115.010002,119.639999,56.290001,55.110001,167.960007,8.45,45.779999,116.480003,28.74,66.18,156.690002,51.540001,38.830002,103.830002,35.990002,87.620003,53.73,38.279999,19.98,78.900002,123.459999,109.25,39.950001,123.029999,85.870003,64.839996,89.559998,196.199997,9.7,861.609985,80.599998,65.0,606.98999
2017-07-19,52.610001,41.279999,11.32,246.410004,57.619999,47.18,13.55,179.179993,146.210007,25.120001,39.790001,85.93,64.32,24.059999,62.959999,46.57,34.59,77.0,105.57,135.0,72.489998,39.34,57.119999,86.269997,31.9,77.389999,104.459999,127.639999,106.82,65.089996,51.389999,75.900002,11.83,375.390015,46.540001,45.669998,28.68,26.940001,82.959999,23.290001,51.66,68.059998,162.190002,41.740002,114.040001,153.300003,122.739998,48.77,13.708301,32.619999,34.560001,128.440002,135.210007,46.939999,85.690002,123.949997,19.67,39.73,47.23,52.59,84.230003,290.670013,46.75,76.830002,25.639999,26.57,57.709999,87.160004,22.99,39.02,56.93,44.139999,85.650002,223.949997,212.100006,73.550003,46.619999,26.33,27.879999,57.77,17.549999,53.759998,14.35,32.98,44.470001,1992.099976,43.02,115.339996,121.620003,56.779999,55.650002,168.979996,8.41,46.02,116.760002,28.57,67.440002,157.710007,53.09,39.240002,105.410004,36.130001,88.529999,54.099998,39.599998,20.120001,74.239998,123.68,107.839996,41.0,125.470001,85.989998,65.730003,90.199997,198.339996,10.3,866.599976,80.849998,64.610001,608.0
2017-07-20,52.34,41.419998,11.37,249.070007,57.529999,47.25,13.8,179.320007,146.009995,24.75,39.619999,85.349998,64.720001,23.940001,59.650002,46.810001,34.639999,77.32,106.75,136.309998,72.089996,39.490002,57.950001,87.169998,31.860001,77.160004,104.629997,126.470001,107.360001,65.089996,50.720001,76.470001,11.7,373.790009,46.59,46.27,28.42,26.690001,81.690002,23.51,51.330002,66.639999,165.960007,42.790001,114.900002,147.029999,124.059998,48.77,13.886734,32.93,34.75,129.020004,136.570007,47.099998,85.900002,123.709999,20.559999,39.990002,47.02,52.57,84.75,289.670013,45.549999,72.559998,25.08,26.42,58.48,87.019997,23.07,38.299999,57.610001,43.810001,85.669998,224.779999,212.449997,73.589996,46.509998,25.84,26.799999,59.099998,16.85,53.099998,14.35,33.080002,44.580002,1999.219971,42.939999,115.510002,119.860001,53.970001,54.59,168.779999,8.38,45.529999,118.25,28.309999,67.019997,150.339996,51.759998,39.419998,107.639999,36.52,87.540001,54.580002,37.889999,20.530001,72.080002,125.0,106.139999,40.799999,125.300003,86.269997,65.669998,88.269997,189.740005,10.13,869.630005,80.860001,63.029999,611.969971
2017-07-21,51.91,41.259998,11.42,250.970001,57.73,46.810001,13.88,180.210007,145.639999,25.209999,39.25,85.589996,65.0,23.799999,60.200001,46.669998,34.419998,76.290001,106.709999,137.740005,73.269997,39.630001,57.639999,88.650002,31.84,77.029999,103.25,127.199997,107.089996,64.720001,50.389999,77.18,11.53,372.290009,46.23,45.150002,27.889999,25.91,82.709999,23.780001,51.59,67.269997,164.940002,43.759998,115.949997,146.649994,123.93,48.259998,13.972072,33.23,34.73,130.690002,135.309998,47.439999,86.160004,125.279999,20.690001,40.459999,47.400002,52.650002,84.660004,289.119995,45.150002,73.839996,25.43,26.450001,58.66,86.870003,23.360001,38.299999,58.110001,44.029999,85.169998,224.669998,211.160004,73.419998,46.59,25.360001,26.49,59.950001,17.200001,52.900002,14.45,33.060001,44.32,1994.890015,42.889999,116.629997,119.580002,53.84,54.669998,169.369995,8.53,45.700001,118.480003,28.5,66.529999,150.0,49.439999,39.580002,107.470001,36.509998,87.980003,54.84,37.540001,20.110001,71.57,124.419998,104.849998,41.099998,126.190002,86.510002,65.809998,87.489998,191.220001,10.0,868.440002,80.120003,62.919998,614.539978
