,prev_date,curr_date,ticker,prev_value,curr_value,change_pct
0,2017-02-28,2017-03-01,a,50.9543,51.689316,0.0144250043667
1,2017-02-28,2017-03-01,s,8.81,8.84,0.00340522133939
2,2017-03-01,2017-03-02,a,51.689316,51.033764,-0.012682543526
3,2017-03-01,2017-03-02,s,8.84,8.73,-0.012443438914
4,2017-03-02,2017-03-03,a,51.033764,51.629719,0.0116776610873
5,2017-03-02,2017-03-03,s,8.73,8.9,0.0194730813288
6,2017-03-03,2017-03-06,a,51.629719,50.904636,-0.0140439075409
7,2017-03-03,2017-03-06,s,8.9,8.78,-0.0134831460674
8,2017-03-06,2017-03-07,a,50.904636,50.864906,-0.000780479011774
9,2017-03-06,2017-03-07,s,8.78,8.3,-0.0546697038724
10,2017-03-07,2017-03-08,a,50.864906,51.06356,0.00390552181498
11,2017-03-07,2017-03-08,s,8.3,8.41,0.0132530120482
12,2017-03-08,2017-03-09,a,51.06356,51.083427,0.000389064138889
13,2017-03-08,2017-03-09,s,8.41,8.31,-0.0118906064209
14,2017-03-09,2017-03-10,a,51.083427,51.798573,0.0139995697626
15,2017-03-09,2017-03-10,s,8.31,8.28,-0.00361010830325
16,2017-03-10,2017-03-13,a,51.798573,52.096554,0.00575268743407
17,2017-03-10,2017-03-13,s,8.28,8.48,0.024154589372
18,2017-03-13,2017-03-14,a,52.096554,51.85817,-0.0045758112907
19,2017-03-13,2017-03-14,s,8.48,8.37,-0.0129716981132
20,2017-03-14,2017-03-15,a,51.85817,53.735432,0.0361999276102
21,2017-03-14,2017-03-15,s,8.37,8.66,0.0346475507766
22,2017-03-15,2017-03-16,a,53.735432,52.692505,-0.0194085533731
23,2017-03-15,2017-03-16,s,8.66,8.61,-0.00577367205543
24,2017-03-16,2017-03-17,a,52.692505,52.950756,0.00490109551634
25,2017-03-16,2017-03-17,s,8.61,8.57,-0.00464576074332
26,2017-03-17,2017-03-20,a,52.950756,52.791832,-0.00300135469265
27,2017-03-17,2017-03-20,s,8.57,8.5,-0.00816802800467
28,2017-03-20,2017-03-21,a,52.791832,52.305134,-0.00921919133248
29,2017-03-20,2017-03-21,s,8.5,8.28,-0.0258823529412
30,2017-03-21,2017-03-22,a,52.305134,52.771969,0.00892522328688
31,2017-03-21,2017-03-22,s,8.28,8.27,-0.0012077294686
32,2017-03-22,2017-03-23,a,52.771969,52.821632,0.000941086734891
33,2017-03-22,2017-03-23,s,8.27,8.46,0.0229746070133
34,2017-03-23,2017-03-24,a,52.821632,52.722309,-0.00188034705175
35,2017-03-23,2017-03-24,s,8.46,8.5,0.00472813238771
36,2017-03-24,2017-03-27,a,52.722309,52.881229,0.00301428376363
37,2017-03-24,2017-03-27,s,8.5,8.29,-0.0247058823529
38,2017-03-27,2017-03-28,a,52.881229,53.07988,0.00375655036308
39,2017-03-27,2017-03-28,s,8.29,8.33,0.00482509047045
40,2017-03-28,2017-03-29,a,53.07988,52.762035,-0.00598805046281
41,2017-03-28,2017-03-29,s,8.33,8.48,0.0180072028812
42,2017-03-29,2017-03-30,a,52.762035,52.960686,0.00376503673522
43,2017-03-29,2017-03-30,s,8.48,8.52,0.00471698113208
