,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_adjprice,end_adjprice,stdev
0,AOS,2017-03-01,2017-09-19,0.299535697601,0.156870469482,0.143777134849,51.080002,58.259998,0.00949787941289
1,BP,2017-03-01,2017-09-19,0.167441447026,0.0899175465753,0.149022887854,34.23,36.970001,0.00929874895469
2,CELG,2017-03-01,2017-09-19,0.296412715906,0.155323436882,0.0711390518175,123.699997,142.694,0.0119607681537
3,EVR,2017-03-01,2017-09-19,-0.0711642577404,-0.0402263341209,-0.0106746386611,81.599998,76.349998,0.0145437415234
4,FB,2017-03-01,2017-09-19,0.523818619602,0.263981229511,0.204289261645,137.419998,171.320007,0.00977585767201
5,GOOGL,2017-03-01,2017-09-19,0.193839402404,0.103556129768,0.10079648925,856.75,932.427673,0.00990277930514
6,HSBC,2017-03-01,2017-09-19,0.426140461139,0.218258045118,0.451708888807,40.84,49.095798,0.00920342130967
7,INTC,2017-03-01,2017-09-19,0.0466603193739,0.0256878722186,0.00139980958122,35.93,37.129902,0.00901598937582
8,JNJ,2017-03-01,2017-09-19,0.198369823916,0.105883275558,0.111087101393,123.860001,135.149994,0.00707682753469
9,LMT,2017-03-01,2017-09-19,0.289487435099,0.151886945662,0.182377084112,268.380005,307.070007,0.00691409943693
10,LPX,2017-03-01,2017-09-19,0.297052240941,0.155640373198,0.534694033695,23.940001,27.25,0.0136412459217
11,LRCX,2017-03-01,2017-09-19,1.0515279604,0.491302560391,1.96635728595,119.669998,176.779007,0.0165890006899
12,MASI,2017-03-01,2017-09-19,-0.103932131056,-0.0592076022664,-0.108089416298,92.779999,85.010002,0.0198155349323
13,MRK,2017-03-01,2017-09-19,-0.00381830083706,-0.00212539841542,-0.00313100668639,66.209999,65.730003,0.00738175030172
14,MSFT,2017-03-01,2017-09-19,0.345777667299,0.179587386683,0.193635493687,64.940002,75.470001,0.00851553246596
15,RTN,2017-03-01,2017-09-19,0.378914214022,0.195653617735,0.405438209004,154.570007,184.309998,0.00749422494718
16,SPY,2017-03-01,2017-09-19,0.102714596012,0.0558844544514,0.180777688981,239.779999,249.684998,0.00481765612993
17,T,2017-03-01,2017-09-19,-0.15293643585,-0.0881790120082,-0.00917618615097,42.040001,38.105,0.00965256608905
18,THO,2017-03-01,2017-09-19,0.0452248372627,0.0249052698069,0.030300640966,113.550003,113.580002,0.0185225529424
