,AGN,EOG,CPB,EVHC,IDXX,QRVO,JWN,JBHT,BWA,FIS,GT,GIS,PYPL,GE,GD,GM,NTAP,MAS,MAR,MAT,FOXA,MAA,MAC,JNJ,XYL,BEN,CMI,DISCA,CMG,ALB,CME,CMA,CMS,PCG,HUM,PCLN,HCP,FTV,K,FFIV,BLL,HCA,BLK,FTI,HCN,NFX,MA,CBG,PRGO,MO,HLT,NOC,MU,CBS,NDAQ,MS,NOV,AMGN,FB,COST,FE,CTL,DPS,FL,REG,MSFT,GLW,BSX,GGP,FCX,BXP,MDT,F,DFS,JEC,ILMN,FMC,AVY,ALL,ALK,LMT,MMM,JNPR,MMC,ADBE,IBM,BAX,CAT,CAH,BAC,GS,CAG,LB,INCY,LH,PGR,HIG,CELG,A,ABC,ZION,ANTM,ABT,CERN,CFG,PNR,PNW,BHF,IVZ,PNC,GOOGL,CBOE,AMZN,AON,PRU,RE,RF,AOS,RL,AYI,CHK,L,HRS,HRL,MRO,MRK,HRB,IPG,NLSN,RHT,RHI,APH,APC,APA,APD,KSU,KSS,IFF,CHTR,NVDA,KORS,AVGO,PKG,BMY,AFL,EL,PAYX,OXY,ED,DISCK,EA,ORLY,DLR,CSX,EW,EQIX,ES,Q,MGM,ALGN,LUV,LUK,ADSK,LNT,ECL,HPE,PVH,DGX,NUE,EXPE,EXPD,ETFC,DUK,BHGE,CLX,DTE,BBY,FRT,BBT,INFO,KO,ARNC,KR,LNC,KEY,ITW,KLAC,DG,ANSS,AAP,HBAN,BIIB,ATVI,AKAM,DHI,HOLX,M,MLM,INTU,ALXN,DHR,YUM,AJG,MCO,JPM,MCD,NRG,PBCT,AXP,NFLX,EXC,AAPL,EXR,CDNS,AWK,HST,HSY,DLPH,FBHS,CTSH,OMC,GPN,HAL,FITB,EQR,EQT,GPC,HAS,PH,LVLT,GPS,PHM,KIM,AEP,AES,AET,EMN,GRMN,ESRX,AMAT,AEE,CTAS,EMR,FDX,CRM,NWSA,PX,PG,CTXS,PM,EFX,C,MHK,FOX,COTY,QCOM,XRX,MOS,PSA,PSX,MON,MCHP,ETR,COP,DVN,KMB,DVA,KMI,GWW,FISV,COG,COF,COH,PEG,ETN,COL,COO,KMX,DLTR,ZBH,AAL,ANDV,CI,DE,HES,CB,CA,CF,ZTS,CHRW,PLD,CMCSA,MKC,PDCO,CVX,AIZ,EIX,AIV,CVS,RCL,LOW,CHD,AIG,DIS,PPG,MNST,NSC,PPL,OKE,GOOG,IP,HPQ,IR,IT,IRM,MTB,JCI,MTD,PWR,CSCO,RJF,ARE,HBI,BA,BK,DRI,CCL,CCI,DRE,ALLE,FLIR,MYL,LYB,KHC,HSIC,D,NAVI,PEP,CINF,NTRS,CXO,FLS,FLR,REGN,HD,LKQ,LLY,INTC,NWS,DOV,AME,AMD,AMG,BCR,LLL,NWL,AMP,AMT,LRCX,O,BDX,MPC,ABBV,DWDP,MDLZ,AVB,NEM,NEE,ACN,NI,FAST,NBL,HP,ADS,ADP,GILD,MCK,ADM,ADI,LEG,LEN,EBAY,MET,AZO,MSI,DISH,PCAR,DAL,CL,ORCL,PXD,HOG,ESS,PKI,CNP,HON,ICE,CSRA,CNC,ISRG,PFE,NKE,PFG,DXC
AGN,1.0,0.0211127847819,-0.0543093815084,0.137728819834,0.26998684057,0.0336237194513,0.0795030081123,0.0481014158705,0.160828780185,0.275503536617,0.141482143716,0.270478547934,0.00019126598514,0.0136553421677,0.0234894379658,0.0185384977096,0.161456611142,0.178270612919,0.138685003651,-0.0664054419592,0.105213251268,0.128338514829,0.039205027977,0.186010706941,0.252501400121,0.320785446358,0.180264387324,0.0676013159819,-0.126296401283,-0.0860800558226,-0.0286412329681,-0.0618593596988,0.218730704485,0.269528841614,0.205086886127,0.179898189157,0.214061581955,0.156865012123,0.285431974888,0.172992290649,0.1233260844,-0.0386762037131,0.159797410679,-0.130030316223,0.252778443752,-0.0557824536727,0.166768520073,0.358691021885,0.0892508953083,0.0587457753442,0.118591950877,0.149474138859,-0.0102844837628,0.0606805955536,0.179580211354,-0.0959920521384,-0.0483159067333,0.326851371898,-0.0509369036065,-0.0391366084646,0.0642037932245,0.025991193221,0.101823459576,0.031802086774,0.0711125338856,0.218777464304,0.109072160727,0.315223123454,-0.00561482694283,0.0510324007014,-0.0233838312562,0.248102921143,-0.0191631566578,0.0431568904174,0.240270259966,0.197579985967,0.00199560069461,0.0856081990197,0.157269831015,0.0969722391819,0.0239994781799,0.116521207426,0.0896383123332,0.321698930714,0.246543373443,-0.0366133363395,0.220641752473,0.101930453444,0.269715936929,-0.125328258406,0.0189934493224,0.104121679893,0.183634982151,0.0936481962753,0.221299584907,0.0366364537465,0.0875161534217,0.422634395219,0.141291681032,0.227010371764,-0.0069744149751,0.0823771131426,0.327051970886,0.228699378195,0.0607651167598,0.0700361394563,0.227096651526,0.0992781529796,0.21605744328,-0.0484147762486,0.0396036652561,0.113937437503,0.169892405113,0.149214587974,0.0451238208182,-0.0255325058539,-0.00857696680512,-0.00339578951129,0.0879530782452,0.357438675924,0.0161118265295,0.0438327251917,0.0103242215666,0.214832799794,-0.083923943504,0.200612819444,0.0140859482765,0.0822116649632,0.181913822342,0.227836344333,0.11610105968,0.0811861035832,-0.244841718777,-0.0123588951737,0.104410595878,0.0576524499568,0.144021002023,0.175406008673,0.0798960198489,0.0977657836344,-0.0845320571463,0.177580371976,0.0165445627513,0.257073384443,0.153532305136,0.207222160055,0.130694044389,0.02275657661,0.22971823032,0.0652905115354,0.237007797523,0.0762492306906,0.15397572792,0.139765337713,0.349905884257,0.143326574698,0.0986504970193,0.221985218856,0.0564926770197,0.231146958259,0.0375726192321,-0.0289685587916,0.150820826473,0.183217784922,0.16566026394,0.134723658937,0.169868511783,-0.0390600553909,0.012959537989,0.143224809,0.142722271918,0.119528990222,0.160315712096,0.0988791224419,0.136951428774,0.210219533565,-0.00726682708187,0.136661566271,0.0483905194154,0.170584445713,0.268680058808,0.0728168231356,-0.107376707308,0.0341577568378,-0.122135457777,0.0875495169822,0.117591550746,0.0123298265073,0.255219669257,0.12929909137,-0.0426510234504,0.469212677999,0.213084851033,0.0695847087428,0.153132647318,0.14240352394,0.215956940418,0.12493220642,0.273057835641,0.20065214188,0.291187721614,-0.0644037068381,0.181725988994,0.319236701559,-0.176748084204,-0.0976959351846,0.152056053198,-0.00119070705593,-0.0174060126663,-0.0313311008268,0.295298154612,0.150236945988,0.157716638071,0.264141600829,0.186847597607,0.0892927476656,0.17803757214,0.216140903605,0.156966643043,0.21657662087,0.139470219227,0.131797269425,-0.0626972735257,-0.0673789027296,0.186334442147,0.0091017730627,0.250658470386,0.107004767109,0.221478224014,0.0689659416478,0.0898476582275,0.196125118487,0.026506355375,0.0897011016698,0.11855239322,0.369882329172,0.202283684119,0.156633596833,0.332132568384,0.0329350408,0.0831337426776,0.147531985398,0.157263495123,0.0309648820731,0.227200217406,0.248358333862,-0.00997091115509,0.113593873126,0.146171107385,0.131708547404,0.0393091707674,-0.0565066217089,0.0526824642988,0.109616676951,0.201272495601,0.000429391521807,0.0567202297524,0.14511872614,0.150903776944,0.217210204384,0.0622653131025,0.16293904391,0.132100713408,-0.0935424553312,-0.0997144566957,0.0471241282243,0.163398177103,0.312350876268,0.0173859521396,0.356133915644,0.0707738365017,0.0835321203784,-0.0233524349908,0.102466631137,0.0519871626396,0.0488025517629,0.47634607686,0.1546703256,0.120810497422,0.323683158847,0.0360875118533,0.282606813748,0.198652260612,-0.0222702556446,0.0118598538742,0.191812315365,0.23954118049,0.0757017449752,0.25639664196,-0.109538706481,0.180230359463,-0.042731448303,0.0204352303793,0.323687116419,-0.0609487369074,0.113568926786,0.337747688654,0.229621403426,0.232437206163,0.18144069016,0.115409136285,0.240883648266,0.274239875305,0.0192797085756,-0.0372495848785,0.0635513834498,-0.0692107086108,0.127396958474,0.215468079889,0.0411532177785,-0.0385014233017,0.178839173921,0.109237606875,0.310328797533,0.138154020209,-0.0212632925889,0.112677050747,0.262988399167,0.192712732157,0.251658329436,0.0974451970866,0.210634557923,0.0682604130994,0.132053854237,0.106780124378,-0.0381237447789,0.0947323839404,0.062664619148,0.0844933489139,0.0498050766335,0.19034333933,0.281830764263,0.191382732665,0.23925429254,0.334875927602,0.216526776958,0.0732662257694,0.0963782090262,0.281817649433,0.00399930834178,-0.0117639252822,0.0782712964207,0.304106478506,0.194295144337,0.00464161982806,0.215840461577,0.256906961462,-0.00579107779443,0.219117023131,0.0229578338526,0.12940102753,0.102506724745,0.300627158628,0.365625961762,0.0107549956686,0.0767991018501,0.180603238047,0.156040604257,0.125776906651,0.173973413809,0.477867917037,0.290348438937,0.197436527375,0.166502103823,0.00275224201796,0.217610405355,0.300174941792,0.0575565681514,0.374832034801,0.210785600703,0.0447683533923,-0.0318043240348,0.0215873142223,0.0355079657839,0.134669955917,0.447499361906,0.291732110115,0.100544317453,0.0578146564313,0.061247666166,0.184659002391,0.316365493514,-0.0292358806556,0.0521457906198,0.232035547016,0.140116585746,0.309275083668,0.0816629712933,0.308154582055,0.294167267492,-0.0407187036356,0.15078204628,0.272935363009,0.334155406491,0.25325741828,0.029835085205,0.0398210842398,0.0621894869705,0.0787731866173,0.2075105464,-0.0260458040582,0.106563198161,0.129838083368,0.133052911715
EOG,0.0211127847819,1.0,0.0872621356888,0.0474622810413,0.111285266781,0.0542415874519,0.381689208495,-0.0726893723597,0.492924198031,0.0936432230521,0.25428935947,0.000290659279503,0.116875460639,0.205682391939,-0.122744428565,0.394447713706,0.40790615934,0.219446747206,0.200088644949,0.292931553178,0.303615425243,0.00824455430844,0.328862137741,-0.0272257683715,0.0448201737739,0.289040068895,0.245148721807,0.181624733273,0.303198500179,0.0167167119558,0.0455223224109,0.179039736803,-0.170832156162,-0.166521468753,-0.314983197434,0.206158312369,0.149844955973,0.0759405613361,-0.167189288511,-0.0192608313168,0.236928158789,-0.035570291627,0.133727374662,0.561387155834,-0.0325573266481,0.731266154242,-0.0452904298533,0.267952346026,0.00980980264874,0.12694514652,0.162088940399,-0.110331273154,0.10455630833,0.146183142325,-0.0825537820006,0.363704703363,0.503526098634,0.191069918541,0.190246114458,0.230041614072,-0.14875479119,0.211839777571,0.00426347568814,0.0355811910639,0.273259611095,0.255251773279,0.247731991634,0.0930435750911,0.357635811668,0.163321232452,0.180786414065,-0.128644755757,0.395057007784,0.250564339009,0.458767614298,-0.193291482541,-0.0683821045998,-0.0491332696103,-0.0892426020677,0.1027951416,-0.0279866621713,-0.144970136983,0.251282859031,-0.122276971458,-0.132474569897,-0.0180998554509,0.0821027456563,0.226868193607,0.481650058671,0.36061725117,0.291685414019,0.175789012236,0.48239913106,0.0386117508674,-0.0148839345186,-0.139484679165,-0.00725397085579,0.143371031413,-0.116088023624,0.405179708809,0.205909887307,-0.109447358339,0.0307011467425,0.117239972005,0.2320203125,0.112848583017,-0.283621147431,-0.00571065378035,0.210067491062,0.290765865072,0.153380580675,-0.1095717689,0.290005598427,-0.0844934895896,0.437044150908,-0.101200529046,0.162508428441,0.129140994842,0.181483245177,0.17614613365,0.744956961466,0.268727837752,-0.02453342801,0.0414132492761,0.586538319403,0.192021281514,-0.12279204612,-0.154757003964,-0.0290984118063,0.0338580403137,0.123580747132,0.0616062362065,0.589832171447,0.863942950002,0.0976559268963,-0.0235853350144,0.317554443672,0.0888708806626,0.1376107407,0.0831646421157,0.211874936434,0.11479537439,0.0737692449428,0.1274603358,0.12332232474,0.207025463687,0.205333805295,0.606145865457,-0.138894793829,0.136038764057,-0.10638544233,0.259370423922,-0.0606616786192,-0.014365786849,0.0338122559682,-0.000574589324289,-0.211470288433,-0.0476901127369,0.29073897314,-0.0419104227265,0.0384288497597,0.0925675000551,0.20030497042,-0.133591679479,0.000657348747774,0.346593087665,0.0555974549181,-0.0993338966694,0.200284543755,0.108843853379,-0.105416688516,0.0660894910304,-0.161779410486,0.369700924277,-0.182145767221,-0.258721098245,0.0976856393577,0.288273864566,0.114349733567,-0.109794838888,0.131628326203,0.091085527963,0.327586099062,0.362853635806,0.336290771898,0.166412084185,0.184083789322,0.215119192154,0.0830842384981,0.173648791697,0.297244267374,0.0296834119469,-0.181013345463,0.186521728524,0.125101151186,0.329963311278,0.330596512406,0.0719263823279,0.108559784162,0.177514792159,-0.0295245237448,0.020926288797,-0.0231052379161,0.0564804556478,0.253355515238,0.00316459105594,-0.00377467222578,0.314270345536,0.0759713463905,0.0500327658867,-0.0210440910692,0.0500324328893,0.0737681293281,0.18702521394,0.0670357627423,0.25564448205,0.048428407147,0.185642274964,0.191810946715,0.205141371242,-0.0415770564937,0.220220389696,0.580308532581,0.171395088641,0.183903350773,0.55476360356,0.257157953622,0.0991244403339,0.208170867811,0.261877920941,0.378684763718,-0.0340445573453,0.359156006246,-0.245942560444,0.216996880824,-0.206920283426,0.137636095286,0.221527173643,0.0779565481555,0.167230386351,-0.116827498124,0.0558905900708,0.388362832211,0.104085596463,-0.0220318662812,0.341015709135,0.0855876833615,0.0715820189167,0.20213557381,0.121534243729,-0.0767835638614,0.2960708406,-0.0888116214268,0.281080705723,0.0758190326513,0.212591174686,0.171291815655,0.390737978984,-0.0231316566303,0.397560100656,0.217583656033,0.161507110938,-0.119666704329,0.714461882335,0.731285058307,0.00199792250323,0.172911939082,0.265325375189,0.0336005530786,0.226284392212,0.425097285868,0.120925876219,0.172069241426,-0.194370662648,0.276170079888,-0.179758580011,-0.0490445271488,0.139031676985,0.0852072089702,0.204800014125,0.11156554478,0.18500703449,-0.0731521264437,0.155498648447,0.679953878458,-0.138516906831,-0.0711217087627,0.200522875873,-0.133917436725,0.0138679457159,0.0995736067226,0.111276891032,-0.188693039695,0.25764337837,0.581481438999,0.241977362122,-0.00885288070166,0.0508713695234,0.249850587605,-0.029766189279,0.132453680559,0.0260066769866,-0.0517907962508,0.191337410244,0.152220811419,-0.081755493569,0.14936319121,-0.170677182171,0.404704361957,0.142195979078,0.28594999081,0.215446768037,0.0520815168834,-0.0250958293428,-0.201988856042,0.192343475975,0.0231719881093,-0.000976106421457,0.106709815398,0.262055002934,0.285254041064,0.154920542529,0.136647743088,0.0940879311843,0.133008522525,-0.00340538567394,-0.00924006999823,-0.0154024412004,0.198084907472,0.281247859802,0.0647903900772,0.255684137326,0.338630764065,0.186777465192,-0.0427773519335,-0.155729101445,0.0890816555639,-0.018158269138,-0.222198184845,-0.16051669346,0.815401695245,0.321790294703,0.173653974837,0.0749963514711,0.142153511116,0.225463562103,0.185458301162,0.314058374911,0.329844000735,0.0766102131988,-0.0155553934718,0.195637257462,0.284419319626,-0.109913306358,-0.00994005466094,-0.130535988501,0.266957051198,-0.184549112764,0.201524610241,0.148965498552,-0.237466549377,0.25966825452,-0.00511143221889,0.353998005096,0.159612676256,0.138789961604,0.0188956598029,-0.177991121849,0.119037168706,-0.134989341863,0.195885020171,0.835658340455,0.566343361978,0.163360426952,0.236047975241,0.198975573081,0.362228558991,0.179892960691,0.139125470288,0.101168437343,0.0238607437526,0.307543877662,0.39244921348,0.280608137295,0.157511862214,0.239552182544,0.193769393079,0.0418760151476,0.0892751096522,0.00157501232749,0.723015126094,0.225785777557,-0.0183656232401,-0.0398270605635,-0.0636402194142,-0.0333940479794,0.0902285371016,0.188370532457,0.0709118721152,0.0545817323563,0.0549408521288,0.0454810063087,0.211846028296,-0.0824658276526
CPB,-0.0543093815084,0.0872621356888,1.0,-0.189704410465,-0.0121178690974,0.0589460355331,0.0686865905984,0.0860486974959,-0.158207373836,-0.106820167167,-0.0628756080365,0.511292225809,-0.177257155766,-0.164697954662,-0.0700763150092,-0.0788327424217,-0.0469662044401,-0.046048766292,-0.0555672153491,-0.0462493027925,0.0405091049565,0.166236294532,0.211754035416,-0.072481197046,-0.0901362135685,-0.191614197785,-0.0770229042532,0.0694084390827,-0.0869188761465,-0.159621344471,0.0455239930143,-0.0975979581841,0.177838861831,0.0551268169393,-0.0478061008068,-0.211352200211,0.111636796144,0.0203315432649,0.483198547316,-0.174715142938,-0.166607905007,-0.277459637828,-0.160108891617,0.00315663600005,0.0531349113953,0.0258906677432,-0.051674863163,-0.212518201005,-0.109739322299,0.125912227918,-0.0352259145154,-0.0814043794909,-0.145189261401,0.0099803592058,-0.0191208185933,-0.0206999025035,0.168096632976,-0.271137009245,-0.165479288712,0.0928875950488,0.0827703649739,0.178039744898,0.0395876254966,0.1198893853,0.107461271897,-0.0882222928137,-0.103685847425,-0.066645446903,0.186523679482,-0.0426930468141,0.122672656609,-0.0561679521068,-0.0554917194766,-0.0226148961454,-0.0261672436653,-0.0399568337822,-0.211174589976,-0.0693519382043,0.0559368172744,-0.0798742278633,0.123550031605,-0.0392276624794,-0.0413903227891,-0.0459636162802,-0.137733999506,-0.296882098429,-0.166670642938,0.0633501226511,-0.105803122116,-0.115616958074,-0.161659213548,0.527554467614,0.0566105295287,-0.0633927216569,-0.359172720252,0.0475709389148,0.0588211147051,-0.283573450735,-0.0978789046428,-0.128908947798,-0.114580418038,-0.116008056272,-0.0847529236875,-0.273374282494,-0.0533033612168,-0.289294116016,0.125230087544,0.0205154728043,-0.19347964414,-0.0414159344107,-0.200794380564,-0.0835266685289,-0.156477377441,-0.0402706921444,-0.11574933157,-0.0820433030546,-0.0855927133041,-0.148326296683,0.0328079102195,-0.0397386876758,0.0527169485824,0.0708159857486,-0.119484564421,0.308309295415,0.064794894237,-0.106898990081,-0.0660663260332,-0.22885146104,-0.107110235681,-0.116198056214,-0.195529681601,-0.093866362631,0.0571040573028,0.0710308686888,0.00118878146151,-0.0396706948237,0.0885103641815,-0.00317422931445,0.0257340533073,-0.160576150887,0.00793689883546,-0.0437524893186,-0.187551148388,-0.197583443384,-0.142657559395,-0.0777691261992,-0.030000083426,0.154156391236,0.135293856275,0.000303713057183,-0.0214704771432,0.194623004705,-0.0156180892235,-0.071819074303,0.0303434381669,-0.048886903063,0.204995561087,0.00813164617702,-0.298425499823,-0.0779766324995,-0.107743328793,-0.199419695692,-0.0644257258705,0.186121934453,-0.213752972463,-0.0223497736952,0.0161494684014,-0.303504501739,0.131551201879,-0.270149493841,-0.0778320433691,-0.131748351075,0.148062527016,0.0990356821697,0.0433023249146,0.131122349835,0.180349657032,0.171883258224,-0.0562713626654,-0.0542060821495,0.0844211684366,-0.0639237606451,0.210003399496,-0.0979618142067,0.0341010773939,-0.0140364861035,0.00612575886379,0.564267545649,-0.174621507057,0.0321289473401,-0.0588504184946,-0.378776742914,-0.0381512212785,-0.0699795220453,-0.141618353039,-0.161296663259,0.140526534993,0.0922958534404,-0.184396998332,-0.162817920504,-0.0565306450772,-0.276599096499,0.0124625245295,0.0903154499757,-0.0953018808238,-0.0206408635927,0.0342516815519,-0.0298856022276,-0.0862682975157,-0.176706680147,0.093597472435,0.0187540844,0.176569700664,-0.116791770654,0.0407330592731,0.0206395753955,0.198688963842,-0.0805681726527,0.0485887345808,-0.120541578328,-0.0504143046313,-0.107894733943,0.110983279944,-0.0500398800724,0.279625237727,0.0799263434758,0.269837067194,-0.262926805243,-0.0600210851077,0.0745017295109,0.147883645126,-0.023385599573,0.126278995429,0.19425613113,0.0978904658408,0.0956487487191,-0.102115877115,0.285399406765,-0.10551772543,-0.0212414341967,0.18918885285,-0.0211521448807,0.0945299524761,-0.103375066051,-0.192313376609,-0.0200204165885,-0.0324228057211,-0.0267328319031,-0.19466395966,0.0828830552555,-0.202697871296,-0.158210822019,-0.00742613976141,0.0559389314782,0.0676744116479,-0.0502485016379,-0.0750757560557,-0.0280468681479,0.0997383913762,0.00707667588968,0.0565056824996,-0.163779899857,0.129591353885,0.105485783735,0.0377417847572,-0.082783202243,-0.104243832904,-0.0656703945741,-0.237463198499,-0.016950217132,-0.172878266461,0.0369089752407,-0.0706821435228,0.0801996681447,-0.0541042829604,-0.0370441933848,0.042191794022,-0.160135260466,-0.0150418967944,-0.0740452228222,-0.17059708994,-0.145512118902,-0.036653391179,-0.0462114843928,0.101941702832,0.0322000079802,-0.035708468987,0.0271144685042,-0.13496757276,0.273555635448,-0.0721497630027,-0.0206828144148,0.0880017295117,0.017043747088,0.0564065827877,0.0659422708103,0.244153061004,0.121483677107,0.187370163227,-0.251969079171,0.191915685914,-0.105332598812,-0.082499548444,0.177976485545,-0.0103759892056,0.0725957431662,-0.0156318121387,0.155033270116,0.136682037395,-0.195179981891,-0.0389032705783,-0.0690375094044,0.0461653963297,-0.0626233776195,0.0241908426782,-0.0339122734849,-0.161988655966,-0.148888914137,-0.0696607395306,-0.104901507343,-0.146332585977,-0.0531554470645,-0.00241271315969,0.0685253960411,-0.121293731224,0.0452514816482,-0.309811515641,0.0715617568524,0.0878432028543,-0.035578719995,0.104457986205,-0.208076551294,0.0966978528551,0.524193608912,-0.0408164759939,0.201846430874,-0.0860000087312,0.15625094882,0.0360966230045,-0.295464200689,0.0112825553011,0.00357652628821,0.0728666104765,-0.145632667386,0.231999819503,0.0423580773507,-0.0922415217184,0.016865295595,-0.040972301819,0.0395410103264,-0.0286468314431,-0.259132933077,-0.168831945724,-0.0707894442316,0.0276550831474,-0.191322111853,-0.113808415782,0.0151364760518,-0.0481379810567,0.173210838249,-0.0790287203769,-0.201091218877,-0.136820430876,-0.270268892273,0.517987308008,0.0874656526338,-0.00293035183522,-0.0123360881186,-0.0940009884505,0.16082317394,-0.129279271578,0.142975590442,0.246938226409,-0.0100350763417,0.0229629020935,-0.257922746283,-0.181637482599,0.173962975888,-0.125521184772,0.11632698418,-0.122433587413,-0.124505501871,-0.03968502585,0.0245806821068,-0.12158752016,-0.109342711847,-0.0380329796313,-0.114284950418,0.13862738227,-0.192823282589,-0.0267561520338,0.0350141863376,0.10941008949,-0.0753039716725,0.120864666874,-0.0540037719803,-0.0206022239888,-0.0373459452635,-0.108702677573,-0.0147776135445,-0.273998650314,-0.116693484156,-0.0586058657536,-0.0730206011074
